ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
992744.99,62.54,48.95,895114.96,56.39
992904.67,62.58,48.99,895091.45,56.42
993099.3,62.61,49.02,895291.51,56.44
993222.29,62.64,49.05,896658.78,56.55
993401.99,62.67,49.08,896658.75,56.56
993420.21,62.67,49.08,896772.73,56.57
993500.32,62.68,49.09,896775.32,56.58
993243.45,62.7,49.11,896126.53,56.57
992987.84,62.7,49.11,896126.14,56.59
993002.41,62.7,49.11,896144.74,56.59
992707.28,62.72,49.13,895639.96,56.58
992571.38,62.75,49.16,895681.8,56.62
992621.83,62.78,49.19,895675.54,56.65
992801.53,62.81,49.22,895660.71,56.67
992851.98,62.85,49.26,895645.49,56.7
992716.07,62.88,49.29,896235.86,56.77
992688.6,62.89,49.3,895794.36,56.75
992848.28,62.92,49.33,896823.9,56.84
992582.69,62.92,49.33,896416.31,56.82
992633.14,62.95,49.36,896457.78,56.85
992792.82,62.99,49.4,896457.36,56.88
992800.1,62.99,49.4,896460.81,56.88
992979.81,63.02,49.43,896460.81,56.9
993185.2,63.06,49.47,896503.42,56.92
993049.29,63.09,49.5,896471.53,56.95
992913.38,63.12,49.53,896460.81,56.99
992715.25,63.12,49.53,896389.26,56.99
992579.34,63.15,49.56,897312.91,57.09
992333.73,63.15,49.56,896920.7,57.08
992760.04,63.2,49.61,897386.65,57.13
992618.72,63.22,49.63,897435.76,57.16
992669.17,63.26,49.67,897435.71,57.19
992533.27,63.29,49.7,897438.64,57.22
992349.57,63.3,49.7,897472.14,57.24
992400.02,63.33,49.74,897470.25,57.27
992596.59,63.36,49.77,897468.83,57.28
992568.15,63.37,49.78,897532.46,57.3
992618.59,63.4,49.81,897573.95,57.33
992618.59,63.4,49.81,897598.21,57.33
992482.69,63.44,49.84,897493.09,57.36
992533.14,63.47,49.88,897493.09,57.39
992712.84,63.5,49.91,898807.71,57.5
992457.23,63.51,49.91,898556.79,57.5
992193.2,63.5,49.91,898251.82,57.49
992243.65,63.54,49.95,898251.77,57.52
992243.65,63.54,49.95,898251.77,57.52
992294.1,63.57,49.98,898251.4,57.55
992294.1,63.57,49.98,898248.6,57.55
992490.66,63.6,50.01,898248.6,57.56
992354.76,63.63,50.04,898258.6,57.6
992354.76,63.63,50.04,898219.72,57.6
992405.2,63.67,50.08,898210.31,57.62
992455.65,63.7,50.11,898210.05,57.65
992335.65,63.72,50.12,898209.72,57.67
992515.35,63.75,50.16,899154.44,57.75
992269.74,63.75,50.16,898851.54,57.75
992429.42,63.79,50.19,899288.86,57.8
992603.17,63.82,50.23,899288.44,57.82
992285.29,63.81,50.22,898973.46,57.81
992335.74,63.85,50.26,898973.46,57.84
992386.19,63.88,50.29,898973.46,57.87
992386.19,63.88,50.29,898901.07,57.86
992250.28,63.91,50.32,898902.35,57.9
991990.62,63.92,50.33,898946.78,57.92
992041.07,63.95,50.36,898901.07,57.95
992063.31,63.96,50.36,899029.0,57.96
992113.76,63.99,50.4,899029.0,57.99
992293.47,64.02,50.43,899797.82,58.06
992293.47,64.02,50.43,899770.72,58.05
992037.86,64.03,50.44,899647.7,58.06
991885.78,64.02,50.43,899489.93,58.06
991936.23,64.06,50.47,899783.78,58.11
991986.68,64.1,50.51,899783.73,58.14
991986.68,64.1,50.51,899806.47,58.14
992037.13,64.13,50.54,899806.09,58.17
992037.13,64.13,50.54,899832.51,58.17
992216.83,64.16,50.57,899832.51,58.19
992080.92,64.2,50.61,899857.4,58.23
992286.31,64.23,50.64,899849.2,58.25
992336.76,64.27,50.68,899894.82,58.28
992542.15,64.31,50.72,900904.59,58.37
992542.15,64.31,50.72,900863.08,58.37
992276.57,64.31,50.72,900846.82,58.38
992436.25,64.34,50.75,901530.11,58.45
992170.66,64.34,50.75,900996.06,58.43
992221.11,64.38,50.79,900996.01,58.46
992271.56,64.41,50.82,900995.64,58.49
992322.01,64.45,50.86,900995.64,58.52
992070.71,64.45,50.86,900523.45,58.5
991918.63,64.44,50.85,900374.02,58.5
992078.31,64.48,50.89,900374.02,58.52
991812.73,64.48,50.89,900422.75,58.54
991812.73,64.48,50.89,900470.69,58.54
991863.18,64.52,50.92,900530.1,58.57
991913.62,64.55,50.96,900693.87,58.62
991701.16,64.55,50.96,900389.7,58.61
991701.16,64.55,50.96,900359.75,58.6
991445.54,64.55,50.96,900682.14,58.64
991309.64,64.58,50.99,901410.5,58.73
991316.92,64.59,50.99,901443.16,58.73
991367.37,64.62,51.03,901583.8,58.77
991417.82,64.66,51.07,901583.75,58.8
991603.48,64.69,51.1,901583.38,58.82
991763.16,64.73,51.14,901583.38,58.84
991497.57,64.73,51.13,901593.03,58.86
991256.01,64.73,51.14,901583.38,58.87
991120.1,64.76,51.17,901583.38,58.91
990918.8,64.76,51.17,901388.69,58.91
990782.89,64.79,51.2,901498.07,58.96
991023.46,64.82,51.23,901429.69,58.96
991023.46,64.82,51.23,901464.83,58.96
991023.46,64.82,51.23,901337.13,58.95
990925.83,64.83,51.24,901296.14,58.97
990933.12,64.83,51.24,901299.49,58.97
991148.78,64.86,51.27,902028.14,59.03
991308.45,64.9,51.31,902403.25,59.08
991042.87,64.9,51.31,902273.28,59.08
991067.8,64.9,51.31,902434.62,59.1
990873.16,64.91,51.32,902197.74,59.1
990737.25,64.94,51.35,902208.43,59.14
990687.25,64.94,51.35,902158.43,59.14
990478.41,64.94,51.34,901931.06,59.13
990492.99,64.94,51.35,901935.28,59.13
990543.44,64.97,51.38,901931.26,59.16
990703.11,65.01,51.42,901927.93,59.19
990553.26,65.01,51.42,901770.16,59.18
990732.97,65.04,51.45,901777.63,59.2
990783.42,65.08,51.49,901772.34,59.23
990647.51,65.11,51.52,901766.4,59.27
990511.6,65.15,51.56,902517.59,59.36
990265.99,65.15,51.56,901833.57,59.33
990316.44,65.19,51.6,902690.82,59.42
990476.12,65.23,51.64,902690.4,59.45
990526.56,65.26,51.67,902690.4,59.48
990526.56,65.26,51.67,902729.15,59.48
990390.66,65.3,51.71,902729.15,59.52
990570.36,65.33,51.74,902758.7,59.54
990304.75,65.33,51.74,902729.15,59.56
990484.46,65.37,51.78,903105.86,59.6
990228.84,65.37,51.78,903124.37,59.62
990279.29,65.41,51.82,903062.43,59.65
990466.46,65.44,51.85,903049.88,59.67
990466.46,65.44,51.85,903028.06,59.66
990564.51,65.47,51.88,904281.36,59.77
990317.06,65.49,51.9,903795.4,59.76
990320.71,65.49,51.9,903799.03,59.77
990500.41,65.52,51.93,903798.6,59.78
990324.82,65.52,51.93,903579.97,59.78
990375.27,65.56,51.96,903579.97,59.81
990217.92,65.55,51.96,903422.62,59.81
990228.85,65.55,51.96,903426.36,59.81
990279.29,65.59,52.0,903426.36,59.84
990329.74,65.63,52.04,903426.36,59.87
990074.13,65.63,52.04,903484.18,59.89
990259.79,65.67,52.08,903446.82,59.91
990419.47,65.7,52.11,903426.36,59.93
990579.15,65.74,52.15,903426.36,59.96
990629.6,65.78,52.19,905115.66,60.1
990364.01,65.78,52.19,904708.41,60.09
990414.46,65.82,52.23,904708.36,60.12
990574.14,65.86,52.27,904707.98,60.15
990574.14,65.86,52.27,904827.78,60.16
990624.59,65.9,52.3,904827.78,60.19
990359.0,65.89,52.3,904338.08,60.17
990409.45,65.93,52.34,904338.08,60.2
990459.9,65.97,52.38,904338.08,60.23
990208.33,65.97,52.38,904488.66,60.26
990388.04,66.01,52.42,904897.76,60.31
990438.49,66.05,52.45,905305.11,60.37
990172.9,66.04,52.45,904756.99,60.34
990063.26,66.05,52.46,904488.66,60.34
990242.97,66.08,52.49,905959.33,60.46
990293.42,66.12,52.53,905959.29,60.49
990343.87,66.16,52.57,905958.91,60.52
990207.96,66.19,52.6,905958.91,60.56
990258.41,66.23,52.64,906011.39,60.6
990012.8,66.24,52.65,905731.17,60.6
990251.48,66.28,52.69,905678.71,60.62
990301.93,66.32,52.73,905678.69,60.65
990487.59,66.35,52.76,905678.69,60.67
990236.02,66.35,52.76,906758.04,60.76
990415.73,66.39,52.8,906966.97,60.79
990150.12,66.39,52.8,906912.06,60.81
990309.8,66.43,52.84,906912.06,60.84
990489.5,66.46,52.87,906912.06,60.86
990539.95,66.5,52.91,906912.06,60.89
990404.04,66.54,52.95,906912.06,60.93
990268.14,66.57,52.98,906912.06,60.97
990012.52,66.58,52.99,907025.87,61.0
990192.23,66.61,53.02,907187.51,61.03
990430.92,66.65,53.06,907194.83,61.05
990175.3,66.66,53.06,906912.06,61.05
990355.01,66.69,53.1,908206.84,61.16
990099.4,66.69,53.1,907936.52,61.16
990304.79,66.73,53.14,907936.1,61.18
990355.23,66.77,53.18,907936.1,61.22
990358.88,66.77,53.18,907944.11,61.22
990222.97,66.81,53.22,907954.5,61.26
990087.06,66.84,53.25,908002.02,61.3
990087.06,66.84,53.25,908025.85,61.3
990246.74,66.89,53.29,908033.37,61.33
990426.45,66.92,53.33,908111.37,61.36
990430.09,66.92,53.33,908117.0,61.36
990668.78,66.96,53.37,907973.57,61.37
990403.19,66.96,53.37,907572.89,61.36
990267.28,66.99,53.4,909179.07,61.51
990317.73,67.03,53.44,909179.03,61.54
990062.12,67.04,53.45,908920.6,61.54
990112.57,67.08,53.49,908920.22,61.58
989846.98,67.07,53.48,908494.3,61.56
989897.43,67.11,53.52,908494.3,61.59
989947.88,67.15,53.56,908494.3,61.63
990127.59,67.19,53.6,908494.3,61.65
989991.68,67.22,53.63,908605.77,61.7
990042.13,67.26,53.67,908699.85,61.74
990042.13,67.26,53.67,908669.82,61.74
989786.52,67.27,53.68,909456.09,61.81
989541.92,67.27,53.68,909176.97,61.8
989385.57,67.26,53.67,909021.96,61.8
989436.02,67.3,53.71,909200.34,61.85
989486.46,67.34,53.75,909200.29,61.88
989536.91,67.38,53.79,909199.92,61.91
989587.36,67.43,53.83,909199.92,61.95
988596.62,67.4,53.81,908201.91,61.92
988614.84,67.4,53.81,908208.12,61.92
988665.28,67.45,53.85,908208.12,61.96
988715.73,67.49,53.9,908208.12,61.99
988766.18,67.53,53.94,908208.12,62.03
988608.82,67.52,53.93,908051.32,62.02
988768.5,67.56,53.97,909161.38,62.12
988948.21,67.6,54.01,909388.49,62.16
989153.6,67.64,54.05,909388.06,62.19
989204.05,67.68,54.09,909388.06,62.22
989254.5,67.72,54.13,909388.06,62.25
989254.5,67.72,54.13,909420.49,62.26
988988.91,67.72,54.13,909512.8,62.28
988733.3,67.72,54.13,909284.95,62.28
988733.3,67.72,54.13,909265.67,62.28
988571.17,67.72,54.13,909248.99,62.29
988750.88,67.76,54.17,909286.33,62.31
988801.33,67.8,54.21,909320.18,62.35
988812.26,67.8,54.21,909323.39,62.35
988556.64,67.8,54.21,909257.83,62.36
988716.32,67.84,54.25,909252.19,62.39
988896.03,67.88,54.29,909252.19,62.41
989055.71,67.92,54.33,911175.26,62.57
989059.72,67.92,54.33,911318.82,62.58
989110.16,67.96,54.37,911318.77,62.62
988854.55,67.97,54.37,910761.58,62.6
988588.97,67.96,54.37,910592.46,62.6
988639.42,68.0,54.41,910592.09,62.63
988689.86,68.04,54.45,910592.09,62.67
988869.57,68.08,54.49,910592.09,62.69
988869.57,68.08,54.49,910614.18,62.69
988869.57,68.08,54.49,910578.73,62.69
988681.14,68.08,54.49,910540.03,62.7
988524.78,68.08,54.49,910383.94,62.7
988684.46,68.12,54.53,910529.83,62.73
988684.46,68.12,54.53,910569.53,62.74
988527.1,68.12,54.53,910411.75,62.73
988527.1,68.12,54.53,910455.74,62.74
988271.49,68.12,54.53,910412.52,62.75
988321.94,68.16,54.57,910492.17,62.79
988186.03,68.2,54.61,910309.85,62.83
987973.56,68.2,54.6,910055.66,62.82
988024.01,68.24,54.65,911332.35,62.94
987758.42,68.23,54.64,911038.25,62.93
987808.87,68.28,54.68,911038.2,62.97
987557.58,68.27,54.68,910887.41,62.97
987608.03,68.31,54.72,910887.03,63.01
987767.7,68.36,54.77,910887.03,63.04
987818.15,68.4,54.81,910887.03,63.07
987868.6,68.44,54.85,910887.03,63.11
988048.31,68.48,54.88,911198.62,63.15
987802.69,68.48,54.89,910966.33,63.15
987853.14,68.52,54.93,911183.1,63.2
987867.72,68.52,54.93,911265.98,63.21
987602.13,68.52,54.93,912076.93,63.28
987781.84,68.55,54.96,912217.18,63.31
987832.29,68.6,55.01,912217.14,63.35
987882.74,68.64,55.05,912216.76,63.38
988121.42,68.68,55.09,912216.76,63.41
988171.87,68.72,55.13,912216.76,63.44
987930.92,68.72,55.13,911945.72,63.44
987675.31,68.73,55.14,911677.74,63.44
987880.7,68.77,55.18,911749.66,63.47
988066.36,68.8,55.21,911677.74,63.49
988066.36,68.8,55.21,911647.71,63.48
987824.79,68.81,55.22,912371.52,63.55
987824.79,68.81,55.22,912406.38,63.56
988004.5,68.84,55.25,912491.47,63.58
987703.2,68.84,55.25,911682.57,63.54
987753.65,68.88,55.29,913184.96,63.68
987617.74,68.92,55.33,913184.54,63.73
987455.62,68.92,55.33,912846.08,63.71
987455.62,68.92,55.33,912818.66,63.71
987319.71,68.96,55.37,912818.66,63.76
987370.16,69.0,55.41,912818.66,63.79
987420.61,69.05,55.46,912818.66,63.83
987284.7,69.08,55.49,912985.43,63.89
987029.09,69.09,55.5,912784.13,63.89
987079.54,69.13,55.54,912896.22,63.94
987259.24,69.17,55.58,912862.56,63.96
987309.69,69.21,55.62,913210.23,64.02
987173.78,69.25,55.66,913212.2,64.06
987224.23,69.29,55.7,913210.41,64.1
986968.62,69.3,55.71,913428.04,64.13
987209.19,69.33,55.73,913428.46,64.14
986952.71,69.34,55.75,913427.44,64.17
986955.72,69.34,55.75,913502.94,64.18
987137.62,69.37,55.78,913548.99,64.2
987188.07,69.41,55.82,913534.48,64.23
987046.81,69.43,55.83,913509.09,64.25
987226.51,69.46,55.87,913502.94,64.27
986970.9,69.47,55.88,914263.82,64.35
987021.35,69.51,55.92,914453.42,64.4
987201.06,69.54,55.95,914568.6,64.43
987091.42,69.55,55.96,914639.54,64.45
987271.12,69.59,56.0,914639.12,64.47
987509.81,69.63,56.04,914639.12,64.49
987560.26,69.68,56.08,914639.12,64.53
987610.71,69.72,56.13,914657.74,64.57
987474.8,69.76,56.17,914645.2,64.61
987525.25,69.8,56.21,914639.12,64.65
987280.66,69.8,56.21,915058.32,64.69
987025.04,69.81,56.21,914946.66,64.71
987075.49,69.85,56.26,915209.54,64.76
987316.06,69.88,56.29,915246.32,64.78
987059.58,69.89,56.3,915699.92,64.84
987110.03,69.94,56.34,915699.88,64.88
987306.6,69.97,56.37,915699.5,64.89
987064.13,69.98,56.39,915699.5,64.92
987260.69,70.01,56.42,915701.26,64.93
987134.19,70.02,56.43,915703.3,64.95
987141.48,70.02,56.43,915719.63,64.96
987382.05,70.05,56.46,915715.84,64.97
987400.27,70.05,56.46,915804.23,64.97
987187.8,70.05,56.46,915770.06,64.98
987051.89,70.09,56.5,915939.4,65.04
986954.25,70.1,56.51,915920.4,65.06
987150.82,70.13,56.54,915788.92,65.06
987122.38,70.15,56.56,916697.87,65.14
987133.31,70.15,56.56,916728.88,65.15
987134.31,70.15,56.56,916730.56,65.15
987314.02,70.19,56.59,916720.61,65.17
987122.64,70.18,56.59,915912.93,65.12
987320.56,70.23,56.64,917450.51,65.26
987371.01,70.27,56.68,917450.46,65.29
987161.82,70.27,56.68,917151.47,65.29
987161.82,70.27,56.68,917151.47,65.29
986877.1,70.27,56.68,916746.24,65.28
986741.19,70.31,56.72,916745.87,65.33
986481.84,70.31,56.72,916572.33,65.33
986532.29,70.36,56.77,916572.33,65.37
986711.99,70.39,56.8,916572.4,65.39
986576.08,70.43,56.84,916572.41,65.44
986330.47,70.44,56.85,916724.83,65.47
986012.59,70.43,56.84,916406.77,65.46
986192.29,70.47,56.88,916346.86,65.48
986397.68,70.51,56.92,916254.26,65.5
986142.07,70.52,56.93,917165.56,65.59
986321.78,70.55,56.96,917336.39,65.62
986070.48,70.55,56.96,916815.77,65.6
985814.87,70.56,56.97,916911.1,65.63
985865.32,70.6,57.01,916911.05,65.66
986024.99,70.65,57.06,916910.68,65.7
986075.44,70.69,57.1,916910.68,65.73
986261.1,70.73,57.14,916957.19,65.76
986420.78,70.77,57.18,916963.41,65.79
986169.21,70.78,57.19,916922.78,65.81
986219.66,70.82,57.23,916910.68,65.85
986083.76,70.86,57.27,918133.67,65.98
985818.17,70.86,57.27,917569.95,65.96
985552.58,70.86,57.27,916974.12,65.93
985603.03,70.9,57.31,917791.88,66.03
985603.03,70.9,57.31,917686.84,66.02
985808.42,70.95,57.36,917686.42,66.05
985858.87,70.99,57.4,917686.42,66.08
985694.12,70.99,57.4,917686.42,66.1
985873.83,71.03,57.44,917695.07,66.12
985924.28,71.08,57.49,917696.94,66.16
985668.67,71.08,57.49,917686.42,66.18
985848.37,71.12,57.53,917686.42,66.2
985898.82,71.16,57.57,917686.42,66.24
985643.21,71.17,57.58,918390.14,66.31
985802.89,71.21,57.62,918510.5,66.35
985988.55,71.25,57.66,918560.98,66.38
985993.56,71.25,57.66,918684.76,66.39
986044.01,71.3,57.71,918648.86,66.42
986094.46,71.34,57.75,918632.92,66.46
986109.03,71.34,57.75,918636.79,66.46
986159.48,71.39,57.8,918623.91,66.5
986159.48,71.39,57.8,918623.91,66.5
985907.91,71.4,57.8,918979.98,66.55
986093.57,71.43,57.84,918972.22,66.57
986144.02,71.48,57.89,919378.69,66.64
986008.11,71.52,57.93,919247.66,66.68
985872.21,71.56,57.97,919058.06,66.71
985872.21,71.56,57.97,919058.06,66.71
985922.66,71.61,58.02,920261.07,66.84
985922.66,71.61,58.02,920234.29,66.84
985767.83,71.62,58.03,919947.25,66.83
985947.53,71.65,58.06,919947.22,66.86
985691.92,71.66,58.07,919946.82,66.88
985742.37,71.71,58.11,919946.82,66.92
985742.37,71.71,58.11,919974.42,66.92
985606.46,71.75,58.16,920021.79,66.97
985496.46,71.75,58.15,919911.79,66.97
985546.91,71.79,58.2,919883.69,67.01
985726.62,71.83,58.24,919872.57,67.03
985777.07,71.88,58.28,919864.42,67.07
986015.75,71.92,58.33,920813.17,67.17
985770.14,71.93,58.34,920479.04,67.16
985620.71,71.93,58.33,920331.27,67.16
985780.38,71.97,58.38,920831.09,67.23
985644.48,72.01,58.42,920830.67,67.28
985804.15,72.06,58.47,920830.67,67.31
985804.15,72.06,58.47,920809.14,67.31
985668.25,72.1,58.51,920835.51,67.36
985847.95,72.14,58.55,920817.46,67.38
985847.95,72.14,58.55,920817.46,67.38
985898.4,72.19,58.6,920809.14,67.42
985902.05,72.19,58.6,920812.69,67.42
985636.46,72.18,58.59,920533.13,67.42
984678.8,72.17,58.58,919576.63,67.4
984413.22,72.16,58.57,919565.89,67.41
984414.22,72.16,58.57,919593.1,67.41
984278.31,72.21,58.62,919593.1,67.46
984328.76,72.25,58.66,920322.18,67.56
984379.21,72.3,58.71,920655.68,67.62
984429.66,72.35,58.76,920655.64,67.66
984174.05,72.35,58.76,920324.08,67.66
984224.5,72.4,58.81,920323.71,67.7
984224.5,72.4,58.81,920323.71,67.7
984404.2,72.44,58.85,920323.71,67.72
984642.89,72.49,58.9,920342.33,67.75
984540.81,72.48,58.89,920244.98,67.75
984275.23,72.48,58.89,920166.82,67.76
984019.61,72.49,58.9,920155.0,67.78
984070.06,72.54,58.94,920153.88,67.82
984229.74,72.58,58.99,920148.2,67.86
984280.19,72.63,59.04,920148.2,67.9
984330.64,72.68,59.09,921819.8,68.06
984510.34,72.71,59.12,921819.77,68.08
984254.73,72.72,59.13,921819.37,68.11
984305.18,72.77,59.18,921819.37,68.15
984355.63,72.82,59.22,921819.37,68.19
984219.72,72.86,59.27,921855.13,68.24
984399.43,72.9,59.31,921901.42,68.27
984133.84,72.9,59.3,921379.33,68.25
983971.72,72.9,59.31,921143.14,68.24
983716.1,72.9,59.31,921191.72,68.27
983895.81,72.94,59.35,922699.98,68.4
983895.81,72.94,59.35,922606.52,68.4
984095.54,72.98,59.39,922783.74,68.43
983883.07,72.98,59.39,922643.05,68.44
983722.25,72.98,59.39,922720.55,68.45
983881.93,73.02,59.43,922720.13,68.49
983828.39,73.06,59.47,922182.73,68.49
983562.8,73.06,59.47,922182.73,68.5
983265.91,73.08,59.49,921830.96,68.52
983445.62,73.12,59.53,921905.36,68.55
983684.31,73.17,59.58,921843.28,68.57
983439.71,73.17,59.58,921830.96,68.59
983454.28,73.17,59.58,921915.64,68.59
983318.38,73.22,59.62,922576.73,68.69
983478.06,73.26,59.67,922655.81,68.73
983528.5,73.31,59.72,922424.36,68.76
983578.95,73.36,59.77,922323.82,68.79
983578.95,73.36,59.77,922323.82,68.79
983365.18,73.36,59.76,921975.53,68.78
983131.4,73.36,59.77,922866.08,68.87
983570.03,73.42,59.83,923048.33,68.9
983588.25,73.42,59.83,923167.27,68.91
983588.25,73.42,59.83,923193.64,68.91
983767.96,73.46,59.87,923193.21,68.94
983522.34,73.47,59.88,923193.21,68.96
983522.34,73.47,59.88,923178.41,68.96
983522.34,73.47,59.88,923178.41,68.96
983572.79,73.52,59.93,923178.41,69.0
983732.47,73.56,59.97,923205.54,69.04
983782.92,73.61,60.02,923202.07,69.08
983833.37,73.66,60.07,923216.5,69.12
984013.07,73.7,60.11,923178.41,69.14
983747.49,73.7,60.11,923178.41,69.16
983754.78,73.7,60.11,923194.75,69.16
983727.3,73.71,60.12,924023.63,69.24
983591.39,73.75,60.16,923829.76,69.27
983751.07,73.8,60.21,924223.66,69.34
983485.49,73.8,60.21,924188.91,69.35
983492.58,73.8,60.21,924192.03,69.35
983672.29,73.84,60.25,924191.61,69.38
983690.5,73.84,60.25,924240.61,69.38
983554.6,73.89,60.3,924240.61,69.43
983565.53,73.89,60.3,924244.99,69.43
983309.91,73.89,60.3,924244.99,69.46
983489.62,73.93,60.34,924333.04,69.49
983540.07,73.98,60.39,924291.67,69.53
983404.16,74.03,60.44,924244.99,69.58
983563.84,74.08,60.49,924800.67,69.65
983358.71,74.07,60.48,924575.66,69.65
983518.39,74.12,60.53,924743.46,69.69
983270.24,74.13,60.54,924484.11,69.7
983313.23,74.18,60.59,924929.79,69.77
983363.67,74.23,60.64,924929.74,69.82
983543.38,74.27,60.68,924929.36,69.84
983782.07,74.32,60.73,924929.36,69.87
983526.45,74.32,60.73,924950.54,69.9
983576.9,74.37,60.78,924936.16,69.94
983311.32,74.37,60.78,924861.26,69.95
983361.77,74.42,60.83,924860.15,69.99
983412.22,74.47,60.88,924854.46,70.04
983591.92,74.51,60.92,924854.46,70.06
983591.92,74.51,60.92,924872.8,70.06
983326.34,74.51,60.92,924587.16,70.06
983070.72,74.52,60.92,925771.38,70.17
983121.17,74.56,60.97,925976.93,70.23
982985.27,74.61,61.02,925976.51,70.28
983035.71,74.66,61.07,925976.51,70.33
982899.81,74.71,61.12,926012.14,70.38
982655.21,74.71,61.12,925636.27,70.37
982519.31,74.75,61.16,925606.47,70.42
982383.4,74.8,61.21,925835.46,70.49
982433.85,74.85,61.26,925874.15,70.54
982593.53,74.9,61.31,926033.09,70.59
982593.53,74.9,61.31,925984.58,70.58
982753.2,74.95,61.36,926357.75,70.65
982912.88,75.0,61.41,926357.32,70.68
982963.33,75.05,61.46,926357.32,70.73
983143.04,75.09,61.5,926357.32,70.75
982877.45,75.09,61.5,926256.92,70.76
982611.86,75.08,61.49,925972.79,70.76
982662.31,75.14,61.54,925972.79,70.8
982712.76,75.19,61.59,926118.68,70.86
982763.21,75.24,61.65,926284.37,70.91
982763.21,75.24,61.65,926332.88,70.92
982813.66,75.29,61.7,926721.31,70.99
982558.05,75.29,61.7,926492.01,71.0
982608.5,75.34,61.75,927119.66,71.09
982788.2,75.39,61.79,927119.63,71.12
982532.59,75.39,61.8,927119.24,71.14
982583.04,75.44,61.85,927119.24,71.19
982447.13,75.49,61.9,927144.6,71.24
982132.46,75.49,61.9,926833.61,71.24
982312.16,75.53,61.94,926833.02,71.26
982176.25,75.57,61.98,927350.77,71.36
981920.64,75.58,61.99,927384.67,71.38
982106.3,75.62,62.03,926939.1,71.38
982253.94,75.69,62.1,928201.63,71.53
982165.53,75.73,62.14,927804.32,71.54
982165.53,75.73,62.14,927755.81,71.54
981899.94,75.73,62.14,927862.7,71.56
981899.94,75.73,62.14,927918.83,71.57
981660.98,75.73,62.14,927642.77,71.56
981840.68,75.77,62.18,927642.34,71.59
981891.13,75.82,62.23,927642.34,71.64
981863.66,75.84,62.24,927642.34,71.65
982043.36,75.88,62.29,927669.15,71.68
982093.81,75.93,62.34,927660.41,71.72
982144.26,75.98,62.39,927652.26,71.76
982194.71,76.03,62.44,927648.76,71.81
981949.1,76.04,62.45,927642.34,71.83
981999.54,76.09,62.5,928891.81,71.98
982185.2,76.13,62.54,928998.11,72.01
981933.64,76.14,62.55,928753.34,72.02
982113.34,76.18,62.59,928753.31,72.04
981977.44,76.23,62.64,928752.91,72.1
982182.82,76.28,62.69,928758.59,72.13
982233.27,76.33,62.74,928759.59,72.18
982097.37,76.38,62.79,928752.91,72.23
981846.07,76.38,62.79,928752.91,72.25
981637.93,76.38,62.79,928798.22,72.27
981502.03,76.43,62.84,929172.7,72.35
981366.12,76.48,62.89,929058.29,72.4
981416.57,76.53,62.94,929295.13,72.47
981306.93,76.54,62.95,929470.78,72.5
981486.63,76.58,62.99,929470.36,72.52
981376.99,76.59,63.0,929470.36,72.54
981427.44,76.65,63.05,929470.36,72.59
981607.15,76.69,63.1,929490.3,72.62
981766.83,76.74,63.15,929488.77,72.65
981591.24,76.74,63.15,929470.36,72.66
981641.69,76.79,63.2,929470.36,72.71
981532.05,76.8,63.21,929817.28,72.76
981532.05,76.8,63.21,929843.64,72.76
981582.5,76.85,63.26,930029.06,72.82
981762.2,76.9,63.31,930066.41,72.85
