ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
508515.72,31.1,10.6,290873.91,17.79
508310.74,31.11,10.61,290873.91,17.8
506670.94,31.16,10.66,290849.54,17.89
506300.94,31.14,10.65,290479.54,17.87
506095.96,31.15,10.65,290932.51,17.91
506079.77,31.17,10.67,290714.47,17.9
506063.57,31.18,10.68,290610.98,17.91
505766.22,31.18,10.68,291373.8,17.96
505561.25,31.19,10.69,291339.15,17.97
505356.27,31.19,10.7,292000.38,18.02
505351.74,31.21,10.71,291516.79,18.0
505055.62,31.21,10.71,291158.14,17.99
504850.64,31.22,10.72,291100.74,18.0
504850.64,31.22,10.72,291100.74,18.0
504645.67,31.22,10.73,291100.74,18.01
504768.9,31.24,10.75,291168.24,18.02
504476.62,31.23,10.73,290868.98,18.01
504271.65,31.24,10.74,291059.82,18.03
504066.67,31.25,10.75,291038.57,18.04
504066.67,31.25,10.75,291107.89,18.04
504050.47,31.26,10.76,291105.79,18.05
504034.28,31.27,10.78,291104.76,18.06
503826.07,31.27,10.77,290909.03,18.05
503809.87,31.28,10.78,290916.77,18.06
504137.58,31.31,10.81,290910.41,18.07
503932.6,31.31,10.82,290909.03,18.08
503932.6,31.31,10.82,290909.03,18.08
503727.63,31.32,10.82,291677.73,18.14
503727.63,31.32,10.82,291677.73,18.14
503727.63,31.32,10.82,291677.73,18.14
503522.65,31.33,10.83,291914.04,18.16
503317.68,31.33,10.84,291892.79,18.17
503112.7,31.34,10.84,291891.4,18.18
502907.72,31.35,10.85,291889.67,18.19
502712.63,31.34,10.84,291778.59,18.19
502507.65,31.35,10.85,291827.03,18.21
502302.68,31.36,10.86,291822.22,18.22
502097.7,31.36,10.86,291779.95,18.23
501892.73,31.37,10.87,291779.95,18.24
501687.75,31.38,10.88,291779.95,18.25
501922.18,31.4,10.9,292317.71,18.29
501717.21,31.41,10.91,292161.72,18.29
501840.44,31.43,10.93,292163.84,18.3
501635.46,31.43,10.94,292161.93,18.31
501619.27,31.45,10.95,292161.72,18.32
501239.86,31.43,10.94,291838.59,18.3
501239.86,31.43,10.94,291838.59,18.3
501363.1,31.46,10.96,292207.63,18.33
501158.12,31.46,10.96,292161.0,18.34
500953.15,31.47,10.97,292681.02,18.39
500953.15,31.47,10.97,292681.02,18.39
500748.17,31.48,10.98,292682.61,18.4
500543.19,31.48,10.99,292623.62,18.41
500777.63,31.51,11.01,292616.09,18.41
500398.22,31.49,10.99,292599.25,18.41
500193.24,31.5,11.0,292804.29,18.44
499988.27,31.51,11.01,292904.03,18.46
499783.29,31.51,11.02,292833.84,18.46
499906.53,31.53,11.04,292817.65,18.47
499906.53,31.53,11.04,292817.65,18.47
499906.53,31.53,11.04,292817.65,18.47
500140.96,31.56,11.06,292809.47,18.48
499751.55,31.54,11.05,292809.47,18.48
499546.58,31.55,11.05,292809.47,18.49
499546.58,31.55,11.05,292843.89,18.5
499341.6,31.56,11.06,293379.56,18.54
499136.63,31.56,11.07,293483.33,18.56
499120.43,31.58,11.08,293427.47,18.56
499104.23,31.59,11.1,293607.68,18.59
499338.66,31.62,11.12,293891.84,18.61
499133.69,31.63,11.13,293834.44,18.62
498974.91,31.62,11.12,293682.76,18.61
498769.93,31.63,11.13,293682.76,18.62
498564.96,31.63,11.14,293625.37,18.63
498267.37,31.62,11.12,293282.21,18.61
497887.96,31.61,11.11,292998.93,18.6
497682.99,31.61,11.12,292998.93,18.61
497478.01,31.62,11.12,292941.53,18.62
497461.81,31.63,11.14,293122.08,18.64
497256.84,31.64,11.14,293123.66,18.65
497051.86,31.65,11.15,293064.68,18.66
497051.86,31.65,11.15,293040.71,18.66
497047.33,31.67,11.17,292557.12,18.64
497101.21,31.68,11.18,292548.46,18.64
497085.01,31.7,11.2,292642.7,18.66
497085.01,31.7,11.2,292618.0,18.66
496786.8,31.68,11.19,292221.98,18.64
497093.11,31.71,11.21,292750.22,18.68
496888.14,31.72,11.22,292729.45,18.69
496683.16,31.73,11.23,292725.85,18.7
496683.16,31.73,11.23,292725.85,18.7
496478.19,31.73,11.24,292786.06,18.71
496179.98,31.72,11.22,292583.13,18.7
495975.0,31.73,11.23,292523.31,18.71
495975.0,31.73,11.23,292523.31,18.71
495706.78,31.72,11.22,292084.05,18.69
495501.81,31.72,11.23,292083.66,18.7
495296.83,31.73,11.23,292501.03,18.74
495081.86,31.74,11.24,293257.13,18.8
494876.88,31.75,11.25,293260.53,18.81
494721.77,31.74,11.24,293101.56,18.8
494369.45,31.73,11.23,292716.67,18.78
494164.48,31.73,11.23,292715.16,18.8
493959.5,31.74,11.24,292725.24,18.81
493754.52,31.75,11.25,292810.82,18.83
493988.95,31.77,11.27,292706.33,18.83
493783.98,31.78,11.28,293602.17,18.9
493783.98,31.78,11.28,293630.62,18.9
493783.98,31.78,11.28,293630.62,18.9
493579.0,31.79,11.29,293573.22,18.91
493280.3,31.78,11.28,292902.29,18.87
493706.34,31.81,11.31,294269.24,18.96
493680.15,31.82,11.33,293764.94,18.94
493475.17,31.83,11.33,293764.94,18.95
493475.17,31.83,11.33,293764.98,18.95
493260.2,31.84,11.34,293496.33,18.94
492962.85,31.84,11.34,292525.8,18.89
492757.88,31.85,11.35,292468.4,18.9
492552.9,31.85,11.36,292468.4,18.91
492241.96,31.84,11.35,292438.25,18.92
492241.96,31.84,11.35,292438.25,18.92
492237.43,31.86,11.36,291954.67,18.9
492471.3,31.88,11.39,292126.01,18.91
492266.33,31.89,11.39,292068.61,18.92
492250.13,31.91,11.41,291938.42,18.92
492045.16,31.91,11.42,291824.03,18.93
492168.39,31.94,11.44,292139.76,18.96
491868.31,31.92,11.43,291834.36,18.94
491663.34,31.93,11.43,291835.94,18.95
491663.34,31.93,11.43,291835.94,18.95
491554.37,31.93,11.43,291727.36,18.95
491349.39,31.93,11.44,291668.37,18.96
491144.41,31.94,11.44,291671.77,18.97
490939.44,31.95,11.45,291645.53,18.98
490734.46,31.96,11.46,291667.1,18.99
490529.49,31.96,11.47,291701.5,19.01
490324.51,31.97,11.47,291669.69,19.02
490324.51,31.97,11.47,291669.69,19.02
490324.51,31.97,11.47,291703.16,19.02
490119.54,31.98,11.48,291684.2,19.03
489914.56,31.99,11.49,291867.05,19.06
489709.59,31.99,11.5,291677.47,19.06
489550.81,31.99,11.49,291518.69,19.05
489345.83,31.99,11.5,291506.6,19.06
489588.55,32.02,11.52,290839.65,19.02
489572.95,32.03,11.54,290908.44,19.04
489472.36,32.04,11.54,290943.55,19.04
489472.36,32.04,11.54,291006.19,19.05
489374.87,32.05,11.55,291134.02,19.07
489374.87,32.05,11.55,291134.02,19.07
489169.89,32.06,11.56,291121.74,19.08
487530.09,32.12,11.62,291097.37,19.18
487530.09,32.12,11.62,291096.22,19.18
487325.11,32.12,11.63,291352.96,19.21
487126.9,32.12,11.62,291167.22,19.2
486921.92,32.12,11.63,290910.49,19.19
486716.95,32.13,11.63,290922.01,19.21
486511.97,32.14,11.64,291305.41,19.24
486307.0,32.15,11.65,291305.64,19.26
486307.0,32.15,11.65,291291.28,19.26
486102.02,32.15,11.66,291297.96,19.27
485897.05,32.16,11.67,291060.04,19.27
485692.07,32.17,11.67,290903.04,19.27
485926.5,32.2,11.7,291324.48,19.3
485910.3,32.21,11.71,290694.5,19.27
485705.33,32.22,11.72,290636.37,19.28
485500.35,32.23,11.73,290633.14,19.29
485295.38,32.24,11.74,290440.13,19.29
485090.4,32.24,11.75,290440.13,19.31
485090.4,32.24,11.75,290469.04,19.31
484885.43,32.25,11.75,290798.0,19.34
484680.45,32.26,11.76,290684.61,19.35
484664.25,32.28,11.78,290995.22,19.38
484459.28,32.28,11.79,290779.65,19.38
484453.08,32.3,11.8,290578.17,19.37
484294.3,32.29,11.8,290419.91,19.37
484089.33,32.3,11.8,290470.47,19.38
483951.84,32.3,11.8,291459.75,19.45
484186.27,32.32,11.82,291723.5,19.47
484299.51,32.34,11.85,291853.96,19.49
484094.53,32.35,11.85,291855.55,19.5
483889.55,32.36,11.86,292467.49,19.56
483684.58,32.37,11.87,292408.5,19.57
483668.38,32.38,11.89,291780.1,19.54
483662.18,32.4,11.9,291554.43,19.53
483662.18,32.4,11.9,291554.43,19.53
483447.21,32.41,11.91,291902.0,19.57
483242.23,32.42,11.92,291905.4,19.58
482862.83,32.4,11.9,291593.69,19.57
482657.85,32.41,11.91,291592.18,19.58
482452.88,32.42,11.92,291631.62,19.6
482452.88,32.42,11.92,291631.62,19.6
482154.67,32.4,11.91,291402.25,19.58
482148.47,32.42,11.92,291138.97,19.58
481933.49,32.43,11.93,290979.09,19.58
482171.3,32.46,11.96,290840.5,19.58
482312.84,32.48,11.98,290816.85,19.58
482107.86,32.49,11.99,290819.58,19.6
481902.89,32.5,12.0,290770.67,19.61
481697.91,32.5,12.01,291130.8,19.64
481492.94,32.51,12.01,291121.06,19.66
481287.96,32.52,12.02,291056.95,19.67
481421.19,32.54,12.05,291006.63,19.67
481153.34,32.53,12.03,290798.46,19.66
480908.01,32.54,12.04,290707.29,19.67
480891.81,32.55,12.06,290689.42,19.68
480686.84,32.56,12.06,290682.92,19.69
480921.27,32.59,12.09,290777.75,19.7
480716.29,32.6,12.1,290759.22,19.72
480716.29,32.6,12.1,290759.22,19.72
480716.29,32.6,12.1,290759.22,19.72
480716.29,32.6,12.1,290759.22,19.72
480336.88,32.58,12.08,290725.64,19.72
480131.91,32.59,12.09,291240.29,19.77
480374.63,32.62,12.12,290922.3,19.75
480016.93,32.6,12.1,290833.7,19.75
479811.96,32.61,12.11,290776.3,19.76
479785.76,32.63,12.13,291373.72,19.81
479570.79,32.63,12.14,291132.24,19.81
479365.81,32.64,12.14,291132.24,19.82
479160.83,32.65,12.15,291135.64,19.84
478955.86,32.66,12.16,291134.13,19.85
478955.86,32.66,12.16,291131.53,19.85
478750.88,32.67,12.17,291120.39,19.86
478985.31,32.69,12.2,291245.13,19.88
478780.34,32.7,12.2,291105.27,19.88
478780.34,32.7,12.2,291105.44,19.88
478764.14,32.72,12.22,291121.25,19.9
478559.17,32.73,12.23,291121.48,19.91
478692.4,32.75,12.25,292224.59,19.99
478487.42,32.76,12.26,292231.27,20.01
478487.42,32.76,12.26,292214.15,20.01
478461.23,32.78,12.28,292240.66,20.02
478091.82,32.76,12.26,291760.48,19.99
478075.63,32.78,12.28,291130.49,19.96
478059.43,32.8,12.3,290798.4,19.95
478059.43,32.8,12.3,290798.4,19.95
477854.45,32.8,12.31,289991.59,19.91
477649.48,32.81,12.31,290529.54,19.96
477649.48,32.81,12.31,290529.54,19.96
477643.28,32.83,12.33,290374.93,19.96
477428.3,32.84,12.34,290840.38,20.0
477223.33,32.85,12.35,290769.08,20.01
477018.35,32.85,12.36,290872.87,20.03
476813.38,32.86,12.37,290873.1,20.05
476608.4,32.87,12.37,290879.78,20.06
476403.43,32.88,12.38,291080.06,20.09
476403.43,32.88,12.38,291080.06,20.09
476198.45,32.89,12.39,291112.34,20.11
476182.25,32.91,12.41,290860.85,20.1
475884.04,32.89,12.4,290674.57,20.09
475679.07,32.9,12.4,290633.84,20.1
475679.07,32.9,12.4,290633.84,20.1
475672.87,32.92,12.42,290563.11,20.11
475897.3,32.95,12.45,291310.54,20.17
475692.33,32.95,12.46,291287.92,20.18
475676.13,32.97,12.47,291194.56,20.18
475296.72,32.96,12.46,290794.61,20.16
475091.75,32.96,12.47,290792.86,20.18
475326.18,32.99,12.49,290815.59,20.19
474946.77,32.98,12.48,290826.31,20.19
474741.8,32.98,12.49,291041.83,20.22
474536.82,32.99,12.5,291029.74,20.23
474331.85,33.0,12.5,291037.62,20.25
474126.87,33.01,12.51,291336.74,20.28
473921.89,33.02,12.52,291323.29,20.3
474156.32,33.05,12.55,291307.54,20.3
474150.13,33.06,12.57,291796.08,20.35
473935.15,33.07,12.58,291555.35,20.35
473930.62,33.09,12.59,291071.76,20.32
473634.5,33.09,12.6,290713.11,20.31
473285.09,33.08,12.58,292166.99,20.42
473080.11,33.09,12.59,292144.84,20.43
472875.14,33.1,12.6,292142.61,20.45
472875.14,33.1,12.6,292114.84,20.45
473147.85,33.13,12.63,293905.39,20.58
473008.68,33.13,12.63,293375.81,20.55
472803.7,33.13,12.64,293435.45,20.56
473038.13,33.16,12.66,293408.91,20.57
473021.93,33.18,12.68,293393.56,20.58
473021.93,33.18,12.68,293387.96,20.58
472791.18,33.17,12.67,293601.55,20.6
472586.2,33.18,12.68,293510.43,20.61
472709.44,33.2,12.71,294212.91,20.67
472709.44,33.2,12.71,294244.51,20.67
472709.44,33.2,12.71,294228.82,20.67
472709.44,33.2,12.71,294251.72,20.67
472943.87,33.23,12.73,294559.2,20.7
472738.89,33.24,12.74,294521.85,20.71
472533.92,33.25,12.75,294522.07,20.72
472178.87,33.23,12.74,294181.91,20.71
471973.9,33.24,12.75,294175.45,20.72
471973.9,33.24,12.75,294175.58,20.72
471768.92,33.25,12.75,294856.21,20.78
471563.94,33.26,12.76,294752.04,20.79
471358.97,33.27,12.77,294440.92,20.78
471153.99,33.28,12.78,294442.51,20.8
471153.99,33.28,12.78,294509.7,20.8
470949.02,33.29,12.79,294450.72,20.81
471183.45,33.32,12.82,294443.18,20.82
470952.69,33.31,12.81,294426.35,20.82
470952.69,33.31,12.81,294396.25,20.82
470747.72,33.32,12.82,294427.45,20.84
470731.52,33.33,12.84,294417.01,20.85
470965.95,33.36,12.86,294396.25,20.85
470760.97,33.37,12.87,294631.38,20.89
470381.57,33.36,12.86,294453.48,20.88
470381.57,33.36,12.86,294416.38,20.88
470176.59,33.36,12.87,294494.44,20.9
469971.62,33.37,12.88,294437.04,20.91
469971.62,33.37,12.88,294510.35,20.91
470206.05,33.4,12.9,294933.9,20.95
469826.64,33.39,12.89,294570.35,20.93
469621.67,33.39,12.9,294585.64,20.95
469416.69,33.4,12.91,294512.95,20.96
469416.69,33.4,12.91,294460.53,20.95
469211.72,33.41,12.92,294448.45,20.97
469006.74,33.42,12.92,294436.75,20.98
469006.74,33.42,12.92,294436.75,20.98
469006.74,33.42,12.92,294436.75,20.98
468801.76,33.43,12.93,294730.09,21.02
468596.79,33.44,12.94,294784.05,21.04
468391.81,33.45,12.95,295265.47,21.09
468186.84,33.46,12.96,295096.36,21.09
467964.92,33.45,12.95,294869.05,21.08
467964.92,33.45,12.95,294927.45,21.08
468312.62,33.48,12.98,294586.57,21.06
468312.62,33.48,12.98,294618.62,21.06
468107.65,33.49,12.99,294662.6,21.08
466467.84,33.57,13.07,294638.23,21.2
466262.87,33.58,13.08,294641.63,21.22
466262.87,33.58,13.08,294622.0,21.22
466057.89,33.58,13.09,294594.23,21.23
465852.92,33.59,13.1,294397.42,21.23
465836.72,33.61,13.11,294313.64,21.24
465677.43,33.61,13.11,295554.0,21.33
465677.43,33.61,13.11,295579.42,21.33
465661.23,33.63,13.13,295835.88,21.37
465988.94,33.66,13.16,295933.27,21.38
465783.97,33.67,13.17,295835.88,21.39
465767.77,33.69,13.19,295894.56,21.4
465658.99,33.69,13.19,295785.78,21.4
465454.01,33.69,13.2,295801.07,21.41
464981.33,33.68,13.18,297502.43,21.55
464981.33,33.68,13.18,297490.41,21.55
464776.35,33.69,13.19,297417.73,21.56
464571.37,33.7,13.2,297399.62,21.57
464366.4,33.7,13.21,297396.77,21.59
464350.2,33.72,13.23,297457.56,21.6
464334.01,33.74,13.24,297431.74,21.61
464596.72,33.77,13.28,296834.53,21.58
464831.15,33.8,13.3,296833.25,21.58
464626.18,33.81,13.31,296807.16,21.6
464609.98,33.83,13.33,297612.87,21.67
464609.98,33.83,13.33,297625.99,21.67
464405.01,33.84,13.34,297760.76,21.7
464405.01,33.84,13.34,297760.76,21.7
464405.01,33.84,13.34,297759.96,21.7
464200.03,33.85,13.35,297738.64,21.71
463969.28,33.84,13.34,297445.14,21.69
463764.3,33.85,13.35,297442.41,21.71
463559.32,33.86,13.36,297503.85,21.73
463793.75,33.89,13.39,297469.37,21.74
463793.75,33.89,13.39,297469.37,21.74
463588.78,33.9,13.4,297469.92,21.75
463588.78,33.9,13.4,297469.92,21.75
463209.37,33.88,13.38,297639.07,21.77
463004.4,33.89,13.39,297616.45,21.79
462799.42,33.9,13.4,297614.7,21.8
462586.47,33.9,13.4,297568.67,21.81
462381.49,33.91,13.41,297705.77,21.83
462176.52,33.92,13.42,297704.1,21.85
461971.54,33.93,13.43,298104.13,21.89
461965.34,33.95,13.45,297596.78,21.87
461965.34,33.95,13.45,297596.78,21.87
461750.37,33.96,13.46,297754.99,21.9
461750.37,33.96,13.46,297754.99,21.9
461750.37,33.96,13.46,297754.99,21.9
461734.17,33.98,13.48,297676.59,21.9
461529.2,33.99,13.49,297743.31,21.92
461513.0,34.0,13.51,298170.68,21.97
461308.02,34.01,13.52,297940.13,21.97
461103.05,34.02,13.53,297882.73,21.98
461103.05,34.02,13.53,297882.73,21.98
460898.07,34.03,13.54,297882.73,22.0
460693.1,34.04,13.55,297886.13,22.01
460488.12,34.05,13.56,297884.62,22.03
460471.92,34.07,13.58,297858.36,22.04
460266.95,34.08,13.59,297957.97,22.06
460061.97,34.09,13.6,297901.86,22.08
459857.0,34.1,13.61,298344.6,22.13
459857.0,34.1,13.61,298372.92,22.13
459701.88,34.1,13.6,298213.95,22.12
459496.91,34.11,13.61,298156.55,22.13
459496.91,34.11,13.61,298156.55,22.13
459291.93,34.12,13.62,298156.55,22.15
459275.73,34.14,13.64,298119.49,22.16
459070.76,34.15,13.65,297990.87,22.16
458865.78,34.16,13.66,297969.55,22.18
459213.49,34.19,13.69,298951.38,22.26
459213.49,34.19,13.69,298951.38,22.26
459213.49,34.19,13.69,298943.79,22.26
459447.92,34.22,13.72,298940.94,22.26
459421.72,34.24,13.74,298521.53,22.25
459216.75,34.25,13.75,298571.52,22.27
459216.75,34.25,13.75,298611.86,22.27
459190.55,34.27,13.77,298529.17,22.28
458985.58,34.28,13.78,298593.08,22.3
458780.6,34.29,13.79,298497.33,22.31
458764.4,34.31,13.81,299007.4,22.36
458764.4,34.31,13.81,299007.4,22.36
458764.4,34.31,13.81,298992.12,22.36
458559.43,34.32,13.82,298773.99,22.36
458559.43,34.32,13.82,298793.36,22.36
458354.45,34.33,13.83,299106.89,22.4
458354.45,34.33,13.83,299106.89,22.4
458149.48,34.34,13.84,299122.18,22.42
457944.5,34.35,13.85,299049.49,22.43
457575.1,34.33,13.84,298645.02,22.41
457575.1,34.33,13.84,298645.02,22.41
457558.9,34.35,13.85,298627.14,22.42
457234.86,34.34,13.84,298452.88,22.42
457029.89,34.35,13.85,298449.12,22.43
456824.91,34.36,13.86,298446.38,22.45
456824.91,34.36,13.86,298446.38,22.45
456619.94,34.37,13.87,298476.9,22.47
456619.94,34.37,13.87,298476.9,22.47
456414.96,34.38,13.88,298447.3,22.48
456209.99,34.39,13.89,298446.38,22.5
456209.99,34.39,13.89,298446.38,22.5
456444.42,34.42,13.92,299018.25,22.55
456428.22,34.44,13.94,299213.72,22.58
456223.24,34.45,13.96,299210.49,22.6
456018.27,34.46,13.97,299210.49,22.61
456141.5,34.49,13.99,299325.1,22.63
455821.5,34.47,13.98,299005.1,22.61
455616.53,34.48,13.99,298908.51,22.62
455616.53,34.48,13.99,298908.51,22.62
455411.55,34.49,14.0,298892.8,22.64
455411.55,34.49,14.0,298892.8,22.64
455206.58,34.51,14.01,299505.76,22.7
455206.58,34.51,14.01,299490.29,22.7
455047.8,34.5,14.0,299331.7,22.69
455047.8,34.5,14.0,299331.7,22.69
454842.82,34.51,14.01,299333.29,22.71
454637.85,34.52,14.02,299274.3,22.72
454432.87,34.53,14.03,299289.82,22.74
454227.9,34.54,14.04,299268.13,22.76
454022.92,34.55,14.05,299677.72,22.81
454220.58,34.58,14.08,298890.99,22.76
454002.97,34.59,14.09,299211.44,22.8
453623.57,34.57,14.08,298815.28,22.78
453418.59,34.59,14.09,298391.28,22.76
453418.59,34.59,14.09,298391.28,22.76
453213.62,34.6,14.1,298530.43,22.79
453008.64,34.61,14.11,298586.41,22.81
452803.66,34.62,14.12,298358.37,22.81
452598.69,34.63,14.13,298300.97,22.82
452582.49,34.65,14.15,298165.68,22.83
452816.92,34.68,14.18,298594.84,22.87
452611.95,34.69,14.19,298398.13,22.87
452406.97,34.7,14.2,298629.12,22.91
452406.97,34.7,14.2,298629.12,22.91
452198.76,34.69,14.19,298418.7,22.89
452322.0,34.72,14.22,298502.63,22.91
452117.02,34.73,14.23,298474.26,22.93
451912.04,34.74,14.24,301142.76,23.15
451912.04,34.74,14.24,301142.76,23.15
451707.07,34.75,14.25,301144.35,23.17
451408.86,34.74,14.24,300927.58,23.16
451029.45,34.72,14.22,300558.41,23.14
451029.45,34.72,14.22,300558.41,23.14
450824.48,34.73,14.23,300499.43,23.15
449184.67,34.82,14.32,300475.06,23.29
449184.67,34.82,14.32,300475.06,23.29
448979.7,34.83,14.33,300417.66,23.31
448979.7,34.83,14.33,300417.66,23.31
448774.72,34.84,14.34,300417.66,23.32
448569.74,34.85,14.35,300401.55,23.34
448413.41,34.84,14.35,300245.41,23.33
448397.21,34.87,14.37,300237.14,23.34
448397.21,34.87,14.37,300237.14,23.34
448192.24,34.88,14.38,300238.41,23.36
448192.24,34.88,14.38,300238.41,23.36
448426.67,34.91,14.41,300473.25,23.39
448641.27,34.94,14.44,300281.79,23.39
448482.49,34.93,14.43,300130.12,23.38
448103.08,34.91,14.42,300085.47,23.38
448103.08,34.91,14.42,300085.47,23.38
448337.51,34.95,14.45,301520.85,23.5
448331.31,34.97,14.47,301171.07,23.49
448331.31,34.97,14.47,301171.07,23.49
448116.34,34.98,14.48,301209.67,23.51
447911.36,34.99,14.49,301213.07,23.53
447895.17,35.01,14.51,301188.03,23.54
447690.19,35.02,14.52,301185.3,23.56
447485.21,35.03,14.53,301288.18,23.59
447307.58,35.02,14.53,301306.84,23.59
446918.68,35.01,14.51,300893.98,23.57
446918.68,35.01,14.51,300942.5,23.57
446918.68,35.01,14.51,300942.5,23.57
447246.38,35.04,14.54,300853.44,23.57
446922.35,35.03,14.53,300839.61,23.58
446717.38,35.04,14.54,301439.96,23.64
446512.4,35.05,14.55,301382.56,23.66
446746.83,35.08,14.59,301808.47,23.7
446730.63,35.1,14.61,301772.02,23.71
446351.23,35.09,14.59,301406.12,23.69
446146.25,35.1,14.6,301339.93,23.71
446269.49,35.13,14.63,301407.43,23.72
446064.51,35.14,14.64,301539.0,23.75
446298.94,35.17,14.67,301629.6,23.77
446093.97,35.18,14.68,301812.37,23.8
445888.99,35.19,14.69,301827.66,23.82
445888.99,35.19,14.69,301827.66,23.82
445684.01,35.2,14.71,301754.97,23.84
445304.61,35.19,14.69,301484.2,23.82
445099.63,35.2,14.7,301465.45,23.84
445095.1,35.22,14.72,300981.87,23.82
445217.33,35.25,14.75,301053.78,23.83
445460.05,35.28,14.78,301092.45,23.84
445455.52,35.3,14.8,300608.86,23.82
445087.82,35.28,14.79,300564.57,23.83
445087.82,35.28,14.79,300564.57,23.83
444790.48,35.29,14.79,300204.7,23.82
444790.48,35.29,14.79,300204.7,23.82
444585.5,35.3,14.8,300204.7,23.84
444380.53,35.31,14.81,300787.85,23.9
444380.53,35.31,14.81,300777.5,23.9
444175.55,35.32,14.83,300660.47,23.91
444175.55,35.32,14.83,300629.47,23.91
444159.35,35.35,14.85,300386.4,23.9
443954.38,35.36,14.86,300383.07,23.92
443749.4,35.37,14.87,300386.91,23.94
443749.4,35.37,14.87,300420.55,23.94
443749.4,35.37,14.87,300397.36,23.94
443983.83,35.4,14.9,300372.47,23.95
443778.86,35.41,14.92,300593.08,23.99
443762.66,35.43,14.94,300450.32,23.99
443557.69,35.45,14.95,300229.71,23.99
443352.71,35.46,14.96,300608.38,24.04
443147.73,35.47,14.97,300550.98,24.06
443147.73,35.47,14.97,300579.43,24.06
443131.54,35.49,14.99,301274.34,24.13
442926.56,35.5,15.01,301274.34,24.15
442557.16,35.49,14.99,300777.58,24.12
442352.18,35.5,15.0,300754.96,24.14
442143.97,35.49,14.99,300618.49,24.13
441938.99,35.5,15.0,300616.74,24.15
442173.42,35.53,15.04,300639.47,24.16
441883.85,35.52,15.02,300336.84,24.14
441678.87,35.53,15.03,300400.37,24.17
441678.87,35.53,15.03,300376.79,24.16
441678.87,35.53,15.03,300385.5,24.17
441678.87,35.53,15.03,300344.16,24.16
441662.68,35.55,15.06,300225.75,24.17
441457.7,35.57,15.07,300593.63,24.22
441078.3,35.55,15.05,300665.55,24.23
440873.32,35.56,15.06,300507.37,24.24
440873.32,35.56,15.06,300558.1,24.24
441087.92,35.59,15.1,301068.03,24.29
440882.94,35.61,15.11,301001.29,24.31
440866.75,35.63,15.13,301105.78,24.33
440661.77,35.64,15.14,301083.94,24.35
440456.8,35.65,15.15,301081.41,24.37
440251.82,35.66,15.17,301092.49,24.39
440046.84,35.68,15.18,301137.28,24.41
439841.87,35.69,15.19,301081.85,24.43
439636.89,35.7,15.2,301167.14,24.46
439636.89,35.7,15.2,301167.14,24.46
439636.89,35.7,15.2,301168.01,24.46
439636.89,35.7,15.2,301213.01,24.46
439431.92,35.71,15.22,301315.78,24.49
439226.94,35.73,15.23,301127.28,24.49
439226.94,35.73,15.23,301031.12,24.49
439469.66,35.76,15.26,301008.0,24.49
439180.09,35.75,15.25,300838.44,24.49
438975.11,35.76,15.26,300837.18,24.51
438770.14,35.77,15.27,300847.24,24.53
438565.16,35.78,15.28,300842.72,24.55
438135.21,35.81,15.31,300132.37,24.53
437930.24,35.82,15.32,300126.83,24.55
437925.71,35.84,15.34,299643.25,24.52
438010.64,35.87,15.37,299675.26,24.54
437994.44,35.89,15.39,300292.83,24.61
437978.25,35.91,15.41,300271.25,24.62
437962.05,35.93,15.44,300480.91,24.65
437962.05,35.93,15.44,300547.45,24.66
437757.07,35.95,15.45,300562.73,24.68
437553.64,35.94,15.44,300349.68,24.67
437537.44,35.96,15.46,300426.83,24.69
437332.46,35.97,15.47,300423.51,24.71
437455.7,36.0,15.5,300427.09,24.72
437250.72,36.01,15.52,300423.3,24.74
437234.53,36.04,15.54,300418.68,24.76
436937.18,36.04,15.54,301189.8,24.84
436569.48,36.03,15.53,301029.86,24.84
