ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1143,6026,2951400,6212,2983400
1143,6026,2952210,6212,2984210
1143,6026,2953210,6212,2985210
1143,6026,2954210,6212,2986210
1143,6026,2954680,6212,2986680
1144,6028,2955680,6212,2987680
1145,6030,2956680,6212,2988680
1145,6030,2957490,6212,2989490
1145,6030,2958490,6212,2990490
1145,6030,2959490,6212,2991490
1145,6030,2967490,6212,2999490
1145,6030,2967490,6212,3007490
1146,6032,2968490,6212,3008490
1146,6032,2968490,6212,3008490
1146,6032,2968490,6212,3008490
1146,6032,2969490,6212,3009490
1146,6032,2970490,6212,3010490
1146,6032,2971490,6212,3011490
1146,6032,2973490,6212,3013490
1146,6032,2973960,6212,3013960
1146,6032,2974960,6212,3014960
1146,6032,2975960,6212,3015960
1147,6040,2983960,6212,3023960
1147,6040,2983960,6212,3023960
1148,6048,2991960,6212,3031960
1148,6048,2992960,6212,3032960
1148,6048,2992960,6212,3032960
1148,6048,2993960,6212,3033960
1148,6048,2994960,6212,3034960
1148,6048,2995770,6212,3035770
1148,6048,2996770,6212,3036770
1148,6048,2997420,6212,3037420
1148,6048,2998420,6212,3038420
1149,6050,2999420,6212,3039420
1149,6050,2999420,6212,3039420
1149,6050,3000420,6212,3040420
1149,6050,3001420,6212,3041420
1150,6058,3009420,6212,3049420
1150,6058,3009420,6212,3049420
1150,6058,3010420,6212,3050420
1150,6058,3011420,6212,3051420
1150,6058,3011890,6212,3051890
1150,6058,3012480,6212,3052480
1150,6058,3013290,6212,3053290
1150,6058,3014290,6212,3054290
1150,6058,3014450,6212,3054450
1150,6058,3015450,6212,3055450
1150,6058,3016450,6212,3056450
1151,6060,3017260,6212,3057260
1152,6062,3018260,6212,3058260
1152,6062,3019260,6212,3059260
1152,6062,3020260,6212,3060260
1152,6062,3021260,6212,3061260
1152,6062,3022260,6212,3062260
1152,6062,3023260,6212,3063260
1152,6062,3024260,6212,3064260
1153,6064,3025260,6212,3065260
1153,6064,3026260,6212,3066260
1153,6064,3027070,6212,3067070
1153,6064,3028070,6212,3068070
1154,6066,3029070,6212,3069070
1154,6066,3029530,6212,3069530
1154,6066,3029530,6212,3069530
1155,6074,3037530,6212,3077530
1156,6082,3045530,6212,3085530
1156,6082,3046530,6212,3086530
1156,6082,3047340,6212,3087340
1156,6082,3047990,6212,3087990
1156,6082,3048990,6212,3088990
1156,6082,3049360,6212,3089360
1156,6082,3049830,6212,3089830
1157,6084,3050480,6212,3090480
1157,6084,3051290,6212,3091290
1157,6084,3052290,6212,3092290
1157,6084,3053290,6212,3093290
1158,6086,3054290,6212,3094290
1158,6086,3058290,6212,3098290
1158,6086,3059290,6212,3099290
1158,6086,3060290,6212,3100290
1158,6086,3061290,6212,3101290
1158,6086,3065290,6212,3105290
1158,6086,3066290,6212,3106290
1158,6086,3067290,6212,3107290
1158,6086,3068290,6212,3108290
1158,6086,3069290,6212,3109290
1158,6086,3069880,6212,3109880
1158,6086,3070880,6212,3110880
1158,6086,3071690,6212,3111690
1159,6088,3072160,6212,3112160
1159,6088,3072630,6212,3112630
1160,6096,3080630,6212,3120630
1160,6096,3080950,6212,3120950
1160,6096,3081950,6212,3121950
1160,6096,3082950,6212,3122950
1160,6096,3083950,6212,3123950
1160,6096,3084180,6212,3124180
1160,6096,3085180,6212,3125180
1160,6096,3085990,6212,3125990
1160,6096,3086990,6212,3126990
1160,6096,3087990,6212,3127990
1160,6096,3088460,6212,3128460
1160,6096,3089460,6212,3129460
1160,6096,3097460,6212,3137460
1160,6096,3098460,6212,3138460
1160,6096,3099460,6212,3139460
1160,6096,3100460,6212,3140460
1160,6096,3101270,6212,3141270
1160,6096,3109270,6212,3149270
1161,6104,3117270,6212,3157270
1161,6104,3117270,6212,3165270
1161,6104,3118270,6212,3166270
1161,6104,3119270,6212,3167270
1161,6104,3120270,6212,3168270
1161,6104,3121270,6212,3169270
1161,6104,3121590,6212,3169590
1162,6106,3122050,6212,3170050
1162,6106,3122860,6212,3170860
1162,6106,3123860,6212,3171860
1162,6106,3124080,6212,3172080
1162,6106,3124890,6212,3172890
1162,6106,3125700,6212,3173700
1162,6106,3126020,6212,3174020
1162,6106,3127020,6212,3175020
1162,6106,3128020,6212,3176020
1162,6106,3136020,6212,3184020
1162,6106,3137020,6212,3185020
1163,6107,3138020,6212,3186020
1163,6107,3139020,6212,3187020
1163,6107,3140020,6212,3188020
1163,6107,3140020,6212,3188020
1163,6107,3140390,6212,3188390
1163,6107,3140390,6212,3196390
1163,6107,3141200,6212,3197200
1163,6107,3141200,6212,3205200
1163,6107,3142010,6212,3206010
1163,6107,3142230,6212,3206230
1163,6107,3142230,6212,3206230
1164,6109,3144230,6212,3208230
1164,6109,3144700,6212,3208700
1164,6109,3144700,6212,3208700
1164,6109,3145700,6212,3209700
1164,6109,3146700,6212,3210700
1164,6109,3147700,6212,3211700
1164,6109,3148700,6212,3212700
1164,6109,3148700,6212,3212700
1164,6109,3149510,6212,3213510
1164,6109,3149830,6212,3213830
1164,6109,3150830,6212,3214830
1164,6109,3151830,6212,3215830
1165,6110,3152830,6212,3216830
1165,6110,3152830,6212,3224830
1165,6110,3153830,6212,3225830
1165,6110,3154830,6212,3226830
1165,6110,3155830,6212,3227830
1165,6110,3155830,6212,3227830
1165,6110,3155990,6212,3227990
1165,6110,3156800,6212,3228800
1165,6110,3157260,6212,3229260
1166,6114,3158260,6212,3230260
1166,6114,3158260,6212,3238260
1166,6114,3159260,6212,3239260
1166,6114,3159260,6212,3239260
1166,6114,3160070,6212,3240070
1166,6114,3161070,6212,3241070
1166,6114,3162070,6212,3242070
1166,6114,3162420,6212,3242420
1166,6114,3163420,6212,3243420
1166,6114,3164420,6212,3244420
1166,6114,3164420,6212,3252420
1166,6114,3165420,6212,3253420
1166,6114,3166230,6212,3254230
1166,6114,3167230,6212,3255230
1166,6114,3167700,6212,3255700
1166,6114,3168700,6212,3256700
1166,6114,3169290,6212,3257290
1166,6114,3169290,6212,3265290
1166,6114,3170290,6212,3266290
1167,6116,3170760,6212,3266760
1167,6116,3170870,6212,3266870
1167,6116,3171870,6212,3267870
1167,6116,3172330,6212,3268330
1168,6118,3172700,6212,3268700
1168,6118,3173700,6212,3269700
1168,6118,3174700,6212,3270700
1168,6118,3175170,6212,3271170
1168,6118,3175820,6212,3271820
1168,6118,3176820,6212,3272820
1168,6118,3177820,6212,3273820
1168,6118,3178630,6212,3274630
1168,6118,3178630,6212,3274630
1168,6118,3179630,6212,3275630
1168,6118,3180630,6212,3276630
1169,6120,3180950,6212,3276950
1169,6120,3181950,6212,3277950
1169,6120,3181950,6212,3277950
1169,6120,3182760,6212,3278760
1169,6120,3186760,6212,3282760
1169,6120,3187760,6212,3283760
1169,6120,3187760,6212,3291760
1169,6120,3188220,6212,3292220
1169,6120,3189220,6212,3293220
1170,6124,3189690,6212,3293690
1170,6124,3190240,6212,3294240
1170,6124,3191240,6212,3295240
1170,6124,3192050,6212,3296050
1170,6124,3193050,6212,3297050
1170,6124,3193700,6212,3297700
1170,6124,3197700,6212,3301700
1170,6124,3198160,6212,3302160
1170,6124,3198480,6212,3302480
1170,6124,3198700,6212,3302700
1170,6124,3199700,6212,3303700
1170,6124,3199700,6212,3303700
1170,6124,3199700,6212,3303700
1170,6124,3200700,6212,3304700
1170,6124,3200700,6212,3312700
1170,6124,3201510,6212,3313510
1170,6124,3201510,6212,3321510
1170,6124,3201510,6212,3321510
1170,6124,3201980,6212,3321980
1170,6124,3202980,6212,3322980
1170,6124,3203980,6212,3323980
1170,6124,3204980,6212,3324980
1170,6124,3205300,6212,3325300
1170,6124,3205300,6212,3333300
1170,6124,3206300,6212,3334300
1170,6124,3206770,6212,3334770
1170,6124,3207580,6212,3335580
1170,6124,3208390,6212,3336390
1170,6124,3209390,6212,3337390
1170,6124,3209390,6212,3345390
1170,6124,3210040,6212,3346040
1170,6124,3211040,6212,3347040
1170,6124,3211850,6212,3347850
1170,6124,3212850,6212,3348850
1170,6124,3212850,6212,3348850
1170,6124,3213320,6212,3349320
1170,6124,3214320,6212,3350320
1170,6124,3214320,6212,3350320
1170,6124,3214970,6212,3350970
1170,6124,3215970,6212,3351970
1170,6124,3215970,6212,3351970
1170,6124,3215970,6212,3351970
1170,6124,3216970,6212,3352970
1170,6124,3217970,6212,3353970
1171,6126,3218440,6212,3354440
1171,6126,3219440,6212,3355440
1171,6126,3219920,6212,3355920
1171,6126,3220390,6212,3356390
1171,6126,3221200,6212,3357200
1171,6126,3221850,6212,3357850
1171,6126,3221850,6212,3357850
1171,6126,3222850,6212,3358850
1171,6126,3223850,6212,3359850
1172,6128,3223850,6212,3359850
1172,6128,3224170,6212,3360170
1172,6128,3224170,6212,3368170
1172,6128,3224820,6212,3368820
1172,6128,3225630,6212,3369630
1172,6128,3226630,6212,3370630
1172,6128,3226850,6212,3370850
1172,6128,3227660,6212,3371660
1172,6128,3228660,6212,3372660
1172,6128,3229660,6212,3373660
1172,6128,3229820,6212,3373820
1173,6130,3230820,6212,3374820
1173,6130,3231820,6212,3375820
1173,6130,3235820,6212,3379820
1173,6130,3236820,6212,3380820
1173,6130,3236820,6212,3380820
1173,6130,3238820,6212,3382820
1173,6130,3238820,6212,3390820
1173,6130,3239140,6212,3391140
1173,6130,3240140,6212,3392140
1173,6130,3240610,6212,3392610
1173,6130,3241610,6212,3393610
1173,6130,3242420,6212,3394420
1173,6130,3242880,6212,3394880
1174,6132,3243880,6212,3395880
1174,6132,3243880,6212,3395880
1174,6132,3244690,6212,3396690
1174,6132,3245690,6212,3397690
1174,6132,3246690,6212,3398690
1174,6132,3246690,6212,3406690
1174,6132,3247500,6212,3407500
1174,6132,3247500,6212,3415500
1174,6132,3248310,6212,3416310
1174,6132,3248630,6212,3416630
1174,6132,3248630,6212,3416630
1174,6132,3248630,6212,3416630
1174,6132,3249630,6212,3417630
1174,6132,3250630,6212,3418630
1174,6132,3251630,6212,3419630
1174,6132,3252440,6212,3420440
1174,6132,3254440,6212,3422440
1174,6132,3254440,6212,3422440
1174,6132,3255440,6212,3423440
1174,6132,3255440,6212,3423440
1174,6132,3256440,6212,3424440
1174,6132,3256440,6212,3424440
1174,6132,3258440,6212,3426440
1174,6132,3259030,6212,3427030
1174,6132,3261030,6212,3429030
1174,6132,3261840,6212,3429840
1174,6132,3262490,6212,3430490
1174,6132,3263490,6212,3431490
1174,6132,3264490,6212,3432490
1174,6132,3264960,6212,3432960
1174,6132,3264960,6212,3432960
1174,6132,3264960,6212,3432960
1175,6134,3265280,6212,3433280
1175,6134,3266280,6212,3434280
1175,6134,3266740,6212,3434740
1175,6134,3266970,6212,3434970
1175,6134,3267440,6212,3435440
1175,6134,3267440,6212,3443440
1175,6134,3268250,6212,3444250
1175,6134,3269250,6212,3445250
1175,6134,3269250,6212,3445250
1175,6134,3269250,6212,3453250
1175,6134,3269840,6212,3453840
1175,6134,3270840,6212,3454840
1175,6134,3270840,6212,3454840
1175,6134,3271650,6212,3455650
1175,6134,3271650,6212,3455650
1175,6134,3271650,6212,3463650
1175,6134,3272120,6212,3464120
1175,6134,3273120,6212,3465120
1175,6134,3273930,6212,3465930
1175,6134,3274930,6212,3466930
1175,6134,3275930,6212,3467930
1175,6134,3276390,6212,3468390
1175,6134,3276550,6212,3468550
1175,6134,3277020,6212,3469020
1175,6134,3278020,6212,3470020
1175,6134,3278340,6212,3470340
1175,6134,3278340,6212,3478340
1175,6134,3279340,6212,3479340
1175,6134,3279340,6212,3479340
1175,6134,3279990,6212,3479990
1175,6134,3279990,6212,3479990
1175,6134,3280990,6212,3480990
1175,6134,3281990,6212,3481990
1175,6134,3282990,6212,3482990
1175,6134,3283990,6212,3483990
1175,6134,3287990,6212,3487990
1175,6134,3288990,6212,3488990
1175,6134,3289800,6212,3489800
1176,6136,3290800,6212,3490800
1176,6136,3291610,6212,3491610
1176,6136,3292080,6212,3492080
1176,6136,3293080,6212,3493080
1176,6136,3294080,6212,3494080
1176,6136,3294550,6212,3494550
1176,6136,3295140,6212,3495140
1176,6136,3295790,6212,3495790
1176,6136,3295790,6212,3495790
1176,6136,3296600,6212,3496600
1176,6136,3297070,6212,3497070
1176,6136,3299070,6212,3499070
1176,6136,3300070,6212,3500070
1176,6136,3301070,6212,3501070
1176,6136,3301070,6212,3509070
1176,6136,3301880,6212,3509880
1176,6136,3301880,6212,3509880
1176,6136,3302880,6212,3510880
1176,6136,3302880,6212,3510880
1176,6136,3303880,6212,3511880
1176,6136,3304350,6212,3512350
1176,6136,3305160,6212,3513160
1176,6136,3307160,6212,3515160
1176,6136,3307970,6212,3515970
1176,6136,3308780,6212,3516780
1176,6136,3309780,6212,3517780
1176,6136,3310780,6212,3518780
1177,6138,3311780,6212,3519780
1177,6138,3312780,6212,3520780
1177,6138,3313000,6212,3521000
1177,6138,3313470,6212,3521470
1177,6138,3313940,6212,3521940
1177,6138,3314750,6212,3522750
1177,6138,3315750,6212,3523750
1177,6138,3316560,6212,3524560
1177,6138,3317560,6212,3525560
1177,6138,3317560,6212,3525560
1177,6138,3318560,6212,3526560
1177,6138,3318560,6212,3526560
1177,6138,3318560,6212,3534560
1177,6138,3319560,6212,3535560
1177,6138,3321560,6212,3537560
1177,6138,3322560,6212,3538560
1177,6138,3323560,6212,3539560
1177,6138,3324560,6212,3540560
1177,6138,3325560,6212,3541560
1177,6138,3327560,6212,3543560
1177,6138,3327560,6212,3551560
1177,6138,3328560,6212,3552560
1177,6138,3329370,6212,3553370
1177,6138,3330370,6212,3554370
1177,6138,3331020,6212,3555020
1177,6138,3333020,6212,3557020
1177,6138,3334020,6212,3558020
1177,6138,3335020,6212,3559020
1177,6138,3336020,6212,3560020
1177,6138,3337020,6212,3561020
1177,6138,3337480,6212,3561480
1177,6138,3338480,6212,3562480
1177,6138,3339480,6212,3563480
1177,6138,3340290,6212,3564290
1177,6138,3340290,6212,3572290
1177,6138,3341290,6212,3573290
1177,6138,3342290,6212,3574290
1177,6138,3343100,6212,3575100
1177,6138,3343100,6212,3575100
1177,6138,3343100,6212,3583100
1177,6138,3344100,6212,3584100
1177,6138,3344910,6212,3584910
1178,6140,3345500,6212,3585500
1178,6140,3346500,6212,3586500
1178,6140,3347500,6212,3587500
1178,6140,3348500,6212,3588500
1178,6140,3349500,6212,3589500
1179,6142,3350500,6212,3590500
1179,6142,3352500,6212,3592500
1179,6142,3352970,6212,3592970
1179,6142,3352970,6212,3592970
1179,6142,3353440,6212,3593440
1179,6142,3353440,6212,3601440
1179,6142,3354250,6212,3602250
1179,6142,3354480,6212,3602480
1179,6142,3355480,6212,3603480
1179,6142,3356290,6212,3604290
1179,6142,3357100,6212,3605100
1179,6142,3357420,6212,3605420
1179,6142,3358230,6212,3606230
1179,6142,3359230,6212,3607230
1179,6142,3360230,6212,3608230
1179,6142,3361230,6212,3609230
1179,6142,3362230,6212,3610230
1179,6142,3362550,6212,3610550
1179,6142,3363550,6212,3611550
1179,6142,3364360,6212,3612360
1179,6142,3365360,6212,3613360
1179,6142,3365360,6212,3621360
1179,6142,3366360,6212,3622360
1179,6142,3367170,6212,3623170
1179,6142,3368170,6212,3624170
1179,6142,3369170,6212,3625170
1179,6142,3370170,6212,3626170
1179,6142,3370980,6212,3626980
1179,6142,3371450,6212,3627450
1179,6142,3372450,6212,3628450
1179,6142,3373450,6212,3629450
1179,6142,3374450,6212,3630450
1179,6142,3375450,6212,3631450
1179,6142,3375920,6212,3631920
1179,6142,3376920,6212,3632920
1179,6142,3377730,6212,3633730
1179,6142,3378280,6212,3634280
1179,6142,3379280,6212,3635280
1179,6142,3380280,6212,3636280
1179,6142,3380740,6212,3636740
1179,6142,3381550,6212,3637550
1179,6142,3381550,6212,3637550
1179,6142,3382360,6212,3638360
1179,6142,3383360,6212,3639360
1179,6142,3383360,6212,3647360
1179,6142,3384360,6212,3648360
1179,6142,3385360,6212,3649360
1179,6142,3385360,6212,3657360
1179,6142,3386170,6212,3658170
1179,6142,3386170,6212,3658170
1179,6142,3387170,6212,3659170
1179,6142,3387170,6212,3667170
1179,6142,3389170,6212,3669170
1179,6142,3389170,6212,3677170
1179,6142,3390170,6212,3678170
1179,6142,3391170,6212,3679170
1179,6142,3392170,6212,3680170
1179,6142,3393170,6212,3681170
1179,6142,3394170,6212,3682170
1179,6142,3394980,6212,3682980
1179,6142,3395980,6212,3683980
1179,6142,3396980,6212,3684980
1179,6142,3397980,6212,3685980
1179,6142,3398980,6212,3686980
1180,6143,3399790,6212,3687790
1180,6143,3399790,6212,3687790
1180,6143,3399790,6212,3687790
1180,6143,3400380,6212,3688380
1180,6143,3401380,6212,3689380
1180,6143,3402380,6212,3690380
1180,6143,3402380,6212,3698380
1180,6143,3403380,6212,3699380
1180,6143,3404380,6212,3700380
1180,6143,3405380,6212,3701380
1180,6143,3406380,6212,3702380
1180,6143,3407380,6212,3703380
1180,6143,3407430,6212,3703430
1180,6143,3409430,6212,3705430
1180,6143,3409430,6212,3713430
1180,6143,3410430,6212,3714430
1180,6143,3410660,6212,3714660
1180,6143,3412660,6212,3716660
1180,6143,3413130,6212,3717130
1180,6143,3413940,6212,3717940
1180,6143,3414750,6212,3718750
1180,6143,3415750,6212,3719750
1180,6143,3416220,6212,3720220
1180,6143,3417220,6212,3721220
1180,6143,3421220,6212,3725220
1180,6143,3422220,6212,3726220
1180,6143,3422220,6212,3734220
1180,6143,3423220,6212,3735220
1180,6143,3424220,6212,3736220
1180,6143,3424220,6212,3744220
1180,6143,3424220,6212,3752220
1180,6143,3424690,6212,3752690
1180,6143,3425150,6212,3753150
1181,6145,3426150,6212,3754150
1181,6145,3427150,6212,3755150
1181,6145,3428150,6212,3756150
1181,6145,3428620,6212,3756620
1181,6145,3428850,6212,3756850
1181,6145,3429440,6212,3757440
1181,6145,3429810,6212,3757810
1181,6145,3429810,6212,3757810
1182,6147,3430810,6212,3758810
1182,6147,3430810,6212,3758810
1182,6147,3431460,6212,3759460
1182,6147,3435460,6212,3763460
1182,6147,3436460,6212,3764460
1182,6147,3437460,6212,3765460
1182,6147,3438270,6212,3766270
1182,6147,3440270,6212,3768270
1182,6147,3441080,6212,3769080
1183,6149,3443080,6212,3771080
1183,6149,3444080,6212,3772080
1183,6149,3444080,6212,3780080
1183,6149,3445080,6212,3781080
1183,6149,3446080,6212,3782080
1184,6151,3447080,6212,3783080
1185,6153,3448080,6212,3784080
1185,6153,3448670,6212,3784670
1185,6153,3448670,6212,3784670
1185,6153,3448990,6212,3784990
1185,6153,3449210,6212,3785210
1185,6153,3450210,6212,3786210
1185,6153,3451210,6212,3787210
1185,6153,3452210,6212,3788210
1185,6153,3453210,6212,3789210
1185,6153,3454210,6212,3790210
1185,6153,3454210,6212,3790210
1185,6153,3455020,6212,3791020
1185,6153,3456020,6212,3792020
1185,6153,3456020,6212,3792020
1185,6153,3457020,6212,3793020
1185,6153,3458020,6212,3794020
1185,6153,3459020,6212,3795020
1185,6153,3460020,6212,3796020
1185,6153,3460830,6212,3796830
1185,6153,3461830,6212,3797830
1185,6153,3461830,6212,3805830
1185,6153,3462830,6212,3806830
1185,6153,3463830,6212,3807830
1185,6153,3464830,6212,3808830
1185,6153,3465830,6212,3809830
1185,6153,3466830,6212,3810830
1186,6154,3467300,6212,3811300
1186,6154,3468110,6212,3812110
1186,6154,3468110,6212,3820110
1186,6154,3469110,6212,3821110
1186,6154,3469580,6212,3821580
1186,6154,3470580,6212,3822580
1186,6154,3471580,6212,3823580
1186,6154,3472580,6212,3824580
1186,6154,3473580,6212,3825580
1186,6154,3474390,6212,3826390
1186,6154,3474860,6212,3826860
1186,6154,3475860,6212,3827860
1186,6154,3475860,6212,3835860
1186,6154,3476860,6212,3836860
1186,6154,3477670,6212,3837670
1186,6154,3477990,6212,3837990
1187,6156,3478990,6212,3838990
1187,6156,3478990,6212,3838990
1187,6156,3479990,6212,3839990
1187,6156,3480460,6212,3840460
1187,6156,3481460,6212,3841460
1187,6156,3482460,6212,3842460
1187,6156,3482930,6212,3842930
1187,6156,3486930,6212,3846930
1187,6156,3487740,6212,3847740
1187,6156,3488740,6212,3848740
1187,6156,3489210,6212,3849210
1187,6156,3490020,6212,3850020
1187,6156,3490490,6212,3850490
1187,6156,3491490,6212,3851490
1187,6156,3493490,6212,3853490
1187,6156,3494300,6212,3854300
1187,6156,3494410,6212,3854410
1187,6156,3495000,6212,3855000
1187,6156,3495160,6212,3855160
1187,6156,3496160,6212,3856160
1187,6156,3496390,6212,3856390
1187,6156,3496710,6212,3856710
1187,6156,3497710,6212,3857710
1187,6156,3497710,6212,3865710
1187,6156,3498710,6212,3866710
1187,6156,3499710,6212,3867710
1187,6156,3500710,6212,3868710
1187,6156,3500710,6212,3868710
1187,6156,3500710,6212,3876710
1187,6156,3501710,6212,3877710
1187,6156,3502710,6212,3878710
1187,6156,3503710,6212,3879710
1187,6156,3504710,6212,3880710
1187,6156,3505180,6212,3881180
1187,6156,3505180,6212,3881180
1187,6156,3506180,6212,3882180
1187,6156,3506180,6212,3890180
1187,6156,3507180,6212,3891180
1187,6156,3507990,6212,3891990
1187,6156,3507990,6212,3891990
1187,6156,3508990,6212,3892990
1187,6156,3512990,6212,3896990
1187,6156,3512990,6212,3896990
1187,6156,3513800,6212,3897800
1187,6156,3514800,6212,3898800
1187,6156,3515260,6212,3899260
1187,6156,3516260,6212,3900260
1187,6156,3517260,6212,3901260
1187,6156,3517260,6212,3901260
1187,6156,3518260,6212,3902260
1187,6156,3518910,6212,3902910
1187,6156,3519910,6212,3903910
1187,6156,3519910,6212,3911910
1187,6156,3520230,6212,3912230
1187,6156,3520230,6212,3920230
1187,6156,3521230,6212,3921230
1187,6156,3522230,6212,3922230
1187,6156,3522700,6212,3922700
1187,6156,3522700,6212,3922700
1187,6156,3523700,6212,3923700
1187,6156,3524700,6212,3924700
1187,6156,3525700,6212,3925700
1187,6156,3526700,6212,3926700
1187,6156,3526700,6212,3926700
1187,6156,3527510,6212,3927510
1187,6156,3528510,6212,3928510
1187,6156,3529160,6212,3929160
1187,6156,3530160,6212,3930160
1187,6156,3531160,6212,3931160
1187,6156,3531970,6212,3931970
