ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
503620.66,50.66,40.44,445074.89,44.77
503620.66,50.66,40.44,445074.89,44.77
503518.43,50.7,40.48,445074.89,44.81
503150.26,50.69,40.46,445013.82,44.83
503150.26,50.69,40.46,445013.82,44.83
503048.04,50.73,40.51,445122.67,44.89
502945.82,50.77,40.55,445105.45,44.93
503271.77,50.83,40.6,446213.33,45.06
502924.84,50.81,40.59,445611.35,45.02
503267.06,50.87,40.65,446285.36,45.11
503601.09,50.93,40.71,446293.37,45.13
503498.87,50.97,40.75,446306.4,45.18
503488.03,51.02,40.8,446537.27,45.25
503574.44,51.07,40.85,446532.26,45.29
503660.85,51.12,40.9,446532.25,45.32
503467.24,51.16,40.93,446196.71,45.34
502984.23,51.16,40.94,445269.7,45.29
503070.64,51.21,40.99,445280.06,45.33
502968.42,51.25,41.03,445280.06,45.37
502587.07,51.24,41.01,445021.82,45.37
502451.74,51.23,41.01,445024.93,45.38
502349.52,51.28,41.05,445024.93,45.43
502435.92,51.33,41.11,445013.38,45.46
501750.35,51.31,41.09,444327.81,45.44
501648.13,51.35,41.13,444327.81,45.48
501545.9,51.39,41.17,444445.82,45.54
501871.85,51.45,41.23,444440.92,45.56
501581.72,51.44,41.22,444139.25,45.55
501213.55,51.43,41.2,444139.25,45.57
501547.57,51.49,41.26,445526.4,45.73
501445.35,51.53,41.31,445417.15,45.77
501445.35,51.53,41.31,445417.15,45.77
501365.61,51.57,41.35,445503.19,45.83
501098.13,51.56,41.34,444369.15,45.73
501077.26,51.62,41.39,444428.21,45.78
500871.21,51.65,41.43,444274.34,45.81
501094.5,51.71,41.48,445639.9,45.98
500992.28,51.75,41.53,445639.9,46.03
501318.23,51.81,41.58,445639.9,46.05
501022.72,51.79,41.57,445289.67,46.03
500920.5,51.84,41.61,445289.67,46.08
500818.28,51.88,41.66,445289.67,46.13
500818.28,51.88,41.66,445289.67,46.13
500597.36,51.87,41.65,445120.03,46.12
500495.14,51.91,41.69,445128.0,46.17
500581.55,51.96,41.74,445128.0,46.21
500312.22,51.96,41.73,445130.74,46.23
500312.22,51.96,41.73,445130.74,46.23
500210.0,52.0,41.78,445122.77,46.27
500210.0,52.0,41.78,445122.77,46.27
500107.78,52.04,41.82,445261.89,46.34
500005.56,52.09,41.87,445205.5,46.38
499903.34,52.13,41.91,445122.77,46.42
499801.12,52.17,41.95,445122.77,46.47
499698.89,52.22,42.0,445122.77,46.52
499596.67,52.26,42.04,445160.86,46.57
499596.67,52.26,42.04,445160.86,46.57
499494.45,52.31,42.08,445172.69,46.62
499501.46,52.31,42.09,445201.26,46.62
499399.24,52.35,42.13,445159.38,46.67
499240.61,52.34,42.12,445027.84,46.66
499327.02,52.4,42.17,445025.17,46.7
499603.64,52.46,42.24,445025.1,46.73
499603.64,52.46,42.24,445025.1,46.73
499501.42,52.5,42.28,445191.18,46.79
499399.2,52.55,42.33,445139.53,46.84
499725.15,52.61,42.39,445245.63,46.87
499622.92,52.65,42.43,445123.16,46.91
499254.76,52.64,42.42,445024.45,46.92
499341.16,52.69,42.47,445024.56,46.96
499238.94,52.74,42.52,445024.56,47.01
499136.72,52.78,42.56,445024.56,47.06
499034.5,52.83,42.61,445024.56,47.11
498932.28,52.87,42.65,445024.56,47.16
499018.68,52.93,42.71,445070.55,47.21
498916.46,52.97,42.75,445080.52,47.26
499242.41,53.03,42.81,446794.63,47.46
499242.41,53.03,42.81,446794.63,47.46
499242.41,53.03,42.81,446794.63,47.46
498242.41,52.98,42.76,445794.63,47.41
497874.24,52.97,42.75,445375.53,47.39
497772.02,53.02,42.8,445372.8,47.44
497669.8,53.06,42.84,445365.56,47.49
497567.58,53.11,42.89,445365.56,47.54
497457.58,53.1,42.88,445255.56,47.53
497543.98,53.16,42.94,445255.56,47.57
497441.76,53.2,42.98,445255.56,47.62
497767.71,53.27,43.04,445255.56,47.65
497991.0,53.33,43.11,445255.56,47.68
497888.78,53.37,43.15,445255.56,47.73
497786.56,53.42,43.2,445255.56,47.78
497684.34,53.47,43.24,445491.62,47.86
497582.12,53.51,43.29,445450.11,47.91
497582.12,53.51,43.29,445450.11,47.91
497668.52,53.57,43.35,445451.04,47.95
497300.35,53.56,43.33,445451.16,47.97
497220.61,53.61,43.38,445341.15,48.01
497199.74,53.66,43.44,445562.35,48.09
497525.69,53.72,43.5,445569.04,48.11
497319.64,53.76,43.54,445263.29,48.13
497406.04,53.82,43.59,445266.65,48.17
497303.82,53.86,43.64,445266.65,48.23
496935.65,53.85,43.63,445791.66,48.31
496833.43,53.9,43.68,445791.66,48.36
496731.21,53.95,43.72,445842.13,48.42
497057.16,54.01,43.79,446046.14,48.47
497143.57,54.06,43.84,446547.96,48.56
496854.72,54.05,43.83,446238.15,48.55
496752.5,54.1,43.88,446194.93,48.59
496650.28,54.15,43.93,446223.26,48.65
496548.06,54.2,43.97,446275.07,48.71
496252.55,54.18,43.96,446349.94,48.73
496070.59,54.28,44.06,446685.61,48.88
495968.37,54.33,44.11,446626.86,48.92
495600.2,54.32,44.1,446233.04,48.91
495497.98,54.37,44.14,446204.4,48.96
495395.76,54.41,44.19,446204.4,49.01
495395.76,54.41,44.19,446204.4,49.01
495721.7,54.48,44.26,446204.4,49.04
495619.48,54.53,44.3,446204.4,49.09
495705.89,54.58,44.36,446204.4,49.13
495603.67,54.63,44.41,446204.4,49.19
495383.98,54.63,44.41,446204.4,49.21
495281.76,54.68,44.46,446349.5,49.28
494463.99,55.07,44.85,446349.5,49.71
494361.77,55.12,44.9,446344.56,49.77
494585.06,55.19,44.97,446344.56,49.81
494911.01,55.25,45.03,446344.56,49.83
494831.26,55.31,45.08,446284.15,49.88
495188.64,55.41,45.19,446906.81,50.01
494863.13,55.39,45.17,446907.65,50.03
494760.91,55.44,45.22,446907.65,50.08
494658.69,55.5,45.27,446907.65,50.14
494074.39,55.49,45.27,446205.24,50.12
493854.71,55.49,45.27,446204.4,50.13
493752.49,55.54,45.32,446204.4,50.19
494078.43,55.6,45.38,446204.4,50.22
493976.21,55.66,45.43,446308.3,50.28
493976.21,55.66,45.43,446308.3,50.28
493608.04,55.64,45.42,446374.14,50.32
493505.82,55.69,45.47,446385.17,50.38
493782.44,55.76,45.54,446319.33,50.4
493680.22,55.81,45.59,446297.47,50.46
493956.84,55.88,45.66,447638.89,50.64
493960.96,55.88,45.66,447640.08,50.64
493858.74,55.94,45.71,447720.05,50.71
493756.52,55.99,45.77,447547.01,50.75
493654.3,56.04,45.82,447547.01,50.81
493552.08,56.09,45.87,447547.01,50.86
493552.08,56.09,45.87,447547.01,50.86
493449.86,56.14,45.92,447547.01,50.92
493347.63,56.2,45.97,447625.74,50.99
493245.41,56.25,46.03,447584.48,51.04
493331.82,56.31,46.09,447853.49,51.12
493229.6,56.36,46.14,447827.03,51.17
493555.55,56.43,46.21,447827.03,51.2
493453.33,56.48,46.26,447974.96,51.28
493351.11,56.54,46.31,447816.01,51.32
493437.51,56.6,46.38,447816.01,51.37
493523.92,56.66,46.44,447816.01,51.41
493747.2,56.73,46.51,447825.77,51.45
493833.61,56.79,46.57,447818.4,51.5
493731.39,56.85,46.62,447830.11,51.56
493629.17,56.9,46.68,447818.4,51.62
493526.95,56.95,46.73,447837.32,51.68
493158.78,56.94,46.72,447834.93,51.71
493245.18,57.0,46.78,447834.93,51.76
493045.04,57.0,46.77,447416.1,51.72
493362.91,57.07,46.84,448716.63,51.9
492545.14,57.5,47.28,448716.63,52.39
492545.14,57.5,47.28,448716.63,52.39
492442.92,57.56,47.34,448714.04,52.45
492072.83,57.55,47.32,448316.41,52.43
492398.78,57.62,47.39,448698.5,52.5
492485.19,57.68,47.46,448698.5,52.55
492571.59,57.75,47.52,448698.5,52.6
492658.0,57.81,47.59,448698.5,52.65
492555.78,57.87,47.64,448682.43,52.71
492266.94,57.85,47.63,448612.16,52.72
492158.31,57.85,47.63,448506.76,52.72
492056.09,57.91,47.68,448508.75,52.78
492056.09,57.91,47.68,448508.75,52.78
491760.58,57.89,47.67,448550.7,52.81
491540.89,57.89,47.67,448282.84,52.79
491866.84,57.96,47.74,448305.5,52.83
491764.62,58.02,47.79,448478.79,52.91
491662.4,58.07,47.85,448303.25,52.95
491294.23,58.06,47.84,448280.58,52.98
491192.01,58.12,47.89,448280.58,53.04
491089.79,58.17,47.95,448280.58,53.1
490987.57,58.23,48.01,448280.58,53.17
491313.52,58.3,48.08,448280.58,53.2
491211.3,58.36,48.14,448467.83,53.28
491109.07,58.42,48.19,448403.6,53.34
491029.33,58.48,48.25,448500.36,53.41
490892.37,58.48,48.25,448655.06,53.44
491249.74,58.59,48.37,449019.58,53.55
491563.32,58.66,48.44,448864.88,53.57
491889.27,58.74,48.51,448864.88,53.6
491975.68,58.8,48.58,450818.85,53.88
492198.97,58.88,48.65,450818.85,53.93
492285.37,58.94,48.72,450818.85,53.98
492183.15,59.0,48.78,450818.85,54.04
492080.93,59.06,48.84,450818.85,54.11
492167.34,59.13,48.91,450818.85,54.16
492390.62,59.2,48.98,450822.09,54.2
492477.03,59.27,49.05,450822.35,54.26
492427.03,59.27,49.04,450772.35,54.25
492427.03,59.27,49.04,450772.35,54.25
492324.81,59.33,49.1,450772.35,54.32
492411.21,59.39,49.17,451626.86,54.47
492497.62,59.46,49.24,452021.91,54.58
492395.4,59.52,49.3,452091.5,54.65
492293.18,59.58,49.36,452144.06,54.72
492081.97,59.57,49.35,451570.53,54.67
491713.8,59.56,49.34,451562.92,54.7
492039.75,59.63,49.41,452179.75,54.8
492039.75,59.63,49.41,452179.75,54.8
491671.58,59.62,49.4,451725.4,54.78
491591.84,59.69,49.46,451709.85,54.84
492034.44,59.81,49.59,452293.67,54.98
491932.22,59.87,49.65,452293.67,55.05
492018.62,59.94,49.72,452293.67,55.1
492344.57,60.02,49.8,452293.67,55.13
492242.35,60.08,49.86,452293.67,55.2
492140.13,60.14,49.92,452293.67,55.27
491781.96,60.13,49.91,452296.35,55.3
491868.36,60.2,49.98,452294.48,55.36
491766.14,60.26,50.04,452332.54,55.43
492092.09,60.33,50.11,452331.73,55.46
491806.29,60.32,50.1,451998.89,55.44
491737.79,60.39,50.17,452123.39,55.52
491442.28,60.38,50.15,452061.37,55.54
490857.99,60.38,50.16,451477.08,55.53
491856.65,60.58,50.35,452841.53,55.77
491856.65,60.58,50.35,452841.53,55.77
491754.43,60.64,50.42,452841.53,55.84
491652.21,60.7,50.48,452841.53,55.91
491652.21,60.7,50.48,452841.53,55.91
491284.04,60.69,50.47,452841.53,55.94
491088.53,60.68,50.46,452563.46,55.92
490986.31,60.75,50.52,452571.59,55.99
491312.26,60.82,50.6,452866.43,56.06
491312.26,60.82,50.6,452866.43,56.06
491210.03,60.88,50.66,453047.52,56.15
491210.03,60.88,50.66,453047.52,56.15
490841.87,60.87,50.65,452937.64,56.17
490739.64,60.94,50.71,452880.59,56.24
491174.31,61.01,50.79,454074.0,56.41
491254.86,61.1,50.88,455020.87,56.59
491057.31,61.11,50.89,454889.16,56.61
491057.31,61.11,50.89,454809.59,56.6
491877.85,61.25,51.03,455109.54,56.67
492490.64,61.4,51.18,455030.49,56.73
492816.59,61.48,51.26,455030.49,56.77
492714.37,61.54,51.32,455030.49,56.84
492044.85,61.54,51.31,454340.07,56.82
491942.63,61.6,51.38,454340.07,56.89
491603.58,61.64,51.41,453813.05,56.9
491553.58,61.63,51.41,453763.05,56.89
491451.36,61.7,51.48,453808.14,56.97
491349.14,61.76,51.54,453789.55,57.04
491246.92,61.83,51.6,453793.03,57.11
490774.54,61.83,51.61,453728.1,57.16
490406.37,61.82,51.6,453728.1,57.2
490719.95,61.9,51.68,453739.96,57.24
490806.35,61.98,51.76,453728.55,57.3
490704.13,62.04,51.82,453777.6,57.37
490601.91,62.11,51.89,453872.05,57.46
490412.72,62.1,51.88,453660.39,57.45
490746.75,62.18,51.96,453659.94,57.48
490746.75,62.18,51.96,453809.82,57.5
490380.5,62.17,51.95,453961.34,57.55
490466.9,62.25,52.02,453818.7,57.6
490553.31,62.32,52.1,453809.82,57.65
490451.09,62.39,52.17,453636.34,57.71
490537.5,62.46,52.24,453636.34,57.76
490435.27,62.53,52.31,453636.34,57.84
490333.05,62.6,52.37,453636.34,57.91
490230.83,62.66,52.44,453636.34,57.99
489945.03,62.65,52.43,454709.54,58.15
489842.81,62.72,52.5,454783.75,58.23
490168.76,62.8,52.58,455062.93,58.3
490255.16,62.88,52.65,455062.93,58.36
490478.45,62.96,52.73,455062.93,58.41
490376.23,63.02,52.8,454995.8,58.48
490376.23,63.02,52.8,454995.8,58.48
490376.23,63.02,52.8,454995.8,58.48
490274.01,63.09,52.87,455049.05,58.56
490739.09,63.23,53.01,455750.0,58.73
490636.87,63.3,53.08,455750.0,58.8
490534.65,63.37,53.15,455750.0,58.88
490432.43,63.44,53.22,455772.92,58.96
490518.83,63.52,53.3,455772.92,59.02
490416.61,63.59,53.36,455765.71,59.09
490503.02,63.66,53.44,455772.42,59.16
490400.8,63.73,53.51,455763.8,59.23
490032.63,63.73,53.5,455404.14,59.22
490119.03,63.8,53.58,455398.52,59.28
490205.44,63.88,53.66,455397.43,59.35
490205.44,63.88,53.66,455397.43,59.35
490531.39,63.96,53.74,455397.43,59.38
490531.39,63.96,53.74,455397.43,59.38
490429.17,64.03,53.81,455447.61,59.47
490515.57,64.11,53.89,456881.53,59.72
490515.57,64.11,53.89,456881.53,59.72
490601.98,64.19,53.97,456881.53,59.78
489932.46,64.19,53.97,456120.24,59.76
489636.95,64.18,53.95,456259.64,59.8
489723.36,64.26,54.03,456259.64,59.87
489666.49,64.33,54.11,456467.39,59.97
489752.9,64.41,54.19,456467.39,60.04
489605.32,64.48,54.26,456202.37,60.08
489237.15,64.47,54.25,455814.72,60.07
489134.93,64.54,54.32,455814.72,60.14
489032.71,64.61,54.39,455826.31,60.23
488930.49,64.69,54.46,455814.72,60.3
488828.27,64.76,54.54,457033.99,60.55
490427.94,65.06,54.83,458299.11,60.79
490908.22,65.14,54.92,458299.9,60.81
490806.0,65.21,54.99,458308.98,60.89
490703.78,65.29,55.06,458299.9,60.97
489886.01,65.88,55.66,458299.9,61.63
489783.79,65.95,55.73,458318.67,61.72
489681.57,66.03,55.81,458433.81,61.81
489044.16,66.03,55.81,457383.46,61.76
488673.01,66.07,55.85,456949.42,61.78
488381.72,66.07,55.85,456948.63,61.82
488468.12,66.16,55.93,456948.64,61.89
488365.9,66.23,56.01,456816.43,61.95
488286.16,66.31,56.09,457044.11,62.07
488698.35,66.4,56.17,457044.29,62.1
488698.35,66.4,56.17,457044.29,62.1
488832.55,66.51,56.28,457172.42,62.2
488621.34,66.5,56.27,457618.54,62.28
488519.12,66.57,56.35,457618.54,62.36
488422.36,66.58,56.36,457936.23,62.42
488320.14,66.66,56.43,457936.23,62.51
488125.75,66.65,56.43,457186.28,62.43
488212.15,66.74,56.51,457172.22,62.49
488662.17,66.82,56.6,458972.98,62.76
488438.91,66.81,56.59,458763.54,62.75
488438.91,66.81,56.59,458763.54,62.75
488280.28,66.81,56.58,458632.0,62.75
488178.06,66.88,56.66,458759.28,62.85
488075.84,66.96,56.74,458650.66,62.92
487973.62,67.04,56.82,458788.61,63.03
488079.05,67.15,56.92,459001.23,63.15
488165.46,67.23,57.01,459001.23,63.22
488251.86,67.32,57.1,459001.23,63.29
488251.86,67.32,57.1,459001.23,63.29
488103.56,67.32,57.1,458533.36,63.24
488189.97,67.41,57.19,458533.36,63.31
487372.2,68.05,57.82,458533.36,64.02
487458.6,68.14,57.91,458533.36,64.09
487458.6,68.14,57.91,458533.36,64.09
488046.51,68.31,58.09,459164.13,64.27
488132.91,68.4,58.18,459256.13,64.36
488219.32,68.49,58.27,459438.75,64.46
488219.32,68.49,58.27,459438.75,64.46
487858.2,68.54,58.32,459081.25,64.5
487484.27,68.53,58.31,459015.39,64.53
487382.05,68.61,58.39,459015.39,64.62
487279.83,68.7,58.47,459015.39,64.71
487177.61,68.78,58.56,459224.11,64.83
487075.38,68.86,58.64,459178.95,64.92
486973.16,68.94,58.72,459201.31,65.01
487196.45,69.04,58.82,460022.81,65.19
487301.88,69.15,58.93,460160.46,65.3
487615.46,69.25,59.03,460658.59,65.42
487888.94,69.39,59.17,461047.22,65.57
487786.72,69.47,59.25,461047.22,65.66
487684.5,69.56,59.33,461047.22,65.76
486998.93,69.56,59.34,460335.02,65.75
487324.87,69.65,59.43,460335.02,65.79
487222.65,69.74,59.51,460335.02,65.89
486854.48,69.73,59.51,460335.02,65.93
486752.26,69.82,59.59,460359.07,66.03
486643.64,69.81,59.59,460250.73,66.03
486541.41,69.9,59.68,460329.71,66.13
486627.82,69.99,59.77,460329.71,66.21
486548.08,70.08,59.86,460842.19,66.38
486874.03,70.17,59.95,460848.52,66.42
487231.4,70.33,60.11,460800.32,66.51
486863.23,70.32,60.1,460806.59,66.56
486863.23,70.32,60.1,460806.59,66.56
486863.23,70.32,60.1,460806.59,66.56
486949.63,70.42,60.2,460793.99,66.63
487036.04,70.51,60.29,460793.99,66.71
486933.82,70.6,60.38,460793.99,66.81
486638.31,70.59,60.37,460767.07,66.84
486536.09,70.68,60.46,460767.07,66.93
486433.87,70.77,60.54,460767.07,67.03
486433.87,70.77,60.54,460767.07,67.03
486520.28,70.86,60.64,461483.03,67.21
486854.3,70.96,60.74,461293.51,67.23
486488.05,70.95,60.73,460822.9,67.21
486711.34,71.05,60.83,462040.89,67.45
486711.34,71.05,60.83,462040.89,67.45
486127.05,71.07,60.85,461473.59,67.47
485921.54,71.07,60.84,461206.21,67.45
485819.32,71.15,60.93,461353.15,67.57
485717.1,71.24,61.02,461345.64,67.67
485637.36,71.34,61.11,461294.48,67.76
485994.73,71.49,61.27,461909.4,67.95
486308.31,71.6,61.38,461909.4,68.01
486313.8,71.6,61.38,461911.32,68.01
485729.51,71.62,61.4,461208.13,68.0
485627.29,71.71,61.49,461208.13,68.1
485627.29,71.71,61.49,461208.13,68.1
485953.24,71.81,61.58,461208.13,68.15
485851.01,71.9,61.68,461208.13,68.25
485748.79,71.99,61.77,461208.13,68.35
485835.2,72.09,61.87,461210.21,68.43
486111.82,72.19,61.97,461208.13,68.49
485913.16,72.19,61.97,460870.66,68.47
485810.94,72.28,62.06,460905.48,68.57
485708.72,72.37,62.15,460987.36,68.69
485628.98,72.47,62.25,461509.74,68.87
485595.66,72.57,62.35,461050.97,68.9
485402.06,72.65,62.43,460870.66,68.98
485299.84,72.75,62.52,460870.66,69.08
485197.62,72.84,62.62,460870.66,69.19
485095.39,72.93,62.71,460870.66,69.29
485181.8,73.04,62.81,460870.66,69.38
484823.63,73.03,62.81,461000.98,69.44
484721.41,73.13,62.9,461191.78,69.58
485047.36,73.23,63.01,461192.2,69.63
484945.14,73.32,63.1,461061.81,69.71
484576.97,73.32,63.1,460931.07,69.74
484474.75,73.42,63.19,460933.17,69.85
484561.15,73.52,63.3,462343.76,70.15
484458.93,73.61,63.39,462443.9,70.27
484784.88,73.72,63.49,462897.24,70.39
484871.29,73.82,63.6,462897.24,70.48
484957.69,73.93,63.7,462897.24,70.56
484855.47,74.02,63.8,462734.59,70.65
484855.47,74.02,63.8,462734.59,70.65
484638.33,74.01,63.79,462664.26,70.66
484638.33,74.01,63.79,462664.26,70.66
484536.11,74.11,63.89,462664.26,70.77
484622.51,74.22,63.99,462664.26,70.85
484432.3,74.21,63.99,462527.77,70.86
484330.08,74.31,64.09,462527.77,70.97
484227.86,74.41,64.19,462542.55,71.08
484125.64,74.51,64.29,462546.73,71.19
484023.41,74.61,64.39,462529.03,71.29
483921.19,74.71,64.48,462742.51,71.44
484007.6,74.81,64.59,462742.51,71.53
483905.38,74.91,64.69,462685.02,71.63
483905.38,74.91,64.69,462685.02,71.63
483537.21,74.91,64.69,462244.4,71.61
483863.16,75.02,64.79,462319.29,71.68
483760.94,75.12,64.89,462162.04,71.76
483392.77,75.11,64.89,462087.2,71.8
483290.55,75.22,64.99,462087.2,71.92
483004.74,75.21,64.99,461793.1,71.91
482902.52,75.31,65.09,461793.1,72.02
482800.3,75.41,65.19,461793.1,72.13
482698.08,75.51,65.29,461845.24,72.25
483024.03,75.62,65.4,461845.2,72.3
483024.03,75.62,65.4,461845.2,72.3
482921.81,75.72,65.5,462036.72,72.45
482842.07,75.83,65.61,461889.88,72.54
482842.07,75.83,65.61,461889.88,72.54
482821.19,75.95,65.72,462142.48,72.69
482615.15,76.03,65.81,461793.05,72.75
482701.55,76.14,65.92,462986.09,73.03
482599.33,76.25,66.03,462986.09,73.15
482231.16,76.25,66.02,462640.24,73.15
482128.94,76.35,66.13,462640.24,73.26
482026.72,76.46,66.23,462660.96,73.38
482113.13,76.57,66.35,462935.87,73.52
482010.9,76.67,66.45,462994.31,73.65
481942.4,76.78,66.56,463066.47,73.78
482268.35,76.89,66.67,463066.47,73.83
483044.37,77.14,66.92,464487.13,74.18
482597.49,77.19,66.97,463584.67,74.15
482229.32,77.19,66.97,463584.67,74.21
482127.1,77.3,67.08,463584.67,74.33
482213.51,77.41,67.19,463584.67,74.42
481395.74,78.29,68.07,463584.67,75.39
480726.22,78.31,68.08,462915.15,75.4
480812.62,78.42,68.2,462922.78,75.51
480710.4,78.53,68.31,462922.78,75.63
480608.18,78.65,68.42,463007.06,75.77
481088.46,78.75,68.53,462999.43,75.79
480986.23,78.87,68.64,462974.3,75.91
481072.64,78.99,68.76,462974.3,76.01
480970.42,79.1,68.88,462920.42,76.13
480679.13,79.11,68.89,463075.12,76.22
480992.71,79.24,69.01,462920.42,76.26
480992.71,79.24,69.01,462920.42,76.26
481073.26,79.38,69.16,464026.9,76.57
481073.26,79.38,69.16,464026.9,76.57
481159.67,79.5,69.28,464026.9,76.67
481057.44,79.61,69.39,464026.9,76.8
480771.64,79.61,69.39,465259.16,77.04
480771.64,79.61,69.39,465259.16,77.04
481384.43,79.84,69.62,465147.41,77.15
481282.21,79.96,69.74,465147.41,77.28
481282.21,79.96,69.74,465147.41,77.28
481694.4,80.07,69.85,465511.67,77.38
481592.18,80.19,69.96,465523.5,77.51
481107.77,80.19,69.97,465075.28,77.52
480886.56,80.19,69.96,464974.58,77.53
480784.34,80.3,70.08,464971.95,77.66
481110.29,80.42,70.2,464971.95,77.72
480742.12,80.42,70.2,464971.95,77.78
481076.15,80.54,70.32,464981.64,77.85
480967.52,80.54,70.31,464892.43,77.85
480865.3,80.66,70.43,464883.45,77.97
480865.3,80.66,70.43,464883.45,77.97
480951.7,80.78,70.56,464876.19,78.08
480849.48,80.9,70.68,464879.45,78.21
480747.26,81.02,70.79,465048.91,78.37
480645.04,81.14,70.91,464875.97,78.47
480731.45,81.26,71.04,464873.55,78.58
480375.2,81.27,71.04,464873.55,78.64
480272.98,81.39,71.16,464873.55,78.78
480359.38,81.51,71.29,464953.56,78.9
480771.58,81.63,71.4,464900.14,78.93
480857.98,81.75,71.53,465035.77,79.06
480699.36,81.75,71.53,464877.14,79.06
480597.13,81.87,71.65,464877.14,79.19
480494.91,81.99,71.77,464929.72,79.34
480384.91,81.99,71.77,464819.72,79.33
480282.69,82.11,71.89,464783.2,79.46
480180.47,82.24,72.01,464777.77,79.6
480000.87,82.25,72.03,465778.14,79.81
480326.82,82.37,72.15,466197.42,79.95
480413.22,82.5,72.28,466197.42,80.06
480045.05,82.5,72.28,465746.04,80.05
479942.83,82.63,72.41,465874.47,80.21
479840.61,82.75,72.53,465858.5,80.34
480166.56,82.88,72.66,465858.5,80.41
480064.34,83.0,72.78,465735.41,80.53
480150.74,83.13,72.91,465735.41,80.64
479946.3,83.39,73.17,465741.74,80.92
479844.08,83.52,73.29,465741.74,81.06
479741.86,83.64,73.42,465741.74,81.2
479639.64,83.77,73.55,465758.9,81.35
479481.01,83.77,73.54,465612.58,81.34
479112.84,83.77,73.55,465635.83,81.41
479010.62,83.9,73.68,465861.85,81.6
478010.62,83.87,73.65,464861.85,81.56
477908.4,84.0,73.78,464868.6,81.71
477703.59,84.0,73.78,464825.65,81.73
477623.85,84.13,73.91,464671.05,81.85
477710.25,84.27,74.05,464651.6,81.97
478099.75,84.39,74.17,464651.31,82.02
478233.95,84.56,74.34,464919.96,82.21
478131.73,84.69,74.47,464919.96,82.35
477770.61,84.78,74.56,464555.98,82.44
477668.39,84.91,74.69,464555.98,82.58
477566.17,85.05,74.82,464648.21,82.75
477463.95,85.18,74.96,464698.11,82.9
477395.44,85.32,75.1,464980.03,83.1
477395.44,85.32,75.1,464980.03,83.1
478171.47,85.61,75.39,465669.97,83.37
477858.45,85.63,75.4,465666.47,83.44
478184.4,85.76,75.54,466318.95,83.63
478082.18,85.89,75.67,466318.95,83.78
477979.95,86.03,75.81,466318.95,83.93
477877.73,86.17,75.94,466394.59,84.1
477775.51,86.3,76.08,466371.75,84.24
477407.34,86.31,76.09,465936.1,84.24
477305.12,86.45,76.23,465910.57,84.38
477305.12,86.45,76.23,465910.57,84.38
477225.38,86.59,76.37,466516.35,84.65
477204.51,86.74,76.52,466072.36,84.72
477102.29,86.88,76.66,466072.36,84.87
476671.46,86.96,76.74,465704.23,84.96
477005.49,87.1,76.88,465556.4,85.01
476903.26,87.24,77.02,465556.4,85.16
476217.69,87.27,77.05,464810.53,85.18
476011.64,87.39,77.17,464621.48,85.3
475909.42,87.54,77.31,464784.73,85.49
475807.2,87.68,77.46,464743.97,85.64
475704.98,87.82,77.6,465362.79,85.91
475384.09,87.84,77.62,466466.12,86.19
475565.39,87.98,77.76,466505.94,86.3
475565.39,87.98,77.76,466505.94,86.3
476427.31,88.3,78.08,467200.06,86.59
