ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1280479.83,37.73,11.69,411927.71,12.14
1280273.63,37.73,11.7,412201.27,12.15
1280067.44,37.74,11.7,412127.21,12.15
1279693.72,37.73,11.69,411708.32,12.14
1279616.31,37.74,11.7,411109.55,12.12
1279472.63,37.74,11.7,410934.06,12.12
1279001.16,37.73,11.69,410428.96,12.11
1278736.6,37.73,11.69,410391.6,12.11
1278472.04,37.74,11.7,410266.35,12.11
1277962.06,37.73,11.69,409667.11,12.09
1277943.9,37.74,11.7,410251.97,12.12
1277679.34,37.74,11.7,410293.91,12.12
1277603.09,37.75,11.71,410270.32,12.12
1277781.56,37.76,11.72,410245.21,12.12
1277643.25,37.76,11.72,410107.17,12.12
1277625.09,37.77,11.72,410140.25,12.12
1277547.68,37.77,11.73,410707.67,12.14
1278385.77,37.81,11.77,411705.05,12.18
1278124.69,37.81,11.77,412103.56,12.19
1277751.67,37.81,11.76,412013.17,12.19
1277487.11,37.81,11.77,411989.88,12.19
1277222.55,37.81,11.77,411957.76,12.2
1277498.84,37.82,11.78,412231.26,12.21
1277239.35,37.83,11.79,412637.31,12.22
1277015.86,37.83,11.79,412377.52,12.22
1276750.14,37.83,11.79,412290.92,12.22
1276676.67,37.84,11.8,413463.57,12.25
1276412.11,37.84,11.8,413881.26,12.27
1276147.56,37.85,11.8,413845.47,12.27
1276061.11,37.85,11.81,413513.48,12.27
1275983.69,37.86,11.82,413405.82,12.27
1275907.44,37.87,11.82,413386.87,12.27
1275646.37,37.87,11.83,413792.62,12.28
1275646.37,37.87,11.83,413808.02,12.28
1275440.17,37.87,11.83,413802.86,12.29
1275094.11,37.87,11.83,413607.95,12.28
1274829.56,37.87,11.83,413692.78,12.29
1274753.31,37.88,11.84,413730.84,12.29
1275005.44,37.89,11.85,413768.72,12.3
1274808.28,37.9,11.85,413900.53,12.3
1274732.03,37.9,11.86,413858.66,12.31
1274732.03,37.9,11.86,413848.13,12.31
1274732.03,37.9,11.86,413826.11,12.3
1274732.03,37.9,11.86,413897.83,12.31
1275007.15,37.92,11.87,414403.37,12.32
1275049.5,37.92,11.87,414622.31,12.33
1274934.58,37.92,11.88,414720.87,12.34
1275258.82,37.94,11.89,415024.77,12.35
1274912.76,37.93,11.89,414656.85,12.34
1274836.51,37.94,11.9,414634.14,12.34
1274571.95,37.94,11.9,414606.21,12.34
1274437.93,37.95,11.91,414951.77,12.36
1274437.93,37.95,11.91,414882.91,12.35
1274437.93,37.95,11.91,414843.35,12.35
1273943.77,37.94,11.9,414329.29,12.34
1274220.05,37.95,11.91,413845.15,12.33
1273955.5,37.96,11.91,413884.36,12.33
1274074.8,37.97,11.92,414016.39,12.34
1274074.8,37.97,11.92,414016.39,12.34
1274074.8,37.97,11.92,414016.39,12.34
1274074.8,37.97,11.92,414016.39,12.34
1274074.8,37.97,11.92,414001.14,12.34
1274074.8,37.97,11.92,414001.14,12.34
1273814.89,37.97,11.93,414061.92,12.34
1273993.35,37.98,11.94,414879.08,12.37
1273698.62,37.98,11.93,414594.16,12.36
1273885.44,37.99,11.94,414438.87,12.36
1274067.39,38.0,11.95,414801.06,12.37
1273802.84,38.0,11.96,414769.42,12.37
1273541.76,38.0,11.96,414772.65,12.38
1273277.21,38.01,11.96,414801.22,12.38
1273012.65,38.01,11.97,414839.58,12.39
1272748.09,38.01,11.97,414792.07,12.39
1272810.53,38.02,11.98,414842.08,12.39
1272964.42,38.03,11.99,414748.48,12.39
1272964.42,38.03,11.99,414748.48,12.39
1272698.7,38.04,11.99,414215.15,12.38
1272880.66,38.05,12.0,415698.71,12.43
1272658.45,38.05,12.01,416181.27,12.44
1272379.04,38.06,12.01,416670.35,12.46
1272115.9,38.06,12.02,417233.38,12.48
1271851.35,38.06,12.02,417206.86,12.49
1271686.62,38.06,12.02,417002.31,12.48
1271610.37,38.07,12.02,416981.88,12.48
1272078.43,38.09,12.05,417145.38,12.49
1271817.36,38.1,12.05,417124.45,12.49
1271721.1,38.1,12.06,416103.17,12.47
1271456.54,38.11,12.06,416070.88,12.47
1271190.82,38.11,12.07,416261.41,12.48
1270907.28,38.11,12.07,416236.7,12.48
1270641.56,38.12,12.07,416388.41,12.49
1270938.15,38.14,12.09,416263.26,12.49
1270673.59,38.14,12.1,416232.79,12.49
1270855.55,38.15,12.11,416249.27,12.5
1270590.99,38.15,12.11,416236.3,12.5
1270274.66,38.15,12.11,415890.05,12.49
1270549.78,38.16,12.12,416155.45,12.5
1270285.22,38.17,12.12,416246.69,12.51
1270448.84,38.18,12.13,417077.65,12.53
1270377.24,38.18,12.14,417305.23,12.54
1270555.7,38.19,12.15,417287.66,12.54
1270181.99,38.19,12.14,416963.46,12.54
1269917.43,38.19,12.15,416922.99,12.54
1270095.9,38.2,12.16,416946.27,12.54
1270095.9,38.2,12.16,416946.27,12.54
1270095.9,38.2,12.16,416946.27,12.54
1270019.64,38.21,12.17,416962.99,12.54
1269755.09,38.21,12.17,417022.85,12.55
1269717.51,38.22,12.18,415146.26,12.5
1269443.92,38.23,12.18,414156.56,12.47
1269720.2,38.24,12.2,414218.6,12.47
1269720.2,38.24,12.2,414394.17,12.48
1269720.2,38.24,12.2,414394.17,12.48
1269455.64,38.24,12.2,414363.26,12.48
1269191.08,38.25,12.2,414325.96,12.49
1269114.83,38.25,12.21,414275.02,12.49
1269042.07,38.26,12.22,414266.28,12.49
1268965.82,38.27,12.22,414314.89,12.49
1269159.78,38.28,12.23,414302.69,12.5
1268895.22,38.28,12.24,414336.46,12.5
1268630.66,38.29,12.24,414315.69,12.5
1268531.95,38.29,12.25,414299.06,12.51
1268270.88,38.3,12.25,414225.86,12.51
1268270.88,38.3,12.25,414187.85,12.51
1268270.88,38.3,12.25,414187.85,12.51
1269957.77,38.36,12.31,416616.53,12.58
1269463.61,38.35,12.31,416210.77,12.57
1269381.18,38.35,12.31,415862.06,12.56
1269120.11,38.35,12.31,415714.25,12.56
1269042.7,38.36,12.32,416181.37,12.58
1268778.14,38.37,12.32,416152.34,12.58
1268404.42,38.36,12.31,415858.14,12.58
1268328.17,38.37,12.32,415848.43,12.58
1268506.64,38.38,12.33,415831.48,12.58
1268506.64,38.38,12.33,415773.48,12.58
1268429.23,38.38,12.34,416104.37,12.59
1268141.04,38.39,12.34,416083.28,12.6
1267814.82,38.38,12.34,415749.81,12.59
1267553.74,38.39,12.34,415727.65,12.59
1267732.21,38.4,12.35,415705.07,12.59
1265647.77,38.43,12.38,415649.96,12.62
1265383.21,38.43,12.39,415609.65,12.62
1265066.88,38.43,12.38,415391.3,12.62
1265066.88,38.43,12.38,415391.3,12.62
1265248.84,38.44,12.39,415408.51,12.62
1264983.12,38.44,12.4,415636.95,12.63
1264983.12,38.44,12.4,415556.0,12.63
1264983.12,38.44,12.4,415556.0,12.63
1265457.96,38.47,12.42,417580.35,12.69
1265766.26,38.48,12.44,417584.26,12.7
1265500.54,38.48,12.44,417284.35,12.69
1265424.29,38.49,12.45,417247.02,12.69
1265144.88,38.5,12.45,417448.06,12.7
1265207.32,38.5,12.46,417469.75,12.71
1265207.32,38.5,12.46,417469.75,12.71
1264576.78,38.49,12.45,416800.94,12.69
1264312.22,38.5,12.45,416704.14,12.69
1264100.6,38.5,12.46,416414.44,12.68
1264100.6,38.5,12.46,416414.44,12.68
1264279.07,38.51,12.47,416473.28,12.69
1264457.53,38.53,12.48,416240.27,12.68
1264381.28,38.53,12.49,416234.08,12.69
1264116.73,38.54,12.49,416125.78,12.69
1263855.65,38.54,12.5,415826.94,12.68
1264034.12,38.55,12.51,415781.25,12.68
1264132.56,38.56,12.52,416316.16,12.7
1263933.35,38.56,12.52,416175.35,12.7
1263667.63,38.56,12.52,416191.54,12.7
1263513.08,38.57,12.53,416518.36,12.72
1262849.35,38.56,12.52,415537.54,12.69
1262584.79,38.57,12.52,415505.47,12.69
1262320.23,38.57,12.52,415482.1,12.7
1262497.54,38.58,12.54,415671.22,12.7
1262127.54,38.58,12.53,415268.91,12.69
1261866.47,38.58,12.53,415285.88,12.7
1262044.93,38.59,12.54,415309.35,12.7
1262044.93,38.59,12.54,415356.56,12.7
1261757.91,38.59,12.55,415347.04,12.7
1261470.88,38.6,12.55,415329.58,12.71
1261470.88,38.6,12.55,415368.83,12.71
1261532.16,38.61,12.56,416110.94,12.73
1261532.16,38.61,12.56,416109.68,12.73
1261532.16,38.61,12.56,415830.29,12.73
1261158.45,38.6,12.56,415576.8,12.72
1260923.55,38.6,12.55,415629.83,12.72
1260745.24,38.6,12.56,415429.26,12.72
1260932.07,38.61,12.57,415477.39,12.72
1261197.4,38.62,12.58,418022.07,12.8
1260932.84,38.63,12.58,417998.2,12.8
1260932.84,38.63,12.58,417974.57,12.8
1261162.15,38.63,12.59,423291.05,12.97
1260618.39,38.63,12.58,422736.51,12.95
1260353.83,38.63,12.59,422752.45,12.96
1260089.27,38.63,12.59,422723.32,12.96
1259990.56,38.64,12.6,422708.72,12.96
1260169.02,38.65,12.61,422691.09,12.96
1259904.46,38.65,12.61,422652.29,12.97
1259629.71,38.66,12.61,422607.92,12.97
1259629.71,38.66,12.61,422557.42,12.97
1259368.63,38.66,12.62,422538.68,12.97
1259368.63,38.66,12.62,422518.4,12.97
1259368.63,38.66,12.62,422518.4,12.97
1259104.08,38.67,12.62,422468.84,12.97
1258839.52,38.67,12.63,422434.42,12.98
1258574.96,38.67,12.63,422290.87,12.98
1258497.55,38.68,12.64,422480.4,12.99
1258676.01,38.69,12.65,422462.84,12.99
1258410.29,38.7,12.65,422379.89,12.99
1258171.56,38.7,12.66,422100.09,12.98
1258171.56,38.7,12.66,422100.09,12.98
1257907.0,38.7,12.66,422058.23,12.99
1258092.66,38.71,12.67,422514.11,13.0
1257836.37,38.72,12.68,422285.37,13.0
1258039.06,38.73,12.69,422667.77,13.01
1257570.25,38.73,12.68,422139.27,13.0
1257304.53,38.73,12.69,421990.09,13.0
1257039.97,38.73,12.69,421980.57,13.0
1257118.09,38.75,12.71,421951.79,13.01
1257136.94,38.75,12.71,422236.02,13.01
1257038.22,38.75,12.71,422213.31,13.02
1256961.97,38.76,12.72,422192.72,13.02
1256588.25,38.76,12.71,421898.52,13.01
1256327.18,38.76,12.72,421882.81,13.02
1256065.21,38.76,12.72,422073.92,13.03
1255800.65,38.77,12.73,422094.97,13.03
1255539.58,38.77,12.73,422118.09,13.04
1255275.02,38.78,12.73,422122.77,13.04
1255147.43,38.78,12.74,421935.77,13.04
1254882.88,38.78,12.74,421879.28,13.04
1254618.32,38.78,12.74,421917.85,13.04
1254618.32,38.78,12.74,422048.48,13.05
1254244.6,38.78,12.74,421809.31,13.04
1253980.04,38.78,12.74,421900.07,13.05
1253735.89,38.79,12.74,421066.78,13.03
1253832.43,38.79,12.75,420538.15,13.01
1253566.71,38.8,12.75,421101.92,13.03
1253748.66,38.81,12.77,421319.71,13.04
1253484.1,38.81,12.77,421297.64,13.04
1253439.87,38.82,12.78,421307.61,13.05
1253151.69,38.82,12.78,421292.01,13.05
1253151.69,38.82,12.78,421285.27,13.05
1252890.62,38.83,12.78,422196.7,13.08
1252784.76,38.83,12.78,422131.23,13.08
1252784.76,38.83,12.78,422131.23,13.08
1252686.05,38.83,12.79,422156.48,13.09
1252686.05,38.83,12.79,423600.66,13.13
1252420.33,38.84,12.79,424200.63,13.15
1252420.33,38.84,12.79,424200.63,13.15
1252154.61,38.84,12.8,424158.9,13.16
1251879.85,38.84,12.8,424135.63,13.16
1251615.29,38.85,12.81,424165.66,13.17
1251542.53,38.86,12.81,424143.03,13.17
1251276.81,38.86,12.82,424594.77,13.19
1251276.81,38.86,12.82,424572.48,13.19
1251246.46,38.86,12.82,424676.39,13.19
1251041.5,38.86,12.82,424464.47,13.18
1250754.48,38.86,12.82,424421.23,13.19
1250678.23,38.87,12.83,424432.21,13.19
1248593.79,38.9,12.86,424377.09,13.22
1248327.36,38.9,12.86,424205.21,13.22
1248078.3,38.91,12.87,424183.96,13.22
1248078.3,38.91,12.87,424183.96,13.22
1247791.28,38.91,12.87,424183.42,13.23
1247478.17,38.91,12.87,423888.25,13.22
1247540.61,38.92,12.88,423869.0,13.22
1247279.54,38.93,12.89,423851.01,13.23
1246984.8,38.92,12.88,423565.65,13.22
1246913.2,38.93,12.89,423375.53,13.22
1246840.43,38.94,12.9,423922.7,13.24
1246575.88,38.94,12.9,423866.65,13.24
1246311.32,38.94,12.9,423941.79,13.25
1247216.66,38.99,12.95,427047.2,13.35
1246950.94,38.99,12.95,427029.21,13.35
1246685.22,38.99,12.95,427879.57,13.38
1248316.11,39.06,13.02,428981.41,13.42
1248087.44,39.06,13.02,428467.31,13.41
1247881.45,39.06,13.03,427882.36,13.39
1247805.2,39.07,13.03,427765.74,13.39
1247728.95,39.08,13.04,427645.0,13.39
1247449.54,39.08,13.04,427633.25,13.4
1247628.01,39.09,13.06,427608.52,13.4
1247363.45,39.1,13.06,427584.55,13.4
1247363.45,39.1,13.06,427957.89,13.41
1247287.2,39.11,13.07,428004.31,13.42
1247209.79,39.11,13.07,429476.92,13.47
1246945.23,39.12,13.08,429446.52,13.47
1246401.47,39.11,13.07,428891.99,13.46
1247410.41,39.15,13.11,429617.06,13.48
1247651.59,39.16,13.12,429743.28,13.49
1247651.59,39.16,13.12,429743.28,13.49
1247651.59,39.16,13.12,429743.28,13.49
1247390.52,39.16,13.12,429722.17,13.49
1247314.27,39.17,13.13,429707.99,13.49
1247137.04,39.17,13.13,429507.35,13.49
1247318.99,39.18,13.14,430027.72,13.51
1247057.92,39.18,13.14,430011.78,13.51
1247127.38,39.18,13.14,430349.36,13.52
1247127.38,39.18,13.14,430373.16,13.52
1247127.38,39.18,13.14,430348.77,13.52
1246862.82,39.19,13.15,430329.54,13.52
1246587.68,39.19,13.15,430073.61,13.52
1246323.12,39.2,13.16,430029.08,13.52
1246246.87,39.2,13.16,430023.04,13.53
1245717.36,39.2,13.16,429485.34,13.51
1245452.81,39.2,13.16,429550.8,13.52
1245188.25,39.2,13.17,429469.85,13.52
1245327.29,39.22,13.18,429734.2,13.53
1245052.54,39.22,13.18,430526.13,13.56
1244787.98,39.22,13.19,430491.59,13.56
1244526.91,39.23,13.19,430810.3,13.58
1244153.19,39.22,13.18,430516.1,13.57
1244157.84,39.22,13.18,431813.81,13.61
1244081.59,39.23,13.19,431786.62,13.62
1244361.35,39.24,13.2,431782.63,13.62
1244283.94,39.25,13.21,432385.97,13.64
1244283.94,39.25,13.21,432410.88,13.64
1244283.94,39.25,13.21,432397.45,13.64
1244019.38,39.25,13.21,432365.17,13.64
1244019.38,39.25,13.21,432365.17,13.64
1244197.85,39.27,13.23,432418.98,13.65
1243894.36,39.26,13.22,432053.36,13.64
1244104.85,39.27,13.23,432058.92,13.64
1243843.78,39.28,13.24,432008.21,13.64
1243579.22,39.28,13.24,431963.93,13.64
1243579.22,39.28,13.24,431963.93,13.64
1243579.22,39.28,13.24,431963.93,13.64
1243490.39,39.29,13.25,431698.13,13.64
1243552.83,39.3,13.26,431776.75,13.65
1243552.83,39.3,13.26,431820.66,13.65
1243731.3,39.31,13.27,431792.95,13.65
1243465.58,39.32,13.28,431732.82,13.65
1243644.04,39.33,13.29,432719.68,13.68
1243644.04,39.33,13.29,432719.68,13.68
1243149.89,39.32,13.28,432329.12,13.67
1243149.89,39.32,13.28,432531.55,13.68
1242888.81,39.33,13.28,432593.59,13.69
1242550.63,39.32,13.28,432244.2,13.68
1242667.33,39.33,13.29,432200.61,13.68
1242402.77,39.33,13.29,432253.71,13.69
1242138.22,39.34,13.3,432228.79,13.69
1242079.65,39.35,13.31,433204.47,13.72
1241824.65,39.35,13.31,432509.58,13.71
1241560.09,39.36,13.31,432556.99,13.71
1241560.09,39.36,13.31,432557.81,13.71
1241560.09,39.36,13.31,432535.79,13.71
1241295.54,39.36,13.32,432535.44,13.71
1241030.98,39.36,13.32,432509.32,13.72
1240651.79,39.36,13.32,432478.49,13.72
1240342.29,39.36,13.32,432160.79,13.71
1240342.29,39.36,13.32,432136.9,13.71
1239968.57,39.35,13.31,431897.73,13.71
1240316.43,39.37,13.33,431970.03,13.71
1240037.03,39.37,13.33,431959.69,13.71
1239775.95,39.37,13.33,431970.73,13.72
1239511.4,39.38,13.34,431937.1,13.72
1239511.4,39.38,13.34,431937.1,13.72
1239433.98,39.39,13.35,431897.66,13.72
1239169.43,39.39,13.35,431865.16,13.73
1238904.87,39.39,13.35,431858.38,13.73
1239325.04,39.41,13.37,433604.71,13.79
1239365.01,39.42,13.38,433571.71,13.79
1239365.01,39.42,13.38,433594.59,13.79
1239543.48,39.43,13.39,433573.53,13.79
1239466.06,39.44,13.4,433591.8,13.8
1239201.51,39.44,13.4,433670.27,13.8
1238936.95,39.45,13.41,433631.7,13.81
1238649.92,39.45,13.41,433666.57,13.81
1238384.2,39.46,13.42,435180.6,13.87
1238123.13,39.46,13.42,435165.43,13.87
1238127.78,39.46,13.42,434806.7,13.86
1237848.37,39.46,13.42,434984.55,13.87
1237772.12,39.47,13.43,434963.25,13.87
1237484.28,39.47,13.43,434682.41,13.86
1237219.72,39.47,13.43,434666.46,13.87
1237143.47,39.48,13.44,434658.22,13.87
1236921.27,39.48,13.44,434932.2,13.88
1236655.55,39.49,13.45,435854.69,13.92
1236318.59,39.48,13.44,435532.56,13.91
1236241.18,39.49,13.45,435071.15,13.9
1236246.99,39.49,13.45,435594.14,13.91
1236018.44,39.5,13.46,435990.24,13.93
1236046.72,39.5,13.46,436264.57,13.94
1235973.95,39.5,13.46,436560.63,13.95
1236067.02,39.51,13.48,436859.32,13.97
1235990.77,39.52,13.48,436850.11,13.97
1235990.77,39.52,13.48,436850.11,13.97
1235729.7,39.53,13.49,436834.69,13.97
1235482.83,39.53,13.49,436865.13,13.98
1235150.12,39.53,13.49,436718.98,13.98
1234885.56,39.53,13.49,436792.77,13.98
1235576.66,39.57,13.53,439164.95,14.06
1235273.17,39.56,13.52,438799.32,14.05
1234948.98,39.56,13.52,438549.54,14.05
1234660.79,39.56,13.52,438826.01,14.06
1234449.17,39.57,13.53,439045.52,14.07
1234184.61,39.57,13.53,439016.62,14.08
1234361.92,39.58,13.54,439748.3,14.1
1234097.36,39.59,13.55,439744.69,14.11
1234097.36,39.59,13.55,439744.69,14.11
1234097.36,39.59,13.55,439744.69,14.11
1233836.29,39.59,13.55,439693.24,14.11
1231751.85,39.63,13.59,439638.13,14.14
1231487.29,39.63,13.59,439692.52,14.15
1231487.29,39.63,13.59,439686.58,14.15
1231222.73,39.63,13.6,439741.32,14.16
1230958.17,39.64,13.6,439719.71,14.16
1231761.92,39.68,13.64,439857.93,14.17
1231761.92,39.68,13.64,439857.93,14.17
1231483.68,39.68,13.64,440086.25,14.18
1231292.07,39.69,13.65,440366.16,14.19
1231292.07,39.69,13.65,440313.18,14.19
1231031.0,39.69,13.65,440531.32,14.2
1230657.28,39.69,13.65,440292.15,14.2
1230657.28,39.69,13.65,440292.15,14.2
1230396.21,39.69,13.65,440791.04,14.22
1230516.39,39.7,13.66,440752.65,14.22
1230954.22,39.73,13.69,440888.19,14.23
1230689.67,39.73,13.69,440854.57,14.23
1230642.85,39.74,13.7,442492.76,14.29
1230565.44,39.75,13.71,442926.83,14.31
1230300.88,39.75,13.72,442943.03,14.31
1230300.88,39.75,13.72,442943.03,14.31
1230300.88,39.75,13.72,443012.14,14.31
1230036.33,39.76,13.72,443007.73,14.32
1229407.86,39.75,13.71,442373.5,14.3
1229407.86,39.75,13.71,442337.9,14.3
1229656.33,39.77,13.73,442786.27,14.32
1229395.26,39.77,13.73,443683.41,14.35
1229130.7,39.78,13.74,443887.77,14.37
1229309.17,39.79,13.75,443940.68,14.37
1229044.61,39.79,13.76,443910.78,14.37
1228683.09,39.79,13.75,443552.03,14.36
1228418.54,39.79,13.75,443525.08,14.37
1228153.98,39.8,13.76,443497.61,14.37
1227892.91,39.8,13.76,443507.08,14.38
1227634.16,39.81,13.77,443673.86,14.39
1227369.6,39.81,13.77,443671.16,14.39
1227105.04,39.81,13.78,443637.02,14.39
1226954.49,39.81,13.77,443745.96,14.4
1226877.08,39.82,13.78,443623.16,14.4
1227152.2,39.83,13.79,443919.48,14.41
1226887.64,39.84,13.8,443901.38,14.41
1226623.09,39.84,13.8,443931.82,14.42
1227254.78,39.88,13.84,443924.81,14.42
1227433.24,39.89,13.85,443943.6,14.43
1227168.69,39.89,13.85,443901.73,14.43
1227345.99,39.9,13.86,444513.31,14.45
1227113.2,39.91,13.87,446642.59,14.53
1227113.2,39.91,13.87,446642.59,14.53
1226852.12,39.91,13.87,446618.54,14.53
1226774.71,39.92,13.88,446331.01,14.52
1226503.72,39.92,13.88,446033.81,14.52
1226224.32,39.92,13.88,445674.47,14.51
1225959.76,39.93,13.89,445735.54,14.52
1225662.76,39.92,13.88,445790.26,14.52
1225841.23,39.93,13.89,445905.98,14.53
1225282.23,39.92,13.89,445381.2,14.51
1224998.69,39.93,13.89,445365.16,14.52
1224998.69,39.93,13.89,445365.16,14.52
1224732.97,39.93,13.89,445798.95,14.54
1224467.25,39.94,13.9,445533.08,14.53
1224201.53,39.94,13.9,445449.3,14.53
1224025.91,39.95,13.91,446609.45,14.58
1224302.19,39.96,13.92,446742.95,14.58
1224041.12,39.97,13.93,446723.51,14.59
1223744.12,39.96,13.92,446906.87,14.59
1223478.4,39.97,13.93,446546.15,14.59
1223212.68,39.97,13.93,447105.62,14.61
1222946.96,39.97,13.94,447045.0,14.61
1222946.96,39.97,13.94,447318.34,14.62
1222788.93,39.97,13.93,447166.33,14.62
1222967.39,39.98,13.94,447153.53,14.62
1223076.21,39.99,13.96,449182.15,14.69
1222925.47,39.99,13.95,449130.15,14.69
1222925.47,39.99,13.95,449130.15,14.69
1223267.88,40.0,13.96,449413.15,14.7
1223267.88,40.0,13.96,449413.15,14.7
1223446.35,40.01,13.98,449397.69,14.7
1223508.79,40.02,13.99,449423.36,14.7
1223785.07,40.04,14.0,449503.31,14.71
1223785.07,40.04,14.0,449503.31,14.71
1223520.51,40.04,14.0,449473.33,14.71
1223447.75,40.05,14.01,449817.35,14.73
1223447.75,40.05,14.01,451352.77,14.78
1223356.65,40.06,14.02,450424.02,14.75
1223096.74,40.06,14.03,450551.07,14.76
1222832.18,40.07,14.03,450516.93,14.76
1223017.85,40.08,14.04,450779.74,14.77
1222756.77,40.08,14.05,450745.26,14.78
1222492.22,40.09,14.05,450798.19,14.78
1222627.13,40.1,14.06,450832.04,14.79
1222362.57,40.1,14.07,450864.55,14.79
1222362.57,40.1,14.07,451229.07,14.8
1222136.26,40.1,14.07,451176.97,14.81
1221879.96,40.11,14.07,451095.17,14.81
1221879.96,40.11,14.07,451095.17,14.81
1221654.07,40.11,14.07,450943.83,14.8
1221396.91,40.11,14.07,451280.28,14.82
1221320.66,40.12,14.08,451259.87,14.82
1221056.1,40.12,14.08,451319.55,14.83
1220777.86,40.13,14.09,451329.4,14.84
1220733.63,40.14,14.1,451312.8,14.84
1220472.56,40.14,14.1,451205.38,14.84
1220328.88,40.14,14.1,450852.61,14.83
1220063.16,40.14,14.11,452352.53,14.88
1219802.09,40.15,14.11,452330.42,14.89
1219469.38,40.14,14.11,452294.44,14.89
1219820.73,40.16,14.12,452402.01,14.89
1219820.73,40.16,14.12,452402.01,14.89
1219556.17,40.16,14.12,452359.81,14.9
1219295.1,40.17,14.13,452219.84,14.9
1219295.1,40.17,14.13,452219.84,14.9
1219034.03,40.17,14.13,452208.59,14.9
1218769.47,40.18,14.14,452170.69,14.91
1218769.47,40.18,14.14,452121.91,14.9
1218504.91,40.18,14.14,452270.47,14.91
1218683.38,40.19,14.15,453454.95,14.96
1218418.82,40.2,14.16,453432.24,14.96
1218695.1,40.21,14.17,453488.19,14.96
1218430.55,40.22,14.18,453473.7,14.97
1218012.24,40.21,14.17,453167.37,14.96
1217949.6,40.21,14.17,453097.59,14.96
1217685.04,40.21,14.17,453276.57,14.97
1217994.35,40.22,14.18,453881.9,14.99
1217916.94,40.23,14.19,453866.46,14.99
1218103.54,40.24,14.21,453334.99,14.98
1218103.54,40.24,14.21,453334.99,14.98
1217817.76,40.24,14.2,453028.18,14.97
1217976.89,40.25,14.21,454259.45,15.01
1217900.64,40.26,14.22,454242.87,15.02
1217900.64,40.26,14.22,454242.87,15.02
1217613.61,40.26,14.22,454218.29,15.02
1217613.61,40.26,14.22,454243.41,15.02
1217349.05,40.27,14.23,454195.97,15.02
1217083.34,40.27,14.23,453941.03,15.02
1216822.26,40.28,14.24,453918.04,15.02
1217170.13,40.29,14.25,453955.59,15.03
1217170.13,40.29,14.25,453955.59,15.03
1216905.57,40.3,14.26,453985.09,15.03
1216829.32,40.3,14.27,453961.84,15.04
1217007.78,40.32,14.28,453998.59,15.04
1217180.23,40.33,14.29,456312.29,15.12
1216896.69,40.33,14.3,456340.64,15.13
1216632.14,40.34,14.3,456657.34,15.14
1216366.42,40.34,14.31,456812.54,15.15
1216562.57,40.36,14.32,458410.32,15.21
1216562.57,40.36,14.32,458392.82,15.21
1216485.16,40.36,14.33,458820.62,15.22
1216220.6,40.37,14.33,458775.09,15.23
1216162.04,40.38,14.34,458092.66,15.21
1216004.0,40.38,14.34,458026.82,15.21
1215926.59,40.38,14.35,457987.36,15.21
1215926.59,40.38,14.35,457987.36,15.21
1215926.59,40.38,14.35,457987.36,15.21
1216201.71,40.4,14.36,458249.53,15.22
1215914.68,40.4,14.36,458218.37,15.23
1215791.77,40.41,14.37,458180.77,15.23
1215558.97,40.42,14.38,459888.65,15.29
1215294.41,40.42,14.38,459925.81,15.3
1215218.16,40.43,14.39,459967.98,15.3
1215141.91,40.44,14.4,459951.29,15.31
1214876.19,40.44,14.4,460794.83,15.34
1214876.19,40.44,14.4,460794.83,15.34
1214331.69,40.43,14.4,460281.31,15.33
1214397.62,40.45,14.41,460262.3,15.33
1214170.38,40.45,14.41,460682.21,15.35
1213905.82,40.46,14.42,460656.58,15.35
1213627.57,40.46,14.42,460392.48,15.35
1213550.16,40.47,14.43,460362.02,15.35
1213896.86,40.48,14.45,461043.09,15.38
1213632.3,40.49,14.45,460997.1,15.38
1213138.15,40.48,14.44,460671.66,15.37
1212877.08,40.48,14.45,461636.42,15.41
1212877.08,40.48,14.45,461636.42,15.41
1212939.52,40.5,14.46,461819.14,15.42
1212674.96,40.5,14.46,461788.41,15.42
1212413.89,40.51,14.47,461780.88,15.43
1212573.37,40.52,14.48,461815.32,15.43
1212573.37,40.52,14.48,461815.32,15.43
1212497.12,40.53,14.49,461758.96,15.43
1212285.11,40.53,14.5,461775.97,15.44
1212024.04,40.54,14.5,461911.22,15.45
1211762.97,40.54,14.51,462269.03,15.47
1211426.81,40.54,14.5,461909.4,15.46
1211350.56,40.54,14.51,461886.91,15.46
1211350.56,40.54,14.51,461886.91,15.46
1211089.49,40.55,14.51,461886.95,15.46
1211089.49,40.55,14.51,461758.42,15.46
1211089.49,40.55,14.51,461758.42,15.46
