ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1218050.14,63.29,42.8,1058586.12,55.01
1219162.55,63.37,42.87,1059554.2,55.07
1219038.28,63.39,42.9,1061540.47,55.2
1219038.28,63.39,42.9,1061364.12,55.19
1218833.3,63.42,42.92,1061424.06,55.23
1218833.3,63.42,42.92,1061424.06,55.23
1218509.27,63.41,42.92,1061058.04,55.22
1218509.27,63.41,42.92,1061032.18,55.22
1218314.29,63.44,42.94,1062031.01,55.3
1218106.14,63.45,42.96,1061596.78,55.3
1217993.54,63.48,42.98,1061448.06,55.32
1217893.62,63.48,42.98,1061443.02,55.33
1217688.64,63.5,43.0,1061429.7,55.35
1217965.75,63.52,43.02,1064894.97,55.53
1217949.55,63.54,43.05,1064724.26,55.55
1217933.36,63.57,43.07,1065074.22,55.59
1217502.07,63.56,43.07,1064990.64,55.6
1217920.95,63.59,43.09,1066193.07,55.66
1217715.97,63.61,43.11,1066292.0,55.7
1217510.99,63.63,43.13,1067488.24,55.79
1217306.02,63.65,43.16,1069096.73,55.9
1217101.04,63.68,43.18,1069203.27,55.94
1216936.66,63.7,43.2,1069193.58,55.97
1216936.66,63.7,43.2,1069142.79,55.96
1216741.68,63.72,43.23,1068962.8,55.98
1216741.68,63.72,43.23,1068938.4,55.98
1216536.71,63.75,43.25,1069408.19,56.04
1218347.32,63.88,43.38,1069328.93,56.06
1217953.55,63.88,43.38,1068623.69,56.05
1217748.58,63.9,43.41,1068782.98,56.09
1217543.6,63.93,43.43,1068782.98,56.12
1217325.99,63.95,43.45,1068892.12,56.15
1217325.99,63.95,43.45,1068892.12,56.15
1217121.02,63.97,43.47,1070012.66,56.24
1216916.04,64.0,43.5,1069911.45,56.26
1216916.04,64.0,43.5,1069878.6,56.26
1216916.04,64.0,43.5,1069960.85,56.27
1218668.83,64.1,43.61,1070367.52,56.3
1218309.42,64.1,43.6,1070713.76,56.33
1217994.2,64.1,43.6,1071089.9,56.37
1218771.63,64.17,43.68,1072981.91,56.5
1219493.96,64.25,43.75,1073036.58,56.53
1219477.76,64.27,43.77,1072937.71,56.55
1219859.53,64.33,43.83,1073022.66,56.58
1219654.56,64.35,43.85,1073022.97,56.61
1219702.04,64.38,43.88,1073517.27,56.66
1221883.36,64.53,44.03,1076168.34,56.83
1221678.39,64.55,44.05,1076195.59,56.86
1221491.18,64.56,44.06,1076055.58,56.87
1221515.65,64.56,44.06,1076422.44,56.89
1221843.36,64.59,44.09,1076468.47,56.91
1221843.36,64.59,44.09,1076468.47,56.91
1221966.6,64.62,44.12,1076816.93,56.94
1221761.62,64.64,44.14,1077622.93,57.02
1221556.65,64.67,44.17,1077622.93,57.05
1221829.36,64.7,44.2,1079497.61,57.16
1221624.39,64.72,44.22,1080211.08,57.23
1221243.27,64.72,44.22,1079936.55,57.23
1221038.3,64.74,44.24,1080773.2,57.3
1221038.3,64.74,44.24,1080773.2,57.3
1221038.3,64.74,44.24,1080773.2,57.3
1221012.1,64.77,44.27,1081196.16,57.35
1220807.13,64.79,44.29,1080819.73,57.36
1220602.15,64.81,44.31,1081323.47,57.42
1220224.45,64.81,44.31,1080923.41,57.41
1220224.45,64.81,44.31,1080924.84,57.41
1220019.48,64.83,44.33,1080924.84,57.44
1219640.07,64.83,44.33,1080601.15,57.44
1219640.07,64.83,44.33,1080601.15,57.44
1219316.04,64.83,44.33,1080364.27,57.44
1219316.04,64.83,44.33,1080364.27,57.44
1219316.04,64.83,44.33,1080364.27,57.44
1218974.04,64.84,44.34,1080419.35,57.47
1218857.88,64.86,44.37,1080288.91,57.49
1218652.91,64.89,44.39,1080233.59,57.52
1219254.21,64.96,44.46,1080338.92,57.55
1219488.64,64.98,44.49,1080315.04,57.57
1220255.57,65.06,44.56,1083727.98,57.78
1220255.57,65.06,44.56,1083727.98,57.78
1220050.6,65.08,44.59,1083660.38,57.81
1219845.62,65.11,44.61,1084561.43,57.89
1219361.27,65.12,44.62,1083521.91,57.86
1219361.27,65.12,44.62,1083521.91,57.86
1219538.57,65.15,44.65,1083802.62,57.9
1219333.6,65.17,44.67,1084761.93,57.98
1219128.62,65.19,44.7,1085187.46,58.03
1219352.52,65.24,44.74,1086340.15,58.12
1219352.52,65.24,44.74,1086340.15,58.12
1219352.52,65.24,44.74,1086568.68,58.14
1219352.52,65.24,44.74,1086790.39,58.15
1219336.33,65.27,44.77,1086790.22,58.17
1219161.35,65.29,44.8,1086752.44,58.2
1218350.85,65.29,44.79,1085914.6,58.19
1218484.08,65.32,44.82,1085875.94,58.21
1218457.89,65.34,44.84,1085913.18,58.23
1218252.91,65.37,44.87,1085843.53,58.26
1218252.91,65.37,44.87,1085843.53,58.26
1218047.94,65.39,44.89,1085810.17,58.29
1218504.19,65.41,44.92,1087545.41,58.38
1218738.62,65.44,44.95,1087224.5,58.38
1218722.42,65.47,44.97,1087402.83,58.42
1218557.8,65.5,45.0,1087055.92,58.43
1218352.83,65.52,45.02,1087758.47,58.5
1218758.87,65.55,45.05,1088072.87,58.52
1219032.62,65.6,45.1,1087929.33,58.55
1219032.62,65.6,45.1,1087929.33,58.55
1218827.65,65.63,45.13,1088958.9,58.63
1218811.45,65.65,45.16,1088890.58,58.66
1218811.45,65.65,45.16,1088890.58,58.66
1218815.11,65.65,45.16,1088891.86,58.66
1220427.18,65.78,45.28,1088864.57,58.69
1220222.21,65.8,45.3,1088798.52,58.71
1220222.21,65.8,45.3,1088798.52,58.71
1220222.21,65.8,45.3,1088798.52,58.71
1220476.64,65.83,45.33,1089285.99,58.75
1219900.96,65.84,45.34,1088534.91,58.75
1219874.77,65.86,45.37,1089939.33,58.85
1219874.77,65.86,45.37,1089939.33,58.85
1219878.62,65.86,45.37,1089925.56,58.85
1221434.76,65.96,45.47,1092378.08,58.99
1221229.78,65.99,45.49,1092396.22,59.03
1221384.7,66.0,45.5,1092886.29,59.06
1221368.5,66.03,45.53,1092601.27,59.07
1223396.83,66.14,45.64,1094876.14,59.19
1223191.86,66.16,45.67,1094855.68,59.22
1223191.86,66.16,45.67,1094854.4,59.22
1223191.86,66.16,45.67,1094854.4,59.22
1223496.06,66.19,45.7,1095081.73,59.25
1223479.87,66.22,45.72,1095055.5,59.27
1223463.67,66.25,45.75,1095236.04,59.31
1224053.87,66.31,45.81,1094717.66,59.3
1224910.03,66.39,45.9,1095689.57,59.39
1224936.1,66.43,45.93,1097284.28,59.51
1224936.1,66.43,45.93,1097167.95,59.5
1224936.1,66.43,45.93,1097131.81,59.5
1225059.34,66.46,45.96,1097395.94,59.53
1224854.36,66.49,45.99,1097395.16,59.57
1226052.92,66.59,46.09,1097235.4,59.59
1225847.94,66.61,46.11,1097137.82,59.62
1225804.38,66.65,46.15,1096399.39,59.61
1225599.4,66.67,46.17,1096382.07,59.64
1225599.4,66.67,46.17,1096322.05,59.64
1225394.43,66.7,46.2,1096299.87,59.67
1225189.45,66.72,46.22,1096204.89,59.7
1225583.97,66.75,46.25,1096247.0,59.7
1225378.99,66.77,46.28,1095569.77,59.7
1225378.99,66.77,46.28,1095569.77,59.7
1225174.02,66.8,46.3,1095626.54,59.74
1224893.58,66.8,46.3,1095382.14,59.73
1224893.58,66.8,46.3,1095415.57,59.74
1224366.82,66.8,46.31,1095272.65,59.76
1224350.62,66.83,46.34,1095429.98,59.8
1224092.7,66.85,46.35,1095172.05,59.81
1223907.72,66.87,46.38,1096492.88,59.91
1223702.75,66.9,46.4,1096467.88,59.94
1223931.13,66.95,46.45,1096393.12,59.97
1223726.16,66.97,46.48,1097318.22,60.06
1223521.18,67.0,46.5,1097190.19,60.08
1223408.57,67.03,46.53,1097033.8,60.11
1223491.95,67.04,46.55,1097067.33,60.12
1223286.98,67.07,46.57,1098817.83,60.24
1223286.98,67.07,46.57,1098912.54,60.25
1223693.51,67.13,46.63,1098616.45,60.27
1223528.88,67.16,46.66,1099297.48,60.34
1223272.18,67.17,46.67,1098689.59,60.33
1223067.21,67.2,46.7,1098383.91,60.35
1224831.04,67.33,46.83,1101696.02,60.56
1225126.42,67.38,46.88,1102042.62,60.61
1225360.85,67.41,46.91,1103115.31,60.68
1225344.65,67.44,46.94,1102103.06,60.65
1225139.68,67.46,46.97,1102220.55,60.69
1224934.7,67.49,46.99,1102313.46,60.73
1224937.14,67.49,46.99,1102314.71,60.73
1224732.17,67.51,47.02,1102265.06,60.76
1224966.6,67.55,47.05,1102195.82,60.78
1224315.79,67.55,47.05,1101423.08,60.77
1224438.74,67.59,47.09,1100625.19,60.76
1224534.71,67.6,47.1,1100735.84,60.76
1224534.71,67.6,47.1,1100886.25,60.77
1224329.73,67.62,47.12,1100690.69,60.79
1224124.75,67.65,47.15,1101159.48,60.85
1223826.54,67.64,47.15,1100933.01,60.85
1223621.57,67.67,47.17,1100114.08,60.84
1223426.59,67.7,47.2,1100764.53,60.91
1223302.32,67.73,47.23,1100300.67,60.92
1223097.34,67.75,47.26,1100788.13,60.98
1223097.34,67.75,47.26,1100788.13,60.98
1223097.34,67.75,47.26,1100693.03,60.97
1222892.37,67.78,47.28,1100741.24,61.01
1223243.12,67.82,47.32,1101683.4,61.08
1223226.93,67.85,47.35,1101988.22,61.12
1223021.95,67.87,47.37,1102385.91,61.18
1223021.95,67.87,47.37,1102498.18,61.18
1223158.9,67.9,47.4,1104335.8,61.31
1222928.15,67.9,47.4,1104310.96,61.31
1223142.75,67.93,47.44,1103951.05,61.31
1223385.47,67.96,47.47,1105194.02,61.4
1223180.49,67.99,47.49,1105177.16,61.43
1223180.49,67.99,47.49,1105177.16,61.43
1223831.92,68.06,47.57,1105286.52,61.47
1223789.54,68.1,47.6,1105624.52,61.52
1223584.57,68.13,47.63,1105406.49,61.55
1223379.59,68.15,47.66,1105966.32,61.61
1223174.62,68.18,47.68,1105779.21,61.64
1222969.64,68.21,47.71,1105840.74,61.67
1222764.67,68.23,47.74,1105729.07,61.7
1222722.29,68.27,47.77,1105838.12,61.74
1222722.29,68.27,47.77,1105838.12,61.74
1223148.42,68.31,47.81,1106058.29,61.77
1223477.91,68.33,47.83,1105458.76,61.74
1223489.54,68.34,47.84,1105495.05,61.75
1223284.56,68.37,47.87,1105598.0,61.79
1222929.92,68.39,47.89,1104800.11,61.78
1223100.82,68.4,47.9,1104976.67,61.79
1223335.25,68.43,47.93,1105759.31,61.85
1223104.5,68.43,47.93,1105493.97,61.85
1222934.7,68.46,47.96,1106441.66,61.94
1222934.7,68.46,47.96,1106350.44,61.93
1222934.7,68.46,47.96,1106298.27,61.93
1222510.35,68.46,47.96,1107336.55,62.01
1222510.35,68.46,47.96,1107336.55,62.01
1222510.35,68.46,47.96,1107311.78,62.01
1222510.35,68.46,47.96,1107343.56,62.01
1222653.59,68.49,47.99,1108223.8,62.08
1222431.41,68.49,47.99,1108063.11,62.08
1222226.43,68.52,48.02,1109288.32,62.18
1224140.97,68.62,48.12,1112671.61,62.37
1224049.91,68.66,48.16,1112642.01,62.41
1224049.91,68.66,48.16,1112642.01,62.41
1224033.71,68.69,48.19,1112594.49,62.43
1224869.52,68.73,48.24,1114658.48,62.55
1224664.54,68.76,48.26,1114378.55,62.57
1224684.54,68.76,48.26,1114785.54,62.59
1224765.25,68.77,48.27,1114608.33,62.58
1224441.21,68.77,48.27,1114414.64,62.59
1224236.24,68.79,48.3,1114552.47,62.63
1224236.24,68.79,48.3,1114521.75,62.63
1224071.61,68.82,48.32,1114439.45,62.66
1224557.53,68.85,48.35,1114753.13,62.68
1224382.55,68.88,48.38,1114972.68,62.72
1224340.18,68.91,48.42,1113947.98,62.7
1224135.2,68.94,48.44,1115111.85,62.8
1223930.22,68.97,48.47,1115090.7,62.84
1223806.55,69.0,48.5,1114913.25,62.86
1223601.57,69.03,48.53,1114886.82,62.9
1223396.6,69.06,48.56,1115844.35,62.99
1223191.62,69.08,48.59,1115834.6,63.02
1222946.29,69.11,48.61,1115716.02,63.05
1222930.1,69.14,48.64,1115669.98,63.08
1223018.78,69.18,48.69,1115608.04,63.11
1222852.3,69.21,48.71,1115761.41,63.15
1223086.73,69.24,48.74,1116056.39,63.18
1223086.73,69.24,48.74,1116056.39,63.18
1223651.18,69.3,48.8,1115191.71,63.16
1223681.18,69.3,48.81,1115700.17,63.19
1223681.18,69.3,48.81,1115739.07,63.19
1223429.9,69.33,48.83,1116589.0,63.27
1223429.9,69.33,48.83,1116551.91,63.27
1223674.33,69.36,48.86,1117286.87,63.33
1223509.7,69.39,48.89,1118060.5,63.41
1223314.73,69.42,48.92,1117920.29,63.44
1223314.73,69.42,48.92,1117833.15,63.43
1223314.73,69.42,48.92,1117833.15,63.43
1223258.18,69.45,48.95,1118250.65,63.49
1222637.68,69.44,48.95,1117602.81,63.48
1222586.73,69.48,48.98,1117609.71,63.51
1223412.88,69.55,49.05,1119605.68,63.65
1223217.9,69.57,49.08,1119882.67,63.7
1223451.33,69.6,49.1,1120580.0,63.75
1223646.83,69.65,49.15,1121139.37,63.82
1223441.86,69.68,49.18,1121187.07,63.86
1223236.88,69.71,49.21,1121830.8,63.93
1223471.31,69.74,49.24,1121786.38,63.94
1223173.97,69.76,49.26,1121392.51,63.96
1222968.99,69.79,49.29,1121313.85,63.99
1222794.01,69.82,49.32,1121163.32,64.02
1222589.03,69.85,49.35,1121129.73,64.05
1222435.52,69.88,49.38,1120926.52,64.08
1222230.55,69.91,49.41,1120924.14,64.11
1222230.55,69.91,49.41,1120892.86,64.11
1222353.78,69.94,49.44,1121678.59,64.18
1222123.03,69.94,49.44,1121237.2,64.17
1221743.62,69.94,49.44,1122243.11,64.24
1221717.9,69.97,49.47,1120854.3,64.19
1221286.61,69.97,49.47,1120468.38,64.19
1222046.78,70.05,49.55,1120197.69,64.21
1222780.32,70.11,49.61,1120050.65,64.22
1222780.32,70.11,49.61,1120209.77,64.23
1222780.32,70.11,49.61,1120232.04,64.23
1222565.35,70.14,49.64,1120727.0,64.3
1222407.66,70.17,49.67,1120592.48,64.32
1222199.31,70.18,49.68,1120632.62,64.34
1222142.76,70.21,49.71,1120771.28,64.38
1221937.78,70.23,49.74,1120984.82,64.43
1222265.49,70.27,49.77,1121937.43,64.5
1222060.52,70.29,49.8,1123512.31,64.63
1221652.4,70.3,49.8,1123093.52,64.63
1221980.7,70.33,49.83,1124049.53,64.69
1221980.7,70.33,49.83,1124009.68,64.69
1222103.94,70.36,49.87,1124143.86,64.72
1222103.94,70.36,49.87,1124104.18,64.72
1222087.74,70.39,49.9,1124237.14,64.76
1221882.76,70.42,49.93,1124310.46,64.8
1221505.07,70.42,49.92,1123914.76,64.79
1221310.09,70.45,49.95,1123754.0,64.82
1221293.89,70.48,49.98,1123553.26,64.84
1220818.98,70.49,49.99,1122812.83,64.83
1220818.98,70.49,49.99,1122758.18,64.83
1220614.0,70.52,50.02,1122798.09,64.87
1220409.03,70.55,50.05,1122676.27,64.9
1219923.23,70.55,50.05,1122120.11,64.89
1220499.59,70.62,50.13,1122413.12,64.95
1220294.62,70.65,50.16,1122823.55,65.01
1219907.72,70.66,50.17,1122281.02,65.01
1219702.74,70.69,50.2,1122067.24,65.03
1219473.1,70.7,50.2,1121799.88,65.04
1219701.48,70.75,50.26,1123527.37,65.17
1219496.5,70.78,50.29,1124959.28,65.3
1219223.52,70.79,50.29,1124154.27,65.27
1219223.52,70.79,50.29,1124154.27,65.27
1219223.52,70.79,50.29,1124154.27,65.27
1219018.54,70.82,50.32,1124346.6,65.32
1219930.26,70.91,50.41,1124791.78,65.38
1220187.58,70.93,50.43,1125690.24,65.44
1220187.58,70.93,50.43,1125690.24,65.44
1219866.21,70.93,50.43,1125235.03,65.43
1219423.52,70.93,50.43,1124488.98,65.41
1219116.4,70.94,50.45,1123881.1,65.4
1218911.43,70.97,50.48,1124355.11,65.47
1218706.45,71.0,50.5,1124332.69,65.5
1218501.47,71.03,50.53,1124486.73,65.55
1218293.26,71.03,50.53,1124345.69,65.55
1217938.21,71.03,50.53,1124113.57,65.56
1217938.21,71.03,50.53,1124082.86,65.55
1217733.23,71.06,50.56,1123790.69,65.58
1217528.25,71.09,50.59,1123781.34,65.61
1217392.91,71.12,50.62,1123545.24,65.64
1217749.65,71.18,50.68,1123018.75,65.64
1217733.45,71.21,50.71,1122946.59,65.67
1218040.26,71.25,50.75,1123572.42,65.72
1217855.28,71.28,50.78,1123395.27,65.75
1217855.28,71.28,50.78,1123395.27,65.75
1217855.28,71.28,50.78,1123395.27,65.75
1217839.08,71.31,50.81,1123276.88,65.77
1217349.75,71.31,50.82,1122505.35,65.76
1217606.63,71.37,50.87,1127499.38,66.09
1217606.63,71.37,50.87,1127499.38,66.09
1217849.67,71.4,50.9,1127920.52,66.13
1217644.69,71.43,50.93,1128179.21,66.18
1217220.57,71.44,50.94,1127894.13,66.2
1217482.58,71.49,50.99,1127476.51,66.2
1216482.58,71.47,50.97,1126476.51,66.18
1216307.6,71.5,51.01,1126732.76,66.24
1216183.33,71.54,51.04,1128558.15,66.38
1215769.37,71.55,51.05,1128006.08,66.38
1215564.39,71.58,51.08,1128006.08,66.42
1217090.28,71.71,51.21,1130035.65,66.58
1217090.28,71.71,51.21,1130071.9,66.58
1217040.05,71.75,51.25,1128743.46,66.54
1217163.28,71.78,51.29,1128716.21,66.57
1216957.01,71.79,51.29,1128439.07,66.56
1216752.03,71.82,51.32,1128762.84,66.62
1216567.05,71.85,51.35,1128111.96,66.62
1216567.05,71.85,51.35,1128087.07,66.62
1216469.56,71.88,51.38,1128853.84,66.7
1216443.36,71.91,51.41,1129514.26,66.77
1216841.57,71.94,51.45,1130548.26,66.84
1216416.64,71.95,51.45,1129900.42,66.83
1216185.89,71.95,51.45,1129831.74,66.84
1215980.91,71.98,51.49,1130921.65,66.95
1215980.91,71.98,51.49,1130921.65,66.95
1216312.37,72.04,51.55,1130746.76,66.98
1216312.37,72.04,51.55,1130727.12,66.98
1216312.37,72.04,51.55,1130699.47,66.97
1216107.4,72.08,51.58,1130700.15,67.01
1215902.42,72.11,51.61,1130896.2,67.06
1218584.67,72.31,51.81,1130678.77,67.09
1218399.7,72.34,51.84,1131438.79,67.18
1219054.49,72.39,51.89,1132008.1,67.22
1218849.51,72.42,51.93,1131985.44,67.26
1218799.28,72.46,51.97,1131981.81,67.3
1218637.33,72.5,52.0,1132772.69,67.39
1218432.35,72.53,52.03,1132715.88,67.43
1218227.38,72.56,52.06,1132686.18,67.46
1217847.97,72.56,52.06,1132142.84,67.45
1218253.28,72.62,52.13,1131841.53,67.47
1218376.52,72.66,52.16,1131766.44,67.49
1218253.36,72.7,52.2,1131631.04,67.53
1218820.34,72.76,52.27,1131145.91,67.53
1219054.77,72.8,52.3,1132139.55,67.61
1219105.53,72.8,52.3,1132173.9,67.61
1219228.76,72.84,52.34,1132396.0,67.65
1219023.79,72.87,52.37,1132506.41,67.7
1218818.81,72.9,52.4,1132988.18,67.77
1218818.81,72.9,52.4,1133036.17,67.77
1218623.83,72.93,52.43,1132902.25,67.8
1218418.86,72.96,52.47,1132830.74,67.84
1218039.45,72.96,52.46,1132428.1,67.83
1218470.52,73.01,52.51,1132668.62,67.87
1218275.55,73.04,52.54,1132965.03,67.93
1218070.57,73.07,52.57,1132811.66,67.96
1217865.59,73.1,52.61,1132750.46,67.99
1217362.91,73.1,52.6,1132485.46,68.0
1217362.91,73.1,52.6,1132485.46,68.0
1217362.91,73.1,52.6,1132485.46,68.0
1218427.63,73.19,52.69,1134888.68,68.17
1218653.77,73.22,52.72,1135026.19,68.2
1218521.17,73.26,52.76,1134800.84,68.22
1218823.38,73.27,52.78,1135027.1,68.24
1218618.4,73.31,52.81,1135023.67,68.28
1218413.42,73.34,52.84,1135734.77,68.36
1218397.23,73.37,52.88,1136976.94,68.47
1218139.3,73.39,52.9,1136386.9,68.47
1217789.8,73.39,52.9,1136001.16,68.46
1217584.82,73.43,52.93,1136041.9,68.51
1217446.04,73.42,52.93,1137385.81,68.6
1217241.07,73.46,52.96,1137890.9,68.67
1217066.09,73.49,52.99,1138070.03,68.72
1216835.33,73.49,52.99,1137809.14,68.72
1216545.51,73.49,53.0,1137368.61,68.71
1216340.53,73.53,53.03,1137334.13,68.75
1216135.56,73.56,53.06,1138697.76,68.87
1216119.36,73.59,53.09,1138541.49,68.9
1215914.38,73.62,53.13,1138476.29,68.94
1215709.41,73.66,53.16,1138627.46,68.99
1215709.41,73.66,53.16,1138614.55,68.99
1215393.82,73.67,53.18,1137883.77,68.98
1215517.05,73.71,53.21,1137961.41,69.01
1215011.05,73.72,53.22,1137346.83,69.0
1215011.05,73.72,53.22,1137325.84,69.0
1215495.61,73.76,53.26,1137520.67,69.03
1215215.18,73.76,53.26,1137296.0,69.03
1215014.81,73.79,53.29,1136640.26,69.03
1214882.21,73.83,53.33,1138158.44,69.17
1214882.21,73.83,53.33,1137928.25,69.15
1214722.94,73.86,53.37,1138138.45,69.21
1214427.96,73.86,53.36,1137965.14,69.21
1214552.24,73.91,53.41,1138897.75,69.31
1214552.24,73.91,53.41,1138978.29,69.31
1214730.07,73.94,53.44,1138815.72,69.32
1214525.09,73.97,53.47,1138741.26,69.35
1215656.06,74.08,53.59,1140360.97,69.5
1215451.09,74.12,53.62,1141260.23,69.59
1215246.11,74.15,53.65,1142536.72,69.71
1215154.35,74.15,53.65,1143418.94,69.77
1214773.24,74.15,53.65,1143014.69,69.77
1214568.26,74.18,53.68,1143002.17,69.81
1214403.64,74.22,53.72,1142334.39,69.81
1214213.14,74.25,53.75,1142089.32,69.84
1214015.51,74.26,53.76,1141683.56,69.84
1213902.91,74.3,53.8,1141692.01,69.88
1214658.01,74.35,53.85,1143495.68,69.99
1214658.01,74.35,53.85,1143512.5,69.99
1214483.03,74.38,53.88,1144048.86,70.07
1214103.63,74.38,53.88,1143748.95,70.07
1214175.17,74.39,53.89,1143874.43,70.09
1214139.65,74.43,53.93,1143372.14,70.09
1215361.7,74.55,54.05,1143146.97,70.12
1215361.7,74.55,54.05,1143105.23,70.12
1214771.64,74.56,54.06,1142176.55,70.1
1213771.64,74.54,54.04,1141176.55,70.08
1213566.66,74.58,54.08,1141125.8,70.12
1213371.68,74.61,54.11,1142129.27,70.23
1213614.4,74.64,54.15,1143078.35,70.31
1213634.4,74.65,54.15,1143100.25,70.31
1213086.51,74.65,54.15,1142552.36,70.31
1212787.94,74.65,54.16,1142191.25,70.31
1212622.96,74.69,54.19,1141444.63,70.3
1212685.14,74.73,54.23,1140843.31,70.3
1212480.17,74.76,54.27,1140828.53,70.35
1212603.4,74.8,54.3,1140879.12,70.38
1212372.65,74.8,54.3,1140622.08,70.37
1212167.67,74.83,54.34,1140622.07,70.42
1212167.67,74.83,54.34,1140545.74,70.41
1212120.65,74.84,54.34,1140514.76,70.42
1211960.88,74.87,54.38,1141113.5,70.5
1211755.91,74.91,54.41,1141003.09,70.53
1211550.93,74.94,54.44,1141227.58,70.59
1211919.22,75.01,54.51,1142047.29,70.69
1211714.24,75.04,54.55,1142617.75,70.76
1211519.27,75.08,54.58,1142168.71,70.78
1211519.27,75.08,54.58,1142167.64,70.78
1211519.27,75.08,54.58,1142128.25,70.78
1211591.4,75.13,54.63,1141955.73,70.81
1211884.27,75.19,54.7,1143306.56,70.94
1211719.64,75.23,54.73,1143879.32,71.02
1211560.87,75.23,54.73,1143751.22,71.02
1211355.89,75.26,54.76,1144145.0,71.09
1211040.67,75.26,54.77,1144876.15,71.15
1211014.47,75.3,54.8,1145118.13,71.2
1210703.46,75.3,54.81,1144763.28,71.2
1210713.46,75.3,54.81,1144968.67,71.21
1210697.26,75.34,54.84,1145538.23,71.29
1210697.26,75.34,54.84,1145538.23,71.29
1210492.29,75.37,54.88,1145614.84,71.33
1210492.29,75.37,54.88,1145614.84,71.33
1210492.29,75.37,54.88,1145593.26,71.33
1210287.31,75.41,54.91,1145952.33,71.4
1210176.96,75.41,54.91,1145905.24,71.41
1209971.98,75.45,54.95,1146333.1,71.48
1209767.01,75.48,54.98,1146125.83,71.51
1209636.07,75.52,55.02,1145619.29,71.52
1209421.1,75.55,55.06,1145352.35,71.55
1209421.1,75.55,55.06,1145417.12,71.56
1210048.05,75.64,55.14,1145795.67,71.62
1209825.77,75.67,55.18,1145322.53,71.64
1209390.46,75.69,55.2,1144868.84,71.66
1209182.11,75.7,55.21,1144660.33,71.66
1209155.92,75.74,55.24,1145201.58,71.73
1208950.94,75.77,55.28,1145114.0,71.77
1209652.68,75.87,55.37,1146249.1,71.89
1210433.61,75.96,55.46,1145700.04,71.9
1210228.63,76.0,55.5,1145815.04,71.95
1210228.63,76.0,55.5,1145815.04,71.95
1210096.03,76.04,55.54,1144724.92,71.93
1209977.03,76.08,55.58,1144346.82,71.95
1210329.54,76.14,55.64,1144753.27,72.01
1210555.22,76.2,55.7,1144483.33,72.04
1210539.03,76.24,55.74,1145061.16,72.11
1211363.78,76.3,55.8,1145236.33,72.13
1211158.8,76.33,55.83,1146032.45,72.23
1211370.18,76.36,55.86,1145942.79,72.23
1211604.61,76.39,55.9,1146531.65,72.29
1211727.85,76.43,55.94,1148964.91,72.47
1211522.87,76.47,55.97,1148936.0,72.52
1210889.02,76.48,55.98,1148339.52,72.53
1210868.78,76.52,56.03,1148599.84,72.59
1210366.11,76.53,56.03,1147991.95,72.59
1210349.92,76.57,56.07,1147524.79,72.59
1210349.92,76.57,56.07,1147500.65,72.59
1210266.0,76.61,56.11,1146873.23,72.6
1210673.75,76.69,56.19,1146709.21,72.63
1211847.4,76.78,56.29,1146984.19,72.67
1211642.43,76.82,56.32,1146976.32,72.72
1211553.37,76.86,56.36,1146353.27,72.73
1211553.37,76.86,56.36,1146322.56,72.72
1211261.83,76.86,56.36,1146016.89,72.72
1210966.77,76.88,56.38,1145312.45,72.71
1210683.49,76.91,56.41,1145560.76,72.77
1210909.63,76.95,56.45,1145640.2,72.8
1210406.95,76.95,56.45,1145080.23,72.8
1210364.57,77.0,56.5,1145029.39,72.84
1210159.6,77.03,56.53,1144981.36,72.88
1210789.4,77.12,56.62,1146463.66,73.02
1210584.43,77.16,56.66,1148117.37,73.18
1211690.56,77.28,56.78,1149076.47,73.28
1211381.12,77.29,56.79,1148980.84,73.31
1211150.36,77.29,56.79,1149079.74,73.33
1211556.89,77.36,56.87,1149641.15,73.41
1211043.57,77.37,56.87,1149173.48,73.42
1210838.59,77.41,56.91,1149088.64,73.46
1210527.58,77.41,56.91,1149041.23,73.48
1211227.52,77.51,57.01,1148799.12,73.51
1211227.52,77.51,57.01,1148872.01,73.52
1211228.74,77.51,57.01,1148874.0,73.52
1211228.74,77.51,57.01,1148874.0,73.52
1210826.08,77.5,57.01,1148493.82,73.51
1212200.07,77.64,57.14,1148263.14,73.55
1212036.68,77.65,57.16,1147596.26,73.53
1212900.07,77.73,57.24,1147639.83,73.55
1212759.52,77.77,57.28,1147054.43,73.56
1212702.97,77.81,57.31,1146943.13,73.59
1212497.99,77.85,57.35,1147446.01,73.67
1212293.02,77.88,57.39,1147429.96,73.72
1212893.85,77.97,57.47,1148977.19,73.86
1212708.88,78.01,57.51,1148950.0,73.91
