ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
577348.26,16.96,4.7,491391.6,14.44
577211.21,16.97,4.7,491171.06,14.44
577003.54,16.96,4.7,491402.15,14.45
576746.73,16.96,4.69,491121.21,14.44
576555.68,16.96,4.69,490778.28,14.43
576560.75,16.96,4.7,490474.01,14.43
576336.47,16.96,4.7,490330.79,14.43
576605.23,16.97,4.71,490396.66,14.44
576421.49,16.97,4.71,489957.69,14.43
576237.75,16.97,4.71,490367.0,14.44
576079.1,16.97,4.71,490029.39,14.44
576079.1,16.97,4.71,490029.39,14.44
576079.1,16.97,4.71,490029.39,14.44
576345.29,16.98,4.72,490541.2,14.45
576345.29,16.98,4.72,490541.2,14.45
576208.24,16.98,4.72,490284.77,14.45
575838.31,16.98,4.71,490213.73,14.45
575915.15,16.98,4.72,490013.81,14.45
575707.49,16.98,4.72,490265.12,14.46
575526.19,16.98,4.72,490005.65,14.46
575925.76,16.99,4.73,489696.06,14.45
575768.46,16.99,4.72,490362.63,14.47
575388.52,16.98,4.72,489823.95,14.46
575154.49,16.98,4.71,489577.06,14.45
575423.25,16.99,4.73,489643.96,14.46
575239.51,16.99,4.73,489286.57,14.45
575237.26,17.0,4.73,489065.19,14.45
575053.52,17.0,4.73,488849.73,14.45
574894.87,17.0,4.73,489251.3,14.46
574757.82,17.0,4.73,488978.24,14.46
574550.15,17.0,4.73,488714.3,14.46
574205.44,17.0,4.73,488179.12,14.45
574422.77,17.0,4.74,489485.41,14.49
574231.71,17.0,4.74,489576.16,14.5
574689.28,17.02,4.76,489726.27,14.5
574694.34,17.03,4.76,489444.68,14.5
574694.34,17.03,4.76,489444.68,14.5
574694.34,17.03,4.76,489444.68,14.5
574312.74,17.02,4.75,489042.89,14.49
574153.93,17.01,4.75,488887.75,14.49
573929.66,17.01,4.75,488626.96,14.48
572912.23,17.02,4.76,487815.56,14.49
573180.99,17.03,4.77,487863.53,14.5
572163.57,17.04,4.78,487052.12,14.51
571979.83,17.04,4.78,486628.86,14.5
572179.04,17.05,4.79,486910.1,14.51
571886.09,17.05,4.78,486568.27,14.5
571886.09,17.05,4.78,486568.27,14.5
570868.67,17.06,4.79,485756.86,14.51
571300.05,17.07,4.81,486053.62,14.52
570282.63,17.08,4.82,485242.21,14.53
570359.48,17.09,4.82,485062.28,14.53
570340.62,17.09,4.83,484816.09,14.53
569925.29,17.09,4.82,484610.94,14.53
569602.53,17.08,4.82,485166.29,14.55
569418.79,17.08,4.82,485541.77,14.56
569260.14,17.08,4.82,485292.76,14.56
569260.14,17.08,4.82,485292.76,14.56
569510.69,17.09,4.83,485277.27,14.56
569475.22,17.09,4.83,485576.21,14.58
569932.79,17.11,4.85,485725.02,14.58
569551.18,17.1,4.84,485773.35,14.59
568533.76,17.11,4.85,484961.95,14.6
568396.71,17.11,4.85,484671.47,14.59
568286.71,17.11,4.85,484561.47,14.59
568544.58,17.12,4.86,484212.18,14.58
568347.6,17.12,4.86,484582.53,14.6
568352.67,17.13,4.86,484331.18,14.59
568497.67,17.13,4.87,484927.94,14.61
568275.3,17.13,4.86,484570.01,14.6
567918.78,17.12,4.85,484254.33,14.6
567918.78,17.12,4.85,484254.33,14.6
567773.83,17.12,4.86,483946.37,14.59
567773.83,17.12,4.86,483946.37,14.59
567965.52,17.13,4.86,483656.22,14.59
567946.66,17.13,4.87,484587.39,14.62
567946.66,17.13,4.87,484587.39,14.62
567665.6,17.13,4.86,484252.88,14.61
567934.35,17.14,4.88,484319.79,14.62
568184.9,17.15,4.89,484319.6,14.62
568001.16,17.15,4.89,483917.28,14.61
568105.63,17.16,4.89,484279.11,14.63
567921.89,17.16,4.89,484615.81,14.64
567921.89,17.16,4.89,484615.81,14.64
567738.15,17.16,4.89,484372.03,14.64
567626.18,17.16,4.9,484218.18,14.64
568083.75,17.18,4.91,484368.3,14.65
567876.08,17.18,4.91,484131.63,14.64
567694.78,17.18,4.91,484267.93,14.65
567694.78,17.18,4.91,484267.93,14.65
567694.78,17.18,4.91,484267.93,14.65
567460.75,17.17,4.91,483953.24,14.65
567729.51,17.19,4.92,484020.14,14.65
567545.77,17.19,4.92,483508.38,14.64
567362.03,17.19,4.92,483992.23,14.66
567187.18,17.18,4.92,484284.76,14.67
567028.52,17.18,4.92,484002.98,14.67
566891.47,17.18,4.92,483689.42,14.66
567149.34,17.2,4.93,483340.3,14.65
566971.87,17.19,4.93,483656.38,14.67
566971.87,17.19,4.93,483656.38,14.67
565954.45,17.21,4.94,482844.97,14.68
566225.64,17.22,4.95,482990.57,14.69
565925.01,17.21,4.95,482588.39,14.68
565208.28,17.2,4.93,481871.66,14.66
564227.1,17.21,4.94,481132.37,14.67
563948.34,17.2,4.94,480897.23,14.67
563715.42,17.2,4.93,481304.02,14.68
563720.49,17.2,4.93,481034.13,14.68
563865.49,17.21,4.94,480663.32,14.67
564134.25,17.22,4.96,480647.37,14.67
563950.59,17.22,4.95,481177.53,14.69
563950.59,17.22,4.95,481177.53,14.69
564349.8,17.23,4.97,480910.68,14.68
564233.86,17.23,4.96,480622.55,14.68
564050.12,17.23,4.96,480201.52,14.67
564284.06,17.24,4.97,481271.13,14.7
564284.06,17.24,4.97,481312.93,14.7
564100.32,17.24,4.97,481737.72,14.72
563916.58,17.24,4.97,481441.49,14.72
563804.61,17.24,4.97,481496.69,14.72
563754.61,17.24,4.97,481446.69,14.72
563546.95,17.24,4.97,481153.75,14.72
563355.89,17.24,4.97,480999.92,14.72
563353.64,17.24,4.98,480971.51,14.72
563129.37,17.24,4.97,480860.1,14.72
563398.13,17.25,4.99,480837.89,14.72
563483.14,17.27,5.0,480977.99,14.74
563192.83,17.26,4.99,479929.51,14.71
563192.83,17.26,4.99,479929.51,14.71
562175.41,17.27,5.0,479118.1,14.72
562139.94,17.27,5.01,480422.13,14.76
561956.2,17.27,5.01,480007.36,14.75
561772.46,17.27,5.01,480444.74,14.77
561613.81,17.27,5.01,480252.66,14.77
561476.76,17.27,5.01,480177.43,14.77
561279.78,17.27,5.01,479906.6,14.77
561584.43,17.29,5.02,480435.72,14.79
561202.82,17.28,5.01,480039.27,14.78
561471.58,17.29,5.03,480023.31,14.78
561287.84,17.29,5.03,479630.74,14.78
560557.18,17.27,5.01,478827.95,14.76
561154.67,17.3,5.03,478865.93,14.76
560872.21,17.31,5.04,478482.32,14.77
560688.47,17.31,5.04,478777.38,14.78
560529.82,17.31,5.04,478438.04,14.77
560534.89,17.31,5.05,478107.14,14.77
560397.84,17.31,5.05,478032.38,14.77
560190.17,17.31,5.05,477923.03,14.77
560190.17,17.31,5.05,477923.03,14.77
560448.04,17.32,5.06,478469.28,14.79
560256.98,17.32,5.06,478558.19,14.8
559958.24,17.32,5.05,478199.49,14.79
559607.99,17.31,5.04,477849.13,14.78
559383.72,17.31,5.04,477585.74,14.77
559652.48,17.32,5.05,477563.53,14.78
559652.48,17.32,5.05,477521.73,14.78
559468.74,17.32,5.05,477137.64,14.77
559467.53,17.32,5.06,477101.68,14.77
559283.79,17.32,5.06,477533.97,14.79
559283.79,17.32,5.06,477580.74,14.79
559335.55,17.33,5.06,478077.77,14.81
559151.81,17.33,5.06,477757.97,14.81
559039.85,17.33,5.07,477495.43,14.8
559273.79,17.34,5.08,477293.73,14.8
559066.12,17.34,5.07,477454.22,14.81
558875.07,17.34,5.07,477173.99,14.8
558872.82,17.34,5.08,476971.91,14.8
558648.54,17.34,5.08,476836.6,14.8
558917.3,17.35,5.09,476731.47,14.8
557899.88,17.37,5.1,475918.58,14.81
556918.69,17.38,5.11,475179.29,14.83
556734.95,17.38,5.11,474839.57,14.82
556734.95,17.38,5.11,474839.4,14.82
556734.95,17.38,5.11,474839.4,14.82
556551.21,17.38,5.11,475251.03,14.84
556392.56,17.38,5.11,474901.74,14.83
556255.51,17.38,5.12,474727.91,14.83
555888.03,17.38,5.11,474253.52,14.83
555506.43,17.37,5.11,474965.79,14.85
555298.76,17.37,5.1,475270.14,14.87
555332.44,17.38,5.11,475155.78,14.87
554315.02,17.39,5.12,474344.37,14.88
554315.02,17.39,5.12,474344.37,14.88
553297.6,17.4,5.13,473532.97,14.89
552848.59,17.39,5.13,473087.93,14.88
552848.59,17.39,5.13,473087.93,14.88
553117.34,17.4,5.14,473193.16,14.89
552933.61,17.4,5.14,472681.63,14.88
552898.14,17.41,5.14,472645.18,14.88
552714.4,17.41,5.14,473077.47,14.9
553311.9,17.43,5.16,473115.45,14.9
553153.24,17.43,5.17,472833.22,14.9
553016.19,17.43,5.17,472555.04,14.89
553016.19,17.43,5.17,472555.04,14.89
552808.53,17.43,5.17,472722.59,14.9
552617.47,17.43,5.16,472496.21,14.9
551600.05,17.44,5.18,471684.8,14.91
551600.05,17.44,5.18,471684.8,14.91
551375.78,17.44,5.18,471466.65,14.91
551644.53,17.45,5.19,471482.2,14.92
551902.4,17.46,5.2,471053.12,14.91
552101.61,17.47,5.21,471682.26,14.93
552106.68,17.48,5.21,471226.58,14.92
551922.94,17.48,5.21,470766.18,14.91
551764.07,17.47,5.21,470637.12,14.91
551611.69,17.48,5.21,470988.66,14.92
551421.68,17.47,5.21,470712.04,14.92
551498.52,17.48,5.22,470569.6,14.92
551361.47,17.48,5.22,470416.98,14.92
551243.24,17.48,5.22,471168.3,14.94
551511.99,17.5,5.23,471472.87,14.96
551328.25,17.5,5.23,471173.89,14.95
551175.87,17.5,5.23,470814.82,14.95
550985.86,17.5,5.23,470750.79,14.95
550864.84,17.5,5.24,471587.78,14.98
550833.02,17.5,5.24,471345.47,14.98
551101.77,17.52,5.25,471344.89,14.98
551082.92,17.52,5.26,471221.72,14.98
550899.18,17.52,5.26,470777.45,14.97
550746.8,17.52,5.26,471356.81,15.0
550375.19,17.51,5.25,472247.45,15.03
550375.19,17.51,5.25,472247.45,15.03
549357.77,17.53,5.26,471436.04,15.04
548340.35,17.54,5.27,470624.64,15.05
548150.34,17.54,5.27,470689.46,15.06
548148.09,17.54,5.28,470764.6,15.07
548252.55,17.55,5.28,471044.74,15.08
548163.93,17.55,5.29,470672.34,15.07
547820.98,17.54,5.28,470626.45,15.07
548531.34,17.57,5.3,470732.02,15.08
548676.34,17.58,5.31,470235.36,15.06
548681.41,17.58,5.32,470185.87,15.07
548560.39,17.58,5.32,469785.55,15.06
548041.81,17.57,5.31,469169.39,15.04
548009.98,17.58,5.31,469743.88,15.07
547752.61,17.59,5.33,469335.25,15.07
548021.37,17.61,5.34,469402.15,15.08
547837.63,17.61,5.34,469098.27,15.08
547653.89,17.61,5.34,469341.99,15.09
546918.93,17.6,5.34,468914.2,15.09
546760.28,17.61,5.34,468567.09,15.09
546623.23,17.61,5.34,468356.58,15.09
546426.25,17.61,5.34,468380.86,15.09
546620.32,17.62,5.35,468694.66,15.11
546819.53,17.63,5.36,469337.15,15.13
547088.29,17.64,5.38,469442.39,15.14
547165.14,17.65,5.38,469225.18,15.13
546783.53,17.64,5.37,468867.72,15.13
547017.47,17.65,5.38,469796.94,15.16
546000.05,17.66,5.4,468985.54,15.17
545701.31,17.65,5.39,468520.21,15.16
545517.57,17.65,5.39,468190.96,15.15
545333.83,17.65,5.39,467909.03,15.15
545175.18,17.65,5.39,468064.13,15.16
544966.44,17.65,5.38,468016.84,15.16
544829.39,17.65,5.39,468252.64,15.17
544827.14,17.65,5.39,468295.13,15.17
544630.16,17.65,5.39,467881.97,15.17
544846.88,17.67,5.4,468242.19,15.18
544465.28,17.66,5.39,467331.85,15.16
544533.34,17.67,5.4,467199.1,15.16
543515.92,17.68,5.41,466387.69,15.17
543369.81,17.68,5.41,465883.2,15.16
543179.8,17.68,5.41,466778.12,15.19
543060.4,17.68,5.42,466621.69,15.19
543024.93,17.68,5.42,467507.56,15.22
542007.51,17.7,5.43,466696.16,15.24
540990.09,17.71,5.45,465884.76,15.25
539972.67,17.72,5.46,465073.35,15.26
539810.3,17.72,5.46,465200.62,15.27
540603.33,17.76,5.49,465382.03,15.28
540872.09,17.77,5.51,465276.9,15.29
540252.0,17.76,5.49,464678.29,15.27
539953.26,17.75,5.48,464583.58,15.27
540302.38,17.76,5.5,464041.94,15.25
540301.18,17.77,5.5,463633.78,15.25
540117.44,17.77,5.5,463332.61,15.24
539923.29,17.76,5.5,463048.79,15.23
539922.09,17.77,5.5,462944.04,15.23
539920.89,17.77,5.51,463704.27,15.26
539688.47,17.76,5.5,463206.88,15.25
539536.09,17.77,5.5,463735.92,15.27
538893.35,17.75,5.49,463092.51,15.25
537875.93,17.76,5.5,462279.62,15.27
537685.92,17.76,5.5,461716.0,15.25
537393.12,17.76,5.49,460922.73,15.23
537272.1,17.76,5.5,461206.51,15.25
538633.07,17.81,5.55,462552.2,15.3
538633.07,17.81,5.55,462552.8,15.3
539010.19,17.83,5.56,463186.11,15.32
537992.77,17.84,5.58,462374.71,15.33
537973.91,17.84,5.58,461999.41,15.32
536956.49,17.86,5.59,461188.01,15.34
536954.24,17.86,5.6,461213.81,15.34
536736.72,17.86,5.59,461759.59,15.36
536736.72,17.86,5.59,461759.59,15.36
536417.09,17.86,5.59,461831.77,15.38
536071.67,17.85,5.58,461421.2,15.36
536071.67,17.85,5.58,461463.04,15.37
536340.43,17.86,5.6,461462.46,15.37
536026.03,17.86,5.59,461070.82,15.36
535842.29,17.86,5.59,460640.67,15.35
535689.91,17.86,5.6,461141.62,15.37
535698.38,17.86,5.6,461150.79,15.38
535653.15,17.86,5.6,461246.32,15.38
536458.17,17.89,5.63,461327.12,15.39
535996.85,17.88,5.62,460865.79,15.38
535806.84,17.88,5.62,460512.86,15.37
535669.79,17.88,5.62,460244.69,15.37
534652.36,17.9,5.63,459433.29,15.38
534444.7,17.9,5.63,459671.66,15.39
534263.4,17.9,5.63,459317.82,15.39
534029.37,17.9,5.63,459172.76,15.39
534029.37,17.9,5.63,459130.92,15.39
533870.56,17.89,5.63,458977.76,15.38
533875.63,17.9,5.63,458631.21,15.37
533556.89,17.89,5.62,459096.07,15.39
533825.65,17.9,5.64,459201.3,15.4
532808.23,17.92,5.65,458389.9,15.41
532624.49,17.92,5.65,457878.37,15.4
532624.49,17.92,5.65,457878.37,15.4
532629.55,17.92,5.66,457610.94,15.4
532445.81,17.92,5.66,458043.23,15.42
532287.16,17.92,5.66,457661.38,15.41
532616.02,17.94,5.67,457841.22,15.42
532478.97,17.94,5.67,457783.67,15.42
532301.51,17.94,5.67,458340.3,15.44
531320.32,17.95,5.69,457601.02,15.46
531589.08,17.97,5.7,457667.92,15.47
531665.92,17.98,5.71,457482.07,15.47
531482.18,17.98,5.71,457178.18,15.46
531148.45,17.97,5.7,456854.5,15.45
531419.65,17.98,5.72,456616.6,15.45
531594.94,17.99,5.73,457346.69,15.48
530577.51,18.01,5.74,456535.29,15.49
530393.77,18.01,5.74,456266.32,15.49
530644.32,18.02,5.75,456274.49,15.49
530534.32,18.01,5.75,456164.49,15.49
530375.67,18.01,5.75,456319.59,15.5
530004.07,18.0,5.74,455416.92,15.47
529661.11,18.0,5.73,456376.63,15.51
529524.06,18.0,5.73,456208.65,15.51
529316.4,18.0,5.73,456428.22,15.52
529533.73,18.01,5.74,456614.84,15.53
530131.23,18.03,5.77,456652.82,15.53
529949.92,18.03,5.77,456398.95,15.53
529715.89,18.03,5.76,456140.68,15.52
529720.96,18.03,5.77,455809.78,15.52
529720.96,18.03,5.77,455857.34,15.52
529004.24,18.02,5.75,455140.61,15.5
529273.0,18.03,5.77,455245.85,15.51
529040.07,18.02,5.76,455011.23,15.5
528856.33,18.02,5.76,454510.72,15.49
528858.72,18.02,5.76,454512.14,15.49
528863.79,18.03,5.77,454343.72,15.49
528581.32,18.04,5.78,453960.1,15.5
528397.58,18.04,5.78,454362.13,15.52
527380.16,18.06,5.79,453550.73,15.53
527646.36,18.07,5.81,454100.45,15.55
527487.71,18.07,5.81,453902.33,15.55
527107.77,18.06,5.8,453373.84,15.54
527416.12,18.08,5.81,453363.88,15.54
527279.07,18.08,5.81,453254.12,15.54
527260.21,18.08,5.82,454105.21,15.57
527052.55,18.08,5.82,454128.58,15.58
527190.23,18.09,5.82,454129.24,15.58
526932.85,18.11,5.84,453720.6,15.59
527158.52,18.12,5.85,454702.99,15.63
526859.78,18.11,5.84,454246.16,15.61
526642.26,18.1,5.84,454149.72,15.61
526526.34,18.1,5.84,453909.41,15.61
526526.34,18.1,5.84,453909.41,15.61
526526.34,18.1,5.84,453909.41,15.61
526795.1,18.12,5.85,453830.55,15.61
525777.68,18.13,5.87,453019.15,15.63
526235.25,18.16,5.89,453169.26,15.63
525254.06,18.17,5.91,452429.97,15.65
525254.06,18.17,5.91,452429.97,15.65
524874.12,18.16,5.9,451992.74,15.64
524574.7,18.16,5.89,451699.41,15.64
524390.97,18.16,5.89,451333.41,15.63
524238.58,18.16,5.89,451838.28,15.65
523939.84,18.15,5.89,451730.48,15.65
522958.66,18.17,5.9,450991.19,15.67
522768.65,18.17,5.9,450651.74,15.66
523026.51,18.18,5.91,450302.63,15.65
523031.58,18.18,5.92,450225.85,15.65
523036.65,18.19,5.92,450001.8,15.65
522899.6,18.19,5.93,449724.88,15.64
521882.18,18.21,5.94,448913.47,15.66
522098.96,18.22,5.95,449543.67,15.69
521891.29,18.22,5.95,449730.94,15.7
521872.43,18.22,5.96,449476.65,15.69
521681.38,18.22,5.96,449261.91,15.69
521681.38,18.22,5.96,449261.91,15.69
521299.77,18.21,5.95,448895.49,15.68
521075.5,18.21,5.94,448667.91,15.68
521075.5,18.21,5.94,448667.91,15.68
521213.18,18.22,5.95,449940.18,15.73
521481.94,18.23,5.97,449908.73,15.73
521481.94,18.23,5.97,449908.73,15.73
521481.94,18.23,5.97,449908.73,15.73
521298.2,18.23,5.97,449503.2,15.72
521145.82,18.23,5.97,450009.56,15.75
521363.15,18.25,5.98,450275.08,15.76
521173.14,18.24,5.98,449930.87,15.75
520781.53,18.23,5.97,449612.59,15.74
521491.89,18.26,6.0,449715.31,15.75
521496.96,18.27,6.0,449413.58,15.74
521641.96,18.28,6.01,449865.92,15.76
521641.96,18.28,6.01,449865.92,15.76
521504.91,18.28,6.01,449592.39,15.76
521307.93,18.28,6.01,449995.27,15.78
521307.93,18.28,6.01,449995.27,15.78
520987.93,18.27,6.0,449675.27,15.77
519970.51,18.28,6.02,448863.87,15.78
519320.51,18.27,6.0,448213.87,15.76
519325.58,18.27,6.01,448072.58,15.76
519213.96,18.27,6.01,447657.06,15.75
519017.8,18.27,6.0,447374.03,15.75
519094.65,18.28,6.01,447165.06,15.74
518780.24,18.27,6.01,446914.65,15.74
519049.0,18.29,6.02,446772.94,15.74
518890.19,18.28,6.02,446614.13,15.74
518706.45,18.28,6.02,446318.08,15.73
518522.71,18.28,6.02,446779.61,15.75
518265.34,18.3,6.03,446429.82,15.76
518081.6,18.3,6.03,446113.55,15.76
518081.6,18.3,6.03,446113.55,15.76
517666.27,18.3,6.03,445564.25,15.75
516648.85,18.31,6.05,444752.84,15.76
516350.11,18.3,6.04,444359.5,15.75
516238.14,18.31,6.04,444141.13,15.75
515856.54,18.3,6.03,443797.79,15.74
515648.87,18.3,6.03,443973.0,15.75
515630.02,18.3,6.04,443871.36,15.75
515888.9,18.31,6.05,445083.22,15.8
515697.84,18.31,6.05,444830.92,15.8
515697.84,18.31,6.05,444830.92,15.8
515662.37,18.32,6.05,445058.58,15.81
515438.1,18.31,6.05,444835.15,15.81
515706.86,18.33,6.07,444819.19,15.81
514689.43,18.35,6.08,444007.79,15.83
515147.0,18.37,6.1,444157.9,15.84
514129.58,18.38,6.12,443346.5,15.85
514134.65,18.39,6.13,443064.9,15.85
513835.91,18.38,6.12,442846.69,15.84
513835.91,18.38,6.12,442846.69,15.84
513835.91,18.38,6.12,442846.69,15.84
513652.17,18.38,6.12,442427.16,15.83
513468.43,18.38,6.12,442832.69,15.85
513284.69,18.38,6.12,442630.48,15.85
513289.76,18.39,6.12,442326.2,15.85
513374.77,18.4,6.14,442075.75,15.85
513374.77,18.4,6.14,442075.75,15.85
513262.81,18.41,6.14,441879.46,15.85
513262.81,18.41,6.14,441879.46,15.85
513055.15,18.41,6.14,441672.61,15.84
513055.15,18.41,6.14,441715.48,15.85
512712.75,18.41,6.14,441894.87,15.86
512911.97,18.42,6.15,442258.04,15.88
512597.45,18.42,6.15,441793.14,15.87
512674.29,18.43,6.16,441628.86,15.87
512795.37,18.44,6.17,441353.59,15.87
512604.31,18.44,6.17,441443.22,15.88
512380.04,18.43,6.17,441177.49,15.87
512000.1,18.42,6.16,440636.21,15.86
512000.1,18.42,6.16,440593.34,15.85
512000.1,18.42,6.16,440640.9,15.86
511680.1,18.41,6.15,440320.9,15.85
511948.86,18.43,6.17,440368.87,15.85
512207.74,18.44,6.18,440380.59,15.86
511983.59,18.44,6.17,440239.01,15.85
511603.65,18.43,6.16,441466.84,15.9
510586.23,18.44,6.18,440655.43,15.92
510550.76,18.45,6.18,440807.94,15.93
510367.02,18.45,6.18,440492.72,15.92
510367.02,18.45,6.18,440491.76,15.92
509349.6,18.46,6.2,439680.36,15.94
510001.31,18.49,6.23,439620.9,15.94
509848.93,18.49,6.23,439914.2,15.96
509848.93,18.49,6.23,439914.2,15.96
509854.0,18.5,6.23,439565.46,15.95
509854.0,18.5,6.23,439565.46,15.95
508836.58,18.51,6.25,438754.05,15.96
509094.44,18.53,6.26,439354.66,15.99
508904.43,18.53,6.26,438818.16,15.98
508909.5,18.53,6.27,438592.61,15.97
508772.45,18.53,6.27,438589.19,15.98
508564.78,18.53,6.27,438743.55,15.99
508193.18,18.52,6.26,438578.45,15.99
508034.37,18.52,6.25,438423.97,15.98
508364.01,18.53,6.27,438184.02,15.97
508172.95,18.53,6.27,437867.46,15.97
507874.21,18.52,6.26,437805.8,15.97
506856.79,18.54,6.28,436994.39,15.99
506632.52,18.54,6.28,436859.09,15.99
506632.52,18.54,6.28,436859.09,15.99
506753.59,18.55,6.28,437795.25,16.02
506753.59,18.55,6.28,437795.25,16.02
507022.35,18.57,6.3,437843.21,16.03
506838.61,18.57,6.3,437350.39,16.02
506686.23,18.57,6.3,437640.15,16.04
506496.22,18.57,6.3,437263.84,16.03
505761.26,18.57,6.3,436836.05,16.04
505624.21,18.57,6.3,437344.54,16.06
505621.96,18.57,6.31,437280.03,16.06
505444.49,18.57,6.31,437003.25,16.06
505409.03,18.58,6.31,437264.79,16.07
505027.42,18.57,6.3,437362.34,16.08
505312.56,18.59,6.32,437653.41,16.1
504581.89,18.57,6.3,436850.62,16.07
505292.26,18.59,6.33,436956.18,16.08
505491.47,18.61,6.34,436463.19,16.06
505636.47,18.62,6.35,437088.66,16.09
505636.47,18.62,6.35,437088.66,16.09
505641.54,18.62,6.36,436632.98,16.08
505285.02,18.61,6.35,436386.91,16.07
505370.04,18.63,6.36,436184.66,16.08
505638.79,18.64,6.38,436042.96,16.08
505455.05,18.65,6.38,436399.63,16.1
504437.63,18.66,6.4,435588.23,16.12
504489.39,18.67,6.41,436326.17,16.15
504489.39,18.67,6.41,436326.17,16.15
504337.01,18.67,6.41,436027.6,16.14
504337.01,18.67,6.41,436027.6,16.14
504147.0,18.67,6.41,435682.97,16.14
504380.94,18.68,6.42,435901.91,16.15
504378.69,18.69,6.42,435972.83,16.15
504011.21,18.69,6.42,436033.05,16.17
503975.74,18.69,6.43,436156.86,16.18
504433.31,18.72,6.45,436306.97,16.19
504312.29,18.72,6.45,436295.92,16.19
504272.1,18.72,6.46,437063.09,16.23
504540.86,18.74,6.48,437031.64,16.23
504672.68,18.75,6.49,436623.01,16.22
504473.94,18.75,6.48,436446.16,16.22
504092.34,18.74,6.47,436332.77,16.22
504350.2,18.75,6.48,435983.65,16.21
504355.27,18.75,6.49,435732.3,16.2
504171.53,18.75,6.49,435336.08,16.19
504176.6,18.76,6.5,435883.95,16.22
503992.86,18.76,6.5,436024.26,16.23
503992.86,18.76,6.5,436024.26,16.23
503834.21,18.76,6.5,436179.64,16.24
503834.21,18.76,6.5,436179.64,16.24
502816.79,18.78,6.51,435368.24,16.26
502679.74,18.78,6.52,435118.87,16.26
502360.11,18.78,6.52,434873.51,16.26
501360.11,18.75,6.49,433873.51,16.23
501163.13,18.75,6.49,433691.53,16.23
501000.76,18.75,6.49,433806.2,16.24
501269.51,18.77,6.51,433911.43,16.25
500854.18,18.77,6.5,433487.42,16.24
499836.76,18.79,6.52,432676.01,16.26
499653.02,18.79,6.52,432164.48,16.25
499729.87,18.8,6.53,431987.98,16.25
499546.13,18.8,6.53,432393.96,16.27
499667.2,18.81,6.54,432068.26,16.26
499752.22,18.82,6.56,431866.02,16.27
499488.57,18.82,6.56,431503.27,16.26
498757.91,18.8,6.54,430772.61,16.24
498599.26,18.8,6.54,430717.78,16.24
498462.21,18.8,6.54,430216.56,16.23
498090.6,18.79,6.53,430897.36,16.26
497893.62,18.79,6.53,431305.37,16.28
498162.38,18.81,6.54,431273.92,16.28
498160.13,18.81,6.55,431148.79,16.28
497142.71,18.83,6.57,430337.38,16.3
496958.97,18.83,6.57,429931.85,16.29
496806.59,18.83,6.57,430495.25,16.32
496771.12,18.84,6.57,430806.78,16.34
496771.12,18.84,6.57,430806.78,16.34
495789.94,18.86,6.59,430067.5,16.36
495597.95,18.86,6.59,429555.09,16.35
496055.52,18.88,6.62,429705.2,16.36
496254.73,18.89,6.63,429146.89,16.34
496020.7,18.89,6.63,428996.24,16.34
495830.69,18.89,6.63,428636.23,16.33
495693.64,18.89,6.63,428345.07,16.33
495516.17,18.89,6.63,428332.72,16.33
495787.37,18.91,6.65,428853.44,16.36
495444.97,18.91,6.65,428984.62,16.38
495702.84,18.93,6.66,429585.23,16.4
495702.84,18.93,6.66,429585.23,16.4
495321.23,18.92,6.65,429256.16,16.39
494303.81,18.93,6.67,428444.75,16.41
494308.88,18.94,6.68,428226.99,16.41
494104.8,18.93,6.67,427871.06,16.4
494373.56,18.95,6.69,427976.3,16.41
494450.4,18.96,6.7,427896.18,16.41
494431.55,18.97,6.7,427793.92,16.41
494132.81,18.96,6.69,427749.65,16.41
494130.56,18.96,6.7,428862.45,16.46
493946.82,18.96,6.7,428312.37,16.44
493230.09,18.94,6.68,427517.34,16.42
493077.71,18.94,6.68,428033.94,16.45
492887.7,18.94,6.68,427529.1,16.43
492588.96,18.94,6.67,427098.27,16.42
492451.91,18.94,6.67,427342.69,16.43
492416.44,18.94,6.68,427487.74,16.44
492208.78,18.94,6.68,427202.59,16.44
491191.36,18.96,6.7,426391.19,16.46
491010.06,18.96,6.7,426207.08,16.46
491467.62,18.98,6.72,426357.19,16.47
491233.59,18.98,6.72,426203.72,16.47
491502.35,19.0,6.74,426181.51,16.48
491318.61,19.0,6.74,425762.16,16.47
491323.68,19.01,6.74,425480.57,16.46
491581.54,19.02,6.76,425161.7,16.45
491429.16,19.02,6.76,425305.9,16.46
491239.15,19.02,6.76,425166.12,16.46
491118.13,19.02,6.76,425172.6,16.47
490924.63,19.02,6.76,425745.46,16.5
490543.03,19.01,6.75,426287.54,16.52
