ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1380450.67,39.88,14.31,670800.57,19.38
1380737.02,39.89,14.32,671396.43,19.4
1380737.02,39.89,14.32,671396.43,19.4
1380481.28,39.9,14.32,674249.27,19.49
1380767.63,39.91,14.33,674489.25,19.49
1380355.54,39.9,14.33,674775.72,19.51
1380521.32,39.91,14.34,673812.92,19.48
1380521.32,39.91,14.34,673787.95,19.48
1380521.32,39.91,14.34,673787.95,19.48
1380362.46,39.91,14.34,673677.69,19.48
1380625.59,39.92,14.35,675505.08,19.53
1381787.28,39.97,14.39,677428.89,19.59
1381531.54,39.97,14.4,677661.69,19.61
1381578.35,39.97,14.4,678778.88,19.64
1381864.7,39.99,14.41,678751.98,19.64
1381864.7,39.99,14.41,679055.29,19.65
1381797.81,39.99,14.42,679234.32,19.66
1381987.27,40.0,14.43,680020.79,19.68
1382981.03,40.04,14.47,679722.4,19.68
1383054.9,40.05,14.48,681612.11,19.74
1383130.45,40.06,14.48,682026.37,19.75
1382874.71,40.06,14.49,682080.96,19.76
1384229.48,40.1,14.53,682082.84,19.76
1384465.74,40.12,14.54,682688.59,19.78
1384228.72,40.12,14.55,682250.76,19.78
1384418.17,40.13,14.56,682538.53,19.79
1384351.29,40.14,14.57,682659.18,19.79
1384095.55,40.14,14.57,682747.65,19.8
1383839.81,40.15,14.57,682753.21,19.81
1383584.07,40.15,14.58,682702.19,19.81
1383318.97,40.16,14.58,682049.62,19.8
1383341.89,40.16,14.58,681965.35,19.8
1383086.15,40.16,14.59,682277.94,19.81
1382830.41,40.17,14.59,683059.11,19.84
1382763.53,40.17,14.6,682787.35,19.84
1382763.53,40.17,14.6,682787.35,19.84
1382763.53,40.17,14.6,682787.35,19.84
1382507.79,40.18,14.6,683444.5,19.86
1382507.79,40.18,14.6,683444.5,19.86
1382442.93,40.19,14.61,685784.5,19.94
1382442.93,40.19,14.61,685784.5,19.94
1382187.2,40.19,14.62,685781.62,19.94
1382044.78,40.2,14.63,686411.63,19.97
1382044.78,40.2,14.63,686486.34,19.97
1381789.05,40.2,14.63,686610.93,19.98
1381579.44,40.2,14.63,686456.49,19.97
1381583.12,40.21,14.64,686729.33,19.99
1381583.12,40.21,14.64,686729.33,19.99
1381750.72,40.23,14.65,686377.98,19.98
1381494.98,40.23,14.66,686320.62,19.99
1381494.98,40.23,14.66,686897.43,20.0
1381494.98,40.23,14.66,686897.43,20.0
1381170.51,40.23,14.66,686856.82,20.01
1380914.77,40.23,14.66,686848.25,20.01
1380441.83,40.23,14.65,686420.43,20.0
1380101.29,40.22,14.65,685698.67,19.99
1380101.29,40.22,14.65,686783.27,20.02
1380034.41,40.23,14.66,686450.22,20.01
1380034.41,40.23,14.66,686450.22,20.01
1379778.67,40.24,14.66,686367.3,20.02
1379868.82,40.25,14.68,689540.34,20.11
1379801.94,40.26,14.68,689512.49,20.12
1379999.79,40.27,14.7,689280.8,20.11
1379932.91,40.28,14.7,689278.58,20.12
1379677.17,40.28,14.71,689462.17,20.13
1379421.43,40.29,14.71,690098.38,20.15
1379354.55,40.29,14.72,690105.57,20.16
1379287.67,40.3,14.73,688784.81,20.13
1378963.2,40.3,14.72,688735.17,20.13
1378963.2,40.3,14.72,688735.17,20.13
1379152.65,40.31,14.73,689044.02,20.14
1378896.91,40.31,14.74,689187.59,20.15
1378830.03,40.32,14.75,689187.59,20.15
1378574.29,40.32,14.75,689162.57,20.16
1378507.41,40.33,14.76,689608.06,20.18
1378554.21,40.33,14.76,692822.51,20.27
1378298.47,40.34,14.76,692818.69,20.28
1378298.47,40.34,14.76,692779.04,20.27
1377913.28,40.33,14.76,692529.39,20.27
1378102.73,40.34,14.77,692732.46,20.28
1378151.41,40.35,14.78,691224.93,20.24
1378151.41,40.35,14.78,691337.04,20.24
1378354.41,40.36,14.79,692096.54,20.27
1378287.53,40.37,14.8,692123.54,20.27
1378107.34,40.38,14.81,692024.71,20.28
1377842.25,40.38,14.81,692471.96,20.3
1378158.14,40.39,14.82,692784.33,20.31
1378347.6,40.41,14.83,692966.79,20.31
1378091.86,40.41,14.84,692966.79,20.32
1378024.98,40.42,14.84,693094.35,20.33
1379074.29,40.45,14.87,693672.55,20.35
1379074.29,40.45,14.87,693672.55,20.35
1379291.82,40.46,14.89,693353.91,20.34
1379224.94,40.47,14.89,693229.3,20.34
1378969.2,40.47,14.9,693160.11,20.34
1378902.32,40.48,14.91,692984.22,20.34
1378902.32,40.48,14.91,693037.79,20.35
1378759.56,40.48,14.9,693240.83,20.35
1380085.91,40.53,14.96,693307.01,20.36
1380085.91,40.53,14.96,693404.52,20.36
1380085.91,40.53,14.96,693521.16,20.37
1379830.17,40.53,14.96,694370.4,20.4
1379830.17,40.53,14.96,694370.4,20.4
1379830.17,40.53,14.96,694297.42,20.4
1379763.29,40.54,14.97,694297.04,20.4
1379910.71,40.56,14.98,695690.21,20.45
1379910.71,40.56,14.98,695909.68,20.45
1380226.61,40.57,14.99,697350.31,20.5
1379970.87,40.57,15.0,697329.54,20.5
1379972.77,40.59,15.01,698132.81,20.53
1380162.22,40.6,15.02,698034.38,20.53
1379906.48,40.6,15.03,697927.28,20.53
1379650.74,40.61,15.03,697509.41,20.53
1379395.0,40.61,15.04,697571.06,20.54
1379395.0,40.61,15.04,697571.06,20.54
1379395.0,40.61,15.04,697571.06,20.54
1379546.11,40.61,15.04,699180.31,20.58
1379546.11,40.61,15.04,699180.31,20.58
1379546.11,40.61,15.04,699170.81,20.58
1379290.37,40.62,15.04,698494.06,20.57
1379223.49,40.63,15.05,698470.23,20.57
1379223.49,40.63,15.05,700026.66,20.62
1379223.49,40.63,15.05,700026.66,20.62
1379272.18,40.64,15.07,703132.85,20.72
1379016.44,40.64,15.07,703130.33,20.72
1378760.7,40.65,15.07,703326.95,20.74
1378305.51,40.64,15.07,702668.76,20.72
1378494.96,40.66,15.08,705185.56,20.8
1378494.96,40.66,15.08,705492.16,20.81
1378239.22,40.66,15.09,705540.43,20.81
1377983.48,40.66,15.09,705538.15,20.82
1377727.74,40.67,15.1,705645.7,20.83
1377917.19,40.68,15.11,705748.67,20.84
1377917.19,40.68,15.11,705547.88,20.83
1378106.65,40.69,15.12,705571.84,20.83
1377850.91,40.7,15.12,705544.97,20.84
1377595.17,40.7,15.13,706685.96,20.88
1377376.87,40.71,15.13,709253.43,20.96
1377077.27,40.7,15.13,708987.13,20.95
1377077.27,40.7,15.13,709056.48,20.96
1377077.27,40.7,15.13,709014.31,20.96
1376821.53,40.71,15.13,709014.31,20.96
1376754.65,40.71,15.14,709050.21,20.97
1376498.91,40.72,15.14,709258.56,20.98
1376498.91,40.72,15.14,709258.56,20.98
1376243.17,40.72,15.15,708940.56,20.98
1375857.98,40.72,15.14,709948.96,21.01
1375602.24,40.72,15.15,710008.7,21.02
1375572.8,40.73,15.16,709096.5,21.0
1375762.25,40.74,15.17,709321.51,21.01
1375793.35,40.75,15.18,709510.77,21.01
1375537.61,40.75,15.18,709467.0,21.02
1375510.42,40.76,15.19,709810.89,21.04
1375254.68,40.77,15.2,710393.63,21.06
1375254.68,40.77,15.2,710363.14,21.06
1375444.13,40.78,15.21,710329.96,21.06
1375377.25,40.79,15.21,710470.22,21.07
1375121.51,40.79,15.22,710429.41,21.07
1374865.77,40.8,15.22,710926.41,21.1
1375152.12,40.81,15.24,711165.73,21.1
1375152.12,40.81,15.24,711165.73,21.1
1375199.48,40.81,15.24,711224.89,21.11
1374943.74,40.82,15.24,711971.66,21.14
1375072.05,40.83,15.25,713781.74,21.19
1374816.31,40.83,15.26,713991.05,21.21
1374890.18,40.84,15.27,714060.01,21.21
1375240.1,40.85,15.28,714094.31,21.21
1374984.36,40.86,15.28,714870.88,21.24
1374728.63,40.86,15.29,714870.88,21.25
1374946.16,40.87,15.3,716641.91,21.3
1374690.42,40.88,15.3,716887.42,21.32
1374434.68,40.88,15.31,716806.85,21.32
1374624.13,40.89,15.32,716806.85,21.32
1374368.39,40.9,15.33,716641.76,21.33
1376315.24,40.97,15.4,717152.28,21.35
1376248.36,40.98,15.4,717151.9,21.35
1376435.55,40.99,15.42,720449.71,21.46
1376179.81,41.0,15.42,720381.02,21.46
1376146.05,41.01,15.43,720345.92,21.46
1375890.31,41.01,15.44,720900.85,21.49
1375890.31,41.01,15.44,720900.85,21.49
1375634.57,41.02,15.44,720803.97,21.49
1375378.83,41.02,15.45,720726.75,21.5
1375397.55,41.02,15.45,720947.89,21.5
1375397.55,41.02,15.45,720947.89,21.5
1375401.23,41.03,15.46,721148.95,21.51
1375283.87,41.03,15.46,722358.4,21.55
1375028.13,41.04,15.46,722470.14,21.56
1374772.39,41.04,15.47,722456.23,21.57
1374772.39,41.04,15.47,722461.82,21.57
1374846.26,41.05,15.48,722344.0,21.57
1374883.7,41.05,15.48,724707.46,21.64
1374627.96,41.06,15.48,724682.27,21.64
1374627.96,41.06,15.48,724682.27,21.64
1374372.22,41.06,15.49,724527.27,21.65
1374561.67,41.07,15.5,724272.1,21.64
1374751.12,41.09,15.51,724304.54,21.65
1374788.57,41.09,15.51,727859.24,21.75
1374788.57,41.09,15.51,727859.24,21.75
1374532.83,41.09,15.52,728387.33,21.77
1374277.09,41.1,15.52,728998.07,21.8
1374021.35,41.1,15.53,728913.36,21.8
1373765.61,41.1,15.53,728911.08,21.81
1373654.43,41.1,15.53,728657.96,21.8
1373354.77,41.1,15.53,727935.19,21.79
1373354.77,41.1,15.53,727891.01,21.79
1373287.89,41.11,15.54,727845.66,21.79
1373453.67,41.12,15.55,727978.23,21.8
1373386.78,41.13,15.56,727203.8,21.78
1373397.12,41.14,15.57,726145.12,21.75
1373141.39,41.15,15.57,726809.02,21.78
1372988.87,41.15,15.57,726598.68,21.77
1372988.87,41.15,15.57,727301.35,21.8
1372733.13,41.15,15.58,728239.64,21.83
1372477.4,41.15,15.58,728319.88,21.84
1372666.85,41.17,15.59,729203.25,21.87
1372411.11,41.17,15.6,729121.27,21.87
1372771.59,41.18,15.61,730379.27,21.91
1372515.86,41.19,15.61,730607.66,21.92
1372475.74,41.2,15.62,730622.54,21.93
1372408.86,41.21,15.63,730562.3,21.93
1372153.12,41.21,15.64,730562.3,21.94
1371756.9,41.21,15.63,729693.86,21.92
1371841.48,41.21,15.63,729897.87,21.92
1372030.93,41.22,15.65,731210.51,21.97
1371717.56,41.22,15.65,730795.1,21.96
1371883.34,41.23,15.66,730745.89,21.96
1371883.34,41.23,15.66,730906.92,21.97
1371957.2,41.24,15.67,730799.34,21.97
1371701.47,41.25,15.67,730945.96,21.98
1371436.37,41.25,15.68,729314.01,21.94
1371436.37,41.25,15.68,729588.6,21.95
1371369.48,41.26,15.69,729253.36,21.94
1371302.6,41.27,15.69,729363.87,21.95
1371302.6,41.27,15.69,729363.87,21.95
1371046.86,41.27,15.7,729481.37,21.96
1370791.12,41.28,15.7,729435.65,21.96
1371113.91,41.29,15.72,726936.94,21.89
1370886.25,41.3,15.72,726679.39,21.89
1370886.25,41.3,15.72,726719.75,21.89
1370819.37,41.31,15.73,726705.78,21.9
1370563.63,41.31,15.74,726713.59,21.9
1370496.75,41.32,15.75,726630.34,21.91
1370686.2,41.33,15.76,726593.92,21.91
1370430.46,41.34,15.76,726159.99,21.9
1371746.31,41.38,15.8,727491.76,21.94
1371679.43,41.38,15.81,727581.81,21.95
1371679.43,41.38,15.81,727898.4,21.96
1371860.48,41.4,15.82,727945.51,21.97
1371604.74,41.4,15.83,727928.73,21.97
1371349.0,41.4,15.83,728110.52,21.98
1371093.26,41.41,15.84,728003.51,21.99
1370837.52,41.41,15.84,729330.26,22.03
1370837.52,41.41,15.84,729471.91,22.04
1370581.78,41.42,15.85,729589.35,22.05
1372063.4,41.46,15.89,730243.12,22.07
1371807.66,41.47,15.89,730232.94,22.07
1371488.28,41.46,15.89,730261.1,22.08
1371232.55,41.47,15.9,730261.1,22.08
1370897.22,41.47,15.89,730599.32,22.1
1372118.15,41.51,15.94,733386.96,22.19
1371862.41,41.52,15.95,733325.19,22.19
1371606.67,41.52,15.95,733354.94,22.2
1371606.67,41.52,15.95,733354.94,22.2
1371734.98,41.54,15.96,732559.63,22.18
1372154.81,41.55,15.98,733524.69,22.21
1372154.81,41.55,15.98,733450.97,22.21
1372520.88,41.57,15.99,733577.93,22.22
1372454.0,41.58,16.0,733574.95,22.22
1372643.45,41.59,16.01,734228.64,22.25
1372387.71,41.59,16.02,734203.31,22.25
1372387.71,41.59,16.02,734170.97,22.25
1372131.97,41.6,16.02,734171.13,22.26
1371876.23,41.6,16.03,734089.04,22.26
1371950.1,41.61,16.04,733941.15,22.26
1371694.36,41.62,16.04,733861.23,22.27
1371893.17,41.63,16.06,735077.25,22.31
1371637.43,41.63,16.06,735151.42,22.31
1371381.69,41.64,16.07,735038.39,22.32
1371125.95,41.64,16.07,735026.14,22.32
1371125.95,41.64,16.07,735407.57,22.34
1370870.22,41.65,16.08,735488.21,22.35
1370944.08,41.66,16.09,735394.99,22.35
1370944.08,41.66,16.09,736005.72,22.37
1370877.2,41.67,16.09,735760.24,22.36
1370621.46,41.67,16.1,735702.88,22.37
1370470.3,41.67,16.1,737167.16,22.41
1371134.87,41.7,16.13,737024.61,22.42
1371134.87,41.7,16.13,737015.35,22.42
1371134.87,41.7,16.13,737792.35,22.44
1371421.22,41.72,16.14,737557.96,22.44
1371165.48,41.72,16.15,738288.57,22.46
1371165.48,41.72,16.15,738399.29,22.47
1371165.48,41.72,16.15,738390.22,22.47
1371165.48,41.72,16.15,738414.35,22.47
1371098.6,41.73,16.16,737990.66,22.46
1370842.86,41.73,16.16,738527.85,22.48
1370587.12,41.74,16.17,738525.27,22.49
1370253.77,41.74,16.16,738525.27,22.49
1370253.77,41.74,16.16,739723.63,22.53
1370253.77,41.74,16.16,739694.55,22.53
1370253.77,41.74,16.16,740759.61,22.56
1370253.77,41.74,16.16,741035.4,22.57
1369998.03,41.74,16.17,741100.47,22.58
1370318.18,41.75,16.18,742843.72,22.63
1370290.76,41.76,16.19,744726.98,22.7
1370223.88,41.77,16.2,744362.31,22.69
1369968.14,41.78,16.2,744362.31,22.7
1369901.26,41.79,16.21,744262.56,22.7
1369938.68,41.8,16.22,743723.13,22.69
1369682.94,41.8,16.23,743866.7,22.7
1369682.94,41.8,16.23,743733.81,22.7
1369682.94,41.8,16.23,743819.55,22.7
1370041.04,41.82,16.24,745207.0,22.74
1369943.4,41.81,16.24,745190.18,22.75
1369943.4,41.81,16.24,745378.5,22.75
1370229.75,41.83,16.25,745778.47,22.77
1370229.75,41.83,16.25,745778.47,22.77
1370070.89,41.82,16.25,745627.76,22.76
1369815.15,41.83,16.26,745581.71,22.77
1369748.27,41.84,16.26,746258.14,22.79
1369492.53,41.84,16.27,746253.92,22.8
1369529.97,41.84,16.27,746561.78,22.81
1369274.24,41.85,16.28,746675.95,22.82
1369274.24,41.85,16.28,746547.48,22.82
1368860.32,41.85,16.27,745984.6,22.81
1368860.32,41.85,16.27,746314.52,22.82
1368860.32,41.85,16.27,746344.93,22.82
1368604.59,41.85,16.28,746361.8,22.82
1368348.85,41.86,16.28,746556.37,22.84
1368348.85,41.86,16.28,746742.95,22.84
1368348.85,41.86,16.28,746515.27,22.84
1368635.2,41.87,16.3,746515.14,22.84
1369131.7,41.89,16.32,747062.13,22.86
1368875.96,41.89,16.32,747352.96,22.87
1368917.97,41.9,16.32,747355.34,22.87
1368917.97,41.9,16.32,748347.82,22.9
1368851.09,41.91,16.33,748520.75,22.92
1368851.09,41.91,16.33,748520.75,22.92
1368595.35,41.91,16.34,748491.0,22.92
1368339.61,41.92,16.34,748446.35,22.93
1368602.74,41.93,16.36,748615.79,22.94
1368347.0,41.93,16.36,747793.34,22.92
1368347.0,41.93,16.36,747711.32,22.91
1368091.26,41.94,16.37,747716.12,22.92
1368024.38,41.95,16.37,747728.87,22.93
1367957.5,41.96,16.38,747713.15,22.93
1368370.47,41.98,16.41,747607.18,22.94
1368370.47,41.98,16.41,747760.19,22.94
1368340.56,41.99,16.42,746850.92,22.92
1368084.83,42.0,16.42,746807.15,22.93
1367829.09,42.0,16.43,746700.35,22.93
1368115.44,42.02,16.44,746610.76,22.93
1367655.99,42.01,16.44,746158.64,22.92
1367270.8,42.0,16.43,745788.04,22.91
1367270.8,42.0,16.43,745788.04,22.91
1367270.8,42.0,16.43,745135.21,22.89
1367203.92,42.01,16.44,745190.12,22.9
1367369.7,42.02,16.45,745965.72,22.93
1367113.96,42.03,16.46,745705.59,22.93
1367113.96,42.03,16.46,745833.18,22.93
1367047.07,42.04,16.46,745271.42,22.92
1367244.93,42.05,16.48,745206.23,22.92
1366989.19,42.06,16.48,745893.08,22.95
1366989.19,42.06,16.48,745893.08,22.95
1366989.19,42.06,16.48,746010.57,22.95
1366733.45,42.06,16.49,745971.02,22.96
1366477.71,42.07,16.49,746115.25,22.97
1366524.51,42.07,16.49,747214.13,23.0
1366819.07,42.09,16.51,746907.47,23.0
1367815.27,42.13,16.56,747696.71,23.03
1367559.53,42.14,16.56,747693.16,23.04
1367559.53,42.14,16.56,747632.3,23.04
1367303.79,42.14,16.57,747476.37,23.04
1366280.84,42.16,16.59,748411.76,23.1
1366025.1,42.17,16.59,748373.98,23.1
1365769.36,42.17,16.6,748591.43,23.12
1365513.62,42.18,16.6,748563.71,23.12
1365257.88,42.18,16.61,748559.61,23.13
1365447.33,42.2,16.62,748556.27,23.13
1365447.33,42.2,16.62,748972.26,23.15
1365191.6,42.2,16.63,749151.86,23.16
1365494.37,42.22,16.64,750313.11,23.2
1365692.23,42.23,16.65,750908.05,23.22
1365436.49,42.23,16.66,751140.51,23.23
1365654.02,42.25,16.67,750849.4,23.23
1365654.02,42.25,16.67,750789.98,23.23
1365398.28,42.25,16.68,751191.16,23.25
1365195.21,42.25,16.68,750920.72,23.24
1365384.66,42.26,16.69,751188.19,23.25
1365128.92,42.27,16.69,751281.19,23.26
1364873.18,42.27,16.7,751264.25,23.27
1364617.45,42.28,16.7,752577.04,23.32
1364361.71,42.28,16.71,753136.5,23.34
1364105.97,42.29,16.71,753111.41,23.35
1366171.93,42.36,16.79,755645.64,23.43
1366171.93,42.36,16.79,755628.28,23.43
1366270.35,42.36,16.79,755686.94,23.43
1366203.47,42.37,16.8,756617.46,23.47
1365947.73,42.38,16.8,756588.58,23.47
1365691.99,42.38,16.81,757423.37,23.51
1367407.95,42.45,16.88,760019.0,23.59
1367152.22,42.46,16.88,760026.05,23.6
1367152.22,42.46,16.88,760600.24,23.62
1366943.28,42.46,16.89,760281.03,23.62
1367017.14,42.47,16.9,761481.46,23.66
1366761.4,42.48,16.9,761491.54,23.67
1366505.66,42.48,16.91,761411.57,23.67
1366249.93,42.49,16.92,761534.1,23.68
1366323.79,42.5,16.93,761251.96,23.68
1366323.79,42.5,16.93,761232.35,23.68
1366323.79,42.5,16.93,761232.35,23.68
1366323.79,42.5,16.93,761280.37,23.68
1366096.13,42.51,16.93,760914.12,23.68
1366096.13,42.51,16.93,760914.12,23.68
1365840.39,42.51,16.94,761253.79,23.69
1365840.39,42.51,16.94,761226.2,23.69
1365840.39,42.51,16.94,761513.88,23.7
1365844.07,42.52,16.95,764635.15,23.81
1365607.62,42.52,16.95,764429.73,23.8
1365607.62,42.52,16.95,764405.27,23.8
1363561.7,42.56,16.99,764397.87,23.86
1363343.74,42.57,17.0,764352.67,23.87
1363276.86,42.58,17.01,764160.77,23.87
1363209.98,42.59,17.01,764113.48,23.87
1363496.33,42.6,17.03,764167.8,23.88
1363240.59,42.61,17.03,764427.75,23.89
1363429.25,42.63,17.05,764611.1,23.9
1363618.7,42.64,17.06,765026.64,23.92
1364268.35,42.67,17.1,764718.79,23.92
1364554.7,42.68,17.11,766144.38,23.97
1364318.25,42.68,17.11,765998.88,23.96
1365076.06,42.72,17.14,765994.67,23.97
1364820.32,42.72,17.15,765483.12,23.96
1364820.32,42.72,17.15,765442.73,23.96
1364820.32,42.72,17.15,765400.0,23.96
1364564.58,42.73,17.16,766565.49,24.0
1364361.51,42.73,17.15,767952.57,24.05
1364417.67,42.73,17.15,768168.31,24.06
1364350.79,42.74,17.16,768177.89,24.06
1364095.05,42.74,17.17,768530.98,24.08
1364095.05,42.74,17.17,768562.0,24.08
1363712.27,42.74,17.17,768480.35,24.08
1363998.62,42.75,17.18,768991.94,24.1
1364828.72,42.78,17.21,771499.83,24.18
1364761.83,42.79,17.21,771304.06,24.18
1364951.29,42.8,17.23,771216.03,24.18
1364704.91,42.81,17.23,771060.41,24.19
1364449.17,42.81,17.24,771025.97,24.19
1364382.29,42.82,17.25,770763.07,24.19
1364315.4,42.83,17.25,770763.07,24.2
1364059.67,42.83,17.26,770743.08,24.2
1363992.78,42.84,17.27,771966.5,24.25
1363925.9,42.85,17.28,771886.55,24.25
1363925.9,42.85,17.28,771857.92,24.25
1363925.9,42.85,17.28,771857.92,24.25
1363925.9,42.85,17.28,772073.61,24.26
1363859.02,42.86,17.29,772392.88,24.27
1363792.14,42.87,17.3,772572.87,24.28
1363536.4,42.87,17.3,772572.87,24.29
1363536.4,42.87,17.3,772515.51,24.29
1363536.4,42.87,17.3,772511.24,24.29
1363469.52,42.88,17.31,772228.27,24.29
1363136.16,42.88,17.31,771865.61,24.28
1363069.28,42.89,17.31,772194.77,24.3
1362813.54,42.89,17.32,772194.77,24.3
1362557.8,42.9,17.33,772201.9,24.31
1362331.61,42.9,17.32,772053.1,24.31
1363817.46,42.96,17.38,773719.47,24.37
1363561.72,42.96,17.39,774017.7,24.39
1363824.85,42.98,17.4,774083.15,24.39
1363569.11,42.98,17.41,774023.37,24.4
1364729.01,43.02,17.44,774554.72,24.41
1364729.01,43.02,17.44,774371.14,24.41
1364577.85,43.02,17.44,774123.39,24.4
1364322.12,43.02,17.45,774340.35,24.42
1364066.38,43.03,17.45,774286.66,24.42
1364066.38,43.03,17.45,774410.21,24.43
1363810.64,43.03,17.46,774375.59,24.43
1363810.64,43.03,17.46,774344.51,24.43
1364309.26,43.06,17.49,776264.37,24.5
1364053.52,43.07,17.49,776331.13,24.51
1363585.15,43.06,17.49,775803.14,24.5
1363329.41,43.07,17.5,776377.32,24.53
1363518.86,43.08,17.51,776557.14,24.54
1363708.31,43.09,17.52,777558.48,24.57
1363708.31,43.09,17.52,777470.26,24.57
1363452.57,43.1,17.53,777655.92,24.58
1365237.96,43.16,17.58,780559.69,24.67
1364982.22,43.16,17.59,780383.77,24.68
1364726.48,43.17,17.59,780525.87,24.69
1364726.48,43.17,17.59,780525.87,24.69
1364542.84,43.17,17.6,780367.3,24.69
1364287.1,43.18,17.61,780042.81,24.69
1364220.22,43.19,17.62,779683.75,24.68
1364220.22,43.19,17.62,779854.51,24.69
1363964.48,43.19,17.62,779813.31,24.7
1364153.93,43.21,17.63,779786.02,24.7
1363812.31,43.21,17.63,779900.55,24.71
1364997.22,43.26,17.68,782469.03,24.8
1364741.48,43.26,17.69,782469.03,24.8
1364320.83,43.26,17.69,782160.42,24.8
1364065.09,43.27,17.69,782428.4,24.82
1363809.35,43.27,17.7,782426.17,24.82
1363476.0,43.27,17.69,782082.22,24.82
1364229.83,43.3,17.72,782701.59,24.84
1364229.83,43.3,17.72,782651.64,24.84
1365560.31,43.34,17.77,782620.85,24.84
1365560.31,43.34,17.77,782591.33,24.84
1365560.31,43.34,17.77,782566.78,24.84
1365493.43,43.35,17.78,782793.9,24.85
1367667.5,43.42,17.84,783598.43,24.88
1367600.62,43.43,17.85,782528.99,24.85
1367600.62,43.43,17.85,782528.99,24.85
1367808.79,43.44,17.87,783840.36,24.89
1367808.79,43.44,17.87,783793.99,24.89
1369664.06,43.5,17.93,787298.79,25.0
1371339.88,43.55,17.98,790378.97,25.1
1371339.88,43.55,17.98,790304.4,25.1
1371339.88,43.55,17.98,790300.82,25.1
1371084.14,43.56,17.98,790457.15,25.11
1371017.26,43.57,17.99,790540.05,25.12
1370761.52,43.57,18.0,789853.32,25.11
1370761.52,43.57,18.0,789941.03,25.11
1370505.78,43.58,18.01,790212.49,25.13
1370250.04,43.58,18.01,790205.53,25.13
1369994.3,43.59,18.02,792306.39,25.21
1369738.56,43.6,18.02,792298.99,25.22
1370273.9,43.62,18.05,792207.76,25.22
1369991.4,43.62,18.05,792188.58,25.22
1369735.66,43.63,18.05,792153.33,25.23
1369479.92,43.63,18.06,792075.75,25.24
1369224.18,43.64,18.07,792057.91,25.24
1368968.44,43.65,18.07,792057.06,25.25
1368968.44,43.65,18.07,791931.58,25.25
1368712.7,43.65,18.08,791864.72,25.25
1368826.0,43.65,18.08,791984.71,25.26
1369112.35,43.67,18.09,791410.53,25.24
1369301.8,43.68,18.11,792821.55,25.29
1369046.06,43.69,18.11,792951.65,25.3
1368997.2,43.69,18.11,792932.32,25.3
1368874.18,43.7,18.12,796540.15,25.43
1368874.18,43.7,18.12,796503.51,25.43
1368618.44,43.7,18.13,796470.4,25.43
1368618.44,43.7,18.13,796249.53,25.43
1368390.79,43.71,18.13,795664.4,25.41
1368323.9,43.72,18.14,795294.66,25.41
1368323.9,43.72,18.14,795294.66,25.41
1368513.36,43.73,18.16,796932.53,25.47
1368180.0,43.73,18.15,797253.13,25.48
1368482.78,43.74,18.17,799870.89,25.57
1371241.34,43.83,18.26,803666.24,25.69
1370985.6,43.84,18.26,803613.16,25.69
1370499.73,43.83,18.26,802702.91,25.67
1370114.54,43.83,18.25,802323.35,25.66
1370114.54,43.83,18.25,802332.78,25.66
1370047.68,43.84,18.26,803552.38,25.71
1370047.68,43.84,18.26,803673.35,25.72
1369791.94,43.84,18.27,803250.82,25.71
1369536.21,43.85,18.28,803102.05,25.71
1369469.32,43.86,18.29,803169.45,25.72
1369658.78,43.87,18.3,803153.65,25.73
1369945.13,43.89,18.31,803169.12,25.73
1370134.58,43.9,18.32,804817.0,25.79
1370134.58,43.9,18.32,804804.55,25.79
1370134.58,43.9,18.32,804845.47,25.79
1369916.28,43.91,18.33,804185.51,25.77
1370274.38,43.92,18.35,804105.27,25.77
1370018.64,43.93,18.35,803671.29,25.77
1370018.64,43.93,18.35,803250.13,25.75
1370018.64,43.93,18.35,803280.47,25.75
1369951.76,43.94,18.36,803264.73,25.76
1370141.21,43.95,18.37,803354.84,25.77
1370141.21,43.95,18.37,803354.84,25.77
1369885.47,43.95,18.38,804829.16,25.82
1369359.81,43.95,18.37,804334.01,25.81
1369549.26,43.96,18.39,804333.91,25.82
1369482.38,43.97,18.4,804831.52,25.84
1369482.38,43.97,18.4,804943.26,25.84
1370878.44,44.03,18.46,805231.35,25.86
1370811.56,44.04,18.46,805093.58,25.86
