ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
420142.84,11.6,6.43,244298.59,6.75
420091.12,11.6,6.43,244298.59,6.75
420039.39,11.6,6.43,244378.58,6.75
420492.77,11.62,6.45,244311.17,6.75
420441.04,11.62,6.45,244298.59,6.75
420577.87,11.63,6.45,244876.02,6.77
420538.02,11.63,6.46,244753.97,6.77
420474.42,11.63,6.46,244916.18,6.77
420422.7,11.63,6.46,244916.18,6.78
420264.15,11.63,6.45,244769.37,6.77
420212.42,11.63,6.46,244769.37,6.77
420160.7,11.63,6.46,244769.37,6.78
420108.98,11.63,6.46,244818.3,6.78
420057.25,11.63,6.46,244769.37,6.78
420005.53,11.64,6.46,244775.73,6.78
419837.48,11.63,6.46,244691.13,6.78
419785.76,11.63,6.46,244835.63,6.79
419734.03,11.64,6.46,244684.78,6.78
420006.44,11.65,6.47,244684.78,6.78
419954.72,11.65,6.48,244684.78,6.79
420325.44,11.66,6.49,244704.89,6.79
420273.71,11.66,6.49,244692.64,6.79
419911.27,11.65,6.48,244703.19,6.79
419895.16,11.66,6.48,246170.16,6.83
419903.64,11.66,6.49,245346.96,6.81
420358.87,11.67,6.5,245602.59,6.82
420729.58,11.69,6.51,245602.59,6.82
420677.86,11.69,6.52,245602.59,6.82
420546.13,11.69,6.51,245605.73,6.82
419917.51,11.67,6.5,245097.92,6.81
419865.78,11.67,6.5,245096.32,6.81
419814.06,11.67,6.5,245096.5,6.82
419762.34,11.68,6.5,245673.73,6.83
419734.35,11.68,6.51,245783.06,6.84
420391.46,11.7,6.53,246102.29,6.85
420753.62,11.71,6.54,246102.29,6.85
419978.6,11.69,6.52,245394.78,6.83
419926.88,11.7,6.52,245394.78,6.83
419875.15,11.7,6.53,245397.08,6.84
420245.87,11.71,6.54,245395.74,6.84
420194.15,11.71,6.54,245394.78,6.84
420142.42,11.71,6.54,246019.94,6.86
420279.25,11.72,6.55,246152.16,6.86
419865.46,11.73,6.56,246152.16,6.88
419813.73,11.74,6.56,246283.02,6.89
419618.13,11.73,6.56,246080.04,6.88
419566.4,11.73,6.56,246080.04,6.88
419282.53,11.73,6.55,245958.81,6.88
419230.8,11.73,6.56,245958.81,6.88
418868.36,11.72,6.55,245568.89,6.87
419005.19,11.73,6.55,245575.15,6.87
419375.9,11.74,6.57,245576.93,6.87
419324.18,11.74,6.57,245586.16,6.88
419272.45,11.74,6.57,245613.6,6.88
418933.75,11.73,6.56,245676.74,6.88
419115.95,11.74,6.57,246261.95,6.9
418998.01,11.74,6.57,246008.89,6.89
419134.84,11.75,6.58,246008.89,6.9
419083.12,11.75,6.58,246008.89,6.9
419031.39,11.75,6.58,246008.89,6.9
418979.67,11.75,6.58,246011.6,6.9
419116.49,11.76,6.59,246017.3,6.9
419064.77,11.76,6.59,246014.44,6.9
419064.77,11.76,6.59,246014.44,6.9
419013.05,11.76,6.59,246008.89,6.91
418961.32,11.77,6.59,246386.48,6.92
419098.15,11.77,6.6,246386.48,6.92
419046.42,11.77,6.6,246386.48,6.92
418994.7,11.78,6.6,246386.48,6.92
419131.52,11.78,6.61,246388.72,6.93
418972.97,11.78,6.61,246253.44,6.92
419493.2,11.79,6.62,246251.19,6.92
419441.48,11.8,6.62,246251.19,6.93
419389.75,11.8,6.63,247037.52,6.95
419338.03,11.8,6.63,247061.85,6.95
419286.3,11.8,6.63,247061.85,6.95
419234.58,11.8,6.63,247061.85,6.96
419027.68,11.81,6.64,247456.62,6.97
418975.96,11.81,6.64,247521.88,6.98
418524.01,11.8,6.63,247209.98,6.97
418472.29,11.8,6.63,247383.83,6.98
418986.73,11.82,6.65,247362.73,6.98
420278.19,11.86,6.69,249953.41,7.05
420226.46,11.86,6.69,250064.47,7.06
420703.58,11.87,6.7,249644.66,7.05
420595.03,11.87,6.7,249534.99,7.04
421048.4,11.89,6.71,249534.99,7.04
420876.7,11.88,6.71,249534.99,7.04
420824.97,11.88,6.71,249534.99,7.05
420773.25,11.89,6.71,249637.58,7.05
420721.52,11.89,6.72,249561.08,7.05
421092.24,11.9,6.73,249588.87,7.05
421223.39,11.91,6.73,251309.97,7.1
421460.59,11.92,6.74,250751.28,7.09
421408.87,11.92,6.75,250751.28,7.09
421472.49,11.92,6.75,250225.98,7.08
421420.76,11.92,6.75,250225.98,7.08
421369.04,11.93,6.75,250243.63,7.08
421425.26,11.93,6.76,250062.76,7.08
421373.54,11.93,6.76,250045.57,7.08
421321.81,11.93,6.76,250074.29,7.08
421775.19,11.95,6.78,250082.94,7.08
421775.19,11.95,6.78,250082.94,7.08
421360.09,11.94,6.77,250453.94,7.1
421840.47,11.95,6.78,250767.09,7.11
421984.53,11.96,6.79,250813.18,7.11
421932.81,11.96,6.79,250813.18,7.11
421580.81,11.95,6.78,250554.38,7.1
421951.53,11.97,6.79,250554.38,7.1
421899.81,11.97,6.79,250569.37,7.11
421231.91,11.95,6.78,249951.3,7.09
421180.19,11.95,6.78,249940.28,7.09
420966.15,11.95,6.78,249981.52,7.1
420914.42,11.95,6.78,249986.01,7.1
421186.83,11.96,6.79,249971.76,7.1
421183.01,11.96,6.79,250643.68,7.12
421086.94,11.96,6.79,250460.61,7.12
421412.31,11.98,6.8,250460.61,7.12
421783.02,11.99,6.82,250460.61,7.12
421731.3,11.99,6.82,250463.78,7.12
421679.58,11.99,6.82,250462.39,7.12
421473.49,11.99,6.81,250268.08,7.12
421610.31,11.99,6.82,250266.32,7.12
421558.59,11.99,6.82,250782.29,7.14
421271.5,11.99,6.82,250276.69,7.12
421219.78,11.99,6.82,250266.31,7.12
421061.23,11.99,6.81,250108.11,7.12
421009.5,11.99,6.82,250825.55,7.14
420957.78,11.99,6.82,250825.55,7.14
420906.05,11.99,6.82,250825.55,7.15
420854.33,11.99,6.82,250825.55,7.15
420491.89,11.98,6.81,250432.64,7.14
420440.16,11.99,6.81,250776.39,7.15
420440.16,11.99,6.81,250776.39,7.15
420388.44,11.99,6.82,250712.07,7.15
420432.53,11.99,6.82,250566.05,7.15
420583.21,12.0,6.83,250931.86,7.16
420421.82,12.0,6.83,250619.23,7.15
420558.64,12.01,6.83,250619.23,7.15
420558.64,12.01,6.83,250619.23,7.15
421012.02,12.02,6.85,250619.23,7.16
420960.29,12.02,6.85,250621.58,7.16
420908.57,12.02,6.85,250619.28,7.16
420908.57,12.02,6.85,250619.28,7.16
421045.39,12.03,6.86,250619.23,7.16
420993.67,12.03,6.86,250619.23,7.16
420941.95,12.03,6.86,251347.88,7.19
420850.72,12.03,6.86,251013.83,7.18
420850.72,12.03,6.86,251013.83,7.18
420799.0,12.03,6.86,251420.74,7.19
420935.83,12.04,6.87,251420.74,7.19
420884.1,12.04,6.87,251420.74,7.19
420832.38,12.05,6.87,251420.74,7.2
421203.1,12.06,6.89,251421.13,7.2
421339.92,12.06,6.89,251420.76,7.2
421476.75,12.07,6.9,251420.74,7.2
421114.31,12.06,6.89,251420.74,7.2
421062.58,12.06,6.89,252111.1,7.22
421199.41,12.07,6.9,252224.39,7.23
420915.53,12.06,6.89,251909.66,7.22
420863.81,12.07,6.89,251909.66,7.22
420812.08,12.07,6.9,251909.66,7.22
421182.8,12.08,6.91,251909.66,7.23
420820.36,12.07,6.9,251932.97,7.23
420768.63,12.07,6.9,251909.66,7.23
420716.91,12.08,6.9,252014.04,7.23
420877.48,12.08,6.91,252036.24,7.24
421002.43,12.09,6.92,252491.69,7.25
420938.84,12.09,6.92,252341.77,7.25
420887.11,12.09,6.92,252341.77,7.25
421023.94,12.1,6.93,252341.77,7.25
421023.94,12.1,6.93,252341.77,7.25
421296.35,12.11,6.94,252344.39,7.25
421244.62,12.11,6.94,252344.05,7.26
421615.34,12.12,6.95,252342.85,7.26
421563.62,12.13,6.95,252358.56,7.26
421700.44,12.13,6.96,253335.91,7.29
421677.78,12.14,6.96,253402.15,7.29
421626.05,12.14,6.97,253402.15,7.29
421364.28,12.13,6.96,253254.6,7.29
421312.56,12.13,6.96,253254.6,7.29
421765.93,12.15,6.97,253262.54,7.29
421902.76,12.15,6.98,253256.43,7.3
421902.76,12.15,6.98,253256.43,7.3
421606.06,12.15,6.97,253255.59,7.3
421554.33,12.15,6.98,253267.53,7.3
421526.35,12.15,6.98,254012.63,7.32
421462.75,12.15,6.98,253672.27,7.32
421821.6,12.17,6.99,253986.27,7.33
421958.43,12.17,7.0,253986.27,7.33
422095.25,12.18,7.01,253986.27,7.33
422420.62,12.19,7.02,253986.36,7.33
422133.53,12.18,7.01,253986.27,7.33
422270.35,12.19,7.02,253986.27,7.33
422218.63,12.19,7.02,254059.49,7.34
422355.46,12.2,7.03,254234.13,7.34
422303.73,12.2,7.03,254459.3,7.35
422032.77,12.19,7.02,254166.46,7.34
421981.05,12.2,7.02,254492.99,7.36
421849.32,12.19,7.02,254454.58,7.35
421986.15,12.2,7.03,254454.58,7.36
421934.42,12.2,7.03,254454.58,7.36
421882.7,12.2,7.03,254454.58,7.36
421830.97,12.21,7.03,254463.06,7.36
421779.25,12.21,7.04,254647.76,7.37
422232.62,12.22,7.05,254589.04,7.37
421935.92,12.22,7.04,254559.67,7.37
421980.72,12.22,7.05,255143.68,7.39
421835.53,12.22,7.05,254854.58,7.38
421783.8,12.22,7.05,254854.58,7.38
421732.08,12.22,7.05,254854.58,7.39
421680.35,12.23,7.05,254934.57,7.39
421628.63,12.23,7.06,255112.14,7.4
422034.96,12.24,7.07,254972.8,7.4
422939.94,12.27,7.1,256177.86,7.43
422745.08,12.27,7.1,256296.06,7.44
422534.36,12.26,7.09,256079.14,7.43
422482.64,12.27,7.09,256079.14,7.43
422482.64,12.27,7.09,256079.14,7.43
422755.05,12.28,7.1,256079.14,7.44
422548.15,12.28,7.11,256372.6,7.45
422496.42,12.29,7.11,256408.42,7.46
422043.03,12.28,7.1,255844.22,7.44
421991.31,12.28,7.11,255825.81,7.44
421939.58,12.28,7.11,255825.81,7.45
421645.45,12.27,7.1,255544.93,7.44
421782.28,12.28,7.11,255544.93,7.44
421919.1,12.29,7.11,255546.93,7.44
421867.38,12.29,7.12,255547.34,7.44
422004.2,12.29,7.12,255545.42,7.45
421952.48,12.3,7.12,255544.93,7.45
421900.76,12.3,7.13,255544.93,7.45
422262.91,12.31,7.14,256534.45,7.48
422211.19,12.31,7.14,256534.45,7.48
422581.9,12.33,7.15,256534.45,7.48
422530.18,12.33,7.16,256543.01,7.49
422246.3,12.32,7.15,256221.63,7.48
422194.58,12.32,7.15,256221.32,7.48
422142.85,12.33,7.15,256216.42,7.48
422279.68,12.33,7.16,256214.94,7.48
421917.24,12.32,7.15,256562.63,7.49
421865.51,12.33,7.15,256473.94,7.49
421813.79,12.33,7.16,256461.08,7.5
421762.06,12.33,7.16,256461.08,7.5
421898.89,12.34,7.16,256461.08,7.5
422277.58,12.35,7.18,256462.86,7.5
422097.63,12.34,7.17,256275.58,7.5
421890.73,12.35,7.18,256807.73,7.52
421839.01,12.36,7.18,256884.73,7.52
421478.6,12.35,7.17,256521.97,7.51
421931.97,12.36,7.19,256521.97,7.52
421931.97,12.36,7.19,256521.97,7.52
421635.27,12.35,7.18,256521.97,7.52
421960.63,12.37,7.19,256522.42,7.52
422331.35,12.38,7.21,256521.97,7.52
422279.63,12.38,7.21,256521.97,7.52
422227.9,12.38,7.21,256748.92,7.53
422199.92,12.39,7.21,257090.84,7.54
422662.7,12.4,7.23,257705.74,7.56
422610.98,12.4,7.23,257705.74,7.56
422610.98,12.4,7.23,257705.74,7.56
422883.39,12.41,7.24,257705.74,7.57
422831.66,12.42,7.24,257765.62,7.57
422504.82,12.41,7.24,257902.47,7.58
422641.64,12.42,7.24,257845.09,7.58
422447.51,12.41,7.24,258095.99,7.58
422395.79,12.41,7.24,258168.58,7.59
422537.11,12.42,7.25,258121.94,7.59
422773.97,12.43,7.26,258814.64,7.61
422429.17,12.43,7.25,258348.71,7.6
422882.54,12.44,7.27,258348.71,7.6
422830.82,12.44,7.27,258350.67,7.6
422534.12,12.44,7.26,258349.51,7.6
422670.94,12.44,7.27,258348.9,7.61
422619.22,12.44,7.27,258348.71,7.61
422567.49,12.45,7.27,258348.71,7.61
422567.49,12.45,7.27,258348.71,7.61
422539.51,12.45,7.28,259197.25,7.64
422945.67,12.47,7.29,259214.91,7.64
422893.95,12.47,7.29,259214.91,7.64
422360.6,12.46,7.28,258747.49,7.63
422308.87,12.46,7.29,258747.49,7.63
422257.15,12.46,7.29,258755.1,7.64
422393.98,12.47,7.29,258749.5,7.64
422764.69,12.48,7.31,258750.36,7.64
422712.97,12.48,7.31,258753.31,7.64
422661.25,12.48,7.31,259338.86,7.66
422609.52,12.49,7.31,259299.95,7.66
422557.8,12.49,7.32,259299.95,7.66
422306.74,12.48,7.31,258999.32,7.66
421986.74,12.47,7.3,258679.32,7.65
421624.3,12.46,7.29,258374.95,7.64
421761.12,12.47,7.3,258374.95,7.64
422123.28,12.48,7.31,258374.95,7.64
422494.0,12.5,7.32,258376.57,7.64
422131.55,12.49,7.32,258375.85,7.64
422079.83,12.49,7.32,258374.95,7.65
421675.95,12.48,7.31,258508.57,7.65
421812.78,12.49,7.31,258504.09,7.65
421761.05,12.49,7.32,258538.75,7.66
421709.33,12.49,7.32,258823.71,7.67
421846.15,12.5,7.33,258823.71,7.67
422224.84,12.51,7.34,258823.71,7.67
422173.12,12.51,7.34,258823.71,7.67
422121.39,12.52,7.34,258823.71,7.67
422258.22,12.52,7.35,258823.71,7.68
422206.5,12.52,7.35,258823.71,7.68
422343.32,12.53,7.36,258823.71,7.68
421982.91,12.52,7.35,259522.87,7.7
421931.19,12.53,7.35,259425.72,7.7
421879.46,12.53,7.35,259425.72,7.7
422016.29,12.53,7.36,259425.72,7.71
422469.66,12.55,7.38,259425.92,7.71
422417.94,12.55,7.38,259425.91,7.71
422366.21,12.55,7.38,259425.72,7.71
422314.49,12.56,7.38,259803.64,7.72
422314.49,12.56,7.38,259803.64,7.72
422142.78,12.55,7.38,259501.0,7.72
422525.37,12.56,7.39,259479.22,7.72
422632.69,12.57,7.4,260656.69,7.75
422287.88,12.56,7.39,260191.96,7.74
422236.16,12.56,7.39,260191.96,7.74
422184.44,12.57,7.39,260191.96,7.74
421991.04,12.56,7.39,260004.5,7.74
421939.32,12.56,7.39,260007.12,7.74
421887.6,12.57,7.39,260037.3,7.75
422249.75,12.58,7.41,260229.41,7.75
422198.03,12.58,7.41,260073.3,7.75
422158.17,12.58,7.41,260530.34,7.77
422094.58,12.59,7.41,260413.74,7.76
422094.58,12.59,7.41,260413.74,7.76
422042.85,12.59,7.42,260413.74,7.77
422179.68,12.6,7.42,260413.74,7.77
422127.96,12.6,7.42,260413.74,7.77
421844.08,12.59,7.42,260134.5,7.76
421792.35,12.59,7.42,260136.21,7.77
421740.63,12.59,7.42,260138.59,7.77
421688.9,12.6,7.42,260134.5,7.77
422059.62,12.61,7.44,260683.82,7.79
422007.9,12.61,7.44,260735.69,7.79
422144.72,12.62,7.45,260735.69,7.79
422093.0,12.62,7.45,260735.69,7.8
422041.28,12.62,7.45,260735.69,7.8
421989.55,12.63,7.45,260739.97,7.8
421937.83,12.63,7.46,260741.26,7.8
422074.65,12.64,7.46,260736.39,7.81
422022.93,12.64,7.46,260796.71,7.81
422159.76,12.64,7.47,261303.25,7.83
422296.58,12.65,7.48,261303.25,7.83
422244.86,12.65,7.48,261303.25,7.83
422193.13,12.66,7.48,261303.25,7.83
422329.96,12.66,7.49,261304.42,7.84
422466.78,12.67,7.5,261303.83,7.84
422415.06,12.67,7.5,261303.25,7.84
422363.34,12.67,7.5,261955.42,7.86
422363.34,12.67,7.5,261955.42,7.86
422311.61,12.68,7.5,261871.01,7.86
422259.89,12.68,7.51,261871.01,7.86
422396.71,12.69,7.51,261871.01,7.87
422344.99,12.69,7.52,261871.01,7.87
421982.55,12.68,7.51,261515.33,7.86
421930.82,12.68,7.51,261605.13,7.86
421879.1,12.68,7.51,261948.63,7.88
422015.93,12.69,7.52,261763.03,7.87
422152.75,12.7,7.53,261847.74,7.88
421995.65,12.69,7.52,261688.96,7.87
421943.93,12.7,7.52,261924.76,7.88
421892.2,12.7,7.53,261924.76,7.88
422164.61,12.71,7.54,261924.76,7.89
422164.61,12.71,7.54,261924.76,7.89
422112.89,12.71,7.54,261988.32,7.89
422061.16,12.71,7.54,262005.51,7.89
422009.44,12.72,7.54,261991.83,7.89
421715.31,12.71,7.54,262692.58,7.92
421856.63,12.72,7.54,262809.52,7.92
422228.03,12.73,7.56,262612.69,7.92
422598.74,12.75,7.57,262612.69,7.92
422598.74,12.75,7.57,262612.69,7.92
422598.74,12.75,7.57,262612.69,7.92
422120.85,12.73,7.56,262144.76,7.91
422483.01,12.75,7.57,262144.76,7.91
422619.83,12.75,7.58,262144.76,7.91
422568.11,12.76,7.58,262144.76,7.91
422840.51,12.77,7.59,262144.76,7.92
422788.79,12.77,7.6,262776.99,7.94
422737.07,12.77,7.6,263000.2,7.95
422685.34,12.77,7.6,263277.67,7.96
422322.9,12.76,7.59,263157.24,7.95
422271.18,12.77,7.59,263157.24,7.96
422649.86,12.78,7.61,263157.24,7.96
422786.69,12.79,7.62,263157.98,7.96
422923.52,12.79,7.62,263157.78,7.96
423060.34,12.8,7.63,263157.24,7.96
423197.17,12.81,7.64,263157.24,7.97
423333.99,12.82,7.64,263157.24,7.97
423282.27,12.82,7.65,264531.0,8.01
423230.55,12.82,7.65,264531.0,8.01
423178.82,12.82,7.65,264531.0,8.02
422818.41,12.81,7.64,264116.69,8.0
422766.68,12.82,7.64,264142.68,8.01
422714.96,12.82,7.65,264132.64,8.01
422851.79,12.83,7.65,264161.46,8.01
422800.06,12.83,7.66,264156.22,8.02
422760.21,12.83,7.66,264466.44,8.03
422556.08,12.83,7.65,264165.73,8.02
422556.08,12.83,7.65,264165.73,8.02
422492.48,12.83,7.66,264002.57,8.02
422440.76,12.83,7.66,264002.57,8.02
422389.03,12.83,7.66,264002.57,8.02
422714.4,12.85,7.67,264002.57,8.02
422662.68,12.85,7.67,264002.57,8.02
422610.95,12.85,7.68,264002.57,8.03
422610.95,12.85,7.68,264002.57,8.03
422610.95,12.85,7.68,264002.57,8.03
422559.23,12.85,7.68,264302.05,8.04
422507.5,12.85,7.68,264379.37,8.04
422455.78,12.86,7.68,264385.57,8.05
422404.05,12.86,7.69,264385.57,8.05
422540.88,12.87,7.69,264385.57,8.05
422911.6,12.88,7.71,264385.57,8.05
422627.72,12.87,7.7,264171.52,8.05
422265.28,12.86,7.69,264197.08,8.05
422636.0,12.88,7.7,264188.33,8.05
422273.55,12.87,7.69,264180.94,8.05
422221.83,12.87,7.7,264860.14,8.07
422265.92,12.87,7.7,264995.52,8.08
422717.59,12.89,7.72,265024.25,8.08
422665.87,12.89,7.72,265024.25,8.09
422614.14,12.9,7.72,265024.25,8.09
421964.66,12.88,7.71,264481.52,8.07
422335.38,12.89,7.72,264516.76,8.08
422472.2,12.9,7.73,264490.28,8.08
422420.48,12.9,7.73,264489.01,8.08
422058.04,12.89,7.72,264481.94,8.08
422330.44,12.91,7.73,265268.63,8.11
422375.24,12.91,7.74,265273.13,8.11
422466.22,12.91,7.74,265151.01,8.11
422738.62,12.93,7.75,265151.01,8.11
422206.72,12.91,7.74,264761.52,8.1
422343.55,12.92,7.75,264761.52,8.1
422480.37,12.93,7.76,264761.52,8.1
422851.09,12.94,7.77,264761.65,8.1
422799.37,12.94,7.77,264811.45,8.11
422747.64,12.95,7.77,264761.52,8.11
422884.47,12.95,7.78,264761.52,8.11
422522.03,12.94,7.77,265717.86,8.14
422227.9,12.94,7.76,265234.55,8.13
422364.72,12.94,7.77,265572.84,8.14
422313.0,12.95,7.77,265572.84,8.14
422683.72,12.96,7.79,265572.84,8.14
422820.54,12.97,7.79,265621.38,8.15
422768.82,12.97,7.8,265606.97,8.15
422905.64,12.98,7.8,265601.73,8.15
422491.85,13.0,7.82,265601.73,8.17
422139.41,12.99,7.81,265572.84,8.17
422276.23,12.99,7.82,266223.84,8.19
422321.03,13.0,7.83,266311.3,8.2
421907.24,13.02,7.85,266311.3,8.22
422113.34,13.03,7.86,266562.84,8.23
421914.88,13.02,7.85,266349.16,8.22
421756.33,13.02,7.85,266181.08,8.22
422028.74,13.03,7.86,266181.08,8.22
422301.14,13.04,7.87,266181.08,8.22
422437.97,13.05,7.88,266186.72,8.22
422710.38,13.06,7.89,266182.39,8.22
422658.65,13.06,7.89,266181.08,8.23
423037.34,13.08,7.9,267230.53,8.26
422985.62,13.08,7.91,267128.15,8.26
423122.44,13.09,7.91,267676.67,8.28
422792.03,13.08,7.9,267682.23,8.28
422740.31,13.08,7.91,267682.3,8.28
423111.02,13.09,7.92,267682.26,8.28
423059.3,13.1,7.92,267682.34,8.29
423059.3,13.1,7.92,267682.34,8.29
422765.17,13.09,7.91,267289.27,8.27
422713.44,13.09,7.92,267290.42,8.28
422448.08,13.08,7.91,267072.33,8.27
422396.36,13.09,7.91,267325.63,8.28
422533.18,13.09,7.92,267247.8,8.28
422483.18,13.09,7.92,267197.8,8.28
422620.01,13.1,7.93,267339.87,8.29
422620.01,13.1,7.93,267339.87,8.29
422568.29,13.1,7.93,267716.24,8.3
422516.56,13.1,7.93,267716.24,8.3
422464.84,13.11,7.93,267716.24,8.31
422201.17,13.1,7.93,267559.58,8.3
422149.45,13.1,7.93,267587.65,8.31
422040.9,13.1,7.93,267487.66,8.3
421989.18,13.1,7.93,267462.19,8.3
421937.45,13.1,7.93,267464.98,8.31
421885.73,13.11,7.93,267587.79,8.31
421834.0,13.11,7.94,267474.71,8.31
421782.28,13.11,7.94,267459.59,8.31
421730.56,13.11,7.94,267459.59,8.32
421678.83,13.12,7.94,267459.59,8.32
421627.11,13.12,7.95,267459.59,8.32
421627.11,13.12,7.95,267459.59,8.32
421575.38,13.12,7.95,267463.56,8.32
421523.66,13.12,7.95,267459.96,8.33
421471.93,13.13,7.95,267654.88,8.34
421432.08,13.13,7.96,267574.44,8.34
421557.04,13.14,7.96,267640.95,8.34
421693.86,13.14,7.97,267640.95,8.34
421642.14,13.15,7.97,267640.95,8.34
422012.86,13.16,7.99,267646.54,8.35
422149.68,13.17,8.0,267642.24,8.35
422097.96,13.17,8.0,267642.79,8.35
422370.36,13.18,8.01,268191.96,8.37
422318.64,13.18,8.01,268414.27,8.38
422266.92,13.19,8.01,268597.52,8.39
422539.32,13.2,8.03,268597.52,8.39
422676.15,13.21,8.03,268597.52,8.39
422624.42,13.21,8.04,268597.52,8.39
422572.7,13.21,8.04,268622.14,8.4
422709.53,13.22,8.05,268646.19,8.4
422657.8,13.22,8.05,268613.38,8.4
422606.08,13.22,8.05,268769.39,8.41
422742.9,13.23,8.06,269491.21,8.43
422742.9,13.23,8.06,269491.21,8.43
422448.77,13.22,8.05,269386.76,8.43
422397.05,13.23,8.05,269386.76,8.43
422533.88,13.23,8.06,269386.76,8.44
422329.74,13.23,8.05,269181.48,8.43
422278.02,13.23,8.06,269181.48,8.43
422226.3,13.23,8.06,269245.94,8.44
422498.7,13.24,8.07,269241.93,8.44
422136.26,13.23,8.06,268856.22,8.43
422108.28,13.24,8.07,268861.11,8.43
422044.68,13.24,8.07,269431.43,8.45
421981.09,13.24,8.07,269290.29,8.45
421929.36,13.24,8.07,269290.29,8.45
422201.77,13.26,8.08,269290.29,8.45
422572.49,13.27,8.1,269296.36,8.46
422210.05,13.26,8.09,269294.65,8.46
422158.32,13.26,8.09,269300.12,8.46
422106.6,13.26,8.09,269337.52,8.46
422431.96,13.28,8.11,270087.8,8.49
422568.79,13.29,8.11,270185.63,8.49
422517.06,13.29,8.12,270191.1,8.5
422465.34,13.29,8.12,270191.1,8.5
422465.34,13.29,8.12,270191.1,8.5
422413.62,13.29,8.12,270191.1,8.5
422361.89,13.3,8.12,270196.81,8.51
422310.17,13.3,8.13,270192.32,8.51
422258.44,13.3,8.13,270193.06,8.51
422206.72,13.3,8.13,270221.89,8.51
422264.66,13.31,8.14,270506.57,8.53
422264.66,13.31,8.14,270506.57,8.53
422103.27,13.31,8.14,270191.1,8.52
422051.55,13.31,8.14,270191.1,8.52
421999.82,13.31,8.14,270191.1,8.52
422370.54,13.33,8.15,270191.1,8.53
422267.09,13.33,8.16,270226.04,8.53
422062.96,13.33,8.15,270082.04,8.53
422011.24,13.33,8.16,270064.48,8.53
421959.51,13.33,8.16,270047.1,8.53
421959.51,13.33,8.16,270047.1,8.53
421907.79,13.33,8.16,270490.13,8.55
421856.07,13.34,8.16,270490.13,8.55
421992.89,13.34,8.17,270490.13,8.55
421941.17,13.35,8.17,270490.21,8.56
421889.44,13.35,8.18,270490.13,8.56
421837.72,13.35,8.18,270490.13,8.56
421785.99,13.36,8.18,270716.32,8.57
421734.27,13.36,8.19,270642.92,8.57
421682.55,13.36,8.19,270676.54,8.58
421320.1,13.35,8.18,270293.5,8.57
421456.93,13.36,8.19,270293.5,8.57
421405.21,13.36,8.19,270293.5,8.57
421542.03,13.37,8.2,270293.5,8.57
421920.72,13.38,8.21,270311.0,8.57
421869.0,13.39,8.21,270295.38,8.58
421817.27,13.39,8.22,270293.5,8.58
421817.27,13.39,8.22,270293.5,8.58
421480.18,13.38,8.21,269943.57,8.57
421617.01,13.39,8.21,269943.57,8.57
421753.84,13.39,8.22,271137.66,8.61
421890.66,13.4,8.23,271137.66,8.61
421530.25,13.39,8.22,270735.8,8.6
421900.97,13.41,8.23,270735.8,8.6
421849.24,13.41,8.24,270736.03,8.61
421486.8,13.4,8.23,270735.8,8.61
422007.03,13.42,8.24,270735.8,8.61
421712.9,13.41,8.24,270459.6,8.6
421431.66,13.4,8.23,270514.1,8.6
421704.07,13.41,8.24,270514.76,8.6
422074.79,13.43,8.26,270459.6,8.6
422023.06,13.43,8.26,271636.18,8.64
422159.89,13.44,8.27,271689.48,8.65
421865.76,13.43,8.26,271655.17,8.65
421814.03,13.43,8.26,271655.17,8.65
421762.31,13.44,8.26,271655.17,8.65
421710.58,13.44,8.27,271655.17,8.66
421348.14,13.43,8.26,271240.8,8.64
421620.55,13.44,8.27,271301.31,8.65
421568.82,13.44,8.27,271311.94,8.65
421248.82,13.43,8.26,270991.94,8.64
421197.1,13.44,8.26,270962.73,8.64
421255.04,13.44,8.27,271551.27,8.67
421590.06,13.46,8.28,271739.12,8.67
421960.78,13.47,8.3,271739.12,8.67
421909.06,13.47,8.3,271739.12,8.68
421857.33,13.47,8.3,271739.14,8.68
421805.61,13.48,8.3,271739.12,8.68
421753.88,13.48,8.31,271739.12,8.68
421702.16,13.48,8.31,271939.92,8.69
421391.62,13.47,8.3,271631.61,8.69
421339.89,13.48,8.3,271673.17,8.69
421288.17,13.48,8.31,271872.27,8.7
421236.45,13.48,8.31,271872.27,8.7
420874.0,13.47,8.3,271490.8,8.69
420822.28,13.47,8.3,271490.8,8.69
420959.11,13.48,8.31,271508.89,8.7
420907.38,13.49,8.31,271490.8,8.7
421360.76,13.5,8.33,271490.8,8.7
421360.76,13.5,8.33,271490.8,8.7
421332.77,13.5,8.33,272706.97,8.74
