ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
895145.32,15.89,3.2,542486.6,9.63
894951.81,15.89,3.19,542569.36,9.63
894782.82,15.89,3.19,542462.18,9.63
894624.05,15.88,3.19,542308.03,9.63
894430.54,15.88,3.19,542151.02,9.63
894052.02,15.88,3.19,541839.77,9.62
894052.02,15.88,3.19,541839.77,9.62
893883.03,15.88,3.19,541716.37,9.62
893878.29,15.88,3.19,541740.23,9.62
893709.3,15.88,3.19,541633.04,9.62
893515.79,15.88,3.19,541476.03,9.62
893226.51,15.88,3.18,541187.77,9.62
893057.52,15.88,3.18,540990.16,9.62
892864.01,15.87,3.18,540923.57,9.62
892695.02,15.87,3.18,540725.97,9.62
892044.06,15.87,3.18,540311.77,9.61
892044.06,15.87,3.18,540311.77,9.61
891850.55,15.87,3.18,540245.18,9.62
890835.16,15.88,3.19,539761.71,9.62
890835.16,15.88,3.19,539761.71,9.62
890184.2,15.88,3.19,539347.52,9.62
890015.21,15.88,3.19,539224.12,9.62
889821.7,15.88,3.18,539083.32,9.62
889652.71,15.88,3.18,538958.95,9.62
889459.2,15.88,3.18,538819.13,9.62
889478.98,15.88,3.19,538814.39,9.62
888828.02,15.88,3.19,538400.19,9.62
888823.27,15.88,3.19,538470.04,9.62
888654.28,15.88,3.19,538277.69,9.62
888362.27,15.88,3.18,537989.63,9.61
888168.76,15.88,3.18,537917.79,9.62
887999.77,15.88,3.18,537720.18,9.61
887806.26,15.87,3.18,537653.6,9.61
887637.27,15.87,3.18,537529.22,9.61
887443.76,15.87,3.18,537389.4,9.61
887274.77,15.87,3.18,537282.22,9.61
887081.26,15.87,3.18,537125.21,9.61
886912.27,15.87,3.18,536930.53,9.61
886912.27,15.87,3.18,536930.53,9.61
886718.76,15.87,3.18,536861.01,9.61
886549.77,15.87,3.18,536666.34,9.61
886545.03,15.87,3.18,536782.37,9.61
886376.04,15.87,3.18,536590.01,9.61
886182.53,15.87,3.18,536518.18,9.61
886182.53,15.87,3.18,536518.18,9.61
886182.53,15.87,3.18,536518.18,9.61
886013.54,15.87,3.18,536325.82,9.61
885693.54,15.87,3.18,536005.82,9.6
885693.54,15.87,3.18,536005.82,9.6
885688.8,15.87,3.18,536119.53,9.61
886029.94,15.88,3.19,535963.87,9.6
885836.43,15.88,3.19,536374.89,9.61
885667.44,15.88,3.18,536182.53,9.61
885667.44,15.88,3.18,536182.53,9.61
885801.93,15.88,3.19,536433.09,9.62
885632.94,15.88,3.19,536325.9,9.62
885439.43,15.88,3.19,536168.89,9.62
885270.44,15.88,3.19,535973.84,9.61
885076.93,15.88,3.19,535904.7,9.62
884907.94,15.88,3.19,535781.3,9.61
884714.43,15.88,3.19,535640.51,9.61
884714.43,15.88,3.19,535640.51,9.61
884545.44,15.88,3.19,535448.15,9.61
884351.93,15.88,3.19,535376.31,9.61
884182.94,15.88,3.19,535183.95,9.61
883989.43,15.88,3.19,535112.12,9.61
883989.43,15.88,3.19,535112.12,9.61
882974.04,15.88,3.19,534654.15,9.62
882805.05,15.88,3.19,534456.55,9.61
882611.54,15.88,3.19,534389.96,9.62
882770.55,15.89,3.19,534363.01,9.62
882562.26,15.88,3.19,534105.96,9.61
882557.52,15.89,3.19,534306.23,9.62
882388.53,15.89,3.19,534182.83,9.62
882633.54,15.89,3.2,534413.29,9.62
882464.55,15.89,3.2,534218.24,9.62
882271.04,15.89,3.2,534149.1,9.62
882102.05,15.89,3.2,534024.72,9.62
881908.54,15.89,3.2,533884.9,9.62
881908.54,15.89,3.2,533884.9,9.62
882121.56,15.89,3.2,533714.59,9.62
881928.05,15.89,3.2,533998.73,9.62
881759.06,15.89,3.2,533875.33,9.62
881565.55,15.89,3.2,533734.54,9.62
881396.56,15.89,3.2,533542.18,9.62
881531.05,15.9,3.21,533792.74,9.63
881362.06,15.9,3.21,533669.34,9.63
881168.55,15.9,3.2,533528.55,9.63
880999.56,15.9,3.2,533333.5,9.62
880999.56,15.9,3.2,533333.5,9.62
880806.05,15.9,3.2,533264.35,9.62
880437.53,15.89,3.2,532963.1,9.62
880268.53,15.89,3.2,532765.49,9.62
880075.03,15.89,3.2,532698.9,9.62
880344.56,15.9,3.2,532724.67,9.62
880339.82,15.9,3.21,532939.05,9.62
880170.83,15.9,3.21,532742.21,9.62
880170.83,15.9,3.21,532742.21,9.62
879977.32,15.9,3.21,532674.86,9.62
879808.33,15.9,3.2,532551.46,9.62
879510.33,15.89,3.2,532259.06,9.62
879212.33,15.89,3.2,532036.39,9.61
879018.82,15.89,3.2,531895.6,9.61
879038.59,15.89,3.2,531890.86,9.61
878845.09,15.89,3.2,531796.06,9.62
878676.09,15.89,3.2,531672.66,9.61
878482.59,15.89,3.2,531531.86,9.61
878104.06,15.88,3.19,531271.66,9.61
877935.07,15.88,3.19,531076.98,9.61
877741.56,15.88,3.19,531007.47,9.61
877741.56,15.88,3.19,531007.47,9.61
877572.57,15.88,3.19,530900.28,9.61
877567.83,15.88,3.19,530907.93,9.61
877398.84,15.88,3.19,530713.25,9.61
877533.33,15.89,3.2,530966.13,9.61
877364.34,15.89,3.2,530841.76,9.61
877170.83,15.89,3.2,530701.93,9.61
876878.82,15.88,3.19,530413.91,9.61
875863.43,15.89,3.2,529930.44,9.61
875212.47,15.89,3.2,529516.24,9.61
875232.25,15.89,3.2,529511.5,9.61
875038.74,15.89,3.2,529416.7,9.61
874869.75,15.89,3.2,529293.3,9.61
873854.36,15.89,3.2,528809.83,9.62
872838.98,15.9,3.21,528326.36,9.62
872834.24,15.9,3.21,528350.22,9.63
872854.01,15.9,3.21,528345.48,9.63
871838.63,15.91,3.22,527862.0,9.63
871833.88,15.91,3.22,527931.86,9.63
871664.89,15.91,3.22,527736.81,9.63
871853.39,15.92,3.22,528046.75,9.64
871684.4,15.92,3.22,527923.35,9.64
871386.41,15.91,3.22,527630.95,9.63
871520.89,15.92,3.22,527812.7,9.64
871771.18,15.92,3.23,527645.05,9.64
871473.18,15.92,3.23,527352.66,9.63
871473.18,15.92,3.23,527352.66,9.63
871473.18,15.92,3.23,527352.66,9.63
871718.2,15.92,3.23,528112.04,9.65
871718.2,15.92,3.23,528112.04,9.65
871737.97,15.93,3.23,528107.3,9.65
871375.47,15.93,3.23,527843.11,9.65
871181.97,15.92,3.23,527769.21,9.65
870803.44,15.92,3.23,527341.78,9.64
871072.97,15.93,3.23,527367.55,9.64
870694.45,15.92,3.23,527148.16,9.64
870689.71,15.92,3.23,527321.73,9.64
870520.72,15.92,3.23,527214.54,9.64
870327.21,15.92,3.23,527057.53,9.64
870327.21,15.92,3.23,527057.53,9.64
870158.22,15.92,3.23,526862.86,9.64
869142.83,15.93,3.23,526379.38,9.65
869138.09,15.93,3.24,526495.42,9.65
869157.87,15.93,3.24,526490.68,9.65
868964.36,15.93,3.24,526416.77,9.65
868795.37,15.93,3.24,526293.37,9.65
868983.87,15.94,3.24,526530.73,9.66
868983.87,15.94,3.24,526530.73,9.66
869003.64,15.94,3.25,526525.99,9.66
869003.64,15.94,3.25,526525.99,9.66
867988.26,15.94,3.25,526042.52,9.66
868122.75,15.95,3.25,526220.58,9.67
867953.76,15.95,3.25,526028.22,9.66
867661.75,15.94,3.25,525739.13,9.66
867468.24,15.94,3.25,525667.3,9.66
867746.05,15.95,3.26,525570.0,9.66
867552.54,15.95,3.26,525850.93,9.67
867175.74,15.94,3.25,525473.1,9.66
867445.27,15.95,3.26,525497.41,9.66
867445.27,15.95,3.26,525497.41,9.66
867082.77,15.95,3.26,525233.21,9.66
866860.93,15.94,3.25,525050.72,9.66
866667.42,15.94,3.25,525201.4,9.66
866498.43,15.94,3.25,525077.03,9.66
866493.69,15.95,3.25,525101.86,9.66
866513.47,15.95,3.26,525097.12,9.66
866174.19,15.94,3.25,524808.61,9.66
865980.68,15.94,3.25,524713.81,9.66
865980.68,15.94,3.25,524713.81,9.66
866000.45,15.95,3.25,524709.07,9.66
865806.94,15.94,3.25,524635.17,9.66
865637.95,15.94,3.25,524437.56,9.66
865633.21,15.95,3.25,524556.72,9.66
865254.69,15.94,3.25,524177.54,9.66
865085.7,15.94,3.25,523985.18,9.66
865330.71,15.95,3.25,524352.51,9.66
864315.33,15.95,3.26,523894.55,9.67
864335.1,15.95,3.26,523889.81,9.67
864141.59,15.95,3.26,523795.0,9.67
864141.59,15.95,3.26,523795.0,9.67
863972.6,15.95,3.26,523687.82,9.67
863972.6,15.95,3.26,523687.82,9.67
863826.18,15.95,3.26,523502.68,9.67
863826.18,15.95,3.26,523502.68,9.67
863632.67,15.95,3.26,523345.67,9.67
863652.45,15.95,3.26,523340.93,9.67
863458.94,15.95,3.26,523267.02,9.67
863617.95,15.96,3.27,523240.07,9.67
863613.2,15.96,3.27,523440.35,9.67
863632.98,15.96,3.27,523435.6,9.67
863439.47,15.96,3.27,523340.8,9.68
863270.48,15.96,3.27,523146.13,9.67
863270.48,15.96,3.27,523146.13,9.67
863270.48,15.96,3.27,523146.13,9.67
862255.1,15.97,3.27,522662.65,9.68
861957.1,15.96,3.27,522370.12,9.67
861637.1,15.96,3.27,522050.12,9.67
861345.09,15.95,3.26,521761.97,9.66
861047.09,15.95,3.26,521539.3,9.66
861042.35,15.95,3.26,521655.33,9.66
861311.88,15.96,3.26,521681.1,9.67
861118.37,15.96,3.26,521762.39,9.67
860467.41,15.96,3.26,521348.2,9.67
860298.42,15.96,3.26,521155.84,9.67
860104.91,15.96,3.26,521084.0,9.67
859935.92,15.96,3.26,520959.63,9.67
860161.69,15.96,3.27,521238.07,9.67
860320.7,15.97,3.27,521211.12,9.67
860022.7,15.96,3.27,520988.45,9.67
859829.19,15.96,3.27,521074.42,9.67
859660.2,15.96,3.27,520876.81,9.67
859466.69,15.96,3.27,520810.23,9.67
859297.7,15.96,3.27,520617.87,9.67
859297.7,15.96,3.27,520617.87,9.67
859292.95,15.96,3.27,520731.58,9.67
858914.43,15.96,3.26,520420.33,9.67
858914.43,15.96,3.26,520420.33,9.67
858692.33,15.95,3.26,520236.3,9.67
858523.34,15.95,3.26,520112.9,9.66
858329.83,15.95,3.26,519972.11,9.66
858107.99,15.95,3.26,519789.61,9.66
857939.0,15.95,3.26,519682.43,9.66
856923.61,15.95,3.26,519224.46,9.67
856923.61,15.95,3.26,519224.46,9.67
856584.33,15.95,3.26,518886.2,9.66
856390.82,15.95,3.26,518729.19,9.66
856390.82,15.95,3.26,518729.19,9.66
856221.83,15.95,3.26,518536.83,9.66
856028.32,15.95,3.25,518465.0,9.66
856297.86,15.95,3.26,518490.77,9.66
855919.33,15.95,3.26,518271.39,9.66
855914.59,15.95,3.26,518444.95,9.66
855934.37,15.95,3.26,518440.21,9.66
855740.86,15.95,3.26,518345.41,9.66
855571.87,15.95,3.26,518153.05,9.66
855378.36,15.95,3.26,518081.21,9.66
855209.37,15.95,3.26,517957.81,9.66
855015.86,15.95,3.26,517817.02,9.66
855035.63,15.95,3.26,517812.28,9.66
855170.12,15.96,3.27,517990.34,9.67
855329.13,15.96,3.27,517963.39,9.67
855574.15,15.97,3.28,518342.57,9.67
855787.16,15.97,3.28,518172.26,9.67
855408.64,15.97,3.28,517936.75,9.67
855215.13,15.97,3.28,518220.88,9.68
855428.15,15.97,3.28,518050.57,9.67
855428.15,15.97,3.28,518050.57,9.67
855234.64,15.97,3.28,518335.6,9.68
855065.65,15.97,3.28,518212.2,9.68
855065.65,15.97,3.28,518212.2,9.68
854872.14,15.97,3.28,518071.41,9.68
854872.14,15.97,3.28,518071.41,9.68
854703.15,15.97,3.28,517964.22,9.68
854509.64,15.97,3.28,517807.21,9.68
854529.42,15.97,3.28,517802.47,9.68
854774.43,15.98,3.29,518047.36,9.69
854933.44,15.99,3.29,518020.41,9.69
854933.44,15.99,3.29,518020.41,9.69
854739.93,15.98,3.29,518105.57,9.69
854441.93,15.98,3.29,517814.66,9.68
854441.93,15.98,3.29,517814.66,9.68
854143.93,15.98,3.28,517522.26,9.68
853781.43,15.97,3.28,517258.07,9.68
853781.43,15.97,3.28,517258.07,9.68
853781.43,15.97,3.28,517258.07,9.68
853781.43,15.97,3.28,517258.07,9.68
853612.44,15.97,3.28,517150.88,9.68
853233.92,15.97,3.28,516890.68,9.67
853229.18,15.97,3.28,516898.32,9.68
853442.19,15.98,3.28,516728.02,9.67
853248.69,15.98,3.28,517012.15,9.68
853461.7,15.98,3.29,516841.85,9.68
853456.96,15.98,3.29,517311.71,9.69
853287.97,15.98,3.29,517114.11,9.69
853094.46,15.98,3.29,517047.52,9.69
852935.69,15.98,3.29,516893.98,9.68
853213.5,15.99,3.3,516796.68,9.68
853019.99,15.99,3.29,517011.31,9.69
852721.99,15.98,3.29,516718.09,9.68
852553.0,15.98,3.29,516525.74,9.68
852359.49,15.98,3.29,516453.9,9.68
852190.5,15.98,3.29,516258.85,9.68
851828.0,15.98,3.29,515994.66,9.68
851634.49,15.98,3.29,515925.51,9.68
851465.5,15.98,3.29,515733.16,9.68
851167.5,15.98,3.28,515510.49,9.68
850974.0,15.97,3.28,515438.65,9.68
849958.61,15.98,3.29,514955.18,9.68
848943.23,15.98,3.29,514471.71,9.69
848963.0,15.99,3.29,514466.97,9.69
848769.49,15.99,3.29,514372.16,9.69
848552.06,15.98,3.29,514182.65,9.68
848393.29,15.98,3.29,514027.1,9.68
848413.07,15.98,3.29,514022.36,9.68
848219.56,15.98,3.29,513927.56,9.68
848026.31,15.98,3.29,513735.09,9.68
847867.55,15.98,3.28,513620.63,9.68
847698.56,15.98,3.28,513513.45,9.68
847505.05,15.98,3.28,513356.44,9.68
847336.06,15.98,3.28,513233.04,9.68
847142.55,15.98,3.28,513092.24,9.68
846973.56,15.98,3.28,512894.64,9.67
846780.05,15.97,3.28,512828.05,9.67
846611.06,15.97,3.28,512703.68,9.67
846417.55,15.97,3.28,512563.86,9.67
846125.54,15.97,3.28,512274.94,9.67
845956.55,15.97,3.28,512167.76,9.67
845951.81,15.97,3.28,512175.4,9.67
845951.81,15.97,3.28,512175.4,9.67
845575.01,15.97,3.27,511863.88,9.66
845594.78,15.97,3.28,511859.14,9.67
845401.27,15.97,3.28,511764.33,9.67
845232.28,15.97,3.28,511657.15,9.67
845232.28,15.97,3.28,511657.15,9.67
845038.77,15.97,3.27,511500.14,9.66
844869.78,15.97,3.27,511375.77,9.66
844676.27,15.97,3.27,511235.95,9.66
844696.05,15.97,3.28,511231.21,9.67
844502.54,15.97,3.28,511136.4,9.67
844299.36,15.97,3.27,510914.37,9.66
844130.37,15.97,3.27,510789.99,9.66
843936.86,15.96,3.27,510650.17,9.66
842921.48,15.97,3.28,510166.7,9.67
842921.48,15.97,3.28,510166.7,9.67
843191.01,15.98,3.28,510192.47,9.67
842997.5,15.98,3.28,510343.02,9.67
842794.32,15.97,3.28,510099.91,9.67
842625.33,15.97,3.28,509975.54,9.67
842345.77,15.97,3.28,509691.27,9.66
842152.26,15.97,3.28,509551.45,9.66
841983.27,15.97,3.27,509427.08,9.66
841983.27,15.97,3.27,509427.08,9.66
841978.53,15.97,3.28,509451.91,9.66
841616.03,15.97,3.28,509187.71,9.66
841635.81,15.97,3.28,509182.97,9.66
841442.3,15.97,3.28,509088.17,9.66
841273.31,15.97,3.28,508980.98,9.66
841079.8,15.97,3.28,508823.98,9.66
840910.81,15.97,3.28,508631.62,9.66
840906.06,15.97,3.28,508745.33,9.66
840906.06,15.97,3.28,508745.33,9.66
840737.07,15.97,3.28,508547.72,9.66
840543.56,15.97,3.28,508481.14,9.66
840374.57,15.97,3.28,508283.53,9.66
840181.06,15.97,3.28,508216.94,9.66
840012.07,15.97,3.28,508109.76,9.66
840012.07,15.97,3.28,508109.76,9.66
839818.56,15.97,3.28,507952.75,9.66
839649.57,15.97,3.28,507829.35,9.66
839649.57,15.97,3.28,507829.35,9.66
839838.07,15.98,3.28,508066.71,9.66
840107.61,15.98,3.29,508092.48,9.67
839456.64,15.98,3.29,507678.28,9.67
839078.12,15.98,3.28,507458.9,9.66
839073.38,15.98,3.29,507632.46,9.67
838904.39,15.98,3.29,507434.85,9.66
839149.4,15.98,3.29,507807.63,9.67
838780.88,15.98,3.29,507438.27,9.67
838611.89,15.98,3.29,507243.59,9.66
838418.38,15.98,3.29,507174.07,9.67
838438.15,15.98,3.29,507169.33,9.67
838244.64,15.98,3.29,507095.43,9.67
838264.42,15.98,3.29,507090.69,9.67
838070.91,15.98,3.29,506995.89,9.67
837901.92,15.98,3.29,506803.53,9.67
837897.18,15.98,3.29,506917.24,9.67
837897.18,15.98,3.29,506917.24,9.67
837916.95,15.99,3.29,506912.5,9.67
837574.94,15.98,3.29,506574.35,9.67
837381.44,15.98,3.29,506479.55,9.67
837212.44,15.98,3.29,506372.36,9.67
837212.44,15.98,3.29,506372.36,9.67
837212.44,15.98,3.29,506372.36,9.67
837018.94,15.98,3.29,506215.36,9.66
837288.47,15.99,3.29,506239.66,9.67
837094.96,15.99,3.29,506390.33,9.67
836925.97,15.99,3.29,506192.72,9.67
836921.23,15.99,3.3,506290.79,9.67
836752.24,15.99,3.3,506093.94,9.67
836522.35,15.98,3.29,505836.75,9.67
836517.61,15.99,3.29,505954.96,9.67
836537.38,15.99,3.3,505950.22,9.67
835522.0,15.99,3.3,505466.74,9.68
835328.49,15.99,3.3,505392.86,9.68
835606.3,16.0,3.31,505295.56,9.68
835376.93,16.0,3.31,505484.84,9.68
835621.95,16.0,3.31,505695.45,9.68
834970.99,16.0,3.31,505281.26,9.68
834802.0,16.0,3.31,505084.41,9.68
834413.47,16.0,3.31,504779.73,9.68
834219.96,16.0,3.3,504712.38,9.68
834050.97,16.0,3.3,504517.71,9.68
834388.71,16.0,3.31,504993.69,9.69
834408.49,16.01,3.31,504988.95,9.69
834408.49,16.01,3.31,504988.95,9.69
834214.98,16.01,3.31,504894.15,9.69
834045.99,16.01,3.31,504699.47,9.69
833852.48,16.01,3.31,504629.96,9.69
833872.25,16.01,3.32,504625.21,9.69
833678.75,16.01,3.32,504530.41,9.69
833678.75,16.01,3.32,504530.41,9.69
833364.93,16.0,3.31,504174.42,9.68
833195.94,16.0,3.31,504051.02,9.68
833002.43,16.0,3.31,503910.23,9.68
832833.44,16.0,3.31,503786.83,9.68
832639.93,16.0,3.31,503646.03,9.68
832909.46,16.01,3.32,503670.34,9.68
832530.94,16.0,3.31,503452.42,9.68
832775.95,16.01,3.32,503878.97,9.69
833026.24,16.01,3.32,503711.32,9.68
832832.73,16.01,3.32,504033.04,9.69
832464.21,16.01,3.32,503665.91,9.69
832464.21,16.01,3.32,503665.91,9.69
832295.22,16.01,3.32,503541.54,9.69
832101.71,16.01,3.32,503401.72,9.68
831932.72,16.01,3.32,503294.53,9.68
831927.98,16.01,3.32,503302.18,9.69
831758.99,16.01,3.32,503104.57,9.68
831565.48,16.01,3.32,503037.98,9.68
830914.51,16.01,3.32,502623.79,9.68
831192.32,16.02,3.32,502807.97,9.69
830998.81,16.02,3.32,502767.68,9.69
830829.82,16.01,3.32,502572.63,9.69
830636.31,16.01,3.32,502503.48,9.69
830467.32,16.01,3.32,502380.08,9.69
829451.94,16.02,3.33,501896.61,9.69
829258.43,16.02,3.33,501755.82,9.69
829089.44,16.02,3.33,501558.21,9.69
828895.93,16.02,3.33,501491.62,9.69
828519.13,16.01,3.32,501153.54,9.69
827868.17,16.01,3.32,500739.34,9.68
827699.18,16.01,3.32,500615.94,9.68
827481.74,16.01,3.32,500403.84,9.68
827288.23,16.01,3.32,500263.05,9.68
827557.77,16.01,3.32,500288.82,9.68
827364.26,16.01,3.32,500438.02,9.69
827001.76,16.01,3.32,500173.83,9.68
826832.77,16.01,3.32,500049.46,9.68
826828.02,16.01,3.32,500074.29,9.69
826449.5,16.01,3.32,499695.12,9.68
826280.51,16.01,3.32,499587.93,9.68
826087.0,16.01,3.32,499430.92,9.68
825869.56,16.0,3.31,499241.41,9.67
825700.57,16.0,3.31,499134.22,9.67
825507.06,16.0,3.31,498977.22,9.67
825338.07,16.0,3.31,498779.61,9.67
825333.33,16.01,3.31,498898.57,9.68
825164.34,16.01,3.31,498775.17,9.67
824148.96,16.01,3.32,498291.7,9.68
824144.21,16.01,3.32,498315.56,9.68
824163.99,16.02,3.32,498310.82,9.68
823970.48,16.02,3.32,498216.02,9.68
823990.26,16.02,3.33,498211.27,9.69
823339.3,16.02,3.33,497797.08,9.68
823145.79,16.02,3.33,497723.18,9.69
822976.8,16.02,3.33,497599.78,9.68
822783.29,16.02,3.32,497458.98,9.68
822624.52,16.01,3.32,497304.84,9.68
821973.56,16.01,3.32,496890.64,9.68
821804.57,16.01,3.32,496783.46,9.68
822030.34,16.02,3.33,497044.71,9.69
822299.87,16.03,3.33,497069.01,9.69
822106.36,16.03,3.33,497218.97,9.69
821807.08,16.02,3.33,496920.71,9.69
821966.09,16.03,3.33,496893.76,9.69
822154.59,16.03,3.34,497375.16,9.7
821985.6,16.03,3.34,497251.76,9.7
821980.86,16.03,3.34,497296.52,9.7
821980.86,16.03,3.34,497296.52,9.7
821811.87,16.03,3.34,497189.33,9.7
821618.36,16.03,3.34,497032.33,9.7
821618.36,16.03,3.34,497032.33,9.7
821449.37,16.03,3.34,496839.97,9.7
821070.84,16.03,3.34,496461.52,9.69
820877.33,16.03,3.33,496389.68,9.69
820877.33,16.03,3.33,496389.68,9.69
821127.62,16.03,3.34,496222.04,9.69
820112.24,16.04,3.35,495738.57,9.69
820357.25,16.04,3.35,496497.95,9.71
820188.26,16.04,3.35,496305.6,9.71
819809.74,16.04,3.35,495878.17,9.7
818794.35,16.04,3.35,495394.7,9.71
818600.84,16.04,3.35,495322.86,9.71
818620.62,16.05,3.35,495318.12,9.71
818620.62,16.05,3.35,495318.12,9.71
818615.88,16.05,3.36,495387.97,9.71
818615.88,16.05,3.36,495387.97,9.71
818893.68,16.06,3.36,495290.67,9.71
818700.17,16.05,3.36,495575.2,9.72
818531.18,16.05,3.36,495451.8,9.72
818719.68,16.06,3.37,495689.15,9.72
818550.69,16.06,3.37,495581.97,9.72
818357.18,16.06,3.37,495424.96,9.72
818161.85,16.06,3.36,495201.45,9.72
817510.89,16.06,3.36,494787.25,9.72
817352.12,16.05,3.36,494632.41,9.72
816975.32,16.05,3.36,494250.98,9.71
816806.33,16.05,3.36,494053.38,9.71
816612.82,16.05,3.35,493986.79,9.71
816632.6,16.05,3.36,493982.05,9.71
816439.09,16.05,3.36,493887.25,9.71
816270.1,16.05,3.36,493763.85,9.71
816076.59,16.05,3.36,493623.05,9.71
816235.6,16.05,3.36,493596.1,9.71
816480.61,16.06,3.37,493975.28,9.72
816480.61,16.06,3.37,493975.28,9.72
816311.62,16.06,3.37,493777.67,9.71
816118.11,16.06,3.37,493711.09,9.71
815820.12,16.05,3.36,493347.54,9.71
815651.12,16.05,3.36,493224.14,9.71
815646.38,16.06,3.36,493247.99,9.71
815477.39,16.06,3.36,493124.59,9.71
815477.39,16.06,3.36,493124.59,9.71
815098.87,16.05,3.36,492889.08,9.71
815343.88,16.06,3.36,493119.54,9.71
815174.89,16.06,3.36,492924.49,9.71
814981.38,16.06,3.36,492855.34,9.71
814981.38,16.06,3.36,492855.34,9.71
814981.38,16.06,3.36,492855.34,9.71
814812.39,16.06,3.36,492662.99,9.71
814618.88,16.06,3.36,492591.15,9.71
814240.36,16.05,3.36,492279.9,9.7
814399.37,16.05,3.36,492252.95,9.7
814394.62,16.06,3.36,492453.22,9.71
814394.62,16.06,3.36,492453.22,9.71
814096.62,16.05,3.36,492162.31,9.7
814366.16,16.06,3.37,492188.08,9.71
814361.42,16.06,3.37,492402.46,9.71
814361.42,16.06,3.37,492402.46,9.71
814192.43,16.06,3.37,492210.11,9.71
813813.9,16.05,3.36,491949.9,9.71
813813.9,16.05,3.36,491949.9,9.71
813620.39,16.05,3.36,491878.07,9.71
813889.93,16.06,3.37,491902.37,9.71
813696.42,16.06,3.37,492052.32,9.71
813527.43,16.06,3.37,491857.65,9.71
813333.92,16.06,3.37,491788.13,9.71
813333.92,16.06,3.37,491788.13,9.71
812965.39,16.05,3.36,491419.68,9.7
812796.4,16.05,3.36,491296.28,9.7
812504.39,16.05,3.36,491061.18,9.7
812310.88,16.05,3.36,490920.39,9.7
811008.96,16.05,3.36,489964.61,9.7
811008.96,16.05,3.36,489964.61,9.7
811278.49,16.05,3.36,489990.38,9.7
811084.98,16.05,3.36,490071.67,9.7
810926.22,16.05,3.36,489916.12,9.7
810926.22,16.05,3.36,489916.12,9.7
810757.23,16.05,3.36,489723.76,9.7
810752.48,16.05,3.36,489837.53,9.7
810583.49,16.05,3.36,489640.68,9.7
810389.98,16.05,3.36,489573.34,9.7
810409.76,16.06,3.36,489568.59,9.7
810216.25,16.06,3.36,489473.79,9.7
810047.26,16.06,3.36,489349.42,9.7
809888.49,16.05,3.36,489195.28,9.7
808873.11,16.06,3.37,488711.81,9.7
808583.83,16.05,3.36,488473.3,9.7
808390.32,16.05,3.36,488333.48,9.7
808221.33,16.05,3.36,488226.29,9.7
808027.82,16.05,3.36,488069.28,9.7
807649.3,16.05,3.35,487758.03,9.69
807649.3,16.05,3.35,487758.03,9.69
807899.58,16.05,3.36,487590.38,9.69
807706.07,16.05,3.36,487912.1,9.7
807537.08,16.05,3.36,487788.7,9.7
807343.57,16.05,3.36,487647.91,9.69
807174.58,16.05,3.36,487455.55,9.69
806981.07,16.05,3.36,487383.71,9.69
807000.85,16.05,3.36,487378.97,9.7
807000.85,16.05,3.36,487378.97,9.7
806996.11,16.06,3.36,487448.82,9.7
806772.16,16.05,3.36,487254.07,9.69
807041.7,16.06,3.37,487279.84,9.7
807176.19,16.06,3.37,487606.3,9.7
807007.19,16.06,3.37,487499.11,9.7
806638.67,16.06,3.37,487222.98,9.7
806445.16,16.06,3.36,487065.97,9.7
806464.94,16.06,3.37,487061.23,9.7
806271.43,16.06,3.37,486966.43,9.7
806430.44,16.06,3.37,486939.48,9.7
806236.93,16.06,3.37,487025.44,9.7
806067.94,16.06,3.37,486902.04,9.7
805874.43,16.06,3.37,486761.25,9.7
805705.44,16.06,3.37,486654.06,9.7
805511.93,16.06,3.37,486497.06,9.7
805342.94,16.06,3.37,486372.68,9.7
805477.43,16.07,3.37,486555.26,9.71
805308.44,16.07,3.37,486358.41,9.7
805308.44,16.07,3.37,486358.41,9.7
805114.93,16.07,3.37,486291.07,9.7
804945.94,16.07,3.37,486094.22,9.7
804752.43,16.06,3.37,486026.87,9.7
803737.04,16.07,3.38,485568.91,9.71
803896.05,16.08,3.38,485719.6,9.71
803891.31,16.08,3.39,485786.46,9.72
803911.08,16.08,3.39,485781.71,9.72
803906.34,16.08,3.39,485851.56,9.72
804175.87,16.09,3.4,485877.33,9.72
804175.87,16.09,3.4,485877.33,9.72
803982.36,16.09,3.4,485958.63,9.73
804002.14,16.09,3.4,485953.88,9.73
803808.63,16.09,3.4,485880.79,9.73
803430.11,16.09,3.39,485569.53,9.72
803271.34,16.08,3.39,485415.39,9.72
803102.35,16.08,3.39,485291.99,9.72
803347.36,16.09,3.4,485522.45,9.72
