ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
441084.12,33.18,19.58,336123.26,25.28
441267.83,33.21,19.61,336123.06,25.3
440923.05,33.19,19.6,335776.06,25.28
441184.24,33.23,19.63,335779.49,25.29
440837.09,33.21,19.62,335777.57,25.3
440837.09,33.21,19.62,335762.24,25.3
440837.09,33.21,19.62,335849.25,25.3
440701.13,33.23,19.63,335847.75,25.32
440565.17,33.24,19.64,335930.5,25.35
440429.21,33.26,19.66,335901.91,25.36
440139.54,33.24,19.65,335655.98,25.35
440408.36,33.27,19.68,335615.51,25.36
440482.46,33.3,19.7,337120.41,25.49
440353.96,33.32,19.72,338017.51,25.57
440404.44,33.33,19.74,338139.15,25.59
440057.19,33.33,19.73,337707.42,25.57
439767.52,33.31,19.72,337484.56,25.56
439631.56,33.33,19.73,337484.36,25.58
439495.6,33.34,19.75,337484.36,25.6
439679.31,33.37,19.78,337546.1,25.62
439523.17,33.36,19.77,337384.17,25.61
439523.17,33.36,19.77,337362.17,25.61
439795.21,33.4,19.8,337308.37,25.62
439659.25,33.41,19.82,337301.23,25.63
439842.96,33.44,19.85,338055.35,25.7
439511.23,33.43,19.83,337815.45,25.69
439375.27,33.44,19.85,338145.86,25.74
439239.31,33.46,19.86,338031.58,25.75
439103.35,33.47,19.88,338031.39,25.77
438817.19,33.46,19.86,337733.84,25.75
438681.23,33.48,19.88,337733.84,25.77
438545.27,33.49,19.89,337736.63,25.79
438409.31,33.51,19.91,337735.55,25.81
438081.32,33.49,19.89,337503.65,25.8
437791.64,33.48,19.88,337144.91,25.78
437843.33,33.5,19.9,337147.28,25.8
437707.37,33.52,19.92,337329.17,25.83
437976.2,33.55,19.95,337281.96,25.84
437840.24,33.56,19.97,337749.23,25.89
437840.24,33.56,19.97,337772.56,25.89
437495.46,33.55,19.95,337407.48,25.87
437204.35,33.54,19.94,337136.77,25.86
437068.39,33.55,19.95,337117.16,25.88
436932.43,33.57,19.97,337033.87,25.89
436796.47,33.58,19.99,337034.13,25.91
436796.47,33.58,19.99,337017.9,25.91
436506.79,33.57,19.97,336777.49,25.9
436370.83,33.58,19.99,336674.32,25.91
436422.52,33.61,20.01,336797.43,25.94
436286.56,33.62,20.03,336755.24,25.95
436338.26,33.65,20.05,336755.42,25.97
436614.72,33.68,20.09,336755.04,25.98
436886.75,33.72,20.12,336757.31,25.99
436938.45,33.74,20.15,336756.43,26.01
436802.49,33.76,20.16,336755.04,26.03
436540.27,33.75,20.15,336521.49,26.01
436404.31,33.76,20.16,336521.49,26.03
436268.35,33.78,20.18,337422.7,26.12
436132.39,33.79,20.2,337651.17,26.16
435996.43,33.81,20.21,337653.09,26.18
435996.43,33.81,20.21,337672.09,26.18
435860.47,33.82,20.23,337675.9,26.2
435724.51,33.84,20.24,337666.36,26.22
435382.09,33.83,20.23,337263.92,26.2
435246.13,33.84,20.24,337551.26,26.24
435110.17,33.86,20.26,337468.7,26.26
435110.17,33.86,20.26,337488.34,26.26
434989.14,33.87,20.28,337373.17,26.27
434853.18,33.89,20.29,337372.98,26.29
434586.65,33.88,20.28,337134.88,26.28
434536.65,33.87,20.28,337084.88,26.28
434400.69,33.89,20.29,337084.88,26.3
434400.69,33.89,20.29,337099.09,26.3
434470.41,33.92,20.32,337487.19,26.35
434301.49,33.93,20.33,337192.61,26.34
434353.18,33.96,20.36,337232.59,26.36
434622.0,33.99,20.39,337206.8,26.37
434622.0,33.99,20.39,337193.13,26.37
434486.04,34.01,20.41,337185.31,26.39
434270.24,33.99,20.4,336942.71,26.38
434321.93,34.02,20.42,337418.82,26.43
434193.44,34.04,20.44,337564.57,26.46
434237.66,34.06,20.47,337707.55,26.49
434473.43,34.1,20.5,337707.35,26.5
434473.43,34.1,20.5,337723.13,26.5
434130.92,34.08,20.49,337576.65,26.5
433994.96,34.1,20.5,337576.65,26.52
434263.79,34.13,20.54,337608.95,26.53
434091.57,34.12,20.53,337431.59,26.53
433746.78,34.11,20.51,337445.63,26.54
433798.47,34.14,20.54,337427.11,26.55
434067.3,34.17,20.57,337427.87,26.56
434251.01,34.2,20.61,337486.22,26.58
434115.05,34.22,20.62,338612.92,26.69
433979.09,34.23,20.64,338596.34,26.71
434030.78,34.26,20.66,338192.14,26.69
433894.82,34.28,20.68,338191.95,26.72
433946.51,34.3,20.71,337955.4,26.71
433946.51,34.3,20.71,338001.14,26.72
433818.02,34.32,20.72,337822.68,26.72
433674.6,34.33,20.74,338137.97,26.77
433538.64,34.35,20.76,338137.97,26.79
433590.33,34.38,20.78,338177.23,26.81
433454.37,34.39,20.8,338140.89,26.83
433134.37,34.38,20.78,337820.89,26.81
432998.41,34.39,20.8,337817.97,26.83
433182.12,34.43,20.83,338278.3,26.88
433233.81,34.45,20.86,338439.4,26.91
433097.85,34.47,20.87,338412.72,26.93
433097.85,34.47,20.87,338366.98,26.93
433149.54,34.5,20.9,338367.16,26.95
433201.24,34.52,20.93,338366.79,26.96
432856.45,34.51,20.91,338195.64,26.96
432908.14,34.53,20.94,338195.64,26.98
432510.15,34.51,20.92,337923.83,26.97
432353.33,34.51,20.91,337767.76,26.96
432405.02,34.53,20.94,337767.76,26.97
432269.06,34.55,20.95,337862.88,27.0
432269.06,34.55,20.95,337912.11,27.01
432133.1,34.57,20.97,337880.39,27.03
431997.14,34.58,20.99,337863.62,27.05
430909.46,34.72,21.12,337863.62,27.22
430619.79,34.7,21.11,337499.85,27.2
430671.48,34.73,21.13,338389.05,27.29
430723.17,34.76,21.16,338512.16,27.32
430992.0,34.79,21.2,338738.15,27.34
430856.04,34.81,21.21,338737.95,27.37
430511.25,34.79,21.2,338527.82,27.36
430562.94,34.82,21.23,338527.82,27.38
430614.64,34.85,21.25,338527.82,27.4
430883.46,34.88,21.29,338546.25,27.41
430593.79,34.87,21.27,338358.5,27.4
430249.0,34.85,21.26,338348.22,27.41
430113.04,34.87,21.28,338340.25,27.43
430381.87,34.91,21.31,338340.06,27.44
430187.91,34.9,21.3,338195.96,27.43
430187.91,34.9,21.3,338189.34,27.43
429843.13,34.88,21.29,338865.35,27.5
430111.95,34.92,21.32,338865.16,27.51
429975.99,34.94,21.34,338616.62,27.51
429631.21,34.92,21.32,338616.62,27.52
429495.25,34.94,21.34,338686.87,27.55
429339.95,34.93,21.33,338546.05,27.54
429608.77,34.97,21.37,338546.05,27.55
429844.54,35.0,21.41,338551.62,27.57
429844.54,35.0,21.41,338597.36,27.57
429708.58,35.02,21.42,338601.66,27.59
429944.35,35.05,21.46,338861.77,27.63
429996.04,35.08,21.49,338903.67,27.65
429860.08,35.1,21.5,338894.88,27.67
429911.77,35.13,21.53,339782.35,27.76
429963.47,35.15,21.56,339782.53,27.78
429963.47,35.15,21.56,339736.79,27.78
429827.51,35.17,21.58,339736.42,27.8
429691.55,35.19,21.59,339757.67,27.82
429346.76,35.18,21.58,339848.9,27.84
429398.45,35.2,21.61,339842.56,27.86
429582.17,35.24,21.64,339827.75,27.87
429633.86,35.26,21.67,339827.65,27.89
429497.9,35.28,21.69,340679.85,27.99
429769.93,35.32,21.72,340883.5,28.02
429633.97,35.34,21.74,340858.83,28.04
429633.97,35.34,21.74,340905.53,28.04
429633.97,35.34,21.74,340858.83,28.04
429498.01,35.36,21.76,340774.14,28.05
429362.05,35.37,21.78,340671.23,28.07
429362.05,35.37,21.78,340721.1,28.07
429413.75,35.4,21.81,340904.92,28.1
429288.86,35.42,21.82,340182.5,28.07
429075.91,35.43,21.84,339976.42,28.07
428939.95,35.45,21.85,339956.8,28.1
428939.95,35.45,21.85,339949.55,28.1
428803.99,35.47,21.87,339866.25,28.11
428803.99,35.47,21.87,339888.5,28.11
428855.68,35.5,21.9,339888.68,28.13
428719.72,35.51,21.92,339888.31,28.16
428771.41,35.54,21.95,339888.31,28.17
428635.45,35.56,21.97,339932.93,28.2
428419.64,35.55,21.95,339788.99,28.2
428419.64,35.55,21.95,339766.74,28.19
428129.97,35.54,21.94,339712.35,28.2
427994.01,35.55,21.96,339689.61,28.22
427682.28,35.54,21.94,339350.97,28.2
427402.07,35.52,21.93,339052.37,28.18
427266.11,35.54,21.95,339045.65,28.2
427130.15,35.56,21.96,339552.71,28.27
427181.84,35.59,21.99,339537.23,28.29
427181.84,35.59,21.99,339561.08,28.29
427045.88,35.61,22.01,339541.47,28.31
426909.92,35.63,22.03,339458.17,28.33
427093.63,35.66,22.06,339457.98,28.34
426803.96,35.65,22.05,339457.98,28.35
426668.0,35.66,22.07,339487.15,28.38
426903.77,35.7,22.11,338835.66,28.34
426955.46,35.73,22.13,338703.19,28.34
427224.29,35.77,22.17,338685.81,28.35
427283.45,35.8,22.2,339498.38,28.44
427140.02,35.81,22.22,339322.86,28.45
427191.71,35.84,22.25,338918.67,28.44
427191.71,35.84,22.25,338918.67,28.44
427005.13,35.83,22.24,338634.36,28.42
427056.82,35.86,22.27,338397.81,28.42
426920.86,35.88,22.28,338386.75,28.44
426792.37,35.9,22.3,338738.13,28.49
426648.94,35.92,22.32,338512.71,28.5
426367.21,35.9,22.31,338242.78,28.48
426550.92,35.94,22.34,338620.8,28.53
426414.96,35.96,22.36,338576.06,28.55
426466.66,35.99,22.39,338582.26,28.57
426154.83,35.97,22.38,338362.05,28.56
426423.66,36.01,22.42,338436.53,28.58
426442.39,36.04,22.44,339109.41,28.66
426306.43,36.06,22.46,339264.75,28.7
426085.02,36.05,22.45,339142.15,28.69
426085.02,36.05,22.45,339125.39,28.69
426085.02,36.05,22.45,339125.39,28.69
425949.06,36.06,22.47,339125.2,28.71
425813.1,36.08,22.49,339125.2,28.74
425523.42,36.07,22.47,338826.13,28.72
425707.14,36.1,22.51,338830.99,28.74
425758.83,36.13,22.54,338893.43,28.76
425622.87,36.15,22.56,338869.26,28.78
425486.91,36.17,22.58,338829.43,28.8
425358.42,36.19,22.6,338945.28,28.84
425534.66,36.23,22.63,339685.62,28.92
425398.7,36.25,22.65,339666.01,28.94
425053.92,36.23,22.63,339393.28,28.93
424980.47,36.23,22.64,339102.02,28.91
424980.47,36.23,22.64,339121.01,28.91
425249.3,36.27,22.67,339370.44,28.94
425249.3,36.27,22.67,339356.23,28.94
425300.99,36.3,22.7,339356.41,28.96
425011.32,36.28,22.69,339003.96,28.94
425011.32,36.28,22.69,339003.96,28.94
424875.36,36.3,22.71,339003.58,28.97
424739.4,36.32,22.73,339033.88,28.99
424791.09,36.35,22.76,339023.71,29.01
424842.78,36.38,22.79,339013.12,29.03
425026.49,36.42,22.82,339005.12,29.05
425026.49,36.42,22.82,338995.1,29.05
425298.53,36.46,22.86,340220.39,29.17
425162.57,36.48,22.88,340101.58,29.18
425026.61,36.5,22.9,339992.22,29.2
424890.65,36.52,22.92,339992.22,29.22
424754.69,36.54,22.94,339992.02,29.25
424409.91,36.52,22.93,339719.3,29.23
424678.73,36.56,22.96,339719.3,29.25
424950.77,36.6,23.0,339751.09,29.26
424605.98,36.59,22.99,339732.13,29.27
424498.33,36.58,22.98,339621.22,29.27
424767.15,36.62,23.02,339621.62,29.28
424950.87,36.65,23.06,339608.39,29.29
424606.08,36.64,23.04,340787.86,29.41
424841.85,36.68,23.08,339900.48,29.35
424552.18,36.66,23.07,339798.12,29.34
424416.22,36.68,23.09,339798.39,29.37
424128.22,36.67,23.07,339507.07,29.35
424128.22,36.67,23.07,339547.46,29.36
423992.26,36.69,23.09,339444.29,29.37
424271.77,36.73,23.13,340995.74,29.52
424271.77,36.73,23.13,340995.74,29.52
424128.34,36.75,23.15,340775.22,29.53
423992.38,36.77,23.17,340775.02,29.55
423813.28,36.76,23.17,340679.56,29.55
423864.97,36.79,23.2,340275.36,29.54
423729.01,36.81,23.22,340275.36,29.56
423593.05,36.83,23.24,339890.99,29.55
423652.21,36.86,23.27,339860.35,29.57
423913.57,36.9,23.31,340609.24,29.65
424097.28,36.94,23.34,340743.05,29.68
424097.28,36.94,23.34,340743.05,29.68
424097.28,36.94,23.34,340743.05,29.68
423961.32,36.96,23.36,340757.07,29.71
423626.54,36.94,23.35,340380.07,29.68
423678.23,36.98,23.38,340254.35,29.69
423557.2,37.0,23.4,340346.04,29.73
423357.53,36.99,23.39,341315.08,29.82
423409.22,37.02,23.42,341315.26,29.84
423409.22,37.02,23.42,341297.97,29.84
423685.68,37.06,23.46,341297.6,29.85
423549.72,37.08,23.48,341310.31,29.88
423413.76,37.1,23.5,341297.6,29.9
423277.8,37.12,23.52,341297.6,29.93
423277.8,37.12,23.52,341319.86,29.93
423141.84,37.14,23.54,341656.29,29.99
423005.89,37.16,23.56,341599.65,30.01
422869.93,37.18,23.58,341778.15,30.05
422869.93,37.18,23.58,341898.04,30.06
422527.5,37.17,23.57,341694.57,30.06
422796.33,37.2,23.61,341769.05,30.07
422660.37,37.23,23.63,341924.39,30.11
422524.41,37.25,23.65,341904.78,30.14
422576.1,37.28,23.68,341983.3,30.17
422627.79,37.31,23.71,341983.48,30.19
422293.01,37.29,23.7,341720.76,30.18
422344.7,37.33,23.73,341720.38,30.2
422396.39,37.36,23.76,341720.38,30.22
422448.08,37.39,23.79,341720.38,30.24
422716.91,37.43,23.83,341793.68,30.26
422372.12,37.41,23.82,341726.47,30.27
422236.16,37.43,23.84,341720.38,30.3
422287.86,37.47,23.87,341720.38,30.32
422556.68,37.5,23.91,343106.95,30.45
422211.9,37.49,23.89,342739.12,30.43
422075.94,37.51,23.92,342738.92,30.46
421968.28,37.51,23.91,342631.86,30.45
421810.63,37.5,23.9,342470.21,30.44
422071.82,37.54,23.94,342472.31,30.46
421964.17,37.53,23.93,342364.66,30.45
421828.21,37.55,23.96,342362.55,30.48
421879.9,37.58,23.99,342362.55,30.5
421931.59,37.61,24.02,342362.55,30.52
421983.28,37.65,24.05,342658.12,30.57
421983.28,37.65,24.05,342642.95,30.57
421983.28,37.65,24.05,342618.38,30.57
422167.0,37.68,24.09,342847.19,30.6
422031.04,37.71,24.11,343280.59,30.67
422082.73,37.74,24.14,343280.59,30.69
421946.77,37.76,24.16,343280.59,30.72
421998.46,37.79,24.2,343280.59,30.74
421862.5,37.81,24.22,343281.68,30.77
421862.5,37.81,24.22,343308.61,30.77
421914.19,37.85,24.25,343312.55,30.8
421567.05,37.83,24.23,343287.94,30.81
421431.09,37.85,24.26,343282.91,30.83
421295.13,37.87,24.28,343894.22,30.92
421159.17,37.9,24.3,343768.36,30.93
421210.86,37.93,24.33,343364.17,30.92
421262.55,37.96,24.36,343127.62,30.92
421104.9,37.95,24.36,342971.45,30.91
421104.9,37.95,24.36,343017.02,30.91
421054.9,37.95,24.35,342967.02,30.91
420918.94,37.97,24.37,342864.11,30.93
420815.98,37.97,24.37,342761.16,30.92
420815.98,37.97,24.37,342821.27,30.93
420626.31,37.96,24.36,342635.64,30.92
420490.35,37.98,24.38,342635.64,30.95
420490.35,37.98,24.38,342635.64,30.95
420354.39,38.0,24.4,342601.48,30.97
420413.55,38.03,24.44,342431.53,30.98
420270.12,38.05,24.46,342927.97,31.05
420134.16,38.08,24.48,342859.22,31.07
420402.99,38.12,24.52,342859.03,31.09
420267.03,38.14,24.54,342859.03,31.11
420131.07,38.16,24.57,342969.66,31.15
419995.11,38.18,24.59,342875.67,31.17
420046.8,38.22,24.62,342868.58,31.2
419910.84,38.24,24.64,342866.25,31.22
419566.06,38.22,24.63,343499.54,31.29
419834.88,38.27,24.67,343574.02,31.31
419698.92,38.29,24.69,343729.36,31.36
419562.96,38.31,24.71,343729.16,31.39
419427.0,38.33,24.74,343729.16,31.41
419610.71,38.37,24.78,343862.97,31.45
419794.43,38.41,24.82,343944.76,31.47
419658.47,38.43,24.84,344874.37,31.59
419658.47,38.43,24.84,344861.99,31.58
418570.79,38.62,25.02,344861.79,31.82
418434.83,38.64,25.05,344861.6,31.85
418306.34,38.67,25.07,344492.72,31.84
418306.34,38.67,25.07,344447.15,31.84
418162.91,38.69,25.09,344422.43,31.87
418026.95,38.71,25.11,344422.43,31.89
417758.66,38.7,25.1,344074.88,31.87
417810.35,38.73,25.14,343670.69,31.86
417810.35,38.73,25.14,343666.79,31.86
417674.39,38.76,25.16,343282.42,31.85
417674.39,38.76,25.16,343333.89,31.86
417733.55,38.79,25.2,343303.26,31.88
417777.77,38.82,25.23,343808.2,31.95
417844.4,38.86,25.26,342796.24,31.88
417708.44,38.88,25.29,342840.92,31.91
417752.66,38.92,25.32,343766.57,32.02
417532.52,38.91,25.31,343103.84,31.97
417354.59,38.93,25.33,343467.67,32.04
417406.28,38.96,25.37,343431.18,32.06
417270.32,38.99,25.39,343422.99,32.09
417072.94,38.98,25.38,343293.44,32.08
417072.94,38.98,25.38,343312.14,32.09
416936.98,39.0,25.41,343795.62,32.16
416801.02,39.03,25.43,343795.43,32.19
416665.06,39.05,25.45,343795.43,32.22
417068.78,39.1,25.5,343835.28,32.23
417068.78,39.1,25.5,343887.09,32.24
416936.75,39.1,25.5,343862.79,32.24
416988.44,39.13,25.53,343862.16,32.27
416852.48,39.15,25.56,343745.56,32.29
416675.87,39.15,25.55,343730.01,32.29
416727.56,39.18,25.58,343877.57,32.33
416727.56,39.18,25.58,343939.93,32.34
416591.6,39.2,25.61,344016.33,32.37
416860.43,39.25,25.65,343902.89,32.38
416860.43,39.25,25.65,343960.89,32.38
416530.58,39.23,25.64,345123.8,32.51
416394.62,39.26,25.66,345123.6,32.54
416446.31,39.29,25.7,345123.6,32.56
416446.31,39.29,25.7,345123.6,32.56
416310.35,39.32,25.72,345123.6,32.59
416362.04,39.35,25.76,345123.69,32.62
416226.08,39.38,25.78,345128.35,32.65
416090.12,39.4,25.8,345420.26,32.71
415954.16,39.42,25.83,345493.29,32.75
415954.16,39.42,25.83,345484.42,32.75
415818.2,39.45,25.85,345490.19,32.78
415869.89,39.48,25.89,345490.37,32.8
416204.43,39.53,25.93,345490.0,32.81
416062.74,39.53,25.93,345492.18,32.82
416331.57,39.57,25.97,345490.01,32.84
416195.61,39.59,26.0,345490.0,32.87
416059.65,39.62,26.02,345490.0,32.9
416111.34,39.65,26.06,345994.65,32.97
415975.38,39.68,26.08,346132.92,33.02
415655.38,39.66,26.07,345812.92,33.0
415707.07,39.7,26.1,346132.32,33.05
415707.07,39.7,26.1,346123.12,33.05
415758.76,39.73,26.14,346246.23,33.09
415413.98,39.72,26.12,346234.64,33.1
415682.8,39.76,26.17,346460.64,33.14
415348.02,39.75,26.15,346260.17,33.14
415620.28,39.79,26.19,346168.0,33.14
415620.28,39.79,26.19,346134.9,33.14
415627.92,39.82,26.23,345923.36,33.14
415627.92,39.82,26.23,345923.36,33.14
415250.18,39.8,26.21,345538.58,33.12
415519.0,39.85,26.25,345538.38,33.14
415570.69,39.88,26.29,345538.38,33.16
415570.69,39.88,26.29,345538.38,33.16
415215.91,39.87,26.27,345542.76,33.18
415017.1,39.86,26.26,345267.68,33.16
415017.1,39.86,26.26,345250.82,33.16
415200.82,39.9,26.3,345246.79,33.18
415469.64,39.94,26.35,345246.43,33.19
415222.88,39.93,26.34,345329.01,33.21
415274.57,39.97,26.38,345305.6,33.24
415543.4,40.01,26.42,345344.43,33.26
415407.44,40.04,26.44,346445.88,33.39
415271.48,40.07,26.47,346532.69,33.43
414930.48,40.05,26.46,346170.6,33.41
414643.69,40.04,26.44,345926.43,33.4
414879.46,40.08,26.49,345903.54,33.42
414879.46,40.08,26.49,345922.62,33.42
414942.23,40.12,26.52,345538.07,33.41
414731.62,40.14,26.54,345184.11,33.41
415008.08,40.18,26.59,345886.8,33.49
415059.78,40.22,26.62,345783.89,33.51
414778.05,40.2,26.61,345415.33,33.48
414642.09,40.23,26.63,345600.12,33.53
414445.47,40.22,26.63,345484.8,33.53
414260.33,40.24,26.65,344594.36,33.48
414124.37,40.27,26.67,344594.16,33.51
414124.37,40.27,26.67,344594.16,33.51
414393.2,40.31,26.72,344594.16,33.52
414444.89,40.35,26.76,344624.52,33.55
414100.1,40.34,26.74,344607.53,33.57
414368.93,40.38,26.78,344602.94,33.58
414232.97,40.41,26.81,345668.6,33.72
414097.01,40.43,26.84,345668.4,33.75
414148.7,40.47,26.87,345284.17,33.74
414012.74,40.5,26.9,345284.16,33.77
414071.9,40.53,26.94,345240.08,33.8
413928.47,40.56,26.96,345653.49,33.87
413585.96,40.55,26.95,345278.2,33.85
413858.0,40.59,27.0,345299.84,33.87
414041.71,40.64,27.04,345291.56,33.89
414310.54,40.68,27.09,345278.2,33.9
414174.58,40.71,27.11,346011.55,34.01
414226.27,40.75,27.15,346222.75,34.06
414226.27,40.75,27.15,346308.44,34.07
414277.96,40.78,27.19,346764.7,34.14
414142.0,40.81,27.22,346661.79,34.16
414377.77,40.86,27.26,347029.84,34.22
414561.48,40.9,27.31,347029.65,34.24
414425.52,40.93,27.33,347029.65,34.27
414477.21,40.97,27.37,347029.65,34.3
414660.93,41.01,27.42,347068.71,34.33
414371.25,41.0,27.4,346592.42,34.29
414235.29,41.02,27.43,346557.25,34.32
414077.64,41.01,27.42,346404.13,34.31
414261.36,41.06,27.46,347381.04,34.43
414132.86,41.09,27.49,347238.24,34.45
413989.44,41.11,27.52,347605.69,34.52
413644.65,41.1,27.5,347573.75,34.53
413508.69,41.13,27.53,347573.55,34.57
413316.5,41.12,27.52,347357.83,34.55
413180.54,41.14,27.55,347357.83,34.59
413044.58,41.17,27.58,347396.36,34.63
413044.58,41.17,27.58,347396.36,34.63
412908.62,41.2,27.6,347372.81,34.66
412623.97,41.18,27.59,347075.56,34.64
412488.01,41.21,27.61,347062.81,34.67
412352.05,41.24,27.64,347312.22,34.73
412620.87,41.28,27.69,347386.8,34.76
412484.91,41.31,27.72,347452.74,34.8
412536.6,41.35,27.76,347575.84,34.84
412191.82,41.34,27.74,347243.68,34.82
412055.86,41.36,27.77,347201.49,34.85
412055.86,41.36,27.77,347201.49,34.85
412324.68,41.41,27.81,347201.29,34.87
412188.72,41.44,27.84,347201.29,34.91
412052.76,41.47,27.87,347269.94,34.95
412104.46,41.51,27.91,347202.15,34.97
411968.5,41.53,27.94,347203.35,35.0
412020.19,41.57,27.98,347204.38,35.03
412071.88,41.61,28.02,348024.26,35.14
411935.92,41.64,28.04,348096.29,35.19
412119.63,41.69,28.09,348096.1,35.21
411983.67,41.71,28.12,348096.1,35.25
411847.71,41.74,28.15,348148.59,35.29
411558.04,41.73,28.13,347761.51,35.26
411422.08,41.76,28.16,347737.81,35.29
411422.08,41.76,28.16,347728.11,35.29
411077.3,41.74,28.14,347410.63,35.28
410941.34,41.77,28.17,347385.06,35.31
410805.38,41.8,28.2,348069.31,35.42
410864.54,41.84,28.24,347980.4,35.44
410864.54,41.84,28.24,347986.86,35.44
410721.11,41.87,28.27,347828.26,35.46
410993.14,41.92,28.32,347828.07,35.48
411044.84,41.96,28.36,347829.9,35.51
411044.84,41.96,28.36,347829.9,35.51
410908.88,41.99,28.39,347829.92,35.54
410772.92,42.02,28.42,347834.53,35.58
410578.96,42.01,28.41,347619.78,35.56
410847.79,42.05,28.46,347613.31,35.58
410711.83,42.08,28.49,348806.26,35.74
410432.96,42.07,28.48,348655.74,35.74
410297.0,42.1,28.51,348552.84,35.77
410161.04,42.13,28.54,348552.84,35.8
409871.37,42.12,28.52,348330.16,35.79
409614.37,42.1,28.51,348111.79,35.78
409667.87,42.15,28.55,347485.23,35.75
409567.34,42.14,28.55,347155.5,35.72
409410.36,42.17,28.58,347629.63,35.81
409274.4,42.2,28.61,347526.73,35.83
409326.09,42.24,28.65,347710.55,35.88
409598.12,42.29,28.7,347692.99,35.9
409405.94,42.28,28.69,347907.81,35.93
409802.74,42.34,28.74,348158.02,35.97
409802.74,42.34,28.74,348158.02,35.97
409677.85,42.37,28.77,347435.6,35.93
409541.89,42.4,28.8,347435.41,35.97
409328.94,42.42,28.82,347229.32,35.98
409380.63,42.46,28.86,347229.32,36.01
409244.67,42.49,28.89,347229.32,36.05
409244.67,42.49,28.89,347229.32,36.05
409244.67,42.49,28.89,347229.32,36.05
409296.37,42.53,28.93,347379.95,36.1
409160.41,42.56,28.96,347231.28,36.12
408843.45,42.55,28.96,347107.41,36.13
408707.49,42.58,28.99,347683.03,36.22
408579.0,42.61,29.02,347596.06,36.25
408623.22,42.65,29.06,347612.19,36.28
408806.93,42.7,29.11,347612.0,36.31
408806.93,42.7,29.11,347612.0,36.31
408806.93,42.7,29.11,347612.0,36.31
408990.65,42.75,29.15,347612.0,36.33
408700.97,42.73,29.14,347640.27,36.35
408884.69,42.78,29.19,347625.16,36.37
408748.73,42.81,29.22,347612.0,36.41
408800.42,42.85,29.26,347612.0,36.44
408664.46,42.89,29.29,348408.83,36.56
408940.75,42.94,29.34,348609.61,36.6
408804.79,42.97,29.37,348609.42,36.64
408804.79,42.97,29.37,348609.42,36.64
408668.83,43.0,29.4,348609.42,36.68
408713.06,43.04,29.44,348702.6,36.72
408375.84,43.02,29.43,348761.83,36.74
408644.67,43.07,29.48,348836.15,36.77
408696.36,43.12,29.52,348777.38,36.79
408434.14,43.1,29.51,348477.35,36.78
408485.83,43.15,29.55,348474.84,36.81
408537.52,43.19,29.59,348467.39,36.84
408401.56,43.22,29.62,349219.28,36.96
408265.6,43.25,29.65,349294.23,37.0
408129.64,43.28,29.69,349192.96,37.03
407993.68,43.31,29.72,349191.32,37.07
407648.9,43.3,29.7,348918.98,37.06
407648.9,43.3,29.7,348918.98,37.06
407700.59,43.34,29.75,348919.15,37.09
408043.59,43.39,29.8,348831.32,37.1
407819.5,43.41,29.81,348194.64,37.06
408154.04,43.46,29.86,348194.26,37.07
407714.91,43.45,29.85,347862.42,37.07
407578.95,43.48,29.88,347884.5,37.11
407315.86,43.47,29.88,347885.18,37.13
