ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1173250.12,25.46,11.9,362399.44,7.87
1173404.85,25.47,11.9,362900.13,7.88
1173565.17,25.48,11.91,362906.72,7.88
1173725.48,25.48,11.92,362914.19,7.88
1173777.01,25.49,11.92,362914.19,7.88
1173777.01,25.49,11.92,362913.8,7.88
1173937.33,25.49,11.93,362930.08,7.88
1173937.33,25.49,11.93,362838.49,7.88
1174103.23,25.5,11.93,362838.12,7.88
1174263.55,25.51,11.94,362838.12,7.88
1174432.94,25.51,11.95,362838.72,7.88
1174416.19,25.51,11.95,362776.87,7.88
1174180.21,25.51,11.94,362498.35,7.88
1174346.11,25.52,11.95,362498.35,7.88
1174515.51,25.52,11.96,362497.98,7.88
1174279.53,25.52,11.95,362752.84,7.88
1174141.18,25.52,11.95,362586.68,7.88
1174192.71,25.52,11.96,362602.5,7.88
1174244.24,25.53,11.96,362604.66,7.88
1174295.77,25.54,11.97,362604.66,7.88
1174465.17,25.54,11.97,363118.92,7.9
1174367.01,25.54,11.98,363239.03,7.9
1174521.27,25.55,11.98,363239.03,7.9
1174572.8,25.55,11.99,363428.29,7.91
1174624.33,25.56,11.99,363468.07,7.91
1174778.6,25.57,12.0,363473.23,7.91
1174542.62,25.56,12.0,363232.81,7.91
1174594.15,25.57,12.0,363232.81,7.91
1174763.54,25.58,12.01,363232.21,7.91
1174929.44,25.58,12.02,363222.23,7.91
1174980.97,25.59,12.02,363277.71,7.91
1175146.87,25.59,12.03,363279.84,7.91
1175198.4,25.6,12.03,363298.96,7.91
1175358.72,25.6,12.04,363298.96,7.91
1175358.72,25.6,12.04,363333.58,7.92
1175410.25,25.61,12.04,363392.63,7.92
1175174.27,25.61,12.04,363130.83,7.91
1175182.21,25.61,12.04,363183.19,7.91
1175182.21,25.61,12.04,363011.31,7.91
1175342.53,25.62,12.05,363011.31,7.91
1175502.85,25.62,12.06,363017.71,7.91
1175554.38,25.63,12.06,362977.87,7.91
1175605.91,25.63,12.07,362977.87,7.91
1175657.44,25.64,12.07,364062.09,7.94
1175855.72,25.65,12.08,364408.49,7.95
1175907.25,25.65,12.09,364408.26,7.95
1175885.54,25.65,12.09,364443.44,7.95
1176045.86,25.66,12.09,364597.73,7.95
1176206.18,25.66,12.1,364597.73,7.96
1176257.71,25.67,12.1,364675.97,7.96
1176309.24,25.68,12.11,364794.44,7.96
1176309.24,25.68,12.11,364580.18,7.96
1176202.04,25.67,12.11,364505.95,7.96
1175966.06,25.67,12.11,364432.03,7.96
1176017.59,25.68,12.11,364434.43,7.96
1176177.91,25.68,12.12,364439.64,7.96
1176177.91,25.68,12.12,364439.64,7.96
1176229.44,25.69,12.12,364439.64,7.96
1176280.97,25.69,12.13,364996.96,7.97
1177138.21,25.71,12.15,365537.05,7.98
1177189.74,25.72,12.15,365537.05,7.99
1177310.13,25.72,12.16,365340.29,7.98
1177476.03,25.73,12.16,365744.19,7.99
1177244.47,25.73,12.16,365493.28,7.99
1177249.85,25.73,12.16,365481.96,7.99
1177024.42,25.73,12.16,365373.82,7.99
1177184.74,25.73,12.17,365373.61,7.99
1177339.0,25.74,12.18,365420.5,7.99
1177493.27,25.75,12.18,365475.42,7.99
1177544.8,25.75,12.19,365516.02,7.99
1177407.46,25.76,12.19,364983.3,7.98
1177458.99,25.76,12.2,364982.91,7.99
1177375.03,25.76,12.2,364970.17,7.99
1177426.56,25.77,12.2,364969.8,7.99
1177478.09,25.78,12.21,365781.37,8.01
1177529.62,25.78,12.22,365781.37,8.01
1177689.94,25.79,12.22,365781.37,8.01
1177353.36,25.78,12.22,365540.46,8.01
1177404.89,25.79,12.22,365540.09,8.01
1177565.21,25.8,12.23,366519.46,8.03
1177774.98,25.8,12.24,367999.84,8.06
1177826.51,25.81,12.24,367662.93,8.06
1177986.83,25.81,12.25,367667.36,8.06
1178038.36,25.82,12.25,367667.36,8.06
1178089.89,25.83,12.26,367667.36,8.06
1178279.91,25.83,12.27,367670.49,8.06
1178279.91,25.83,12.27,367670.49,8.06
1178478.19,25.84,12.27,367741.84,8.06
1178478.19,25.84,12.27,367741.84,8.06
1178692.44,25.85,12.28,367927.51,8.07
1178882.46,25.85,12.29,367927.14,8.07
1178933.99,25.86,12.29,368106.74,8.07
1179103.39,25.86,12.3,368111.22,8.07
1178867.41,25.86,12.29,367862.67,8.07
1178692.35,25.86,12.29,367599.16,8.06
1178846.61,25.87,12.3,367613.69,8.07
1179012.52,25.87,12.31,367614.27,8.07
1179064.05,25.88,12.31,367613.64,8.07
1179273.82,25.88,12.32,367910.21,8.08
1179463.84,25.89,12.32,368425.74,8.09
1179624.15,25.9,12.33,368443.48,8.09
1179778.42,25.9,12.34,368539.89,8.09
1179829.95,25.91,12.34,368542.13,8.09
1179881.48,25.92,12.35,368518.88,8.09
1180091.25,25.92,12.36,369308.56,8.11
1180260.64,25.93,12.36,369254.45,8.11
1180420.96,25.93,12.37,369279.4,8.11
1180581.28,25.94,12.37,369285.58,8.11
1180632.81,25.95,12.38,369404.42,8.12
1180684.34,25.95,12.39,369404.42,8.12
1180735.87,25.96,12.39,368931.22,8.11
1180934.14,25.96,12.4,368933.74,8.11
1180985.67,25.97,12.4,368933.74,8.11
1180985.67,25.97,12.4,368933.74,8.11
1181387.11,25.98,12.42,368991.9,8.12
1181438.64,25.99,12.42,368991.9,8.12
1181349.56,25.99,12.42,368807.02,8.11
1181123.58,25.99,12.42,368791.55,8.11
1181175.11,25.99,12.42,368791.18,8.12
1181344.5,26.0,12.43,368790.58,8.12
1181542.78,26.0,12.44,368729.3,8.12
1181542.78,26.0,12.44,368841.91,8.12
1181476.58,26.01,12.44,368836.46,8.12
1181476.58,26.01,12.44,368929.85,8.12
1181690.83,26.01,12.45,369052.92,8.12
1181742.36,26.02,12.45,369087.03,8.13
1181902.68,26.02,12.46,369087.03,8.13
1181902.68,26.02,12.46,369087.03,8.13
1181954.21,26.03,12.46,369086.65,8.13
1182163.98,26.04,12.47,369086.65,8.13
1182318.24,26.04,12.48,369166.57,8.13
1182311.4,26.04,12.48,369282.71,8.13
1182362.93,26.05,12.48,368897.73,8.13
1182205.73,26.05,12.48,366357.81,8.07
1181911.79,26.04,12.48,366201.38,8.07
1181890.09,26.04,12.48,365935.28,8.06
1181941.62,26.05,12.48,365935.28,8.06
1181884.72,26.05,12.48,366102.97,8.07
1182045.04,26.06,12.49,366104.8,8.07
1182096.57,26.06,12.5,366187.14,8.07
1182265.96,26.07,12.5,366168.06,8.07
1182426.28,26.07,12.51,366577.3,8.08
1182426.28,26.07,12.51,366578.6,8.08
1182586.59,26.08,12.51,366578.39,8.08
1182638.12,26.09,12.52,366590.8,8.09
1182689.65,26.09,12.53,366565.13,8.09
1182911.0,26.1,12.53,367081.73,8.1
1182962.53,26.11,12.54,366999.15,8.1
1183014.06,26.11,12.55,366999.15,8.1
1182778.08,26.11,12.54,366996.75,8.1
1182932.35,26.12,12.55,367072.99,8.1
1182932.35,26.12,12.55,367068.24,8.1
1182932.35,26.12,12.55,367479.98,8.11
1183142.11,26.12,12.56,368000.12,8.12
1183193.64,26.13,12.56,368000.12,8.13
1183245.17,26.13,12.57,367933.51,8.13
1182985.25,26.13,12.56,368181.33,8.13
1183036.78,26.14,12.57,368181.11,8.13
1183036.78,26.14,12.57,368352.18,8.14
1183036.78,26.14,12.57,368341.48,8.14
1183191.04,26.14,12.58,368341.48,8.14
1183212.13,26.15,12.58,368354.38,8.14
1183263.66,26.15,12.58,368359.46,8.14
1183315.19,26.16,12.59,368477.94,8.15
1183546.05,26.17,12.6,368109.61,8.14
1183706.37,26.17,12.61,368148.92,8.14
1183757.9,26.18,12.61,368258.49,8.14
1184316.43,26.19,12.63,368356.27,8.15
1184080.45,26.19,12.62,368102.35,8.14
1184080.45,26.19,12.62,373165.89,8.25
1184249.84,26.2,12.63,373165.89,8.25
1184023.86,26.19,12.63,373076.82,8.25
1184213.88,26.2,12.63,373092.26,8.25
1184125.08,26.2,12.63,372879.62,8.25
1184125.08,26.2,12.63,372879.62,8.25
1184125.08,26.2,12.63,372899.39,8.25
1184146.17,26.2,12.64,373863.96,8.27
1184146.17,26.2,12.64,373897.58,8.27
1184300.44,26.21,12.64,373980.64,8.28
1184163.1,26.21,12.65,373447.92,8.27
1185192.71,26.23,12.67,373831.35,8.27
1184956.73,26.23,12.67,373678.81,8.27
1184956.73,26.23,12.67,374080.81,8.28
1184720.75,26.23,12.66,374006.88,8.28
1184875.48,26.24,12.67,374011.46,8.28
1184927.01,26.24,12.68,374171.92,8.29
1185081.27,26.25,12.68,374339.82,8.29
1185430.62,26.26,12.69,374336.24,8.29
1185482.15,26.26,12.7,374807.02,8.3
1185482.15,26.26,12.7,374807.02,8.3
1185533.68,26.27,12.7,374806.56,8.31
1185694.0,26.28,12.71,375332.93,8.32
1185903.77,26.28,12.72,376098.42,8.33
1185955.3,26.29,12.72,376098.42,8.34
1185916.93,26.29,12.73,375716.03,8.33
1185968.46,26.3,12.73,376633.39,8.35
1186128.78,26.3,12.74,376679.72,8.35
1186338.55,26.31,12.74,376780.77,8.36
1186338.55,26.31,12.74,376778.11,8.36
1186498.87,26.32,12.75,376749.35,8.36
1187184.66,26.33,12.77,377126.69,8.36
1187236.19,26.34,12.77,377156.3,8.37
1188576.81,26.37,12.8,379567.21,8.42
1188478.65,26.37,12.8,379666.02,8.42
1188632.92,26.38,12.81,379878.52,8.43
1188626.13,26.38,12.81,379969.81,8.43
1188786.45,26.38,12.82,379969.81,8.43
1188837.98,26.39,12.82,379969.43,8.43
1189235.13,26.4,12.83,380103.98,8.44
1189395.44,26.41,12.84,380448.46,8.45
1189395.44,26.41,12.84,380448.09,8.45
1189306.36,26.41,12.84,380313.28,8.44
1189070.38,26.4,12.84,380057.82,8.44
1189284.64,26.41,12.84,380057.22,8.44
1189515.49,26.42,12.85,380057.22,8.44
1189684.89,26.42,12.86,380019.62,8.44
1189448.91,26.42,12.85,379875.86,8.44
1189500.44,26.43,12.86,379874.53,8.44
1189654.7,26.43,12.87,379874.53,8.44
1189706.23,26.44,12.87,380048.29,8.45
1189757.76,26.45,12.88,380052.46,8.45
1189918.08,26.45,12.89,380055.22,8.45
1189969.61,26.46,12.89,380452.47,8.46
1189969.61,26.46,12.89,380401.51,8.46
1190021.14,26.46,12.9,380395.68,8.46
1190072.67,26.47,12.9,380322.11,8.46
1190124.2,26.48,12.91,380326.73,8.46
1190175.73,26.48,12.92,380352.85,8.46
1190814.64,26.5,12.93,380691.72,8.47
1190678.79,26.5,12.93,380234.74,8.46
1190730.32,26.51,12.94,380256.24,8.46
1190781.85,26.51,12.95,380650.94,8.47
1190936.12,26.52,12.95,380650.94,8.48
1191090.38,26.53,12.96,380650.94,8.48
1191259.78,26.53,12.97,380655.49,8.48
1191259.78,26.53,12.97,380655.49,8.48
1191311.31,26.54,12.97,380853.95,8.48
1191362.84,26.54,12.98,380889.71,8.49
1191414.37,26.55,12.98,380889.71,8.49
1192428.68,26.57,13.01,381712.29,8.51
1192480.21,26.58,13.01,381830.77,8.51
1192646.11,26.59,13.02,382077.53,8.52
1192697.64,26.59,13.03,382078.39,8.52
1192697.64,26.59,13.03,382003.78,8.52
1192749.17,26.6,13.03,382018.82,8.52
1192903.44,26.61,13.04,382772.48,8.54
1192954.97,26.61,13.05,382772.48,8.54
1192940.31,26.61,13.05,383080.61,8.55
1192991.84,26.62,13.05,383628.83,8.56
1193190.12,26.63,13.06,383628.44,8.56
1193241.65,26.63,13.07,383615.31,8.56
1193005.12,26.63,13.06,383332.13,8.56
1193165.44,26.64,13.07,383332.13,8.56
1193216.97,26.64,13.08,383332.13,8.56
1193268.5,26.65,13.08,383336.19,8.56
1193428.82,26.65,13.09,383701.13,8.57
1193428.82,26.65,13.09,383671.12,8.57
1193428.82,26.65,13.09,383670.75,8.57
1193627.1,26.66,13.1,384370.28,8.59
1193452.04,26.66,13.1,384423.35,8.59
1193503.57,26.67,13.1,384420.37,8.59
1193717.83,26.67,13.11,384531.16,8.59
1193887.22,26.68,13.11,384622.57,8.59
1194056.61,26.68,13.12,384603.84,8.6
1194266.38,26.69,13.12,384935.97,8.6
1194253.35,26.69,13.13,384847.29,8.6
1194231.65,26.69,13.13,384595.26,8.6
1194283.18,26.7,13.13,384635.29,8.6
1194334.71,26.7,13.14,384635.29,8.6
1194386.24,26.71,13.14,384635.29,8.6
1194437.77,26.72,13.15,384635.29,8.6
1194489.3,26.72,13.16,384651.11,8.61
1194643.56,26.73,13.16,384521.99,8.6
1194812.95,26.74,13.17,385151.61,8.62
1194812.95,26.74,13.17,385051.76,8.62
1195022.72,26.74,13.18,385054.62,8.62
1195253.58,26.75,13.18,385601.25,8.63
1195413.9,26.76,13.19,385612.58,8.63
1195578.81,26.76,13.2,385617.97,8.63
1195809.66,26.77,13.2,385612.75,8.63
1195979.06,26.78,13.21,385602.78,8.63
1195979.06,26.78,13.21,390319.09,8.74
1196148.45,26.78,13.22,390526.32,8.74
1196346.73,26.79,13.22,390415.31,8.74
1196501.0,26.8,13.23,390414.92,8.74
1196552.53,26.8,13.24,390414.92,8.75
1196721.92,26.81,13.24,390427.2,8.75
1196936.17,26.82,13.25,390447.16,8.75
1197096.49,26.82,13.26,390709.29,8.75
1197148.02,26.83,13.26,390709.29,8.76
1197148.02,26.83,13.26,390845.23,8.76
1197199.55,26.83,13.27,390848.48,8.76
1197368.95,26.84,13.27,390829.75,8.76
1197420.48,26.85,13.28,390517.98,8.76
1197580.79,26.85,13.29,390484.8,8.76
1197580.79,26.85,13.29,390484.8,8.76
1197412.75,26.85,13.28,391320.4,8.78
1197464.28,26.86,13.29,391320.03,8.78
1197398.07,26.86,13.29,391154.26,8.77
1197552.34,26.87,13.3,391154.72,8.78
1197603.87,26.87,13.31,391154.5,8.78
1197655.4,26.88,13.31,391154.5,8.78
1197706.93,26.88,13.32,391153.8,8.78
1197758.46,26.89,13.32,390853.45,8.77
1197585.3,26.89,13.32,390680.3,8.77
1197585.3,26.89,13.32,390895.03,8.78
1197519.1,26.89,13.32,390440.21,8.77
1197570.63,26.9,13.33,390432.2,8.77
1197622.16,26.9,13.34,390430.54,8.77
1197782.47,26.91,13.34,390435.99,8.77
1197834.0,26.91,13.35,390470.99,8.77
1197817.25,26.91,13.35,389645.01,8.76
1197868.78,26.92,13.35,389649.68,8.76
1197868.78,26.92,13.35,389467.25,8.75
1197889.87,26.92,13.36,389601.01,8.76
1197782.68,26.92,13.36,389845.21,8.76
1197936.94,26.93,13.36,389832.03,8.76
1198126.96,26.94,13.37,389872.1,8.76
1198325.24,26.94,13.38,390033.87,8.77
1198485.56,26.95,13.38,390052.62,8.77
1198645.87,26.96,13.39,390641.59,8.79
1198436.65,26.95,13.39,390368.18,8.78
1198846.54,26.96,13.4,390480.72,8.78
1199000.81,26.97,13.41,390480.72,8.78
1199052.34,26.98,13.41,391226.56,8.8
1199218.24,26.98,13.42,391317.02,8.81
1199378.55,26.99,13.42,391214.04,8.8
1199289.75,26.99,13.42,391327.01,8.81
1199459.15,27.0,13.43,391890.22,8.82
1199510.68,27.0,13.44,391975.41,8.82
1199664.94,27.01,13.44,392278.17,8.83
1199716.47,27.02,13.45,392278.21,8.83
1199885.87,27.02,13.46,392330.54,8.84
1200051.77,27.03,13.46,392372.85,8.84
1200103.3,27.03,13.47,392372.48,8.84
1199828.24,27.03,13.47,392440.33,8.84
1199988.56,27.04,13.47,393057.21,8.86
1200148.88,27.05,13.48,393415.42,8.87
1200303.14,27.05,13.49,393415.42,8.87
1200463.46,27.06,13.49,393554.46,8.87
1200514.99,27.07,13.5,393572.39,8.87
1200669.25,27.07,13.51,393757.73,8.88
1200720.78,27.08,13.51,393757.36,8.88
1200622.63,27.08,13.51,393875.39,8.88
1200622.63,27.08,13.51,394494.56,8.9
1200674.16,27.09,13.52,394499.89,8.9
1200725.69,27.09,13.53,394366.92,8.9
1200939.94,27.1,13.53,394677.71,8.91
1201042.58,27.1,13.54,394669.42,8.91
1201094.11,27.11,13.54,394644.38,8.91
1201248.38,27.12,13.55,395335.15,8.92
1201299.91,27.12,13.56,395340.35,8.93
1201498.19,27.13,13.57,395340.35,8.93
1201652.45,27.14,13.57,395340.35,8.93
1201703.98,27.15,13.58,394994.04,8.92
1201472.42,27.14,13.58,394939.44,8.92
1201632.73,27.15,13.58,395001.88,8.92
1201588.87,27.15,13.58,394796.94,8.92
1201640.4,27.16,13.59,394796.94,8.92
1201691.93,27.16,13.6,394822.07,8.92
1201743.46,27.17,13.6,394822.07,8.93
1201957.71,27.17,13.61,395710.27,8.95
1202127.11,27.18,13.61,395753.95,8.95
1202178.64,27.19,13.62,395655.33,8.95
1201942.66,27.18,13.62,395579.15,8.95
1201994.19,27.19,13.62,395821.68,8.95
1202192.46,27.2,13.63,395821.89,8.96
1202192.46,27.2,13.63,395821.89,8.96
1202402.23,27.2,13.64,395827.14,8.96
1202453.76,27.21,13.64,395827.14,8.96
1202453.76,27.21,13.64,395850.57,8.96
1202614.08,27.22,13.65,395872.71,8.96
1202576.93,27.22,13.65,395720.7,8.96
1202487.85,27.22,13.65,395691.0,8.96
1202539.38,27.22,13.66,395899.84,8.96
1202699.7,27.23,13.66,395936.02,8.96
1202699.7,27.23,13.66,395936.16,8.96
1202751.23,27.24,13.67,395928.13,8.97
1202802.76,27.24,13.68,396030.18,8.97
1202972.15,27.25,13.68,396035.04,8.97
1203132.47,27.26,13.69,396090.91,8.97
1203292.78,27.26,13.7,396090.91,8.97
1203344.31,27.27,13.7,396071.49,8.98
1203395.84,27.27,13.71,396170.04,8.98
1203565.24,27.28,13.71,396173.8,8.98
1203725.55,27.29,13.72,396202.68,8.98
1203489.57,27.28,13.72,396110.66,8.98
1203489.57,27.28,13.72,396030.36,8.98
1203649.89,27.29,13.72,396030.15,8.98
1203613.25,27.3,13.73,396239.5,8.99
1203664.78,27.3,13.74,396241.63,8.99
1203428.8,27.3,13.73,395911.92,8.98
1203480.33,27.31,13.74,395911.69,8.98
1203553.57,27.31,13.74,396185.56,8.99
1203605.1,27.32,13.75,396360.52,9.0
1203765.41,27.32,13.76,396388.25,9.0
1203925.73,27.33,13.76,396388.25,9.0
1203859.53,27.33,13.77,396566.2,9.0
1203911.06,27.34,13.77,396591.43,9.01
1204071.37,27.34,13.78,396591.43,9.01
1204231.69,27.35,13.78,397156.43,9.02
1204462.55,27.36,13.79,397156.43,9.02
1204447.63,27.36,13.79,397335.22,9.03
1204499.16,27.37,13.8,397292.75,9.03
1204550.69,27.37,13.81,397292.75,9.03
1204602.22,27.38,13.81,397290.16,9.03
1204811.99,27.38,13.82,397338.25,9.03
1204654.79,27.38,13.82,397166.21,9.03
1204706.32,27.39,13.82,397166.21,9.03
1204875.72,27.39,13.83,397166.21,9.03
1204875.72,27.39,13.83,397136.04,9.03
1205029.98,27.4,13.84,397099.86,9.03
1204783.07,27.4,13.83,396647.21,9.02
1204943.39,27.41,13.84,396647.21,9.02
1204994.92,27.41,13.85,396754.91,9.03
1204979.99,27.41,13.85,396760.01,9.03
1205140.31,27.42,13.85,396764.86,9.03
1204914.88,27.42,13.85,396727.8,9.03
1204683.32,27.42,13.85,396410.78,9.02
1204683.32,27.42,13.85,396432.69,9.02
1204734.85,27.42,13.86,396431.62,9.02
1204474.92,27.42,13.85,396167.12,9.02
1204376.76,27.42,13.85,396286.62,9.02
1204428.29,27.43,13.86,396411.43,9.03
1204588.61,27.43,13.87,396962.37,9.04
1204640.14,27.44,13.87,397126.99,9.05
1204691.67,27.45,13.88,397121.16,9.05
1204743.2,27.45,13.89,397180.2,9.05
1204794.73,27.46,13.89,397298.68,9.05
1204846.26,27.46,13.9,397298.3,9.06
1205006.57,27.47,13.9,397298.3,9.06
1205058.1,27.48,13.91,397297.93,9.06
1205058.1,27.48,13.91,397293.99,9.06
1204822.12,27.47,13.91,397276.26,9.06
1204822.12,27.47,13.91,397321.54,9.06
1205012.14,27.48,13.92,398065.78,9.08
1205181.54,27.49,13.92,398083.77,9.08
1205347.44,27.49,13.93,398088.91,9.08
1205398.97,27.5,13.93,398123.42,9.08
1205450.5,27.51,13.94,398298.39,9.09
1205502.03,27.51,13.95,398298.39,9.09
1205266.05,27.51,13.94,397942.76,9.08
1205266.05,27.51,13.94,397985.04,9.08
1205420.31,27.52,13.95,397985.04,9.09
1205471.84,27.52,13.96,397893.51,9.09
1205632.16,27.53,13.96,397939.69,9.09
1205792.48,27.54,13.97,397940.0,9.09
1205952.8,27.54,13.98,398135.7,9.09
1205864.0,27.54,13.98,398231.18,9.1
1205842.29,27.54,13.98,398187.79,9.1
1206008.19,27.55,13.99,398261.08,9.1
1206008.19,27.55,13.99,398101.53,9.09
1206008.19,27.55,13.99,398247.88,9.1
1206059.72,27.56,13.99,398247.88,9.1
1206469.61,27.57,14.0,398360.42,9.1
1206629.93,27.58,14.01,398930.76,9.12
1206784.2,27.58,14.02,399229.59,9.13
1206585.66,27.58,14.01,398935.5,9.12
1206585.66,27.58,14.01,399054.31,9.12
1206637.19,27.59,14.02,399180.72,9.13
1206637.19,27.59,14.02,399180.72,9.13
1206688.72,27.59,14.03,399190.41,9.13
1206613.21,27.59,14.03,397781.08,9.1
1206664.74,27.6,14.03,397781.08,9.1
1206716.27,27.61,14.04,397781.08,9.1
1206767.8,27.61,14.05,397781.08,9.1
1206767.8,27.61,14.05,397809.75,9.1
1206760.96,27.61,14.05,397809.75,9.1
1206915.22,27.62,14.06,397745.29,9.1
1207075.54,27.63,14.06,397955.92,9.11
1207127.07,27.64,14.07,398102.87,9.11
1207292.97,27.64,14.08,398092.89,9.11
1207271.26,27.64,14.08,398092.29,9.12
1207440.66,27.65,14.08,398117.26,9.12
1207440.66,27.65,14.08,397612.41,9.1
1207492.19,27.65,14.09,397639.21,9.11
1207338.43,27.65,14.09,397541.97,9.11
1207498.75,27.66,14.09,398106.97,9.12
1207550.28,27.67,14.1,398106.97,9.12
1207550.28,27.67,14.1,398036.64,9.12
1207781.14,27.67,14.11,398004.13,9.12
1207781.14,27.67,14.11,398003.63,9.12
1207832.67,27.68,14.11,397963.2,9.12
1207884.2,27.69,14.12,398012.53,9.12
1207609.14,27.68,14.12,397966.49,9.12
1207769.46,27.69,14.13,397966.28,9.12
1208230.74,27.71,14.14,398871.89,9.15
1208400.14,27.71,14.14,398920.68,9.15
1208631.0,27.72,14.15,399306.42,9.16
1208845.25,27.73,14.16,399361.94,9.16
1208808.1,27.73,14.16,399518.5,9.16
1208808.1,27.73,14.16,399519.93,9.16
1208859.63,27.73,14.17,399499.38,9.17
1208793.43,27.74,14.17,399147.67,9.16
1208844.96,27.74,14.18,399206.72,9.16
1208844.96,27.74,14.18,398763.0,9.15
1208844.96,27.74,14.18,402486.26,9.24
1209014.35,27.75,14.18,402415.43,9.24
1209065.88,27.75,14.19,402415.43,9.24
1209065.88,27.75,14.19,402487.67,9.24
1209065.88,27.75,14.19,402401.7,9.24
1209117.41,27.76,14.19,402574.06,9.24
1209081.68,27.76,14.19,402572.22,9.24
1209081.68,27.76,14.19,402572.22,9.24
1209133.21,27.77,14.2,402573.06,9.24
1209184.74,27.77,14.21,402573.06,9.25
1209236.27,27.78,14.21,402574.71,9.25
1209390.54,27.79,14.22,402574.34,9.25
1209544.8,27.79,14.23,402595.07,9.25
1209714.19,27.8,14.23,402595.07,9.25
1209765.72,27.81,14.24,402595.07,9.25
1210703.27,27.83,14.26,404428.86,9.3
1210606.67,27.83,14.26,405257.68,9.32
1210766.98,27.84,14.27,405276.79,9.32
1210818.51,27.84,14.28,405395.27,9.32
1210972.78,27.85,14.28,405546.64,9.33
1211024.31,27.86,14.29,405536.31,9.33
1211075.84,27.86,14.3,405725.14,9.33
1210866.61,27.86,14.29,405644.81,9.33
1210630.63,27.86,14.29,405501.05,9.33
1210784.9,27.87,14.3,405450.61,9.33
1210627.71,27.86,14.3,405251.94,9.33
1210666.98,27.87,14.3,405008.46,9.32
1210666.98,27.87,14.3,404789.19,9.32
1210666.98,27.87,14.3,404744.53,9.32
1210718.51,27.87,14.31,404744.53,9.32
1210878.82,27.88,14.31,404744.53,9.32
1211093.08,27.89,14.32,404834.61,9.32
1211093.08,27.89,14.32,404833.0,9.32
1211144.61,27.89,14.33,404833.0,9.32
1211041.87,27.89,14.33,404690.47,9.32
1210797.93,27.89,14.32,404683.47,9.32
1210849.46,27.89,14.33,404683.47,9.32
1211063.72,27.9,14.33,404683.47,9.32
1211280.97,27.91,14.34,405001.25,9.33
1211490.74,27.91,14.35,405001.25,9.33
1211656.64,27.92,14.35,405090.74,9.33
1211708.17,27.93,14.36,405179.77,9.34
1211759.7,27.93,14.37,405179.4,9.34
1211920.02,27.94,14.37,405179.4,9.34
1211971.55,27.95,14.38,405297.04,9.35
1212169.83,27.96,14.39,405310.16,9.35
1212386.97,27.96,14.4,405264.72,9.35
1212547.29,27.97,14.41,405264.34,9.35
1212745.57,27.98,14.41,405293.15,9.35
1212738.72,27.98,14.42,405102.82,9.35
1212738.72,27.98,14.42,405101.1,9.35
1212790.25,27.99,14.42,405101.1,9.35
1212950.57,27.99,14.43,405128.82,9.35
1212801.64,27.99,14.43,404926.88,9.35
1212717.95,27.99,14.43,404932.18,9.35
1212717.95,27.99,14.43,405033.86,9.35
1212878.27,28.0,14.43,405130.21,9.35
1212871.42,28.0,14.44,405015.47,9.35
1212703.38,28.0,14.44,404797.29,9.35
1212869.28,28.01,14.44,404853.5,9.35
1212920.81,28.01,14.45,407800.32,9.42
1212920.81,28.01,14.45,407800.32,9.42
1212662.75,28.01,14.45,407701.47,9.42
1212428.35,28.01,14.44,407493.95,9.41
1212479.88,28.02,14.45,407493.95,9.42
1212531.41,28.02,14.46,407612.42,9.42
1212531.41,28.02,14.46,407583.58,9.42
1212531.41,28.02,14.46,407663.4,9.42
1217292.75,28.13,14.57,413505.99,9.56
1217462.14,28.14,14.57,413746.42,9.56
1217513.67,28.14,14.58,413750.51,9.56
1217565.2,28.15,14.58,413750.51,9.57
1217565.2,28.15,14.58,413779.79,9.57
1217731.11,28.16,14.59,413795.45,9.57
1217731.11,28.16,14.59,413784.09,9.57
1217664.9,28.16,14.59,413944.61,9.57
1217716.43,28.17,14.6,413944.61,9.57
1217716.43,28.17,14.6,413944.61,9.57
1217926.2,28.17,14.61,413944.02,9.57
1217828.04,28.17,14.61,414066.45,9.58
1219018.81,28.2,14.63,414775.52,9.6
1219070.34,28.21,14.64,414775.52,9.6
1219280.11,28.21,14.65,414784.66,9.6
1219331.64,28.22,14.65,414784.66,9.6
1219334.43,28.22,14.65,414903.0,9.6
1219488.7,28.23,14.66,415395.89,9.62
1219686.97,28.24,14.67,415229.31,9.61
1219841.24,28.25,14.68,415228.72,9.61
1219892.77,28.25,14.69,415987.03,9.63
1219944.3,28.26,14.69,416102.54,9.64
1220104.62,28.26,14.7,417425.52,9.67
1220274.01,28.27,14.7,417426.41,9.67
1220184.93,28.27,14.7,417296.45,9.67
1220177.48,28.27,14.71,417446.28,9.67
