ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
837,3204,2881190,6212,2881190
837,3204,2882190,6212,2882190
838,3212,2883190,6212,2883190
838,3212,2884190,6212,2884190
838,3212,2884660,6212,2884660
838,3212,2885660,6212,2885660
838,3212,2886130,6212,2886130
838,3212,2887130,6212,2887130
838,3212,2888130,6212,2888130
838,3212,2889130,6212,2889130
838,3212,2889600,6212,2889600
838,3212,2890070,6212,2890070
838,3212,2890070,6212,2890070
839,3220,2891070,6212,2891070
839,3220,2892070,6212,2892070
839,3220,2892720,6212,2892720
839,3220,2893190,6212,2893190
839,3220,2893190,6212,2893190
839,3220,2894190,6212,2894190
839,3220,2894410,6212,2894410
839,3220,2895410,6212,2895410
839,3220,2896220,6212,2896220
839,3220,2896220,6212,2896220
839,3220,2897220,6212,2897220
840,3228,2898220,6212,2898220
840,3228,2899030,6212,2899030
840,3228,2900030,6212,2900030
840,3228,2901030,6212,2901030
840,3228,2901680,6212,2901680
840,3228,2902490,6212,2902490
840,3228,2903490,6212,2903490
840,3228,2904490,6212,2904490
840,3228,2905490,6212,2905490
840,3228,2905490,6212,2905490
841,3236,2906490,6212,2906490
841,3236,2907490,6212,2907490
841,3236,2907490,6212,2907490
841,3236,2908490,6212,2908490
841,3236,2909490,6212,2909490
841,3236,2910490,6212,2910490
841,3236,2911490,6212,2911490
841,3236,2912490,6212,2912490
841,3236,2912960,6212,2912960
841,3236,2913960,6212,2913960
842,3244,2914770,6212,2914770
842,3244,2915240,6212,2915240
842,3244,2915240,6212,2915240
842,3244,2916240,6212,2916240
842,3244,2917240,6212,2917240
842,3244,2917710,6212,2917710
842,3244,2918360,6212,2918360
842,3244,2918360,6212,2918360
842,3244,2918360,6212,2918360
843,3252,2922360,6212,2922360
843,3252,2923360,6212,2923360
843,3252,2923680,6212,2923680
843,3252,2924680,6212,2924680
843,3252,2925680,6212,2925680
844,3260,2933680,6212,2933680
844,3260,2934490,6212,2934490
844,3260,2935300,6212,2935300
844,3260,2936300,6212,2936300
844,3260,2937300,6212,2937300
845,3268,2938300,6212,2938300
845,3268,2939300,6212,2939300
845,3268,2939300,6212,2939300
845,3268,2940300,6212,2940300
845,3268,2941110,6212,2941110
845,3268,2943110,6212,2943110
845,3268,2944110,6212,2944110
845,3268,2945110,6212,2945110
845,3268,2945430,6212,2945430
846,3276,2946430,6212,2946430
846,3276,2947240,6212,2947240
846,3276,2949240,6212,2949240
847,3284,2957240,6212,2957240
847,3284,2958050,6212,2958050
847,3284,2959050,6212,2959050
847,3284,2960050,6212,2960050
847,3284,2961050,6212,2961050
847,3284,2961050,6212,2961050
847,3284,2961050,6212,2961050
847,3284,2961280,6212,2961280
848,3292,2962280,6212,2962280
848,3292,2963280,6212,2963280
848,3292,2964090,6212,2964090
848,3292,2964740,6212,2964740
848,3292,2965060,6212,2965060
848,3292,2965530,6212,2965530
848,3292,2966530,6212,2966530
848,3292,2967530,6212,2967530
848,3292,2968340,6212,2968340
849,3300,2969150,6212,2969150
849,3300,2969960,6212,2969960
849,3300,2970960,6212,2970960
849,3300,2971280,6212,2971280
849,3300,2972090,6212,2972090
849,3300,2973090,6212,2973090
849,3300,2974090,6212,2974090
849,3300,2974900,6212,2974900
849,3300,2975900,6212,2975900
850,3308,2976900,6212,2976900
850,3308,2977370,6212,2977370
850,3308,2978180,6212,2978180
850,3308,2978990,6212,2978990
850,3308,2979800,6212,2979800
850,3308,2980800,6212,2980800
850,3308,2981270,6212,2981270
850,3308,2982270,6212,2982270
850,3308,2983270,6212,2983270
850,3308,2983490,6212,2983490
850,3308,2983490,6212,2983490
850,3308,2983650,6212,2983650
850,3308,2984240,6212,2984240
851,3316,2985240,6212,2985240
851,3316,2986240,6212,2986240
851,3316,2987050,6212,2987050
851,3316,2987050,6212,2987050
851,3316,2987270,6212,2987270
851,3316,2988270,6212,2988270
851,3316,2989080,6212,2989080
851,3316,2990080,6212,2990080
852,3324,2991080,6212,2991080
852,3324,2991730,6212,2991730
852,3324,2992730,6212,2992730
852,3324,2993200,6212,2993200
852,3324,2993670,6212,2993670
852,3324,2994140,6212,2994140
852,3324,2995140,6212,2995140
853,3332,2995610,6212,2995610
853,3332,2996610,6212,2996610
853,3332,2997610,6212,2997610
853,3332,2997930,6212,2997930
853,3332,2998930,6212,2998930
853,3332,2999930,6212,2999930
853,3332,2999930,6212,2999930
853,3332,3000930,6212,3000930
853,3332,3001930,6212,3001930
853,3332,3001930,6212,3001930
853,3332,3002740,6212,3002740
854,3340,3003740,6212,3003740
854,3340,3004740,6212,3004740
854,3340,3005740,6212,3005740
854,3340,3006060,6212,3006060
854,3340,3006870,6212,3006870
854,3340,3007870,6212,3007870
854,3340,3008870,6212,3008870
854,3340,3009680,6212,3009680
854,3340,3010680,6212,3010680
854,3340,3011150,6212,3011150
854,3340,3011620,6212,3011620
854,3340,3012620,6212,3012620
855,3348,3013620,6212,3013620
855,3348,3014620,6212,3014620
855,3348,3015620,6212,3015620
855,3348,3016090,6212,3016090
855,3348,3016680,6212,3016680
855,3348,3017270,6212,3017270
855,3348,3018270,6212,3018270
855,3348,3018740,6212,3018740
855,3348,3019330,6212,3019330
856,3356,3020330,6212,3020330
856,3356,3021330,6212,3021330
856,3356,3021650,6212,3021650
856,3356,3022650,6212,3022650
856,3356,3023650,6212,3023650
856,3356,3024650,6212,3024650
856,3356,3025650,6212,3025650
856,3356,3026650,6212,3026650
856,3356,3027650,6212,3027650
857,3364,3028460,6212,3028460
857,3364,3029460,6212,3029460
857,3364,3029460,6212,3029460
857,3364,3030460,6212,3030460
857,3364,3031460,6212,3031460
857,3364,3032460,6212,3032460
857,3364,3032460,6212,3032460
857,3364,3033460,6212,3033460
857,3364,3034460,6212,3034460
857,3364,3035110,6212,3035110
857,3364,3035110,6212,3035110
858,3372,3035920,6212,3035920
858,3372,3036380,6212,3036380
858,3372,3037380,6212,3037380
858,3372,3038190,6212,3038190
858,3372,3039190,6212,3039190
858,3372,3040190,6212,3040190
858,3372,3040740,6212,3040740
858,3372,3040850,6212,3040850
858,3372,3041850,6212,3041850
858,3372,3042850,6212,3042850
859,3380,3043850,6212,3043850
859,3380,3044660,6212,3044660
859,3380,3045660,6212,3045660
859,3380,3046310,6212,3046310
859,3380,3047310,6212,3047310
859,3380,3048310,6212,3048310
859,3380,3048310,6212,3048310
859,3380,3049310,6212,3049310
859,3380,3050310,6212,3050310
860,3388,3051310,6212,3051310
860,3388,3052310,6212,3052310
860,3388,3053310,6212,3053310
860,3388,3054310,6212,3054310
860,3388,3055310,6212,3055310
860,3388,3055630,6212,3055630
860,3388,3056440,6212,3056440
860,3388,3057250,6212,3057250
860,3388,3057570,6212,3057570
861,3396,3065570,6212,3065570
861,3396,3066030,6212,3066030
861,3396,3067030,6212,3067030
862,3404,3067840,6212,3067840
862,3404,3067840,6212,3067840
862,3404,3068650,6212,3068650
862,3404,3068970,6212,3068970
862,3404,3069290,6212,3069290
862,3404,3070290,6212,3070290
862,3404,3070760,6212,3070760
862,3404,3070760,6212,3070760
862,3404,3071570,6212,3071570
862,3404,3072160,6212,3072160
862,3404,3073160,6212,3073160
862,3404,3074160,6212,3074160
863,3412,3075160,6212,3075160
863,3412,3076160,6212,3076160
863,3412,3077160,6212,3077160
863,3412,3079160,6212,3079160
863,3412,3080160,6212,3080160
863,3412,3080160,6212,3080160
863,3412,3080160,6212,3080160
863,3412,3080480,6212,3080480
863,3412,3080480,6212,3080480
863,3412,3081030,6212,3081030
863,3412,3081030,6212,3081030
863,3412,3081840,6212,3081840
863,3412,3082070,6212,3082070
864,3420,3083070,6212,3083070
864,3420,3083540,6212,3083540
864,3420,3083760,6212,3083760
864,3420,3084110,6212,3084110
864,3420,3084580,6212,3084580
864,3420,3085580,6212,3085580
864,3420,3086390,6212,3086390
864,3420,3086940,6212,3086940
865,3428,3094940,6212,3094940
865,3428,3095750,6212,3095750
865,3428,3096560,6212,3096560
865,3428,3097560,6212,3097560
865,3428,3097880,6212,3097880
865,3428,3097880,6212,3097880
866,3436,3098880,6212,3098880
866,3436,3099880,6212,3099880
866,3436,3100880,6212,3100880
866,3436,3104880,6212,3104880
867,3444,3105880,6212,3105880
867,3444,3106880,6212,3106880
867,3444,3107880,6212,3107880
867,3444,3108880,6212,3108880
867,3444,3109880,6212,3109880
867,3444,3110690,6212,3110690
867,3444,3110690,6212,3110690
867,3444,3111690,6212,3111690
867,3444,3112690,6212,3112690
867,3444,3113150,6212,3113150
868,3452,3114150,6212,3114150
868,3452,3114620,6212,3114620
868,3452,3115620,6212,3115620
868,3452,3115940,6212,3115940
868,3452,3116940,6212,3116940
868,3452,3117260,6212,3117260
868,3452,3118260,6212,3118260
868,3452,3119070,6212,3119070
868,3452,3119070,6212,3119070
868,3452,3119390,6212,3119390
868,3452,3120390,6212,3120390
869,3460,3121390,6212,3121390
869,3460,3122200,6212,3122200
869,3460,3122200,6212,3122200
869,3460,3123200,6212,3123200
869,3460,3123670,6212,3123670
869,3460,3123670,6212,3123670
869,3460,3124670,6212,3124670
869,3460,3124990,6212,3124990
869,3460,3124990,6212,3124990
869,3460,3125990,6212,3125990
869,3460,3126990,6212,3126990
869,3460,3127990,6212,3127990
869,3460,3128640,6212,3128640
870,3468,3130640,6212,3130640
870,3468,3130640,6212,3130640
870,3468,3131290,6212,3131290
870,3468,3132290,6212,3132290
870,3468,3133100,6212,3133100
870,3468,3133570,6212,3133570
870,3468,3134570,6212,3134570
871,3476,3135220,6212,3135220
871,3476,3135690,6212,3135690
871,3476,3136500,6212,3136500
871,3476,3137500,6212,3137500
871,3476,3137960,6212,3137960
871,3476,3139960,6212,3139960
871,3476,3140770,6212,3140770
871,3476,3141770,6212,3141770
872,3484,3145770,6212,3145770
872,3484,3146770,6212,3146770
872,3484,3147770,6212,3147770
872,3484,3148770,6212,3148770
872,3484,3148770,6212,3148770
872,3484,3148770,6212,3148770
872,3484,3149770,6212,3149770
872,3484,3150770,6212,3150770
872,3484,3150770,6212,3150770
873,3492,3151770,6212,3151770
873,3492,3152770,6212,3152770
873,3492,3153770,6212,3153770
873,3492,3154580,6212,3154580
873,3492,3155580,6212,3155580
874,3500,3163580,6212,3163580
874,3500,3164040,6212,3164040
874,3500,3165040,6212,3165040
874,3500,3165510,6212,3165510
874,3500,3166510,6212,3166510
874,3500,3166510,6212,3166510
875,3508,3166740,6212,3166740
875,3508,3167550,6212,3167550
875,3508,3167550,6212,3167550
875,3508,3167550,6212,3167550
875,3508,3167550,6212,3167550
875,3508,3167550,6212,3167550
875,3508,3168360,6212,3168360
875,3508,3169170,6212,3169170
875,3508,3170170,6212,3170170
875,3508,3170170,6212,3170170
875,3508,3171170,6212,3171170
875,3508,3172170,6212,3172170
875,3508,3173170,6212,3173170
876,3516,3174170,6212,3174170
876,3516,3175170,6212,3175170
876,3516,3176170,6212,3176170
876,3516,3176540,6212,3176540
876,3516,3176540,6212,3176540
876,3516,3176770,6212,3176770
876,3516,3177580,6212,3177580
876,3516,3178580,6212,3178580
876,3516,3179050,6212,3179050
876,3516,3179510,6212,3179510
876,3516,3179510,6212,3179510
877,3524,3187510,6212,3187510
877,3524,3187830,6212,3187830
877,3524,3187830,6212,3187830
877,3524,3188830,6212,3188830
878,3532,3189830,6212,3189830
878,3532,3190300,6212,3190300
878,3532,3191300,6212,3191300
878,3532,3192300,6212,3192300
878,3532,3193300,6212,3193300
878,3532,3193770,6212,3193770
878,3532,3194770,6212,3194770
878,3532,3195090,6212,3195090
878,3532,3195320,6212,3195320
878,3532,3196130,6212,3196130
878,3532,3196940,6212,3196940
878,3532,3197750,6212,3197750
879,3540,3198220,6212,3198220
880,3548,3206220,6212,3206220
880,3548,3206690,6212,3206690
880,3548,3207010,6212,3207010
880,3548,3207010,6212,3207010
880,3548,3207660,6212,3207660
880,3548,3207660,6212,3207660
880,3548,3207770,6212,3207770
880,3548,3208320,6212,3208320
880,3548,3209320,6212,3209320
880,3548,3209320,6212,3209320
880,3548,3210320,6212,3210320
880,3548,3211320,6212,3211320
881,3556,3211790,6212,3211790
881,3556,3211790,6212,3211790
881,3556,3212790,6212,3212790
881,3556,3212790,6212,3212790
881,3556,3213020,6212,3213020
881,3556,3214020,6212,3214020
881,3556,3215020,6212,3215020
881,3556,3215020,6212,3215020
881,3556,3215020,6212,3215020
881,3556,3215130,6212,3215130
881,3556,3216130,6212,3216130
881,3556,3217130,6212,3217130
881,3556,3218130,6212,3218130
881,3556,3219130,6212,3219130
881,3556,3219940,6212,3219940
882,3564,3220750,6212,3220750
882,3564,3221220,6212,3221220
882,3564,3222030,6212,3222030
882,3564,3222500,6212,3222500
882,3564,3222500,6212,3222500
882,3564,3223500,6212,3223500
882,3564,3224500,6212,3224500
882,3564,3225310,6212,3225310
882,3564,3226120,6212,3226120
882,3564,3226350,6212,3226350
882,3564,3227350,6212,3227350
883,3572,3228160,6212,3228160
883,3572,3228160,6212,3228160
883,3572,3228160,6212,3228160
883,3572,3229160,6212,3229160
883,3572,3229160,6212,3229160
883,3572,3230160,6212,3230160
883,3572,3230970,6212,3230970
883,3572,3231970,6212,3231970
883,3572,3232440,6212,3232440
883,3572,3232900,6212,3232900
883,3572,3233900,6212,3233900
883,3572,3233900,6212,3233900
883,3572,3234490,6212,3234490
883,3572,3234490,6212,3234490
883,3572,3234490,6212,3234490
883,3572,3234960,6212,3234960
883,3572,3234960,6212,3234960
884,3580,3235960,6212,3235960
884,3580,3236430,6212,3236430
884,3580,3237430,6212,3237430
884,3580,3238430,6212,3238430
884,3580,3239240,6212,3239240
884,3580,3240240,6212,3240240
884,3580,3241050,6212,3241050
884,3580,3242050,6212,3242050
884,3580,3242050,6212,3242050
885,3588,3243050,6212,3243050
885,3588,3244050,6212,3244050
885,3588,3245050,6212,3245050
885,3588,3245370,6212,3245370
885,3588,3246370,6212,3246370
885,3588,3247180,6212,3247180
885,3588,3249180,6212,3249180
885,3588,3250180,6212,3250180
885,3588,3250650,6212,3250650
886,3596,3251650,6212,3251650
886,3596,3252120,6212,3252120
886,3596,3252930,6212,3252930
886,3596,3253400,6212,3253400
886,3596,3254400,6212,3254400
887,3604,3262400,6212,3262400
887,3604,3263210,6212,3263210
887,3604,3264210,6212,3264210
887,3604,3265210,6212,3265210
887,3604,3266210,6212,3266210
888,3612,3267210,6212,3267210
888,3612,3268210,6212,3268210
888,3612,3268800,6212,3268800
888,3612,3269260,6212,3269260
888,3612,3269260,6212,3269260
888,3612,3270260,6212,3270260
888,3612,3270260,6212,3270260
888,3612,3271260,6212,3271260
888,3612,3272260,6212,3272260
888,3612,3273260,6212,3273260
889,3620,3274260,6212,3274260
889,3620,3275260,6212,3275260
889,3620,3276070,6212,3276070
889,3620,3276540,6212,3276540
890,3628,3284540,6212,3284540
890,3628,3285540,6212,3285540
890,3628,3286000,6212,3286000
890,3628,3286810,6212,3286810
891,3636,3294810,6212,3294810
892,3644,3298810,6212,3298810
892,3644,3298810,6212,3298810
892,3644,3299810,6212,3299810
892,3644,3299810,6212,3299810
892,3644,3300810,6212,3300810
892,3644,3301810,6212,3301810
892,3644,3302810,6212,3302810
892,3644,3303620,6212,3303620
892,3644,3304620,6212,3304620
893,3652,3305620,6212,3305620
893,3652,3306620,6212,3306620
893,3652,3307270,6212,3307270
893,3652,3308270,6212,3308270
893,3652,3309080,6212,3309080
893,3652,3309080,6212,3309080
893,3652,3309540,6212,3309540
893,3652,3310540,6212,3310540
893,3652,3311190,6212,3311190
893,3652,3311190,6212,3311190
894,3660,3311740,6212,3311740
894,3660,3312330,6212,3312330
894,3660,3313330,6212,3313330
894,3660,3313560,6212,3313560
894,3660,3314560,6212,3314560
894,3660,3314930,6212,3314930
894,3660,3315930,6212,3315930
894,3660,3315930,6212,3315930
894,3660,3316740,6212,3316740
894,3660,3317740,6212,3317740
894,3660,3317740,6212,3317740
894,3660,3318740,6212,3318740
894,3660,3319740,6212,3319740
895,3668,3320740,6212,3320740
895,3668,3321740,6212,3321740
895,3668,3322740,6212,3322740
895,3668,3323210,6212,3323210
895,3668,3324210,6212,3324210
895,3668,3325210,6212,3325210
895,3668,3326210,6212,3326210
895,3668,3326680,6212,3326680
895,3668,3326680,6212,3326680
895,3668,3327680,6212,3327680
896,3676,3328140,6212,3328140
896,3676,3328360,6212,3328360
896,3676,3329360,6212,3329360
896,3676,3330360,6212,3330360
896,3676,3331360,6212,3331360
896,3676,3332360,6212,3332360
896,3676,3332820,6212,3332820
896,3676,3333820,6212,3333820
896,3676,3334140,6212,3334140
896,3676,3335140,6212,3335140
897,3684,3336140,6212,3336140
897,3684,3336950,6212,3336950
897,3684,3337950,6212,3337950
898,3692,3345950,6212,3345950
898,3692,3345950,6212,3345950
898,3692,3346420,6212,3346420
898,3692,3346420,6212,3346420
898,3692,3347420,6212,3347420
898,3692,3348230,6212,3348230
898,3692,3348700,6212,3348700
898,3692,3349250,6212,3349250
898,3692,3350250,6212,3350250
898,3692,3351250,6212,3351250
898,3692,3351480,6212,3351480
899,3700,3352290,6212,3352290
899,3700,3353290,6212,3353290
899,3700,3354100,6212,3354100
899,3700,3354100,6212,3354100
899,3700,3354100,6212,3354100
899,3700,3354750,6212,3354750
899,3700,3354750,6212,3354750
899,3700,3355560,6212,3355560
899,3700,3356560,6212,3356560
899,3700,3356880,6212,3356880
899,3700,3357880,6212,3357880
900,3708,3365880,6212,3365880
900,3708,3366880,6212,3366880
901,3716,3367350,6212,3367350
901,3716,3367350,6212,3367350
901,3716,3368160,6212,3368160
901,3716,3368620,6212,3368620
901,3716,3369620,6212,3369620
902,3724,3377620,6212,3377620
902,3724,3378620,6212,3378620
902,3724,3378850,6212,3378850
902,3724,3379320,6212,3379320
902,3724,3380320,6212,3380320
902,3724,3380790,6212,3380790
902,3724,3381110,6212,3381110
902,3724,3381920,6212,3381920
903,3732,3382730,6212,3382730
903,3732,3383540,6212,3383540
903,3732,3384000,6212,3384000
903,3732,3384230,6212,3384230
903,3732,3384820,6212,3384820
903,3732,3385630,6212,3385630
903,3732,3386630,6212,3386630
903,3732,3387630,6212,3387630
903,3732,3387630,6212,3387630
903,3732,3388630,6212,3388630
903,3732,3388850,6212,3388850
904,3740,3389500,6212,3389500
904,3740,3389500,6212,3389500
904,3740,3390310,6212,3390310
904,3740,3391310,6212,3391310
904,3740,3392310,6212,3392310
904,3740,3392960,6212,3392960
904,3740,3393960,6212,3393960
904,3740,3394960,6212,3394960
904,3740,3395430,6212,3395430
904,3740,3395430,6212,3395430
904,3740,3396430,6212,3396430
905,3748,3397430,6212,3397430
905,3748,3398430,6212,3398430
905,3748,3399430,6212,3399430
905,3748,3399430,6212,3399430
905,3748,3400240,6212,3400240
905,3748,3401240,6212,3401240
905,3748,3402240,6212,3402240
905,3748,3403240,6212,3403240
905,3748,3404240,6212,3404240
906,3756,3405240,6212,3405240
906,3756,3405710,6212,3405710
906,3756,3406520,6212,3406520
906,3756,3407520,6212,3407520
906,3756,3408520,6212,3408520
906,3756,3409520,6212,3409520
906,3756,3409520,6212,3409520
906,3756,3410520,6212,3410520
906,3756,3411520,6212,3411520
907,3764,3412330,6212,3412330
907,3764,3413330,6212,3413330
907,3764,3413330,6212,3413330
907,3764,3414140,6212,3414140
907,3764,3415140,6212,3415140
907,3764,3416140,6212,3416140
907,3764,3416950,6212,3416950
908,3772,3420950,6212,3420950
908,3772,3421950,6212,3421950
908,3772,3422500,6212,3422500
908,3772,3423310,6212,3423310
908,3772,3423900,6212,3423900
908,3772,3424370,6212,3424370
908,3772,3424840,6212,3424840
908,3772,3425840,6212,3425840
909,3780,3426840,6212,3426840
909,3780,3428840,6212,3428840
909,3780,3429650,6212,3429650
909,3780,3430650,6212,3430650
909,3780,3431650,6212,3431650
909,3780,3432460,6212,3432460
909,3780,3433460,6212,3433460
909,3780,3433460,6212,3433460
910,3788,3434460,6212,3434460
910,3788,3435460,6212,3435460
910,3788,3436460,6212,3436460
910,3788,3437460,6212,3437460
910,3788,3438460,6212,3438460
910,3788,3438460,6212,3438460
910,3788,3438460,6212,3438460
910,3788,3439460,6212,3439460
910,3788,3441460,6212,3441460
911,3796,3442460,6212,3442460
911,3796,3443460,6212,3443460
911,3796,3444270,6212,3444270
911,3796,3444270,6212,3444270
911,3796,3448270,6212,3448270
911,3796,3449270,6212,3449270
912,3804,3450270,6212,3450270
912,3804,3450270,6212,3450270
912,3804,3450740,6212,3450740
912,3804,3450740,6212,3450740
912,3804,3451210,6212,3451210
912,3804,3451860,6212,3451860
912,3804,3452860,6212,3452860
913,3812,3460860,6212,3460860
913,3812,3461860,6212,3461860
913,3812,3462860,6212,3462860
913,3812,3463330,6212,3463330
913,3812,3463650,6212,3463650
913,3812,3463970,6212,3463970
913,3812,3464970,6212,3464970
914,3820,3465440,6212,3465440
