ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
421546.16,12.81,7.63,263478.18,8.0
421871.53,12.82,7.65,263478.19,8.01
421819.8,12.82,7.65,263474.61,8.01
421768.08,12.82,7.65,263609.13,8.02
421768.08,12.82,7.65,263679.61,8.02
421768.08,12.82,7.65,263679.61,8.02
421716.36,12.83,7.65,263545.09,8.02
421664.63,12.83,7.66,263545.09,8.02
421612.91,12.83,7.66,263548.29,8.02
421561.18,12.83,7.66,263547.74,8.02
421698.01,12.84,7.67,263547.74,8.03
422068.73,12.85,7.68,263547.74,8.03
421774.6,12.85,7.67,263429.68,8.02
421412.15,12.84,7.66,263429.68,8.02
421782.87,12.85,7.68,264771.19,8.07
421420.43,12.84,7.67,264435.48,8.06
421368.71,12.84,7.67,264437.68,8.06
421316.98,12.85,7.67,264434.02,8.06
421265.26,12.85,7.68,264616.28,8.07
421261.44,12.85,7.68,264666.61,8.07
421161.81,12.85,7.68,264432.83,8.07
421110.08,12.85,7.68,264432.83,8.07
421480.8,12.87,7.7,264808.74,8.08
421617.63,12.88,7.7,264808.74,8.09
421565.9,12.88,7.71,264808.74,8.09
421203.46,12.87,7.7,264745.66,8.09
421475.87,12.88,7.71,264745.66,8.09
421424.14,12.88,7.71,264747.48,8.09
421140.27,12.87,7.7,264395.73,8.08
421412.67,12.89,7.71,264398.44,8.08
421360.95,12.89,7.72,264396.92,8.09
421497.78,12.9,7.72,264394.82,8.09
421634.6,12.9,7.73,264395.04,8.09
422005.32,12.92,7.74,264394.22,8.09
421953.6,12.92,7.75,264394.78,8.09
421901.87,12.92,7.75,264394.4,8.1
422038.7,12.93,7.76,266009.27,8.15
421676.25,12.92,7.75,265669.48,8.14
421389.17,12.91,7.74,265333.98,8.13
421525.99,12.92,7.75,265554.06,8.14
421522.18,12.92,7.75,265785.62,8.15
421892.89,12.94,7.76,265785.62,8.15
422029.72,12.94,7.77,265785.62,8.15
421930.09,12.94,7.77,265553.57,8.15
422066.91,12.95,7.78,265553.57,8.15
421653.12,12.97,7.8,265553.57,8.17
421300.68,12.96,7.79,265553.88,8.17
421437.5,12.97,7.8,265553.57,8.17
421385.78,12.97,7.8,265553.57,8.17
420971.99,12.99,7.82,265553.57,8.19
421244.39,13.0,7.83,265553.57,8.2
421040.26,13.0,7.82,265507.18,8.2
420881.71,12.99,7.82,265363.8,8.19
421154.12,13.0,7.83,266381.71,8.22
421426.53,13.01,7.84,266684.75,8.24
421563.35,13.02,7.85,267108.34,8.25
421835.76,13.03,7.86,267108.34,8.25
421784.03,13.03,7.86,267108.34,8.25
422162.72,13.05,7.88,267108.34,8.26
422111.0,13.05,7.88,267174.54,8.26
422247.83,13.06,7.89,267176.15,8.26
421917.41,13.05,7.88,267178.85,8.26
421865.69,13.05,7.88,267226.66,8.27
422236.41,13.07,7.89,267225.57,8.27
422184.68,13.07,7.9,267242.34,8.27
422190.48,13.07,7.9,267264.06,8.27
421896.35,13.06,7.89,266922.49,8.26
421868.37,13.06,7.89,266886.62,8.26
421574.24,13.06,7.88,266666.38,8.26
422097.98,13.08,7.9,267317.32,8.28
422234.81,13.08,7.91,267314.1,8.28
422184.81,13.08,7.91,267264.1,8.28
422321.63,13.09,7.92,267264.1,8.28
422321.63,13.09,7.92,267244.55,8.28
422269.91,13.09,7.92,267244.55,8.29
421618.98,13.08,7.9,266498.7,8.27
421567.25,13.08,7.91,266498.7,8.27
421303.59,13.07,7.9,267344.13,8.29
421251.86,13.07,7.9,267344.13,8.3
421141.86,13.07,7.9,267234.13,8.29
421090.14,13.07,7.9,267264.52,8.3
421038.42,13.08,7.9,267285.94,8.3
420986.69,13.08,7.91,267234.13,8.3
420934.97,13.08,7.91,267393.21,8.31
420883.24,13.08,7.91,267234.13,8.31
420831.52,13.09,7.91,267234.13,8.31
420779.8,13.09,7.92,267234.13,8.31
420728.07,13.09,7.92,267234.13,8.32
420728.07,13.09,7.92,267234.13,8.32
420676.35,13.09,7.92,267237.93,8.32
420624.62,13.1,7.92,267235.07,8.32
420572.9,13.1,7.93,267245.33,8.32
420533.05,13.1,7.93,267420.24,8.33
420669.87,13.11,7.94,267723.87,8.34
420806.7,13.12,7.94,267938.82,8.35
420743.1,13.12,7.95,267752.71,8.35
421113.82,13.13,7.96,267752.71,8.35
421250.65,13.14,7.97,267752.71,8.35
421198.92,13.14,7.97,267752.71,8.35
421471.33,13.15,7.98,267754.67,8.36
421419.6,13.16,7.98,267754.67,8.36
421367.88,13.16,7.99,267754.67,8.36
421640.29,13.17,8.0,267753.5,8.36
421777.11,13.18,8.0,267753.69,8.37
421725.39,13.18,8.01,267810.31,8.37
421673.66,13.18,8.01,267810.59,8.37
421810.49,13.19,8.02,267809.61,8.37
421758.77,13.19,8.02,267780.41,8.38
421816.71,13.2,8.03,268069.41,8.39
421953.53,13.21,8.03,268069.41,8.39
421953.53,13.21,8.03,268069.41,8.39
421659.4,13.2,8.03,267646.51,8.38
421498.01,13.2,8.02,267329.8,8.37
421634.84,13.2,8.03,269357.82,8.44
421430.71,13.2,8.03,269265.17,8.43
421378.98,13.2,8.03,269265.17,8.44
421327.26,13.2,8.03,269265.17,8.44
421599.67,13.22,8.04,269265.17,8.44
421237.22,13.21,8.03,268732.31,8.42
421185.5,13.21,8.04,268744.73,8.43
421133.78,13.21,8.04,268732.9,8.43
421082.05,13.21,8.04,268735.73,8.43
421030.33,13.22,8.04,269067.67,8.45
421302.73,13.23,8.05,269067.67,8.45
421673.45,13.24,8.07,269075.97,8.45
421311.01,13.23,8.06,269075.63,8.45
421355.81,13.24,8.06,269014.82,8.45
421304.09,13.24,8.07,269014.82,8.45
421629.45,13.25,8.08,269006.87,8.46
421766.28,13.26,8.09,269006.87,8.46
421714.55,13.26,8.09,269006.87,8.46
421566.3,13.26,8.09,268732.31,8.45
421566.3,13.26,8.09,268732.31,8.45
421514.58,13.26,8.09,268732.31,8.46
421462.86,13.27,8.09,268830.65,8.46
421411.13,13.27,8.1,268741.82,8.46
421383.15,13.27,8.1,268783.75,8.47
421789.31,13.29,8.12,269388.74,8.49
421737.59,13.29,8.12,269388.74,8.49
421737.59,13.29,8.12,269388.74,8.49
421685.86,13.3,8.12,269388.74,8.49
421634.14,13.3,8.13,269457.12,8.5
421582.42,13.3,8.13,269473.32,8.5
421953.13,13.31,8.14,270492.83,8.53
421849.68,13.32,8.15,270493.07,8.54
421645.55,13.31,8.14,270455.14,8.54
421112.2,13.3,8.13,269798.71,8.52
421060.48,13.3,8.13,269719.51,8.52
421060.48,13.3,8.13,269719.51,8.52
421032.5,13.31,8.13,270133.36,8.54
420968.9,13.31,8.14,269839.58,8.53
421105.73,13.32,8.14,270199.78,8.54
421042.13,13.32,8.15,270074.32,8.54
420990.41,13.32,8.15,270074.32,8.55
420938.68,13.32,8.15,270074.32,8.55
420886.96,13.33,8.15,270082.67,8.55
420835.23,13.33,8.16,270079.73,8.55
420783.51,13.33,8.16,270074.32,8.56
420432.94,13.32,8.15,269301.41,8.53
420557.89,13.33,8.16,270281.95,8.57
420506.17,13.33,8.16,270514.46,8.58
420643.0,13.34,8.17,270514.46,8.58
421021.68,13.35,8.18,270514.64,8.58
420969.96,13.36,8.18,270383.7,8.58
420918.24,13.36,8.19,270282.14,8.58
420918.24,13.36,8.19,270282.14,8.58
420581.15,13.35,8.18,270096.62,8.57
420717.97,13.36,8.19,270096.58,8.58
420854.8,13.37,8.19,270097.41,8.58
420991.63,13.37,8.2,270194.6,8.58
420631.21,13.36,8.19,270097.63,8.58
421001.93,13.38,8.21,270100.79,8.58
420950.21,13.38,8.21,270100.79,8.59
420587.76,13.37,8.2,270877.83,8.61
420383.63,13.37,8.19,270574.93,8.6
420089.5,13.36,8.19,270354.79,8.6
420460.22,13.37,8.2,270459.72,8.6
420732.63,13.38,8.21,270934.91,8.62
420373.75,13.37,8.2,270856.38,8.62
420322.02,13.38,8.2,270856.38,8.62
420458.85,13.38,8.21,270856.38,8.62
420166.96,13.38,8.2,270553.4,8.61
420115.23,13.38,8.21,270553.4,8.62
420063.51,13.38,8.21,270553.4,8.62
420011.78,13.38,8.21,270553.4,8.62
420382.5,13.4,8.23,270553.4,8.62
420654.91,13.41,8.24,270554.32,8.62
420603.18,13.41,8.24,270554.32,8.63
420283.18,13.4,8.23,270234.32,8.62
420231.46,13.41,8.23,270366.56,8.62
420179.74,13.41,8.24,270234.32,8.62
419817.29,13.4,8.23,270234.5,8.62
420188.01,13.41,8.24,270233.4,8.63
420136.29,13.41,8.24,270233.4,8.63
420084.56,13.42,8.25,270233.4,8.63
420032.84,13.42,8.25,270241.48,8.63
419981.12,13.42,8.25,270234.56,8.64
419929.39,13.43,8.25,270233.73,8.64
419665.73,13.42,8.25,270300.7,8.64
419614.0,13.42,8.25,270431.66,8.65
419562.28,13.42,8.25,270314.77,8.65
419510.56,13.43,8.25,270300.36,8.65
419881.27,13.44,8.27,270271.97,8.65
419829.55,13.44,8.27,270271.97,8.65
419966.38,13.45,8.28,270242.83,8.66
419914.65,13.45,8.28,270242.83,8.66
419620.52,13.45,8.27,269963.03,8.65
419629.22,13.45,8.27,269985.11,8.65
419577.5,13.45,8.28,270328.13,8.66
419849.9,13.46,8.29,271864.91,8.72
419555.77,13.45,8.28,271716.19,8.71
419504.05,13.45,8.28,271596.13,8.71
419153.48,13.45,8.27,271207.14,8.7
419391.32,13.46,8.29,271365.55,8.71
420496.61,13.5,8.32,272791.65,8.76
420208.51,13.49,8.32,272778.99,8.76
420597.94,13.5,8.33,272861.88,8.76
420597.94,13.5,8.33,272861.88,8.76
420546.22,13.51,8.33,272861.88,8.76
420494.49,13.51,8.34,272861.88,8.77
420442.77,13.51,8.34,272894.05,8.77
420391.05,13.51,8.34,272935.49,8.77
420527.87,13.52,8.35,272935.49,8.78
420476.15,13.52,8.35,272986.35,8.78
420643.76,13.53,8.36,274012.95,8.82
421320.98,13.56,8.39,273861.88,8.81
421457.8,13.57,8.4,273861.88,8.82
421406.08,13.57,8.4,273861.88,8.82
421406.08,13.57,8.4,273861.88,8.82
420856.05,13.56,8.39,273054.4,8.8
420804.32,13.56,8.39,273054.4,8.8
420752.6,13.56,8.39,273060.43,8.8
420642.6,13.56,8.39,272950.43,8.8
420473.01,13.56,8.38,273062.55,8.8
420421.29,13.56,8.39,273067.62,8.81
420369.57,13.56,8.39,273061.01,8.81
420341.58,13.56,8.39,273472.74,8.83
420277.99,13.57,8.39,273179.74,8.82
419928.5,13.56,8.39,272790.17,8.81
419864.91,13.56,8.39,272666.95,8.81
419813.19,13.56,8.39,272666.95,8.81
419761.46,13.57,8.39,272666.95,8.81
419709.74,13.57,8.4,272681.36,8.82
419658.01,13.57,8.4,272681.41,8.82
419794.84,13.58,8.41,272681.41,8.82
419743.11,13.58,8.41,272700.51,8.82
419879.94,13.59,8.42,272700.51,8.83
419828.22,13.59,8.42,272694.65,8.83
419867.93,13.6,8.43,272962.98,8.84
420321.3,13.61,8.44,273066.52,8.84
420149.6,13.61,8.44,272962.98,8.84
420520.31,13.62,8.45,272962.98,8.84
420377.15,13.62,8.45,272666.95,8.84
420513.98,13.63,8.46,274123.31,8.89
420220.59,13.62,8.45,273270.53,8.86
419858.15,13.61,8.44,272666.95,8.84
419748.15,13.61,8.44,272556.95,8.84
420268.37,13.63,8.46,274204.96,8.89
420126.83,13.63,8.45,274037.04,8.89
420075.11,13.63,8.46,274037.04,8.89
420347.52,13.64,8.47,274037.04,8.89
420295.79,13.64,8.47,274037.04,8.9
420244.07,13.65,8.47,274038.8,8.9
420192.34,13.65,8.48,274037.92,8.9
420140.62,13.65,8.48,274037.04,8.9
419927.19,13.65,8.47,273743.85,8.9
419875.47,13.65,8.48,273903.45,8.9
419823.74,13.65,8.48,273848.52,8.9
420194.46,13.67,8.49,273848.52,8.91
420331.29,13.67,8.5,273848.52,8.91
420279.56,13.68,8.5,273743.85,8.91
420416.39,13.68,8.51,273751.97,8.91
420553.22,13.69,8.52,273760.91,8.91
420501.49,13.69,8.52,273765.55,8.92
420449.77,13.7,8.53,273762.77,8.92
420398.04,13.7,8.53,273762.69,8.92
420103.91,13.69,8.52,273745.63,8.92
419889.87,13.69,8.51,273884.65,8.93
419838.14,13.69,8.52,273896.8,8.93
420208.86,13.7,8.53,273838.13,8.93
419991.88,13.7,8.53,273698.18,8.93
419940.15,13.7,8.53,273738.54,8.93
419676.49,13.69,8.52,274503.55,8.96
420129.86,13.71,8.54,274323.1,8.95
419845.03,13.7,8.53,273714.26,8.93
419969.99,13.71,8.54,275026.1,8.98
420014.08,13.72,8.54,275775.14,9.01
420482.71,13.74,8.56,275690.12,9.01
420430.98,13.74,8.57,275690.12,9.01
420809.67,13.75,8.58,275690.12,9.01
420757.95,13.76,8.58,275690.12,9.01
420397.54,13.75,8.57,275690.12,9.01
420397.54,13.75,8.57,275690.12,9.01
420850.91,13.76,8.59,275692.11,9.02
420799.19,13.77,8.59,275692.11,9.02
420747.46,13.77,8.6,275831.91,9.03
420695.74,13.77,8.6,275746.12,9.03
420667.76,13.77,8.6,276392.3,9.05
421191.5,13.8,8.62,276343.04,9.05
421139.77,13.8,8.63,276343.04,9.05
420843.07,13.79,8.62,276341.05,9.06
420791.35,13.79,8.62,276341.05,9.06
420739.62,13.8,8.62,276659.15,9.07
420071.73,13.78,8.61,275940.85,9.05
419420.8,13.76,8.59,275289.92,9.03
419416.56,13.77,8.59,276206.23,9.07
420137.73,13.8,8.62,277200.91,9.1
421162.18,13.83,8.66,276971.82,9.1
421299.01,13.84,8.67,276971.82,9.1
421247.28,13.84,8.67,276971.82,9.1
421195.56,13.85,8.68,276971.82,9.11
421566.27,13.86,8.69,276971.82,9.11
421703.1,13.87,8.7,277137.03,9.12
421651.38,13.87,8.7,277169.67,9.12
421599.65,13.88,8.7,277193.94,9.12
421237.21,13.87,8.69,277131.86,9.12
421185.49,13.87,8.7,277602.13,9.14
421229.58,13.87,8.7,277726.74,9.15
421681.25,13.89,8.72,277725.88,9.15
421629.52,13.9,8.72,277725.88,9.15
421954.89,13.91,8.74,277622.75,9.15
422091.71,13.92,8.75,278895.44,9.2
421440.78,13.9,8.73,278244.51,9.18
421440.78,13.9,8.73,278244.51,9.18
421242.32,13.9,8.72,277641.31,9.16
421190.59,13.9,8.73,277644.73,9.16
421138.87,13.9,8.73,277649.75,9.17
421087.15,13.91,8.73,277641.38,9.17
421223.97,13.91,8.74,278193.64,9.19
421172.25,13.92,8.74,278198.99,9.19
421542.96,13.93,8.76,278198.99,9.19
421679.79,13.94,8.77,278198.99,9.2
421628.07,13.94,8.77,278517.26,9.21
422524.62,13.98,8.8,279193.57,9.23
422472.89,13.98,8.81,279193.57,9.24
422421.17,13.98,8.81,279193.57,9.24
422369.45,13.98,8.81,279207.64,9.24
422317.72,13.99,8.82,279200.69,9.25
422317.72,13.99,8.82,279200.69,9.25
422301.61,13.99,8.82,279857.79,9.27
422310.09,14.0,8.82,279395.42,9.26
422259.07,14.0,8.83,279313.98,9.26
422259.07,14.0,8.83,279313.98,9.26
422395.9,14.01,8.84,279313.98,9.26
422247.65,14.01,8.84,279193.57,9.26
422195.93,14.01,8.84,279193.57,9.27
422144.2,14.01,8.84,279193.57,9.27
421781.76,14.0,8.83,279193.57,9.27
421730.04,14.01,8.83,279484.64,9.28
422100.75,14.02,8.85,279484.69,9.28
422049.03,14.02,8.85,279410.94,9.28
422032.92,14.03,8.86,279361.79,9.29
422041.4,14.03,8.86,280010.68,9.31
421678.96,14.02,8.85,280010.62,9.31
421641.08,14.03,8.85,279351.75,9.29
421777.91,14.03,8.86,279351.75,9.3
421914.73,14.04,8.87,280040.2,9.32
421753.34,14.04,8.87,279882.02,9.32
421753.34,14.04,8.87,279882.02,9.32
422124.06,14.06,8.88,279935.66,9.32
422072.34,14.06,8.89,279935.66,9.33
422209.16,14.07,8.9,280386.11,9.34
422157.44,14.07,8.9,280386.11,9.35
421743.65,14.1,8.92,280386.11,9.37
421743.65,14.1,8.92,280386.11,9.37
421743.65,14.1,8.92,280386.11,9.37
421381.2,14.09,8.91,280318.66,9.37
421277.76,14.09,8.92,280433.78,9.38
421414.58,14.1,8.93,280433.78,9.38
421942.24,14.12,8.95,280433.78,9.38
421890.51,14.12,8.95,280504.86,9.39
421838.79,14.12,8.95,280531.12,9.39
421787.06,14.13,8.95,280490.5,9.39
421923.89,14.14,8.96,280490.58,9.4
422055.04,14.14,8.97,281331.12,9.43
422093.9,14.15,8.98,280757.84,9.41
422230.73,14.16,8.99,280757.76,9.42
422084.14,14.16,8.98,280757.75,9.42
422032.41,14.16,8.99,280757.75,9.42
421980.69,14.16,8.99,280757.75,9.42
421637.9,14.15,8.98,280757.75,9.42
421586.18,14.16,8.98,280965.72,9.43
421723.0,14.16,8.99,280965.72,9.44
421397.82,14.16,8.99,280641.75,9.43
421397.82,14.16,8.99,280641.75,9.43
421918.04,14.18,9.0,281185.17,9.45
422054.87,14.18,9.01,281617.73,9.46
421602.92,14.17,9.0,280641.75,9.43
421981.61,14.19,9.02,282225.65,9.49
421981.61,14.19,9.02,282225.65,9.49
421929.88,14.19,9.02,282283.34,9.49
421878.16,14.19,9.02,282109.94,9.49
421850.18,14.2,9.02,282069.12,9.49
422256.34,14.22,9.04,282540.72,9.51
422204.62,14.22,9.05,282540.72,9.52
422152.89,14.22,9.05,282540.72,9.52
422101.17,14.22,9.05,282540.72,9.52
422049.44,14.23,9.06,282555.03,9.53
422049.44,14.23,9.06,282555.03,9.53
422186.27,14.24,9.06,282555.03,9.53
422134.54,14.24,9.07,282548.79,9.53
422082.82,14.24,9.07,282874.55,9.55
421549.47,14.23,9.06,282351.52,9.53
421686.29,14.24,9.07,282351.52,9.53
421744.24,14.24,9.07,282151.23,9.53
421330.44,14.27,9.1,282151.23,9.56
421467.27,14.28,9.11,282151.23,9.56
421604.1,14.29,9.11,282151.23,9.56
421243.68,14.28,9.1,281744.89,9.55
421082.29,14.28,9.1,281611.34,9.55
421219.12,14.28,9.11,281763.29,9.56
421219.12,14.28,9.11,281763.29,9.56
421167.39,14.29,9.12,281763.29,9.56
421304.22,14.3,9.12,281998.48,9.57
421441.05,14.3,9.13,282517.98,9.59
421811.76,14.32,9.15,282997.67,9.61
421449.32,14.31,9.14,282995.56,9.61
421397.6,14.31,9.14,282995.56,9.61
421670.0,14.32,9.15,282995.56,9.61
421618.28,14.33,9.16,283035.69,9.62
421755.11,14.34,9.16,283035.69,9.62
420755.11,14.31,9.14,282035.69,9.59
420703.38,14.31,9.14,282030.74,9.59
420687.27,14.31,9.14,282104.57,9.6
421057.99,14.33,9.16,282104.57,9.6
420763.86,14.32,9.15,282108.23,9.6
420895.85,14.33,9.16,282312.4,9.61
421032.68,14.34,9.17,282313.33,9.61
421169.51,14.35,9.18,282308.73,9.62
421117.78,14.35,9.18,282308.73,9.62
421066.06,14.35,9.18,282308.73,9.62
421066.06,14.35,9.18,282308.73,9.62
420852.01,14.35,9.18,282362.61,9.63
421222.73,14.36,9.19,282353.97,9.63
421171.01,14.37,9.19,282357.56,9.63
421039.28,14.36,9.19,282312.32,9.63
421039.28,14.36,9.19,282312.32,9.63
421277.41,14.38,9.2,282684.48,9.65
421414.23,14.38,9.21,283980.0,9.69
421414.23,14.38,9.21,283980.0,9.69
421551.06,14.39,9.22,284051.29,9.7
421499.34,14.4,9.22,284054.43,9.7
421636.16,14.41,9.23,284054.43,9.7
421584.44,14.41,9.24,284091.07,9.71
421721.26,14.42,9.24,284091.07,9.71
421858.09,14.43,9.25,284091.07,9.71
422228.81,14.44,9.27,284119.8,9.72
422014.76,14.44,9.26,284091.07,9.72
422287.17,14.45,9.28,284091.07,9.72
422235.45,14.45,9.28,284084.08,9.72
421674.54,14.44,9.26,283398.75,9.7
421622.81,14.44,9.27,283364.43,9.7
421571.09,14.44,9.27,283362.38,9.71
421519.36,14.45,9.27,283362.38,9.71
421467.64,14.45,9.28,283362.38,9.71
421415.91,14.45,9.28,283362.38,9.72
421364.19,14.46,9.28,283379.54,9.72
421801.53,14.47,9.3,284123.91,9.75
422073.93,14.49,9.31,284493.04,9.76
421853.22,14.48,9.31,284311.43,9.76
421990.04,14.49,9.31,284864.43,9.78
422126.87,14.5,9.32,284864.43,9.78
422075.15,14.5,9.33,284847.27,9.79
422023.42,14.5,9.33,284874.97,9.79
422160.25,14.51,9.34,284874.97,9.79
422160.25,14.51,9.34,284874.97,9.79
422156.43,14.52,9.34,285059.95,9.8
421862.3,14.51,9.34,285218.59,9.81
421762.67,14.51,9.34,285005.91,9.8
421899.49,14.52,9.35,285005.91,9.81
421847.77,14.52,9.35,285005.91,9.81
421796.05,14.52,9.35,285005.91,9.81
421744.32,14.53,9.36,285005.91,9.82
421881.15,14.54,9.36,285005.91,9.82
421550.87,14.53,9.35,284521.98,9.81
421499.14,14.53,9.36,284575.68,9.81
421447.42,14.53,9.36,284677.54,9.82
421588.74,14.54,9.37,285530.46,9.85
421537.02,14.55,9.37,285530.46,9.85
421565.71,14.55,9.38,284836.85,9.83
421702.53,14.56,9.39,284988.79,9.84
421974.94,14.57,9.4,284879.75,9.84
421923.21,14.58,9.41,284879.75,9.84
421871.49,14.58,9.41,284966.39,9.85
421546.31,14.57,9.4,284651.52,9.84
421683.13,14.58,9.41,284691.17,9.85
421631.41,14.59,9.41,284710.21,9.85
421768.23,14.6,9.42,286096.59,9.9
421716.51,14.6,9.43,286135.27,9.91
422628.04,14.64,9.46,287036.98,9.94
422576.32,14.64,9.47,287036.98,9.94
422524.59,14.64,9.47,287036.98,9.95
422661.42,14.65,9.48,287036.98,9.95
422367.29,14.64,9.47,286831.63,9.94
422367.29,14.64,9.47,286831.63,9.94
422504.11,14.65,9.48,286831.63,9.95
422874.83,14.67,9.49,286831.63,9.95
422823.11,14.67,9.5,286875.79,9.95
422460.67,14.66,9.49,286878.0,9.95
422408.94,14.66,9.49,286878.39,9.96
422779.66,14.68,9.51,286877.74,9.96
422916.49,14.69,9.51,286876.19,9.96
422554.04,14.68,9.5,286876.19,9.96
422502.32,14.68,9.51,286917.81,9.97
422873.04,14.7,9.52,287496.69,9.99
422806.33,14.7,9.53,287450.62,9.99
422602.2,14.69,9.52,287425.71,9.99
422550.48,14.7,9.52,287396.62,10.0
422188.04,14.69,9.51,286949.48,9.98
422653.28,14.7,9.53,286880.24,9.98
422778.24,14.71,9.54,288301.53,10.03
422481.53,14.7,9.53,287947.1,10.02
422521.25,14.71,9.54,288186.57,10.03
422378.09,14.71,9.54,287890.0,10.03
422219.54,14.71,9.53,287745.44,10.02
422167.81,14.71,9.54,287745.44,10.03
422116.09,14.71,9.54,287745.44,10.03
422064.36,14.72,9.54,287751.62,10.03
422012.64,14.72,9.55,287750.54,10.04
421996.53,14.72,9.55,287856.86,10.04
421996.53,14.72,9.55,287856.86,10.04
423107.61,14.77,9.6,289448.26,10.1
423107.61,14.77,9.6,289448.26,10.1
423055.88,14.77,9.6,289448.26,10.11
423509.26,14.79,9.62,289448.26,10.11
423457.54,14.79,9.62,289448.26,10.11
423405.81,14.79,9.62,289448.26,10.11
423354.09,14.8,9.63,289456.99,10.12
423302.36,14.8,9.63,289564.33,10.13
423005.66,14.79,9.62,289564.33,10.13
423142.49,14.8,9.63,289566.44,10.13
423090.76,14.81,9.63,289553.86,10.13
423461.48,14.82,9.65,289552.94,10.13
423598.31,14.83,9.66,289551.74,10.14
423558.45,14.83,9.66,289477.38,10.14
423426.73,14.83,9.66,289569.67,10.14
423752.09,14.85,9.67,289479.02,10.14
424130.78,14.86,9.69,290397.86,10.18
423770.37,14.85,9.68,289826.84,10.16
423907.19,14.86,9.69,290030.81,10.17
423843.6,14.86,9.69,290001.69,10.17
423791.87,14.87,9.69,290001.69,10.17
423466.66,14.86,9.68,290735.26,10.2
423591.61,14.87,9.69,290818.9,10.21
423962.33,14.88,9.71,290818.9,10.21
423910.6,14.88,9.71,290818.9,10.21
423383.75,14.87,9.7,289919.2,10.18
423520.58,14.88,9.71,289919.2,10.19
423657.41,14.89,9.72,289919.2,10.19
423443.36,14.88,9.71,289920.7,10.19
423580.19,14.89,9.72,289919.2,10.19
423717.01,14.9,9.73,289919.2,10.2
423665.29,14.9,9.73,289936.01,10.2
423613.56,14.91,9.74,289937.09,10.2
423561.84,14.91,9.74,289931.2,10.21
423932.56,14.93,9.75,289931.2,10.21
423904.58,14.93,9.76,290368.07,10.23
423840.98,14.93,9.76,289973.89,10.22
424113.39,14.95,9.77,291443.74,10.27
424049.79,14.95,9.78,291389.06,10.27
424186.62,14.96,9.79,291803.78,10.29
423824.18,14.95,9.78,291313.7,10.28
424096.58,14.96,9.79,291313.7,10.28
424233.41,14.97,9.8,291313.7,10.28
424181.68,14.97,9.8,291313.7,10.28
424552.4,14.99,9.82,291313.7,10.29
424689.23,15.0,9.83,291321.81,10.29
424637.5,15.0,9.83,291321.81,10.29
424585.78,15.01,9.83,291334.23,10.3
424534.06,15.01,9.84,291817.06,10.32
424517.95,15.01,9.84,292246.98,10.34
424517.95,15.01,9.84,292246.98,10.34
425448.98,15.05,9.88,292438.01,10.35
425448.98,15.05,9.88,292438.01,10.35
425397.26,15.06,9.88,292438.01,10.35
425345.53,15.06,9.89,292438.01,10.35
425293.81,15.06,9.89,292449.2,10.36
425171.99,15.06,9.89,292333.0,10.36
425120.26,15.07,9.9,292329.74,10.36
425068.54,15.07,9.9,292372.87,10.37
425040.56,15.08,9.9,292857.03,10.39
425177.38,15.09,9.91,292865.98,10.39
425177.38,15.09,9.91,292865.98,10.39
425583.54,15.1,9.93,292860.71,10.39
425050.19,15.09,9.92,292330.75,10.38
425187.02,15.1,9.93,292397.22,10.38
425323.84,15.11,9.94,292704.94,10.4
425272.12,15.11,9.94,292704.94,10.4
424909.68,15.1,9.93,293588.11,10.44
424857.95,15.11,9.93,293588.11,10.44
424994.78,15.12,9.94,293827.78,10.45
424943.06,15.12,9.95,293827.78,10.45
424891.33,15.12,9.95,293891.82,10.46
424839.61,15.13,9.95,293893.94,10.46
424787.88,15.13,9.96,293879.3,10.47
424784.07,15.13,9.96,293889.54,10.47
424784.07,15.13,9.96,293889.54,10.47
424784.07,15.13,9.96,293889.54,10.47
424732.34,15.14,9.97,293889.54,10.47
424680.62,15.14,9.97,293889.54,10.48
424628.89,15.15,9.97,293889.54,10.48
424999.61,15.16,9.99,293889.54,10.48
424637.17,15.15,9.98,293889.54,10.49
424585.45,15.15,9.98,293999.39,10.49
424956.16,15.17,10.0,294006.33,10.5
425092.99,15.18,10.01,294001.28,10.5
425041.27,15.18,10.01,294009.47,10.5
424747.14,15.17,10.0,293862.43,10.5
424695.41,15.18,10.01,293772.1,10.5
424488.51,15.19,10.02,293776.51,10.51
424488.51,15.19,10.02,293776.51,10.51
424546.46,15.2,10.03,294063.71,10.53
424252.33,15.19,10.02,293706.62,10.52
424038.28,15.19,10.01,293737.28,10.52
423986.56,15.19,10.02,293737.28,10.52
424365.25,15.2,10.03,293711.0,10.52
