ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
894729.04,15.85,3.59,751660.02,13.32
894693.57,15.85,3.59,751648.92,13.32
894278.24,15.85,3.59,751287.63,13.32
894087.19,15.85,3.59,751027.96,13.32
893862.91,15.85,3.59,750926.34,13.32
892845.49,15.86,3.59,750114.93,13.32
892845.49,15.86,3.59,750114.93,13.32
892430.16,15.85,3.59,749753.64,13.32
892567.84,15.86,3.59,749647.95,13.32
892343.57,15.86,3.59,749716.05,13.32
892152.51,15.86,3.59,749531.35,13.32
891928.24,15.85,3.59,749354.75,13.32
891737.18,15.85,3.59,749179.86,13.32
891512.91,15.85,3.59,748993.46,13.32
891321.85,15.85,3.59,748808.77,13.32
891321.85,15.85,3.59,748808.77,13.32
891321.85,15.85,3.59,748808.77,13.32
890304.43,15.86,3.59,747997.36,13.32
889287.01,15.86,3.6,747185.96,13.33
889251.54,15.86,3.6,747174.87,13.33
889181.15,15.86,3.6,747104.47,13.33
888765.82,15.86,3.6,746743.18,13.33
888574.76,15.86,3.6,746558.49,13.33
887557.34,15.87,3.6,745747.08,13.33
887333.06,15.87,3.6,745570.48,13.33
887583.61,15.87,3.61,745556.95,13.33
887359.34,15.87,3.6,745651.46,13.34
887359.34,15.87,3.6,745651.46,13.34
887168.28,15.87,3.6,745476.57,13.33
887168.28,15.87,3.6,745476.57,13.33
886944.01,15.87,3.6,745290.17,13.33
886752.95,15.87,3.6,745030.5,13.33
886528.67,15.87,3.6,744928.88,13.33
886337.62,15.87,3.6,744753.99,13.33
885956.01,15.86,3.6,744371.72,13.33
885540.68,15.86,3.59,744010.43,13.32
885758.01,15.86,3.6,744200.63,13.33
885755.76,15.87,3.6,744141.19,13.33
885531.49,15.86,3.6,744025.14,13.33
884796.53,15.86,3.6,743377.14,13.33
884796.53,15.86,3.6,743377.14,13.33
884414.93,15.86,3.59,743060.54,13.32
884223.87,15.86,3.59,742800.88,13.32
884441.2,15.86,3.6,743141.52,13.33
884438.95,15.86,3.6,743082.08,13.33
884057.35,15.86,3.59,742699.81,13.32
884021.88,15.86,3.6,742728.97,13.33
883723.14,15.86,3.59,742435.36,13.32
883973.69,15.86,3.6,742421.83,13.32
883749.41,15.86,3.6,742515.36,13.33
883450.67,15.86,3.59,742221.76,13.32
883079.07,15.85,3.59,741850.47,13.32
882888.01,15.85,3.59,741598.54,13.31
882852.55,15.85,3.59,741674.98,13.32
882743.74,15.85,3.59,741569.4,13.32
882741.49,15.85,3.59,741509.96,13.32
882442.75,15.85,3.58,741216.26,13.31
882218.48,15.85,3.58,741100.21,13.31
881803.15,15.85,3.58,740738.92,13.31
881803.15,15.85,3.58,740738.92,13.31
881612.09,15.84,3.58,740487.0,13.31
881387.81,15.84,3.58,740377.63,13.31
881387.81,15.84,3.58,740377.63,13.31
881196.76,15.84,3.58,740122.29,13.31
881161.29,15.84,3.58,740202.14,13.31
880143.87,15.85,3.58,739390.74,13.31
880489.07,15.86,3.59,739396.52,13.32
880264.8,15.85,3.59,739579.41,13.32
880073.74,15.85,3.59,739394.72,13.32
879849.47,15.85,3.59,739218.12,13.32
879847.22,15.86,3.59,739158.68,13.32
879622.95,15.85,3.59,739022.33,13.32
879622.95,15.85,3.59,739022.33,13.32
879431.89,15.85,3.59,738766.99,13.32
879207.61,15.85,3.59,738661.04,13.32
879016.56,15.85,3.59,738405.14,13.32
878981.09,15.85,3.59,738486.31,13.32
878981.09,15.85,3.59,738486.31,13.32
878790.03,15.85,3.59,738234.39,13.32
878674.09,15.85,3.59,738049.55,13.31
878449.81,15.85,3.59,737940.18,13.32
878258.76,15.85,3.59,737680.51,13.31
878034.48,15.85,3.58,737578.89,13.31
877843.43,15.85,3.58,737404.0,13.31
877619.15,15.85,3.58,737217.59,13.31
877428.1,15.85,3.58,737042.7,13.31
877428.1,15.85,3.58,737042.7,13.31
877645.43,15.85,3.59,737232.9,13.32
877454.37,15.85,3.59,737058.01,13.31
877230.1,15.85,3.58,736871.61,13.31
877039.04,15.85,3.58,736686.92,13.31
877039.04,15.85,3.58,736686.92,13.31
876885.47,15.85,3.58,737040.62,13.32
876513.87,15.84,3.58,736734.02,13.32
876731.2,15.85,3.58,736934.02,13.32
876540.14,15.85,3.58,736678.68,13.32
876249.83,15.84,3.58,736443.56,13.31
876445.87,15.85,3.58,736757.34,13.32
875464.68,15.85,3.59,736018.05,13.33
875464.68,15.85,3.59,736018.05,13.33
875462.43,15.85,3.59,735958.61,13.33
874727.48,15.85,3.59,735310.61,13.33
874727.48,15.85,3.59,735310.61,13.33
874503.2,15.85,3.59,735194.56,13.33
874312.14,15.85,3.59,735009.87,13.33
874087.87,15.85,3.58,734833.27,13.32
873706.26,15.84,3.58,734516.67,13.32
873704.02,15.85,3.58,734457.23,13.32
873413.7,15.84,3.58,734167.51,13.32
873189.43,15.84,3.58,734051.46,13.32
873045.71,15.84,3.57,732977.02,13.3
872630.38,15.84,3.57,732615.73,13.3
871612.96,15.84,3.58,731804.33,13.3
870595.54,15.85,3.58,730992.92,13.31
870404.48,15.85,3.58,730741.0,13.3
870180.21,15.84,3.58,730631.63,13.3
869989.15,15.84,3.58,730446.94,13.3
869764.88,15.84,3.58,730270.34,13.3
869573.82,15.84,3.58,730095.45,13.3
869349.55,15.84,3.58,729909.05,13.3
869158.49,15.84,3.58,729734.16,13.3
869375.82,15.85,3.58,729924.36,13.3
869142.9,15.84,3.58,729753.12,13.3
869140.65,15.84,3.58,729693.68,13.3
869452.64,15.85,3.59,729971.22,13.31
869261.58,15.85,3.59,729715.32,13.31
869226.11,15.85,3.59,729796.49,13.31
869223.86,15.85,3.59,729737.05,13.31
869023.91,15.85,3.59,731246.37,13.34
868825.78,15.85,3.58,731185.65,13.34
868601.51,15.85,3.58,731049.3,13.34
868410.45,15.85,3.58,730874.42,13.34
868186.18,15.85,3.58,730688.01,13.34
867995.12,15.85,3.58,730432.67,13.33
867836.31,15.84,3.58,730278.19,13.33
867994.99,15.85,3.58,730551.69,13.34
867579.66,15.85,3.58,730190.4,13.34
867388.6,15.85,3.58,730005.71,13.34
867164.33,15.84,3.58,729829.11,13.33
867667.49,15.85,3.59,730750.64,13.35
867665.24,15.86,3.59,730691.2,13.35
867470.7,15.85,3.59,730933.89,13.36
867988.61,15.86,3.6,728577.07,13.32
868093.07,15.87,3.6,728784.2,13.32
869556.56,15.9,3.63,732928.34,13.4
869554.32,15.9,3.63,732868.9,13.4
869330.04,15.9,3.63,732752.94,13.4
869467.72,15.9,3.64,732647.24,13.4
869243.45,15.9,3.64,732715.34,13.4
869241.2,15.9,3.64,732655.9,13.4
869016.93,15.9,3.64,732519.55,13.4
868825.87,15.9,3.64,732334.86,13.4
869043.2,15.91,3.64,732534.86,13.41
869304.25,15.91,3.65,732227.44,13.4
869113.19,15.91,3.65,731972.1,13.4
869113.19,15.91,3.65,731972.1,13.4
868731.58,15.91,3.64,731655.5,13.4
868507.31,15.9,3.64,731549.55,13.4
867489.89,15.91,3.64,730738.15,13.4
867298.83,15.91,3.64,730553.45,13.4
867516.16,15.91,3.65,730753.46,13.41
867134.56,15.91,3.64,730436.86,13.4
867385.11,15.91,3.65,730423.32,13.4
867160.83,15.91,3.65,730452.17,13.4
866779.23,15.91,3.64,730135.56,13.4
866588.17,15.91,3.64,729960.67,13.4
866363.9,15.91,3.64,729774.27,13.4
866363.9,15.91,3.64,729774.27,13.4
866065.76,15.9,3.64,729455.94,13.39
865874.71,15.9,3.64,729204.02,13.39
865581.75,15.9,3.63,728914.57,13.39
865581.75,15.9,3.63,728914.57,13.39
865357.48,15.89,3.63,728805.2,13.39
865166.42,15.89,3.63,728630.31,13.39
864942.15,15.89,3.63,728443.91,13.38
864942.15,15.89,3.63,728443.91,13.38
864751.09,15.89,3.63,728259.22,13.38
864526.82,15.89,3.63,728082.62,13.38
864335.76,15.89,3.63,727822.95,13.38
864111.49,15.89,3.62,727721.33,13.38
863696.16,15.89,3.62,727360.04,13.38
863946.7,15.89,3.63,727346.5,13.38
863722.43,15.89,3.63,727375.35,13.38
862291.54,15.89,3.62,725922.0,13.38
862100.48,15.89,3.62,725666.65,13.37
861876.2,15.89,3.62,725560.7,13.37
861685.15,15.89,3.62,725376.01,13.37
861649.68,15.89,3.62,725364.92,13.38
861647.43,15.89,3.63,725305.48,13.38
861423.16,15.89,3.63,725169.13,13.38
861232.1,15.89,3.62,724994.24,13.38
861007.83,15.89,3.62,724807.84,13.37
861145.51,15.89,3.63,724702.14,13.37
861249.98,15.9,3.63,725112.08,13.38
860878.37,15.89,3.63,724805.48,13.38
860876.12,15.89,3.63,724746.04,13.38
860717.31,15.89,3.63,724590.24,13.38
860681.85,15.89,3.63,724619.4,13.38
860679.6,15.89,3.63,724559.96,13.38
860455.33,15.89,3.63,724443.91,13.38
860264.27,15.89,3.63,724188.56,13.38
859965.53,15.89,3.62,723871.21,13.37
859741.26,15.89,3.62,723765.26,13.37
859550.2,15.89,3.62,723580.57,13.37
859514.73,15.89,3.62,723569.48,13.38
858779.77,15.89,3.62,722921.48,13.37
858588.72,15.89,3.62,722736.79,13.37
858389.98,15.88,3.62,722543.09,13.37
858165.7,15.88,3.62,722366.49,13.37
858165.7,15.88,3.62,722366.49,13.37
857974.65,15.88,3.62,722181.8,13.37
857974.65,15.88,3.62,722181.8,13.37
856993.46,15.89,3.62,721442.51,13.37
856769.19,15.89,3.62,721265.92,13.37
856578.13,15.88,3.62,721006.25,13.37
856774.17,15.89,3.63,721324.35,13.38
856583.11,15.89,3.62,721072.43,13.38
856547.65,15.89,3.63,721148.86,13.38
856356.59,15.89,3.63,720893.52,13.38
856132.32,15.89,3.62,720787.57,13.38
856382.86,15.9,3.63,720774.04,13.38
856158.59,15.89,3.63,720867.57,13.38
855967.53,15.89,3.63,720682.88,13.38
855743.26,15.89,3.63,720506.28,13.38
855552.2,15.89,3.63,720321.59,13.38
855552.2,15.89,3.63,720321.59,13.38
855170.6,15.89,3.62,719940.3,13.37
854946.32,15.88,3.62,719763.7,13.37
854755.27,15.88,3.62,719588.81,13.37
854755.27,15.88,3.62,719588.81,13.37
854530.99,15.88,3.62,719402.41,13.37
854528.74,15.89,3.62,719342.97,13.37
853511.32,15.89,3.63,718531.56,13.38
853287.05,15.89,3.62,718415.51,13.38
853287.05,15.89,3.62,718415.51,13.38
853284.8,15.89,3.63,718356.08,13.38
853060.52,15.89,3.63,718240.03,13.38
852869.47,15.89,3.62,718055.33,13.38
852645.19,15.89,3.62,717878.73,13.38
852642.95,15.89,3.63,717819.3,13.38
852642.95,15.89,3.63,717819.3,13.38
852642.95,15.89,3.63,717819.3,13.38
852418.67,15.89,3.62,717703.25,13.38
852227.61,15.89,3.62,717443.58,13.38
852003.34,15.89,3.62,717341.96,13.38
851812.28,15.89,3.62,717086.61,13.37
851812.28,15.89,3.62,717086.61,13.37
851812.28,15.89,3.62,717086.61,13.37
851776.82,15.89,3.62,717166.47,13.38
852027.37,15.89,3.63,717152.94,13.38
851991.9,15.9,3.63,717316.79,13.38
851800.84,15.9,3.63,717132.09,13.38
851576.57,15.89,3.63,716955.49,13.38
851373.78,15.89,3.63,716749.68,13.38
851182.72,15.89,3.63,716574.79,13.38
851287.19,15.89,3.63,716711.99,13.38
851096.13,15.89,3.63,716537.1,13.38
851200.59,15.9,3.63,716674.3,13.39
850183.17,15.9,3.64,715862.9,13.39
851232.03,15.92,3.66,715933.32,13.39
851232.03,15.92,3.66,715933.32,13.39
851232.03,15.92,3.66,715933.32,13.39
851232.03,15.92,3.66,715933.32,13.39
851040.97,15.92,3.66,715758.44,13.39
851005.51,15.92,3.66,715737.54,13.39
850814.45,15.92,3.66,715562.65,13.39
850778.98,15.93,3.66,715541.75,13.39
850776.73,15.93,3.66,715482.31,13.4
850477.99,15.92,3.66,715127.09,13.39
850179.25,15.92,3.65,714876.78,13.39
849954.98,15.92,3.65,714760.73,13.39
848937.56,15.92,3.66,713949.33,13.39
848555.95,15.92,3.65,713682.19,13.39
848806.5,15.92,3.66,713668.66,13.39
848582.23,15.92,3.66,713697.5,13.39
848391.17,15.92,3.66,713512.81,13.39
848391.17,15.92,3.66,713512.81,13.39
848355.7,15.92,3.66,713522.02,13.39
847940.37,15.92,3.66,713160.73,13.39
847749.32,15.92,3.66,712902.18,13.39
847749.32,15.92,3.66,712902.18,13.39
847377.71,15.91,3.65,712595.58,13.38
847536.39,15.92,3.65,712873.31,13.39
847536.39,15.92,3.65,712873.31,13.39
846555.21,15.92,3.66,712134.02,13.4
846555.21,15.92,3.66,712134.02,13.4
846346.47,15.92,3.66,711930.42,13.39
846346.47,15.92,3.66,711930.42,13.39
846484.15,15.93,3.66,711824.72,13.39
846448.68,15.93,3.66,712010.1,13.4
846707.56,15.93,3.67,711868.39,13.4
846483.29,15.93,3.67,712100.48,13.4
846103.35,15.93,3.66,711718.8,13.4
845804.61,15.92,3.66,711425.2,13.39
845613.56,15.92,3.66,711165.53,13.39
845578.09,15.92,3.66,711229.41,13.39
845575.84,15.93,3.66,711169.97,13.39
845793.17,15.93,3.67,711379.73,13.4
845602.11,15.93,3.67,711195.04,13.4
845186.78,15.93,3.66,710833.75,13.4
844962.51,15.93,3.66,710657.15,13.4
844580.9,15.92,3.66,710390.02,13.39
844389.85,15.92,3.66,710205.32,13.39
844389.85,15.92,3.66,710205.32,13.39
844389.85,15.92,3.66,710205.32,13.39
844389.85,15.92,3.66,710205.32,13.39
844165.57,15.92,3.66,710028.72,13.39
844416.12,15.93,3.66,710015.19,13.39
844191.85,15.93,3.66,710108.73,13.4
843810.24,15.92,3.65,709727.43,13.39
844060.79,15.93,3.66,709713.9,13.39
843836.52,15.92,3.66,709742.74,13.39
843645.46,15.92,3.66,709487.4,13.39
843421.19,15.92,3.66,709381.45,13.39
843230.13,15.92,3.66,709206.56,13.39
843005.85,15.92,3.66,709020.16,13.39
842814.8,15.92,3.66,708835.47,13.39
842814.8,15.92,3.66,708835.47,13.39
842590.52,15.92,3.65,708658.87,13.39
842782.42,15.92,3.66,708440.87,13.39
842746.95,15.93,3.66,708863.11,13.4
841729.53,15.93,3.67,708051.71,13.4
841538.48,15.93,3.67,707876.82,13.4
840803.52,15.93,3.66,707228.82,13.4
840803.52,15.93,3.66,707228.82,13.4
840907.98,15.93,3.67,707366.02,13.4
841045.66,15.94,3.67,707260.33,13.4
840821.39,15.94,3.67,707328.34,13.41
840630.33,15.94,3.67,707072.99,13.4
840406.06,15.93,3.67,706967.05,13.4
839388.64,15.94,3.67,706155.64,13.41
838653.68,15.94,3.67,705507.65,13.41
838436.16,15.93,3.67,705293.74,13.4
838237.42,15.93,3.67,705100.13,13.4
838046.36,15.93,3.67,704925.24,13.4
837028.94,15.93,3.67,704113.84,13.4
837028.94,15.93,3.67,704113.84,13.4
836647.33,15.93,3.66,703797.24,13.4
836423.06,15.93,3.66,703610.84,13.4
835405.64,15.93,3.67,702799.43,13.4
834670.68,15.93,3.67,702151.43,13.4
834479.62,15.93,3.67,701891.77,13.4
834444.16,15.93,3.67,701975.95,13.4
834444.16,15.93,3.67,701975.95,13.4
834253.1,15.93,3.67,701720.6,13.4
834253.1,15.93,3.67,701720.6,13.4
834470.43,15.94,3.67,702055.95,13.41
834098.82,15.93,3.67,701684.66,13.4
833081.4,15.94,3.67,700871.77,13.41
832890.35,15.94,3.67,700687.08,13.41
832890.35,15.94,3.67,700687.08,13.41
833107.68,15.94,3.68,700887.08,13.41
832107.68,15.92,3.66,699887.08,13.39
831916.62,15.92,3.66,699702.39,13.39
832021.09,15.93,3.66,699849.48,13.4
831728.13,15.92,3.66,699559.0,13.39
831537.08,15.92,3.66,699374.31,13.39
831501.61,15.92,3.66,699363.21,13.39
831310.55,15.92,3.66,699188.33,13.39
831086.28,15.92,3.66,699001.92,13.39
830895.22,15.92,3.66,698750.0,13.39
830859.76,15.92,3.66,698826.44,13.39
830668.7,15.92,3.66,698566.77,13.39
830444.43,15.92,3.66,698465.14,13.39
829709.47,15.92,3.66,697817.15,13.39
829707.22,15.92,3.66,697757.71,13.39
829671.75,15.92,3.66,697786.87,13.39
829669.5,15.93,3.66,697727.43,13.39
829445.23,15.93,3.66,697611.38,13.39
829254.17,15.93,3.66,697352.83,13.39
829029.9,15.92,3.66,697250.09,13.39
828648.29,15.92,3.65,696933.49,13.39
828648.29,15.92,3.65,696933.49,13.39
828898.84,15.92,3.66,696919.95,13.39
828674.57,15.92,3.66,696948.8,13.39
828292.96,15.92,3.65,696632.19,13.39
828292.96,15.92,3.65,696632.19,13.39
826862.07,15.91,3.65,695178.84,13.38
826999.75,15.92,3.65,695073.15,13.38
826775.48,15.92,3.65,695141.16,13.38
826773.23,15.92,3.66,695081.72,13.38
826548.95,15.92,3.65,694945.37,13.38
826357.9,15.92,3.65,694760.68,13.38
826059.16,15.91,3.65,694467.07,13.38
825643.83,15.91,3.65,694105.78,13.38
825643.83,15.91,3.65,694105.78,13.38
825419.55,15.91,3.65,693929.18,13.38
825670.1,15.92,3.65,693915.65,13.38
825445.83,15.92,3.65,693944.49,13.38
824445.83,15.9,3.63,692944.49,13.36
824443.58,15.9,3.64,692885.05,13.36
824443.58,15.9,3.64,692885.05,13.36
824219.3,15.9,3.64,692748.71,13.36
823238.12,15.91,3.64,692009.42,13.37
822856.51,15.9,3.64,691692.82,13.37
822994.2,15.9,3.64,691587.12,13.37
822578.87,15.9,3.64,691225.83,13.36
822354.59,15.9,3.64,691293.84,13.37
821619.63,15.9,3.63,690645.84,13.37
821617.38,15.9,3.64,690586.41,13.37
821393.11,15.9,3.64,690450.06,13.37
821393.11,15.9,3.64,690450.06,13.37
821184.37,15.9,3.63,690246.45,13.36
820993.31,15.9,3.63,689986.79,13.36
820993.31,15.9,3.63,689986.79,13.36
820957.85,15.9,3.63,690070.96,13.36
819957.85,15.88,3.62,689070.96,13.35
819766.79,15.88,3.62,688811.3,13.34
819766.79,15.88,3.62,688811.3,13.34
819558.05,15.88,3.61,688673.48,13.34
819558.05,15.88,3.61,688673.48,13.34
819333.78,15.88,3.61,688571.86,13.34
819584.33,15.88,3.62,688558.33,13.34
819548.86,15.89,3.62,688722.18,13.35
818531.44,15.89,3.63,687910.77,13.35
818340.38,15.89,3.62,687726.08,13.35
817925.05,15.89,3.62,687364.79,13.35
817582.1,15.88,3.62,686999.6,13.35
817582.1,15.88,3.62,686999.6,13.35
817357.82,15.88,3.62,686823.0,13.34
816976.22,15.87,3.61,686555.87,13.34
816976.22,15.87,3.61,686555.87,13.34
816973.97,15.88,3.61,686569.16,13.34
816749.7,15.88,3.61,686360.08,13.34
817000.24,15.88,3.62,686346.55,13.34
816964.78,15.88,3.62,686510.4,13.35
816773.72,15.88,3.62,686325.71,13.35
816549.45,15.88,3.62,686149.11,13.35
816358.39,15.88,3.62,685964.42,13.34
816134.12,15.88,3.62,685787.82,13.34
815752.51,15.87,3.61,685520.69,13.34
815561.45,15.87,3.61,685335.99,13.34
815337.18,15.87,3.61,685159.4,13.34
814319.76,15.88,3.61,684347.99,13.34
814128.7,15.88,3.61,684173.1,13.34
813904.43,15.88,3.61,683986.7,13.34
813713.37,15.87,3.61,683802.01,13.34
813677.9,15.88,3.61,683790.91,13.34
813869.8,15.88,3.62,683572.92,13.34
813571.06,15.88,3.61,683279.31,13.33
813346.79,15.88,3.61,683516.5,13.34
813344.54,15.88,3.61,683457.06,13.34
812725.72,15.88,3.61,683496.25,13.35
812951.39,15.88,3.62,683713.11,13.36
811933.96,15.89,3.62,682901.7,13.36
811790.18,15.89,3.63,682689.08,13.36
812736.11,15.91,3.65,682869.11,13.37
811718.69,15.92,3.65,682057.71,13.37
811355.6,15.91,3.65,681940.55,13.37
810975.66,15.9,3.64,681676.1,13.37
810784.61,15.9,3.64,681533.96,13.37
810523.47,15.9,3.64,681181.16,13.36
810627.93,15.9,3.64,681247.83,13.37
809610.51,15.91,3.65,680436.42,13.37
809419.46,15.91,3.64,680261.53,13.37
809195.18,15.91,3.64,680075.13,13.37
809004.13,15.91,3.64,679819.78,13.37
809004.13,15.91,3.64,679819.78,13.37
809004.13,15.91,3.64,679819.78,13.37
808779.85,15.91,3.64,679713.84,13.37
808481.11,15.9,3.64,679420.14,13.36
808290.05,15.9,3.64,679245.26,13.36
808065.78,15.9,3.63,679058.85,13.36
807874.72,15.9,3.63,678803.51,13.36
807650.45,15.9,3.63,678697.56,13.36
807393.07,15.9,3.64,678288.93,13.36
807272.05,15.91,3.64,678258.28,13.36
807267.36,15.91,3.64,678906.47,13.38
807274.29,15.91,3.65,678533.51,13.37
807083.23,15.91,3.65,678358.62,13.37
806858.96,15.91,3.64,678172.21,13.37
806667.9,15.91,3.64,677987.52,13.37
806443.63,15.91,3.64,677810.92,13.37
806252.57,15.91,3.64,677551.26,13.37
805235.15,15.91,3.65,676739.85,13.37
805010.88,15.91,3.65,676638.23,13.37
803993.46,15.92,3.65,675826.82,13.38
803918.62,15.92,3.65,675709.42,13.38
803727.56,15.92,3.65,675449.76,13.38
803503.29,15.91,3.65,675348.13,13.38
803503.29,15.91,3.65,675348.13,13.38
803640.97,15.92,3.65,675242.43,13.38
803605.5,15.92,3.66,675427.81,13.38
803414.45,15.92,3.66,675252.92,13.38
803631.78,15.93,3.66,675443.12,13.39
803631.78,15.93,3.66,675443.12,13.39
802614.36,15.93,3.67,674631.71,13.39
802423.3,15.93,3.67,674456.82,13.39
802423.3,15.93,3.67,674456.82,13.39
802199.02,15.93,3.66,674270.42,13.39
802196.78,15.93,3.67,674210.98,13.39
802196.78,15.93,3.67,674210.98,13.39
802301.24,15.94,3.67,674350.1,13.39
802298.99,15.94,3.67,674290.66,13.4
802074.72,15.94,3.67,674174.61,13.4
801883.66,15.94,3.67,673922.69,13.39
801659.39,15.94,3.67,673813.32,13.39
801468.33,15.93,3.67,673561.4,13.39
800450.91,15.94,3.67,672749.99,13.4
800226.64,15.94,3.67,672640.62,13.4
799845.03,15.93,3.67,672324.02,13.39
799653.97,15.93,3.67,672064.36,13.39
799653.97,15.93,3.67,672064.36,13.39
799618.51,15.93,3.67,672148.53,13.39
798601.09,15.94,3.67,671337.13,13.4
798410.03,15.94,3.67,671077.46,13.4
798374.56,15.94,3.68,671141.34,13.4
798625.11,15.95,3.68,671127.81,13.4
798589.65,15.95,3.68,671291.66,13.41
798398.59,15.95,3.68,671039.74,13.4
798174.31,15.95,3.68,670930.37,13.4
797555.5,15.95,3.68,670969.56,13.42
797555.5,15.95,3.68,670969.56,13.42
798026.84,15.96,3.69,671543.93,13.43
798024.59,15.96,3.69,671484.5,13.43
797986.49,15.96,3.7,671808.51,13.44
797951.03,15.96,3.7,671837.67,13.44
797759.97,15.96,3.7,671582.32,13.44
797535.7,15.96,3.7,671476.38,13.44
797535.7,15.96,3.7,671476.38,13.44
798600.38,15.98,3.72,671395.45,13.44
798598.13,15.99,3.72,671336.01,13.44
798216.52,15.98,3.72,671068.88,13.44
797992.25,15.98,3.71,670952.83,13.44
797801.19,15.98,3.71,670693.16,13.43
796783.77,15.98,3.72,669881.76,13.44
796748.3,15.99,3.72,669945.64,13.44
796148.07,15.99,3.72,669285.67,13.44
795985.7,15.99,3.72,668920.5,13.43
796602.89,16.0,3.74,670169.78,13.46
796600.64,16.01,3.74,670110.34,13.46
796376.37,16.0,3.74,669994.29,13.46
796185.31,16.0,3.74,669809.6,13.46
795961.04,16.0,3.74,669633.0,13.46
795961.04,16.0,3.74,669633.0,13.46
795958.79,16.0,3.74,669573.56,13.46
795676.33,16.01,3.75,669189.95,13.47
795676.33,16.01,3.75,669189.95,13.47
795452.05,16.01,3.75,669053.6,13.47
795773.36,16.02,3.75,669300.07,13.47
795582.31,16.02,3.75,669044.17,13.47
795582.31,16.02,3.75,669044.17,13.47
795582.31,16.02,3.75,669044.17,13.47
795358.03,16.02,3.75,668938.78,13.47
795166.97,16.02,3.75,668754.09,13.47
794959.31,16.01,3.75,668456.1,13.47
795048.74,16.02,3.75,668519.43,13.47
795410.89,16.03,3.76,669785.33,13.49
795186.62,16.02,3.76,669608.73,13.49
795185.98,16.03,3.76,669168.35,13.49
795185.98,16.03,3.76,669168.35,13.49
794486.43,16.01,3.75,668503.23,13.48
794486.43,16.01,3.75,668503.23,13.48
794484.18,16.02,3.75,668516.51,13.48
794701.51,16.02,3.76,668692.52,13.48
794510.46,16.02,3.76,668517.63,13.48
794306.38,16.02,3.75,668293.95,13.48
794082.1,16.02,3.75,668107.55,13.48
793891.04,16.02,3.75,667932.66,13.48
792873.62,16.02,3.76,667121.25,13.48
792873.62,16.02,3.76,667121.25,13.48
792873.62,16.02,3.76,667121.25,13.48
792649.35,16.02,3.76,666934.85,13.48
792267.74,16.02,3.75,666628.74,13.48
791250.32,16.02,3.76,665817.34,13.48
791248.07,16.02,3.76,665757.9,13.48
791248.07,16.02,3.76,665757.9,13.48
791023.8,16.02,3.76,665621.55,13.48
791023.8,16.02,3.76,665621.55,13.48
791023.8,16.02,3.76,665621.55,13.48
790832.74,16.02,3.76,665366.2,13.48
790608.47,16.02,3.76,665260.26,13.48
790608.47,16.02,3.76,665260.26,13.48
790309.73,16.01,3.75,665004.45,13.48
790118.67,16.01,3.75,664865.57,13.48
790336.0,16.02,3.76,665035.76,13.48
790144.95,16.02,3.75,664776.1,13.48
789920.67,16.02,3.75,664674.47,13.48
789918.42,16.02,3.76,664615.03,13.48
789694.15,16.02,3.75,664478.69,13.48
789503.09,16.02,3.75,664303.8,13.48
789467.63,16.02,3.76,664282.9,13.48
788450.2,16.03,3.76,663471.5,13.49
788167.74,16.03,3.77,663087.88,13.49
788055.78,16.03,3.77,662915.14,13.49
788055.78,16.03,3.77,662915.14,13.49
788176.85,16.04,3.77,663290.92,13.5
787995.55,16.04,3.77,663042.3,13.5
788203.13,16.04,3.78,663337.01,13.5
788203.13,16.04,3.78,663337.01,13.5
788312.78,16.05,3.78,663540.09,13.51
787295.36,16.05,3.79,662728.69,13.51
787293.11,16.05,3.79,662669.25,13.51
787257.65,16.06,3.79,662698.41,13.52
787255.4,16.06,3.79,662638.97,13.52
787031.12,16.06,3.79,662502.62,13.52
786840.07,16.06,3.79,662317.93,13.52
786804.6,16.06,3.79,662306.83,13.52
785823.42,16.07,3.8,661567.55,13.53
785632.36,16.06,3.8,661312.2,13.52
785408.09,16.06,3.8,661206.25,13.52
785026.48,16.06,3.79,660873.64,13.52
784835.42,16.06,3.79,660688.95,13.52
784626.68,16.05,3.79,660551.14,13.51
784402.41,16.05,3.79,660374.54,13.51
784652.96,16.06,3.79,660361.01,13.51
784757.42,16.06,3.8,660638.55,13.52
784467.42,16.06,3.79,660348.55,13.52
783450.0,16.06,3.8,659537.14,13.52
783450.0,16.06,3.8,659537.14,13.52
783258.95,16.06,3.8,659352.45,13.52
783060.21,16.06,3.79,659225.42,13.52
782835.93,16.06,3.79,659048.82,13.52
782420.6,16.06,3.79,658687.53,13.52
782418.35,16.06,3.79,658628.09,13.52
782194.08,16.06,3.79,658512.13,13.52
782191.83,16.06,3.8,658452.69,13.52
