ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6db4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
999482.98,20.18,6.56,388563.03,7.84
999204.96,20.17,6.55,388483.37,7.84
999068.76,20.18,6.56,388483.37,7.85
998932.55,20.18,6.56,389023.04,7.86
998635.03,20.17,6.55,388835.1,7.85
998863.09,20.18,6.56,389010.97,7.86
1001155.89,20.23,6.61,388572.35,7.85
1001995.19,20.25,6.63,387902.47,7.84
1001822.92,20.25,6.63,387676.31,7.83
1001686.72,20.25,6.63,387676.05,7.84
1002646.86,20.27,6.65,386942.74,7.82
1002698.79,20.28,6.66,386942.74,7.82
1002750.73,20.28,6.66,386942.74,7.83
1002602.48,20.28,6.66,387062.52,7.83
1002823.8,20.29,6.66,387062.52,7.83
1002526.28,20.28,6.66,387126.81,7.83
1002747.6,20.29,6.67,387132.58,7.83
1002799.53,20.29,6.67,387167.45,7.83
1002851.46,20.3,6.68,387254.16,7.84
1002903.39,20.3,6.68,387891.62,7.85
1003742.69,20.32,6.7,387221.73,7.84
1003742.69,20.32,6.7,387221.73,7.84
1004892.84,20.35,6.73,386678.43,7.83
1005732.13,20.37,6.75,385901.36,7.82
1005595.93,20.37,6.75,385901.36,7.82
1005767.74,20.38,6.76,385901.36,7.82
1005548.74,20.37,6.75,385719.99,7.81
1006698.89,20.4,6.78,385275.44,7.81
1006750.82,20.4,6.78,385275.44,7.81
1006463.29,20.4,6.78,385517.52,7.81
1006515.23,20.4,6.78,385531.86,7.82
1006379.02,20.4,6.78,385517.52,7.82
1006430.95,20.41,6.79,385517.52,7.82
1006482.89,20.41,6.79,385517.52,7.82
1006697.46,20.42,6.8,386878.8,7.85
1006697.46,20.42,6.8,386878.8,7.85
1006396.68,20.42,6.8,386569.03,7.84
1006618.0,20.42,6.8,386568.77,7.84
1006669.93,20.43,6.81,386568.77,7.84
1006372.41,20.42,6.8,386568.77,7.84
1006424.34,20.43,6.81,386568.77,7.85
1006596.15,20.43,6.81,386634.09,7.85
1006648.08,20.44,6.82,386610.1,7.85
1006511.88,20.44,6.82,386568.77,7.85
1006733.2,20.45,6.83,387701.77,7.87
1006596.99,20.45,6.83,387787.95,7.88
1006460.79,20.45,6.83,387787.69,7.88
1006168.63,20.44,6.82,387499.72,7.87
1006220.56,20.45,6.83,387499.72,7.87
1005942.55,20.44,6.82,387165.56,7.87
1005806.34,20.45,6.83,387165.56,7.87
1005858.28,20.45,6.83,387196.93,7.87
1005722.07,20.45,6.83,387172.9,7.87
1005893.88,20.46,6.84,387165.56,7.87
1006115.2,20.46,6.84,388060.51,7.89
1006167.13,20.47,6.85,388325.05,7.9
1006030.93,20.47,6.85,388324.79,7.9
1005733.4,20.47,6.85,387930.92,7.89
1005733.4,20.47,6.85,387930.92,7.89
1005785.33,20.47,6.85,387930.92,7.9
1005649.13,20.47,6.85,387963.58,7.9
1005701.06,20.48,6.86,387949.47,7.9
1005872.87,20.48,6.86,387942.2,7.9
1005595.07,20.48,6.86,387730.99,7.9
1005816.39,20.48,6.86,387729.71,7.9
1006071.45,20.49,6.87,388877.26,7.92
1006071.45,20.49,6.87,388877.26,7.92
1005773.92,20.49,6.87,388640.7,7.92
1005995.24,20.49,6.87,388738.83,7.92
1006047.18,20.5,6.88,388738.95,7.92
1006218.99,20.51,6.88,388738.57,7.92
1006270.92,20.51,6.89,388738.57,7.92
1006322.85,20.51,6.89,388738.57,7.92
1006037.6,20.51,6.89,388985.88,7.93
1006037.6,20.51,6.89,388923.0,7.93
1006089.54,20.51,6.89,389099.35,7.93
1006089.54,20.51,6.89,389157.14,7.94
1005931.4,20.51,6.89,388998.7,7.93
1006103.21,20.52,6.9,389044.97,7.93
1005967.0,20.52,6.9,388822.35,7.93
1005830.8,20.52,6.9,390203.87,7.96
1006052.12,20.53,6.91,390203.61,7.96
1006104.05,20.53,6.91,390203.61,7.96
1006155.98,20.54,6.92,390203.61,7.96
1005858.46,20.53,6.91,390203.61,7.97
1005910.39,20.54,6.92,390239.7,7.97
1005962.32,20.54,6.92,390261.93,7.97
1005684.31,20.54,6.92,390153.51,7.97
1005904.58,20.54,6.92,390095.19,7.97
1005626.57,20.54,6.92,389604.29,7.96
1005847.89,20.55,6.93,390684.13,7.98
1005707.39,20.54,6.92,390481.35,7.98
1005571.18,20.55,6.93,390349.04,7.98
1005273.65,20.54,6.92,390630.62,7.98
1005325.59,20.55,6.93,390630.73,7.98
1005377.52,20.55,6.93,390630.36,7.98
1005549.33,20.56,6.94,390630.36,7.99
1005601.26,20.56,6.94,390630.36,7.99
1005822.58,20.57,6.95,390708.38,7.99
1005686.38,20.57,6.95,390711.33,7.99
1005388.85,20.56,6.94,390645.89,7.99
1005252.65,20.57,6.95,391663.48,8.01
1005116.44,20.57,6.95,391528.0,8.01
1005116.44,20.57,6.95,391513.27,8.01
1005168.37,20.57,6.95,391513.38,8.01
1005389.69,20.58,6.96,391513.01,8.01
1005389.69,20.58,6.96,391587.46,8.02
1005609.97,20.59,6.97,391587.46,8.02
1005331.95,20.58,6.96,391510.37,8.02
1005195.75,20.58,6.96,391685.77,8.02
1004908.22,20.58,6.96,391532.8,8.02
1004908.22,20.58,6.96,391532.8,8.02
1004960.15,20.58,6.96,391517.19,8.02
1005181.48,20.59,6.97,391510.37,8.02
1005088.61,20.59,6.97,393154.33,8.05
1005088.61,20.59,6.97,393154.33,8.05
1005143.48,20.6,6.98,392975.72,8.05
1005143.48,20.6,6.98,392975.72,8.05
1004856.35,20.59,6.97,392613.79,8.05
1004720.14,20.59,6.97,392613.53,8.05
1004941.46,20.6,6.98,392613.53,8.05
1004643.94,20.6,6.98,392613.53,8.05
1004695.87,20.6,6.98,392634.82,8.05
1004695.87,20.6,6.98,392634.82,8.05
1004559.66,20.6,6.98,392619.47,8.05
1004780.99,20.61,6.99,392613.53,8.05
1004832.92,20.61,6.99,392992.38,8.06
1005004.73,20.62,7.0,393147.87,8.07
1005056.66,20.62,7.0,393553.9,8.08
1005108.59,20.63,7.01,393554.01,8.08
1004972.39,20.63,7.01,393553.64,8.08
1004821.7,20.63,7.01,393404.52,8.08
1004524.17,20.62,7.0,393452.26,8.08
1004576.11,20.63,7.01,393452.26,8.08
1004388.09,20.63,7.0,393302.99,8.08
1004251.88,20.63,7.01,393324.37,8.08
1004303.82,20.63,7.01,393347.67,8.08
1004558.87,20.64,7.02,393302.99,8.08
1004400.64,20.64,7.02,393160.28,8.08
1004452.57,20.64,7.02,393160.28,8.08
1004672.85,20.65,7.03,394676.99,8.11
1004724.78,20.65,7.03,394677.11,8.11
1004776.71,20.66,7.04,394676.73,8.11
1004828.64,20.66,7.04,394676.73,8.12
1005049.96,20.67,7.05,394676.73,8.12
1004913.76,20.67,7.05,394760.99,8.12
1004759.35,20.67,7.05,394602.56,8.12
1004931.16,20.67,7.05,394599.27,8.12
1004983.09,20.68,7.06,394746.02,8.12
1005035.02,20.68,7.06,395503.52,8.14
1004898.82,20.68,7.06,395503.26,8.14
1004601.29,20.68,7.06,395811.35,8.15
1004465.08,20.68,7.06,395811.35,8.15
1004686.41,20.69,7.07,396002.84,8.15
1004408.39,20.68,7.06,395690.19,8.15
1004130.37,20.68,7.06,395389.81,8.14
1004130.37,20.68,7.06,395389.81,8.14
1004302.18,20.69,7.06,395408.76,8.14
1004004.66,20.68,7.06,395429.51,8.15
1004056.59,20.69,7.07,395343.46,8.14
1004118.32,20.69,7.07,396292.66,8.17
1004165.36,20.69,7.07,396175.35,8.16
1004165.36,20.69,7.07,396175.35,8.16
1004388.52,20.7,7.08,396115.66,8.16
1004139.74,20.7,7.08,396246.42,8.17
1003981.61,20.7,7.08,396087.99,8.16
1003845.4,20.7,7.08,396038.3,8.17
1003709.2,20.7,7.08,396018.02,8.17
1003761.13,20.7,7.08,396018.02,8.17
1003932.94,20.71,7.09,397844.02,8.21
1003926.75,20.71,7.09,397896.36,8.21
1003926.75,20.71,7.09,397896.36,8.21
1004412.95,20.72,7.1,397339.58,8.2
1004146.47,20.72,7.1,397042.83,8.19
1003829.99,20.72,7.1,396442.69,8.18
1003812.91,20.72,7.1,397168.56,8.2
1003628.98,20.72,7.1,396495.15,8.19
1003492.77,20.72,7.1,396494.89,8.19
1003747.83,20.73,7.11,396494.89,8.19
1003456.57,20.72,7.1,396465.64,8.19
1003320.36,20.72,7.1,396492.21,8.19
1003320.36,20.72,7.1,396492.21,8.19
1003320.36,20.72,7.1,396492.21,8.19
1003541.68,20.73,7.11,396485.1,8.19
1003244.16,20.73,7.11,396499.86,8.19
1002982.89,20.72,7.1,396465.64,8.19
1002982.89,20.72,7.1,396465.64,8.19
1002846.69,20.72,7.1,397249.4,8.21
1002126.71,20.71,7.09,396475.38,8.2
1001910.68,20.71,7.09,396203.76,8.19
1001962.61,20.71,7.09,395965.77,8.19
1002177.76,20.72,7.1,395986.23,8.19
1002298.43,20.73,7.11,396548.15,8.2
1002398.03,20.73,7.11,396503.52,8.2
1002666.16,20.74,7.12,396503.26,8.2
1002718.09,20.74,7.12,396503.26,8.2
1002581.89,20.74,7.12,396520.21,8.2
1002445.68,20.74,7.12,396503.26,8.2
1002309.48,20.75,7.12,396503.26,8.21
1002121.17,20.74,7.12,396661.87,8.21
1002121.17,20.74,7.12,396661.87,8.21
1002342.49,20.75,7.13,396686.92,8.21
1002394.42,20.75,7.13,396805.83,8.22
1002394.42,20.75,7.13,396805.83,8.22
1002096.9,20.75,7.13,396565.35,8.21
1002148.83,20.75,7.13,397344.61,8.23
1002376.9,20.76,7.14,397344.35,8.23
1002160.87,20.76,7.14,397131.13,8.23
1002212.8,20.76,7.14,397131.13,8.23
1002264.73,20.77,7.15,397131.13,8.23
1002264.73,20.77,7.15,397131.13,8.23
1002264.73,20.77,7.15,397131.13,8.23
1002316.66,20.77,7.15,397131.13,8.23
1002368.6,20.78,7.16,397202.79,8.23
1002074.32,20.77,7.15,397160.5,8.23
1001938.12,20.77,7.15,397131.13,8.23
1002159.44,20.78,7.16,397131.13,8.23
1002023.23,20.78,7.16,398305.32,8.26
1002075.17,20.79,7.17,398305.44,8.26
1002127.1,20.79,7.17,398305.06,8.26
1002298.91,20.8,7.18,398305.06,8.26
1002020.89,20.79,7.17,398320.72,8.27
1001723.37,20.79,7.17,398010.73,8.26
1001587.16,20.79,7.17,398001.24,8.26
1001450.96,20.79,7.17,397995.07,8.26
1001314.75,20.79,7.17,398412.03,8.27
1001178.55,20.79,7.17,398171.43,8.27
1001433.6,20.8,7.18,398797.19,8.28
1001654.92,20.81,7.19,398796.93,8.28
1001357.4,20.81,7.18,398796.93,8.29
1001409.33,20.81,7.19,398796.93,8.29
1001630.65,20.82,7.2,398838.49,8.29
1001682.58,20.82,7.2,398827.45,8.29
1001395.06,20.82,7.2,398825.89,8.29
1001566.87,20.82,7.2,398961.37,8.29
1001821.92,20.83,7.21,399505.2,8.31
1001633.91,20.83,7.21,398958.58,8.3
1001633.91,20.83,7.21,398958.58,8.3
1001860.13,20.83,7.21,399146.9,8.3
1002075.5,20.84,7.22,400599.91,8.33
1002075.5,20.84,7.22,400641.88,8.33
1002075.5,20.84,7.22,400620.76,8.33
1002127.44,20.85,7.23,400620.87,8.33
1001866.18,20.84,7.22,400325.35,8.33
1001729.97,20.84,7.22,400324.97,8.33
1001781.9,20.85,7.23,400324.97,8.33
1002036.96,20.86,7.24,400349.26,8.33
1002088.89,20.86,7.24,400376.26,8.33
1001952.69,20.86,7.24,400830.97,8.35
1001655.16,20.86,7.24,400485.74,8.34
1001876.48,20.86,7.24,400592.03,8.34
1001740.27,20.87,7.25,400814.23,8.35
1001742.14,20.87,7.25,400840.1,8.35
1001742.14,20.87,7.25,400840.1,8.35
1001794.07,20.87,7.25,400840.22,8.35
1001496.54,20.87,7.25,401020.15,8.36
1001717.86,20.87,7.25,401019.77,8.36
1001420.34,20.87,7.25,401019.77,8.36
1001472.27,20.87,7.25,401019.77,8.36
1001472.27,20.87,7.25,401019.77,8.36
1001336.06,20.88,7.25,401080.6,8.36
1001157.82,20.87,7.25,400739.04,8.35
1001379.14,20.88,7.26,400678.21,8.35
1001242.93,20.88,7.26,400678.21,8.36
1000945.41,20.88,7.26,401360.91,8.37
999855.76,20.89,7.27,401360.64,8.39
999907.7,20.89,7.27,400922.48,8.38
1000135.76,20.9,7.28,401752.92,8.4
999874.5,20.9,7.28,401635.15,8.39
999926.43,20.9,7.28,401635.26,8.4
999978.37,20.91,7.28,401634.89,8.4
999842.16,20.91,7.29,401634.89,8.4
999894.09,20.91,7.29,401634.89,8.4
999946.02,20.92,7.3,401755.47,8.4
999946.02,20.92,7.3,401755.47,8.4
999661.75,20.91,7.29,401424.59,8.4
999833.56,20.92,7.3,401403.16,8.4
1000054.88,20.93,7.3,401304.0,8.4
999757.36,20.92,7.3,402429.87,8.42
999809.29,20.93,7.31,402586.1,8.43
999861.22,20.93,7.31,402586.22,8.43
999861.22,20.93,7.31,402586.22,8.43
999583.21,20.93,7.31,402231.17,8.42
999583.21,20.93,7.31,402231.17,8.42
999321.95,20.92,7.3,401894.23,8.41
999543.27,20.93,7.31,401893.85,8.41
999407.06,20.93,7.31,401893.85,8.42
999458.99,20.93,7.31,401893.85,8.42
999322.79,20.94,7.32,401975.22,8.42
999374.72,20.94,7.32,402053.85,8.42
999225.13,20.94,7.32,401893.85,8.42
999493.26,20.95,7.33,402797.85,8.44
999357.06,20.95,7.33,402962.09,8.45
999220.85,20.95,7.33,402961.83,8.45
999032.55,20.95,7.33,402776.73,8.45
999253.87,20.95,7.33,402776.73,8.45
999425.68,20.96,7.34,402835.69,8.45
999477.61,20.97,7.34,402806.6,8.45
999477.61,20.97,7.34,402806.6,8.45
999180.08,20.96,7.34,402782.4,8.45
998862.16,20.96,7.34,402464.3,8.44
998725.96,20.96,7.34,403466.59,8.47
998957.08,20.96,7.34,403465.45,8.47
999268.61,20.97,7.35,404054.2,8.48
999951.19,20.99,7.37,404648.63,8.49
1000003.12,20.99,7.37,404648.74,8.5
999866.91,21.0,7.37,404652.27,8.5
999866.91,21.0,7.37,404652.27,8.5
999866.91,21.0,7.37,404714.94,8.5
1000088.23,21.0,7.38,404717.27,8.5
1000088.23,21.0,7.38,404829.86,8.5
999952.03,21.0,7.38,404823.64,8.5
999952.03,21.0,7.38,404823.64,8.5
1000003.96,21.01,7.39,404823.64,8.5
999706.43,21.0,7.38,404946.11,8.51
999570.23,21.01,7.39,404924.99,8.51
999622.16,21.01,7.39,405088.84,8.51
999674.09,21.02,7.39,405523.91,8.52
999942.22,21.02,7.4,405523.65,8.53
999994.15,21.03,7.41,405523.65,8.53
1000046.09,21.03,7.41,405523.65,8.53
1000098.02,21.04,7.42,405523.65,8.53
1000084.95,21.04,7.42,405548.28,8.53
999928.67,21.03,7.41,405392.88,8.53
999928.67,21.03,7.41,405394.7,8.53
999980.6,21.04,7.42,405442.08,8.53
1000201.92,21.05,7.43,405431.05,8.53
999940.66,21.04,7.42,405370.08,8.53
999804.46,21.04,7.42,406276.43,8.55
999506.93,21.04,7.42,406098.74,8.55
999506.93,21.04,7.42,406098.74,8.55
999506.93,21.04,7.42,406098.74,8.55
999776.37,21.05,7.43,406172.2,8.55
999665.89,21.05,7.42,406603.43,8.56
999450.72,21.04,7.42,406331.56,8.55
999672.05,21.05,7.43,406331.56,8.56
999522.46,21.05,7.43,406331.56,8.56
999694.27,21.05,7.43,406331.77,8.56
999746.2,21.06,7.44,406331.86,8.56
999746.2,21.06,7.44,406298.78,8.56
999639.93,21.06,7.44,406190.35,8.56
999503.72,21.06,7.44,406190.05,8.56
999731.79,21.06,7.44,406256.67,8.56
999731.79,21.06,7.44,406256.67,8.56
999783.72,21.07,7.45,406394.88,8.56
999783.72,21.07,7.45,406426.2,8.57
999595.71,21.07,7.45,406221.37,8.56
999447.46,21.06,7.44,406761.35,8.57
999499.39,21.07,7.45,407187.13,8.58
999363.19,21.07,7.45,407321.8,8.59
999363.19,21.07,7.45,407321.8,8.59
999584.51,21.08,7.46,407321.54,8.59
999448.3,21.08,7.46,407321.54,8.59
999668.58,21.09,7.47,407338.95,8.59
999371.06,21.08,7.46,407327.05,8.59
999599.12,21.09,7.47,407321.54,8.59
999651.05,21.09,7.47,407321.54,8.6
999494.78,21.09,7.47,407163.11,8.59
999546.71,21.1,7.48,407561.86,8.6
999546.71,21.1,7.48,407561.86,8.6
999410.51,21.1,7.48,407575.24,8.6
999462.44,21.1,7.48,408072.83,8.62
999168.17,21.1,7.48,408219.47,8.62
999339.98,21.1,7.48,408219.21,8.62
999391.91,21.11,7.49,408219.21,8.62
999391.91,21.11,7.49,408219.21,8.62
999443.84,21.11,7.49,408219.21,8.62
999495.77,21.12,7.5,408219.21,8.63
999359.57,21.12,7.5,408269.52,8.63
999411.5,21.13,7.5,408353.79,8.63
999417.09,21.13,7.5,408356.59,8.63
999280.88,21.13,7.51,408222.01,8.63
999144.68,21.13,7.51,409264.63,8.65
999008.47,21.13,7.51,409264.37,8.66
999060.4,21.13,7.51,409264.37,8.66
999281.72,21.14,7.52,409306.23,8.66
998984.2,21.14,7.52,409310.66,8.66
998984.2,21.14,7.52,409310.66,8.66
998847.99,21.14,7.52,409264.37,8.66
999069.31,21.15,7.53,409945.28,8.68
998942.91,21.15,7.53,409604.84,8.67
999126.23,21.15,7.53,410090.58,8.68
998990.03,21.16,7.53,410090.32,8.68
999211.35,21.16,7.54,410090.32,8.69
999082.06,21.16,7.54,410397.31,8.69
999082.06,21.16,7.54,410397.31,8.69
998824.56,21.16,7.54,409952.54,8.69
998537.04,21.16,7.54,409987.9,8.69
998400.83,21.16,7.54,409967.02,8.69
998264.63,21.16,7.54,409952.54,8.69
997948.14,21.16,7.53,409576.33,8.68
998169.46,21.16,7.54,410373.94,8.7
997981.45,21.16,7.54,410119.87,8.7
998033.38,21.16,7.54,409839.21,8.69
997893.6,21.16,7.54,409448.67,8.68
998057.02,21.17,7.55,410425.47,8.71
998278.34,21.18,7.56,410425.21,8.71
998079.24,21.17,7.55,410425.21,8.71
998214.41,21.18,7.56,410373.82,8.71
998214.41,21.18,7.56,410373.82,8.71
997727.53,21.17,7.55,409881.99,8.7
997779.46,21.18,7.56,409881.99,8.7
998101.11,21.18,7.56,409908.69,8.7
997964.9,21.19,7.56,409882.16,8.7
997898.31,21.19,7.56,409881.99,8.7
998112.89,21.19,7.57,410072.36,8.71
998284.7,21.2,7.58,410135.55,8.71
998096.68,21.2,7.58,409881.99,8.7
998096.68,21.2,7.58,409860.85,8.7
997795.9,21.19,7.57,411034.82,8.73
997703.04,21.19,7.57,410974.49,8.73
997487.01,21.19,7.57,410868.08,8.73
997776.29,21.2,7.58,411046.12,8.73
997997.62,21.21,7.58,411045.86,8.73
997700.09,21.2,7.58,411045.86,8.73
997563.88,21.2,7.58,411045.86,8.74
997785.2,21.21,7.59,411120.71,8.74
997837.14,21.21,7.59,411060.04,8.74
997837.14,21.21,7.59,411016.03,8.74
997737.27,21.21,7.59,411002.46,8.74
997538.18,21.21,7.59,410988.28,8.74
997538.18,21.21,7.59,410988.28,8.74
997538.18,21.21,7.59,410988.28,8.74
997401.97,21.21,7.59,411595.74,8.75
997670.1,21.22,7.6,411280.73,8.75
997582.58,21.22,7.6,411111.06,8.74
997823.64,21.23,7.61,412365.95,8.77
997687.43,21.23,7.61,412365.69,8.77
997719.63,21.23,7.61,412292.08,8.77
997427.63,21.23,7.61,411901.32,8.77
997427.63,21.23,7.61,411927.36,8.77
997479.56,21.23,7.61,411927.36,8.77
997531.5,21.24,7.62,411927.36,8.77
997583.43,21.24,7.62,411972.28,8.77
997306.38,21.24,7.62,411758.98,8.77
997170.17,21.24,7.62,411736.01,8.77
997170.17,21.24,7.62,411772.08,8.77
997033.97,21.24,7.62,412272.51,8.78
997033.97,21.24,7.62,412309.99,8.78
997255.29,21.25,7.63,412304.26,8.78
997307.22,21.25,7.63,412686.38,8.79
997009.7,21.25,7.63,412518.55,8.79
997009.7,21.25,7.63,412544.94,8.79
997331.34,21.26,7.64,412544.68,8.79
997115.31,21.25,7.63,412212.84,8.79
996979.11,21.25,7.63,412212.84,8.79
996806.9,21.25,7.63,412241.24,8.79
996978.71,21.26,7.64,412224.35,8.79
996842.51,21.26,7.64,412212.84,8.79
996564.49,21.26,7.64,412427.78,8.8
996616.42,21.26,7.64,412373.97,8.8
996410.78,21.26,7.64,412212.84,8.79
996678.91,21.27,7.64,412652.65,8.8
996665.84,21.27,7.65,412430.59,8.8
996717.77,21.27,7.65,412486.69,8.8
996542.53,21.27,7.65,413105.7,8.82
996331.41,21.26,7.64,412445.46,8.8
996594.63,21.27,7.65,412792.94,8.81
996277.3,21.27,7.65,412479.28,8.8
996189.79,21.27,7.65,412710.51,8.81
996444.84,21.27,7.65,412710.25,8.81
996308.64,21.28,7.66,412712.13,8.81
996529.96,21.28,7.66,412713.64,8.81
996232.43,21.28,7.66,412718.22,8.82
996232.43,21.28,7.66,412718.22,8.82
996487.49,21.29,7.67,412774.37,8.82
996539.42,21.29,7.67,412785.81,8.82
996262.6,21.29,7.67,412499.29,8.81
996483.92,21.29,7.67,412490.85,8.81
996186.4,21.29,7.67,412423.73,8.81
996055.09,21.29,7.67,413723.59,8.84
995913.99,21.29,7.67,413442.89,8.84
995919.58,21.29,7.67,413444.52,8.84
996140.9,21.3,7.68,413444.26,8.84
995879.63,21.3,7.67,413135.67,8.83
995879.63,21.3,7.67,413069.79,8.83
995704.4,21.29,7.67,413015.7,8.83
995416.87,21.29,7.67,413015.7,8.83
995468.81,21.29,7.67,413015.7,8.83
995690.13,21.3,7.68,413050.53,8.84
995690.13,21.3,7.68,413161.83,8.84
995695.72,21.3,7.68,413163.7,8.84
995747.65,21.31,7.68,413152.36,8.84
995799.58,21.31,7.69,413153.74,8.84
995649.99,21.31,7.69,413128.87,8.84
995871.32,21.32,7.69,413683.59,8.85
995735.11,21.32,7.7,413736.96,8.86
995787.04,21.32,7.7,414195.1,8.87
995489.52,21.32,7.7,414109.4,8.87
995710.84,21.32,7.7,414109.14,8.87
995574.63,21.33,7.71,414109.14,8.87
995277.11,21.32,7.7,414234.94,8.87
995448.92,21.33,7.71,414253.57,8.88
995500.85,21.33,7.71,414284.73,8.88
995364.64,21.33,7.71,415017.35,8.9
995416.58,21.34,7.72,414809.84,8.89
995323.71,21.34,7.72,414303.31,8.88
995618.49,21.35,7.73,415396.8,8.91
995670.42,21.36,7.73,415396.91,8.91
995451.81,21.35,7.73,415109.26,8.9
995451.81,21.35,7.73,415109.26,8.9
995706.86,21.36,7.74,415108.88,8.91
995570.66,21.36,7.74,415116.22,8.91
995622.59,21.37,7.75,415118.08,8.91
995674.52,21.37,7.75,415123.81,8.91
995895.84,21.38,7.76,415108.88,8.91
995745.15,21.38,7.76,414959.47,8.91
995447.63,21.37,7.75,414959.47,8.91
995311.42,21.37,7.75,415954.2,8.93
995175.22,21.38,7.75,415791.79,8.93
995227.15,21.38,7.76,415791.91,8.93
995279.08,21.38,7.76,415791.53,8.93
995500.4,21.39,7.77,415791.53,8.93
995364.2,21.39,7.77,415802.76,8.94
995416.13,21.4,7.78,415817.34,8.94
995279.92,21.4,7.78,415838.44,8.94
995331.86,21.4,7.78,415975.7,8.95
995034.33,21.4,7.78,416670.41,8.96
995255.65,21.41,7.79,416872.5,8.97
994994.39,21.4,7.78,416794.08,8.97
994858.18,21.4,7.78,416794.1,8.97
994560.66,21.4,7.78,416497.57,8.96
994424.45,21.4,7.78,416497.54,8.96
994288.25,21.4,7.78,416497.98,8.97
994152.04,21.41,7.79,416497.54,8.97
994373.36,21.41,7.79,416497.54,8.97
994380.81,21.41,7.79,416527.84,8.97
994231.23,21.41,7.79,416597.24,8.97
994095.02,21.41,7.79,416558.27,8.97
993958.82,21.41,7.79,416527.84,8.97
993806.27,21.41,7.79,416376.08,8.97
993858.2,21.42,7.8,416769.73,8.98
993721.99,21.42,7.8,416769.46,8.98
993950.06,21.43,7.8,416769.46,8.98
993655.79,21.42,7.8,416806.92,8.99
993877.11,21.43,7.81,416811.26,8.99
993579.58,21.42,7.8,416902.58,8.99
993443.38,21.43,7.81,417537.9,9.01
993495.31,21.43,7.81,417265.17,9.0
993432.62,21.43,7.81,417005.86,9.0
993943.75,21.45,7.83,418220.02,9.02
993807.55,21.45,7.83,418219.76,9.03
993979.36,21.46,7.83,418219.76,9.03
993788.24,21.45,7.83,417786.72,9.02
993840.17,21.46,7.84,417786.72,9.02
994061.49,21.47,7.85,417876.01,9.02
994061.49,21.47,7.85,417829.84,9.02
994316.55,21.47,7.85,417748.22,9.02
994019.02,21.47,7.85,417743.2,9.02
993831.01,21.47,7.85,418288.09,9.04
994052.33,21.47,7.85,418174.9,9.03
993959.46,21.48,7.86,419339.88,9.06
994014.33,21.48,7.86,419166.75,9.06
992924.69,21.5,7.88,419166.49,9.07
992976.62,21.5,7.88,419166.6,9.08
992840.42,21.5,7.88,419166.23,9.08
992704.21,21.5,7.88,419195.41,9.08
992601.66,21.5,7.88,419086.97,9.08
992465.46,21.5,7.88,419057.79,9.08
992253.76,21.5,7.88,418675.19,9.07
992475.08,21.51,7.89,418675.19,9.07
992527.01,21.51,7.89,419142.82,9.08
992578.94,21.52,7.9,419324.24,9.09
992442.74,21.52,7.9,419308.55,9.09
992663.01,21.53,7.91,419308.55,9.09
992663.01,21.53,7.91,419308.55,9.09
992365.49,21.52,7.9,419303.32,9.09
992365.49,21.52,7.9,419303.32,9.09
992537.3,21.53,7.91,419303.32,9.1
992349.28,21.53,7.91,419303.32,9.1
992213.08,21.53,7.91,419303.32,9.1
992434.4,21.54,7.91,419303.32,9.1
992298.19,21.54,7.92,419363.5,9.1
992161.99,21.54,7.92,419350.47,9.1
992161.99,21.54,7.92,419468.57,9.11
992417.04,21.55,7.93,419421.41,9.11
992280.84,21.55,7.93,420663.57,9.14
992280.84,21.55,7.93,420637.98,9.13
992144.63,21.55,7.93,420637.72,9.14
992196.57,21.56,7.93,420637.72,9.14
992368.38,21.56,7.94,420739.98,9.14
992070.85,21.56,7.94,420406.28,9.14
991934.64,21.56,7.94,420462.43,9.14
991567.08,21.55,7.93,420099.02,9.13
991619.01,21.56,7.94,419965.85,9.13
991492.61,21.56,7.94,421047.25,9.16
991764.59,21.57,7.95,421080.47,9.16
991746.08,21.57,7.95,421214.63,9.16
991216.1,21.56,7.94,420630.61,9.15
991268.03,21.57,7.95,420630.72,9.15
991319.97,21.57,7.95,420630.34,9.15
991183.76,21.58,7.95,420630.34,9.16
991405.08,21.58,7.96,420671.85,9.16
991412.53,21.58,7.96,420743.83,9.16
991464.46,21.59,7.97,420732.18,9.16
991328.26,21.59,7.97,420712.34,9.16
991500.07,21.6,7.98,420702.32,9.16
991363.86,21.6,7.98,421940.81,9.19
991363.86,21.6,7.98,421969.94,9.19
991066.34,21.59,7.97,421645.46,9.19
990930.13,21.59,7.97,421645.2,9.19
990827.58,21.59,7.97,421536.76,9.19
990777.58,21.59,7.97,421486.76,9.19
990829.52,21.6,7.98,421486.76,9.19
990833.24,21.6,7.98,421520.17,9.19
