ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
616698.98,44.17,30.57,491840.99,35.22
616563.0,44.19,30.59,491840.54,35.25
616807.04,44.22,30.63,491840.13,35.26
617103.06,44.26,30.66,491842.95,35.28
617155.76,44.29,30.69,491841.49,35.3
617019.78,44.31,30.71,491841.49,35.32
616647.79,44.3,30.7,491840.59,35.33
616511.81,44.32,30.72,491844.05,35.36
616375.83,44.34,30.75,491848.47,35.39
616217.15,44.34,30.74,491695.07,35.38
616081.17,44.36,30.76,491689.83,35.4
616133.88,44.39,30.79,491689.37,35.42
615997.9,44.41,30.81,491876.53,35.46
615997.9,44.41,30.81,491876.53,35.46
616050.6,44.44,30.84,492500.81,35.53
616346.62,44.48,30.88,492704.21,35.56
616059.53,44.47,30.87,492355.33,35.54
616112.24,44.5,30.9,492851.93,35.6
615910.97,44.49,30.89,493118.17,35.62
615774.99,44.51,30.92,493052.86,35.64
615639.02,44.54,30.94,492928.37,35.66
615415.56,44.53,30.93,492537.75,35.64
615468.26,44.56,30.96,492537.71,35.66
615332.28,44.58,30.98,492537.26,35.69
615384.98,44.61,31.01,492536.85,35.71
615249.01,44.63,31.04,492536.85,35.73
615249.01,44.63,31.04,492510.67,35.73
615439.46,44.67,31.07,492510.67,35.75
615233.03,44.66,31.06,492519.56,35.75
615097.05,44.68,31.09,492556.46,35.78
614961.07,44.71,31.11,492576.66,35.81
614825.1,44.73,31.13,492631.59,35.84
614825.1,44.73,31.13,492631.59,35.84
614877.8,44.76,31.16,492622.69,35.86
614763.45,44.78,31.19,492617.95,35.89
614763.45,44.78,31.19,492617.95,35.89
615469.87,44.87,31.27,493510.67,35.98
615333.89,44.89,31.29,493510.22,36.0
615386.59,44.92,31.32,493698.06,36.04
615173.3,44.91,31.32,493480.4,36.03
615417.34,44.95,31.35,493297.13,36.03
615281.36,44.97,31.38,493297.13,36.06
615145.38,45.0,31.4,493415.01,36.09
615009.41,45.02,31.42,493346.86,36.11
614873.43,45.04,31.44,493298.66,36.14
614553.41,45.03,31.43,493851.99,36.19
614743.87,45.07,31.47,493960.66,36.21
614629.52,45.09,31.49,494091.25,36.25
615017.88,45.15,31.55,494730.15,36.32
615017.88,45.15,31.55,494730.15,36.32
615070.58,45.18,31.58,495251.86,36.38
615070.58,45.18,31.58,495251.86,36.38
615123.28,45.21,31.62,495251.82,36.4
614987.31,45.24,31.64,495251.52,36.43
615040.01,45.27,31.67,495251.11,36.45
614904.03,45.29,31.69,495251.1,36.48
614768.05,45.31,31.72,495450.69,36.52
614632.08,45.34,31.74,495462.53,36.55
614496.1,45.36,31.76,495386.97,36.57
614199.67,45.35,31.75,495348.89,36.57
614263.54,45.39,31.79,496445.08,36.68
614791.74,45.46,31.86,496213.02,36.69
614655.76,45.48,31.89,496212.57,36.72
614519.78,45.51,31.91,496212.57,36.75
614973.35,45.55,31.95,496212.57,36.75
614837.38,45.57,31.98,496280.18,36.79
614701.4,45.6,32.0,496239.23,36.81
614706.68,45.6,32.0,496269.7,36.81
614534.22,45.6,32.0,496271.46,36.82
614778.26,45.63,32.04,496269.7,36.84
614968.71,45.67,32.07,496269.7,36.85
614832.73,45.69,32.1,497138.22,36.95
614150.79,45.68,32.08,496367.2,36.92
614150.79,45.68,32.08,496367.2,36.92
614036.44,45.7,32.1,495577.24,36.89
613978.75,45.73,32.13,495663.45,36.92
613638.74,45.72,32.12,495775.01,36.94
613342.31,45.71,32.11,495668.89,36.94
613106.41,45.72,32.13,495477.46,36.95
613410.58,45.76,32.16,495472.02,36.96
613274.61,45.79,32.19,495471.57,36.99
613138.63,45.81,32.21,495471.57,37.02
613002.65,45.83,32.24,495482.12,37.05
613055.35,45.87,32.27,496694.34,37.16
612919.38,45.89,32.29,496683.79,37.19
612783.4,45.91,32.32,496694.83,37.22
612836.1,45.95,32.35,497088.82,37.27
612700.12,45.97,32.37,497166.36,37.3
612574.96,46.0,32.4,497168.72,37.33
612428.17,46.02,32.42,497077.78,37.35
612480.87,46.05,32.45,497077.74,37.37
612533.57,46.08,32.49,497077.33,37.4
612397.59,46.11,32.51,497077.47,37.43
612397.59,46.11,32.51,497077.47,37.43
612197.76,46.1,32.5,496551.05,37.39
611827.61,46.09,32.49,496580.08,37.41
611691.63,46.11,32.52,496579.5,37.44
611691.63,46.11,32.52,496579.5,37.44
611555.66,46.14,32.54,496662.03,37.47
611419.68,46.16,32.57,496629.77,37.5
611283.7,46.19,32.59,496849.65,37.54
611147.72,46.21,32.61,496704.63,37.56
611428.83,46.25,32.66,496705.79,37.57
611141.75,46.24,32.64,496704.63,37.58
611194.45,46.27,32.68,496704.63,37.61
611084.45,46.27,32.67,496594.63,37.6
611274.9,46.31,32.71,496681.72,37.63
611238.84,46.34,32.74,496785.27,37.66
611102.87,46.36,32.77,496784.82,37.69
610866.97,46.38,32.78,496556.13,37.7
610919.67,46.41,32.82,496693.76,37.74
611285.27,46.46,32.86,496469.05,37.73
610942.58,46.45,32.85,497763.22,37.84
611238.6,46.48,32.89,498178.02,37.89
611102.62,46.51,32.91,498178.02,37.92
610966.65,46.53,32.94,498572.03,37.97
610830.67,46.56,32.96,498588.49,38.0
610727.14,46.59,32.99,498369.62,38.02
610727.14,46.59,32.99,498369.62,38.02
610842.51,46.63,33.03,499230.93,38.11
610895.22,46.66,33.07,499230.89,38.14
611176.33,46.71,33.11,499230.48,38.15
611176.33,46.71,33.11,499230.48,38.15
611620.57,46.78,33.18,499177.57,38.18
611620.57,46.78,33.18,499177.57,38.18
611484.59,46.8,33.2,499177.12,38.21
611537.29,46.83,33.24,499178.27,38.23
611165.3,46.82,33.22,498686.97,38.21
611461.32,46.86,33.26,498686.26,38.22
611325.34,46.89,33.29,498686.26,38.25
611189.36,46.91,33.32,498688.17,38.28
611053.39,46.94,33.34,498782.5,38.31
610917.41,46.96,33.37,498820.97,38.35
610803.06,46.99,33.39,499385.5,38.42
610855.76,47.03,33.43,499385.39,38.44
610798.08,47.06,33.46,498851.1,38.43
610426.08,47.05,33.45,498850.77,38.45
610190.18,47.06,33.47,498685.82,38.46
610054.2,47.09,33.49,498685.37,38.49
609918.22,47.12,33.52,498685.37,38.52
609782.25,47.14,33.54,498688.86,38.55
609782.25,47.14,33.54,498688.86,38.55
609834.95,47.17,33.58,499367.3,38.63
609698.97,47.2,33.6,499369.63,38.66
609562.99,47.23,33.63,499400.8,38.69
609562.99,47.23,33.63,499400.8,38.69
609427.02,47.25,33.65,499464.71,38.73
609301.86,47.28,33.68,499447.96,38.76
609597.88,47.32,33.72,499650.39,38.79
609438.99,47.31,33.72,499517.55,38.78
609491.69,47.35,33.75,500043.84,38.84
609274.44,47.34,33.74,499831.03,38.84
609327.14,47.37,33.77,499830.99,38.86
608955.14,47.36,33.76,499625.97,38.86
608955.14,47.36,33.76,499625.97,38.86
608819.16,47.39,33.79,499625.52,38.89
608672.37,47.41,33.81,499541.36,38.91
608536.39,47.44,33.84,499541.36,38.94
608400.42,47.47,33.87,499564.57,38.97
608696.44,47.51,33.91,499564.16,38.99
608560.46,47.53,33.93,499540.96,39.02
608424.48,47.56,33.96,499690.94,39.06
608288.51,47.59,33.99,499626.09,39.08
607916.51,47.57,33.98,499626.09,39.1
607780.53,47.6,34.0,499578.3,39.13
607833.23,47.63,34.04,499596.21,39.15
608129.25,47.68,34.08,499585.23,39.17
607757.25,47.66,34.07,499578.3,39.18
607621.28,47.69,34.09,499540.96,39.21
607324.85,47.68,34.08,499460.43,39.21
607620.87,47.72,34.12,499460.43,39.23
607484.89,47.75,34.15,499460.43,39.26
607348.91,47.77,34.18,499460.43,39.29
607061.83,47.76,34.17,499449.35,39.3
606925.85,47.79,34.19,499449.35,39.33
606815.85,47.79,34.19,499339.35,39.32
606679.87,47.81,34.21,499340.83,39.35
606543.89,47.84,34.24,499339.51,39.38
606320.44,47.83,34.24,499854.9,39.43
606320.44,47.83,34.24,499854.9,39.43
606510.89,47.87,34.28,499785.5,39.45
606374.91,47.9,34.3,499785.64,39.48
606438.43,47.94,34.34,499448.01,39.48
606302.45,47.96,34.37,499569.58,39.52
606302.45,47.96,34.37,499569.58,39.52
606166.47,47.99,34.39,499447.71,39.54
606166.47,47.99,34.39,499447.71,39.54
606030.5,48.02,34.42,499447.85,39.57
605894.52,48.05,34.45,499447.26,39.6
605758.54,48.07,34.47,499447.26,39.64
605622.56,48.1,34.5,499531.27,39.67
605622.56,48.1,34.5,499531.27,39.67
605622.56,48.1,34.5,499588.87,39.68
605934.25,48.14,34.55,501203.39,39.82
605798.27,48.17,34.57,501275.19,39.86
605501.32,48.16,34.56,500957.55,39.84
605342.64,48.15,34.56,500804.94,39.84
605373.29,48.19,34.6,500996.79,39.88
605729.72,48.26,34.66,501444.14,39.95
605593.74,48.29,34.69,501443.69,39.98
605646.44,48.32,34.73,501443.65,40.01
604851.44,48.3,34.7,500648.65,39.98
604851.44,48.3,34.7,500648.65,39.98
604715.46,48.33,34.73,500682.95,40.01
605011.48,48.37,34.77,500682.55,40.03
605064.18,48.4,34.81,500682.55,40.05
605345.29,48.45,34.85,500683.27,40.07
605397.99,48.48,34.89,500682.55,40.1
605262.02,48.51,34.91,500728.3,40.13
605126.04,48.54,34.94,500812.17,40.17
605132.78,48.54,34.94,500845.71,40.18
604996.81,48.57,34.97,500795.34,40.2
605060.67,48.61,35.01,501306.88,40.28
605286.27,48.67,35.07,501379.18,40.31
605338.98,48.71,35.11,501379.18,40.34
605203.0,48.73,35.14,501389.28,40.37
605255.7,48.77,35.17,502807.16,40.51
604823.16,48.75,35.16,502351.91,40.49
604623.33,48.75,35.15,501467.39,40.43
604487.35,48.78,35.18,501468.41,40.46
604677.8,48.82,35.22,502832.31,40.59
604541.82,48.84,35.25,502841.46,40.63
604405.85,48.87,35.28,502837.93,40.66
604269.87,48.9,35.3,503021.78,40.71
603572.47,48.88,35.29,502324.38,40.68
603436.49,48.91,35.32,502277.85,40.71
603363.48,48.95,35.35,502235.89,40.74
603157.05,48.94,35.34,501747.28,40.71
603347.51,48.98,35.38,501746.83,40.73
603400.21,49.02,35.42,501746.83,40.76
603176.75,49.01,35.41,501824.66,40.78
603176.75,49.01,35.41,501824.66,40.78
602977.8,49.04,35.44,501712.12,40.8
603273.83,49.08,35.48,501712.12,40.82
603137.85,49.11,35.51,501712.26,40.85
603001.87,49.14,35.54,501711.67,40.88
603001.87,49.14,35.54,501711.67,40.88
602629.87,49.12,35.53,501735.38,40.9
602493.9,49.15,35.56,501735.38,40.93
602493.9,49.15,35.56,501735.38,40.93
602789.92,49.2,35.6,501726.12,40.95
602653.94,49.23,35.63,501815.79,40.99
602653.94,49.23,35.63,501815.79,40.99
602897.97,49.27,35.67,501815.07,41.01
602762.0,49.3,35.7,501781.64,41.04
602762.0,49.3,35.7,501781.64,41.04
602626.02,49.33,35.73,502185.81,41.11
602816.47,49.37,35.77,503289.33,41.22
602869.17,49.41,35.81,503603.55,41.27
602744.01,49.44,35.84,503240.33,41.28
602597.22,49.47,35.87,503143.14,41.3
602461.24,49.5,35.9,503142.69,41.34
602099.24,49.48,35.89,502817.46,41.32
602151.94,49.52,35.92,503210.31,41.38
602015.97,49.55,35.95,503210.31,41.42
601879.99,49.58,35.98,503288.33,41.46
601744.01,49.61,36.01,503264.92,41.49
601608.04,49.64,36.04,503219.65,41.52
601472.06,49.67,36.07,503639.62,41.59
601524.76,49.71,36.11,503639.17,41.62
601524.76,49.71,36.11,503639.17,41.62
601318.33,49.7,36.1,503674.95,41.63
601599.44,49.75,36.15,503676.04,41.65
601563.39,49.78,36.19,503411.68,41.66
601563.39,49.78,36.19,503411.68,41.66
601427.41,49.81,36.22,503411.23,41.7
601191.51,49.84,36.24,503246.28,41.72
601055.53,49.87,36.27,503246.28,41.75
601245.98,49.91,36.31,503245.2,41.77
601110.01,49.94,36.34,503375.23,41.82
600974.03,49.97,36.37,503303.9,41.85
601026.73,50.01,36.41,503303.9,41.88
601079.43,50.04,36.45,503419.4,41.91
601079.43,50.04,36.45,503419.4,41.91
600943.45,50.08,36.48,503474.25,41.95
601239.47,50.12,36.52,503493.91,41.97
601190.8,50.16,36.56,504034.41,42.05
600818.8,50.15,36.55,503920.38,42.06
601009.25,50.19,36.59,505589.29,42.22
601331.94,50.26,36.66,505617.94,42.26
601195.97,50.29,36.69,505617.73,42.29
601500.14,50.33,36.74,505819.94,42.33
601364.16,50.36,36.77,505819.7,42.36
601416.86,50.4,36.81,505819.66,42.39
601280.88,50.43,36.84,505827.08,42.43
600910.74,50.42,36.82,505489.68,42.42
600963.44,50.46,36.86,505489.27,42.44
600963.44,50.46,36.86,505489.27,42.44
601016.14,50.5,36.9,505489.27,42.47
601068.84,50.54,36.94,505489.27,42.5
601068.84,50.54,36.94,505489.27,42.5
601364.86,50.58,36.99,505512.11,42.52
601364.86,50.58,36.99,505512.11,42.52
601417.56,50.62,37.02,505527.33,42.55
601470.26,50.66,37.06,505531.14,42.58
601522.97,50.7,37.1,506752.42,42.71
601575.67,50.74,37.14,506752.38,42.74
601439.69,50.77,37.17,506833.0,42.78
601303.71,50.8,37.2,506744.96,42.81
600621.77,50.79,37.19,506062.25,42.79
600674.47,50.83,37.23,506061.85,42.82
600538.49,50.86,37.26,506426.11,42.89
600591.19,50.9,37.3,506426.11,42.92
600455.21,50.93,37.33,506207.71,42.94
600319.24,50.96,37.36,506061.85,42.96
600183.26,50.99,37.4,506061.4,43.0
599811.26,50.98,37.38,506160.83,43.02
598723.44,51.24,37.64,506160.38,43.32
599019.46,51.28,37.69,506173.65,43.33
598883.49,51.32,37.72,506173.65,43.37
598774.81,51.31,37.71,506064.97,43.37
598638.83,51.34,37.75,506171.19,43.41
598276.83,51.33,37.74,506157.93,43.43
598329.53,51.37,37.78,506157.93,43.46
598193.56,51.41,37.81,506279.21,43.51
598057.58,51.44,37.84,506182.83,43.54
598097.5,51.49,37.89,507110.55,43.65
598287.95,51.53,37.93,507110.55,43.68
598151.97,51.56,37.97,507110.1,43.72
598204.67,51.6,38.01,508360.86,43.85
598068.69,51.64,38.04,508360.86,43.89
598372.87,51.68,38.09,508870.84,43.95
598002.72,51.67,38.08,508444.78,43.93
597866.74,51.71,38.11,508848.17,44.01
597919.44,51.75,38.15,508848.12,44.04
597707.49,51.77,38.18,508025.25,44.01
597471.59,51.8,38.2,507789.28,44.02
597335.61,51.83,38.23,507557.03,44.04
597639.79,51.88,38.28,507556.62,44.06
597536.26,51.91,38.32,507996.91,44.13
597536.26,51.91,38.32,507996.91,44.13
597536.26,51.91,38.32,507996.91,44.13
598459.77,52.04,38.44,509075.79,44.27
597793.28,52.03,38.43,508082.89,44.22
597496.85,52.02,38.42,507626.46,44.19
597549.55,52.06,38.46,507626.46,44.22
597413.57,52.09,38.49,507626.01,44.26
597466.27,52.13,38.53,507628.12,44.29
597176.26,52.12,38.52,507488.52,44.29
597176.26,52.12,38.52,507488.52,44.29
596478.86,52.11,38.51,506791.12,44.27
596098.71,52.09,38.5,506789.01,44.29
595962.73,52.13,38.53,506789.01,44.33
595962.73,52.13,38.53,506789.01,44.33
596266.91,52.18,38.58,506844.04,44.35
596130.93,52.21,38.61,506848.96,44.39
595994.95,52.24,38.65,506857.22,44.43
595858.97,52.28,38.68,506859.11,44.47
596049.43,52.32,38.73,507286.74,44.53
595913.45,52.36,38.76,507588.95,44.6
595821.12,52.4,38.8,507527.58,44.63
595662.44,52.39,38.79,507373.39,44.62
595906.48,52.44,38.84,507416.85,44.65
595906.48,52.44,38.84,507416.85,44.65
595726.85,52.47,38.87,507160.93,44.67
595590.87,52.5,38.9,507160.49,44.71
595294.44,52.49,38.89,506941.09,44.7
595347.15,52.53,38.94,507854.7,44.81
595399.85,52.58,38.98,507854.66,44.84
595263.87,52.61,39.01,507854.65,44.88
594967.44,52.6,39.0,507804.11,44.89
594831.46,52.63,39.04,507811.1,44.93
594695.49,52.67,39.07,507814.04,44.97
594403.23,52.66,39.06,507442.45,44.95
594267.25,52.69,39.09,507433.13,44.99
594131.27,52.73,39.13,507432.52,45.03
594081.27,52.72,39.13,507382.52,45.03
593945.3,52.76,39.16,507423.56,45.07
593809.32,52.79,39.2,507382.52,45.11
593673.34,52.83,39.23,507382.54,45.15
593537.36,52.86,39.27,507382.07,45.19
593401.39,52.9,39.3,507382.13,45.23
593265.41,52.93,39.34,507544.68,45.28
593318.11,52.98,39.38,507544.27,45.32
593159.43,52.97,39.37,507390.08,45.31
593212.13,53.01,39.41,507390.08,45.34
592841.98,53.0,39.4,507539.83,45.38
592894.69,53.05,39.45,507539.83,45.41
592758.71,53.08,39.48,507551.81,45.45
592758.71,53.08,39.48,507551.81,45.45
592622.73,53.12,39.52,507594.28,45.49
592622.73,53.12,39.52,507594.28,45.49
592586.68,53.16,39.56,507558.78,45.53
592882.7,53.21,39.61,507581.62,45.55
592882.7,53.21,39.61,507581.62,45.55
592882.7,53.21,39.61,507512.59,45.55
592510.7,53.2,39.6,507489.86,45.56
592274.8,53.22,39.63,507308.3,45.59
592281.27,53.23,39.63,507392.43,45.6
591943.97,53.21,39.62,507099.72,45.59
591647.54,53.2,39.6,506658.88,45.56
591647.54,53.2,39.6,506658.88,45.56
591446.28,53.19,39.6,506598.96,45.56
591310.3,53.23,39.63,506598.51,45.6
591174.32,53.27,39.67,506598.51,45.65
591174.32,53.27,39.67,506598.51,45.65
591470.34,53.31,39.72,506598.41,45.66
591334.37,53.35,39.75,506631.29,45.71
591198.39,53.39,39.79,506762.29,45.76
591062.41,53.42,39.82,506710.43,45.8
591013.74,53.47,39.87,507092.36,45.87
591229.29,53.53,39.94,507149.4,45.92
591473.33,53.59,39.99,507977.07,46.02
591526.03,53.63,40.03,508473.67,46.1
591526.03,53.63,40.03,508473.67,46.1
591390.05,53.67,40.07,508473.22,46.14
590815.24,53.66,40.06,507922.23,46.13
590679.26,53.7,40.1,507922.23,46.18
590543.28,53.74,40.14,507977.33,46.22
590407.31,53.77,40.17,507941.97,46.26
590271.33,53.81,40.21,507924.0,46.3
589909.33,53.8,40.2,508040.6,46.33
589962.03,53.84,40.24,508040.55,46.37
589962.03,53.84,40.24,508040.55,46.37
589962.03,53.84,40.24,508040.55,46.37
589826.05,53.88,40.28,508321.95,46.43
589700.89,53.92,40.32,508231.6,46.47
589554.1,53.95,40.36,508038.79,46.49
589554.1,53.95,40.36,508038.79,46.49
589282.15,54.03,40.43,507749.19,46.55
589146.17,54.06,40.47,507749.33,46.59
588856.16,54.05,40.46,507404.24,46.58
589152.18,54.1,40.51,507403.83,46.6
589016.2,54.14,40.54,507403.24,46.64
588880.22,54.18,40.58,507403.24,46.68
588508.22,54.17,40.57,507403.24,46.7
588804.24,54.22,40.62,507444.08,46.73
588668.27,54.26,40.66,507470.39,46.77
588668.27,54.26,40.66,507470.39,46.77
588532.29,54.29,40.7,507450.8,46.81
588396.31,54.33,40.73,507444.62,46.86
588260.33,54.37,40.77,507616.87,46.92
588124.36,54.41,40.81,507444.08,46.94
587852.4,54.48,40.88,507445.98,47.03
587716.43,54.52,40.92,507446.11,47.07
587716.43,54.52,40.92,507446.11,47.07
587580.45,54.56,40.96,507445.53,47.12
587356.99,54.55,40.96,507412.59,47.13
587409.69,54.6,41.0,507404.69,47.16
587705.71,54.65,41.05,507811.44,47.22
587333.71,54.64,41.04,507920.08,47.25
587333.71,54.64,41.04,507920.08,47.25
587197.74,54.68,41.08,507920.08,47.3
587061.76,54.72,41.12,508050.99,47.35
587357.78,54.77,41.17,507920.1,47.36
587073.09,54.77,41.17,507759.96,47.37
586937.11,54.8,41.21,507631.16,47.4
586801.13,54.84,41.24,508031.78,47.48
586801.13,54.84,41.24,508031.78,47.48
586854.48,54.89,41.29,509109.34,47.62
586854.48,54.89,41.29,509109.34,47.62
587010.56,54.93,41.34,509044.59,47.64
586874.59,54.97,41.37,508800.41,47.66
587178.76,55.02,41.43,508799.96,47.68
587042.78,55.06,41.47,508641.4,47.71
586906.8,55.1,41.5,508641.56,47.75
586959.51,55.15,41.55,508641.56,47.79
586669.49,55.14,41.54,508453.29,47.79
586299.34,55.13,41.53,508459.59,47.81
586163.37,55.17,41.57,508459.12,47.85
586027.39,55.21,41.61,508459.12,47.9
585891.41,55.25,41.65,508707.62,47.97
585944.11,55.29,41.7,508705.81,48.0
585996.81,55.34,41.74,508701.65,48.04
584909.0,55.66,42.06,508701.2,48.41
585293.66,55.71,42.11,508700.86,48.42
585346.36,55.76,42.16,509116.7,48.5
585034.26,55.75,42.16,508744.7,48.48
585330.28,55.81,42.21,508875.8,48.52
585330.28,55.81,42.21,508875.8,48.52
584958.28,55.8,42.2,509889.68,48.64
584822.3,55.84,42.24,509748.83,48.67
584686.33,55.88,42.28,509641.19,48.71
584982.35,55.93,42.33,509892.97,48.75
584610.35,55.92,42.32,509489.88,48.74
584290.35,55.91,42.31,509169.88,48.72
584154.37,55.95,42.35,509341.57,48.78
584539.03,56.0,42.4,509341.57,48.8
584539.03,56.0,42.4,509341.57,48.8
584539.03,56.0,42.4,509341.57,48.8
584403.06,56.04,42.45,509169.88,48.83
584267.08,56.08,42.49,509169.67,48.87
584082.2,56.08,42.49,509169.67,48.89
583946.22,56.12,42.53,509184.51,48.94
584242.24,56.18,42.58,509184.51,48.96
584106.26,56.22,42.62,509210.61,49.01
583734.26,56.21,42.61,509210.61,49.03
583598.29,56.25,42.65,509201.42,49.08
583879.4,56.31,42.71,509201.42,49.1
583932.1,56.36,42.76,509201.69,49.14
583796.12,56.4,42.8,509202.56,49.19
583681.78,56.44,42.84,509335.38,49.25
583977.8,56.49,42.9,509335.11,49.27
583841.82,56.54,42.94,509334.67,49.32
583705.84,56.58,42.98,509334.66,49.37
583333.84,56.57,42.97,509334.66,49.39
583629.87,56.62,43.02,509910.54,49.47
583629.87,56.62,43.02,509910.54,49.47
583579.87,56.62,43.02,509860.54,49.47
583433.07,56.66,43.06,509775.15,49.51
583286.28,56.7,43.1,509694.86,49.55
582914.28,56.69,43.09,509206.73,49.52
582778.3,56.73,43.14,509370.72,49.59
583074.32,56.79,43.19,509282.97,49.6
583127.03,56.84,43.24,511043.2,49.81
582991.05,56.88,43.28,511010.42,49.86
583181.5,56.93,43.34,511009.97,49.89
583045.52,56.98,43.38,510887.95,49.93
582909.55,57.02,43.42,511243.39,50.01
582909.55,57.02,43.42,511243.39,50.01
582817.22,57.07,43.47,510971.99,50.03
582637.59,57.1,43.51,510878.77,50.07
582690.29,57.16,43.56,510878.77,50.11
582554.31,57.2,43.6,510878.32,50.16
582418.34,57.24,43.64,510878.32,50.21
582282.36,57.28,43.69,510961.1,50.27
582146.38,57.33,43.73,510954.6,50.32
582010.41,57.37,43.77,511017.27,50.37
581874.43,57.41,43.82,510878.32,50.41
581738.45,57.46,43.86,511046.44,50.47
581602.47,57.5,43.9,510878.32,50.51
581385.22,57.49,43.89,510488.88,50.48
581249.24,57.53,43.94,510489.02,50.53
581113.27,57.58,43.98,510488.43,50.58
581113.27,57.58,43.98,510488.43,50.58
580977.29,57.62,44.02,510488.43,50.63
580771.53,57.61,44.02,510268.89,50.62
580771.53,57.61,44.02,510230.91,50.62
580824.24,57.67,44.07,510232.23,50.66
580824.24,57.67,44.07,510270.75,50.66
580876.94,57.72,44.12,510269.43,50.7
580740.96,57.76,44.16,510327.07,50.76
580453.87,57.75,44.15,509753.6,50.72
580081.87,57.74,44.14,509665.27,50.73
580134.58,57.79,44.19,509665.27,50.77
579998.6,57.84,44.24,509739.12,50.83
580051.3,57.89,44.29,509739.12,50.87
580051.3,57.89,44.29,509739.12,50.87
579915.32,57.93,44.34,509736.6,50.92
579823.0,57.98,44.38,509721.49,50.97
579643.37,58.02,44.42,509607.63,51.01
579507.39,58.07,44.47,509607.77,51.06
579697.84,58.12,44.53,511065.4,51.24
579561.86,58.17,44.57,511064.81,51.29
579561.86,58.17,44.57,511064.81,51.29
579857.89,58.23,44.63,511522.37,51.36
579721.91,58.27,44.67,511522.37,51.41
579585.93,58.31,44.72,511551.76,51.47
579449.95,58.36,44.76,511526.42,51.52
579313.98,58.41,44.81,511529.03,51.57
579178.0,58.45,44.85,511721.52,51.64
579042.02,58.5,44.9,511522.37,51.67
578906.04,58.54,44.94,511556.88,51.73
578770.07,58.59,44.99,511581.99,51.79
578634.09,58.63,45.03,511561.84,51.84
578498.11,58.68,45.08,511554.84,51.89
578394.58,58.73,45.13,512357.32,52.02
578585.04,58.78,45.19,512356.87,52.06
579355.06,58.92,45.33,512684.23,52.14
579219.08,58.97,45.37,512683.78,52.2
579219.08,58.97,45.37,512683.78,52.2
578945.97,58.96,45.37,512529.53,52.2
578432.97,58.97,45.37,512064.17,52.21
577889.06,59.16,45.56,512057.92,52.42
577753.08,59.2,45.61,512057.92,52.47
577617.1,59.25,45.65,512091.66,52.53
577481.12,59.3,45.7,512065.09,52.58
577345.15,59.34,45.75,512066.79,52.63
577535.6,59.4,45.81,512066.79,52.67
577831.62,59.46,45.87,512149.68,52.7
577535.19,59.45,45.85,511750.87,52.68
577399.21,59.5,45.9,511985.31,52.76
577451.91,59.55,45.96,511913.96,52.8
577315.94,59.6,46.0,511813.7,52.84
577315.94,59.6,46.0,511813.7,52.84
577179.96,59.65,46.05,511670.64,52.88
577043.98,59.7,46.1,511670.43,52.93
576908.01,59.74,46.15,511670.19,52.99
576772.03,59.79,46.19,511716.89,53.05
576636.05,59.84,46.24,511717.16,53.1
576264.05,59.83,46.23,511705.63,53.13
576629.66,59.89,46.29,512297.47,53.21
