ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1253106.61,59.25,22.71,682305.79,32.26
1252736.84,59.26,22.72,682399.56,32.28
1252752.19,59.28,22.74,682588.97,32.3
1252712.59,59.3,22.76,683183.62,32.34
1252365.66,59.31,22.77,684730.77,32.43
1252365.66,59.31,22.77,684730.77,32.43
1252184.44,59.32,22.78,685209.22,32.46
1251814.67,59.33,22.79,685185.47,32.48
1251814.67,59.33,22.79,685185.47,32.48
1251444.9,59.34,22.8,685575.72,32.51
1251444.9,59.34,22.8,685575.72,32.51
1251674.44,59.36,22.82,686320.84,32.55
1251674.44,59.36,22.82,686320.84,32.55
1251511.37,59.36,22.82,685404.95,32.51
1251141.6,59.37,22.83,685387.1,32.52
1251141.6,59.37,22.83,685373.86,32.52
1251141.6,59.37,22.83,685373.86,32.52
1250771.82,59.38,22.84,685388.29,32.54
1250771.82,59.38,22.84,685388.29,32.54
1250771.82,59.38,22.84,685388.29,32.54
1250699.93,59.41,22.87,685500.64,32.56
1250699.93,59.41,22.87,685500.64,32.56
1250386.98,59.4,22.86,685191.3,32.55
1250017.2,59.41,22.87,685175.17,32.56
1250017.2,59.41,22.87,685175.17,32.56
1250017.2,59.41,22.87,685175.17,32.56
1249647.43,59.42,22.88,685155.63,32.58
1249244.62,59.43,22.89,685981.27,32.63
1248908.79,59.44,22.91,686732.95,32.69
1248908.79,59.44,22.91,686732.95,32.69
1248927.74,59.47,22.94,688991.02,32.81
1248541.44,59.48,22.94,688253.18,32.79
1248383.05,59.47,22.94,688121.38,32.78
1248383.05,59.47,22.94,688121.38,32.78
1248482.51,59.49,22.95,688605.68,32.81
1248112.74,59.5,22.97,689585.24,32.87
1248112.74,59.5,22.97,689585.24,32.87
1247742.97,59.51,22.98,689558.71,32.89
1247498.9,59.53,22.99,691481.42,33.0
1247583.13,59.55,23.01,692242.6,33.04
1247339.09,59.55,23.01,692059.81,33.04
1247339.09,59.55,23.01,692059.81,33.04
1247339.09,59.55,23.01,692059.81,33.04
1247410.48,59.58,23.04,692116.76,33.06
1247190.41,59.58,23.04,692550.72,33.08
1247190.41,59.58,23.04,692550.72,33.08
1247283.21,59.6,23.06,693096.1,33.12
1247283.21,59.6,23.06,693074.09,33.12
1247283.21,59.6,23.06,693096.36,33.12
1247283.21,59.6,23.06,693096.36,33.12
1247283.21,59.6,23.06,693096.36,33.12
1247367.44,59.61,23.08,693450.4,33.14
1247012.89,59.63,23.09,693323.03,33.15
1246831.67,59.64,23.1,692686.18,33.13
1246831.67,59.64,23.1,692686.33,33.13
1246461.9,59.65,23.12,692981.91,33.16
1246160.8,59.67,23.13,693613.75,33.21
1249522.9,59.85,23.32,695063.21,33.3
1249483.3,59.87,23.34,695458.85,33.32
1249113.53,59.88,23.35,695675.23,33.35
1249113.53,59.88,23.35,695783.93,33.36
1248743.75,59.89,23.36,695965.69,33.38
1248373.98,59.9,23.37,695860.77,33.39
1248373.98,59.9,23.37,695860.77,33.39
1248373.98,59.9,23.37,695860.77,33.39
1248004.21,59.92,23.38,695869.69,33.41
1248004.21,59.92,23.38,695847.68,33.41
1247634.43,59.93,23.39,696266.37,33.44
1247634.43,59.93,23.39,696266.37,33.44
1247634.43,59.93,23.39,696266.37,33.44
1247634.43,59.93,23.39,696313.08,33.45
1247657.3,59.95,23.41,698234.49,33.55
1247476.08,59.96,23.43,698113.81,33.56
1246900.36,59.96,23.42,697473.14,33.54
1246497.55,59.97,23.43,697543.12,33.56
1246497.55,59.97,23.43,697723.22,33.57
1246267.18,59.96,23.43,697485.32,33.56
1245897.41,59.98,23.44,697653.15,33.58
1245201.23,59.97,23.44,697145.25,33.58
1245201.23,59.97,23.44,697145.25,33.58
1245361.8,60.0,23.46,697046.94,33.58
1245361.8,60.0,23.46,697046.94,33.58
1245361.8,60.0,23.46,697049.22,33.58
1245531.98,60.01,23.47,697150.75,33.59
1245162.21,60.02,23.48,697072.0,33.6
1245122.61,60.03,23.5,697377.4,33.62
1245122.61,60.03,23.5,697377.4,33.62
1244768.06,60.05,23.51,697301.89,33.64
1244850.33,60.08,23.54,699887.67,33.78
1244934.56,60.1,23.56,700622.98,33.82
1245096.16,60.11,23.58,700875.29,33.84
1244726.38,60.13,23.59,700880.39,33.86
1244356.61,60.14,23.6,700945.17,33.88
1244440.84,60.15,23.62,701331.93,33.9
1244440.84,60.15,23.62,701309.92,33.9
1244181.84,60.16,23.62,701603.73,33.92
1243812.07,60.17,23.63,701585.75,33.94
1243750.51,60.19,23.66,702630.99,34.0
1243229.68,60.19,23.65,702069.7,33.99
1243048.46,60.2,23.67,702186.27,34.01
1243048.46,60.2,23.67,702186.27,34.01
1243048.46,60.2,23.67,702186.27,34.01
1242678.69,60.21,23.68,702727.49,34.05
1242316.53,60.22,23.69,702152.91,34.04
1242010.0,60.24,23.71,704256.04,34.16
1242636.23,60.27,23.74,705186.23,34.2
1242636.23,60.27,23.74,705186.23,34.2
1242266.45,60.28,23.75,705149.96,34.22
1242066.4,60.3,23.77,706803.66,34.31
1242066.4,60.3,23.77,706803.66,34.31
1242066.4,60.3,23.77,706803.66,34.31
1242068.02,60.3,23.77,706824.48,34.32
1241713.48,60.31,23.78,706908.66,34.34
1241713.48,60.31,23.78,706908.66,34.34
1241713.48,60.31,23.78,706908.66,34.34
1241797.71,60.33,23.8,706790.56,34.34
1241578.86,60.33,23.8,706195.7,34.31
1241578.86,60.33,23.8,706195.7,34.31
1241524.91,60.36,23.82,707471.14,34.39
1241366.54,60.37,23.84,708588.33,34.46
1241450.77,60.39,23.86,708675.99,34.47
1241450.77,60.39,23.86,708675.99,34.47
1241450.77,60.39,23.86,708675.99,34.47
1241501.02,60.39,23.86,708721.32,34.48
1241197.97,60.41,23.87,708625.69,34.49
1241282.2,60.42,23.89,708583.32,34.49
1241282.2,60.42,23.89,708583.32,34.49
1241282.2,60.42,23.89,708583.32,34.49
1241282.2,60.42,23.89,708583.32,34.49
1241282.2,60.42,23.89,708583.32,34.49
1241282.2,60.42,23.89,708583.32,34.49
1241137.78,60.45,23.91,708423.26,34.5
1241137.78,60.45,23.91,708467.8,34.5
1241137.78,60.45,23.91,708467.8,34.5
1240768.01,60.46,23.93,708611.96,34.53
1240421.08,60.47,23.94,709989.87,34.61
1240421.08,60.47,23.94,709989.87,34.61
1240421.08,60.47,23.94,709989.87,34.61
1240421.08,60.47,23.94,709989.87,34.61
1240239.86,60.49,23.95,709736.19,34.61
1240754.38,60.54,24.01,710089.64,34.65
1240754.38,60.54,24.01,710089.64,34.65
1240754.38,60.54,24.01,710089.64,34.65
1240754.38,60.54,24.01,710089.64,34.65
1240754.38,60.54,24.01,710089.64,34.65
1240436.1,60.55,24.02,710242.0,34.67
1240698.69,60.57,24.04,710194.54,34.67
1240729.79,60.61,24.07,711276.12,34.74
1240702.21,60.62,24.09,711443.16,34.76
1240332.43,60.63,24.1,711544.34,34.78
1239941.8,60.64,24.11,711354.58,34.79
1239572.03,60.65,24.12,711335.45,34.81
1239178.03,60.65,24.11,710927.22,34.79
1239178.03,60.65,24.11,710927.22,34.79
1238839.91,60.66,24.13,711775.37,34.85
1239028.58,60.68,24.15,711642.95,34.85
1238658.81,60.69,24.16,711582.74,34.86
1238264.8,60.68,24.15,711370.7,34.86
1237872.24,60.68,24.15,711241.46,34.86
1237502.46,60.69,24.16,711026.33,34.87
1237132.69,60.7,24.17,712416.58,34.96
1236762.92,60.71,24.18,713484.86,35.03
1236393.14,60.73,24.19,713480.08,35.04
1236023.37,60.74,24.21,713456.8,35.06
1236023.37,60.74,24.21,714101.42,35.09
1236023.37,60.74,24.21,714101.42,35.09
1236023.37,60.74,24.21,714101.42,35.09
1236023.37,60.74,24.21,714022.49,35.09
1235740.07,60.75,24.22,713949.08,35.1
1235346.07,60.75,24.22,713394.95,35.08
1235346.07,60.75,24.22,713394.95,35.08
1234983.91,60.76,24.23,713162.83,35.09
1234802.69,60.78,24.25,713143.7,35.1
1234462.44,60.77,24.24,713181.31,35.11
1233688.83,60.76,24.24,712403.45,35.09
1233755.55,60.77,24.24,712616.35,35.1
1233509.95,60.76,24.24,711628.28,35.06
1233691.01,60.78,24.25,712298.0,35.09
1233321.24,60.8,24.27,712361.4,35.12
1233140.02,60.81,24.28,713284.32,35.17
1233439.32,60.86,24.33,714774.37,35.27
1233701.91,60.88,24.35,715445.65,35.3
1233701.91,60.88,24.35,715445.65,35.3
1233307.9,60.87,24.34,715386.7,35.31
1232938.13,60.88,24.35,716166.29,35.36
1232568.36,60.89,24.37,715553.74,35.35
1232410.22,60.89,24.36,715422.28,35.35
1232410.22,60.89,24.36,715422.28,35.35
1232127.31,60.91,24.38,718331.53,35.51
1231450.67,60.9,24.37,717402.23,35.48
1231450.67,60.9,24.37,717402.23,35.48
1231080.9,60.92,24.39,717214.94,35.49
1230711.13,60.93,24.4,717731.49,35.53
1230711.13,60.93,24.4,717731.49,35.53
1230542.44,60.93,24.4,717733.38,35.54
1230649.52,60.95,24.42,719104.1,35.61
1230649.52,60.95,24.42,719104.1,35.61
1230649.52,60.95,24.42,719104.1,35.61
1230649.52,60.95,24.42,719104.1,35.61
1230649.52,60.95,24.42,719104.1,35.61
1231226.7,60.98,24.45,720142.78,35.66
1231007.18,60.97,24.44,719932.36,35.66
1230604.37,60.98,24.45,720046.5,35.68
1230234.59,60.99,24.47,720012.32,35.7
1229864.82,61.01,24.48,719907.22,35.71
1229619.98,61.02,24.5,719608.3,35.71
1230185.83,61.06,24.53,719231.54,35.7
1229717.38,61.06,24.53,718940.61,35.7
1229367.34,61.05,24.53,718593.18,35.69
1229367.34,61.05,24.53,718593.18,35.69
1228964.52,61.06,24.54,718570.09,35.7
1229071.6,61.08,24.56,720217.84,35.79
1228701.82,61.1,24.57,720651.75,35.83
1228426.33,61.09,24.57,720370.27,35.83
1228426.33,61.09,24.57,720370.27,35.83
1228056.56,61.1,24.58,720661.89,35.86
1227686.78,61.12,24.59,721720.83,35.93
1227156.72,61.12,24.59,721117.22,35.92
1227156.72,61.12,24.59,721117.22,35.92
1227240.95,61.14,24.61,721096.72,35.92
1227293.88,61.16,24.63,720776.12,35.92
1227293.88,61.16,24.63,720776.12,35.92
1227079.62,61.17,24.65,721952.28,35.99
1227040.01,61.19,24.67,722386.7,36.02
1226636.29,61.2,24.68,722123.18,36.03
1226435.89,61.2,24.67,722059.34,36.03
1227051.94,61.23,24.7,723052.75,36.08
1227051.94,61.23,24.7,723001.64,36.08
1227051.94,61.23,24.7,723044.74,36.08
1226712.62,61.24,24.72,724919.5,36.19
1226712.62,61.24,24.72,724919.5,36.19
1226712.62,61.24,24.72,724901.95,36.19
1226382.47,61.26,24.73,724122.01,36.17
1226382.47,61.26,24.73,724122.01,36.17
1224903.38,61.3,24.78,724453.47,36.26
1224533.61,61.32,24.79,725147.4,36.31
1224533.61,61.32,24.79,725147.4,36.31
1224533.61,61.32,24.79,725147.4,36.31
1224163.84,61.33,24.8,725404.35,36.34
1223794.06,61.34,24.82,725325.28,36.36
1223794.06,61.34,24.82,725325.28,36.36
1223424.29,61.35,24.83,725273.4,36.37
1224111.69,61.42,24.89,725940.82,36.42
1224111.69,61.42,24.89,725972.84,36.42
1224111.69,61.42,24.89,725845.65,36.42
1223902.35,61.44,24.92,727209.07,36.5
1223499.54,61.45,24.93,727098.01,36.52
1223005.2,61.45,24.93,726912.25,36.52
1223438.62,61.47,24.95,728538.31,36.6
1223438.62,61.47,24.95,728538.31,36.6
1223068.85,61.48,24.96,728482.1,36.62
1222887.63,61.5,24.98,729748.32,36.7
1222887.63,61.5,24.98,729472.75,36.69
1222517.86,61.51,24.99,729360.27,36.7
1222329.02,61.53,25.01,731082.3,36.8
1222517.7,61.55,25.03,732422.58,36.87
1222517.7,61.55,25.03,732422.58,36.87
1222517.7,61.55,25.03,732422.58,36.87
1222336.48,61.56,25.04,732282.26,36.88
1221986.43,61.56,25.04,732223.31,36.89
1221541.54,61.57,25.05,731848.42,36.89
1221556.9,61.59,25.07,732311.34,36.92
1221641.13,61.61,25.08,733306.26,36.98
1221641.13,61.61,25.08,733306.26,36.98
1221655.49,61.64,25.12,733602.79,37.01
1221739.72,61.66,25.14,733975.36,37.04
1221369.95,61.67,25.15,734183.24,37.07
1222856.59,61.78,25.25,734609.82,37.11
1222698.45,61.77,25.25,734478.36,37.11
1222698.45,61.77,25.25,734478.36,37.11
1222517.23,61.79,25.27,735032.51,37.15
1222517.23,61.79,25.27,735032.51,37.15
1222517.23,61.79,25.27,735059.73,37.15
1222517.23,61.79,25.27,735059.73,37.15
1222601.46,61.81,25.29,736150.84,37.22
1222302.37,61.8,25.28,735853.43,37.21
1222121.16,61.82,25.29,735990.49,37.23
1222383.74,61.84,25.32,736128.34,37.24
1222383.74,61.84,25.32,736128.34,37.24
1221947.24,61.85,25.32,736132.15,37.26
1222258.46,61.87,25.35,736232.19,37.27
1222077.24,61.89,25.37,736262.99,37.29
1222077.24,61.89,25.37,736262.99,37.29
1221888.4,61.91,25.38,737168.83,37.35
1221888.4,61.91,25.38,737168.83,37.35
1221888.4,61.91,25.38,737152.82,37.35
1221888.4,61.91,25.38,737152.82,37.35
1221712.6,61.9,25.38,736905.07,37.34
1221712.6,61.9,25.38,736905.07,37.34
1221467.97,61.92,25.4,737927.25,37.41
1221467.97,61.92,25.4,737927.25,37.41
1221467.97,61.92,25.4,737927.25,37.41
1221467.97,61.92,25.4,737927.25,37.41
1221098.2,61.94,25.41,738380.83,37.45
1221098.2,61.94,25.41,738365.26,37.45
1221120.27,61.97,25.45,738569.62,37.48
1220750.49,61.98,25.46,738551.75,37.5
1220750.49,61.98,25.46,738551.75,37.5
1220540.64,61.98,25.45,738344.4,37.49
1220556.0,62.0,25.47,738597.5,37.52
1220556.0,62.0,25.47,738597.5,37.52
1220209.07,62.01,25.49,738695.05,37.54
1220209.07,62.01,25.49,738695.05,37.54
1219839.29,62.02,25.5,738730.21,37.56
1219663.01,62.03,25.5,739986.84,37.63
1219623.4,62.04,25.52,739959.95,37.64
1219623.4,62.04,25.52,739959.95,37.64
1219253.63,62.06,25.53,740149.49,37.67
1219253.63,62.06,25.53,740205.39,37.67
1219072.41,62.07,25.55,740223.42,37.69
1219147.25,62.08,25.55,740364.95,37.7
1218966.03,62.09,25.57,740182.13,37.7
1218611.48,62.11,25.58,740161.62,37.72
1218430.26,62.12,25.6,740121.17,37.74
1218060.49,62.14,25.61,740106.95,37.75
1217690.72,62.15,25.62,740072.41,37.77
1217287.9,62.16,25.64,740057.41,37.79
1217061.01,62.18,25.66,741577.04,37.89
1216766.39,62.18,25.65,741333.2,37.88
1216766.39,62.18,25.65,741333.2,37.88
1216396.62,62.19,25.66,741875.53,37.93
1216396.62,62.19,25.66,741875.53,37.93
1216049.69,62.2,25.68,743410.47,38.03
1215829.84,62.2,25.67,743233.13,38.02
1215490.08,62.21,25.69,743258.64,38.04
1215120.31,62.23,25.7,743200.9,38.06
1215120.31,62.23,25.7,743200.9,38.06
1214827.75,62.22,25.7,742689.74,38.04
1214244.42,62.21,25.69,742110.07,38.02
1214244.42,62.21,25.69,742110.07,38.02
1213874.65,62.22,25.7,741907.48,38.03
1213164.99,62.22,25.69,741137.12,38.01
1213317.51,62.23,25.7,741232.68,38.01
1212916.51,62.24,25.71,742140.39,38.08
1212916.51,62.24,25.71,742140.39,38.08
1212916.51,62.24,25.71,742140.39,38.08
1213072.14,62.26,25.73,742123.86,38.09
1212733.6,62.27,25.75,742162.47,38.11
1212834.01,62.29,25.77,742686.52,38.14
1212464.24,62.3,25.78,742698.4,38.16
1212094.47,62.32,25.79,742448.12,38.17
1211724.69,62.33,25.81,742645.08,38.2
1211543.47,62.35,25.82,743028.94,38.24
1211543.47,62.35,25.82,743028.94,38.24
1211173.7,62.36,25.84,743767.08,38.29
1210992.48,62.38,25.85,743734.98,38.31
1211347.16,62.43,25.9,743704.36,38.33
1210977.38,62.44,25.92,743969.05,38.36
1210607.61,62.45,25.93,743857.2,38.37
1211125.57,62.5,25.98,744875.64,38.44
1211125.57,62.5,25.98,744875.64,38.44
1210722.75,62.52,26.0,745277.45,38.48
1210737.98,62.52,26.0,745294.15,38.48
1210518.13,62.51,25.99,745049.76,38.48
1210602.36,62.53,26.01,745171.93,38.49
1210232.58,62.55,26.02,745508.02,38.53
1210232.58,62.55,26.02,745508.02,38.53
1209862.81,62.56,26.04,745689.29,38.56
1209493.04,62.57,26.05,746313.96,38.61
1209367.71,62.6,26.08,745326.14,38.58
1209367.71,62.6,26.08,745326.14,38.58
1209453.04,62.62,26.1,746327.94,38.64
1209972.06,62.66,26.14,746189.02,38.64
1209972.06,62.66,26.14,746189.02,38.64
1209863.93,62.66,26.13,746107.57,38.64
1209824.32,62.67,26.15,746554.85,38.68
1210070.4,62.72,26.2,747832.26,38.76
1209700.63,62.73,26.21,747827.84,38.78
1209330.85,62.75,26.22,747802.65,38.8
1209330.85,62.75,26.22,747802.65,38.8
1209118.11,62.75,26.23,748105.7,38.82
1208755.34,62.74,26.22,747619.0,38.81
1208873.52,62.77,26.24,747883.3,38.83
1208503.75,62.78,26.26,747879.41,38.85
1208503.75,62.78,26.26,747879.41,38.85
1208126.36,62.79,26.27,748088.21,38.88
1208126.36,62.79,26.27,748088.21,38.88
1208126.36,62.79,26.27,748088.21,38.88
1207756.58,62.81,26.28,747918.35,38.89
1207756.58,62.81,26.28,747918.35,38.89
1207809.51,62.83,26.31,748302.35,38.92
1207809.51,62.83,26.31,748300.17,38.92
1207439.74,62.84,26.32,748429.73,38.95
1207439.74,62.84,26.32,748429.73,38.95
1207069.97,62.85,26.33,748552.52,38.98
1206888.75,62.87,26.35,748537.63,38.99
1206538.7,62.87,26.35,748487.01,39.0
1206152.32,62.86,26.34,749082.16,39.04
1205813.0,62.88,26.36,748883.32,39.05
1205474.46,62.89,26.37,749612.03,39.11
1205104.69,62.91,26.39,749606.6,39.13
1205959.44,62.98,26.46,752332.56,39.29
1205558.43,63.0,26.48,752072.41,39.3
1205377.21,63.01,26.49,751899.27,39.31
1205007.44,63.03,26.51,752155.66,39.34
1204657.4,63.02,26.5,751784.69,39.33
1204287.62,63.04,26.52,751673.86,39.35
1203917.85,63.05,26.53,751677.52,39.37
1203548.08,63.06,26.55,751654.12,39.39
1203178.31,63.08,26.56,752316.93,39.44
1203178.31,63.08,26.56,752316.93,39.44
1203178.31,63.08,26.56,752316.93,39.44
1202808.53,63.09,26.57,752572.59,39.48
1202438.76,63.11,26.59,752569.82,39.5
1202438.76,63.11,26.59,752547.55,39.49
1202068.99,63.12,26.6,752405.35,39.51
1201699.21,63.13,26.61,752502.71,39.53
1201699.21,63.13,26.61,752502.71,39.53
1201540.66,63.13,26.61,753419.84,39.59
1200981.35,63.13,26.61,752651.03,39.56
1202009.22,63.19,26.67,753106.0,39.59
1201828.0,63.21,26.69,753549.72,39.63
1201828.0,63.21,26.69,753549.72,39.63
1201828.0,63.21,26.69,753534.16,39.63
1201458.23,63.22,26.7,753511.34,39.65
1201088.45,63.23,26.72,753859.74,39.69
1200718.68,63.25,26.73,753876.86,39.71
1200341.29,63.26,26.74,753074.41,39.69
1199947.29,63.26,26.74,752994.76,39.69
1199577.52,63.27,26.75,752813.88,39.71
1199174.7,63.28,26.77,753586.57,39.77
1198804.93,63.3,26.78,754616.47,39.84
1198889.16,63.32,26.8,754747.96,39.86
1198519.39,63.33,26.81,755838.91,39.94
1198338.17,63.35,26.83,756462.78,39.99
1198338.17,63.35,26.83,756462.78,39.99
1198422.4,63.37,26.85,757272.79,40.04
1198387.76,63.4,26.88,757384.28,40.07
1198328.74,63.41,26.89,757581.38,40.09
1197934.74,63.4,26.89,757407.22,40.09
1197532.16,63.41,26.9,757134.73,40.09
1197162.39,63.43,26.91,757144.99,40.12
1197198.63,63.44,26.93,757647.16,40.15
1196828.85,63.46,26.94,757979.97,40.19
1196801.59,63.46,26.94,757991.15,40.19
1196454.66,63.47,26.96,759555.26,40.29
1196084.89,63.49,26.97,759555.32,40.32
1196084.89,63.49,26.97,759555.32,40.32
1197665.62,63.57,27.05,764092.25,40.56
1197592.98,63.59,27.07,764275.68,40.58
1196956.34,63.59,27.07,763506.95,40.56
1196956.34,63.59,27.07,763506.95,40.56
1197049.65,63.63,27.11,763906.91,40.6
1197116.38,63.63,27.12,763749.51,40.6
1196746.6,63.65,27.13,763722.99,40.62
1196746.6,63.65,27.13,763722.99,40.62
1196376.83,63.66,27.15,763730.91,40.64
1195974.02,63.67,27.16,763700.6,40.66
1195604.24,63.69,27.17,763651.66,40.68
1196087.4,63.75,27.23,764305.81,40.73
1196087.4,63.75,27.23,764284.68,40.73
1196400.51,63.76,27.25,764588.68,40.75
1196557.12,63.79,27.27,765377.18,40.8
1196262.47,63.81,27.29,765310.37,40.82
1196645.72,63.84,27.33,765230.4,40.82
1196554.5,63.84,27.33,765609.75,40.85
1196151.69,63.85,27.34,765591.06,40.87
1196151.69,63.85,27.34,765591.06,40.87
1196151.69,63.85,27.34,765591.06,40.87
1195970.47,63.87,27.36,765513.1,40.88
1195970.47,63.87,27.36,765513.1,40.88
1197194.99,63.93,27.42,768183.93,41.02
1197194.99,63.93,27.42,768183.93,41.02
1197279.22,63.95,27.44,768156.71,41.03
1196926.53,63.96,27.45,767711.43,41.03
1196511.25,63.96,27.45,767257.28,41.01
1196330.03,63.98,27.47,767736.23,41.06
1196330.03,63.98,27.47,767736.23,41.06
1195960.25,63.99,27.48,768203.54,41.1
1195960.25,63.99,27.48,768203.54,41.1
1195598.09,64.01,27.5,767819.37,41.11
1195598.09,64.01,27.5,767819.37,41.11
1195228.32,64.02,27.51,767774.46,41.13
1195047.1,64.04,27.53,767803.57,41.14
1194985.12,64.07,27.56,767204.03,41.13
1194803.9,64.09,27.58,766624.11,41.12
1194803.9,64.09,27.58,766624.11,41.12
1195066.48,64.11,27.6,766648.61,41.13
1194696.71,64.13,27.62,767202.98,41.18
1194613.54,64.14,27.63,768751.97,41.28
1194243.77,64.16,27.65,769151.14,41.32
1194243.77,64.16,27.65,769151.14,41.32
1193873.99,64.17,27.66,769054.91,41.34
1193504.22,64.19,27.68,769086.6,41.36
1193504.22,64.19,27.68,769086.6,41.36
1193134.45,64.2,27.69,769194.37,41.39
1193397.03,64.22,27.71,768974.2,41.38
1193397.03,64.22,27.71,768974.2,41.38
1193397.03,64.22,27.71,768974.2,41.38
1193178.19,64.22,27.71,769688.99,41.43
1193197.55,64.22,27.71,770218.76,41.46
1192827.78,64.24,27.73,770454.36,41.49
1192827.78,64.24,27.73,770454.36,41.49
1192827.78,64.24,27.73,770454.36,41.49
1192793.67,64.27,27.76,770098.86,41.5
1192793.67,64.27,27.76,770144.97,41.5
1192447.08,64.27,27.76,770105.46,41.51
1192477.51,64.31,27.8,770074.85,41.53
1192483.96,64.31,27.8,769710.85,41.51
1192483.96,64.31,27.8,769710.85,41.51
1192483.96,64.31,27.8,769710.85,41.51
1192483.96,64.31,27.8,769688.62,41.51
1192499.32,64.33,27.82,770104.44,41.54
1192129.55,64.34,27.83,770089.14,41.56
1192129.55,64.34,27.83,770073.93,41.56
1192129.55,64.34,27.83,770073.93,41.56
1192129.55,64.34,27.83,770073.93,41.56
1191900.7,64.36,27.85,769979.95,41.58
1191530.93,64.37,27.86,769933.31,41.6
1191161.16,64.39,27.88,769911.35,41.62
1191256.32,64.43,27.92,769003.05,41.59
1191371.96,64.45,27.94,771263.0,41.72
1191190.74,64.47,27.96,770986.96,41.73
1190828.59,64.48,27.97,771980.12,41.8
1190458.81,64.5,27.99,772184.16,41.84
1190458.81,64.5,27.99,772184.16,41.84
1190458.81,64.5,27.99,772184.16,41.84
1190089.04,64.51,28.0,772404.46,41.87
1189940.34,64.53,28.03,772511.92,41.9
1189940.34,64.53,28.03,772511.92,41.9
1190111.05,64.55,28.04,772872.38,41.92
1190163.98,64.57,28.06,773313.31,41.96
1189794.2,64.59,28.08,774255.48,42.03
1189813.84,64.59,28.08,774389.46,42.04
1190212.86,64.65,28.14,775056.94,42.1
1189843.09,64.66,28.15,775211.2,42.13
1189473.32,64.68,28.17,775186.57,42.15
1189433.71,64.7,28.19,775916.82,42.2
1189302.08,64.72,28.22,776107.12,42.24
1188932.31,64.74,28.23,776201.02,42.27
1188751.09,64.76,28.25,776104.53,42.28
1188569.87,64.78,28.27,776428.66,42.32
1188569.87,64.78,28.27,776424.81,42.32
1188200.09,64.79,28.28,776396.28,42.34
1188315.56,64.82,28.31,776492.55,42.35
1188315.56,64.82,28.31,776492.55,42.35
1187921.56,64.81,28.3,776378.74,42.36
1187881.95,64.83,28.32,776310.6,42.37
1187512.18,64.85,28.34,777093.05,42.43
1187142.41,64.86,28.36,777074.7,42.46
1187235.2,64.88,28.38,777400.29,42.49
1186932.48,64.9,28.4,778186.82,42.55
1186743.64,64.92,28.41,777609.95,42.54
1186743.64,64.92,28.41,777609.95,42.54
1186743.64,64.92,28.41,777609.95,42.54
1186562.43,64.94,28.43,777602.35,42.56
1186658.82,64.94,28.44,777586.06,42.56
1186658.82,64.94,28.44,777586.06,42.56
1186170.73,64.95,28.44,776832.79,42.53
1186170.73,64.95,28.44,776799.08,42.53
1186254.96,64.97,28.46,776872.63,42.55
1186432.3,64.98,28.47,777171.59,42.56
1186243.47,65.0,28.49,776629.88,42.55
1186062.25,65.02,28.51,776565.25,42.57
1185881.03,65.03,28.53,776142.84,42.56
1185660.31,65.05,28.55,775139.49,42.53
1185588.42,65.08,28.58,776013.34,42.6
1185185.61,65.1,28.59,776508.77,42.65
1184815.84,65.11,28.61,777854.1,42.75
1184634.62,65.13,28.63,778144.95,42.78
1184137.19,65.14,28.64,777863.95,42.79
1183955.97,65.16,28.66,777845.88,42.81
1183711.02,65.18,28.68,777223.24,42.8
1183497.41,65.2,28.7,780559.79,43.0
1183497.41,65.2,28.7,780559.79,43.0
1183103.41,65.2,28.7,780522.85,43.01
1183103.41,65.2,28.7,780522.85,43.01
1183187.64,65.22,28.72,781408.68,43.07
1182817.87,65.24,28.74,781370.42,43.1
1182758.39,65.24,28.74,781347.41,43.1
1182388.61,65.25,28.75,781319.54,43.12
1183053.57,65.31,28.8,782497.01,43.2
1183053.57,65.31,28.8,782497.01,43.2
1182683.8,65.32,28.82,782461.94,43.22
1182176.74,65.33,28.83,782252.04,43.23
1182176.74,65.33,28.83,782252.04,43.23
1182811.31,65.39,28.89,781062.38,43.18
1182441.54,65.4,28.9,781398.49,43.22
1182441.54,65.4,28.9,781398.49,43.22
1182103.0,65.42,28.92,782234.0,43.29
