ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1273899.56,81.16,67.54,1180522.01,75.21
1273899.56,81.16,67.54,1180498.47,75.21
1273608.3,81.16,67.54,1180216.42,75.21
1273444.89,81.17,67.55,1180071.0,75.22
1273147.37,81.18,67.55,1179770.86,75.22
1273147.37,81.18,67.55,1179770.86,75.22
1273011.16,81.22,67.6,1180833.73,75.34
1273014.89,81.22,67.6,1180846.52,75.34
1272878.68,81.26,67.64,1181196.77,75.41
1272930.61,81.31,67.69,1181270.43,75.45
1272930.61,81.31,67.69,1181270.43,75.45
1272930.61,81.31,67.69,1181319.43,75.46
1272982.54,81.35,67.73,1183318.63,75.62
1272766.03,81.38,67.76,1182734.72,75.62
1272729.21,81.4,67.77,1182376.1,75.62
1272950.53,81.43,67.81,1182357.14,75.64
1273138.61,81.49,67.87,1182117.3,75.66
1273012.69,81.5,67.88,1182022.3,75.68
1273234.01,81.54,67.92,1183563.0,75.8
1273097.8,81.59,67.97,1184338.86,75.9
1272772.48,81.61,67.99,1183790.53,75.9
1272772.48,81.61,67.99,1183753.73,75.9
1272636.27,81.65,68.03,1183758.63,75.95
1272338.75,81.66,68.04,1183995.5,75.99
1272041.22,81.66,68.04,1184146.78,76.02
1272095.47,81.71,68.09,1184104.88,76.06
1272364.91,81.75,68.13,1184813.55,76.12
1272208.97,81.79,68.17,1184476.77,76.15
1272072.77,81.83,68.21,1184675.98,76.21
1271785.24,81.84,68.22,1184236.95,76.2
1271649.04,81.88,68.26,1184160.12,76.25
1271649.04,81.88,68.26,1184077.01,76.24
1271882.0,81.92,68.3,1185433.77,76.35
1271612.89,81.95,68.33,1184942.31,76.36
1271480.55,81.99,68.37,1186115.51,76.49
1271344.35,82.03,68.41,1185885.07,76.52
1271331.28,82.05,68.43,1185981.33,76.54
1271033.75,82.05,68.43,1185570.75,76.53
1271085.68,82.1,68.48,1185979.21,76.6
1271741.76,82.17,68.55,1186026.4,76.63
1271681.87,82.18,68.56,1185815.26,76.63
1271518.9,82.18,68.56,1185716.57,76.63
1271240.88,82.18,68.56,1185360.98,76.63
1271240.88,82.18,68.56,1185360.98,76.63
1271509.01,82.21,68.59,1185563.75,76.66
1271548.04,82.26,68.64,1185085.26,76.67
1271398.46,82.27,68.65,1185160.94,76.69
1271450.39,82.31,68.69,1184871.48,76.71
1271671.71,82.35,68.73,1185829.94,76.79
1271298.4,82.38,68.76,1186109.33,76.86
1271250.17,82.43,68.81,1187268.74,76.99
1271672.27,82.46,68.84,1187444.83,77.0
1271672.27,82.46,68.84,1187412.91,77.0
1271484.25,82.46,68.84,1187967.16,77.04
1271287.86,82.47,68.85,1187680.09,77.05
1271091.55,82.48,68.86,1187341.37,77.05
1270875.42,82.48,68.86,1187272.8,77.06
1271098.64,82.53,68.91,1188069.13,77.14
1270570.74,82.54,68.92,1187485.11,77.14
1270434.53,82.58,68.96,1188741.6,77.27
1270434.53,82.58,68.96,1188741.6,77.27
1270067.14,82.61,68.99,1188039.57,77.28
1269930.94,82.66,69.04,1188790.99,77.38
1269988.93,82.71,69.09,1189047.16,77.44
1270040.86,82.76,69.14,1189394.5,77.51
1269825.22,82.76,69.14,1189176.68,77.5
1269737.7,82.77,69.15,1189037.89,77.51
1269552.26,82.8,69.18,1188653.5,77.53
1269416.05,82.85,69.23,1188728.27,77.58
1269279.85,82.89,69.27,1188899.22,77.64
1269279.85,82.89,69.27,1189157.47,77.66
1268982.32,82.9,69.28,1188881.75,77.67
1268607.99,82.91,69.29,1188780.94,77.69
1268659.92,82.96,69.34,1189541.39,77.78
1268486.01,82.99,69.37,1189366.41,77.81
1268641.77,83.04,69.42,1191246.78,77.98
1268370.07,83.04,69.42,1191512.9,78.01
1268422.0,83.09,69.47,1191950.3,78.08
1268285.79,83.14,69.52,1192956.7,78.2
1267969.31,83.14,69.52,1192679.29,78.2
1268021.24,83.18,69.56,1192782.44,78.25
1268021.24,83.18,69.56,1192846.58,78.25
1267699.54,83.18,69.56,1192565.37,78.25
1267699.54,83.18,69.56,1192543.27,78.25
1267563.33,83.23,69.61,1192648.1,78.31
1267508.15,83.27,69.65,1192101.3,78.32
1267358.56,83.28,69.66,1192078.26,78.33
1267020.71,83.29,69.67,1192327.33,78.38
1266884.51,83.34,69.72,1192334.46,78.43
1266627.01,83.36,69.74,1192693.81,78.5
1266678.94,83.41,69.79,1192847.39,78.55
1266367.68,83.41,69.79,1192646.1,78.56
1266231.48,83.46,69.84,1193154.74,78.64
1265933.95,83.46,69.84,1192777.17,78.64
1265797.74,83.51,69.89,1192777.17,78.69
1265844.02,83.51,69.89,1193529.89,78.74
1265647.63,83.53,69.91,1193293.22,78.75
1265362.38,83.53,69.91,1192931.11,78.75
1265064.86,83.54,69.92,1192664.07,78.76
1265250.62,83.55,69.93,1192853.04,78.77
1265471.95,83.59,69.97,1192853.04,78.8
1265335.74,83.64,70.02,1193944.64,78.92
1264812.05,83.65,70.03,1193450.43,78.93
1265033.37,83.69,70.07,1194200.44,79.0
1264745.84,83.7,70.08,1194267.98,79.03
1264459.98,83.7,70.08,1193938.65,79.03
1264323.78,83.75,70.13,1195449.77,79.19
1264443.7,83.81,70.19,1195420.73,79.24
1264860.51,83.86,70.24,1196316.56,79.31
1264724.31,83.9,70.28,1196294.19,79.37
1264955.69,83.97,70.34,1195784.23,79.37
1265183.75,84.01,70.39,1197229.06,79.49
1265047.55,84.05,70.43,1197063.47,79.54
1265099.48,84.1,70.48,1197199.79,79.59
1264963.27,84.15,70.53,1198173.33,79.71
1264827.07,84.2,70.57,1198448.68,79.78
1264690.86,84.24,70.62,1198505.19,79.83
1264581.58,84.29,70.67,1198099.39,79.86
1264488.72,84.34,70.72,1198801.12,79.96
1264297.19,84.34,70.72,1198627.61,79.96
1265556.37,84.46,70.84,1199246.79,80.03
1265608.3,84.51,70.89,1199346.02,80.08
1265608.3,84.51,70.89,1199910.82,80.12
1265608.3,84.51,70.89,1199910.82,80.12
1265411.91,84.52,70.9,1200258.84,80.17
1265411.91,84.52,70.9,1200258.84,80.17
1265411.91,84.52,70.9,1200288.27,80.17
1265411.91,84.52,70.9,1200266.08,80.17
1265266.75,84.52,70.9,1200163.14,80.17
1265130.54,84.57,70.95,1200085.02,80.22
1264994.34,84.61,70.99,1200126.89,80.27
1265234.97,84.68,71.05,1199475.08,80.27
1265512.82,84.71,71.09,1199457.24,80.29
1265512.82,84.71,71.09,1199447.5,80.29
1265354.68,84.71,71.09,1199298.14,80.29
1265218.48,84.76,71.14,1200848.22,80.45
1264949.55,84.79,71.17,1200757.95,80.48
1264753.16,84.8,71.18,1200339.28,80.48
1264616.96,84.85,71.23,1200416.76,80.54
1263912.81,84.86,71.24,1199642.78,80.54
1263809.51,84.87,71.25,1199428.28,80.55
1263910.66,84.92,71.3,1199239.7,80.58
1264130.94,84.97,71.35,1199627.17,80.63
1263934.55,84.98,71.36,1199787.9,80.67
1263654.8,85.01,71.39,1199621.33,80.7
1263523.5,85.06,71.44,1200844.84,80.84
1263225.97,85.07,71.45,1200928.94,80.87
1263447.29,85.11,71.49,1201466.92,80.93
1263278.66,85.12,71.5,1201283.81,80.95
1263142.46,85.17,71.55,1201565.78,81.02
1263075.87,85.19,71.57,1201403.24,81.03
1263022.86,85.2,71.57,1201241.39,81.03
1262886.65,85.24,71.62,1201185.06,81.08
1263696.4,85.33,71.7,1204120.13,81.3
1263696.4,85.33,71.7,1204120.13,81.3
1263579.07,85.34,71.72,1204334.51,81.34
1263442.86,85.39,71.77,1204249.0,81.39
1263494.8,85.44,71.82,1204390.58,81.45
1263305.28,85.45,71.83,1204096.79,81.45
1263338.48,85.5,71.88,1204398.47,81.51
1263060.47,85.5,71.88,1204372.99,81.53
1263060.47,85.5,71.88,1204372.99,81.53
1262942.03,85.51,71.89,1204088.47,81.53
1262997.83,85.56,71.94,1203709.87,81.55
1263219.15,85.6,71.98,1203675.13,81.57
1263082.94,85.65,72.03,1204750.86,81.7
1263134.88,85.7,72.08,1205087.09,81.77
1262860.54,85.72,72.1,1204956.37,81.79
1263263.48,85.77,72.15,1205258.46,81.83
1262986.67,85.77,72.15,1204707.87,81.81
1262986.67,85.77,72.15,1204707.87,81.81
1262648.82,85.79,72.17,1204203.8,81.82
1262648.82,85.79,72.17,1204148.75,81.81
1262648.82,85.79,72.17,1204148.75,81.81
1262659.17,85.85,72.23,1204358.26,81.88
1262659.17,85.85,72.23,1204314.23,81.88
1262542.7,85.9,72.28,1204313.16,81.93
1262714.51,85.95,72.33,1204668.14,81.99
1262426.98,85.95,72.33,1204316.83,82.0
1262695.11,85.99,72.37,1205227.37,82.08
1262695.11,85.99,72.37,1205267.39,82.08
1262747.04,86.04,72.42,1205621.47,82.15
1262610.84,86.09,72.47,1205512.09,82.2
1262932.48,86.13,72.51,1206773.35,82.3
1263104.29,86.18,72.56,1207193.29,82.36
1263156.22,86.23,72.61,1206881.45,82.39
1263228.08,86.29,72.67,1206953.95,82.45
1263150.71,86.3,72.68,1206924.65,82.46
1263014.51,86.35,72.73,1208134.2,82.6
1263008.52,86.4,72.78,1207708.87,82.62
1263059.1,86.46,72.84,1207717.15,82.68
1262764.83,86.47,72.85,1207260.62,82.67
1262467.3,86.48,72.86,1206897.46,82.67
1262233.14,86.51,72.89,1206672.0,82.7
1261981.89,86.52,72.9,1206264.27,82.7
1261739.59,86.55,72.93,1206487.55,82.76
1261667.7,86.56,72.94,1206324.79,82.77
1261541.3,86.61,72.99,1206411.51,82.83
1261120.38,86.62,73.0,1205837.69,82.83
1260984.18,86.67,73.05,1206244.09,82.91
1261036.11,86.72,73.1,1206785.95,82.99
1260851.04,86.74,73.12,1206348.04,82.99
1260851.04,86.74,73.12,1206319.01,82.99
1260714.83,86.79,73.17,1206556.33,83.06
1260340.5,86.8,73.18,1206176.25,83.07
1260042.97,86.81,73.19,1206362.99,83.11
1260094.9,86.86,73.24,1207529.49,83.24
1259904.47,86.9,73.28,1206981.19,83.25
1259956.41,86.95,73.33,1207642.16,83.34
1259668.88,86.96,73.34,1207297.63,83.34
1259337.6,86.98,73.36,1206596.57,83.34
1259201.4,87.03,73.41,1206973.79,83.42
1259201.4,87.03,73.41,1207220.41,83.44
1259253.33,87.09,73.47,1207364.09,83.5
1259117.13,87.14,73.52,1207336.63,83.55
1258855.86,87.14,73.52,1206785.13,83.53
1258899.88,87.2,73.58,1208425.57,83.71
1258899.88,87.2,73.58,1208425.57,83.71
1258625.54,87.22,73.6,1208772.69,83.76
1258294.27,87.24,73.62,1208099.81,83.76
1258346.2,87.29,73.67,1208805.5,83.86
1258398.13,87.35,73.73,1208715.04,83.9
1258100.61,87.36,73.73,1208301.87,83.9
1258152.54,87.41,73.79,1208525.61,83.96
1258204.47,87.46,73.84,1209033.1,84.04
1258256.41,87.51,73.89,1209033.1,84.09
1257882.07,87.53,73.91,1208292.98,84.08
1257745.87,87.58,73.96,1208496.09,84.15
1257797.8,87.63,74.01,1208589.98,84.2
1257519.78,87.63,74.01,1208236.41,84.2
1257361.35,87.63,74.01,1208037.31,84.19
1257092.43,87.66,74.04,1207904.86,84.23
1257353.84,87.74,74.12,1207652.93,84.27
1257353.84,87.74,74.12,1207625.72,84.27
1257162.4,87.75,74.13,1207313.01,84.27
1257162.4,87.75,74.13,1207345.54,84.27
1257026.19,87.8,74.18,1207418.47,84.34
1256731.92,87.81,74.19,1206991.4,84.33
1256531.14,87.82,74.2,1206604.4,84.33
1256394.93,87.87,74.25,1207722.24,84.47
1256394.93,87.87,74.25,1207663.43,84.46
1256097.41,87.88,74.26,1207307.38,84.46
1256249.48,87.95,74.33,1208523.46,84.61
1256249.48,87.95,74.33,1208523.46,84.61
1256249.48,87.95,74.33,1208570.32,84.61
1256754.75,88.04,74.41,1208682.51,84.67
1256806.68,88.09,74.47,1208682.51,84.72
1256670.48,88.14,74.52,1208758.25,84.78
1256722.41,88.19,74.57,1208758.25,84.83
1256586.2,88.25,74.63,1208865.51,84.9
1256288.68,88.26,74.63,1208465.65,84.9
1255991.15,88.26,74.64,1208386.26,84.92
1255713.13,88.26,74.64,1208073.09,84.92
1255765.07,88.32,74.7,1209139.68,85.04
1255503.8,88.32,74.7,1208876.74,85.04
1255206.28,88.33,74.71,1208398.35,85.03
1255070.07,88.38,74.76,1210145.48,85.22
1254933.87,88.43,74.81,1210042.96,85.27
1254985.8,88.49,74.87,1210002.71,85.32
1254849.59,88.54,74.92,1209694.08,85.35
1254713.39,88.59,74.97,1209753.67,85.42
1254713.39,88.59,74.97,1209753.67,85.42
1254765.32,88.65,75.03,1209808.87,85.47
1254471.43,88.66,75.04,1209444.86,85.48
1254335.23,88.72,75.1,1210071.99,85.59
1254136.13,88.73,75.11,1210106.92,85.61
1254106.98,88.75,75.13,1209804.6,85.62
1253732.65,88.77,75.15,1209897.18,85.66
1253784.58,88.82,75.2,1209746.2,85.7
1253648.38,88.88,75.25,1209624.24,85.75
1253512.17,88.93,75.31,1209624.24,85.82
1253275.45,88.96,75.34,1209483.94,85.85
1253139.25,89.02,75.4,1209890.82,85.94
1253191.18,89.07,75.45,1210009.77,86.0
1253122.07,89.08,75.46,1209877.34,86.01
1252985.87,89.13,75.51,1211099.2,86.16
1253037.8,89.19,75.57,1211388.34,86.23
1253089.73,89.25,75.62,1211532.05,86.29
1253311.05,89.29,75.67,1212842.03,86.41
1253239.17,89.3,75.68,1212833.06,86.42
1253102.97,89.35,75.73,1212819.49,86.48
1252966.76,89.41,75.79,1213876.47,86.62
1252966.76,89.41,75.79,1213876.47,86.62
1253194.83,89.45,75.83,1214751.31,86.71
1253194.83,89.45,75.83,1214751.31,86.71
1252897.67,89.45,75.83,1214454.51,86.71
1252660.95,89.49,75.87,1214078.1,86.73
1252262.96,89.49,75.87,1213578.15,86.73
1252126.76,89.55,75.93,1214168.43,86.83
1251752.42,89.56,75.94,1214425.69,86.89
1252073.39,89.64,76.02,1216527.82,87.09
1252293.67,89.69,76.07,1217885.5,87.23
1251721.03,89.72,76.1,1217377.74,87.25
1251584.82,89.77,76.15,1218135.63,87.37
1251287.29,89.78,76.16,1218446.3,87.42
1251339.23,89.84,76.21,1218571.41,87.48
1251326.15,89.85,76.23,1218485.04,87.49
1251326.15,89.85,76.23,1218252.83,87.47
1251378.09,89.9,76.28,1218784.12,87.56
1251080.56,89.91,76.29,1218441.74,87.57
1250786.76,89.92,76.3,1218332.55,87.59
1250217.84,89.95,76.33,1217688.58,87.61
1249992.4,89.96,76.34,1217294.76,87.61
1249992.4,89.96,76.34,1217294.76,87.61
1250044.33,90.02,76.4,1217710.49,87.69
1249899.98,90.06,76.44,1217235.22,87.71
1249525.65,90.07,76.45,1217283.79,87.75
1249417.51,90.07,76.45,1217176.0,87.75
1249281.31,90.13,76.51,1217387.42,87.83
1249433.38,90.2,76.58,1218540.43,87.97
1249534.53,90.26,76.64,1218374.69,88.01
1249636.15,90.32,76.7,1220034.46,88.19
1249499.95,90.38,76.76,1221315.67,88.34
1249480.02,90.41,76.79,1220929.47,88.34
1249190.66,90.42,76.8,1220950.41,88.38
1249054.46,90.48,76.85,1221204.03,88.46
1248680.13,90.49,76.87,1221448.51,88.52
1248482.93,90.53,76.91,1221021.33,88.54
1248482.93,90.53,76.91,1221731.57,88.59
1248704.26,90.58,76.96,1223756.66,88.77
1248437.77,90.58,76.96,1223827.25,88.79
1248187.4,90.59,76.97,1223482.61,88.8
1247889.87,90.6,76.98,1223164.89,88.81
1247941.81,90.66,77.04,1223096.21,88.85
1247805.6,90.71,77.09,1224268.96,89.0
1247669.4,90.77,77.15,1225157.83,89.13
1247533.19,90.83,77.2,1225276.11,89.21
1247533.19,90.83,77.2,1225360.29,89.21
1247396.98,90.88,77.26,1225353.23,89.28
1247396.46,90.95,77.33,1225403.44,89.34
1247336.53,90.97,77.35,1224837.68,89.33
1247075.27,90.97,77.35,1224622.13,89.33
1247127.2,91.03,77.41,1224561.96,89.38
1247175.2,91.09,77.46,1224041.78,89.4
1247380.4,91.1,77.48,1224270.76,89.41
1247801.15,91.2,77.58,1223553.97,89.43
1247801.15,91.2,77.58,1223350.37,89.41
1247503.62,91.21,77.59,1223566.58,89.46
1247206.1,91.22,77.6,1223340.18,89.47
1247118.58,91.23,77.61,1223630.31,89.51
1246933.85,91.25,77.63,1223758.9,89.55
1246933.85,91.25,77.63,1223784.8,89.56
1246797.65,91.31,77.69,1223879.12,89.63
1246661.44,91.36,77.74,1223870.8,89.69
1246742.83,91.39,77.77,1223738.3,89.7
1246794.76,91.45,77.83,1224770.17,89.83
1246632.03,91.49,77.87,1225158.55,89.92
1246391.26,91.53,77.91,1224740.27,89.94
1246391.26,91.53,77.91,1224740.27,89.94
1246241.68,91.54,77.92,1224578.1,89.95
1245901.96,91.57,77.95,1224046.29,89.96
1245864.75,91.61,77.99,1223577.81,89.97
1245715.16,91.62,78.0,1223904.88,90.02
1245767.1,91.68,78.06,1224473.5,90.11
1245782.27,91.73,78.11,1224999.99,90.2
1246006.76,91.82,78.2,1225504.9,90.31
1246463.51,91.89,78.27,1225206.29,90.32
1246463.51,91.89,78.27,1225157.48,90.32
1246313.93,91.9,78.28,1225444.59,90.36
1246061.79,91.92,78.29,1225153.89,90.37
1246108.07,91.92,78.3,1225210.66,90.38
1245778.56,91.95,78.33,1224638.82,90.39
1245632.88,91.99,78.37,1224064.25,90.4
1245464.54,92.0,78.38,1223935.32,90.41
1245464.54,92.0,78.38,1223935.32,90.41
1245218.39,92.03,78.41,1223512.6,90.43
1245218.39,92.03,78.41,1223514.23,90.43
1244924.12,92.04,78.42,1223178.18,90.44
1245472.49,92.14,78.52,1222896.82,90.47
1245472.49,92.14,78.52,1222879.52,90.47
1245142.98,92.17,78.55,1222377.78,90.48
1245006.77,92.23,78.61,1222581.06,90.57
1244870.57,92.29,78.67,1222474.22,90.63
1244592.55,92.29,78.67,1222328.03,90.64
1244456.35,92.35,78.73,1222412.2,90.71
1244170.81,92.36,78.74,1222160.38,90.72
1243814.55,92.38,78.76,1222191.72,90.77
1243678.35,92.43,78.81,1222754.3,90.88
1243958.55,92.5,78.88,1222345.9,90.89
1243822.34,92.56,78.94,1223461.59,91.04
1243686.13,92.62,79.0,1224431.84,91.18
1243686.13,92.62,79.0,1224431.84,91.18
1243686.13,92.62,79.0,1224475.09,91.19
1243398.61,92.63,79.01,1224144.01,91.19
1243376.45,92.68,79.06,1223628.62,91.21
1243207.47,92.69,79.06,1223475.66,91.21
1243324.27,92.69,79.07,1223588.12,91.22
1243324.27,92.69,79.07,1223566.64,91.22
1243109.75,92.73,79.11,1223072.55,91.24
1242776.98,92.75,79.13,1223201.3,91.29
1242504.42,92.77,79.14,1222578.12,91.28
1242504.42,92.77,79.14,1222578.12,91.28
1241977.58,92.78,79.16,1222249.76,91.31
1241603.25,92.8,79.18,1221680.93,91.31
1241406.85,92.82,79.2,1221431.82,91.32
1241406.85,92.82,79.2,1221431.82,91.32
1241288.0,92.83,79.21,1221157.59,91.32
1241072.35,92.83,79.21,1220982.81,91.33
1240544.45,92.85,79.23,1220816.85,91.37
1240718.08,92.92,79.3,1220293.94,91.39
1240396.56,92.92,79.3,1220243.08,91.41
1240489.99,92.93,79.31,1220405.14,91.43
1240304.24,92.97,79.35,1219973.06,91.45
1240304.24,92.97,79.35,1219973.06,91.45
1240304.24,92.97,79.35,1219942.24,91.45
1240035.32,93.01,79.39,1219769.38,91.49
1239737.79,93.02,79.4,1220481.93,91.58
1239737.79,93.02,79.4,1220481.93,91.58
1239737.79,93.02,79.4,1220481.93,91.58
1239737.79,93.02,79.4,1220481.93,91.58
1239737.79,93.02,79.4,1220481.93,91.58
1239479.31,93.04,79.42,1220450.65,91.61
1239479.31,93.04,79.42,1220450.65,91.61
1239479.31,93.04,79.42,1220450.65,91.61
1239479.31,93.04,79.42,1220450.65,91.61
1239479.31,93.04,79.42,1220450.65,91.61
1239479.31,93.04,79.42,1220450.65,91.61
1239479.31,93.04,79.42,1220439.02,91.61
1239373.28,93.04,79.42,1220335.7,91.61
1239373.28,93.04,79.42,1220361.18,91.62
1239373.28,93.04,79.42,1220361.18,91.62
1239373.28,93.04,79.42,1220361.18,91.62
1239373.28,93.04,79.42,1220644.01,91.64
1239373.28,93.04,79.42,1220639.56,91.64
1239223.7,93.05,79.43,1220535.57,91.65
1238962.44,93.06,79.44,1220245.44,91.65
1238962.44,93.06,79.44,1220245.44,91.65
1238962.44,93.06,79.44,1220245.44,91.65
1238715.23,93.07,79.45,1219980.61,91.66
1238417.7,93.08,79.46,1219650.33,91.67
1238259.61,93.1,79.47,1219254.2,91.67
1238259.61,93.1,79.47,1219121.03,91.66
1238008.37,93.11,79.49,1218723.77,91.66
1238008.37,93.11,79.49,1218723.77,91.66
1237850.43,93.11,79.49,1218570.01,91.66
1237850.43,93.11,79.49,1218570.01,91.66
1237850.43,93.11,79.49,1218570.01,91.66
1237552.9,93.12,79.5,1218244.12,91.67
1237552.9,93.12,79.5,1218244.12,91.67
1237255.37,93.13,79.51,1217943.92,91.68
1237147.24,93.13,79.51,1217837.31,91.68
1237147.24,93.13,79.51,1217837.31,91.68
1237147.24,93.13,79.51,1217837.31,91.68
1237099.1,93.13,79.51,1217839.61,91.68
1237099.1,93.13,79.51,1217839.61,91.68
1237145.38,93.13,79.51,1217890.37,91.68
1236957.36,93.13,79.51,1217706.56,91.69
1236760.97,93.15,79.53,1217287.84,91.69
1236760.97,93.15,79.53,1217287.84,91.69
1236473.44,93.16,79.54,1216760.74,91.68
1236473.44,93.16,79.54,1216760.74,91.68
1235905.88,93.16,79.54,1216181.54,91.68
1235905.88,93.16,79.54,1216181.54,91.68
1235751.76,93.18,79.56,1216259.47,91.71
1235751.76,93.18,79.56,1216259.47,91.71
1235552.66,93.19,79.57,1216163.84,91.73
1235552.66,93.19,79.57,1216135.55,91.73
1235552.66,93.19,79.57,1216135.55,91.73
1235552.66,93.19,79.57,1216254.13,91.74
1235552.66,93.19,79.57,1216254.13,91.74
1235305.45,93.21,79.59,1215594.56,91.72
1235305.45,93.21,79.59,1215594.56,91.72
1234796.76,93.21,79.59,1215085.87,91.72
1234796.76,93.21,79.59,1215085.87,91.72
1234608.45,93.23,79.61,1214812.8,91.74
1234608.45,93.23,79.61,1214812.8,91.74
1234608.45,93.23,79.61,1214812.8,91.74
1234608.45,93.23,79.61,1214812.8,91.74
1234608.45,93.23,79.61,1214812.8,91.74
1234412.06,93.25,79.63,1214502.03,91.74
1234301.27,93.27,79.65,1214206.64,91.75
1234301.27,93.27,79.65,1214206.64,91.75
1234010.04,93.28,79.66,1213866.09,91.76
1234010.04,93.28,79.66,1213835.45,91.76
1234010.04,93.28,79.66,1213835.45,91.76
1234010.04,93.28,79.66,1213835.45,91.76
1233715.77,93.3,79.67,1213794.75,91.79
1233527.75,93.3,79.68,1213393.87,91.77
1233527.75,93.3,79.68,1213368.28,91.77
1233527.75,93.3,79.68,1213368.28,91.77
1233369.61,93.3,79.68,1212943.73,91.75
1233072.09,93.31,79.69,1212474.76,91.75
1233022.58,93.31,79.69,1212424.71,91.75
1232641.32,93.31,79.69,1212316.94,91.77
1232641.32,93.31,79.69,1212316.94,91.77
1232266.98,93.33,79.71,1212478.1,91.83
1232266.98,93.33,79.71,1212478.1,91.83
1231979.46,93.34,79.72,1212340.1,91.85
1231979.46,93.34,79.72,1212340.1,91.85
1231685.19,93.35,79.73,1211967.5,91.85
1231685.19,93.35,79.73,1211967.5,91.85
1231685.19,93.35,79.73,1212044.59,91.86
1231637.05,93.35,79.73,1211994.27,91.86
1231637.05,93.35,79.73,1211994.27,91.86
1231637.05,93.35,79.73,1211994.27,91.86
1231637.05,93.35,79.73,1211994.27,91.86
1231683.33,93.35,79.73,1211932.22,91.85
1231683.33,93.35,79.73,1211932.22,91.85
1231683.33,93.35,79.73,1211932.22,91.85
1231683.33,93.35,79.73,1211932.22,91.85
1231683.33,93.35,79.73,1211932.22,91.85
1231512.88,93.37,79.75,1211690.15,91.87
1231354.74,93.37,79.75,1211554.02,91.87
1231038.26,93.37,79.75,1211274.51,91.87
1231038.26,93.37,79.75,1211274.51,91.87
1231038.26,93.37,79.75,1211274.51,91.87
1231038.26,93.37,79.75,1211321.86,91.88
1231038.26,93.37,79.75,1211321.86,91.88
1231038.26,93.37,79.75,1211321.86,91.88
1230839.17,93.38,79.76,1210994.37,91.88
1230732.59,93.39,79.77,1210665.84,91.87
1230732.59,93.39,79.77,1210665.84,91.87
1230624.45,93.39,79.77,1210558.68,91.87
1230336.93,93.4,79.78,1210119.17,91.87
1230062.59,93.42,79.8,1209562.4,91.86
1230062.59,93.42,79.8,1209562.4,91.86
1229765.07,93.43,79.81,1209259.6,91.87
1229765.07,93.43,79.81,1209259.6,91.87
1229765.07,93.43,79.81,1209294.92,91.87
1229502.16,93.46,79.84,1208854.26,91.89
1229204.64,93.47,79.85,1208451.15,91.89
1229204.64,93.47,79.85,1208451.15,91.89
1228907.11,93.48,79.86,1208318.39,91.91
1228520.61,93.49,79.87,1207992.98,91.93
1228520.61,93.49,79.87,1207992.98,91.93
1228520.61,93.49,79.87,1207992.98,91.93
1228242.6,93.5,79.88,1207879.93,91.95
1227945.07,93.51,79.89,1207440.64,91.95
1227945.07,93.51,79.89,1207440.64,91.95
1227666.12,93.52,79.9,1207668.61,92.0
1227472.46,93.54,79.92,1207394.57,92.01
1227472.46,93.54,79.92,1207394.57,92.01
1227472.46,93.54,79.92,1207392.17,92.01
1227472.46,93.54,79.92,1207392.17,92.01
1227472.46,93.54,79.92,1207392.17,92.01
1227276.07,93.56,79.94,1207150.14,92.02
1227276.07,93.56,79.94,1207150.14,92.02
1227276.07,93.56,79.94,1207150.14,92.02
1227276.07,93.56,79.94,1207150.14,92.02
1227116.31,93.58,79.96,1207114.52,92.05
1227116.31,93.58,79.96,1207114.52,92.05
1226991.84,93.6,79.98,1206876.45,92.07
1226991.84,93.6,79.98,1206876.45,92.07
1226421.07,93.6,79.98,1206297.23,92.06
1226230.97,93.62,80.0,1206766.75,92.13
1226230.97,93.62,80.0,1206766.75,92.13
1226230.97,93.62,80.0,1206766.75,92.13
1226230.97,93.62,80.0,1206766.75,92.13
1226165.83,93.63,80.01,1206724.55,92.15
1225830.0,93.64,80.02,1206346.57,92.15
1225611.1,93.65,80.03,1205980.46,92.15
1225611.1,93.65,80.03,1205980.46,92.15
1225611.1,93.65,80.03,1205980.46,92.15
1225611.1,93.65,80.03,1205980.46,92.15
1225611.1,93.65,80.03,1205980.46,92.15
1225448.42,93.68,80.05,1205773.61,92.17
1225448.42,93.68,80.05,1205692.35,92.16
1225448.42,93.68,80.05,1205692.35,92.16
1225114.62,93.7,80.08,1205555.36,92.2
1224997.27,93.71,80.09,1205273.51,92.2
1224622.94,93.73,80.11,1204342.7,92.18
1224622.94,93.73,80.11,1204342.7,92.18
1224622.94,93.73,80.11,1204342.7,92.18
1224464.8,93.73,80.11,1204189.78,92.18
1224090.46,93.75,80.12,1204205.73,92.22
1223892.56,93.75,80.13,1203928.7,92.22
