ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ac30-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1212,6210,4336140,6212,4418650
1212,6210,4336140,6212,4419650
1212,6210,4336140,6212,4419650
1212,6210,4336950,6212,4420460
1212,6210,4336950,6212,4420460
1212,6210,4337950,6212,4421460
1212,6210,4338760,6212,4422270
1212,6210,4339760,6212,4423270
1212,6210,4340760,6212,4424270
1212,6210,4341760,6212,4425270
1212,6210,4341760,6212,4425270
1212,6210,4341760,6212,4426270
1212,6210,4342080,6212,4426590
1212,6210,4342550,6212,4427060
1212,6210,4343550,6212,4428060
1212,6210,4344550,6212,4429060
1212,6210,4345550,6212,4430060
1212,6210,4346550,6212,4431060
1212,6210,4346870,6212,4431380
1212,6210,4347680,6212,4432190
1212,6210,4348680,6212,4433190
1212,6210,4349150,6212,4433660
1212,6210,4350150,6212,4434660
1212,6210,4350960,6212,4435470
1212,6210,4351770,6212,4436280
1212,6210,4351770,6212,4436280
1212,6210,4352770,6212,4437280
1212,6210,4352770,6212,4437280
1212,6210,4353770,6212,4438280
1212,6210,4354770,6212,4439280
1212,6210,4355580,6212,4440090
1212,6210,4356580,6212,4441090
1212,6210,4356580,6212,4441090
1212,6210,4356800,6212,4441310
1212,6210,4356800,6212,4442310
1212,6210,4357120,6212,4442630
1212,6210,4358120,6212,4443630
1212,6210,4359120,6212,4444630
1212,6210,4360120,6212,4445630
1212,6210,4360440,6212,4445950
1212,6210,4361440,6212,4446950
1212,6210,4362440,6212,4447950
1212,6210,4363440,6212,4448950
1212,6210,4363810,6212,4449320
1212,6210,4364400,6212,4449910
1212,6210,4365400,6212,4450910
1212,6210,4365860,6212,4451370
1212,6210,4365860,6212,4451370
1212,6210,4366860,6212,4452370
1212,6210,4367670,6212,4453180
1212,6210,4368670,6212,4454180
1212,6210,4369670,6212,4455180
1212,6210,4369990,6212,4455500
1212,6210,4369990,6212,4455500
1212,6210,4370990,6212,4456500
1212,6210,4371800,6212,4457310
1212,6210,4372260,6212,4457770
1212,6210,4372720,6212,4458230
1212,6210,4373370,6212,4458880
1212,6210,4374370,6212,4459880
1212,6210,4374840,6212,4460350
1212,6210,4375840,6212,4461350
1212,6210,4375840,6212,4461350
1212,6210,4375840,6212,4461350
1212,6210,4376840,6212,4462350
1212,6210,4376840,6212,4462350
1212,6210,4377840,6212,4463350
1212,6210,4378840,6212,4464350
1212,6210,4378840,6212,4464350
1212,6210,4378840,6212,4464350
1212,6210,4379840,6212,4465350
1212,6210,4380840,6212,4466350
1212,6210,4381650,6212,4467160
1212,6210,4382650,6212,4468160
1212,6210,4383650,6212,4469160
1212,6210,4384120,6212,4469630
1212,6210,4384930,6212,4470440
1212,6210,4385930,6212,4471440
1212,6210,4386930,6212,4472440
1212,6210,4387930,6212,4473440
1212,6210,4388090,6212,4473600
1212,6210,4389090,6212,4474600
1212,6210,4390090,6212,4475600
1212,6210,4391090,6212,4476600
1212,6210,4391090,6212,4476600
1212,6210,4392090,6212,4477600
1212,6210,4392310,6212,4477820
1212,6210,4392630,6212,4478140
1212,6210,4393440,6212,4478950
1212,6210,4393440,6212,4479950
1212,6210,4394250,6212,4480760
1212,6210,4394250,6212,4481760
1212,6210,4394250,6212,4481760
1212,6210,4394720,6212,4482230
1212,6210,4394720,6212,4482230
1212,6210,4395530,6212,4483040
1212,6210,4395530,6212,4483040
1212,6210,4396530,6212,4484040
1212,6210,4396530,6212,4484040
1212,6210,4397340,6212,4484850
1212,6210,4398340,6212,4485850
1212,6210,4399340,6212,4486850
1212,6210,4399810,6212,4487320
1212,6210,4400810,6212,4488320
1212,6210,4401810,6212,4489320
1212,6210,4401810,6212,4489320
1212,6210,4402810,6212,4490320
1212,6210,4402810,6212,4490320
1212,6210,4403810,6212,4491320
1212,6210,4404810,6212,4492320
1212,6210,4405810,6212,4493320
1212,6210,4406460,6212,4493970
1212,6210,4407270,6212,4494780
1212,6210,4408270,6212,4495780
1212,6210,4408270,6212,4495780
1212,6210,4408740,6212,4496250
1212,6210,4409550,6212,4497060
1212,6210,4410550,6212,4498060
1212,6210,4410550,6212,4498060
1212,6210,4410550,6212,4498060
1212,6210,4411550,6212,4499060
1212,6210,4412360,6212,4499870
1212,6210,4413360,6212,4500870
1212,6210,4414360,6212,4501870
1212,6210,4415360,6212,4502870
1212,6210,4416360,6212,4503870
1212,6210,4417170,6212,4504680
1212,6210,4417170,6212,4512680
1212,6210,4418170,6212,4513680
1212,6210,4419170,6212,4514680
1212,6210,4420170,6212,4515680
1212,6210,4420980,6212,4516490
1212,6210,4421980,6212,4517490
1212,6210,4422980,6212,4518490
1212,6210,4423790,6212,4519300
1212,6210,4423790,6212,4519300
1212,6210,4423790,6212,4519300
1212,6210,4424340,6212,4519850
1212,6210,4424340,6212,4519850
1212,6210,4425340,6212,4520850
1212,6210,4425450,6212,4520960
1212,6210,4425450,6212,4521960
1212,6210,4426450,6212,4522960
1212,6210,4426450,6212,4523960
1212,6210,4426450,6212,4523960
1212,6210,4427260,6212,4524770
1212,6210,4427850,6212,4525360
1212,6210,4428850,6212,4526360
1212,6210,4429500,6212,4527010
1212,6210,4430500,6212,4528010
1212,6210,4431500,6212,4529010
1212,6210,4432500,6212,4530010
1212,6210,4433500,6212,4531010
1212,6210,4434500,6212,4532010
1212,6210,4435500,6212,4533010
1212,6210,4436310,6212,4533820
1212,6210,4437310,6212,4534820
1212,6210,4438310,6212,4535820
1212,6210,4438960,6212,4536470
1212,6210,4438960,6212,4536470
1212,6210,4439960,6212,4537470
1212,6210,4440510,6212,4538020
1212,6210,4441510,6212,4539020
1212,6210,4442510,6212,4540020
1212,6210,4443160,6212,4540670
1212,6210,4443970,6212,4541480
1212,6210,4444970,6212,4542480
1212,6210,4444970,6212,4542480
1212,6210,4445970,6212,4543480
1212,6210,4446970,6212,4544480
1212,6210,4447440,6212,4544950
1212,6210,4448090,6212,4545600
1212,6210,4448900,6212,4546410
1212,6210,4448900,6212,4547410
1212,6210,4449370,6212,4547880
1212,6210,4449370,6212,4547880
1212,6210,4450020,6212,4548530
1212,6210,4451020,6212,4549530
1212,6210,4451020,6212,4549530
1212,6210,4451020,6212,4550530
1212,6210,4451830,6212,4551340
1212,6210,4452640,6212,4552150
1212,6210,4452960,6212,4552470
1212,6210,4453960,6212,4553470
1212,6210,4454770,6212,4554280
1212,6210,4454770,6212,4555280
1212,6210,4454770,6212,4555280
1212,6210,4455770,6212,4556280
1212,6210,4456770,6212,4557280
1212,6210,4457770,6212,4558280
1212,6210,4458230,6212,4558740
1212,6210,4459230,6212,4559740
1212,6210,4460230,6212,4560740
1212,6210,4460780,6212,4561290
1212,6210,4461430,6212,4561940
1212,6210,4461750,6212,4562260
1212,6210,4461750,6212,4563260
1212,6210,4461750,6212,4563260
1212,6210,4461750,6212,4563260
1212,6210,4462750,6212,4564260
1212,6210,4463750,6212,4565260
1212,6210,4464750,6212,4566260
1212,6210,4465750,6212,4567260
1212,6210,4465750,6212,4567260
1212,6210,4466220,6212,4567730
1212,6210,4466540,6212,4568050
1212,6210,4467190,6212,4568700
1212,6210,4468190,6212,4569700
1212,6210,4469190,6212,4570700
1212,6210,4469660,6212,4571170
1212,6210,4469660,6212,4579170
1212,6210,4469660,6212,4579170
1212,6210,4469660,6212,4580170
1212,6210,4470660,6212,4581170
1212,6210,4470980,6212,4581490
1212,6210,4471980,6212,4582490
1212,6210,4472790,6212,4583300
1212,6210,4473790,6212,4584300
1212,6210,4473790,6212,4584300
1212,6210,4473790,6212,4584300
1212,6210,4473790,6212,4584300
1212,6210,4474790,6212,4585300
1212,6210,4474790,6212,4585300
1212,6210,4475790,6212,4586300
1212,6210,4476790,6212,4587300
1212,6210,4477260,6212,4587770
1212,6210,4477260,6212,4587770
1212,6210,4477260,6212,4587770
1212,6210,4478070,6212,4588580
1212,6210,4478070,6212,4588580
1212,6210,4479070,6212,4589580
1212,6210,4480070,6212,4590580
1212,6210,4480540,6212,4591050
1212,6210,4480540,6212,4592050
1212,6210,4481540,6212,4593050
1212,6210,4482540,6212,4594050
1212,6210,4482810,6212,4594320
1212,6210,4483620,6212,4595130
1212,6210,4483620,6212,4595130
1212,6210,4484620,6212,4596130
1212,6210,4485620,6212,4597130
1212,6210,4486620,6212,4598130
1212,6210,4487620,6212,4599130
1212,6210,4488620,6212,4600130
1212,6210,4489090,6212,4600600
1212,6210,4489900,6212,4601410
1212,6210,4489900,6212,4601410
1212,6210,4490710,6212,4602220
1212,6210,4491710,6212,4603220
1212,6210,4491710,6212,4603220
1212,6210,4492710,6212,4604220
1212,6210,4493520,6212,4605030
1212,6210,4494520,6212,4606030
1212,6210,4495520,6212,4607030
1212,6210,4496520,6212,4608030
1212,6210,4497520,6212,4609030
1212,6210,4498330,6212,4609840
1212,6210,4499140,6212,4610650
1212,6210,4499950,6212,4611460
1212,6210,4500950,6212,4612460
1212,6210,4500950,6212,4612460
1212,6210,4500950,6212,4612460
1212,6210,4501950,6212,4613460
1212,6210,4501950,6212,4613460
1212,6210,4502950,6212,4614460
1212,6210,4503180,6212,4614690
1212,6210,4503180,6212,4615690
1212,6210,4503770,6212,4616280
1212,6210,4504420,6212,4616930
1212,6210,4505420,6212,4617930
1212,6210,4505880,6212,4618390
1212,6210,4506690,6212,4619200
1212,6210,4507690,6212,4620200
1212,6210,4508690,6212,4621200
1212,6210,4509690,6212,4622200
1212,6210,4509690,6212,4623200
1212,6210,4509920,6212,4623430
1212,6210,4510730,6212,4624240
1212,6210,4510960,6212,4624470
1212,6210,4511960,6212,4625470
1212,6210,4511960,6212,4625470
1212,6210,4511960,6212,4625470
1212,6210,4512960,6212,4626470
1212,6210,4512960,6212,4626470
1212,6210,4513770,6212,4627280
1212,6210,4514770,6212,4628280
1212,6210,4515770,6212,4629280
1212,6210,4516090,6212,4629600
1212,6210,4517090,6212,4630600
1212,6210,4518090,6212,4631600
1212,6210,4519090,6212,4632600
1212,6210,4520090,6212,4633600
1212,6210,4521090,6212,4634600
1212,6210,4522090,6212,4635600
1212,6210,4522900,6212,4636410
1212,6210,4523900,6212,4637410
1212,6210,4524710,6212,4638220
1212,6210,4524870,6212,4638380
1212,6210,4525870,6212,4639380
1212,6210,4526340,6212,4639850
1212,6210,4527340,6212,4640850
1212,6210,4528340,6212,4641850
1212,6210,4529340,6212,4642850
1212,6210,4530340,6212,4643850
1212,6210,4530810,6212,4644320
1212,6210,4531290,6212,4644800
1212,6210,4532290,6212,4645800
1212,6210,4533290,6212,4646800
1212,6210,4534290,6212,4647800
1212,6210,4534610,6212,4648120
1212,6210,4535610,6212,4649120
1212,6210,4536070,6212,4649580
1212,6210,4536070,6212,4649580
1212,6210,4536070,6212,4649580
1212,6210,4537070,6212,4650580
1212,6210,4538070,6212,4651580
1212,6210,4538540,6212,4652050
1212,6210,4539540,6212,4653050
1212,6210,4540350,6212,4653860
1212,6210,4540350,6212,4653860
1212,6210,4541350,6212,4654860
1212,6210,4542350,6212,4655860
1212,6210,4543350,6212,4656860
1212,6210,4544000,6212,4657510
1212,6210,4545000,6212,4658510
1212,6210,4545000,6212,4658510
1212,6210,4545000,6212,4659510
1212,6210,4546000,6212,4660510
1212,6210,4547000,6212,4661510
1212,6210,4548000,6212,4662510
1212,6210,4549000,6212,4663510
1212,6210,4549000,6212,4663510
1212,6210,4550000,6212,4664510
1212,6210,4551000,6212,4665510
1212,6210,4551650,6212,4666160
1212,6210,4551650,6212,4666160
1212,6210,4552300,6212,4666810
1212,6210,4553110,6212,4667620
1212,6210,4553920,6212,4668430
1212,6210,4554920,6212,4669430
1212,6210,4554920,6212,4669430
1212,6210,4555240,6212,4669750
1212,6210,4556240,6212,4670750
1212,6210,4556240,6212,4671750
1212,6210,4556240,6212,4671750
1212,6210,4556890,6212,4672400
1212,6210,4557890,6212,4673400
1212,6210,4557890,6212,4673400
1212,6210,4557890,6212,4673400
1212,6210,4558890,6212,4674400
1212,6210,4559540,6212,4675050
1212,6210,4560540,6212,4676050
1212,6210,4561540,6212,4677050
1212,6210,4562540,6212,4678050
1212,6210,4563010,6212,4678520
1212,6210,4563380,6212,4678890
1213,6212,4564380,6212,4679890
1213,6212,4565380,6212,4680890
1213,6212,4565850,6212,4681360
1213,6212,4565850,6212,4681360
1213,6212,4566320,6212,4681830
1213,6212,4567320,6212,4682830
1213,6212,4568320,6212,4683830
1213,6212,4568970,6212,4684480
1213,6212,4569780,6212,4685290
1213,6212,4569780,6212,4685290
1213,6212,4569780,6212,4685290
1213,6212,4570780,6212,4686290
1213,6212,4571780,6212,4687290
1213,6212,4572780,6212,4688290
1213,6212,4572780,6212,4688290
1213,6212,4572780,6212,4696290
1213,6212,4573780,6212,4697290
1213,6212,4574780,6212,4698290
1213,6212,4574780,6212,4698290
1213,6212,4574780,6212,4698290
1213,6212,4574780,6212,4698290
1213,6212,4575780,6212,4699290
1213,6212,4576780,6212,4700290
1213,6212,4576780,6212,4700290
1213,6212,4577250,6212,4700760
1213,6212,4577570,6212,4701080
1213,6212,4577570,6212,4702080
1213,6212,4578570,6212,4703080
1213,6212,4579380,6212,4703890
1213,6212,4579850,6212,4704360
1213,6212,4579850,6212,4712360
1213,6212,4580850,6212,4713360
1213,6212,4580850,6212,4713360
1213,6212,4581850,6212,4714360
1213,6212,4582320,6212,4714830
1213,6212,4583320,6212,4715830
1213,6212,4584130,6212,4716640
1213,6212,4585130,6212,4717640
1213,6212,4586130,6212,4718640
1213,6212,4587130,6212,4719640
1213,6212,4588130,6212,4720640
1213,6212,4588130,6212,4720640
1213,6212,4589130,6212,4721640
1213,6212,4590130,6212,4722640
1213,6212,4591130,6212,4723640
1213,6212,4592130,6212,4724640
1213,6212,4592130,6212,4724640
1213,6212,4592940,6212,4725450
1213,6212,4593750,6212,4726260
1213,6212,4594750,6212,4727260
1213,6212,4595750,6212,4728260
1213,6212,4596220,6212,4728730
1213,6212,4596220,6212,4729730
1213,6212,4596690,6212,4730200
1213,6212,4597690,6212,4731200
1213,6212,4597920,6212,4731430
1213,6212,4598920,6212,4732430
1213,6212,4599570,6212,4733080
1213,6212,4600570,6212,4734080
1213,6212,4601380,6212,4734890
1213,6212,4602380,6212,4735890
1213,6212,4602850,6212,4736360
1213,6212,4603850,6212,4737360
1213,6212,4604850,6212,4738360
1213,6212,4605170,6212,4738680
1213,6212,4606170,6212,4739680
1213,6212,4606640,6212,4740150
1213,6212,4607110,6212,4740620
1213,6212,4608110,6212,4741620
1213,6212,4609110,6212,4742620
1213,6212,4610110,6212,4743620
1213,6212,4611110,6212,4744620
1213,6212,4612110,6212,4745620
1213,6212,4612110,6212,4745620
1213,6212,4613110,6212,4746620
1213,6212,4614110,6212,4747620
1213,6212,4614110,6212,4747620
1213,6212,4615110,6212,4748620
1213,6212,4615580,6212,4749090
1213,6212,4616580,6212,4750090
1213,6212,4617580,6212,4751090
1213,6212,4618390,6212,4751900
1213,6212,4618860,6212,4752370
1213,6212,4619860,6212,4753370
1213,6212,4619860,6212,4753370
1213,6212,4620180,6212,4753690
1213,6212,4620500,6212,4754010
1213,6212,4621500,6212,4755010
1213,6212,4622310,6212,4755820
1213,6212,4623310,6212,4756820
1213,6212,4623540,6212,4757050
1213,6212,4624540,6212,4758050
1213,6212,4625010,6212,4758520
1213,6212,4626010,6212,4759520
1213,6212,4627010,6212,4760520
1213,6212,4627170,6212,4760680
1213,6212,4628170,6212,4761680
1213,6212,4629170,6212,4762680
1213,6212,4630170,6212,4763680
1213,6212,4631170,6212,4764680
1213,6212,4632170,6212,4765680
1213,6212,4632170,6212,4766680
1213,6212,4632980,6212,4767490
1213,6212,4633300,6212,4767810
1213,6212,4633770,6212,4768280
1213,6212,4634770,6212,4769280
1213,6212,4635770,6212,4770280
1213,6212,4636770,6212,4771280
1213,6212,4637770,6212,4772280
1213,6212,4637770,6212,4772280
1213,6212,4638000,6212,4772510
1213,6212,4639000,6212,4773510
1213,6212,4640000,6212,4774510
1213,6212,4641000,6212,4775510
1213,6212,4642000,6212,4776510
1213,6212,4642320,6212,4776830
1213,6212,4642910,6212,4777420
1213,6212,4643380,6212,4777890
1213,6212,4644380,6212,4778890
1213,6212,4645380,6212,4779890
1213,6212,4645850,6212,4780360
1213,6212,4646850,6212,4781360
1213,6212,4647170,6212,4781680
1213,6212,4647170,6212,4781680
1213,6212,4648170,6212,4782680
1213,6212,4649170,6212,4783680
1213,6212,4650170,6212,4784680
1213,6212,4651170,6212,4785680
1213,6212,4651640,6212,4786150
1213,6212,4652190,6212,4786700
1213,6212,4653190,6212,4787700
1213,6212,4654000,6212,4788510
1213,6212,4654650,6212,4789160
1213,6212,4655650,6212,4790160
1213,6212,4655870,6212,4790380
1213,6212,4655870,6212,4790380
1213,6212,4655870,6212,4790380
1213,6212,4655870,6212,4790380
1213,6212,4656870,6212,4791380
1213,6212,4656870,6212,4791380
1213,6212,4656870,6212,4791380
1213,6212,4657870,6212,4792380
1213,6212,4658870,6212,4793380
1213,6212,4662870,6212,4797380
1213,6212,4663870,6212,4798380
1213,6212,4664340,6212,4798850
1213,6212,4664340,6212,4799660
1213,6212,4665340,6212,4800660
1213,6212,4666340,6212,4801660
1213,6212,4667340,6212,4802660
1213,6212,4668340,6212,4803660
1213,6212,4669340,6212,4804660
1213,6212,4669340,6212,4804660
1213,6212,4669340,6212,4804660
1213,6212,4670340,6212,4805660
1213,6212,4671340,6212,4806660
1213,6212,4672150,6212,4807470
1213,6212,4672150,6212,4807470
1213,6212,4673150,6212,4808470
1213,6212,4674150,6212,4809470
1213,6212,4674960,6212,4810280
1213,6212,4674960,6212,4810280
1213,6212,4674960,6212,4811280
1213,6212,4675770,6212,4812090
1213,6212,4676090,6212,4812410
1213,6212,4677090,6212,4813410
1213,6212,4678090,6212,4814410
1213,6212,4678900,6212,4815220
1213,6212,4679370,6212,4815690
1213,6212,4680370,6212,4816690
1213,6212,4680960,6212,4817280
1213,6212,4681430,6212,4817750
1213,6212,4682240,6212,4818560
1213,6212,4683240,6212,4819560
1213,6212,4683710,6212,4820030
1213,6212,4684710,6212,4821030
1213,6212,4685710,6212,4822030
1213,6212,4685870,6212,4822190
1213,6212,4686870,6212,4823190
1213,6212,4687680,6212,4824000
1213,6212,4688680,6212,4825000
1213,6212,4688680,6212,4825000
1213,6212,4689490,6212,4825810
1213,6212,4689960,6212,4826280
1213,6212,4690280,6212,4826600
1213,6212,4691090,6212,4827410
1213,6212,4691320,6212,4827640
1213,6212,4692320,6212,4828640
1213,6212,4693320,6212,4829640
1213,6212,4693640,6212,4829960
1213,6212,4694450,6212,4830770
1213,6212,4695450,6212,4831770
1213,6212,4696260,6212,4832580
1213,6212,4697260,6212,4833580
1213,6212,4697260,6212,4833580
1213,6212,4697910,6212,4834230
1213,6212,4698140,6212,4834460
1213,6212,4699140,6212,4835460
1213,6212,4700140,6212,4836460
1213,6212,4701140,6212,4837460
1213,6212,4701140,6212,4837460
1213,6212,4701950,6212,4838270
1213,6212,4702950,6212,4839270
1213,6212,4702950,6212,4839270
1213,6212,4703950,6212,4840270
1213,6212,4704950,6212,4841270
1213,6212,4705760,6212,4842080
1213,6212,4705980,6212,4842300
1213,6212,4706570,6212,4842890
1213,6212,4707570,6212,4843890
1213,6212,4708570,6212,4844890
1213,6212,4709570,6212,4845890
1213,6212,4710570,6212,4846890
1213,6212,4710920,6212,4847240
1213,6212,4711570,6212,4847890
1213,6212,4712570,6212,4848890
1213,6212,4713570,6212,4849890
1213,6212,4713570,6212,4849890
1213,6212,4714380,6212,4850700
1213,6212,4714380,6212,4850700
1213,6212,4715190,6212,4851510
1213,6212,4716190,6212,4852510
1213,6212,4717000,6212,4853320
1213,6212,4718000,6212,4854320
1213,6212,4719000,6212,4855320
1213,6212,4720000,6212,4856320
1213,6212,4721000,6212,4857320
1213,6212,4721320,6212,4857640
1213,6212,4722320,6212,4858640
1213,6212,4723320,6212,4859640
1213,6212,4724320,6212,4860640
1213,6212,4725320,6212,4861640
1213,6212,4725550,6212,4861870
1213,6212,4726550,6212,4862870
1213,6212,4727550,6212,4863870
1213,6212,4727550,6212,4863870
1213,6212,4727870,6212,4864190
1213,6212,4728460,6212,4864780
1213,6212,4729110,6212,4865430
1213,6212,4730110,6212,4866430
1213,6212,4731110,6212,4867430
1213,6212,4731110,6212,4867430
1213,6212,4732110,6212,4868430
1213,6212,4733110,6212,4869430
1213,6212,4733480,6212,4869800
1213,6212,4733800,6212,4870120
1213,6212,4734800,6212,4871120
1213,6212,4735260,6212,4871580
1213,6212,4736260,6212,4872580
1213,6212,4737260,6212,4873580
1213,6212,4738260,6212,4874580
1213,6212,4739070,6212,4875390
1213,6212,4740070,6212,4876390
1213,6212,4741070,6212,4877390
1213,6212,4741880,6212,4878200
1213,6212,4742880,6212,4879200
1213,6212,4743880,6212,4880200
1213,6212,4744880,6212,4881200
1213,6212,4745690,6212,4882010
1213,6212,4745690,6212,4882820
1213,6212,4746690,6212,4883820
1213,6212,4746690,6212,4883820
1213,6212,4746920,6212,4884050
1213,6212,4747390,6212,4884520
1213,6212,4748390,6212,4885520
1213,6212,4748390,6212,4885520
1213,6212,4749390,6212,4886520
1213,6212,4750390,6212,4887520
1213,6212,4751390,6212,4888520
1213,6212,4752390,6212,4889520
1213,6212,4752940,6212,4890070
1213,6212,4753260,6212,4890390
1213,6212,4754070,6212,4891200
1213,6212,4754180,6212,4891310
1213,6212,4754830,6212,4891960
1213,6212,4755830,6212,4892960
1213,6212,4756830,6212,4893960
1213,6212,4757830,6212,4894960
1213,6212,4758640,6212,4895770
1213,6212,4759010,6212,4896140
1213,6212,4759010,6212,4896610
1213,6212,4759480,6212,4897080
1213,6212,4760480,6212,4898080
1213,6212,4761480,6212,4899080
1213,6212,4762480,6212,4900080
1213,6212,4763480,6212,4901080
1213,6212,4763480,6212,4901080
1213,6212,4764480,6212,4902080
1213,6212,4765290,6212,4902890
1213,6212,4765840,6212,4903440
1213,6212,4765840,6212,4903440
1213,6212,4766840,6212,4904440
1213,6212,4766840,6212,4904440
1213,6212,4767840,6212,4905440
1213,6212,4768650,6212,4906250
1213,6212,4769120,6212,4906720
1213,6212,4769590,6212,4907190
1213,6212,4770590,6212,4908190
