ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
831003.57,14.67,1.61,421196.6,7.44
830660.2,14.67,1.61,420531.15,7.43
830504.81,14.67,1.61,420386.25,7.43
830476.81,14.67,1.61,420412.22,7.43
830757.27,14.68,1.61,420466.29,7.43
830590.99,14.68,1.61,420429.05,7.43
830373.63,14.67,1.61,420214.62,7.43
830373.63,14.67,1.61,420214.62,7.43
830396.09,14.68,1.61,420476.44,7.43
830396.09,14.68,1.61,420476.44,7.43
829350.93,14.68,1.61,420143.46,7.44
829384.27,14.68,1.62,420187.85,7.44
829228.89,14.68,1.62,420044.23,7.44
829228.89,14.68,1.62,420044.23,7.44
829389.96,14.68,1.62,420252.21,7.44
829420.96,14.69,1.62,419795.29,7.43
829420.96,14.69,1.62,419795.29,7.43
829420.96,14.69,1.62,419795.29,7.43
829254.68,14.69,1.62,419756.77,7.43
828957.33,14.68,1.62,419536.84,7.43
828730.08,14.68,1.62,419430.35,7.43
828845.41,14.68,1.62,419478.31,7.43
829116.22,14.69,1.63,419183.88,7.43
829750.66,14.7,1.64,419247.2,7.43
830021.48,14.71,1.65,418952.76,7.43
830021.48,14.71,1.65,418952.76,7.43
830193.44,14.72,1.65,418965.69,7.43
830038.06,14.72,1.65,418819.18,7.43
829520.01,14.71,1.64,418307.0,7.42
829520.01,14.71,1.64,418307.0,7.42
829410.01,14.71,1.64,418197.0,7.42
829410.01,14.71,1.64,418197.0,7.42
829679.58,14.71,1.65,418610.63,7.42
829389.66,14.71,1.64,418310.73,7.42
829389.66,14.71,1.64,418310.73,7.42
829223.38,14.71,1.64,418275.1,7.42
829223.38,14.71,1.64,418275.1,7.42
829395.35,14.71,1.65,418288.02,7.42
829417.8,14.72,1.65,418527.47,7.43
829262.41,14.72,1.65,418381.38,7.42
828886.57,14.71,1.65,418153.44,7.42
828886.57,14.71,1.65,418153.44,7.42
829544.94,14.72,1.66,418303.18,7.42
829378.66,14.72,1.66,418267.13,7.42
829057.0,14.72,1.66,418084.99,7.42
828901.61,14.72,1.66,418026.6,7.42
828604.26,14.72,1.65,417735.84,7.42
828437.98,14.72,1.65,417612.09,7.42
828230.63,14.71,1.65,417480.94,7.42
828402.59,14.72,1.65,417493.87,7.42
828402.59,14.72,1.65,417493.87,7.42
828599.67,14.72,1.66,417102.81,7.41
827905.25,14.72,1.65,416408.39,7.4
827852.46,14.71,1.65,416376.69,7.4
827852.46,14.71,1.65,416376.69,7.4
827231.78,14.71,1.64,415778.89,7.39
826537.36,14.7,1.63,415084.47,7.38
826823.02,14.7,1.64,414860.63,7.38
827108.68,14.71,1.65,414625.17,7.37
826953.29,14.71,1.65,414550.63,7.37
826953.29,14.71,1.65,414420.85,7.37
827143.32,14.72,1.65,414445.44,7.37
826977.05,14.71,1.65,414337.84,7.37
826821.66,14.71,1.65,414279.46,7.37
826782.48,14.71,1.65,414162.57,7.37
826833.95,14.72,1.65,417367.48,7.43
827111.74,14.72,1.66,417938.86,7.44
826945.46,14.72,1.66,417815.1,7.44
826790.07,14.72,1.66,417756.71,7.44
826821.07,14.72,1.66,417299.8,7.43
826654.79,14.72,1.66,417176.04,7.43
825945.53,14.71,1.65,416411.02,7.42
825790.14,14.71,1.65,416352.64,7.42
825623.86,14.71,1.65,416228.88,7.42
825468.47,14.71,1.65,416170.5,7.42
825302.2,14.71,1.65,416046.74,7.42
825225.06,14.71,1.65,415883.56,7.42
831938.41,14.83,1.77,420466.5,7.5
831641.06,14.83,1.76,420094.32,7.49
831485.67,14.83,1.76,420035.94,7.49
831485.67,14.83,1.76,420035.94,7.49
830776.4,14.82,1.75,419282.55,7.48
830610.13,14.82,1.75,419158.79,7.48
830454.74,14.82,1.75,419100.4,7.48
830288.47,14.82,1.75,418976.64,7.48
830133.08,14.82,1.75,418830.13,7.48
829966.8,14.82,1.75,418794.5,7.48
829811.42,14.82,1.75,418736.12,7.48
829437.35,14.81,1.75,418441.85,7.47
829726.03,14.82,1.75,418382.47,7.47
829559.75,14.82,1.75,418258.71,7.47
829582.21,14.82,1.76,418640.89,7.48
829582.21,14.82,1.76,418640.89,7.48
829582.21,14.82,1.76,418640.89,7.48
829853.02,14.83,1.76,418346.46,7.48
829158.6,14.82,1.75,417652.03,7.46
829003.22,14.82,1.75,417505.52,7.46
828836.94,14.82,1.75,417469.89,7.46
828870.28,14.82,1.76,417514.29,7.47
828496.22,14.81,1.75,417262.95,7.46
828781.88,14.82,1.76,417039.11,7.46
828804.34,14.83,1.76,417184.48,7.46
828648.95,14.83,1.76,417039.58,7.46
828482.67,14.82,1.76,417002.34,7.46
828161.01,14.82,1.76,416820.2,7.46
828819.37,14.84,1.77,416969.94,7.46
829105.04,14.85,1.78,416746.1,7.46
829390.7,14.85,1.79,416522.26,7.46
829580.72,14.86,1.79,416582.64,7.46
829752.69,14.86,1.8,416595.57,7.46
830023.51,14.87,1.8,416301.13,7.46
829868.12,14.87,1.8,416157.51,7.46
829158.85,14.86,1.79,415392.5,7.44
829158.85,14.86,1.79,415392.5,7.44
828763.09,14.85,1.79,414929.72,7.44
828596.82,14.85,1.79,414891.2,7.44
828619.27,14.86,1.79,415130.64,7.44
828321.92,14.85,1.79,414910.72,7.44
828166.53,14.85,1.79,414765.82,7.44
828000.26,14.85,1.79,414728.57,7.44
828271.07,14.86,1.79,414434.14,7.43
828115.68,14.86,1.79,414287.63,7.43
828146.68,14.86,1.8,413830.71,7.43
828198.14,14.86,1.8,413740.37,7.42
828031.87,14.86,1.8,413704.73,7.43
828147.19,14.87,1.8,413752.7,7.43
828432.85,14.87,1.81,413528.86,7.42
827723.58,14.86,1.8,412763.84,7.41
827521.19,14.86,1.8,412551.47,7.41
827199.53,14.86,1.8,412369.33,7.41
827857.89,14.87,1.81,412519.07,7.41
828143.55,14.88,1.82,412283.6,7.41
827988.17,14.88,1.82,412225.22,7.41
827370.57,14.88,1.82,411970.81,7.41
827204.3,14.88,1.82,411847.05,7.41
827048.91,14.88,1.81,411788.67,7.41
826849.26,14.88,1.81,411573.12,7.41
826882.6,14.88,1.82,411617.51,7.41
826716.33,14.88,1.82,411493.76,7.41
826716.33,14.88,1.82,411493.76,7.41
826985.9,14.89,1.82,411765.24,7.41
833699.25,15.01,1.94,419462.22,7.55
833543.86,15.01,1.94,419315.71,7.55
832834.59,15.0,1.93,418550.69,7.54
832867.93,15.0,1.94,418595.09,7.54
833029.01,15.0,1.94,418803.06,7.54
833062.36,15.01,1.94,418847.46,7.55
833062.36,15.01,1.94,418847.46,7.55
833084.81,15.01,1.95,418948.73,7.55
832390.39,15.0,1.94,418254.31,7.54
831345.23,15.0,1.94,417921.33,7.54
831178.96,15.0,1.94,417885.7,7.54
830484.54,14.99,1.93,417191.28,7.53
830788.51,15.0,1.94,416930.0,7.53
830960.48,15.01,1.94,416942.93,7.53
830251.21,15.0,1.93,416177.91,7.52
830251.21,15.0,1.93,416177.91,7.52
830095.82,15.0,1.93,416103.37,7.52
829798.47,14.99,1.93,415883.44,7.51
829820.92,14.99,1.93,416122.89,7.52
829854.27,15.0,1.93,416167.28,7.52
829145.0,14.99,1.92,415413.89,7.51
829335.03,14.99,1.92,415474.27,7.51
829168.75,14.99,1.92,415366.67,7.51
828792.91,14.98,1.92,415112.49,7.5
829078.57,14.99,1.93,414888.65,7.5
828923.19,14.99,1.93,414743.76,7.5
828923.19,14.99,1.93,414580.52,7.5
828756.91,14.99,1.93,414543.28,7.5
828601.52,14.99,1.93,414396.77,7.5
828871.09,15.0,1.93,414668.25,7.5
828704.82,15.0,1.93,414632.62,7.5
828328.97,14.99,1.93,414378.44,7.5
828173.59,14.99,1.93,414231.93,7.5
828308.19,14.99,1.93,420227.88,7.61
828141.91,14.99,1.93,420192.25,7.61
828141.91,14.99,1.93,420192.25,7.61
828422.37,15.0,1.94,420261.26,7.61
828046.53,14.99,1.93,420047.87,7.61
827891.14,14.99,1.93,419973.33,7.61
827724.86,14.99,1.93,419865.73,7.61
827747.32,15.0,1.93,420071.81,7.61
827539.97,14.99,1.93,419940.67,7.61
827573.31,15.0,1.93,419985.06,7.61
828149.7,15.01,1.94,419996.21,7.61
828172.16,15.01,1.95,420097.48,7.61
828806.6,15.03,1.96,420160.8,7.62
828288.55,15.02,1.95,419648.63,7.61
828321.9,15.02,1.96,419693.03,7.61
828591.46,15.03,1.96,419964.51,7.62
827863.89,15.02,1.95,419236.93,7.6
827154.62,15.01,1.94,418471.92,7.59
826999.23,15.01,1.94,418345.89,7.59
826832.96,15.01,1.94,418289.78,7.59
826677.57,15.01,1.94,418143.68,7.59
826708.56,15.01,1.94,417686.76,7.58
826708.56,15.01,1.94,417686.76,7.58
826542.29,15.01,1.94,417650.72,7.58
826465.15,15.01,1.94,417487.54,7.58
826309.76,15.01,1.94,417429.16,7.58
825933.92,15.0,1.94,417174.98,7.58
825767.65,15.0,1.94,417051.22,7.58
825800.99,15.01,1.94,417095.62,7.58
825645.6,15.01,1.94,416950.92,7.58
825479.33,15.01,1.94,416913.48,7.58
825323.94,15.01,1.94,416838.94,7.58
825157.66,15.01,1.94,416731.33,7.58
825002.28,15.01,1.94,416586.44,7.58
824836.0,15.0,1.94,416549.19,7.58
824680.61,15.0,1.94,416486.23,7.58
824703.07,15.01,1.94,416587.51,7.58
824536.79,15.01,1.94,416462.09,7.58
824381.41,15.01,1.94,416387.01,7.58
824661.86,15.01,1.95,416456.03,7.58
824684.32,15.02,1.95,416702.89,7.59
828869.89,15.09,2.03,418179.96,7.61
828703.62,15.09,2.03,418072.9,7.61
828327.77,15.09,2.02,417818.72,7.61
828041.57,15.08,2.02,417542.9,7.61
827886.18,15.08,2.02,417398.2,7.6
827719.9,15.08,2.02,417360.76,7.6
827753.25,15.08,2.02,417405.16,7.61
827753.25,15.08,2.02,417405.16,7.61
828113.86,15.09,2.03,417739.06,7.61
827616.97,15.08,2.02,417393.2,7.61
827842.77,15.09,2.03,417261.3,7.61
827687.38,15.09,2.03,417186.76,7.61
827521.11,15.09,2.03,417079.16,7.61
827543.57,15.09,2.03,417591.09,7.62
827252.38,15.09,2.02,417270.47,7.61
827252.38,15.09,2.02,417270.47,7.61
827096.99,15.09,2.02,417195.39,7.61
826930.71,15.09,2.02,417088.32,7.61
826775.33,15.09,2.02,416962.3,7.61
827055.78,15.09,2.03,417012.67,7.61
826889.51,15.09,2.03,416956.55,7.61
826513.66,15.09,2.02,416755.57,7.61
826609.67,15.09,2.03,416672.67,7.61
826609.67,15.09,2.03,416518.59,7.6
826703.69,15.09,2.03,417407.56,7.62
825658.54,15.09,2.03,417074.58,7.63
825793.14,15.1,2.03,420844.61,7.69
826078.8,15.11,2.04,420620.77,7.69
825923.41,15.11,2.04,420562.38,7.69
826192.98,15.11,2.05,421025.93,7.7
825817.14,15.11,2.04,420644.62,7.69
825650.86,15.11,2.04,420520.86,7.69
829836.44,15.18,2.12,422206.81,7.72
829681.05,15.18,2.12,422060.3,7.72
829853.01,15.19,2.12,422073.23,7.72
829853.01,15.19,2.12,422073.23,7.72
830122.58,15.19,2.13,422486.86,7.73
829413.32,15.18,2.12,421721.84,7.72
829413.32,15.18,2.12,421721.84,7.72
829247.04,15.18,2.12,421686.21,7.72
829280.38,15.19,2.12,421730.6,7.72
829122.65,15.19,2.12,421001.38,7.71
829122.65,15.19,2.12,421001.38,7.71
828746.8,15.18,2.12,420773.44,7.71
829016.37,15.19,2.12,421044.93,7.71
828750.5,15.18,2.12,420785.3,7.71
828595.12,15.18,2.12,420710.76,7.71
828628.46,15.19,2.12,420755.15,7.71
828462.18,15.19,2.12,420647.55,7.71
828306.8,15.19,2.12,420502.65,7.71
827940.95,15.18,2.12,420258.69,7.71
827940.95,15.18,2.12,420258.69,7.71
827774.68,15.18,2.12,420221.45,7.71
828060.34,15.19,2.12,419985.99,7.7
828060.34,15.19,2.12,419985.99,7.7
827738.68,15.19,2.12,419803.85,7.7
827738.68,15.19,2.12,419803.85,7.7
827834.68,15.19,2.13,419769.41,7.7
827995.76,15.2,2.13,419977.38,7.71
827840.37,15.2,2.13,419830.87,7.71
827873.72,15.2,2.13,419870.56,7.71
827707.44,15.2,2.13,419834.93,7.71
827552.05,15.2,2.13,419760.39,7.71
827385.78,15.2,2.13,419652.79,7.71
827408.23,15.2,2.14,419752.53,7.71
827984.63,15.21,2.15,419763.68,7.71
827829.24,15.21,2.15,419705.3,7.71
827829.24,15.21,2.15,419555.18,7.71
827662.97,15.21,2.15,419431.42,7.71
827756.99,15.21,2.15,420063.93,7.72
827601.6,15.21,2.15,419937.9,7.72
827882.06,15.22,2.16,420006.92,7.72
827882.06,15.22,2.16,419955.76,7.72
827674.7,15.22,2.15,419755.0,7.72
827508.43,15.22,2.15,419698.88,7.72
827311.07,15.21,2.15,419577.56,7.72
827311.07,15.21,2.15,419330.46,7.71
827048.76,15.21,2.15,419027.42,7.71
827334.42,15.22,2.15,418791.96,7.7
834099.23,15.34,2.28,426309.28,7.84
833871.99,15.34,2.28,426373.84,7.84
832826.83,15.34,2.28,426040.86,7.85
833187.44,15.35,2.29,426298.47,7.85
833187.44,15.35,2.29,426298.47,7.85
833763.84,15.36,2.3,426309.62,7.86
833054.57,15.35,2.29,425556.22,7.84
832899.18,15.35,2.29,425403.47,7.84
832402.3,15.35,2.28,425064.23,7.84
831357.14,15.35,2.29,424731.25,7.84
831620.13,15.36,2.29,424600.77,7.84
831889.7,15.36,2.3,425402.7,7.86
831180.43,15.35,2.29,424649.3,7.84
830892.05,15.35,2.28,424252.23,7.84
830516.21,15.34,2.28,423985.71,7.83
830516.21,15.34,2.28,423985.71,7.83
830349.94,15.34,2.28,423950.08,7.83
830349.94,15.34,2.28,423950.08,7.83
830194.55,15.34,2.28,423891.7,7.83
830194.55,15.34,2.28,423891.7,7.83
830225.54,15.35,2.28,423434.78,7.83
830420.96,15.35,2.29,423574.68,7.83
830454.3,15.35,2.29,423619.08,7.83
830288.02,15.35,2.29,423495.32,7.83
830288.02,15.35,2.29,423495.32,7.83
830132.64,15.35,2.29,423432.36,7.83
829966.36,15.35,2.29,423306.94,7.83
829576.35,15.35,2.28,422895.1,7.82
829417.62,15.34,2.28,422741.25,7.82
829262.23,15.34,2.28,422594.74,7.82
829095.95,15.34,2.28,422559.11,7.82
829257.03,15.35,2.28,422767.09,7.83
829101.65,15.35,2.28,422692.55,7.83
829101.65,15.35,2.28,422692.55,7.83
829101.65,15.35,2.28,422692.55,7.83
829134.99,15.35,2.29,422736.94,7.83
829157.44,15.35,2.29,422838.22,7.83
828991.17,15.35,2.29,422730.62,7.83
828693.82,15.35,2.29,422510.69,7.83
828724.81,15.35,2.29,422053.77,7.82
828614.81,15.35,2.29,421982.55,7.82
828614.81,15.35,2.29,421982.55,7.82
828537.67,15.35,2.29,421819.37,7.82
828537.67,15.35,2.29,421819.37,7.82
828841.64,15.36,2.3,421558.09,7.81
828841.64,15.36,2.3,421558.09,7.81
827796.49,15.36,2.3,421225.11,7.82
828085.16,15.37,2.31,421165.73,7.82
827829.83,15.37,2.3,421341.61,7.82
828107.62,15.37,2.31,421547.91,7.83
827380.04,15.36,2.3,420820.33,7.81
827224.66,15.36,2.3,420676.71,7.81
827396.62,15.37,2.3,420689.64,7.81
827419.08,15.37,2.31,420929.08,7.82
827252.8,15.37,2.31,420890.56,7.82
827252.8,15.37,2.31,420890.56,7.82
827538.46,15.38,2.31,420655.1,7.82
827383.08,15.38,2.31,420596.72,7.82
827416.42,15.38,2.32,420641.11,7.82
827250.14,15.38,2.32,420517.36,7.82
827094.76,15.38,2.32,420458.97,7.82
826385.49,15.37,2.31,419705.58,7.81
826385.49,15.37,2.31,419705.58,7.81
826219.21,15.37,2.31,419581.82,7.81
825174.06,15.37,2.31,419248.84,7.81
825196.51,15.38,2.31,419350.12,7.81
825041.13,15.38,2.31,419275.04,7.81
825074.47,15.38,2.31,419319.44,7.82
824908.19,15.38,2.31,419212.37,7.82
824752.81,15.38,2.31,419065.86,7.81
824455.45,15.37,2.31,418845.93,7.81
824289.18,15.37,2.31,418810.3,7.81
824133.79,15.37,2.31,418663.79,7.81
824156.25,15.38,2.31,418765.07,7.81
823111.09,15.38,2.32,418447.73,7.82
823111.09,15.38,2.32,418447.73,7.82
822944.81,15.38,2.32,418412.1,7.82
822802.35,15.38,2.31,418390.88,7.82
822643.62,15.38,2.31,418236.05,7.82
822929.28,15.38,2.32,418000.59,7.81
823209.73,15.39,2.33,418054.66,7.82
823424.65,15.4,2.33,418632.05,7.83
823203.05,15.39,2.33,418381.25,7.82
823488.71,15.4,2.34,418145.79,7.82
823333.32,15.4,2.34,418087.41,7.82
822624.05,15.39,2.33,417334.01,7.81
822238.21,15.38,2.32,416947.07,7.8
821528.95,15.37,2.31,416193.67,7.79
821362.67,15.37,2.31,416069.91,7.79
821207.28,15.37,2.31,415923.4,7.79
821240.63,15.38,2.31,415963.09,7.79
821074.35,15.38,2.31,415927.46,7.79
820918.96,15.38,2.31,415780.95,7.79
820941.42,15.38,2.31,415880.69,7.79
820650.23,15.37,2.31,415594.04,7.79
820650.23,15.37,2.31,415594.04,7.79
820483.96,15.37,2.31,415558.41,7.79
820930.59,15.38,2.32,415002.05,7.78
820930.59,15.38,2.32,415002.05,7.78
820775.2,15.38,2.32,414943.67,7.78
820984.22,15.39,2.32,415683.37,7.79
820817.95,15.39,2.32,415559.61,7.79
820662.56,15.39,2.32,415414.71,7.79
820496.29,15.39,2.32,415377.47,7.79
820310.07,15.39,2.32,415116.85,7.79
820154.68,15.39,2.32,414972.15,7.78
819541.64,15.38,2.31,414340.57,7.77
819541.64,15.38,2.31,414340.57,7.77
819913.14,15.38,2.32,414407.79,7.78
819935.59,15.39,2.32,414718.87,7.78
819885.59,15.39,2.32,414668.87,7.78
819719.32,15.39,2.32,414631.43,7.78
819563.93,15.39,2.32,414505.41,7.78
819597.27,15.39,2.32,414549.8,7.78
819431.0,15.39,2.32,414493.68,7.78
819431.0,15.39,2.32,414493.68,7.78
819453.45,15.39,2.33,414594.96,7.79
819298.07,15.39,2.33,414442.21,7.79
819131.79,15.39,2.33,414406.58,7.79
818974.05,15.39,2.33,413764.6,7.78
818818.67,15.39,2.33,413620.98,7.77
818849.66,15.39,2.33,413164.06,7.77
818849.66,15.39,2.33,413164.06,7.77
818772.52,15.39,2.33,413000.89,7.77
818772.52,15.39,2.33,413000.89,7.77
818506.65,15.39,2.33,412654.01,7.76
818340.38,15.39,2.33,412615.49,7.76
818184.99,15.39,2.33,412540.42,7.76
818018.72,15.39,2.33,412433.35,7.76
817863.33,15.39,2.33,412358.27,7.76
817697.05,15.39,2.33,412251.21,7.76
817541.67,15.39,2.33,412192.82,7.76
817375.39,15.39,2.33,412069.07,7.76
817220.0,15.39,2.33,412010.68,7.76
817053.73,15.39,2.33,411886.92,7.76
816556.84,15.38,2.32,411541.06,7.75
816556.84,15.38,2.32,411541.06,7.75
816401.45,15.38,2.32,411396.16,7.75
816401.45,15.38,2.32,411396.16,7.75
816434.8,15.39,2.32,411440.56,7.75
815817.2,15.39,2.32,411186.15,7.76
815650.93,15.39,2.32,411148.9,7.76
815495.54,15.39,2.32,411090.52,7.76
815495.54,15.39,2.32,411090.52,7.76
815518.0,15.39,2.32,411191.8,7.76
815889.5,15.4,2.33,411259.02,7.76
815723.22,15.4,2.33,411135.26,7.76
815404.93,15.39,2.33,410929.01,7.76
815249.54,15.39,2.33,410870.63,7.76
815610.16,15.4,2.34,411563.39,7.77
815610.16,15.4,2.34,411563.39,7.77
815443.88,15.4,2.34,411439.63,7.77
815474.87,15.4,2.34,410982.72,7.76
815397.74,15.4,2.34,410819.54,7.76
815242.35,15.4,2.34,410790.12,7.76
815076.07,15.4,2.34,410637.4,7.76
814920.69,15.4,2.34,410579.02,7.76
814721.15,15.4,2.34,410369.33,7.76
814754.49,15.4,2.34,410413.73,7.76
814588.22,15.4,2.34,410289.97,7.76
814866.01,15.41,2.35,410568.37,7.76
814710.62,15.41,2.35,410423.67,7.76
814346.56,15.4,2.34,410182.08,7.76
814346.56,15.4,2.34,410182.08,7.76
815004.92,15.42,2.35,410331.82,7.76
814609.16,15.41,2.35,409869.05,7.75
814442.89,15.41,2.35,409831.6,7.76
814287.5,15.41,2.35,409685.09,7.75
814567.95,15.42,2.35,409754.11,7.76
814192.11,15.41,2.35,409540.72,7.75
814025.83,15.41,2.35,409505.09,7.75
812980.68,15.42,2.35,409187.75,7.76
813003.13,15.42,2.36,409393.82,7.76
812847.75,15.42,2.36,409247.31,7.76
811802.59,15.42,2.36,408914.33,7.77
812028.39,15.43,2.36,408782.43,7.77
811862.12,15.43,2.36,408746.8,7.77
810816.96,15.43,2.37,408413.82,7.77
811014.04,15.44,2.37,408022.76,7.77
811014.04,15.44,2.37,408022.76,7.77
810858.65,15.44,2.37,407948.22,7.77
810692.38,15.44,2.37,407840.62,7.77
810944.48,15.45,2.38,408604.67,7.78
811116.45,15.45,2.39,408617.6,7.78
811116.45,15.45,2.39,408617.6,7.78
811116.45,15.45,2.39,408617.6,7.78
811387.26,15.46,2.39,408323.16,7.78
811231.87,15.46,2.39,408264.78,7.78
811231.87,15.46,2.39,408264.78,7.78
811501.44,15.47,2.4,408678.41,7.79
811501.44,15.47,2.4,408678.41,7.79
811125.6,15.46,2.4,408450.47,7.78
810959.32,15.46,2.39,408326.71,7.78
810803.94,15.46,2.39,408198.87,7.78
809758.78,15.46,2.4,407865.89,7.79
809592.5,15.46,2.4,407805.35,7.79
809625.85,15.47,2.4,407849.74,7.79
809467.12,15.46,2.4,407695.9,7.79
809311.73,15.46,2.4,407637.52,7.79
809145.45,15.46,2.4,407513.76,7.79
809145.45,15.46,2.4,407513.76,7.79
809167.91,15.47,2.4,407615.04,7.79
809471.88,15.47,2.41,407353.76,7.79
809471.88,15.47,2.41,407353.76,7.79
809174.53,15.47,2.41,407034.61,7.78
809019.14,15.47,2.41,406960.07,7.78
808721.79,15.47,2.4,406669.31,7.78
808400.12,15.46,2.4,406487.17,7.78
808433.47,15.47,2.4,406531.56,7.78
808147.26,15.46,2.4,406255.74,7.77
807526.57,15.45,2.39,405657.95,7.76
806832.15,15.44,2.38,404963.53,7.75
806665.88,15.44,2.38,404855.92,7.75
806374.69,15.44,2.37,404473.14,7.74
806589.6,15.45,2.38,404808.77,7.75
805972.01,15.45,2.38,404554.36,7.75
805972.01,15.45,2.38,404554.36,7.75
806548.4,15.46,2.39,404565.5,7.75
806720.37,15.46,2.4,404759.47,7.76
806564.98,15.46,2.4,404684.93,7.76
806276.6,15.46,2.4,404473.42,7.76
806110.33,15.46,2.4,404365.82,7.75
805788.67,15.46,2.39,404183.68,7.75
806058.23,15.47,2.4,404485.23,7.76
806362.2,15.47,2.41,404223.95,7.76
806206.82,15.47,2.41,404077.44,7.76
806206.82,15.47,2.41,404077.44,7.76
805886.82,15.47,2.41,403757.44,7.75
805886.82,15.47,2.41,403757.44,7.75
805720.54,15.47,2.4,403721.81,7.75
804992.97,15.46,2.39,402994.23,7.74
804651.78,15.45,2.39,402630.47,7.73
804496.39,15.45,2.39,402485.58,7.73
804330.11,15.45,2.39,402448.33,7.73
803602.54,15.44,2.38,401720.76,7.72
803602.54,15.44,2.38,401720.76,7.72
803226.7,15.44,2.37,401423.86,7.71
803507.15,15.44,2.38,401492.87,7.72
803507.15,15.44,2.38,401492.87,7.72
802461.99,15.45,2.38,401159.89,7.72
802461.99,15.45,2.38,401159.89,7.72
802306.61,15.45,2.38,401015.0,7.72
802140.33,15.45,2.38,400977.75,7.72
802162.79,15.45,2.38,401224.62,7.73
802007.4,15.45,2.38,401166.23,7.73
801841.12,15.45,2.38,401042.47,7.73
801685.74,15.45,2.38,400916.45,7.73
801719.08,15.45,2.39,400960.85,7.73
801741.53,15.45,2.39,401062.13,7.73
801575.26,15.45,2.39,401006.01,7.73
802151.65,15.47,2.4,401017.15,7.73
801775.81,15.46,2.4,400762.97,7.73
801454.15,15.46,2.4,400574.59,7.73
801487.49,15.47,2.4,400618.99,7.73
801332.1,15.47,2.4,400472.47,7.73
801601.67,15.47,2.41,400743.96,7.73
801601.67,15.47,2.41,400743.96,7.73
802236.11,15.49,2.42,400807.28,7.74
802069.84,15.49,2.42,400771.65,7.74
801914.45,15.49,2.42,400625.14,7.74
801914.45,15.49,2.42,400625.14,7.74
801914.45,15.49,2.42,400625.14,7.74
801748.18,15.49,2.42,400589.51,7.74
802033.84,15.49,2.43,400365.67,7.73
801878.45,15.49,2.43,400220.77,7.73
801681.1,15.49,2.43,400030.01,7.73
801514.82,15.49,2.43,399992.77,7.73
801359.43,15.49,2.43,399934.38,7.73
801193.16,15.49,2.43,399810.62,7.73
801193.16,15.49,2.43,399810.62,7.73
801365.12,15.5,2.43,399819.55,7.73
801043.46,15.5,2.43,399637.41,7.73
801043.46,15.5,2.43,399681.51,7.73
800667.62,15.49,2.43,399427.33,7.73
800937.19,15.5,2.43,399838.71,7.74
800781.8,15.5,2.43,399693.81,7.73
800574.45,15.49,2.43,399644.09,7.73
800198.6,15.49,2.42,399265.12,7.73
800032.33,15.49,2.42,399227.88,7.73
799876.94,15.49,2.42,399169.49,7.73
799358.89,15.48,2.41,398657.32,7.72
799358.89,15.48,2.41,398657.32,7.72
799392.24,15.48,2.42,398701.71,7.72
799414.69,15.49,2.42,398802.99,7.73
799248.42,15.48,2.42,398679.23,7.72
800052.82,15.5,2.44,398962.38,7.73
799894.09,15.5,2.43,398808.54,7.73
799738.7,15.5,2.43,398750.15,7.73
799572.42,15.5,2.43,398626.39,7.73
799554.42,15.5,2.44,398564.39,7.73
799925.92,15.51,2.44,398631.61,7.73
799216.65,15.5,2.43,397866.59,7.71
799061.26,15.5,2.43,397808.21,7.72
798894.99,15.5,2.43,397684.45,7.71
798653.62,15.5,2.43,397174.97,7.71
798653.62,15.5,2.43,397130.88,7.71
798036.03,15.5,2.43,396876.47,7.71
797880.64,15.5,2.43,396732.85,7.7
797714.36,15.5,2.43,396694.32,7.71
797558.98,15.5,2.43,396619.78,7.71
797392.7,15.49,2.43,396512.18,7.7
797392.7,15.49,2.43,396562.81,7.71
797237.31,15.49,2.43,396488.27,7.71
797071.04,15.49,2.43,396380.67,7.71
796915.65,15.49,2.43,396235.77,7.7
796622.26,15.49,2.43,396309.49,7.71
796455.98,15.49,2.43,396272.25,7.71
796300.6,15.49,2.43,396119.5,7.71
796134.32,15.49,2.43,396083.87,7.71
795978.93,15.49,2.43,395931.11,7.7
795812.66,15.49,2.43,395895.48,7.71
796090.45,15.5,2.43,396111.93,7.71
795935.06,15.5,2.43,396037.39,7.71
795968.4,15.5,2.43,396081.79,7.71
795802.13,15.5,2.43,395974.18,7.71
795646.74,15.5,2.43,395827.67,7.71
795480.47,15.5,2.43,395792.04,7.71
795325.08,15.5,2.43,395717.5,7.71
795158.8,15.5,2.43,395609.9,7.71
795003.42,15.5,2.43,395551.52,7.71
794629.35,15.49,2.43,395309.42,7.71
794463.08,15.49,2.43,395185.66,7.71
