ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1605295.19,27.6,2.13,226099.28,3.89
1605295.19,27.6,2.13,226099.28,3.89
1605016.94,27.6,2.13,225991.67,3.89
1604998.78,27.61,2.14,226088.06,3.89
1604792.58,27.61,2.14,226098.97,3.89
1604560.82,27.61,2.14,228871.43,3.94
1604334.94,27.61,2.14,228720.09,3.94
1605067.41,27.62,2.15,229029.54,3.94
1605067.41,27.62,2.15,229029.54,3.94
1605897.23,27.64,2.17,228893.81,3.94
1605879.07,27.65,2.18,228990.2,3.94
1606088.42,27.65,2.18,229411.32,3.95
1606088.64,27.65,2.18,229414.23,3.95
1605930.51,27.65,2.18,229256.4,3.95
1605644.73,27.65,2.18,228934.68,3.94
1605626.57,27.65,2.18,229031.07,3.94
1605854.09,27.66,2.18,229339.62,3.95
1605647.89,27.66,2.18,229337.6,3.95
1605629.73,27.66,2.19,229424.91,3.95
1605256.01,27.66,2.18,229185.23,3.95
1605491.72,27.66,2.19,229182.71,3.95
1605285.52,27.66,2.19,229541.97,3.96
1605079.32,27.67,2.19,229470.9,3.96
1604873.12,27.67,2.19,229465.73,3.96
1604656.79,27.66,2.19,229254.48,3.95
1604656.79,27.66,2.19,229254.48,3.95
1604378.54,27.66,2.19,229182.59,3.95
1602168.09,27.66,2.19,229106.88,3.96
1601961.89,27.67,2.19,229036.02,3.96
1601943.73,27.67,2.19,229215.39,3.96
1601943.73,27.67,2.19,229215.39,3.96
1601737.53,27.67,2.19,229144.32,3.96
1601472.97,27.67,2.19,229126.45,3.96
1601327.98,27.67,2.19,228980.73,3.96
1601390.42,27.67,2.2,229195.4,3.96
1601184.22,27.67,2.2,229190.23,3.96
1600923.15,27.67,2.2,229094.84,3.96
1600716.95,27.68,2.2,229024.01,3.96
1600778.23,27.68,2.2,228999.76,3.96
1600700.82,27.68,2.2,229795.97,3.97
1600435.1,27.68,2.2,229721.17,3.97
1600553.64,27.69,2.21,230030.01,3.98
1600785.81,27.69,2.21,230018.43,3.98
1600785.81,27.69,2.21,230018.43,3.98
1600767.64,27.7,2.22,230114.82,3.98
1600995.16,27.7,2.22,230423.37,3.99
1600621.45,27.7,2.22,230183.7,3.98
1600247.73,27.7,2.21,230167.78,3.98
1600475.25,27.7,2.22,230308.17,3.99
1600457.09,27.71,2.22,230514.12,3.99
1600250.89,27.71,2.22,230673.25,3.99
1599957.96,27.7,2.22,230388.92,3.99
1599751.76,27.7,2.22,230386.89,3.99
1599733.6,27.71,2.22,230474.2,3.99
1599359.89,27.7,2.22,230254.6,3.99
1599127.35,27.7,2.22,230257.21,3.99
1598832.61,27.7,2.21,229972.95,3.98
1598832.61,27.7,2.21,229972.95,3.98
1598693.24,27.7,2.21,229830.84,3.98
1598487.04,27.7,2.21,229828.81,3.98
1598605.58,27.71,2.22,230068.86,3.99
1598605.58,27.71,2.22,230068.86,3.99
1598399.38,27.71,2.22,230015.91,3.99
1598626.9,27.71,2.22,230346.82,3.99
1598420.71,27.71,2.22,230275.82,3.99
1598123.8,27.71,2.22,229988.57,3.99
1597917.6,27.71,2.22,229983.33,3.99
1597639.36,27.71,2.22,229918.71,3.99
1597363.99,27.71,2.22,229719.07,3.98
1597157.79,27.71,2.22,229716.9,3.99
1596951.6,27.71,2.22,229642.83,3.98
1596745.4,27.71,2.22,229571.76,3.98
1596539.2,27.71,2.22,229566.6,3.98
1595544.59,27.7,2.21,228572.96,3.97
1595338.39,27.7,2.21,228570.93,3.97
1595132.19,27.7,2.21,228496.72,3.97
1595139.16,27.7,2.21,230925.68,4.01
1596350.01,27.72,2.23,232826.9,4.04
1596145.05,27.72,2.23,232615.68,4.04
1595938.86,27.72,2.23,232544.61,4.04
1595938.86,27.72,2.23,232544.61,4.04
1597848.5,27.76,2.26,233694.9,4.06
1598076.02,27.76,2.27,234112.34,4.07
1597869.82,27.77,2.27,234110.17,4.07
1597663.63,27.77,2.27,234036.1,4.07
1597457.43,27.77,2.27,233965.1,4.07
1597439.27,27.77,2.27,234143.41,4.07
1597421.11,27.78,2.27,234239.8,4.07
1597037.39,27.77,2.27,233867.19,4.07
1596831.19,27.77,2.27,233878.11,4.07
1596625.0,27.77,2.27,233876.08,4.07
1596418.8,27.78,2.27,233801.87,4.07
1596418.8,27.78,2.27,233801.87,4.07
1596154.24,27.78,2.27,233770.97,4.07
1595948.04,27.78,2.27,233699.9,4.07
1595929.88,27.78,2.27,233878.27,4.07
1595723.69,27.78,2.27,233807.2,4.07
1595951.21,27.79,2.28,234224.64,4.08
1595745.01,27.79,2.28,234222.61,4.08
1595726.85,27.79,2.28,234309.92,4.08
1595726.85,27.79,2.28,234309.92,4.08
1595520.65,27.79,2.28,234239.28,4.08
1595314.45,27.79,2.28,234233.68,4.08
1595108.26,27.8,2.28,234180.73,4.08
1595090.1,27.8,2.29,234340.99,4.08
1595437.96,27.81,2.29,234394.11,4.09
1595231.76,27.81,2.29,234323.04,4.08
1595231.76,27.81,2.29,234323.04,4.08
1595025.56,27.81,2.29,234317.88,4.09
1594868.62,27.81,2.29,234260.19,4.08
1594494.91,27.8,2.29,233897.58,4.08
1594476.75,27.81,2.29,233993.97,4.08
1594198.5,27.81,2.29,233949.93,4.08
1593992.3,27.81,2.29,233938.82,4.08
1593786.11,27.81,2.29,233936.79,4.08
1593767.95,27.81,2.29,234024.1,4.08
1593184.97,27.81,2.29,233441.83,4.07
1592978.77,27.81,2.29,233388.88,4.07
1590714.6,27.81,2.29,233336.74,4.08
1590923.95,27.81,2.3,233723.4,4.09
1590905.79,27.82,2.3,233653.31,4.09
1590905.79,27.82,2.3,233626.77,4.08
1590699.59,27.82,2.3,233804.17,4.09
1590493.4,27.82,2.3,233802.0,4.09
1590493.4,27.82,2.3,233802.0,4.09
1590287.2,27.82,2.3,233727.93,4.09
1590081.0,27.82,2.3,233725.9,4.09
1589924.49,27.82,2.3,233851.35,4.09
1589718.29,27.82,2.3,233777.14,4.09
1589559.94,27.82,2.3,233622.58,4.09
1589281.7,27.82,2.3,233532.9,4.09
1589017.14,27.82,2.3,233614.88,4.09
1589021.4,27.82,2.3,235831.28,4.13
1589945.78,27.84,2.32,235909.17,4.13
1590116.37,27.85,2.33,237969.56,4.17
1589774.02,27.84,2.32,237727.35,4.16
1590949.1,27.87,2.35,238195.69,4.17
1590697.15,27.87,2.35,237703.3,4.16
1590490.96,27.87,2.35,237632.44,4.16
1590284.76,27.87,2.35,237627.06,4.16
1589998.98,27.87,2.34,237328.74,4.16
1589980.82,27.87,2.35,237425.13,4.16
1590298.78,27.88,2.35,237790.57,4.17
1589982.45,27.88,2.35,237640.14,4.17
1589964.29,27.88,2.35,237736.53,4.17
1590196.46,27.89,2.36,237724.96,4.17
1589990.26,27.89,2.36,237735.87,4.17
1589616.54,27.88,2.35,237719.95,4.17
1589616.54,27.88,2.35,237750.24,4.17
1589934.5,27.89,2.36,237902.2,4.17
1589728.31,27.89,2.36,238015.43,4.18
1589522.11,27.89,2.36,238192.1,4.18
1589503.95,27.9,2.37,238288.49,4.18
1589297.75,27.9,2.37,238299.4,4.18
1588981.42,27.89,2.36,238102.94,4.18
1590034.67,27.91,2.38,239527.0,4.21
1590262.19,27.92,2.39,239590.72,4.21
1590244.03,27.92,2.39,239931.94,4.21
1590244.03,27.92,2.39,239931.94,4.21
1590037.83,27.93,2.39,239929.77,4.21
1589831.63,27.93,2.39,239855.71,4.21
1589625.43,27.93,2.39,239784.64,4.21
1589625.9,27.93,2.39,239786.77,4.21
1589744.44,27.93,2.4,240095.85,4.22
1589538.24,27.93,2.4,240093.83,4.22
1589520.08,27.94,2.4,240181.14,4.22
1589520.08,27.94,2.4,240183.84,4.22
1589501.92,27.94,2.4,240280.23,4.22
1589295.72,27.94,2.4,240291.38,4.22
1589063.19,27.94,2.4,240288.92,4.23
1588689.47,27.94,2.4,240049.25,4.22
1588689.47,27.94,2.4,240024.98,4.22
1588689.47,27.94,2.4,240024.98,4.22
1588483.27,27.94,2.4,240022.95,4.22
1588277.08,27.94,2.4,239948.74,4.22
1588070.88,27.94,2.4,239877.67,4.22
1587864.68,27.95,2.4,239872.5,4.22
1587577.66,27.95,2.4,239850.36,4.22
1587282.92,27.94,2.4,239566.11,4.22
1587076.72,27.94,2.4,239564.08,4.22
1586870.52,27.94,2.4,239489.87,4.22
1586871.04,27.94,2.4,239518.11,4.22
1586871.04,27.94,2.4,239518.11,4.22
1586664.84,27.95,2.4,239447.48,4.22
1586458.64,27.95,2.4,239441.87,4.22
1586618.13,27.95,2.4,239429.52,4.22
1586329.94,27.95,2.4,239566.98,4.22
1586331.81,27.95,2.4,239574.17,4.22
1586370.63,27.96,2.41,239646.07,4.22
1586082.44,27.96,2.41,240006.58,4.23
1585699.42,27.95,2.4,239798.77,4.23
1585699.42,27.95,2.4,239798.77,4.23
1585605.32,27.95,2.4,239706.39,4.23
1585832.84,27.96,2.41,239770.11,4.23
1585626.64,27.96,2.41,239984.35,4.23
1585628.13,27.96,2.41,239988.0,4.23
1585421.93,27.96,2.41,239985.97,4.23
1585215.74,27.96,2.41,239911.76,4.23
1585009.54,27.96,2.41,239909.59,4.23
1584803.34,27.96,2.41,239835.52,4.23
1584597.14,27.96,2.41,239782.58,4.23
1584390.95,27.97,2.41,239759.29,4.23
1584184.75,27.97,2.41,239688.22,4.23
1584184.75,27.97,2.41,239688.22,4.23
1583978.55,27.97,2.41,239683.05,4.23
1583772.35,27.97,2.41,239680.88,4.23
1583754.19,27.97,2.42,239768.33,4.23
1583548.0,27.97,2.42,239697.26,4.23
1583341.8,27.98,2.42,239692.1,4.24
1582978.08,27.97,2.41,239407.9,4.23
1582771.88,27.97,2.41,239354.95,4.23
1583007.59,27.98,2.42,239764.5,4.24
1582801.39,27.98,2.42,239693.67,4.24
1582783.23,27.98,2.42,239871.8,4.24
1582783.23,27.98,2.42,239871.8,4.24
1581789.34,27.97,2.41,238880.23,4.22
1581583.14,27.97,2.41,238878.21,4.22
1581376.94,27.97,2.41,238804.0,4.22
1581358.78,27.98,2.41,238900.39,4.23
1580775.81,27.97,2.4,238318.11,4.22
1580403.9,27.97,2.4,237955.28,4.21
1580139.35,27.97,2.4,237926.63,4.21
1579319.2,27.97,2.4,237883.33,4.21
1579319.2,27.97,2.4,237883.33,4.21
1579546.72,27.98,2.41,238191.88,4.22
1579546.72,27.98,2.41,238191.88,4.22
1579320.84,27.98,2.4,238098.34,4.22
1579302.68,27.98,2.41,238194.73,4.22
1579096.48,27.98,2.41,238205.64,4.22
1578890.28,27.98,2.41,238203.62,4.22
1578890.28,27.98,2.41,238203.62,4.22
1578684.09,27.98,2.41,238129.41,4.22
1578459.69,27.98,2.41,237907.85,4.22
1578253.5,27.98,2.41,237836.78,4.22
1578047.3,27.98,2.41,237831.62,4.22
1577841.1,27.98,2.41,237829.59,4.22
1577841.1,27.98,2.41,237829.59,4.22
1577634.9,27.99,2.41,237755.38,4.22
1577813.37,27.99,2.41,237923.98,4.22
1577875.81,28.0,2.42,237879.12,4.22
1577614.74,28.0,2.42,237896.68,4.22
1577408.54,28.0,2.42,237825.83,4.22
1577408.54,28.0,2.42,237825.83,4.22
1577202.34,28.0,2.42,237820.45,4.22
1577429.86,28.0,2.42,237904.84,4.22
1577161.14,28.0,2.42,239226.13,4.25
1577142.98,28.01,2.42,239546.68,4.25
1577056.14,28.01,2.43,238965.54,4.24
1577426.64,28.02,2.44,239359.18,4.25
1576864.81,28.01,2.43,239119.55,4.25
1576864.81,28.01,2.43,239119.55,4.25
1576658.61,28.01,2.43,239048.48,4.25
1576452.41,28.01,2.43,239043.32,4.25
1575712.13,28.01,2.42,238263.83,4.23
1575505.93,28.01,2.42,238261.81,4.24
1575371.93,28.01,2.42,238257.31,4.24
1575165.73,28.01,2.42,238183.1,4.24
1574959.53,28.01,2.42,238112.27,4.23
1574753.33,28.01,2.42,238106.86,4.24
1574735.17,28.01,2.43,238203.25,4.24
1574735.17,28.01,2.43,238203.25,4.24
1574970.88,28.02,2.43,238642.14,4.25
1574970.88,28.02,2.43,238642.14,4.25
1574764.68,28.02,2.43,238640.11,4.25
1574465.52,28.02,2.43,237815.6,4.23
1574093.62,28.02,2.43,237425.11,4.23
1573887.42,28.02,2.43,237350.9,4.23
1573770.49,28.02,2.43,236526.42,4.21
1573564.29,28.02,2.43,236455.34,4.21
1571370.36,28.02,2.44,236400.23,4.22
1571370.36,28.02,2.44,236400.23,4.22
1571579.71,28.03,2.44,236805.01,4.22
1571373.51,28.03,2.44,236802.98,4.22
1571373.51,28.03,2.44,236802.98,4.22
1571167.32,28.03,2.44,236728.77,4.22
1571149.16,28.04,2.44,236825.16,4.23
1571376.68,28.04,2.45,237133.71,4.23
1571376.68,28.04,2.45,237133.71,4.23
1571170.48,28.04,2.45,237131.69,4.23
1570960.76,28.04,2.45,236893.04,4.23
1570754.57,28.04,2.45,236818.83,4.23
1570380.85,28.04,2.44,236579.15,4.22
1570362.69,28.04,2.45,236509.06,4.22
1570156.49,28.04,2.45,236686.46,4.23
1570138.33,28.05,2.45,236782.85,4.23
1569852.55,28.04,2.45,236484.52,4.22
1569852.55,28.04,2.45,236484.52,4.22
1569834.39,28.05,2.45,236634.93,4.23
1569816.23,28.05,2.45,236731.32,4.23
1569816.23,28.05,2.45,236731.32,4.23
1569816.23,28.05,2.45,236731.32,4.23
1569798.07,28.05,2.45,236881.74,4.23
1569591.87,28.06,2.46,236879.71,4.23
1569573.71,28.06,2.46,236967.02,4.24
1569891.67,28.07,2.47,237051.45,4.24
1569873.51,28.07,2.47,237428.84,4.25
1569667.32,28.07,2.47,237426.67,4.25
1569649.16,28.08,2.47,237514.13,4.25
1569370.91,28.08,2.47,237515.03,4.25
1569092.67,28.08,2.47,237385.25,4.25
1568902.53,28.07,2.47,237354.74,4.25
1568696.33,28.08,2.47,237283.91,4.25
1568932.03,28.08,2.48,237711.35,4.25
1568725.83,28.08,2.48,237640.27,4.25
1568707.67,28.09,2.48,237818.75,4.26
1568501.48,28.09,2.48,237816.72,4.26
1568268.94,28.09,2.48,237822.05,4.26
1568062.74,28.09,2.48,237747.84,4.26
1568062.74,28.09,2.48,239391.57,4.29
1568044.58,28.09,2.48,239321.48,4.29
1567838.38,28.1,2.48,239498.89,4.29
1572144.13,28.17,2.56,243798.7,4.37
1571937.93,28.17,2.56,243796.68,4.37
1571919.77,28.18,2.57,243883.99,4.37
1571713.58,28.18,2.57,243812.91,4.37
1571507.38,28.18,2.57,243807.75,4.37
1571301.18,28.18,2.57,243737.12,4.37
1571283.02,28.19,2.57,243915.28,4.38
1571264.86,28.19,2.57,244011.67,4.38
1571070.59,28.19,2.57,243784.65,4.37
1570864.39,28.19,2.57,243795.66,4.37
1570502.49,28.18,2.57,243442.82,4.37
1570484.33,28.19,2.57,243539.21,4.37
1570278.13,28.19,2.57,243550.35,4.37
1570071.94,28.19,2.57,243548.33,4.37
1569865.74,28.19,2.57,243474.12,4.37
1569659.54,28.19,2.57,243421.17,4.37
1569453.34,28.2,2.57,243397.88,4.37
1569247.15,28.2,2.57,243326.81,4.37
1569247.15,28.2,2.57,243326.81,4.37
1569247.15,28.2,2.57,243326.81,4.37
1569040.95,28.2,2.57,243321.65,4.37
1568834.75,28.2,2.57,243319.62,4.37
1568628.55,28.2,2.57,243245.41,4.37
1568422.36,28.2,2.57,243174.58,4.37
1568216.16,28.2,2.57,243169.17,4.37
1568216.16,28.2,2.57,243169.17,4.37
1568216.16,28.2,2.57,243169.17,4.37
1568009.96,28.2,2.57,243098.32,4.37
1567991.8,28.21,2.58,243277.69,4.38
1567785.6,28.21,2.58,243275.52,4.38
1567767.44,28.21,2.58,243362.97,4.38
1567767.44,28.21,2.58,243362.97,4.38
1567561.25,28.21,2.58,243360.94,4.38
1567355.05,28.22,2.58,243286.73,4.38
1567148.85,28.22,2.58,243284.56,4.38
1566884.29,28.22,2.58,243255.78,4.38
1566884.29,28.22,2.58,243255.78,4.38
1566606.05,28.22,2.58,243163.92,4.38
1566587.89,28.22,2.58,243251.37,4.38
1566381.69,28.22,2.58,243180.54,4.38
1566175.49,28.22,2.58,243175.13,4.38
1565969.3,28.23,2.59,243172.96,4.38
1565763.1,28.23,2.59,243098.9,4.38
1565556.9,28.23,2.59,243045.95,4.38
1565675.44,28.23,2.59,243336.96,4.39
1565469.24,28.24,2.59,243334.93,4.39
1565263.05,28.24,2.59,243260.72,4.39
1565056.85,28.24,2.59,243258.7,4.39
1565038.69,28.24,2.59,243346.01,4.39
1564832.49,28.24,2.6,243275.01,4.39
1564537.75,28.24,2.59,242990.71,4.39
1564331.56,28.24,2.59,242985.47,4.39
1564125.36,28.24,2.59,242983.3,4.39
1563919.16,28.24,2.59,242909.23,4.39
1563919.16,28.24,2.59,242909.23,4.39
1563712.96,28.25,2.59,242838.16,4.39
1563506.77,28.25,2.59,242833.0,4.39
1563300.57,28.25,2.59,242830.83,4.39
1563094.37,28.25,2.59,242756.76,4.39
1562888.17,28.25,2.59,242685.69,4.39
1562870.01,28.25,2.6,242864.07,4.39
1562870.01,28.25,2.6,242864.07,4.39
1562870.01,28.25,2.6,242864.07,4.39
1562663.82,28.26,2.6,242793.24,4.39
1562782.36,28.26,2.6,243102.09,4.4
1562576.16,28.26,2.6,243049.14,4.4
1562369.96,28.26,2.6,243025.85,4.4
1562369.96,28.26,2.6,243025.85,4.4
1562369.96,28.26,2.6,243025.85,4.4
1562165.01,28.26,2.6,242814.63,4.39
1561958.81,28.26,2.6,242743.8,4.39
1562194.51,28.27,2.61,243171.23,4.4
1561988.31,28.27,2.61,243100.16,4.4
1561988.31,28.27,2.61,243100.16,4.4
1561782.12,28.27,2.61,243095.0,4.4
1561508.46,28.27,2.6,242826.38,4.4
1561230.22,28.27,2.6,242789.36,4.4
1561212.06,28.27,2.61,242885.75,4.4
1561005.86,28.27,2.61,242896.9,4.4
1560799.66,28.28,2.61,242825.83,4.4
1560593.46,28.28,2.61,242820.66,4.4
1560820.98,28.28,2.61,242905.06,4.4
1560614.79,28.29,2.62,243098.63,4.41
1560408.59,28.29,2.62,243096.6,4.41
1560202.39,28.29,2.62,243022.39,4.41
1559996.19,28.29,2.62,243020.36,4.41
1559789.99,28.29,2.62,242946.15,4.41
1559583.8,28.29,2.62,242943.98,4.41
1559792.96,28.3,2.62,247304.53,4.49
1559429.25,28.29,2.62,247020.33,4.48
1559223.05,28.29,2.62,246946.26,4.48
1559223.05,28.29,2.62,246946.26,4.48
1559016.85,28.29,2.62,246875.63,4.48
1558810.65,28.3,2.62,246870.03,4.48
1561288.9,28.34,2.66,246562.12,4.48
1561288.9,28.34,2.66,246562.12,4.48
1561082.7,28.34,2.66,246560.1,4.48
1561082.7,28.34,2.66,246560.1,4.48
1560876.5,28.34,2.66,246485.89,4.48
1560876.5,28.34,2.66,246485.89,4.48
1560717.73,28.34,2.66,246327.38,4.47
1560511.53,28.34,2.66,246256.56,4.47
1560493.37,28.35,2.66,246434.69,4.48
1560287.17,28.35,2.66,246364.05,4.48
1560287.17,28.35,2.66,246364.05,4.48
1560080.98,28.35,2.67,246358.45,4.48
1559874.78,28.35,2.67,246305.5,4.48
1559993.32,28.36,2.67,246596.52,4.48
1560291.53,28.36,2.68,246528.7,4.48
1560291.53,28.36,2.68,246528.7,4.48
1560085.33,28.37,2.68,247026.47,4.49
1560067.17,28.37,2.68,247122.86,4.49
1559872.2,28.37,2.68,246935.39,4.49
1559526.14,28.36,2.67,246565.23,4.48
1559735.49,28.37,2.68,246986.35,4.49
1559529.29,28.37,2.68,246984.32,4.49
1559323.09,28.37,2.68,246910.11,4.49
1559116.89,28.37,2.68,246908.08,4.49
1558831.11,28.37,2.68,246586.37,4.49
1558831.11,28.37,2.68,246586.37,4.49
1558624.92,28.37,2.68,246512.16,4.49
1558852.44,28.38,2.68,246596.55,4.49
1558834.28,28.38,2.69,246917.1,4.5
1558628.08,28.38,2.69,246846.47,4.5
1558254.36,28.38,2.68,246606.79,4.49
1558236.2,28.38,2.69,246784.96,4.5
1558030.0,28.38,2.69,246714.32,4.49
1558257.52,28.39,2.69,247062.92,4.5
1558051.33,28.39,2.69,246992.09,4.5
1558051.33,28.39,2.69,246992.09,4.5
1558033.17,28.4,2.7,247170.23,4.5
1558015.01,28.4,2.7,247266.62,4.51
1558015.01,28.4,2.7,247266.62,4.51
1557808.81,28.4,2.7,247277.53,4.51
1557602.61,28.4,2.7,247206.46,4.51
1557396.41,28.4,2.7,247201.3,4.51
1557190.22,28.41,2.7,247199.13,4.51
1556984.02,28.41,2.7,247125.06,4.51
1556777.82,28.41,2.7,247122.89,4.51
1556571.62,28.41,2.7,247048.82,4.51
1556365.43,28.41,2.7,247046.8,4.51
1556347.27,28.42,2.7,247134.11,4.51
1556141.07,28.42,2.7,247063.47,4.51
1555934.87,28.42,2.71,247057.87,4.51
1555728.67,28.42,2.71,246986.8,4.51
1555522.48,28.42,2.71,246981.63,4.51
1555316.28,28.42,2.71,246910.63,4.51
1555110.08,28.42,2.71,246905.4,4.51
1554746.36,28.42,2.7,246621.2,4.51
1554728.2,28.42,2.71,246717.59,4.51
1554522.01,28.42,2.71,246728.73,4.51
1554522.01,28.42,2.71,246728.73,4.51
1554522.01,28.42,2.71,246728.73,4.51
1554315.81,28.43,2.71,246726.7,4.51
1554109.61,28.43,2.71,246652.5,4.51
1553903.41,28.43,2.71,246581.42,4.51
1553697.21,28.43,2.71,246576.26,4.51
1553679.05,28.43,2.71,246672.65,4.51
1553472.86,28.44,2.71,246661.54,4.52
1553591.4,28.44,2.72,246592.28,4.51
1553593.09,28.44,2.72,246594.96,4.51
1553386.89,28.44,2.72,246902.25,4.52
1553368.73,28.45,2.72,246998.63,4.52
1553600.9,28.45,2.73,246987.06,4.52
1553810.25,28.46,2.73,247408.18,4.53
1553792.09,28.46,2.73,247504.57,4.53
1553585.89,28.47,2.73,247493.46,4.53
1553379.69,28.47,2.74,247422.6,4.53
1553361.53,28.47,2.74,247601.98,4.54
1553343.37,28.47,2.74,247698.37,4.54
1553137.18,28.48,2.74,247819.66,4.54
1552930.98,28.48,2.74,247875.56,4.55
1552557.26,28.47,2.74,247672.11,4.54
1552399.43,28.47,2.74,247519.25,4.54
1552626.95,28.48,2.74,248006.55,4.55
1552626.95,28.48,2.74,248006.55,4.55
1552626.95,28.48,2.74,248006.55,4.55
1552608.79,28.48,2.74,248156.96,4.55
1552402.59,28.48,2.74,248086.1,4.55
1552196.4,28.48,2.75,248080.72,4.55
1551990.2,28.49,2.75,248078.55,4.55
1551616.48,28.48,2.74,247705.78,4.55
1551844.0,28.49,2.75,247985.92,4.55
1551637.8,28.49,2.75,247983.75,4.55
1551431.6,28.49,2.75,247909.68,4.55
1551413.44,28.5,2.75,248006.07,4.56
1551207.25,28.5,2.75,248016.99,4.56
1551001.05,28.5,2.75,247945.92,4.56
1550794.85,28.5,2.75,247940.75,4.56
1550776.69,28.5,2.75,248037.14,4.56
1550949.1,28.51,2.76,248420.19,4.57
1550930.94,28.51,2.76,248516.58,4.57
1550724.74,28.52,2.76,248527.5,4.57
1550706.58,28.52,2.77,248623.89,4.57
1550706.58,28.52,2.77,248623.89,4.57
1550688.42,28.52,2.77,248774.3,4.58
1550482.23,28.52,2.77,248772.27,4.58
1550276.03,28.53,2.77,248698.06,4.58
1550257.87,28.53,2.77,248794.45,4.58
1550239.71,28.53,2.78,248944.87,4.58
1550221.55,28.54,2.78,249041.25,4.58
1550203.39,28.54,2.78,249191.67,4.59
1550321.93,28.55,2.79,249180.21,4.59
1550115.73,28.55,2.79,249429.68,4.59
1550115.73,28.55,2.79,249429.68,4.59
1549909.54,28.55,2.79,249427.51,4.59
1550028.08,28.56,2.79,249667.81,4.6
1549664.36,28.55,2.79,249383.61,4.59
1549399.8,28.55,2.79,249434.43,4.6
1549135.24,28.55,2.79,249389.37,4.6
1548929.05,28.55,2.79,249336.42,4.6
1548722.85,28.55,2.79,249313.13,4.6
1548722.85,28.55,2.79,249291.75,4.6
1546496.9,28.56,2.79,249131.21,4.6
1546235.82,28.56,2.8,250020.21,4.62
1545988.96,28.56,2.8,249452.61,4.61
1546204.35,28.56,2.8,249297.51,4.61
1545909.61,28.56,2.8,249013.26,4.6
1545827.72,28.56,2.8,249531.68,4.61
1545540.36,28.56,2.8,249226.79,4.61
1545334.17,28.56,2.8,249224.76,4.61
1545127.97,28.56,2.8,249150.55,4.61
1545131.53,28.56,2.8,249154.69,4.61
1544925.33,28.56,2.8,249152.66,4.61
1544907.17,28.57,2.8,249239.97,4.61
1544700.98,28.57,2.8,249169.33,4.61
1544682.82,28.57,2.81,249347.5,4.61
1544664.66,28.58,2.81,249443.89,4.61
1544664.66,28.58,2.81,249443.89,4.61
1545287.12,28.59,2.83,250356.97,4.63
1545080.92,28.6,2.83,250345.86,4.63
1544874.73,28.6,2.83,250275.22,4.63
1544668.53,28.6,2.83,250269.62,4.63
1544462.33,28.6,2.83,250198.55,4.63
1544689.85,28.61,2.83,250615.77,4.64
1544483.65,28.61,2.83,250544.7,4.64
1544277.46,28.61,2.83,250539.53,4.64
1544071.26,28.61,2.83,250468.67,4.64
1544189.8,28.62,2.84,250777.77,4.65
1543983.6,28.62,2.84,250724.82,4.65
1543777.4,28.62,2.84,250701.53,4.65
1543544.87,28.62,2.84,250692.37,4.65
1543936.85,28.63,2.85,250678.93,4.65
1543936.85,28.63,2.85,250678.93,4.65
1543658.61,28.63,2.85,250679.83,4.65
1543452.41,28.63,2.85,250608.77,4.65
1543246.21,28.63,2.85,250603.6,4.65
1543040.01,28.63,2.85,250601.57,4.65
1543021.85,28.64,2.85,250688.88,4.65
1542815.66,28.64,2.86,250617.81,4.65
1542880.73,28.64,2.86,251711.67,4.67
1542674.53,28.64,2.86,251706.5,4.67
1542300.81,28.64,2.85,251344.12,4.67
1542282.65,28.64,2.86,251440.51,4.67
1541987.92,28.64,2.85,251156.26,4.66
1541989.61,28.64,2.85,251162.76,4.66
1541989.61,28.64,2.85,251162.76,4.66
1541783.41,28.64,2.85,251173.91,4.67
1541635.21,28.64,2.85,251191.22,4.67
1541429.01,28.64,2.85,251165.87,4.67
1542198.56,28.65,2.87,255658.11,4.75
1542180.4,28.66,2.87,255645.27,4.75
1546168.07,28.73,2.94,256667.73,4.77
1545961.87,28.73,2.94,257272.74,4.78
1545755.67,28.74,2.94,257270.71,4.78
1545532.71,28.73,2.94,257003.67,4.78
1545326.52,28.73,2.94,256929.46,4.78
1545061.96,28.73,2.94,256967.26,4.78
1544855.76,28.74,2.94,256896.19,4.78
1544609.54,28.74,2.94,256917.91,4.78
1544591.38,28.74,2.95,257096.29,4.78
1544573.22,28.75,2.95,257192.68,4.79
1544350.85,28.74,2.95,257029.53,4.78
1544144.65,28.74,2.95,257018.42,4.78
1543938.45,28.75,2.95,256947.6,4.78
1543732.26,28.75,2.95,256942.19,4.78
1543526.06,28.75,2.95,256871.12,4.78
1543319.86,28.75,2.95,256865.95,4.79
1542323.99,28.74,2.94,255868.85,4.77
