ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
397080.55,10.67,5.5,214170.3,5.75
396495.53,10.65,5.48,213677.53,5.74
396443.81,10.66,5.48,213677.53,5.74
396580.63,10.66,5.49,213677.53,5.74
396528.91,10.66,5.49,213677.53,5.75
396533.26,10.66,5.49,213679.92,5.75
396481.53,10.66,5.49,213693.06,5.75
396429.81,10.67,5.49,213705.94,5.75
396378.09,10.67,5.5,213720.28,5.75
396514.91,10.67,5.5,214180.16,5.77
396463.19,10.68,5.5,214042.63,5.76
396735.59,10.68,5.51,214043.23,5.76
396872.42,10.69,5.52,214042.72,5.77
396820.7,10.69,5.52,214042.63,5.77
396768.97,10.69,5.52,214047.11,5.77
397131.13,10.7,5.53,214056.41,5.77
397132.58,10.7,5.53,214058.4,5.77
397080.85,10.71,5.53,214748.12,5.79
397029.13,10.71,5.54,214530.77,5.79
397165.95,10.71,5.54,215085.2,5.8
397114.23,10.72,5.54,215085.2,5.8
397062.51,10.72,5.54,215085.2,5.81
397010.78,10.72,5.55,215085.2,5.81
396959.06,10.72,5.55,215237.9,5.81
396907.33,10.72,5.55,215263.77,5.81
396879.35,10.72,5.55,215347.72,5.82
397040.34,10.73,5.56,215158.69,5.81
397040.34,10.73,5.56,215158.69,5.81
397129.26,10.73,5.56,215463.92,5.82
397077.54,10.74,5.56,215463.92,5.83
396790.45,10.73,5.56,215256.18,5.82
396927.27,10.74,5.56,215256.18,5.82
396875.55,10.74,5.56,215256.18,5.82
396823.83,10.74,5.57,215256.26,5.83
397194.54,10.75,5.58,215361.01,5.83
396990.41,10.75,5.57,215192.15,5.82
396938.69,10.75,5.57,215117.65,5.82
396576.25,10.74,5.57,215118.49,5.82
396470.37,10.74,5.56,215018.18,5.82
396958.72,10.75,5.58,216013.77,5.85
396908.37,10.75,5.58,215777.02,5.85
396856.64,10.75,5.58,215777.02,5.85
396804.92,10.75,5.58,215777.02,5.85
396510.79,10.75,5.58,215474.2,5.84
396459.07,10.75,5.58,215474.2,5.84
396407.34,10.75,5.58,215480.75,5.84
396355.62,10.75,5.58,215475.78,5.85
396161.49,10.75,5.58,215366.08,5.84
396109.76,10.75,5.58,215375.53,5.84
396246.59,10.76,5.58,215364.5,5.85
396194.86,10.76,5.58,215550.88,5.85
396143.14,10.76,5.59,215550.88,5.85
396091.42,10.76,5.59,215550.88,5.86
395771.42,10.75,5.58,215230.88,5.85
395719.69,10.75,5.58,215238.83,5.85
395667.97,10.75,5.58,215235.06,5.85
395384.09,10.75,5.58,214915.05,5.84
395332.37,10.75,5.58,214911.75,5.84
395280.64,10.75,5.58,215036.3,5.85
395228.92,10.75,5.58,214994.48,5.85
395365.74,10.76,5.59,215089.6,5.85
395502.57,10.76,5.59,215089.6,5.85
395639.4,10.77,5.6,215089.6,5.86
396010.11,10.78,5.61,215089.6,5.86
395958.39,10.78,5.61,215101.65,5.86
395595.95,10.78,5.6,215099.73,5.86
395732.77,10.78,5.61,215113.34,5.86
396186.15,10.79,5.62,215597.34,5.87
395711.05,10.78,5.61,215170.11,5.86
395671.2,10.79,5.61,215132.29,5.86
396186.98,10.8,5.63,216399.51,5.9
396191.33,10.8,5.63,216400.83,5.9
395777.54,10.81,5.64,216400.83,5.91
395725.81,10.81,5.64,216400.83,5.91
395862.64,10.82,5.65,216400.83,5.92
395810.91,10.82,5.65,216403.24,5.92
395759.19,10.82,5.65,216406.71,5.92
395707.46,10.83,5.65,216421.43,5.92
395655.74,10.83,5.65,216404.08,5.92
395695.45,10.83,5.66,216822.97,5.93
395643.73,10.83,5.66,216822.97,5.94
395500.57,10.83,5.66,216589.38,5.93
395448.84,10.83,5.66,216589.38,5.93
395169.87,10.83,5.65,216219.45,5.92
395540.59,10.84,5.67,216227.84,5.92
395488.87,10.84,5.67,216220.57,5.93
395437.14,10.84,5.67,216219.45,5.93
395799.29,10.85,5.68,216641.95,5.94
395436.85,10.84,5.67,216257.42,5.93
395152.97,10.84,5.67,216219.45,5.93
395113.12,10.84,5.67,216565.89,5.94
395238.08,10.85,5.67,216582.15,5.94
395608.79,10.86,5.68,216582.15,5.94
395557.07,10.86,5.69,216582.15,5.95
395505.35,10.86,5.69,216582.15,5.95
395642.17,10.87,5.69,216584.45,5.95
395779.0,10.87,5.7,216582.65,5.95
395727.27,10.87,5.7,216582.15,5.95
395864.1,10.88,5.71,217430.95,5.98
395450.31,10.89,5.72,217430.95,5.99
395398.58,10.89,5.72,217402.02,5.99
395346.86,10.9,5.72,217402.02,5.99
395295.13,10.9,5.72,217402.02,5.99
395243.41,10.9,5.73,217402.02,5.99
395191.69,10.9,5.73,217443.0,6.0
395139.96,10.9,5.73,217420.78,6.0
395111.98,10.9,5.73,217475.34,6.0
395634.1,10.92,5.75,218169.05,6.02
395582.38,10.92,5.75,218169.05,6.02
395585.28,10.92,5.75,218186.35,6.02
395285.97,10.92,5.74,217769.32,6.01
395234.24,10.92,5.75,217769.32,6.02
395020.2,10.91,5.74,217727.02,6.02
394968.47,10.92,5.74,217788.23,6.02
395105.3,10.92,5.75,217728.05,6.02
395053.57,10.92,5.75,217731.55,6.02
395001.85,10.92,5.75,218020.84,6.03
394962.0,10.93,5.75,218002.89,6.03
394804.9,10.92,5.75,217845.79,6.03
394741.3,10.92,5.75,217756.51,6.03
394689.58,10.93,5.75,217756.51,6.03
394637.85,10.93,5.75,217756.51,6.03
394586.13,10.93,5.76,217756.51,6.03
394534.41,10.93,5.76,217769.5,6.03
394987.78,10.94,5.77,217758.26,6.03
394936.06,10.95,5.77,217756.51,6.04
394884.33,10.95,5.77,218189.28,6.05
394421.1,10.94,5.76,217839.91,6.04
394357.51,10.94,5.77,217786.51,6.04
394728.23,10.95,5.78,217786.51,6.04
394676.5,10.95,5.78,217786.51,6.04
394314.06,10.94,5.77,217800.02,6.04
394262.34,10.94,5.77,217811.46,6.05
394210.61,10.95,5.77,217792.74,6.05
394158.89,10.95,5.77,217833.05,6.05
394553.35,10.96,5.79,218774.69,6.08
394988.57,10.97,5.8,218974.77,6.08
395303.72,10.98,5.81,219146.51,6.09
395251.99,10.99,5.81,219146.51,6.09
395200.27,10.99,5.81,219146.51,6.09
395148.54,10.99,5.82,219146.51,6.09
395096.82,10.99,5.82,219169.47,6.1
395045.09,10.99,5.82,219150.34,6.1
394993.37,10.99,5.82,219190.31,6.1
395367.4,11.01,5.83,219670.04,6.11
395303.8,11.01,5.83,219543.34,6.11
395252.08,11.01,5.84,219543.34,6.11
395200.35,11.01,5.84,219543.34,6.12
395571.07,11.02,5.85,219564.51,6.12
395519.35,11.02,5.85,219554.2,6.12
395467.62,11.03,5.85,219543.91,6.12
395604.45,11.03,5.86,219543.73,6.12
395190.65,11.04,5.87,219543.73,6.14
395150.8,11.05,5.87,220204.39,6.16
394944.75,11.04,5.87,220014.41,6.15
394990.16,11.05,5.87,220073.36,6.15
394706.28,11.04,5.87,219806.53,6.15
394654.56,11.04,5.87,219806.53,6.15
395025.27,11.05,5.88,219806.53,6.15
395162.1,11.06,5.89,219807.74,6.15
394799.66,11.05,5.88,219806.81,6.15
394747.93,11.05,5.88,219806.57,6.15
394696.21,11.05,5.88,219806.53,6.16
395066.93,11.07,5.89,220436.21,6.17
395203.75,11.07,5.9,220459.95,6.18
395152.03,11.07,5.9,220552.67,6.18
395288.86,11.08,5.91,220552.67,6.18
395237.13,11.08,5.91,220552.67,6.18
395185.41,11.08,5.91,220552.67,6.19
395133.68,11.08,5.91,220553.04,6.19
395270.51,11.09,5.92,220552.81,6.19
395218.78,11.09,5.92,220558.94,6.19
395220.23,11.09,5.92,220560.7,6.19
395168.51,11.09,5.92,220554.43,6.19
395116.79,11.1,5.92,220932.84,6.2
395253.61,11.1,5.93,220932.84,6.21
395201.89,11.1,5.93,220932.84,6.21
395150.16,11.11,5.93,220932.84,6.21
395286.99,11.11,5.94,220934.58,6.21
395128.44,11.11,5.94,220776.03,6.21
394996.71,11.11,5.93,220763.14,6.21
394944.99,11.11,5.93,220761.52,6.21
394893.26,11.11,5.94,220761.4,6.21
394841.54,11.11,5.94,221261.16,6.23
394789.82,11.11,5.94,221127.92,6.22
394738.09,11.11,5.94,221127.92,6.23
394531.2,11.12,5.95,221204.12,6.23
394479.47,11.12,5.95,221204.12,6.24
394751.88,11.13,5.96,221204.12,6.24
394700.15,11.13,5.96,221557.33,6.25
395070.87,11.15,5.97,221622.96,6.25
394900.06,11.14,5.97,221814.78,6.26
396457.89,11.19,6.02,223423.8,6.31
397207.4,11.21,6.04,224294.12,6.33
397098.85,11.21,6.04,224186.34,6.33
397575.97,11.22,6.05,225217.99,6.36
398029.34,11.24,6.06,225217.99,6.36
397977.62,11.24,6.07,225221.1,6.36
397925.9,11.24,6.07,225225.26,6.36
397874.17,11.24,6.07,225225.57,6.36
397577.47,11.24,6.06,226246.6,6.39
397561.36,11.24,6.07,226505.78,6.4
397758.39,11.25,6.07,225835.75,6.39
397706.66,11.25,6.08,225835.75,6.39
397857.34,11.25,6.08,225430.33,6.38
397700.45,11.25,6.08,225807.99,6.39
397648.73,11.25,6.08,225807.99,6.39
397785.55,11.26,6.09,225807.99,6.39
397733.83,11.26,6.09,225828.17,6.4
397682.11,11.26,6.09,225818.34,6.4
398135.48,11.28,6.11,225811.34,6.4
398135.48,11.28,6.11,225811.34,6.4
397720.38,11.27,6.1,226170.84,6.41
398102.97,11.28,6.11,226353.04,6.41
397838.32,11.28,6.1,225986.94,6.4
397678.38,11.27,6.1,226147.99,6.41
398057.07,11.29,6.11,226147.99,6.41
397696.66,11.28,6.1,226147.99,6.41
397644.93,11.28,6.11,226150.85,6.41
397593.21,11.28,6.11,226148.01,6.42
397541.49,11.28,6.11,226147.99,6.42
397994.86,11.3,6.12,226211.81,6.42
397943.14,11.3,6.13,226223.05,6.42
397468.04,11.29,6.11,226177.07,6.42
397428.19,11.29,6.12,226435.45,6.43
397364.59,11.29,6.12,226247.99,6.43
397689.95,11.3,6.13,226247.99,6.43
398060.67,11.31,6.14,226247.99,6.43
398008.95,11.32,6.14,226250.66,6.43
397957.22,11.32,6.14,226249.53,6.43
397736.51,11.31,6.14,226022.39,6.43
397873.34,11.32,6.15,226021.35,6.43
397821.61,11.32,6.15,226538.73,6.45
397534.52,11.31,6.14,226031.23,6.43
397482.8,11.31,6.14,226020.85,6.43
397325.7,11.31,6.14,225863.97,6.43
397273.97,11.31,6.14,226581.42,6.45
397222.25,11.31,6.14,226581.42,6.45
397170.53,11.32,6.14,226581.42,6.46
397118.8,11.32,6.14,226581.42,6.46
396756.36,11.31,6.14,226188.5,6.45
396704.64,11.31,6.14,226542.86,6.46
396704.64,11.31,6.14,226542.86,6.46
396652.91,11.31,6.14,226459.19,6.46
396697.0,11.32,6.14,226321.91,6.46
396847.68,11.32,6.15,226687.73,6.47
396686.29,11.32,6.15,226375.09,6.46
396823.11,11.33,6.16,226375.09,6.46
396827.24,11.33,6.16,226377.36,6.46
397280.61,11.34,6.17,226377.36,6.46
397228.89,11.34,6.17,226380.32,6.47
397177.16,11.35,6.17,226378.26,6.47
397177.16,11.35,6.17,226380.43,6.47
397313.99,11.35,6.18,226379.81,6.47
397262.26,11.35,6.18,226380.56,6.47
397210.54,11.36,6.18,227113.54,6.49
397119.32,11.35,6.18,226774.13,6.48
397122.22,11.35,6.18,226775.41,6.48
397070.49,11.36,6.18,227182.32,6.5
397207.32,11.36,6.19,227182.32,6.5
397155.6,11.36,6.19,227182.32,6.5
397103.87,11.37,6.19,227182.32,6.5
397474.59,11.38,6.21,227182.65,6.5
397611.42,11.38,6.21,227182.32,6.5
397748.24,11.39,6.22,227182.32,6.51
397385.8,11.38,6.21,227182.32,6.51
397334.08,11.38,6.21,227872.68,6.53
397470.9,11.39,6.22,227985.97,6.53
397187.02,11.38,6.21,227671.25,6.53
397135.3,11.39,6.21,227671.25,6.53
397083.58,11.39,6.22,227671.25,6.53
397454.29,11.4,6.23,227671.25,6.53
397091.85,11.39,6.22,227694.94,6.53
397040.13,11.39,6.22,227690.22,6.53
396988.4,11.39,6.22,227713.62,6.54
397148.97,11.4,6.23,227758.74,6.54
397273.93,11.41,6.24,228259.67,6.55
397210.33,11.41,6.24,228103.35,6.55
397158.61,11.41,6.24,228103.35,6.55
397295.43,11.42,6.25,228103.35,6.56
397299.78,11.42,6.25,228123.57,6.56
397572.19,11.43,6.26,228124.84,6.56
397520.46,11.43,6.26,228125.51,6.56
397891.18,11.44,6.27,228123.85,6.56
397839.46,11.44,6.27,228123.57,6.56
397976.28,11.45,6.28,228123.57,6.56
397953.62,11.45,6.28,229323.16,6.6
397901.9,11.45,6.28,229323.16,6.6
397640.12,11.45,6.28,229002.06,6.59
397588.4,11.45,6.28,229002.06,6.59
398041.78,11.46,6.29,229010.21,6.6
398178.6,11.47,6.3,229004.19,6.6
398178.6,11.47,6.3,229004.39,6.6
397881.9,11.46,6.29,229004.68,6.6
397830.18,11.47,6.29,229005.08,6.6
397802.19,11.47,6.3,229757.71,6.62
397738.6,11.47,6.3,229426.29,6.62
398097.44,11.48,6.31,229733.94,6.63
398234.27,11.49,6.32,229733.94,6.63
398371.1,11.49,6.32,229733.94,6.63
398696.46,11.51,6.33,229734.26,6.63
398482.42,11.5,6.33,229611.37,6.63
398619.24,11.51,6.34,229611.19,6.63
398567.52,11.51,6.34,229612.03,6.63
398704.34,11.52,6.34,229611.05,6.63
398652.62,11.52,6.35,230696.88,6.67
398381.66,11.51,6.34,230438.38,6.66
398329.93,11.51,6.34,230441.66,6.66
398131.47,11.51,6.34,230236.76,6.65
398268.3,11.51,6.34,230236.76,6.66
398216.57,11.52,6.34,230236.76,6.66
398164.85,11.52,6.35,230236.76,6.66
398113.13,11.52,6.35,230240.23,6.66
398061.4,11.52,6.35,230479.1,6.67
398514.78,11.54,6.36,230352.7,6.67
398218.08,11.53,6.36,230303.16,6.67
398262.87,11.53,6.36,230925.86,6.69
398117.68,11.53,6.36,230636.76,6.68
398065.96,11.53,6.36,230636.76,6.68
398014.23,11.54,6.36,230636.76,6.69
397962.51,11.54,6.37,230693.8,6.69
397910.78,11.54,6.37,230830.28,6.69
398317.11,11.55,6.38,230727.55,6.69
399222.09,11.58,6.41,232689.94,6.75
399027.23,11.58,6.41,232065.06,6.73
398978.9,11.58,6.41,231799.28,6.73
398927.18,11.58,6.41,231799.28,6.73
398927.18,11.58,6.41,231799.28,6.73
399199.58,11.59,6.42,231799.28,6.73
398992.69,11.6,6.43,232101.9,6.75
398940.96,11.6,6.43,232128.43,6.75
398355.95,11.59,6.41,231655.91,6.74
398304.22,11.59,6.42,231639.19,6.74
398252.5,11.59,6.42,231639.19,6.74
397958.37,11.58,6.41,231356.76,6.73
398095.2,11.59,6.42,231356.76,6.74
398232.02,11.6,6.42,231358.83,6.74
398180.3,11.6,6.43,231356.82,6.74
398317.12,11.6,6.43,231356.76,6.74
398265.4,11.61,6.43,231357.54,6.74
398213.67,11.61,6.44,232017.42,6.76
398575.83,11.62,6.45,232278.15,6.77
398524.1,11.62,6.45,232278.15,6.77
398894.82,11.64,6.46,232278.15,6.78
398843.1,11.64,6.46,232285.28,6.78
398559.22,11.63,6.46,232032.03,6.77
398507.5,11.63,6.46,232032.11,6.77
398455.77,11.63,6.46,232026.22,6.77
398592.6,11.64,6.47,232024.9,6.78
398230.16,11.63,6.46,232370.49,6.79
398178.43,11.63,6.46,232286.64,6.79
398126.71,11.64,6.46,232272.9,6.79
398074.98,11.64,6.46,232272.9,6.79
398211.81,11.64,6.47,232272.9,6.79
398590.5,11.66,6.48,232274.46,6.79
398456.43,11.65,6.48,232272.94,6.79
398249.54,11.66,6.49,232796.0,6.82
398197.81,11.66,6.49,232733.92,6.82
398568.53,11.68,6.5,232733.92,6.82
398272.18,11.67,6.5,232459.41,6.81
398272.18,11.67,6.5,232469.24,6.81
397909.74,11.66,6.49,232469.24,6.81
398235.1,11.67,6.5,232471.37,6.81
398605.82,11.68,6.51,232470.39,6.81
398554.1,11.68,6.51,232469.24,6.82
398502.37,11.69,6.51,232754.53,6.83
398588.86,11.69,6.52,233362.41,6.85
399089.67,11.71,6.54,233805.02,6.86
399037.95,11.71,6.54,233805.02,6.86
399037.95,11.71,6.54,233798.32,6.86
399310.35,11.72,6.55,233798.32,6.86
399258.63,11.72,6.55,233878.18,6.87
398846.63,11.72,6.54,233732.4,6.87
398983.46,11.72,6.55,233654.32,6.86
398789.32,11.72,6.54,233908.44,6.87
398737.6,11.72,6.55,233999.98,6.88
398878.92,11.73,6.55,234033.33,6.88
399115.78,11.74,6.56,234624.58,6.9
398770.98,11.73,6.56,234158.65,6.89
399224.35,11.74,6.57,234158.65,6.89
399172.63,11.75,6.57,234159.76,6.89
398875.93,11.74,6.57,234159.17,6.89
399012.75,11.75,6.57,234159.18,6.89
398961.03,11.75,6.58,234159.92,6.9
398909.3,11.75,6.58,234399.82,6.9
398910.75,11.75,6.58,234401.82,6.9
398882.77,11.75,6.58,234222.38,6.9
399288.93,11.77,6.6,235211.58,6.93
399237.21,11.77,6.6,235211.58,6.93
398703.86,11.76,6.59,234557.59,6.92
398652.13,11.76,6.59,234557.59,6.92
398600.41,11.76,6.59,234566.28,6.92
398737.24,11.77,6.6,234560.29,6.92
399107.95,11.78,6.61,234560.72,6.92
399056.23,11.78,6.61,234563.51,6.93
399004.51,11.78,6.61,234593.39,6.93
398952.78,11.79,6.61,235189.75,6.95
398901.06,11.79,6.62,235189.75,6.95
398687.01,11.78,6.61,234939.39,6.94
398367.01,11.78,6.6,234619.39,6.94
398737.73,11.79,6.62,234619.39,6.94
398874.56,11.79,6.62,234619.39,6.94
399236.71,11.81,6.63,234622.89,6.94
398874.27,11.8,6.63,234620.56,6.94
399244.99,11.81,6.64,234619.39,6.94
399193.26,11.81,6.64,235261.2,6.96
398789.38,11.8,6.63,235240.9,6.96
398926.21,11.81,6.64,235268.22,6.96
398874.49,11.81,6.64,235368.24,6.97
398822.76,11.81,6.64,235368.24,6.97
398959.59,11.82,6.65,235368.24,6.97
398607.15,11.81,6.64,235138.15,6.97
398555.42,11.81,6.64,235138.15,6.97
398503.7,11.82,6.64,235291.05,6.98
398640.52,11.82,6.65,235236.84,6.98
398588.8,11.82,6.65,235269.5,6.98
398737.5,11.83,6.66,235204.32,6.98
399096.34,11.84,6.67,236154.46,7.01
399044.62,11.85,6.67,236154.46,7.01
398992.89,11.85,6.68,236154.46,7.01
399129.72,11.85,6.68,236154.46,7.01
398915.68,11.85,6.68,235912.2,7.01
398863.95,11.85,6.68,235912.2,7.01
398812.23,11.85,6.68,235912.2,7.01
398760.5,11.86,6.68,236182.72,7.02
398760.5,11.86,6.68,236209.32,7.02
399213.88,11.87,6.7,236273.98,7.03
398929.05,11.86,6.69,235974.8,7.02
399316.96,11.88,6.7,236813.36,7.04
399453.78,11.88,6.71,236813.36,7.04
399402.06,11.89,6.71,236813.36,7.05
399350.33,11.89,6.71,236820.9,7.05
399199.24,11.88,6.71,236634.36,7.04
399147.51,11.89,6.71,236628.37,7.05
399095.79,11.89,6.72,236634.26,7.05
399457.94,11.9,6.73,237171.66,7.07
399406.22,11.9,6.73,236701.84,7.05
399354.49,11.9,6.73,237241.48,7.07
399302.77,11.91,6.73,237241.48,7.07
399305.67,11.91,6.73,237242.78,7.07
399253.94,11.91,6.74,237242.78,7.08
399390.77,11.92,6.74,237245.5,7.08
399339.05,11.92,6.74,237243.0,7.08
399055.17,11.91,6.74,236936.99,7.07
399003.44,11.91,6.74,236936.77,7.07
398951.72,11.91,6.74,237164.26,7.08
398900.0,11.92,6.74,237104.91,7.08
399270.71,11.93,6.76,237483.38,7.1
399218.99,11.93,6.76,237483.38,7.1
399355.82,11.94,6.77,237483.38,7.1
399304.09,11.94,6.77,237483.38,7.1
399252.37,11.94,6.77,237488.72,7.1
399200.64,11.94,6.77,237487.94,7.11
399148.92,11.95,6.77,237490.89,7.11
399285.74,11.95,6.78,237530.03,7.11
399234.02,11.95,6.78,237861.47,7.12
399370.85,11.96,6.79,237861.47,7.12
399507.67,11.97,6.8,237861.47,7.13
399455.95,11.97,6.8,237861.47,7.13
399404.22,11.97,6.8,237864.64,7.13
399541.05,11.98,6.81,237863.08,7.13
399677.88,11.99,6.81,237861.47,7.13
399626.15,11.99,6.82,238671.68,7.16
399574.43,11.99,6.82,238589.07,7.16
399575.88,11.99,6.82,238600.42,7.16
399524.15,11.99,6.82,238601.48,7.16
399472.43,12.0,6.82,238605.03,7.16
399609.26,12.0,6.83,238603.31,7.17
399557.53,12.0,6.83,238611.08,7.17
399195.09,12.0,6.82,238312.54,7.16
399143.36,12.0,6.82,238474.22,7.17
399115.38,12.0,6.83,238660.44,7.18
399276.38,12.01,6.84,238446.42,7.17
399365.29,12.01,6.84,238870.56,7.19
399206.74,12.01,6.84,238712.62,7.18
399155.02,12.01,6.84,238712.62,7.18
399103.29,12.01,6.84,238712.62,7.19
399375.7,12.02,6.85,238726.7,7.19
399378.75,12.02,6.85,238744.91,7.19
399327.03,12.03,6.85,238750.52,7.19
399275.31,12.03,6.86,238792.5,7.19
399223.58,12.03,6.86,238773.23,7.2
398953.19,12.02,6.85,239158.74,7.21
399151.19,12.03,6.86,239136.36,7.21
398826.0,12.03,6.85,238760.82,7.2
399196.72,12.04,6.87,238760.82,7.2
399198.17,12.04,6.87,238762.75,7.2
399198.17,12.04,6.87,238778.82,7.2
399335.0,12.05,6.87,238778.82,7.2
399697.15,12.06,6.89,238780.48,7.2
399833.98,12.07,6.89,238778.97,7.21
399782.25,12.07,6.9,238779.06,7.21
400054.66,12.08,6.91,239555.27,7.23
400002.93,12.08,6.91,239791.39,7.24
399951.21,12.08,6.91,240053.35,7.25
399899.49,12.09,6.91,240053.35,7.25
399537.04,12.08,6.9,239983.01,7.25
399485.32,12.08,6.91,239983.01,7.26
399864.01,12.09,6.92,239983.28,7.26
400000.83,12.1,6.93,239983.01,7.26
400137.66,12.11,6.93,239983.01,7.26
400274.49,12.11,6.94,239983.01,7.26
400411.31,12.12,6.95,239983.01,7.26
400548.14,12.13,6.95,241357.07,7.31
400496.41,12.13,6.96,241357.07,7.31
400444.69,12.13,6.96,241357.07,7.31
400392.96,12.13,6.96,241365.16,7.31
400032.55,12.12,6.95,240950.57,7.3
399980.83,12.13,6.95,240945.09,7.3
399929.1,12.13,6.96,240942.6,7.31
400065.93,12.14,6.96,240943.35,7.31
400014.21,12.14,6.97,241263.19,7.32
399962.48,12.14,6.97,241123.83,7.32
399745.13,12.13,6.96,240915.8,7.31
399745.13,12.13,6.96,240931.87,7.31
399693.4,12.14,6.96,240931.87,7.32
399641.68,12.14,6.97,240931.87,7.32
399589.96,12.14,6.97,240931.87,7.32
399915.32,12.15,6.98,240933.23,7.32
399863.6,12.15,6.98,240931.87,7.32
399811.87,12.16,6.98,240931.87,7.33
399813.32,12.16,6.98,240940.52,7.33
399813.32,12.16,6.98,240935.28,7.33
399761.6,12.16,6.99,241348.4,7.34
399709.87,12.16,6.99,241291.16,7.34
399658.15,12.16,6.99,241291.87,7.34
399606.43,12.17,6.99,241292.68,7.35
399743.25,12.17,7.0,241291.5,7.35
400113.97,12.19,7.01,241291.43,7.35
399819.84,12.18,7.01,240898.54,7.34
399457.4,12.17,7.0,240924.13,7.34
399828.11,12.18,7.01,240909.37,7.34
399465.67,12.17,7.0,240898.28,7.34
399437.69,12.17,7.0,241571.42,7.36
399471.89,12.18,7.01,241462.5,7.36
399311.95,12.18,7.01,241208.28,7.36
399260.23,12.18,7.01,241208.28,7.36
399208.5,12.18,7.01,241208.28,7.36
399156.78,12.18,7.01,241215.39,7.36
399527.5,12.2,7.03,241218.73,7.36
399664.32,12.21,7.03,241208.44,7.37
399612.6,12.21,7.03,241208.63,7.37
399250.16,12.2,7.03,241524.73,7.38
399534.43,12.21,7.04,241632.74,7.38
399470.84,12.21,7.04,241757.74,7.39
399176.71,12.2,7.03,241486.14,7.38
399449.11,12.21,7.04,241486.14,7.38
399397.39,12.22,7.04,241486.14,7.39
399534.22,12.22,7.05,241486.73,7.39
399671.04,12.23,7.06,241486.22,7.39
400041.76,12.24,7.07,241568.73,7.39
399990.04,12.25,7.07,241486.14,7.39
399938.31,12.25,7.08,241856.1,7.41
400075.14,12.25,7.08,242566.88,7.43
399712.7,12.25,7.07,242439.86,7.43
399428.82,12.24,7.07,242227.22,7.42
399565.64,12.25,7.07,242227.22,7.42
399513.92,12.25,7.08,242227.22,7.43
399884.64,12.26,7.09,242266.51,7.43
400021.46,12.27,7.1,242232.23,7.43
399969.74,12.27,7.1,242244.29,7.43
400106.56,12.28,7.1,242227.22,7.43
399692.77,12.29,7.12,242227.22,7.45
399340.33,12.29,7.11,242878.21,7.47
399477.16,12.29,7.12,243079.67,7.48
399425.43,12.3,7.12,243042.33,7.48
399011.64,12.31,7.14,243042.33,7.5
399284.04,12.32,7.15,243042.33,7.5
399079.91,12.32,7.15,242804.48,7.49
398921.36,12.31,7.14,242645.7,7.49
399193.77,12.32,7.15,242645.7,7.49
399466.18,12.34,7.16,242662.77,7.49
399603.0,12.34,7.17,242650.54,7.5
399875.41,12.35,7.18,242645.7,7.5
399823.69,12.36,7.18,244044.71,7.54
400214.25,12.37,7.2,243753.07,7.53
400150.65,12.37,7.2,244673.09,7.56
400287.48,12.38,7.21,244673.09,7.57
399971.31,12.37,7.2,244318.68,7.56
399919.58,12.37,7.2,244318.71,7.56
400290.3,12.39,7.21,244318.68,7.56
400238.58,12.39,7.22,244318.68,7.56
400240.03,12.39,7.22,244320.13,7.56
400010.71,12.38,7.21,244017.15,7.55
399958.99,12.39,7.21,244017.15,7.56
399671.9,12.38,7.21,243751.27,7.55
399620.17,12.38,7.21,244183.26,7.56
399757.0,12.39,7.21,244331.06,7.57
399708.45,12.39,7.21,244283.19,7.57
399845.27,12.39,7.22,244538.51,7.58
399848.17,12.39,7.22,244539.84,7.58
399796.45,12.4,7.22,244539.84,7.58
399744.73,12.4,7.23,244539.84,7.58
399693.0,12.4,7.23,244563.31,7.59
399429.34,12.39,7.22,244456.08,7.58
399377.61,12.4,7.22,244478.14,7.59
399269.06,12.39,7.22,244369.59,7.58
399217.34,12.39,7.22,244324.2,7.59
399165.62,12.4,7.22,244330.22,7.59
399113.89,12.4,7.23,244473.8,7.6
399062.17,12.4,7.23,244324.06,7.59
399010.44,12.4,7.23,244324.06,7.6
398958.72,12.41,7.23,244324.06,7.6
398907.0,12.41,7.24,244328.44,7.6
398855.27,12.41,7.24,244324.76,7.6
398855.27,12.41,7.24,244324.76,7.6
398803.55,12.41,7.24,244324.07,7.6
398751.82,12.41,7.24,244441.13,7.61
398700.1,12.42,7.24,244434.04,7.61
398648.37,12.42,7.25,244324.06,7.61
398785.2,12.43,7.25,244324.06,7.61
398922.03,12.43,7.26,244324.06,7.62
398870.3,12.44,7.26,244324.06,7.62
399241.02,12.45,7.28,244328.29,7.62
399377.85,12.46,7.28,244325.71,7.62
399326.12,12.46,7.29,244324.06,7.62
399598.53,12.47,7.3,245460.79,7.66
399546.8,12.47,7.3,245622.75,7.67
