ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
2157583.22,37.38,2.06,228972.77,3.97
2157671.61,37.39,2.07,229562.73,3.98
2157513.47,37.39,2.07,229409.0,3.98
2157268.64,37.39,2.07,229397.32,3.98
2157348.41,37.4,2.07,229900.36,3.99
2157348.41,37.4,2.07,229900.36,3.99
2157103.57,37.4,2.07,230023.65,3.99
2156729.48,37.4,2.07,229759.02,3.98
2156484.64,37.4,2.07,229709.92,3.98
2156190.03,37.4,2.06,229429.73,3.98
2155945.19,37.4,2.06,229426.33,3.98
2155700.35,37.4,2.06,229377.47,3.98
2155700.35,37.4,2.06,229377.47,3.98
2155455.51,37.4,2.06,229373.83,3.98
2155085.74,37.4,2.06,229351.62,3.98
2154840.9,37.4,2.06,229302.47,3.98
2154596.07,37.41,2.07,229299.12,3.98
2153606.14,37.4,2.05,228301.4,3.96
2153361.3,37.4,2.06,228308.18,3.97
2153116.46,37.4,2.06,228248.9,3.96
2153116.46,37.4,2.06,228248.9,3.96
2153116.46,37.4,2.06,228295.62,3.97
2153379.05,37.41,2.06,228339.39,3.97
2153134.21,37.41,2.06,228290.24,3.97
2153134.21,37.41,2.06,228290.24,3.97
2153134.21,37.41,2.06,228290.24,3.97
2153323.47,37.42,2.07,228707.37,3.97
2153078.63,37.42,2.07,228658.59,3.97
2152708.86,37.42,2.07,228626.8,3.97
2152464.02,37.42,2.07,228623.08,3.97
2152407.32,37.42,2.07,228720.44,3.98
2152350.62,37.43,2.07,228893.49,3.98
2151966.52,37.42,2.07,228523.01,3.97
2151583.97,37.42,2.07,228448.75,3.97
2151229.04,37.42,2.07,228452.5,3.97
2150859.27,37.42,2.07,228639.33,3.98
2150859.27,37.42,2.07,228705.77,3.98
2150504.73,37.43,2.07,228559.81,3.98
2150259.89,37.43,2.07,228510.67,3.98
2150071.05,37.43,2.07,229289.07,3.99
2149738.29,37.43,2.07,229147.99,3.99
2149927.55,37.44,2.08,229565.11,4.0
2149682.71,37.44,2.08,229571.89,4.0
2149626.01,37.44,2.08,229674.06,4.0
2149569.31,37.45,2.09,229771.42,4.0
2149324.47,37.45,2.09,229783.02,4.0
2148785.41,37.45,2.08,228958.78,3.99
2148540.57,37.45,2.08,228909.92,3.99
2148483.87,37.45,2.09,229089.74,3.99
2148320.08,37.45,2.09,229021.78,3.99
2148075.24,37.45,2.09,229085.27,3.99
2148075.24,37.45,2.09,229052.78,3.99
2147830.4,37.46,2.09,228936.78,3.99
2147830.4,37.46,2.09,228936.78,3.99
2147456.31,37.45,2.08,228576.3,3.99
2147399.61,37.46,2.08,228673.65,3.99
2147017.05,37.46,2.08,228641.66,3.99
2146641.09,37.46,2.09,228645.87,3.99
2146298.16,37.46,2.09,228649.61,3.99
2146241.46,37.46,2.09,228822.66,3.99
2146374.66,37.47,2.09,228774.9,3.99
2146129.82,37.47,2.09,229137.61,4.0
2142934.16,37.47,2.1,229096.03,4.01
2143104.24,37.47,2.1,229048.4,4.01
2143047.54,37.48,2.11,229634.05,4.02
2143047.54,37.48,2.11,229671.3,4.02
2142802.7,37.48,2.11,229622.16,4.02
2142557.87,37.48,2.11,229618.8,4.02
2144486.88,37.52,2.14,235178.45,4.11
2144242.04,37.52,2.14,235129.67,4.11
2143997.2,37.52,2.14,235125.95,4.11
2143795.46,37.52,2.14,234917.16,4.11
2143425.69,37.52,2.14,234889.75,4.11
2143267.56,37.52,2.14,234736.29,4.11
2143022.72,37.52,2.14,234687.43,4.11
2142777.88,37.52,2.14,234683.79,4.11
2142533.04,37.52,2.14,234634.64,4.11
2142722.3,37.53,2.14,235051.77,4.12
2142348.21,37.53,2.14,234691.29,4.11
2142537.47,37.53,2.14,234748.2,4.11
2142292.63,37.54,2.14,235061.9,4.12
2142292.63,37.54,2.14,235061.9,4.12
2142047.79,37.54,2.14,235012.9,4.12
2141644.98,37.54,2.14,234987.24,4.12
2141644.98,37.54,2.14,234987.24,4.12
2141588.28,37.54,2.15,235167.22,4.12
2141588.28,37.54,2.15,235167.22,4.12
2141214.18,37.54,2.14,234804.1,4.12
2141157.48,37.54,2.15,234901.46,4.12
2141241.71,37.55,2.15,234969.86,4.12
2140996.87,37.55,2.15,235003.47,4.12
2140602.87,37.55,2.15,234965.48,4.12
2140606.1,37.55,2.15,234971.09,4.12
2140794.78,37.55,2.15,234936.45,4.12
2140425.01,37.55,2.15,235625.24,4.13
2140180.17,37.55,2.15,235576.37,4.13
2140123.47,37.56,2.16,235756.2,4.14
2139741.69,37.56,2.16,235728.78,4.14
2139930.95,37.56,2.16,235980.98,4.14
2139712.11,37.56,2.16,236231.03,4.15
2139811.57,37.57,2.17,236187.1,4.15
2139754.86,37.57,2.17,236419.61,4.15
2140135.57,37.58,2.18,237186.02,4.17
2139890.73,37.58,2.18,237137.24,4.16
2139645.9,37.59,2.18,237133.52,4.17
2139401.06,37.59,2.18,237084.38,4.17
2139401.06,37.59,2.18,237084.38,4.17
2139480.83,37.59,2.18,237393.8,4.17
2139137.91,37.59,2.18,237397.54,4.17
2138578.56,37.59,2.18,237167.53,4.17
2138578.56,37.59,2.18,237167.53,4.17
2138008.03,37.59,2.18,236578.42,4.16
2137638.26,37.59,2.18,236551.01,4.16
2137393.42,37.59,2.18,236501.87,4.16
2137019.32,37.58,2.17,236206.55,4.15
2137019.32,37.58,2.17,236206.55,4.15
2137019.32,37.58,2.17,236206.55,4.15
2136637.55,37.58,2.17,236288.13,4.16
2136392.71,37.59,2.17,236284.77,4.16
2136010.93,37.59,2.17,236300.95,4.16
2135629.16,37.59,2.17,236698.24,4.17
2135260.29,37.59,2.17,236592.72,4.16
2135260.29,37.59,2.17,236592.72,4.16
2134890.52,37.59,2.17,236648.53,4.17
2134879.67,37.59,2.18,237005.36,4.17
2134879.67,37.59,2.18,236960.82,4.17
2134879.67,37.59,2.18,236960.82,4.17
2134497.12,37.59,2.18,236892.71,4.17
2134252.29,37.6,2.18,236899.49,4.17
2134441.55,37.6,2.19,237192.01,4.18
2134071.77,37.6,2.19,237163.53,4.18
2134071.77,37.6,2.19,237163.53,4.18
2134032.17,37.61,2.19,237672.58,4.19
2133787.33,37.61,2.19,237679.37,4.19
2133886.79,37.61,2.2,237851.09,4.19
2133886.79,37.61,2.2,237895.04,4.19
2134009.22,37.62,2.2,238017.84,4.2
2133750.22,37.61,2.2,237688.99,4.19
2133876.54,37.62,2.21,238696.71,4.21
2133876.54,37.62,2.21,238661.95,4.21
2133631.7,37.63,2.21,238602.66,4.21
2133386.86,37.63,2.21,238553.8,4.21
2133142.03,37.63,2.21,238550.16,4.21
2132897.19,37.63,2.21,238556.95,4.21
2132652.35,37.63,2.21,238497.66,4.21
2132407.51,37.64,2.21,238504.45,4.21
2132064.59,37.64,2.21,238500.47,4.21
2131859.76,37.64,2.21,238290.62,4.21
2131489.98,37.64,2.21,238270.93,4.21
2131245.15,37.64,2.21,238211.64,4.21
2131188.45,37.64,2.21,238309.0,4.21
2130943.61,37.64,2.21,238342.6,4.21
2130573.84,37.64,2.21,238389.06,4.21
2130209.74,37.64,2.21,238107.25,4.21
2129964.9,37.64,2.21,238058.39,4.21
2130057.7,37.65,2.21,238021.44,4.21
2129687.92,37.65,2.21,238389.96,4.21
2129631.22,37.65,2.22,238569.78,4.22
2129631.22,37.65,2.22,238475.5,4.22
2128634.96,37.64,2.2,237478.39,4.2
2128280.42,37.64,2.2,237306.74,4.2
2128331.76,37.65,2.21,238482.55,4.22
2127791.89,37.65,2.21,237902.91,4.21
2127925.09,37.65,2.21,237855.15,4.21
2128114.35,37.66,2.22,238644.85,4.22
2127869.51,37.66,2.22,238595.7,4.22
2126417.27,37.66,2.22,239140.44,4.24
2126417.27,37.66,2.22,239000.75,4.23
2126524.34,37.67,2.23,238766.54,4.23
2129205.81,37.71,2.27,245409.25,4.35
2129205.81,37.71,2.27,245409.25,4.35
2129149.1,37.72,2.28,245589.36,4.35
2128904.27,37.72,2.28,245540.21,4.35
2128659.43,37.72,2.28,245536.86,4.35
2128659.43,37.72,2.28,245536.86,4.35
2128414.59,37.73,2.28,245543.64,4.35
2128209.76,37.72,2.28,245420.48,4.35
2127964.93,37.73,2.28,245361.19,4.35
2127720.09,37.73,2.28,245312.05,4.35
2127475.25,37.73,2.28,245308.69,4.35
2127475.25,37.73,2.28,245308.69,4.35
2127230.41,37.73,2.28,245259.55,4.35
2126856.32,37.73,2.27,244831.88,4.34
2126936.09,37.74,2.28,245141.31,4.35
2126691.25,37.74,2.28,245092.16,4.35
2126348.33,37.74,2.28,245089.65,4.35
2126348.33,37.74,2.28,245089.65,4.35
2126103.49,37.74,2.28,245086.3,4.35
2126292.75,37.75,2.28,245143.21,4.35
2125998.14,37.74,2.28,244860.43,4.35
2125941.44,37.75,2.28,245228.94,4.35
2125941.44,37.75,2.28,245228.94,4.35
2125941.44,37.75,2.28,245228.94,4.35
2125611.29,37.75,2.28,246339.56,4.37
2125611.29,37.75,2.28,246339.56,4.37
2125228.74,37.75,2.28,246275.33,4.37
2124858.96,37.75,2.28,246254.64,4.37
2124614.12,37.75,2.29,246205.78,4.37
2124369.29,37.75,2.29,246202.14,4.38
2124179.39,37.75,2.28,246018.39,4.37
2123934.55,37.75,2.28,245969.53,4.37
2123564.78,37.75,2.28,246030.65,4.37
2123319.94,37.76,2.28,246027.01,4.37
2123151.37,37.76,2.29,245597.97,4.37
2123378.14,37.76,2.29,246215.21,4.38
2123014.04,37.76,2.29,245988.34,4.38
2123284.84,37.77,2.29,245924.46,4.37
2122915.06,37.77,2.29,246139.7,4.38
2122670.23,37.77,2.29,246090.84,4.38
2122331.49,37.77,2.29,246014.9,4.38
2121937.07,37.77,2.29,245190.67,4.36
2121692.23,37.77,2.29,245187.03,4.36
2121322.46,37.77,2.29,245124.09,4.36
2118391.12,37.77,2.29,245080.29,4.37
2118587.41,37.78,2.3,245964.78,4.39
2118587.41,37.78,2.3,245964.78,4.39
2118280.65,37.78,2.3,245871.04,4.38
2121316.27,37.83,2.36,252015.83,4.49
2121071.44,37.83,2.36,251966.97,4.49
2121071.44,37.83,2.36,251966.97,4.49
2121260.7,37.84,2.36,252315.13,4.5
2121203.99,37.84,2.36,252412.49,4.5
2120959.16,37.85,2.37,252424.09,4.5
2120792.28,37.85,2.36,252301.72,4.5
2120547.44,37.85,2.36,252252.94,4.5
2120173.34,37.84,2.36,251961.13,4.5
2120116.64,37.85,2.36,252140.87,4.5
2119871.8,37.85,2.36,252147.66,4.5
2119815.1,37.86,2.37,252249.83,4.5
2119529.95,37.85,2.36,251931.24,4.5
2119529.95,37.85,2.36,251931.24,4.5
2119473.25,37.86,2.36,252028.59,4.5
2119416.54,37.86,2.37,252201.65,4.51
2119416.54,37.86,2.37,252201.65,4.51
2119416.54,37.86,2.37,252201.65,4.51
2119359.84,37.87,2.37,252299.0,4.51
2119016.92,37.87,2.37,252302.74,4.51
2119016.92,37.87,2.37,252302.74,4.51
2118722.3,37.86,2.37,252019.96,4.5
2118665.6,37.87,2.37,252193.02,4.51
2118420.77,37.87,2.37,252144.23,4.51
2118420.77,37.87,2.37,252144.23,4.51
2118175.93,37.87,2.37,252140.51,4.51
2117806.16,37.87,2.37,252115.45,4.51
2117806.16,37.87,2.37,252115.45,4.51
2117561.32,37.88,2.37,252066.3,4.51
2117758.77,37.88,2.38,252492.37,4.52
2117513.93,37.88,2.38,252443.22,4.52
2117457.23,37.89,2.38,252623.33,4.52
2117212.39,37.89,2.38,252630.11,4.52
2116967.55,37.89,2.38,252570.82,4.52
2116722.72,37.9,2.38,252521.68,4.52
2116722.72,37.9,2.38,252521.68,4.52
2116666.02,37.9,2.38,252701.78,4.52
2117441.7,37.92,2.41,252122.0,4.52
2117441.7,37.92,2.41,252148.11,4.52
2117196.86,37.92,2.41,252154.9,4.52
2117140.16,37.93,2.41,252257.07,4.52
2116895.32,37.93,2.41,252207.92,4.52
2116650.49,37.93,2.41,252204.57,4.52
2116280.71,37.93,2.41,252225.86,4.52
2116224.01,37.94,2.41,252323.22,4.52
2116167.31,37.94,2.42,252496.27,4.53
2116438.11,37.95,2.42,252470.35,4.53
2116055.56,37.95,2.42,252421.43,4.53
2115693.27,37.94,2.42,252072.01,4.52
2115693.27,37.94,2.42,252072.01,4.52
2115448.43,37.95,2.42,252023.15,4.52
2115203.6,37.95,2.42,252019.51,4.52
2114821.05,37.95,2.42,253378.77,4.55
2114576.21,37.95,2.42,253329.91,4.55
2114331.37,37.95,2.42,253326.27,4.55
2114086.53,37.96,2.42,253277.12,4.55
2114086.9,37.96,2.42,253277.89,4.55
2114265.01,37.96,2.42,254184.88,4.56
2114020.18,37.96,2.42,254181.53,4.56
2113650.4,37.96,2.42,254286.61,4.57
2113405.57,37.97,2.42,254237.46,4.57
2113160.73,37.97,2.43,254234.11,4.57
2112790.96,37.97,2.43,254218.7,4.57
2116304.38,38.03,2.49,257873.5,4.63
2116975.81,38.04,2.5,259281.91,4.66
2116730.97,38.05,2.5,259232.91,4.66
2116351.19,38.04,2.5,259415.32,4.66
2116106.35,38.05,2.5,259411.83,4.66
2116106.35,38.05,2.5,259411.83,4.66
2116106.35,38.05,2.5,259411.83,4.66
2115861.51,38.05,2.5,259418.61,4.67
2115616.67,38.05,2.5,259359.33,4.66
2115371.84,38.05,2.5,259310.54,4.66
2114619.47,38.05,2.5,258496.06,4.65
2114619.47,38.05,2.5,258496.06,4.65
2114374.63,38.05,2.5,258492.34,4.65
2114317.93,38.05,2.5,258589.69,4.65
2114073.09,38.06,2.5,258623.3,4.66
2113828.25,38.06,2.5,258630.08,4.66
2113583.42,38.06,2.5,258570.8,4.66
2112901.43,38.06,2.49,257515.6,4.64
2112558.51,38.06,2.5,257516.56,4.64
2112638.28,38.06,2.5,257525.85,4.64
2112268.51,38.06,2.5,257503.56,4.64
2112023.67,38.07,2.5,257754.56,4.65
2111778.83,38.07,2.5,257761.35,4.65
2111722.13,38.07,2.5,257863.51,4.65
2111477.29,38.07,2.5,257814.41,4.65
2111207.9,38.07,2.5,257580.55,4.65
2110963.07,38.07,2.5,257577.15,4.65
2110718.23,38.08,2.5,257528.36,4.65
2110473.39,38.08,2.5,257524.64,4.65
2110473.39,38.08,2.5,257524.64,4.65
2110228.55,38.08,2.5,257475.5,4.65
2109983.72,38.08,2.5,257472.14,4.65
2109613.94,38.08,2.5,257504.3,4.65
2109369.11,38.09,2.5,257455.52,4.65
2109124.27,38.09,2.51,257451.8,4.65
2109067.57,38.09,2.51,257549.16,4.65
2109067.57,38.09,2.51,257549.16,4.65
2109067.57,38.09,2.51,257549.16,4.65
2108822.73,38.1,2.51,257582.76,4.65
2108902.51,38.1,2.51,257534.79,4.65
2108657.67,38.1,2.51,257844.22,4.66
2108412.83,38.11,2.51,257795.07,4.66
2107828.8,38.1,2.51,257212.47,4.65
2107828.8,38.1,2.51,257212.47,4.65
2107629.0,38.1,2.5,257077.45,4.65
2107384.16,38.1,2.51,257074.09,4.65
2107581.61,38.11,2.51,257026.76,4.65
2107336.77,38.11,2.51,257451.01,4.66
2107336.77,38.11,2.51,257451.01,4.66
2107091.93,38.11,2.51,257402.15,4.66
2106817.98,38.11,2.51,257136.88,4.65
2106573.14,38.11,2.51,257133.24,4.65
2106516.44,38.12,2.51,257230.6,4.65
2106113.63,38.12,2.51,257251.76,4.66
2105868.79,38.12,2.51,257285.36,4.66
2105623.95,38.12,2.51,257236.38,4.66
2105813.21,38.13,2.52,257653.35,4.67
2105568.37,38.13,2.52,257604.48,4.67
2105323.54,38.13,2.52,257600.84,4.67
2105078.7,38.14,2.52,257552.06,4.67
2104833.86,38.14,2.52,257548.34,4.67
2104589.02,38.14,2.52,257499.56,4.67
2104344.19,38.14,2.52,257495.84,4.67
2104344.19,38.14,2.52,257703.93,4.67
2103980.09,38.14,2.52,257353.45,4.67
2103610.32,38.14,2.52,258116.85,4.68
2103610.32,38.14,2.52,258116.85,4.68
2103334.25,38.14,2.52,258106.72,4.68
2102951.7,38.14,2.52,258038.61,4.68
2102951.7,38.14,2.52,258038.61,4.68
2102996.87,38.14,2.52,258332.68,4.69
2103321.47,38.16,2.53,258671.1,4.69
2103321.47,38.16,2.53,258671.1,4.69
2103076.63,38.16,2.53,258621.95,4.69
2105810.5,38.21,2.58,265044.59,4.81
2105651.75,38.21,2.58,264886.26,4.81
2105406.91,38.21,2.58,264882.9,4.81
2104917.38,38.21,2.58,264542.47,4.8
2104672.54,38.21,2.58,264493.6,4.8
2104672.54,38.21,2.58,264493.6,4.8
2104427.71,38.21,2.58,264489.96,4.8
2103579.62,38.2,2.57,263665.99,4.79
2103659.39,38.21,2.58,263675.28,4.79
2104612.06,38.23,2.6,263694.24,4.79
2104407.23,38.23,2.59,263484.5,4.79
2104064.3,38.23,2.59,263483.36,4.79
2104007.6,38.23,2.6,263844.07,4.79
2103812.75,38.23,2.59,263656.95,4.79
2104002.01,38.24,2.6,263713.86,4.79
2104172.09,38.24,2.61,264434.94,4.81
2103927.25,38.25,2.61,264441.73,4.81
2103682.42,38.25,2.61,264382.44,4.81
2103437.58,38.25,2.61,264389.23,4.81
2103142.97,38.25,2.6,264179.16,4.8
2103142.97,38.25,2.6,264179.16,4.8
2102898.13,38.25,2.6,264119.87,4.8
2102524.03,38.25,2.6,263685.63,4.8
2102467.33,38.25,2.6,263782.99,4.8
2102222.49,38.25,2.6,263794.59,4.8
2102411.75,38.26,2.61,263851.51,4.8
2102355.05,38.26,2.61,264220.01,4.81
2102110.22,38.27,2.61,264171.15,4.81
2101736.12,38.26,2.61,263934.62,4.81
2101491.28,38.27,2.61,263930.98,4.81
2101332.36,38.26,2.61,263772.65,4.8
2101275.66,38.27,2.61,263870.01,4.81
2101218.96,38.27,2.61,264043.06,4.81
2101218.96,38.27,2.61,264043.06,4.81
2100974.12,38.28,2.61,263993.91,4.81
2100729.28,38.28,2.61,263990.56,4.81
2100484.45,38.28,2.61,263941.78,4.81
2100239.61,38.28,2.61,263938.06,4.81
2099994.77,38.29,2.61,263888.91,4.81
2099612.22,38.29,2.61,263830.48,4.81
2099367.38,38.29,2.62,263827.13,4.81
2099122.55,38.29,2.62,263833.91,4.81
2099065.85,38.3,2.62,263936.08,4.82
2098821.01,38.3,2.62,263887.22,4.82
2098576.17,38.3,2.62,263883.58,4.82
2098331.33,38.3,2.62,263834.43,4.82
2098086.5,38.31,2.62,263831.08,4.82
2097841.66,38.31,2.62,263781.98,4.82
2097596.82,38.31,2.62,263778.58,4.82
2097794.27,38.32,2.63,263731.24,4.82
2097737.57,38.32,2.63,264335.11,4.83
2097492.73,38.32,2.63,264286.25,4.83
2097492.73,38.32,2.63,264286.25,4.83
2097625.93,38.33,2.64,264650.51,4.84
2097381.1,38.33,2.64,264657.3,4.84
2097136.26,38.34,2.64,264598.01,4.84
2096891.42,38.34,2.64,264548.87,4.84
2096646.58,38.34,2.64,264545.51,4.84
2096589.88,38.35,2.64,264642.87,4.84
2096345.05,38.35,2.64,264654.46,4.84
2096424.82,38.35,2.65,264606.49,4.84
2096428.06,38.35,2.65,264619.64,4.84
2096183.22,38.36,2.65,264927.89,4.85
2096126.52,38.36,2.65,265025.25,4.85
2095754.23,38.36,2.64,264637.15,4.84
2095924.31,38.37,2.65,265077.77,4.85
2095867.61,38.37,2.65,265175.12,4.85
2095622.78,38.37,2.65,265186.72,4.86
2095377.94,38.37,2.65,265137.71,4.86
2095321.24,38.38,2.66,265317.69,4.86
2095264.54,38.38,2.66,265415.05,4.86
2094881.99,38.38,2.66,265591.8,4.87
2094637.15,38.39,2.66,265603.4,4.87
2094740.87,38.39,2.67,268792.08,4.93
2094582.63,38.39,2.66,268640.34,4.92
2095763.88,38.42,2.69,269495.81,4.94
2095763.88,38.42,2.69,269495.81,4.94
2095763.88,38.42,2.69,269495.81,4.94
2095707.17,38.42,2.69,269593.17,4.94
2095462.34,38.42,2.69,269626.78,4.94
2095217.5,38.42,2.69,269578.0,4.94
2094972.66,38.43,2.69,269574.28,4.94
2095161.92,38.43,2.7,269563.53,4.94
2094787.83,38.43,2.69,269553.48,4.95
2094542.99,38.43,2.69,269621.46,4.95
2094298.15,38.44,2.7,269564.82,4.95
2094241.45,38.44,2.7,269786.39,4.95
2093838.64,38.44,2.7,269768.39,4.95
2093593.8,38.44,2.7,269719.24,4.95
2093348.96,38.45,2.7,269715.89,4.95
2093292.26,38.45,2.7,269813.24,4.96
2093425.46,38.46,2.71,270214.92,4.96
2093368.76,38.46,2.71,270312.27,4.97
2093123.92,38.46,2.71,270346.1,4.97
2093067.22,38.47,2.71,270443.46,4.97
2093067.22,38.47,2.71,270422.08,4.97
2093010.52,38.47,2.72,270595.13,4.97
2092655.59,38.47,2.72,270598.88,4.98
2092410.75,38.48,2.72,270550.09,4.98
2092354.05,38.48,2.72,270729.84,4.98
2092297.35,38.49,2.72,270827.19,4.98
2092240.65,38.49,2.73,271000.25,4.99
2092183.95,38.5,2.73,271097.6,4.99
2092263.72,38.5,2.73,271370.24,4.99
2092018.89,38.5,2.74,271321.09,4.99
2092018.89,38.5,2.74,271346.62,4.99
2091774.05,38.51,2.74,271343.26,5.0
2091774.05,38.51,2.74,271343.26,5.0
2092780.73,38.53,2.76,271637.18,5.0
2092535.89,38.53,2.76,271588.04,5.0
2092291.05,38.53,2.76,271584.68,5.0
2092046.21,38.54,2.76,271535.82,5.0
2091801.38,38.54,2.76,271532.18,5.0
2091801.38,38.54,2.76,271532.18,5.0
2088870.04,38.54,2.76,271488.37,5.01
2088625.2,38.54,2.76,271439.59,5.01
2088380.37,38.55,2.76,271435.87,5.01
2088431.55,38.55,2.77,271424.43,5.01
2088146.4,38.55,2.77,271213.55,5.01
2087900.8,38.55,2.76,271226.25,5.01
2087686.54,38.55,2.77,271215.02,5.01
2087316.76,38.55,2.77,271192.48,5.01
2087071.93,38.55,2.77,271143.5,5.01
2087071.93,38.55,2.77,271143.5,5.01
2086827.09,38.55,2.77,271139.98,5.01
2086612.83,38.55,2.77,271132.01,5.01
2086210.02,38.55,2.77,271703.68,5.02
2086210.02,38.55,2.77,271703.68,5.02
2086153.31,38.56,2.77,271801.03,5.02
2086153.31,38.56,2.77,271801.03,5.02
2085783.54,38.56,2.77,271846.45,5.03
2085538.7,38.56,2.77,271858.04,5.03
2085293.87,38.56,2.77,271809.18,5.03
2085049.03,38.57,2.77,271805.54,5.03
2084804.19,38.57,2.78,271756.4,5.03
2084993.45,38.58,2.78,272176.16,5.04
2084623.68,38.58,2.78,272125.64,5.04
2084241.9,38.58,2.78,272105.4,5.04
2083997.07,38.58,2.78,272056.39,5.04
2083957.46,38.58,2.79,272298.63,5.04
2083712.62,38.59,2.79,272295.13,5.04
2083467.79,38.59,2.79,272246.13,5.04
2083098.01,38.59,2.79,272138.87,5.04
2082902.86,38.59,2.79,272647.14,5.05
2083161.14,38.6,2.8,272873.57,5.06
2082916.3,38.6,2.8,272870.07,5.06
2082671.46,38.6,2.8,272820.92,5.06
2082328.54,38.6,2.8,272814.71,5.06
2082083.7,38.61,2.8,272811.35,5.06
2081592.93,38.6,2.79,272544.05,5.05
2081348.1,38.6,2.8,272494.91,5.05
2081348.1,38.6,2.8,272466.9,5.05
2081103.26,38.61,2.8,272463.54,5.05
2080729.16,38.6,2.79,272100.42,5.05
2080672.46,38.61,2.79,272197.78,5.05
2080370.39,38.6,2.79,271920.37,5.05
2080370.39,38.6,2.79,271956.18,5.05
2080370.39,38.6,2.79,271956.18,5.05
2080125.55,38.61,2.79,271967.78,5.05
2079935.65,38.61,2.79,271761.33,5.04
2079690.81,38.61,2.79,271712.55,5.04
2079485.98,38.61,2.79,271516.85,5.04
2079485.98,38.61,2.79,271516.85,5.04
2079485.98,38.61,2.79,271515.73,5.04
2079241.14,38.61,2.79,271512.01,5.04
2078871.37,38.61,2.79,271494.55,5.04
2078586.22,38.61,2.78,271176.0,5.04
2078341.38,38.61,2.78,271127.22,5.04
2077971.61,38.61,2.78,271202.28,5.04
2077726.77,38.61,2.79,271198.56,5.04
2077481.93,38.61,2.79,271261.47,5.04
2077425.23,38.62,2.79,271307.58,5.04
2077368.53,38.62,2.79,271404.93,5.05
2077631.11,38.63,2.8,271343.1,5.05
2077386.28,38.63,2.8,271354.7,5.05
2077016.5,38.63,2.8,272010.95,5.06
2076661.96,38.63,2.8,272042.44,5.06
2076280.18,38.63,2.8,272093.26,5.06
2075961.91,38.64,2.8,271646.06,5.06
2075717.07,38.64,2.8,271708.87,5.06
2075359.28,38.64,2.8,272165.3,5.07
2075042.97,38.63,2.8,271850.29,5.06
2074798.13,38.64,2.8,271734.98,5.06
2074553.29,38.64,2.8,271685.97,5.06
2074553.29,38.64,2.8,271685.97,5.06
2074210.37,38.64,2.8,271689.72,5.06
2073965.53,38.64,2.8,271686.22,5.06
2073201.98,38.64,2.8,271784.42,5.07
2073460.77,38.65,2.81,271617.51,5.06
2073460.77,38.65,2.81,271617.51,5.06
2073078.99,38.65,2.81,272194.96,5.07
2072834.16,38.65,2.81,272201.74,5.08
2072452.38,38.65,2.81,272152.08,5.08
2072296.87,38.65,2.81,271998.4,5.07
2072342.08,38.65,2.81,272092.31,5.07
2072097.24,38.65,2.81,272033.03,5.07
2071852.4,38.66,2.81,271983.88,5.07
2071795.7,38.66,2.81,272164.74,5.08
2071550.86,38.66,2.81,272171.52,5.08
2071175.09,38.66,2.81,271850.42,5.07
2071526.34,38.67,2.82,271838.05,5.07
2071469.64,38.67,2.82,271940.21,5.08
2071207.58,38.67,2.82,271658.89,5.07
2071150.88,38.68,2.82,271756.24,5.07
2071150.88,38.68,2.82,271756.24,5.07
2071348.33,38.68,2.83,272215.42,5.08
2071103.49,38.69,2.83,272166.28,5.08
2070858.66,38.69,2.83,272162.92,5.08
2070858.66,38.69,2.83,272162.92,5.08
2070613.82,38.69,2.83,272114.14,5.08
2070368.98,38.69,2.83,272110.42,5.09
2070124.14,38.7,2.83,272061.64,5.09
2069754.37,38.7,2.83,272041.39,5.09
2069509.53,38.7,2.83,272037.67,5.09
2069264.7,38.7,2.83,272044.46,5.09
2069207.99,38.71,2.83,272146.63,5.09
2069151.29,38.71,2.84,272243.98,5.09
2068906.46,38.71,2.84,272255.58,5.09
2068661.62,38.72,2.84,272262.37,5.1
2068416.78,38.72,2.84,272203.08,5.1
2068171.94,38.72,2.84,272154.07,5.1
2067927.11,38.73,2.84,272150.58,5.1
2067682.27,38.73,2.84,272101.43,5.1
2067625.57,38.73,2.84,272281.54,5.1
2067270.64,38.73,2.84,272281.46,5.1
2067025.8,38.74,2.84,272232.36,5.1
2066780.96,38.74,2.85,272228.96,5.1
2066724.26,38.74,2.85,272326.31,5.11
2066342.49,38.74,2.85,272302.72,5.11
2066097.65,38.75,2.85,272314.32,5.11
2066230.85,38.75,2.85,272266.56,5.11
2065986.01,38.76,2.86,272629.26,5.11
2065741.17,38.76,2.86,272580.12,5.11
2065496.34,38.76,2.86,272576.76,5.12
2065496.34,38.76,2.86,272576.76,5.12
2065208.3,38.76,2.85,272263.16,5.11
