ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1357055.34,34.42,8.84,467876.95,11.87
1356799.6,34.42,8.85,467872.12,11.87
1356543.86,34.42,8.85,467869.55,11.87
1356158.67,34.42,8.84,467452.53,11.86
1356158.67,34.42,8.84,467437.97,11.86
1356348.12,34.43,8.85,467579.56,11.87
1356281.24,34.43,8.86,467486.7,11.87
1356025.5,34.43,8.86,467455.27,11.87
1355769.76,34.44,8.86,467437.97,11.87
1355514.03,34.44,8.86,468017.64,11.89
1355514.03,34.44,8.86,467958.62,11.89
1355514.03,34.44,8.86,468043.63,11.89
1355258.29,34.44,8.87,468032.09,11.89
1355191.41,34.45,8.87,468026.97,11.9
1354806.21,34.44,8.87,467707.27,11.89
1354550.48,34.44,8.87,467704.99,11.89
1354294.74,34.44,8.87,467704.99,11.9
1354368.6,34.45,8.88,467933.08,11.9
1354112.86,34.45,8.88,467801.3,11.9
1353857.12,34.46,8.88,468419.4,11.92
1353558.66,34.45,8.88,468169.72,11.92
1353312.29,34.45,8.88,468042.93,11.92
1353047.19,34.46,8.88,467939.47,11.92
1352791.45,34.46,8.88,467934.59,11.92
1352535.71,34.46,8.89,467932.07,11.92
1352468.83,34.47,8.89,468142.74,11.93
1352468.83,34.47,8.89,469278.96,11.96
1352693.79,34.48,8.9,469759.04,11.97
1351670.84,34.49,8.91,469842.12,11.99
1351681.18,34.49,8.92,468745.86,11.96
1352145.5,34.51,8.94,470588.09,12.01
1352145.5,34.51,8.94,470579.14,12.01
1352219.36,34.52,8.95,470497.61,12.01
1351868.24,34.52,8.95,469811.56,12.0
1351140.02,34.51,8.94,468978.89,11.98
1351073.14,34.51,8.94,468978.89,11.98
1351271.95,34.52,8.95,470181.91,12.01
1350963.87,34.52,8.95,469854.09,12.01
1350966.16,34.52,8.95,469856.18,12.01
1350645.49,34.52,8.95,469580.98,12.0
1350389.75,34.52,8.95,469576.15,12.0
1350134.01,34.53,8.95,469573.58,12.01
1349924.41,34.52,8.95,469397.55,12.0
1349668.67,34.52,8.95,469740.04,12.02
1349601.79,34.53,8.96,469725.54,12.02
1349534.91,34.54,8.96,469575.08,12.02
1349468.02,34.54,8.97,469397.55,12.01
1349212.29,34.54,8.97,470176.47,12.04
1348956.55,34.55,8.97,469938.4,12.03
1348700.81,34.55,8.97,469933.53,12.04
1348445.07,34.55,8.98,469931.0,12.04
1348446.21,34.55,8.98,469932.57,12.04
1348446.21,34.55,8.98,469932.57,12.04
1348446.21,34.55,8.98,470874.91,12.06
1348379.33,34.56,8.98,470479.9,12.06
1348123.59,34.56,8.98,470429.93,12.06
1348161.03,34.56,8.98,470257.54,12.05
1349747.84,34.6,9.03,473822.63,12.15
1349325.4,34.6,9.02,472886.76,12.13
1349325.4,34.6,9.02,472886.76,12.13
1349069.66,34.6,9.03,472879.36,12.13
1349036.04,34.61,9.03,472305.18,12.12
1349225.49,34.62,9.04,472305.18,12.12
1348969.75,34.62,9.04,472485.9,12.13
1348714.01,34.62,9.05,472682.82,12.13
1348458.28,34.62,9.05,472545.91,12.13
1348410.11,34.63,9.05,473641.27,12.16
1348222.13,34.63,9.06,473365.27,12.16
1347902.83,34.63,9.06,472951.41,12.15
1347604.99,34.63,9.05,472687.19,12.15
1347349.26,34.63,9.06,472679.79,12.15
1347349.26,34.63,9.06,472679.79,12.15
1347282.37,34.64,9.06,473124.81,12.16
1347026.63,34.64,9.06,472811.18,12.16
1347100.5,34.65,9.07,472679.79,12.16
1346703.54,34.64,9.07,472293.56,12.15
1346447.8,34.64,9.07,473613.62,12.19
1346210.78,34.64,9.07,473512.85,12.19
1346411.6,34.66,9.09,473415.01,12.19
1345411.6,34.64,9.07,472415.01,12.16
1345411.6,34.64,9.07,472443.2,12.16
1344683.39,34.63,9.06,471848.34,12.15
1344616.51,34.64,9.06,471843.22,12.15
1344360.77,34.64,9.07,471840.94,12.16
1344550.22,34.65,9.08,471840.94,12.16
1344624.08,34.66,9.08,472050.81,12.17
1344557.2,34.66,9.09,471955.17,12.17
1344301.46,34.66,9.09,472039.02,12.17
1344001.86,34.66,9.09,472674.7,12.19
1343700.59,34.66,9.08,472368.12,12.18
1343414.44,34.65,9.08,471748.36,12.17
1343772.54,34.66,9.09,472764.01,12.19
1343527.49,34.66,9.09,472641.83,12.19
1343736.21,34.67,9.1,472934.35,12.2
1343736.21,34.67,9.1,472934.35,12.2
1343669.33,34.68,9.1,472929.24,12.2
1343413.59,34.68,9.1,472926.96,12.21
1343157.85,34.68,9.11,472926.96,12.21
1342902.11,34.68,9.11,473002.46,12.22
1343030.42,34.69,9.12,472943.94,12.22
1342825.29,34.69,9.11,473129.59,12.22
1342668.72,34.69,9.11,472973.38,12.22
1342412.98,34.69,9.11,472964.6,12.22
1342166.6,34.69,9.12,472877.0,12.22
1342558.74,34.7,9.13,473894.16,12.25
1342303.0,34.7,9.13,473889.28,12.25
1342492.45,34.71,9.14,473886.76,12.25
1342236.71,34.71,9.14,473886.76,12.26
1341980.97,34.72,9.14,474181.8,12.27
1341725.23,34.72,9.14,474183.57,12.27
1341652.86,34.72,9.15,473988.51,12.27
1341766.19,34.72,9.15,474065.78,12.27
1342685.1,34.75,9.18,476556.34,12.33
1342685.1,34.75,9.18,476556.34,12.33
1342685.1,34.75,9.18,476556.34,12.33
1342429.36,34.75,9.18,476551.46,12.34
1342173.62,34.76,9.18,476548.94,12.34
1341988.98,34.76,9.19,475744.3,12.32
1341988.98,34.76,9.19,475814.71,12.32
1341733.24,34.76,9.19,476256.78,12.34
1341733.24,34.76,9.19,476256.78,12.34
1341410.6,34.76,9.18,475958.43,12.33
1341410.6,34.76,9.18,475823.82,12.33
1341343.72,34.76,9.19,475842.91,12.33
1341304.92,34.77,9.2,477206.33,12.37
1341039.82,34.77,9.2,476353.75,12.35
1341171.42,34.78,9.21,476296.95,12.35
1340915.69,34.79,9.21,476292.13,12.36
1340659.95,34.79,9.21,476289.56,12.36
1340404.21,34.79,9.22,476649.82,12.37
1340404.21,34.79,9.22,476604.35,12.37
1340382.55,34.79,9.22,476795.0,12.38
1340126.81,34.8,9.22,476480.2,12.37
1339848.95,34.79,9.22,476178.55,12.36
1339782.07,34.8,9.22,476181.54,12.37
1339545.05,34.8,9.23,477076.63,12.39
1339770.28,34.81,9.24,477027.67,12.39
1339514.54,34.81,9.24,477020.27,12.4
1339393.16,34.82,9.24,476811.82,12.39
1338370.21,34.83,9.25,477018.47,12.41
1337985.02,34.82,9.25,476816.84,12.41
1337729.28,34.82,9.25,476746.58,12.41
1337473.54,34.83,9.25,476845.86,12.42
1337217.8,34.83,9.25,476610.19,12.41
1337217.8,34.83,9.25,476593.67,12.41
1337407.25,34.84,9.26,476588.99,12.41
1337340.37,34.84,9.27,476586.27,12.42
1337340.37,34.84,9.27,476609.93,12.42
1337506.15,34.85,9.28,476653.47,12.42
1337250.41,34.85,9.28,476609.93,12.42
1336994.67,34.86,9.28,476609.93,12.43
1336738.93,34.86,9.29,477119.24,12.44
1336738.93,34.86,9.29,477010.91,12.44
1336541.8,34.86,9.28,477760.76,12.46
1336474.92,34.86,9.29,477467.19,12.45
1336548.79,34.87,9.3,477658.94,12.46
1336293.05,34.87,9.3,477658.94,12.46
1336037.31,34.87,9.3,477658.94,12.47
1335781.57,34.88,9.3,477660.98,12.47
1335714.69,34.88,9.31,477658.99,12.47
1335458.95,34.88,9.31,477658.94,12.48
1335182.26,34.88,9.31,477735.15,12.48
1334926.52,34.88,9.31,477814.51,12.49
1334819.95,34.88,9.31,477707.94,12.48
1334564.21,34.88,9.31,477628.58,12.48
1334565.36,34.88,9.31,477635.67,12.48
1334383.57,34.88,9.31,477407.93,12.48
1334127.83,34.88,9.31,477588.56,12.49
1334127.83,34.88,9.31,477588.56,12.49
1334317.28,34.89,9.32,477583.88,12.49
1334317.28,34.89,9.32,477543.52,12.49
1334061.54,34.89,9.32,477540.8,12.49
1333676.35,34.89,9.32,477901.2,12.5
1333676.35,34.89,9.32,477944.73,12.5
1333420.62,34.89,9.32,477640.24,12.5
1333164.88,34.89,9.32,477584.33,12.5
1332909.14,34.9,9.32,478674.63,12.53
1332728.95,34.9,9.33,478562.24,12.53
1332662.63,34.91,9.33,477947.27,12.52
1332331.92,34.91,9.33,477834.33,12.52
1332265.04,34.91,9.34,477829.21,12.52
1331976.62,34.91,9.33,477561.72,12.52
1331720.88,34.91,9.34,477559.44,12.52
1331794.74,34.92,9.34,477653.23,12.52
1331794.74,34.92,9.34,477622.66,12.52
1331539.0,34.92,9.35,477588.94,12.53
1331283.27,34.92,9.35,477547.59,12.53
1331027.53,34.93,9.35,478166.75,12.55
1330727.93,34.92,9.35,477774.36,12.54
1330472.19,34.92,9.35,477940.96,12.55
1330216.45,34.93,9.35,477726.14,12.54
1330216.45,34.93,9.35,477761.78,12.54
1330149.57,34.93,9.36,477756.66,12.55
1330082.68,34.94,9.36,477754.38,12.55
1330440.78,34.95,9.37,477754.38,12.55
1330373.9,34.95,9.38,477780.91,12.55
1330373.9,34.95,9.38,477780.91,12.55
1330062.5,34.95,9.38,477754.38,12.55
1330062.5,34.95,9.38,477775.78,12.55
1330251.95,34.96,9.39,477775.78,12.56
1330253.09,34.96,9.39,477776.92,12.56
1329997.35,34.96,9.39,478248.86,12.57
1329741.61,34.96,9.39,478206.28,12.57
1329674.73,34.97,9.4,478711.71,12.59
1329418.99,34.97,9.4,478706.84,12.59
1329163.25,34.98,9.4,478704.31,12.6
1328907.52,34.98,9.4,478704.31,12.6
1328671.06,34.97,9.4,479028.35,12.61
1328415.32,34.98,9.4,479098.94,12.61
1328159.58,34.98,9.41,479028.36,12.62
1327903.85,34.98,9.41,479365.47,12.63
1327648.11,34.98,9.41,479096.55,12.62
1327648.11,34.98,9.41,479013.59,12.62
1327392.37,34.99,9.41,478945.39,12.62
1327325.49,34.99,9.42,478940.27,12.63
1327069.75,34.99,9.42,478937.99,12.63
1327002.86,35.0,9.43,478937.99,12.63
1326935.98,35.01,9.43,478961.03,12.64
1327199.11,35.02,9.44,478937.99,12.64
1326839.28,35.01,9.44,478937.99,12.64
1326583.54,35.01,9.44,479291.67,12.65
1326772.99,35.02,9.45,479311.01,12.65
1326517.26,35.03,9.45,479674.14,12.67
1326132.06,35.02,9.45,479721.61,12.67
1326321.52,35.03,9.46,479716.92,12.67
1326254.63,35.04,9.46,479714.21,12.67
1325998.9,35.04,9.46,479714.21,12.68
1325743.16,35.04,9.47,479913.48,12.68
1325487.42,35.04,9.47,479987.61,12.69
1325500.82,35.04,9.47,480091.74,12.69
1325433.94,35.05,9.47,479830.93,12.69
1325187.56,35.05,9.48,480505.04,12.71
1325274.98,35.06,9.49,480874.33,12.72
1325440.76,35.07,9.5,480866.93,12.72
1325440.76,35.07,9.5,480866.93,12.72
1325630.21,35.08,9.5,480866.93,12.72
1325704.07,35.09,9.51,480955.46,12.73
1325777.94,35.09,9.52,480895.99,12.73
1325522.2,35.1,9.52,480866.93,12.73
1325522.2,35.1,9.52,480866.93,12.73
1325266.46,35.1,9.53,481994.63,12.77
1325010.72,35.1,9.53,481546.64,12.76
1324754.98,35.1,9.53,482466.04,12.78
1324499.24,35.11,9.53,482461.17,12.79
1324315.15,35.1,9.53,482413.76,12.79
1324059.41,35.11,9.53,482411.23,12.79
1323778.08,35.1,9.53,482112.65,12.78
1323522.34,35.11,9.53,482118.63,12.79
1323266.6,35.11,9.53,482258.58,12.79
1323266.6,35.11,9.53,482258.58,12.79
1323010.86,35.11,9.54,482138.32,12.8
1323010.86,35.11,9.54,482139.74,12.8
1322755.13,35.11,9.54,482420.87,12.81
1322828.99,35.12,9.55,482309.6,12.81
1322573.25,35.12,9.55,482445.7,12.81
1322257.34,35.12,9.55,482056.59,12.8
1322446.79,35.13,9.55,482051.91,12.8
1322446.79,35.13,9.55,482051.91,12.8
1322191.05,35.13,9.56,482049.19,12.81
1322124.17,35.14,9.56,482424.46,12.82
1321868.43,35.14,9.57,482595.68,12.83
1321612.69,35.14,9.57,482052.54,12.82
1321612.69,35.14,9.57,482052.76,12.82
1321640.77,35.14,9.57,483957.63,12.87
1322774.9,35.17,9.6,485326.76,12.91
1322565.3,35.17,9.6,485115.13,12.9
1322565.3,35.17,9.6,485115.13,12.9
1322140.73,35.17,9.59,483986.68,12.87
1322140.73,35.17,9.59,483986.68,12.87
1322047.02,35.17,9.59,484085.97,12.88
1322047.02,35.17,9.59,484085.97,12.88
1322047.02,35.17,9.59,484085.97,12.88
1322120.89,35.18,9.6,484078.57,12.88
1321865.15,35.18,9.6,484078.57,12.88
1321609.41,35.18,9.61,484195.24,12.89
1321807.26,35.19,9.62,484374.36,12.9
1321807.26,35.19,9.62,484449.11,12.9
1321551.52,35.19,9.62,484078.57,12.89
1321551.52,35.19,9.62,486150.52,12.95
1321810.94,35.2,9.63,487089.25,12.97
1322122.12,35.22,9.64,485977.97,12.95
1322024.44,35.22,9.64,486459.36,12.96
1322098.3,35.23,9.65,486451.96,12.96
1322274.98,35.23,9.66,486271.17,12.96
1322019.24,35.24,9.66,486271.17,12.96
1321763.5,35.24,9.67,486517.07,12.97
1321507.76,35.24,9.67,486304.24,12.97
1321440.88,35.25,9.67,486326.4,12.97
1321185.14,35.25,9.68,487200.36,13.0
1321127.62,35.26,9.68,486405.35,12.98
1320865.33,35.26,9.69,486987.76,13.0
1320865.33,35.26,9.69,486987.76,13.0
1320609.59,35.26,9.69,486987.76,13.0
1320353.85,35.26,9.69,486987.76,13.01
1320353.85,35.26,9.69,486987.76,13.01
1320098.11,35.27,9.69,486987.89,13.01
1319842.37,35.27,9.7,486987.76,13.01
1319586.63,35.27,9.7,486987.76,13.02
1319776.08,35.28,9.71,487080.63,13.02
1319709.2,35.29,9.71,487254.55,13.03
1319642.32,35.29,9.72,487567.7,13.04
1319257.13,35.29,9.71,487412.9,13.04
1319454.98,35.3,9.72,487405.5,13.04
1319199.24,35.3,9.73,487405.5,13.04
1318943.5,35.3,9.73,487555.77,13.05
1318876.62,35.31,9.73,487464.16,13.05
1318876.62,35.31,9.73,487444.15,13.05
1318809.74,35.31,9.74,487403.92,13.05
1318554.0,35.32,9.74,487385.49,13.05
1318487.12,35.32,9.75,488220.1,13.08
1318103.53,35.32,9.74,487846.0,13.07
1318103.53,35.32,9.74,487818.4,13.07
1317803.4,35.31,9.74,487511.81,13.06
1317644.55,35.31,9.74,487353.68,13.06
1317388.81,35.31,9.74,487409.3,13.06
1317321.93,35.32,9.74,487430.61,13.07
1317321.93,35.32,9.74,487553.52,13.07
1317066.19,35.32,9.75,487536.73,13.07
1316810.45,35.32,9.75,487526.64,13.08
1316554.71,35.33,9.75,487531.51,13.08
1316298.97,35.33,9.75,488032.96,13.1
1316562.1,35.34,9.76,487542.28,13.09
1316193.23,35.33,9.76,488144.44,13.1
1315937.49,35.34,9.76,487805.93,13.1
1316126.94,35.35,9.77,488092.44,13.11
1315871.21,35.35,9.77,488087.56,13.11
1315486.02,35.34,9.77,487918.98,13.11
1315230.28,35.34,9.77,487916.45,13.11
1315230.28,35.34,9.77,487977.95,13.11
1315163.39,35.35,9.78,487977.95,13.12
1314907.66,35.35,9.78,488069.11,13.12
1314651.92,35.36,9.78,487994.85,13.12
1314651.92,35.36,9.78,487977.95,13.12
1314585.03,35.36,9.79,488506.54,13.14
1314518.15,35.37,9.79,488494.32,13.14
1314262.41,35.37,9.8,488545.86,13.15
1314262.41,35.37,9.8,488544.52,13.15
1314006.67,35.37,9.8,488537.12,13.15
1313750.94,35.38,9.8,488537.12,13.15
1314037.29,35.39,9.81,488626.1,13.16
1313970.41,35.39,9.82,488619.94,13.16
1313714.67,35.4,9.82,488555.12,13.16
1313647.78,35.4,9.83,488537.12,13.17
1313392.05,35.4,9.83,489206.02,13.19
1313136.31,35.41,9.83,489376.6,13.2
1312880.57,35.41,9.84,489371.42,13.2
1312368.48,35.4,9.83,488862.59,13.19
1312368.48,35.4,9.83,488940.97,13.19
1312112.74,35.4,9.83,488938.75,13.19
1310066.83,35.43,9.85,488931.36,13.22
1310066.83,35.43,9.85,488931.36,13.22
1309999.95,35.43,9.86,488995.06,13.23
1309744.21,35.43,9.86,488957.34,13.23
1309744.21,35.43,9.86,489247.18,13.24
1309747.89,35.44,9.87,491422.29,13.3
1309747.89,35.44,9.87,491422.29,13.3
1310722.4,35.48,9.91,491121.36,13.29
1310466.66,35.48,9.91,491113.96,13.3
1310210.92,35.48,9.91,491113.96,13.3
1310376.7,35.49,9.92,491335.05,13.31
1310120.96,35.5,9.92,491159.43,13.31
1310122.1,35.5,9.92,491160.39,13.31
1309866.36,35.5,9.93,491160.07,13.31
1309866.36,35.5,9.93,491114.92,13.31
1309610.62,35.5,9.93,491842.0,13.33
1309099.15,35.51,9.93,491545.2,13.33
1309288.6,35.52,9.94,491540.51,13.33
1308903.41,35.51,9.94,491537.8,13.34
1308903.41,35.51,9.94,492721.72,13.37
1308647.67,35.51,9.94,492208.21,13.36
1311640.98,35.6,10.02,496723.34,13.48
1312303.24,35.62,10.05,496787.8,13.48
1312047.5,35.62,10.05,496780.4,13.49
1311791.76,35.63,10.05,496780.4,13.49
1311500.24,35.62,10.05,496480.12,13.49
1311244.5,35.62,10.05,496688.86,13.49
1311177.62,35.63,10.06,496548.76,13.49
1310921.88,35.63,10.06,496499.35,13.5
1310921.88,35.63,10.06,496499.35,13.5
1310666.14,35.64,10.06,496826.25,13.51
1310668.43,35.64,10.06,496827.23,13.51
1310857.88,35.65,10.07,496859.33,13.51
1310630.79,35.64,10.07,497148.76,13.52
1310987.5,35.65,10.08,497200.48,13.52
1310731.76,35.66,10.08,497195.66,13.53
1310494.0,35.65,10.08,497264.65,13.53
1310522.36,35.66,10.08,497286.27,13.53
1310522.36,35.66,10.08,497286.27,13.53
1310266.62,35.66,10.08,497283.7,13.53
1310010.88,35.66,10.09,497374.59,13.54
1309755.14,35.66,10.09,497381.67,13.54
1309499.4,35.67,10.09,497322.93,13.55
1309432.52,35.67,10.1,497792.58,13.56
1309186.14,35.68,10.1,497680.09,13.56
1308930.4,35.68,10.1,497675.26,13.57
1308930.4,35.68,10.1,497675.26,13.57
1308674.66,35.68,10.11,497672.69,13.57
1308674.66,35.68,10.11,497672.69,13.57
1308793.61,35.69,10.12,497851.47,13.58
1308793.61,35.69,10.12,497851.47,13.58
1308726.73,35.7,10.12,498424.36,13.59
1308726.73,35.7,10.12,498424.36,13.59
1308508.43,35.7,10.13,498414.69,13.6
1309684.15,35.74,10.16,501035.03,13.67
1309428.41,35.74,10.17,501027.63,13.68
1310223.44,35.77,10.19,501064.07,13.68
1310223.44,35.77,10.19,501064.07,13.68
1310223.44,35.77,10.19,500981.45,13.68
1310223.44,35.77,10.19,500899.27,13.67
1310223.44,35.77,10.19,501071.95,13.68
1310223.44,35.77,10.19,501061.3,13.68
1309967.7,35.77,10.19,501475.07,13.69
1309711.96,35.77,10.2,501262.83,13.69
1309711.96,35.77,10.2,501148.54,13.69
1309456.22,35.77,10.2,500947.95,13.69
1309645.68,35.78,10.21,502467.49,13.73
1309408.66,35.79,10.21,501807.62,13.71
1309332.42,35.79,10.22,501245.67,13.7
1309067.32,35.8,10.22,501591.84,13.72
1308811.58,35.8,10.22,501587.01,13.72
1308811.58,35.8,10.22,501721.54,13.72
1308744.7,35.8,10.23,501718.97,13.73
1308488.96,35.81,10.23,501718.97,13.73
1308233.22,35.81,10.24,501766.41,13.73
1308233.22,35.81,10.24,502187.74,13.75
1308090.81,35.82,10.24,503924.93,13.8
1307705.62,35.81,10.24,503517.32,13.79
1308308.25,35.84,10.26,503254.83,13.78
1308497.7,35.85,10.27,503250.15,13.79
1308241.96,35.85,10.28,503247.43,13.79
1307986.22,35.85,10.28,503247.43,13.79
1307986.22,35.85,10.28,503717.64,13.81
1307730.48,35.85,10.28,503290.21,13.8
1307474.74,35.86,10.28,503488.17,13.81
1307237.72,35.86,10.29,504611.49,13.84
1306755.69,35.86,10.28,503858.01,13.83
1307730.35,35.88,10.31,504725.66,13.85
1307022.6,35.87,10.3,503628.58,13.82
1307022.6,35.87,10.3,503628.58,13.82
1306866.03,35.87,10.3,503469.55,13.82
1306799.15,35.88,10.3,503464.43,13.82
1306543.41,35.88,10.31,503462.15,13.83
1306543.41,35.88,10.31,503462.15,13.83
1306829.76,35.89,10.32,503462.15,13.83
1306829.76,35.89,10.32,503462.15,13.83
1306496.41,35.89,10.31,503573.64,13.83
1306176.41,35.88,10.31,503253.64,13.82
1305920.67,35.88,10.31,503251.94,13.83
1305664.93,35.89,10.31,503142.15,13.83
1307082.36,35.93,10.35,506318.12,13.92
1306735.32,35.92,10.35,505580.34,13.9
1307021.67,35.94,10.36,505580.34,13.9
1306765.93,35.94,10.36,505572.94,13.9
1306510.19,35.94,10.37,505572.94,13.91
1306254.45,35.94,10.37,505820.56,13.92
1306254.45,35.94,10.37,505820.56,13.92
1306443.9,35.95,10.38,505790.31,13.92
1306188.16,35.96,10.38,505810.52,13.92
1306262.03,35.97,10.39,506728.85,13.95
1306262.03,35.97,10.39,506728.85,13.95
1306406.22,35.97,10.4,507381.1,13.97
1306406.22,35.97,10.4,507381.1,13.97
1306550.46,35.98,10.41,506967.13,13.96
1306550.46,35.98,10.41,506967.13,13.96
1306550.46,35.98,10.41,506913.67,13.96
1306294.72,35.99,10.41,506906.27,13.96
1305600.02,35.98,10.4,506392.09,13.95
1305344.28,35.98,10.41,506392.09,13.96
1305630.63,35.99,10.42,506563.51,13.96
1305297.28,35.99,10.41,506520.49,13.96
1304652.08,35.98,10.4,505672.29,13.95
1304396.34,35.98,10.41,505784.59,13.95
1304585.79,35.99,10.42,507068.01,13.99
1304699.12,35.99,10.42,507855.11,14.01
1304691.85,36.0,10.43,507214.43,14.0
1304436.12,36.01,10.43,507311.64,14.0
1304436.12,36.01,10.43,507311.64,14.0
1304598.97,36.02,10.44,506892.68,13.99
1304343.23,36.02,10.45,506886.83,14.0
1304343.23,36.02,10.45,506945.2,14.0
1304343.23,36.02,10.45,506950.76,14.0
1303922.1,36.02,10.44,506987.75,14.0
1303855.22,36.02,10.45,506901.2,14.0
1303599.48,36.03,10.45,506945.92,14.01
1303788.93,36.04,10.46,507278.85,14.02
1303533.19,36.04,10.47,507288.49,14.03
1303315.23,36.04,10.47,507118.79,14.02
1303126.3,36.04,10.47,506910.22,14.02
1303022.48,36.04,10.47,507611.52,14.04
1302688.74,36.04,10.47,507170.43,14.03
1302688.74,36.04,10.47,507170.43,14.03
1302433.0,36.04,10.47,507163.03,14.04
1302177.26,36.05,10.47,507163.03,14.04
1302366.71,36.06,10.48,507603.99,14.05
1302299.83,36.06,10.49,507416.45,14.05
1302044.09,36.07,10.49,507523.7,14.06
1301807.07,36.07,10.49,507559.93,14.06
1301771.15,36.08,10.5,508119.1,14.08
1301643.27,36.08,10.5,508233.82,14.09
1301644.41,36.08,10.5,508246.61,14.09
1300903.97,36.07,10.49,507435.82,14.07
1300648.23,36.07,10.5,507428.42,14.07
1300648.23,36.07,10.5,507428.42,14.07
1300581.35,36.08,10.5,507428.42,14.08
1300581.35,36.08,10.5,507428.42,14.08
1300581.35,36.08,10.5,508332.91,14.1
1300325.61,36.08,10.51,507556.33,14.08
1300372.41,36.08,10.51,508457.32,14.11
1302754.85,36.15,10.57,511277.25,14.19
1302952.7,36.16,10.58,511269.86,14.19
1302696.96,36.16,10.59,511269.86,14.19
1302441.23,36.16,10.59,511450.86,14.2
1302441.23,36.16,10.59,511472.36,14.2
1301929.75,36.17,10.6,512510.33,14.24
1302992.96,36.2,10.63,513621.49,14.27
1303021.04,36.2,10.63,513809.37,14.28
1302910.16,36.21,10.64,513145.04,14.26
1302910.16,36.21,10.64,513145.04,14.26
1303095.18,36.22,10.65,513841.54,14.28
1303095.18,36.22,10.65,513841.54,14.28
1302839.44,36.23,10.65,513841.54,14.29
1302839.44,36.23,10.65,513841.54,14.29
1302839.44,36.23,10.65,513841.54,14.29
1302583.7,36.23,10.65,513846.0,14.29
1302071.61,36.22,10.65,513841.54,14.29
1302478.58,36.23,10.66,514111.02,14.3
1302411.7,36.24,10.66,514111.02,14.3
1302155.96,36.24,10.67,514140.03,14.31
1302353.81,36.25,10.68,514111.02,14.31
1302353.81,36.25,10.68,514111.02,14.31
1301970.22,36.25,10.67,514111.02,14.31
1302159.67,36.26,10.68,514687.93,14.33
1302092.79,36.26,10.69,514934.93,14.34
1301856.34,36.26,10.68,514620.41,14.33
1301600.6,36.26,10.69,514613.01,14.34
1301344.86,36.26,10.69,514613.01,14.34
1301277.98,36.27,10.7,514768.6,14.35
1301277.98,36.27,10.7,514943.53,14.35
1301467.43,36.28,10.71,514829.11,14.35
1301211.69,36.28,10.71,514787.94,14.35
1300955.95,36.29,10.71,515635.23,14.38
1301039.18,36.3,10.72,515612.22,14.38
1300796.99,36.3,10.73,515684.7,14.39
1300541.25,36.3,10.73,515684.7,14.39
1300285.51,36.31,10.73,515684.7,14.4
1300285.51,36.31,10.73,515684.7,14.4
1300029.78,36.31,10.73,515687.43,14.4
1299774.04,36.31,10.74,515684.7,14.41
1299518.3,36.31,10.74,515684.7,14.41
1299262.56,36.32,10.74,515780.8,14.42
1299006.82,36.32,10.75,515691.33,14.42
1298751.08,36.32,10.75,515684.7,14.42
1298751.08,36.32,10.75,515648.65,14.42
1298684.2,36.33,10.76,515643.54,14.42
1298307.64,36.32,10.75,515356.78,14.42
1297796.16,36.33,10.76,515424.36,14.43
1297796.16,36.33,10.76,515461.93,14.43
1298082.51,36.34,10.77,515408.46,14.43
1297826.77,36.34,10.77,515392.07,14.43
1297314.68,36.34,10.76,515670.64,14.44
1297247.8,36.34,10.77,515482.12,14.44
1296992.06,36.35,10.77,515473.31,14.45
1296925.18,36.35,10.78,515984.31,14.46
1296858.3,36.36,10.78,515979.19,14.47
1296858.3,36.36,10.78,515979.19,14.47
1296858.3,36.36,10.78,515979.19,14.47
1296602.56,36.36,10.79,515976.91,14.47
1296346.82,36.36,10.79,516000.39,14.47
1296279.94,36.37,10.8,515979.75,14.48
1296469.39,36.38,10.81,516182.9,14.48
1296402.51,36.39,10.81,516105.17,14.49
1296335.62,36.39,10.82,516218.05,14.49
1296079.88,36.4,10.82,516730.58,14.51
1296013.0,36.4,10.83,516725.46,14.51
1295637.81,36.4,10.82,516797.15,14.52
1295637.81,36.4,10.82,516797.15,14.52
1295637.81,36.4,10.82,516796.57,14.52
1295642.38,36.4,10.82,516801.79,14.52
1295928.74,36.41,10.83,516799.51,14.52
1295673.0,36.41,10.84,516799.51,14.52
1295673.0,36.41,10.84,516745.3,14.52
1295339.64,36.41,10.83,516786.28,14.52
1295083.9,36.41,10.84,516749.18,14.53
1295273.36,36.42,10.85,518006.16,14.57
1295276.79,36.42,10.85,518068.13,14.57
1294891.6,36.41,10.84,517646.17,14.56
1292845.69,36.44,10.86,517638.77,14.59
1292797.52,36.45,10.87,518287.87,14.61
1293102.93,36.46,10.88,517948.07,14.6
1292898.6,36.46,10.89,518034.58,14.61
