ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
829,3140,2759290,6212,2759290
829,3140,2760290,6212,2760290
830,3148,2761290,6212,2761290
830,3148,2762290,6212,2762290
830,3148,2763100,6212,2763100
830,3148,2764100,6212,2764100
830,3148,2765100,6212,2765100
830,3148,2765570,6212,2765570
830,3148,2765570,6212,2765570
830,3148,2766380,6212,2766380
830,3148,2767190,6212,2767190
830,3148,2767660,6212,2767660
831,3156,2768660,6212,2768660
831,3156,2769130,6212,2769130
831,3156,2769450,6212,2769450
831,3156,2770450,6212,2770450
831,3156,2771450,6212,2771450
831,3156,2772100,6212,2772100
831,3156,2773100,6212,2773100
831,3156,2774100,6212,2774100
831,3156,2774100,6212,2774100
831,3156,2774910,6212,2774910
831,3156,2775380,6212,2775380
831,3156,2775970,6212,2775970
832,3164,2776970,6212,2776970
832,3164,2777440,6212,2777440
832,3164,2778250,6212,2778250
832,3164,2779060,6212,2779060
832,3164,2779060,6212,2779060
832,3164,2779060,6212,2779060
832,3164,2779710,6212,2779710
832,3164,2780520,6212,2780520
832,3164,2781330,6212,2781330
832,3164,2782330,6212,2782330
832,3164,2783140,6212,2783140
833,3172,2783950,6212,2783950
833,3172,2784420,6212,2784420
833,3172,2785420,6212,2785420
833,3172,2785420,6212,2785420
833,3172,2786420,6212,2786420
833,3172,2787420,6212,2787420
833,3172,2787890,6212,2787890
833,3172,2787890,6212,2787890
833,3172,2788890,6212,2788890
833,3172,2789360,6212,2789360
833,3172,2790170,6212,2790170
833,3172,2790490,6212,2790490
833,3172,2790490,6212,2790490
834,3180,2791490,6212,2791490
834,3180,2791490,6212,2791490
834,3180,2791840,6212,2791840
834,3180,2792840,6212,2792840
834,3180,2793840,6212,2793840
834,3180,2794650,6212,2794650
834,3180,2795460,6212,2795460
834,3180,2795920,6212,2795920
834,3180,2796920,6212,2796920
834,3180,2797920,6212,2797920
834,3180,2798390,6212,2798390
835,3188,2799200,6212,2799200
835,3188,2799200,6212,2799200
835,3188,2800010,6212,2800010
835,3188,2800480,6212,2800480
835,3188,2801130,6212,2801130
835,3188,2802130,6212,2802130
835,3188,2802940,6212,2802940
835,3188,2803940,6212,2803940
835,3188,2803940,6212,2803940
835,3188,2804940,6212,2804940
835,3188,2804940,6212,2804940
836,3196,2805940,6212,2805940
836,3196,2806410,6212,2806410
836,3196,2807410,6212,2807410
836,3196,2808410,6212,2808410
836,3196,2809410,6212,2809410
836,3196,2810410,6212,2810410
836,3196,2811410,6212,2811410
836,3196,2812410,6212,2812410
836,3196,2813410,6212,2813410
837,3204,2814410,6212,2814410
837,3204,2815410,6212,2815410
837,3204,2816220,6212,2816220
837,3204,2816540,6212,2816540
837,3204,2816540,6212,2816540
837,3204,2817350,6212,2817350
837,3204,2818160,6212,2818160
837,3204,2819160,6212,2819160
837,3204,2819750,6212,2819750
837,3204,2820750,6212,2820750
838,3212,2821750,6212,2821750
838,3212,2822070,6212,2822070
838,3212,2823070,6212,2823070
838,3212,2823070,6212,2823070
838,3212,2823070,6212,2823070
838,3212,2824070,6212,2824070
838,3212,2824880,6212,2824880
838,3212,2825350,6212,2825350
838,3212,2825810,6212,2825810
838,3212,2825810,6212,2825810
838,3212,2826620,6212,2826620
838,3212,2827430,6212,2827430
838,3212,2827900,6212,2827900
839,3220,2828550,6212,2828550
839,3220,2828550,6212,2828550
839,3220,2829550,6212,2829550
839,3220,2829550,6212,2829550
839,3220,2830550,6212,2830550
839,3220,2831360,6212,2831360
839,3220,2832360,6212,2832360
839,3220,2833360,6212,2833360
839,3220,2834360,6212,2834360
839,3220,2835010,6212,2835010
839,3220,2835330,6212,2835330
839,3220,2835330,6212,2835330
840,3228,2835880,6212,2835880
840,3228,2836690,6212,2836690
840,3228,2836690,6212,2836690
840,3228,2837340,6212,2837340
840,3228,2838340,6212,2838340
840,3228,2839150,6212,2839150
840,3228,2839960,6212,2839960
840,3228,2840960,6212,2840960
840,3228,2841770,6212,2841770
841,3236,2842230,6212,2842230
841,3236,2843230,6212,2843230
841,3236,2843230,6212,2843230
841,3236,2844040,6212,2844040
841,3236,2844850,6212,2844850
841,3236,2845660,6212,2845660
841,3236,2846130,6212,2846130
841,3236,2847130,6212,2847130
841,3236,2848130,6212,2848130
841,3236,2849130,6212,2849130
842,3244,2851130,6212,2851130
842,3244,2852130,6212,2852130
842,3244,2853130,6212,2853130
842,3244,2853450,6212,2853450
842,3244,2854450,6212,2854450
842,3244,2855450,6212,2855450
842,3244,2856040,6212,2856040
842,3244,2857040,6212,2857040
842,3244,2857040,6212,2857040
843,3252,2858040,6212,2858040
843,3252,2858690,6212,2858690
843,3252,2859010,6212,2859010
843,3252,2860010,6212,2860010
843,3252,2860010,6212,2860010
843,3252,2860230,6212,2860230
843,3252,2860700,6212,2860700
843,3252,2861700,6212,2861700
843,3252,2862350,6212,2862350
843,3252,2862820,6212,2862820
843,3252,2863820,6212,2863820
844,3260,2864820,6212,2864820
844,3260,2865820,6212,2865820
844,3260,2865820,6212,2865820
844,3260,2865820,6212,2865820
844,3260,2865820,6212,2865820
844,3260,2866820,6212,2866820
844,3260,2867630,6212,2867630
844,3260,2867630,6212,2867630
844,3260,2868000,6212,2868000
844,3260,2868000,6212,2868000
844,3260,2868000,6212,2868000
844,3260,2868230,6212,2868230
844,3260,2869230,6212,2869230
844,3260,2870040,6212,2870040
845,3268,2871040,6212,2871040
845,3268,2871510,6212,2871510
845,3268,2871980,6212,2871980
845,3268,2872980,6212,2872980
845,3268,2873980,6212,2873980
845,3268,2873980,6212,2873980
845,3268,2873980,6212,2873980
845,3268,2874980,6212,2874980
845,3268,2875980,6212,2875980
845,3268,2876570,6212,2876570
845,3268,2876570,6212,2876570
846,3276,2877380,6212,2877380
846,3276,2877380,6212,2877380
846,3276,2877380,6212,2877380
846,3276,2878380,6212,2878380
846,3276,2879380,6212,2879380
846,3276,2879840,6212,2879840
846,3276,2879840,6212,2879840
846,3276,2880840,6212,2880840
846,3276,2881490,6212,2881490
846,3276,2881490,6212,2881490
846,3276,2881490,6212,2881490
846,3276,2881810,6212,2881810
846,3276,2882810,6212,2882810
847,3284,2883810,6212,2883810
847,3284,2884810,6212,2884810
847,3284,2885810,6212,2885810
847,3284,2886620,6212,2886620
847,3284,2886620,6212,2886620
847,3284,2886620,6212,2886620
847,3284,2887430,6212,2887430
847,3284,2888430,6212,2888430
848,3292,2888750,6212,2888750
848,3292,2889750,6212,2889750
848,3292,2890750,6212,2890750
848,3292,2891750,6212,2891750
848,3292,2892560,6212,2892560
848,3292,2893030,6212,2893030
848,3292,2894030,6212,2894030
848,3292,2894250,6212,2894250
848,3292,2895250,6212,2895250
848,3292,2896250,6212,2896250
848,3292,2896570,6212,2896570
848,3292,2896890,6212,2896890
848,3292,2897350,6212,2897350
849,3300,2898350,6212,2898350
849,3300,2898810,6212,2898810
849,3300,2899620,6212,2899620
849,3300,2900090,6212,2900090
849,3300,2900740,6212,2900740
849,3300,2901740,6212,2901740
849,3300,2902740,6212,2902740
849,3300,2903550,6212,2903550
849,3300,2903550,6212,2903550
849,3300,2904100,6212,2904100
849,3300,2904470,6212,2904470
849,3300,2904940,6212,2904940
850,3308,2905410,6212,2905410
850,3308,2905410,6212,2905410
850,3308,2906410,6212,2906410
850,3308,2906880,6212,2906880
850,3308,2907880,6212,2907880
850,3308,2908690,6212,2908690
850,3308,2909340,6212,2909340
850,3308,2910340,6212,2910340
850,3308,2910810,6212,2910810
851,3316,2911280,6212,2911280
851,3316,2911280,6212,2911280
851,3316,2912280,6212,2912280
851,3316,2913280,6212,2913280
851,3316,2914280,6212,2914280
851,3316,2915280,6212,2915280
851,3316,2915280,6212,2915280
851,3316,2916280,6212,2916280
851,3316,2916280,6212,2916280
851,3316,2916280,6212,2916280
851,3316,2917090,6212,2917090
851,3316,2917900,6212,2917900
851,3316,2917900,6212,2917900
851,3316,2918710,6212,2918710
852,3324,2919360,6212,2919360
852,3324,2919830,6212,2919830
852,3324,2920290,6212,2920290
852,3324,2921100,6212,2921100
853,3332,2921330,6212,2921330
853,3332,2922140,6212,2922140
853,3332,2923140,6212,2923140
853,3332,2924140,6212,2924140
853,3332,2925140,6212,2925140
853,3332,2925610,6212,2925610
853,3332,2926420,6212,2926420
854,3340,2927070,6212,2927070
854,3340,2928070,6212,2928070
854,3340,2928880,6212,2928880
854,3340,2929880,6212,2929880
854,3340,2930200,6212,2930200
854,3340,2931200,6212,2931200
854,3340,2932200,6212,2932200
854,3340,2932850,6212,2932850
854,3340,2933320,6212,2933320
855,3348,2934320,6212,2934320
855,3348,2934690,6212,2934690
856,3356,2942690,6212,2942690
856,3356,2943160,6212,2943160
856,3356,2943630,6212,2943630
856,3356,2943630,6212,2943630
856,3356,2944630,6212,2944630
856,3356,2944630,6212,2944630
856,3356,2945440,6212,2945440
856,3356,2946440,6212,2946440
856,3356,2946440,6212,2946440
856,3356,2946440,6212,2946440
856,3356,2947250,6212,2947250
856,3356,2948250,6212,2948250
856,3356,2949250,6212,2949250
857,3364,2950060,6212,2950060
857,3364,2950170,6212,2950170
857,3364,2950330,6212,2950330
857,3364,2951140,6212,2951140
857,3364,2951140,6212,2951140
857,3364,2951250,6212,2951250
857,3364,2951250,6212,2951250
857,3364,2951720,6212,2951720
857,3364,2952720,6212,2952720
857,3364,2953720,6212,2953720
857,3364,2954720,6212,2954720
857,3364,2955720,6212,2955720
857,3364,2955720,6212,2955720
857,3364,2956040,6212,2956040
857,3364,2956270,6212,2956270
857,3364,2956270,6212,2956270
857,3364,2956740,6212,2956740
858,3372,2957740,6212,2957740
858,3372,2958740,6212,2958740
858,3372,2959550,6212,2959550
858,3372,2960550,6212,2960550
858,3372,2961550,6212,2961550
858,3372,2962020,6212,2962020
858,3372,2963020,6212,2963020
858,3372,2964020,6212,2964020
858,3372,2964490,6212,2964490
858,3372,2964760,6212,2964760
859,3380,2965760,6212,2965760
859,3380,2966570,6212,2966570
859,3380,2966570,6212,2966570
859,3380,2967570,6212,2967570
859,3380,2967890,6212,2967890
859,3380,2968360,6212,2968360
860,3388,2976360,6212,2976360
860,3388,2977010,6212,2977010
860,3388,2978010,6212,2978010
860,3388,2978480,6212,2978480
860,3388,2979290,6212,2979290
860,3388,2979840,6212,2979840
861,3396,2980840,6212,2980840
861,3396,2981840,6212,2981840
861,3396,2982310,6212,2982310
861,3396,2982780,6212,2982780
861,3396,2983130,6212,2983130
861,3396,2984130,6212,2984130
861,3396,2985130,6212,2985130
861,3396,2986130,6212,2986130
861,3396,2987130,6212,2987130
861,3396,2987940,6212,2987940
861,3396,2988750,6212,2988750
861,3396,2989220,6212,2989220
861,3396,2990030,6212,2990030
861,3396,2991030,6212,2991030
861,3396,2991840,6212,2991840
861,3396,2992840,6212,2992840
861,3396,2993390,6212,2993390
861,3396,2993390,6212,2993390
861,3396,2993620,6212,2993620
861,3396,2994210,6212,2994210
861,3396,2995210,6212,2995210
861,3396,2995210,6212,2995210
862,3404,2995680,6212,2995680
862,3404,2996490,6212,2996490
862,3404,2997300,6212,2997300
862,3404,2997300,6212,2997300
862,3404,2998110,6212,2998110
862,3404,2999110,6212,2999110
862,3404,2999110,6212,2999110
862,3404,2999580,6212,2999580
862,3404,3000580,6212,3000580
862,3404,3001050,6212,3001050
862,3404,3002050,6212,3002050
863,3412,3002640,6212,3002640
863,3412,3002960,6212,3002960
864,3420,3003960,6212,3003960
864,3420,3004430,6212,3004430
864,3420,3005430,6212,3005430
864,3420,3005590,6212,3005590
864,3420,3005590,6212,3005590
864,3420,3006240,6212,3006240
864,3420,3007050,6212,3007050
864,3420,3007420,6212,3007420
864,3420,3008420,6212,3008420
864,3420,3008740,6212,3008740
865,3428,3009740,6212,3009740
865,3428,3010550,6212,3010550
865,3428,3011360,6212,3011360
865,3428,3011360,6212,3011360
865,3428,3011830,6212,3011830
865,3428,3012640,6212,3012640
865,3428,3013640,6212,3013640
865,3428,3013640,6212,3013640
865,3428,3014450,6212,3014450
865,3428,3015450,6212,3015450
865,3428,3016100,6212,3016100
865,3428,3017100,6212,3017100
865,3428,3018100,6212,3018100
865,3428,3019100,6212,3019100
865,3428,3019910,6212,3019910
865,3428,3019960,6212,3019960
865,3428,3020190,6212,3020190
865,3428,3020190,6212,3020190
866,3436,3021190,6212,3021190
866,3436,3022000,6212,3022000
866,3436,3023000,6212,3023000
866,3436,3023160,6212,3023160
866,3436,3023970,6212,3023970
866,3436,3024440,6212,3024440
866,3436,3025250,6212,3025250
866,3436,3025620,6212,3025620
866,3436,3025850,6212,3025850
866,3436,3026850,6212,3026850
866,3436,3027660,6212,3027660
867,3444,3028470,6212,3028470
867,3444,3029470,6212,3029470
867,3444,3029470,6212,3029470
867,3444,3030280,6212,3030280
867,3444,3030280,6212,3030280
867,3444,3031090,6212,3031090
867,3444,3031090,6212,3031090
867,3444,3031900,6212,3031900
867,3444,3032130,6212,3032130
867,3444,3032290,6212,3032290
867,3444,3032290,6212,3032290
867,3444,3032610,6212,3032610
867,3444,3033610,6212,3033610
867,3444,3034610,6212,3034610
867,3444,3034610,6212,3034610
867,3444,3034930,6212,3034930
868,3452,3035930,6212,3035930
868,3452,3036930,6212,3036930
868,3452,3037400,6212,3037400
868,3452,3038210,6212,3038210
868,3452,3039020,6212,3039020
868,3452,3040020,6212,3040020
868,3452,3041020,6212,3041020
868,3452,3041020,6212,3041020
868,3452,3041830,6212,3041830
869,3460,3042830,6212,3042830
869,3460,3042830,6212,3042830
869,3460,3043300,6212,3043300
869,3460,3043950,6212,3043950
869,3460,3044270,6212,3044270
869,3460,3044270,6212,3044270
869,3460,3044590,6212,3044590
869,3460,3044960,6212,3044960
869,3460,3045960,6212,3045960
869,3460,3046770,6212,3046770
869,3460,3047770,6212,3047770
869,3460,3048240,6212,3048240
869,3460,3049240,6212,3049240
869,3460,3050240,6212,3050240
869,3460,3050400,6212,3050400
870,3468,3051400,6212,3051400
870,3468,3052400,6212,3052400
870,3468,3052400,6212,3052400
870,3468,3052400,6212,3052400
870,3468,3052870,6212,3052870
870,3468,3053190,6212,3053190
870,3468,3054190,6212,3054190
870,3468,3054650,6212,3054650
870,3468,3055120,6212,3055120
870,3468,3056120,6212,3056120
870,3468,3056930,6212,3056930
870,3468,3057930,6212,3057930
871,3476,3058480,6212,3058480
871,3476,3059130,6212,3059130
871,3476,3059290,6212,3059290
871,3476,3060290,6212,3060290
871,3476,3061290,6212,3061290
871,3476,3062290,6212,3062290
871,3476,3063290,6212,3063290
871,3476,3063760,6212,3063760
871,3476,3064760,6212,3064760
872,3484,3065760,6212,3065760
872,3484,3066570,6212,3066570
872,3484,3067570,6212,3067570
872,3484,3068570,6212,3068570
872,3484,3069570,6212,3069570
872,3484,3070570,6212,3070570
872,3484,3071570,6212,3071570
872,3484,3072570,6212,3072570
872,3484,3073380,6212,3073380
873,3492,3074380,6212,3074380
873,3492,3074850,6212,3074850
873,3492,3075850,6212,3075850
873,3492,3076850,6212,3076850
873,3492,3077170,6212,3077170
873,3492,3078170,6212,3078170
873,3492,3078980,6212,3078980
873,3492,3079790,6212,3079790
873,3492,3080440,6212,3080440
873,3492,3080440,6212,3080440
873,3492,3080910,6212,3080910
874,3500,3081720,6212,3081720
874,3500,3082720,6212,3082720
874,3500,3083720,6212,3083720
874,3500,3084720,6212,3084720
874,3500,3084720,6212,3084720
874,3500,3085530,6212,3085530
874,3500,3086120,6212,3086120
874,3500,3087120,6212,3087120
874,3500,3088120,6212,3088120
875,3508,3088930,6212,3088930
875,3508,3089930,6212,3089930
875,3508,3090400,6212,3090400
875,3508,3091050,6212,3091050
875,3508,3091510,6212,3091510
875,3508,3092510,6212,3092510
875,3508,3093320,6212,3093320
875,3508,3093970,6212,3093970
875,3508,3093970,6212,3093970
875,3508,3094780,6212,3094780
875,3508,3095000,6212,3095000
876,3516,3095810,6212,3095810
876,3516,3096810,6212,3096810
876,3516,3097810,6212,3097810
876,3516,3098810,6212,3098810
876,3516,3099810,6212,3099810
876,3516,3099810,6212,3099810
876,3516,3100810,6212,3100810
876,3516,3101270,6212,3101270
876,3516,3102270,6212,3102270
876,3516,3102740,6212,3102740
877,3524,3103390,6212,3103390
877,3524,3103860,6212,3103860
877,3524,3104860,6212,3104860
877,3524,3105860,6212,3105860
877,3524,3106510,6212,3106510
877,3524,3106970,6212,3106970
877,3524,3106970,6212,3106970
877,3524,3107780,6212,3107780
878,3532,3108780,6212,3108780
878,3532,3109000,6212,3109000
878,3532,3110000,6212,3110000
878,3532,3111000,6212,3111000
878,3532,3111320,6212,3111320
878,3532,3111480,6212,3111480
878,3532,3111950,6212,3111950
878,3532,3112760,6212,3112760
878,3532,3113230,6212,3113230
878,3532,3114230,6212,3114230
878,3532,3114460,6212,3114460
878,3532,3114930,6212,3114930
878,3532,3115150,6212,3115150
878,3532,3115470,6212,3115470
878,3532,3116470,6212,3116470
879,3540,3117470,6212,3117470
879,3540,3117940,6212,3117940
879,3540,3117940,6212,3117940
879,3540,3117940,6212,3117940
879,3540,3118750,6212,3118750
879,3540,3119750,6212,3119750
879,3540,3120220,6212,3120220
879,3540,3121030,6212,3121030
879,3540,3121580,6212,3121580
879,3540,3122580,6212,3122580
879,3540,3123050,6212,3123050
879,3540,3124050,6212,3124050
879,3540,3124050,6212,3124050
880,3548,3124860,6212,3124860
880,3548,3125670,6212,3125670
880,3548,3125670,6212,3125670
880,3548,3126670,6212,3126670
881,3556,3134670,6212,3134670
881,3556,3134890,6212,3134890
881,3556,3135120,6212,3135120
881,3556,3136120,6212,3136120
881,3556,3136710,6212,3136710
881,3556,3137520,6212,3137520
881,3556,3138330,6212,3138330
881,3556,3139330,6212,3139330
881,3556,3139800,6212,3139800
881,3556,3139960,6212,3139960
882,3564,3140430,6212,3140430
882,3564,3141240,6212,3141240
882,3564,3142240,6212,3142240
882,3564,3142890,6212,3142890
882,3564,3143210,6212,3143210
882,3564,3144210,6212,3144210
882,3564,3144680,6212,3144680
882,3564,3145140,6212,3145140
882,3564,3146140,6212,3146140
883,3572,3147140,6212,3147140
883,3572,3147610,6212,3147610
883,3572,3148610,6212,3148610
883,3572,3148720,6212,3148720
883,3572,3149530,6212,3149530
883,3572,3150340,6212,3150340
883,3572,3150570,6212,3150570
883,3572,3151040,6212,3151040
883,3572,3151040,6212,3151040
883,3572,3151510,6212,3151510
883,3572,3152320,6212,3152320
883,3572,3153320,6212,3153320
883,3572,3153790,6212,3153790
884,3580,3154790,6212,3154790
884,3580,3155110,6212,3155110
884,3580,3155580,6212,3155580
884,3580,3156390,6212,3156390
884,3580,3156390,6212,3156390
884,3580,3157390,6212,3157390
884,3580,3158390,6212,3158390
884,3580,3159200,6212,3159200
884,3580,3160010,6212,3160010
884,3580,3160660,6212,3160660
885,3588,3161310,6212,3161310
885,3588,3161770,6212,3161770
885,3588,3162580,6212,3162580
885,3588,3162580,6212,3162580
885,3588,3163390,6212,3163390
885,3588,3164390,6212,3164390
885,3588,3165390,6212,3165390
885,3588,3165710,6212,3165710
885,3588,3165710,6212,3165710
885,3588,3166710,6212,3166710
885,3588,3167520,6212,3167520
886,3596,3168330,6212,3168330
886,3596,3168650,6212,3168650
886,3596,3168870,6212,3168870
886,3596,3169870,6212,3169870
886,3596,3170870,6212,3170870
886,3596,3170870,6212,3170870
886,3596,3171870,6212,3171870
886,3596,3171870,6212,3171870
886,3596,3171870,6212,3171870
886,3596,3172870,6212,3172870
886,3596,3173870,6212,3173870
886,3596,3174460,6212,3174460
886,3596,3174460,6212,3174460
887,3604,3174930,6212,3174930
887,3604,3175740,6212,3175740
887,3604,3175740,6212,3175740
887,3604,3176740,6212,3176740
887,3604,3177390,6212,3177390
887,3604,3178390,6212,3178390
887,3604,3179040,6212,3179040
887,3604,3180040,6212,3180040
887,3604,3180630,6212,3180630
887,3604,3180630,6212,3180630
887,3604,3181090,6212,3181090
888,3612,3182090,6212,3182090
888,3612,3182900,6212,3182900
888,3612,3183900,6212,3183900
888,3612,3184900,6212,3184900
888,3612,3185900,6212,3185900
888,3612,3186900,6212,3186900
888,3612,3187900,6212,3187900
888,3612,3188900,6212,3188900
888,3612,3188900,6212,3188900
888,3612,3189220,6212,3189220
889,3620,3190220,6212,3190220
889,3620,3190770,6212,3190770
889,3620,3191770,6212,3191770
889,3620,3192230,6212,3192230
889,3620,3192230,6212,3192230
889,3620,3193230,6212,3193230
889,3620,3193880,6212,3193880
889,3620,3194690,6212,3194690
889,3620,3195010,6212,3195010
889,3620,3195480,6212,3195480
889,3620,3196480,6212,3196480
889,3620,3196950,6212,3196950
889,3620,3196950,6212,3196950
890,3628,3197600,6212,3197600
890,3628,3198600,6212,3198600
890,3628,3199600,6212,3199600
890,3628,3199600,6212,3199600
890,3628,3199920,6212,3199920
890,3628,3200390,6212,3200390
