ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535746.36,99.39,73.81,536780.13,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535588.46,99.39,73.81,536621.1,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535430.75,99.39,73.81,536462.06,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535271.89,99.39,73.81,536303.2,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
535114.18,99.39,73.81,536145.49,99.58
534955.32,99.39,73.81,535987.17,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534797.43,99.39,73.81,535829.28,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534640.86,99.39,73.81,535670.24,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534483.15,99.39,73.81,535512.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534433.15,99.39,73.81,535462.71,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
534275.43,99.39,73.81,535305.72,99.58
