ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3add-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1737260.98,29.72,1.05,223326.35,3.82
1737045.48,29.72,1.06,223262.91,3.82
1736828.44,29.72,1.06,223257.54,3.82
1736640.95,29.72,1.06,223146.99,3.82
1736750.06,29.73,1.06,223142.97,3.82
1736750.06,29.73,1.06,223142.97,3.82
1735992.67,29.72,1.05,222447.03,3.81
1735777.17,29.72,1.05,222452.29,3.81
1735415.23,29.72,1.05,222194.46,3.8
1735386.15,29.72,1.05,222552.75,3.81
1735169.11,29.72,1.05,222478.69,3.81
1734884.02,29.72,1.05,222530.28,3.81
1735417.01,29.74,1.07,222940.6,3.82
1735201.52,29.74,1.07,222877.09,3.82
1735173.99,29.74,1.07,222973.22,3.82
1735173.99,29.74,1.07,222973.22,3.82
1734956.95,29.74,1.07,222967.92,3.82
1734313.18,29.74,1.06,222437.98,3.81
1734372.05,29.74,1.07,222200.62,3.81
1734586.95,29.75,1.08,222514.45,3.82
1734371.45,29.75,1.08,222450.94,3.82
1734160.35,29.75,1.08,221915.19,3.81
1734160.35,29.75,1.08,221915.19,3.81
1733875.26,29.75,1.08,221966.78,3.81
1733847.73,29.76,1.08,222062.91,3.81
1733642.87,29.75,1.08,221939.16,3.81
1733425.82,29.76,1.08,221933.87,3.81
1732697.09,29.75,1.07,221257.43,3.8
1731858.1,29.74,1.06,220432.43,3.79
1732252.68,29.75,1.07,220627.13,3.79
1731880.74,29.75,1.07,220389.76,3.79
1731612.57,29.75,1.07,220385.82,3.79
1731314.44,29.75,1.07,220360.21,3.79
1731016.31,29.75,1.07,220421.4,3.79
1730718.18,29.75,1.07,220370.93,3.79
1730612.29,29.75,1.07,219934.53,3.78
1730316.49,29.75,1.07,219914.38,3.78
1730017.59,29.75,1.07,220240.46,3.79
1729021.46,29.74,1.06,219244.33,3.77
1729396.46,29.75,1.07,219670.52,3.78
1729396.46,29.75,1.07,219670.52,3.78
1729466.7,29.75,1.08,219900.54,3.78
1729279.2,29.75,1.08,219789.99,3.78
1729063.71,29.75,1.08,219726.47,3.78
1728846.67,29.76,1.08,219721.18,3.78
1728669.59,29.75,1.07,219722.41,3.78
1728454.1,29.76,1.07,219727.67,3.78
1728454.1,29.76,1.07,219727.67,3.78
1728237.05,29.76,1.07,219653.61,3.78
1728131.16,29.76,1.08,219217.21,3.78
1728172.38,29.76,1.08,219353.36,3.78
1728172.38,29.76,1.08,219353.36,3.78
1728014.41,29.76,1.08,219200.94,3.78
1727729.24,29.76,1.08,218907.39,3.77
1727623.35,29.76,1.08,218471.0,3.76
1727745.37,29.76,1.08,218663.58,3.77
1727529.88,29.77,1.08,218668.84,3.77
1727502.35,29.77,1.09,218764.96,3.77
1727717.24,29.78,1.09,219078.79,3.78
1727355.3,29.77,1.09,218820.96,3.77
1727138.26,29.77,1.09,218746.89,3.77
1726922.77,29.77,1.09,218683.38,3.77
1726705.72,29.78,1.09,218678.09,3.77
1726513.07,29.77,1.08,218483.8,3.77
1726513.07,29.77,1.08,218483.8,3.77
1726297.57,29.78,1.08,218420.29,3.77
1723942.51,29.78,1.09,218367.73,3.77
1723274.46,29.77,1.08,217798.08,3.76
1723246.93,29.77,1.08,217894.2,3.76
1723246.93,29.77,1.08,217894.2,3.76
1723029.89,29.77,1.08,217888.91,3.77
1722814.4,29.78,1.08,217894.17,3.77
1722602.09,29.77,1.08,217689.22,3.76
1722709.65,29.78,1.08,217947.36,3.77
1722492.6,29.78,1.08,217873.29,3.77
1722277.11,29.78,1.08,217809.78,3.77
1721978.72,29.78,1.08,217739.85,3.77
1722087.83,29.79,1.09,217735.83,3.77
1722058.75,29.79,1.09,218094.12,3.77
1721841.71,29.79,1.09,218088.83,3.77
1722263.95,29.8,1.1,218210.51,3.78
1722480.39,29.81,1.11,218281.48,3.78
1722480.39,29.81,1.11,218281.48,3.78
1722451.31,29.81,1.11,218620.47,3.78
1722079.38,29.81,1.11,218383.1,3.78
1722295.82,29.81,1.11,218454.06,3.78
1721923.88,29.81,1.11,218319.91,3.78
1722138.78,29.82,1.11,218794.8,3.79
1721586.69,29.81,1.11,218299.32,3.78
1721286.75,29.81,1.11,218293.78,3.78
1720992.15,29.81,1.1,218083.39,3.78
1720776.65,29.81,1.1,218088.65,3.78
1720749.12,29.81,1.11,218184.78,3.78
1720377.19,29.81,1.1,217824.27,3.77
1720160.14,29.81,1.1,217750.2,3.77
1719865.54,29.81,1.1,217539.55,3.77
1719836.46,29.81,1.1,217697.51,3.77
1719678.5,29.81,1.1,217581.64,3.77
1719463.0,29.81,1.1,217586.9,3.77
1719572.11,29.82,1.1,217582.88,3.77
1719572.11,29.82,1.1,217582.88,3.77
1719355.07,29.82,1.1,217508.81,3.77
1719569.96,29.82,1.11,218184.12,3.78
1719221.74,29.82,1.11,218042.43,3.78
1718927.13,29.82,1.1,217674.7,3.78
1718711.64,29.82,1.1,217679.96,3.78
1718494.6,29.82,1.1,217605.9,3.78
1718220.95,29.82,1.1,217416.99,3.77
1718005.45,29.82,1.1,217409.62,3.77
1717788.41,29.82,1.1,217348.18,3.77
1717572.91,29.82,1.1,217284.67,3.77
1717355.87,29.82,1.1,217279.37,3.77
1716367.49,29.81,1.09,216281.79,3.76
1716152.0,29.81,1.09,216287.05,3.76
1715934.95,29.81,1.09,216212.99,3.76
1715934.95,29.81,1.09,216212.99,3.76
1715934.95,29.81,1.09,216212.99,3.76
1716311.5,29.82,1.1,216233.67,3.76
1716096.01,29.82,1.1,216170.16,3.76
1716096.01,29.82,1.1,216170.16,3.76
1715918.93,29.82,1.1,216457.47,3.76
1716133.83,29.83,1.1,216787.51,3.77
1715916.78,29.83,1.1,216782.21,3.77
1715701.29,29.83,1.1,216718.7,3.77
1715484.25,29.83,1.1,216713.41,3.77
1715456.72,29.84,1.1,216809.54,3.77
1715427.64,29.84,1.11,216967.49,3.77
1714981.65,29.84,1.1,216537.51,3.77
1714766.16,29.84,1.1,216474.0,3.77
1714549.11,29.84,1.1,216468.7,3.77
1714333.62,29.84,1.1,216405.19,3.77
1714333.62,29.84,1.1,216405.19,3.77
1714116.58,29.84,1.1,216399.9,3.77
1713901.08,29.84,1.1,216336.39,3.77
1713873.55,29.85,1.1,216432.52,3.77
1713656.51,29.85,1.1,216427.22,3.77
1714247.73,29.86,1.12,216737.77,3.78
1714032.24,29.86,1.12,216743.03,3.78
1714003.16,29.87,1.12,216900.99,3.78
1713462.09,29.86,1.11,216396.64,3.77
1713177.0,29.86,1.12,216372.24,3.77
1713981.26,29.88,1.13,215589.02,3.76
1713764.22,29.88,1.13,215514.96,3.76
1713736.69,29.88,1.14,215611.09,3.76
1713537.91,29.88,1.13,215531.25,3.76
1713363.35,29.88,1.14,215862.34,3.77
1713363.35,29.88,1.14,215862.34,3.77
1713147.86,29.89,1.14,215798.82,3.76
1712931.66,29.88,1.13,215592.83,3.76
1712559.72,29.88,1.13,215231.82,3.76
1712453.83,29.88,1.13,214795.43,3.75
1712236.79,29.88,1.13,214790.13,3.75
1712021.3,29.88,1.13,214782.77,3.75
1711804.25,29.89,1.13,214721.33,3.75
1711775.17,29.89,1.14,214879.28,3.75
1711779.33,29.89,1.14,214975.34,3.75
1711657.31,29.9,1.14,214323.33,3.74
1709098.76,29.89,1.14,214275.51,3.75
1709344.62,29.9,1.15,213884.23,3.74
1709039.37,29.9,1.15,213980.9,3.74
1709039.37,29.9,1.15,213980.9,3.74
1708823.87,29.9,1.15,213917.39,3.74
1708606.83,29.9,1.15,213912.1,3.74
1708636.79,29.9,1.15,213925.26,3.74
1708421.29,29.9,1.15,213917.89,3.74
1708204.25,29.91,1.15,213856.45,3.74
1708003.46,29.9,1.15,213649.8,3.74
1708095.13,29.91,1.16,213449.11,3.74
1707936.78,29.91,1.15,213291.36,3.74
1707651.69,29.91,1.15,213266.96,3.74
1708694.17,29.93,1.18,214390.59,3.76
1708478.67,29.93,1.18,214327.08,3.76
1708931.73,29.94,1.19,214492.29,3.76
1709522.95,29.96,1.2,214802.84,3.76
1709460.04,29.96,1.2,214783.83,3.76
1709243.0,29.96,1.2,214778.54,3.76
1709215.47,29.96,1.21,214874.67,3.77
1708999.98,29.96,1.21,214811.38,3.77
1708782.93,29.97,1.21,214805.86,3.77
1708492.47,29.96,1.2,214506.67,3.76
1708463.39,29.97,1.2,214664.63,3.77
1708412.32,29.97,1.21,214650.28,3.77
1709003.54,29.98,1.22,214960.83,3.77
1708462.47,29.97,1.21,214456.48,3.76
1709053.69,29.99,1.23,214767.04,3.77
1708755.56,29.99,1.23,214728.18,3.77
1708972.01,29.99,1.23,214799.14,3.77
1708972.01,29.99,1.23,215825.53,3.79
1708920.93,29.99,1.23,215811.18,3.79
1708627.45,29.99,1.23,215801.73,3.79
1707865.93,29.99,1.23,215088.62,3.78
1707836.85,29.99,1.23,215427.61,3.78
1707951.76,30.0,1.24,215265.58,3.78
1707579.83,29.99,1.23,215028.7,3.78
1707887.17,30.0,1.24,215302.17,3.78
1707572.08,30.0,1.23,215060.02,3.78
1707543.0,30.0,1.24,215299.78,3.78
1707759.45,30.01,1.24,215370.74,3.78
1709835.62,30.05,1.28,218486.55,3.84
1709567.45,30.05,1.28,218482.6,3.84
1709351.96,30.05,1.28,218419.1,3.84
1709351.96,30.05,1.28,218397.33,3.84
1709459.52,30.06,1.29,218997.65,3.85
1709161.39,30.06,1.29,219077.25,3.85
1709133.86,30.06,1.29,219173.37,3.85
1709133.86,30.06,1.29,219098.49,3.85
1709104.78,30.06,1.29,219256.44,3.86
1708887.74,30.07,1.29,219251.14,3.86
1708593.48,30.07,1.3,221100.08,3.89
1708221.54,30.06,1.29,220681.21,3.88
1708585.0,30.07,1.3,221862.51,3.9
1708614.96,30.07,1.3,221875.67,3.9
1710107.79,30.1,1.33,222420.65,3.91
1709892.3,30.1,1.33,222413.29,3.92
1710222.45,30.11,1.34,222499.49,3.92
1710005.4,30.11,1.34,222438.05,3.92
1709789.91,30.12,1.34,222374.99,3.92
1709495.31,30.11,1.34,222143.76,3.91
1709278.26,30.11,1.34,222138.02,3.91
1709062.77,30.12,1.34,222074.96,3.91
1709062.77,30.12,1.34,222045.07,3.91
1709062.77,30.12,1.34,222039.2,3.91
1708845.73,30.12,1.34,222033.46,3.91
1708922.68,30.12,1.34,221861.58,3.91
1709139.12,30.13,1.35,221932.54,3.91
1708908.78,30.13,1.35,222784.02,3.93
1709220.6,30.14,1.36,222980.32,3.93
1709328.16,30.14,1.36,223580.64,3.94
1711391.29,30.18,1.4,228277.23,4.03
1711019.36,30.18,1.4,227858.37,4.02
1711019.36,30.18,1.4,227858.37,4.02
1710909.64,30.18,1.4,227752.33,4.02
1711362.7,30.19,1.41,227917.54,4.02
1711439.65,30.2,1.41,227725.29,4.02
1711439.65,30.2,1.41,227725.29,4.02
1711224.15,30.2,1.41,227730.55,4.02
1710477.35,30.19,1.41,226988.63,4.01
1710260.31,30.19,1.41,226914.57,4.01
1710044.81,30.19,1.41,226919.83,4.01
1709298.01,30.18,1.4,226198.28,3.99
1709080.97,30.19,1.4,226124.22,3.99
1708865.47,30.19,1.4,226060.71,3.99
1708660.61,30.19,1.4,225915.03,3.99
1708443.56,30.19,1.4,225909.73,3.99
1708520.52,30.19,1.4,225717.48,3.99
1708083.59,30.19,1.4,225308.46,3.98
1707430.4,30.18,1.39,224760.75,3.97
1707132.01,30.18,1.39,224761.18,3.97
1707356.61,30.19,1.4,224700.52,3.97
1706609.8,30.18,1.39,223978.98,3.96
1706249.71,30.18,1.39,224151.6,3.96
1705949.78,30.18,1.39,224075.7,3.96
1705843.89,30.18,1.39,223639.31,3.96
1705843.89,30.18,1.39,223639.31,3.96
1704859.38,30.17,1.38,222641.74,3.94
1704643.89,30.17,1.38,222647.0,3.94
1704426.84,30.17,1.38,222572.93,3.94
1704397.76,30.18,1.38,222621.58,3.94
1704560.35,30.18,1.39,222560.25,3.94
1704682.37,30.19,1.39,222752.84,3.94
1704466.88,30.19,1.39,222689.32,3.94
1703304.32,30.19,1.39,223231.78,3.96
1703304.32,30.19,1.39,223231.78,3.96
1703519.22,30.2,1.4,224019.63,3.97
1703519.22,30.2,1.4,223999.75,3.97
1703233.23,30.19,1.4,223729.77,3.97
1703205.7,30.2,1.4,223825.89,3.97
1702988.66,30.2,1.4,223820.6,3.97
1702773.17,30.2,1.4,223825.86,3.97
1702773.17,30.2,1.4,223825.86,3.97
1702556.12,30.2,1.4,223751.79,3.97
1702356.11,30.2,1.4,223428.57,3.96
1702087.94,30.2,1.4,223425.15,3.96
1701789.81,30.2,1.4,223399.3,3.96
1701491.69,30.2,1.4,223641.84,3.97
1701506.15,30.2,1.4,223628.36,3.97
1701290.65,30.2,1.4,223565.1,3.97
1700918.72,30.2,1.39,223324.72,3.96
1701026.28,30.2,1.4,223582.86,3.97
1700809.23,30.2,1.4,223577.32,3.97
1700500.52,30.2,1.4,222952.19,3.96
1700500.52,30.2,1.4,223044.84,3.96
1700285.02,30.2,1.4,222981.78,3.96
1700876.24,30.22,1.41,223292.33,3.97
1700581.64,30.21,1.41,223081.68,3.96
1700040.57,30.21,1.4,222577.33,3.96
1699934.68,30.21,1.4,222140.94,3.95
1700090.72,30.22,1.41,222383.54,3.95
1699873.67,30.22,1.41,222377.79,3.95
1699889.17,30.22,1.41,222927.8,3.96
1699738.23,30.22,1.41,223868.64,3.98
1699440.1,30.22,1.41,223828.65,3.98
1699337.07,30.22,1.42,223189.57,3.97
1699041.27,30.22,1.42,223103.46,3.97
1699425.5,30.23,1.43,223044.08,3.97
1698753.32,30.23,1.42,222474.42,3.96
1699192.7,30.24,1.43,223955.81,3.99
1699269.66,30.25,1.44,223763.56,3.98
1699240.58,30.25,1.44,224542.92,4.0
1702854.78,30.31,1.51,230559.83,4.1
1702552.12,30.31,1.5,230239.56,4.1
1702355.05,30.31,1.5,230017.47,4.1
1702139.56,30.31,1.5,230022.73,4.1
1701392.75,30.3,1.49,229301.18,4.08
1701609.2,30.31,1.5,229372.15,4.09
1701392.15,30.31,1.5,229298.08,4.09
1700811.01,30.31,1.49,228372.9,4.07
1700902.68,30.31,1.5,228172.21,4.07
1698547.61,30.31,1.5,228119.66,4.07
1698323.42,30.31,1.5,228255.46,4.07
1698521.34,30.32,1.51,228493.49,4.08
1698305.85,30.32,1.51,228498.75,4.08
1698344.58,30.32,1.51,228930.4,4.09
1698127.54,30.32,1.51,228856.34,4.09
1698100.01,30.33,1.51,228952.47,4.09
1698314.91,30.33,1.52,229266.29,4.09
1698287.38,30.34,1.52,229362.42,4.1
1698071.88,30.34,1.52,229367.68,4.1
1697855.67,30.34,1.52,229153.18,4.09
1697638.63,30.34,1.52,229079.12,4.09
1697266.69,30.33,1.51,228841.75,4.09
1697237.61,30.34,1.51,229044.94,4.09
1697314.56,30.34,1.52,228873.06,4.09
1697208.67,30.35,1.52,228436.66,4.08
1696922.69,30.34,1.52,228166.68,4.08
1696922.69,30.34,1.52,228166.68,4.08
1696895.16,30.35,1.52,228262.81,4.08
1696707.66,30.35,1.52,228152.25,4.08
1696707.66,30.35,1.52,228152.25,4.08
1696722.12,30.35,1.52,228145.26,4.08
1696693.04,30.35,1.53,228303.22,4.08
1696770.0,30.36,1.53,228131.34,4.08
1696664.11,30.36,1.54,227694.95,4.07
1696378.86,30.36,1.53,227509.64,4.07
1696191.36,30.36,1.53,227399.09,4.07
1695975.87,30.36,1.53,227391.72,4.07
1695948.34,30.36,1.54,227487.85,4.07
1695731.3,30.37,1.54,227426.41,4.07
1694976.36,30.36,1.53,226730.48,4.06
1695282.15,30.36,1.54,227101.25,4.07
1695066.66,30.37,1.54,227037.99,4.07
1694760.01,30.36,1.53,226847.96,4.06
1694542.97,30.36,1.53,226842.42,4.06
1694437.08,30.37,1.54,226406.03,4.06
1694221.59,30.37,1.54,226411.28,4.06
1694004.54,30.37,1.54,226337.22,4.06
1694334.69,30.38,1.55,226423.42,4.06
1694334.69,30.38,1.55,226393.5,4.06
1694147.2,30.38,1.55,226293.43,4.06
1694138.55,30.39,1.55,225953.04,4.05
1694154.04,30.39,1.55,227685.8,4.08
1693938.55,30.39,1.55,227691.06,4.08
1693911.02,30.39,1.56,227787.19,4.09
1693693.97,30.4,1.56,227713.12,4.09
1693478.48,30.4,1.56,227718.38,4.09
1693261.44,30.4,1.56,227644.32,4.09
1693232.36,30.4,1.56,227802.27,4.09
1693122.21,30.41,1.56,227893.43,4.09
1692906.01,30.4,1.56,227731.21,4.09
1692600.4,30.4,1.56,227699.3,4.09
1692748.01,30.41,1.57,228142.7,4.1
1692642.12,30.41,1.57,227706.3,4.09
1692349.15,30.41,1.57,228218.89,4.1
1692388.15,30.42,1.58,228186.69,4.1
1692172.65,30.42,1.58,228123.43,4.1
1691411.13,30.41,1.57,227410.32,4.09
1690664.32,30.4,1.56,226668.41,4.08
1690447.28,30.4,1.56,226662.87,4.08
1690524.75,30.4,1.56,227563.42,4.09
1693973.68,30.47,1.62,230334.22,4.14
1693705.51,30.47,1.62,230336.13,4.14
1693407.38,30.47,1.62,230313.06,4.14
1693109.26,30.47,1.62,230402.46,4.15
1692902.03,30.47,1.63,230156.9,4.14
1693357.16,30.48,1.64,230864.38,4.16
1693357.16,30.48,1.64,230864.38,4.16
1693357.16,30.48,1.64,230864.38,4.16
1692610.35,30.48,1.63,230122.46,4.14
1692422.86,30.48,1.63,230011.91,4.14
1692124.73,30.48,1.63,229960.88,4.14
1692097.2,30.48,1.64,230057.01,4.14
1692097.2,30.48,1.64,230102.24,4.14
1691801.4,30.48,1.64,230058.44,4.14
1691129.22,30.47,1.63,229396.56,4.13
1690848.14,30.47,1.63,229899.45,4.14
1690632.65,30.48,1.63,229836.39,4.14
1690632.65,30.48,1.63,229836.39,4.14
1689988.88,30.47,1.63,229306.44,4.13
1689959.8,30.47,1.63,229464.4,4.14
1689742.75,30.48,1.63,229458.66,4.14
1689508.8,30.48,1.63,229252.07,4.14
1689293.3,30.48,1.63,229244.7,4.14
1688911.64,30.48,1.63,228922.44,4.13
1688250.44,30.47,1.62,228349.04,4.12
1688672.68,30.48,1.63,228470.72,4.12
1688455.63,30.48,1.63,228409.28,4.12
1688240.14,30.48,1.63,228414.54,4.12
1688023.09,30.49,1.63,228340.48,4.12
1687471.0,30.48,1.63,227845.0,4.12
1687255.51,30.48,1.63,227781.56,4.12
1687024.69,30.48,1.63,227517.21,4.11
1686807.65,30.48,1.63,227511.84,4.11
1686592.16,30.48,1.63,227504.48,4.11
1686375.11,30.48,1.63,227443.04,4.11
1686375.11,30.48,1.63,227397.81,4.11
1686159.62,30.49,1.63,227334.3,4.11
1685942.58,30.49,1.63,227329.0,4.11
1686019.53,30.49,1.63,227136.75,4.11
1685804.04,30.5,1.64,227129.38,4.11
1685586.99,30.5,1.64,227067.94,4.11
1685559.46,30.5,1.64,227164.07,4.11
1685559.46,30.5,1.64,227164.07,4.11
1685559.46,30.5,1.64,227212.9,4.11
1685343.97,30.5,1.64,227149.64,4.11
1685451.53,30.51,1.64,227481.62,4.12
1684612.54,30.5,1.63,226656.62,4.1
1684344.36,30.5,1.63,226652.68,4.1
1684430.12,30.51,1.64,225977.23,4.09
1684430.12,30.51,1.64,225942.63,4.09
1684225.25,30.5,1.64,225709.13,4.09
1684008.21,30.5,1.64,225703.58,4.09
1684135.39,30.51,1.64,226387.31,4.1
1683837.27,30.51,1.64,226459.2,4.1
1683837.27,30.51,1.64,226459.2,4.1
1683539.14,30.51,1.64,226409.08,4.1
1683235.16,30.51,1.64,226065.73,4.1
1683019.67,30.51,1.64,226070.99,4.1
1682992.14,30.51,1.64,226167.12,4.1
1682775.09,30.51,1.64,226093.05,4.1
1682476.97,30.51,1.64,226037.65,4.1
1682181.16,30.51,1.64,227000.34,4.12
1682396.06,30.52,1.65,227314.17,4.12
1682180.56,30.52,1.65,227251.1,4.12
1681963.52,30.52,1.65,227245.36,4.12
1681748.03,30.52,1.65,227237.99,4.12
1681530.98,30.53,1.65,227176.55,4.12
1681315.49,30.53,1.65,227169.19,4.12
1681098.45,30.53,1.65,227107.75,4.12
1681128.4,30.53,1.65,227120.0,4.12
1680766.46,30.53,1.65,226862.16,4.12
1680539.61,30.53,1.65,226058.52,4.11
1680539.61,30.53,1.65,226098.74,4.11
1680624.69,30.53,1.65,226702.99,4.12
1680409.2,30.54,1.65,226639.92,4.12
1680409.2,30.54,1.65,227024.47,4.13
1680478.41,30.54,1.66,230020.91,4.18
1680261.36,30.54,1.66,230015.16,4.18
1680291.32,30.54,1.66,230028.33,4.18
1680075.82,30.54,1.66,229965.06,4.18
1683602.23,30.61,1.72,232088.76,4.22
1683443.87,30.6,1.72,231930.92,4.22
1683371.82,30.61,1.72,232734.67,4.23
1683344.29,30.61,1.73,232830.8,4.23
1683127.25,30.61,1.73,232825.25,4.23
1683127.25,30.61,1.73,232795.37,4.23
1682828.87,30.61,1.73,232725.44,4.23
1682073.93,30.61,1.72,231947.17,4.22
1682181.49,30.61,1.72,232205.31,4.23
1682468.37,30.62,1.73,232145.13,4.22
1682263.5,30.62,1.73,232021.38,4.22
1682048.01,30.62,1.73,231958.12,4.22
1682018.93,30.62,1.73,232635.11,4.24
1681894.63,30.62,1.73,232416.4,4.23
1682111.08,30.63,1.73,232487.36,4.23
1682309.0,30.63,1.74,233179.32,4.25
1682091.95,30.64,1.74,233173.78,4.25
1681345.15,30.63,1.73,232452.23,4.23
1681047.02,30.63,1.73,233809.87,4.26
1680758.94,30.62,1.73,233613.32,4.26
1680763.01,30.62,1.73,233615.98,4.26
1680463.08,30.62,1.73,233610.44,4.26
1680091.14,30.62,1.72,233175.58,4.25
1680063.61,30.62,1.73,233271.71,4.25
1680893.05,30.64,1.75,233567.19,4.26
1681107.94,30.65,1.75,233881.02,4.26
1681002.05,30.65,1.76,233444.63,4.26
1680708.57,30.65,1.76,232424.0,4.24
1680336.64,30.65,1.75,232186.63,4.24
1682317.91,30.69,1.79,235298.13,4.29
1682159.56,30.69,1.79,235140.47,4.29
1681972.06,30.69,1.79,235029.92,4.29
1681944.53,30.69,1.8,235126.04,4.29
1681944.53,30.69,1.8,235125.24,4.29
1681729.04,30.7,1.8,235061.73,4.29
1681512.0,30.7,1.8,235056.44,4.29
1681296.5,30.7,1.8,235049.07,4.29
1681079.46,30.7,1.8,234987.63,4.29
1680863.97,30.7,1.8,234924.12,4.29
1680646.92,30.7,1.8,234918.82,4.29
1680378.75,30.71,1.8,234916.68,4.29
1680163.26,30.71,1.8,234921.94,4.29
1680134.18,30.71,1.8,235079.9,4.3
1679917.13,30.71,1.8,235005.83,4.3
1679619.01,30.71,1.8,234978.69,4.3
1679320.88,30.71,1.8,235147.91,4.3
1680307.06,30.74,1.83,236489.64,4.33
1680008.93,30.74,1.83,236312.93,4.32
1680100.61,30.74,1.83,236112.24,4.32
1680325.2,30.75,1.84,236051.59,4.32
1680296.12,30.75,1.84,236653.33,4.33
1680000.32,30.76,1.84,237278.16,4.34
1680027.04,30.76,1.84,237440.93,4.35
1680189.63,30.76,1.85,237379.6,4.35
1680602.28,30.78,1.86,237729.64,4.35
1680679.24,30.78,1.87,237537.39,4.35
1680463.74,30.78,1.87,237473.88,4.35
1680246.7,30.79,1.87,237468.58,4.35
1680217.62,30.79,1.87,238016.17,4.36
1680294.57,30.8,1.88,237844.29,4.36
1680403.68,30.8,1.89,237782.63,4.36
1681059.85,30.81,1.9,238627.64,4.37
1680844.35,30.82,1.9,238564.57,4.37
1680815.27,30.82,1.9,239054.34,4.38
1680445.19,30.82,1.9,238665.36,4.38
1680563.74,30.82,1.9,238597.56,4.38
1680452.04,30.82,1.9,239183.2,4.39
1680234.99,30.83,1.9,239177.46,4.39
1680019.5,30.83,1.9,239114.17,4.39
1679913.61,30.83,1.91,238677.78,4.38
1679726.12,30.83,1.91,238567.22,4.38
1679509.07,30.83,1.91,238561.71,4.38
1679293.58,30.83,1.91,238566.97,4.38
1679510.02,30.84,1.91,238637.93,4.38
1679352.06,30.84,1.91,238486.54,4.38
1678980.12,30.83,1.91,238352.38,4.38
1678980.12,30.83,1.91,238332.5,4.38
1678994.58,30.83,1.91,238319.02,4.38
1678965.5,30.84,1.91,238554.8,4.38
1678203.98,30.83,1.9,237841.69,4.37
1677986.94,30.83,1.9,237767.63,4.37
1677681.32,30.83,1.9,237714.75,4.37
1677822.19,30.84,1.91,237781.86,4.37
1678038.64,30.84,1.91,237852.82,4.37
1677729.92,30.84,1.91,237776.22,4.37
1677784.67,30.85,1.92,238405.23,4.38
1677672.97,30.85,1.92,238741.41,4.39
1677457.47,30.86,1.92,238678.34,4.39
1677240.43,30.86,1.92,238672.6,4.39
1676493.62,30.85,1.92,237951.06,4.38
1676464.54,30.85,1.92,238290.05,4.39
1676627.13,30.86,1.92,238228.72,4.38
1676598.05,30.86,1.93,238776.31,4.4
1676382.56,30.86,1.93,238712.87,4.4
1676355.03,30.87,1.93,238808.99,4.4
1676370.52,30.87,1.93,238929.17,4.4
1676264.63,30.87,1.93,238492.77,4.39
1676047.59,30.87,1.93,238487.41,4.39
1675832.09,30.88,1.93,238480.04,4.39
1675644.6,30.88,1.94,238369.49,4.39
1675615.52,30.88,1.94,238527.45,4.4
1675587.99,30.88,1.94,238623.57,4.4
1675558.91,30.89,1.94,238781.53,4.4
1675668.02,30.89,1.95,238777.5,4.4
1675450.98,30.9,1.95,238716.07,4.4
1675450.98,30.9,1.95,238679.35,4.4
1675235.48,30.9,1.95,238671.99,4.4
1675343.04,30.9,1.95,239258.49,4.41
1674973.78,30.9,1.95,239000.65,4.41
1674901.74,30.9,1.96,239804.4,4.42
1674633.56,30.9,1.96,239801.01,4.43
1673886.76,30.9,1.95,239059.09,4.41
1673669.71,30.9,1.95,238997.65,4.41
1673669.71,30.9,1.95,239034.69,4.41
1671314.65,30.9,1.95,238982.14,4.42
1671099.15,30.9,1.95,238974.77,4.42
1670748.35,30.9,1.95,238368.01,4.41
1670376.41,30.9,1.95,238130.64,4.4
1670091.16,30.89,1.94,237919.07,4.4
1669803.08,30.89,1.94,237601.92,4.4
1669697.19,30.89,1.94,237165.53,4.39
1669480.14,30.89,1.94,237104.09,4.39
1669182.02,30.89,1.94,237138.56,4.39
1669188.21,30.89,1.94,241681.59,4.47
1669399.83,30.9,1.95,242546.49,4.49
1669212.34,30.91,1.95,242435.94,4.49
1668914.21,30.91,1.95,242429.24,4.49
1668808.32,30.91,1.96,241992.85,4.48
1668620.83,30.91,1.96,241882.29,4.48
1668593.3,30.91,1.96,241978.42,4.48
1667921.12,30.91,1.95,241265.49,4.47
1668750.56,30.93,1.98,241560.97,4.48
1668452.44,30.93,1.98,241512.46,4.48
1668156.63,30.93,1.98,241800.54,4.48
1667857.73,30.93,1.98,241613.77,4.48
1668072.62,30.94,1.98,241927.6,4.49
1667857.13,30.94,1.98,241864.1,4.49
1667640.09,30.94,1.98,241858.79,4.49
1667350.87,30.94,1.98,241958.96,4.49
1667773.11,30.95,1.99,242080.65,4.49
