ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_ed03-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
976019.98,28.76,3.18,291699.4,8.59
975764.24,28.76,3.18,291431.57,8.59
975508.5,28.76,3.19,291429.25,8.59
975441.62,28.76,3.19,291429.23,8.59
975056.43,28.76,3.18,291018.24,8.58
975056.43,28.76,3.18,291090.23,8.59
974800.69,28.76,3.18,291323.1,8.59
974544.95,28.76,3.19,291230.5,8.59
974289.21,28.76,3.19,291225.63,8.6
974478.66,28.77,3.2,291223.1,8.6
974478.66,28.77,3.2,291224.79,8.6
974093.47,28.76,3.19,291224.79,8.6
973837.73,28.76,3.19,291490.81,8.61
973582.0,28.76,3.19,291415.78,8.61
973326.26,28.77,3.19,291433.48,8.61
973035.88,28.76,3.19,291131.75,8.6
973035.88,28.76,3.19,291131.75,8.6
973035.88,28.76,3.19,291131.75,8.6
972780.14,28.76,3.19,291124.35,8.61
972713.26,28.77,3.19,291734.53,8.63
972457.52,28.77,3.19,291734.53,8.63
972457.52,28.77,3.19,291734.53,8.63
972211.14,28.77,3.19,291266.21,8.62
972391.24,28.78,3.2,291443.61,8.62
972135.5,28.78,3.2,291608.26,8.63
972068.61,28.78,3.21,291455.54,8.63
971684.57,28.78,3.2,291237.6,8.62
971850.35,28.78,3.21,291225.67,8.63
971594.61,28.79,3.21,292017.15,8.65
971338.87,28.79,3.21,291657.11,8.64
971083.13,28.79,3.21,291705.14,8.65
971083.13,28.79,3.21,291705.14,8.65
971272.58,28.8,3.22,291705.14,8.65
971205.7,28.8,3.23,291705.14,8.65
970949.96,28.8,3.23,291705.14,8.65
970694.22,28.8,3.23,291707.58,8.66
970394.62,28.8,3.22,291359.43,8.65
970394.62,28.8,3.22,291359.43,8.65
970394.62,28.8,3.22,291359.43,8.65
970138.88,28.8,3.22,291357.1,8.65
970267.19,28.81,3.23,291592.39,8.66
970011.45,28.81,3.23,291599.81,8.66
970085.32,28.82,3.24,292673.67,8.69
969976.46,28.81,3.24,292563.69,8.69
969654.98,28.81,3.24,292036.02,8.68
969399.24,28.81,3.24,291992.25,8.68
969014.05,28.81,3.23,291545.07,8.67
968671.84,28.81,3.23,291092.14,8.66
968416.1,28.81,3.23,291092.14,8.66
968605.55,28.82,3.24,291121.74,8.66
968349.81,28.82,3.24,291121.17,8.66
968094.07,28.82,3.24,291103.77,8.67
968027.19,28.82,3.25,291078.05,8.67
968101.05,28.83,3.26,291199.93,8.67
967845.31,28.83,3.26,291088.86,8.67
967598.93,28.83,3.26,291238.6,8.68
967356.75,28.83,3.26,292101.88,8.71
967356.75,28.83,3.26,292101.88,8.71
967101.01,28.83,3.26,292058.11,8.71
966845.27,28.84,3.26,292058.11,8.71
966845.27,28.84,3.26,292058.11,8.71
966845.27,28.84,3.26,292058.11,8.71
966589.53,28.84,3.26,292053.24,8.71
966392.4,28.83,3.26,291986.97,8.71
966136.66,28.83,3.26,292073.78,8.72
965880.93,28.83,3.26,292096.54,8.72
965880.93,28.83,3.26,292096.54,8.72
965954.79,28.84,3.27,292021.25,8.72
965954.79,28.84,3.27,292021.25,8.72
965699.05,28.84,3.27,291990.04,8.72
965699.05,28.84,3.27,291990.04,8.72
965443.31,28.84,3.27,292595.65,8.74
965056.75,28.84,3.26,292171.83,8.73
965255.56,28.85,3.27,292194.65,8.73
965255.56,28.85,3.27,292194.65,8.73
965255.56,28.85,3.27,292194.65,8.73
964990.46,28.85,3.27,292260.08,8.74
964734.72,28.85,3.27,292252.91,8.74
964478.98,28.85,3.28,292252.69,8.74
964223.24,28.85,3.28,292301.58,8.75
964064.39,28.85,3.27,292142.54,8.74
963997.51,28.85,3.28,292115.36,8.74
963997.51,28.85,3.28,292115.36,8.74
963930.62,28.86,3.28,292093.65,8.74
964096.4,28.87,3.29,292358.88,8.75
964029.52,28.87,3.3,292659.15,8.76
963962.64,28.88,3.3,293054.27,8.78
963706.9,28.88,3.3,293046.87,8.78
963482.51,28.87,3.3,292813.96,8.77
963482.51,28.87,3.3,292813.96,8.77
963226.77,28.87,3.3,292813.96,8.78
962971.03,28.88,3.3,293055.14,8.79
962588.65,28.87,3.29,292751.35,8.78
962332.91,28.87,3.3,292799.78,8.78
962332.91,28.87,3.3,292799.78,8.78
962077.17,28.87,3.3,292790.68,8.79
961821.44,28.87,3.3,292783.28,8.79
961754.55,28.88,3.3,292659.78,8.79
961508.17,28.88,3.3,292982.7,8.8
961664.59,28.89,3.31,292997.85,8.8
961664.59,28.89,3.31,292996.59,8.8
961854.05,28.9,3.32,292996.59,8.8
961787.16,28.9,3.33,293410.41,8.82
961952.94,28.91,3.34,293026.79,8.81
961952.94,28.91,3.34,293079.3,8.81
962026.81,28.92,3.35,293049.1,8.81
961771.07,28.92,3.35,294599.57,8.86
961515.33,28.92,3.35,294006.63,8.84
961515.33,28.92,3.35,294130.53,8.85
961448.45,28.93,3.35,294288.67,8.85
961381.56,28.93,3.36,294283.55,8.86
961381.56,28.93,3.36,294230.03,8.85
961125.82,28.93,3.36,294227.75,8.86
960870.09,28.93,3.36,294307.42,8.86
961035.86,28.94,3.37,294229.94,8.86
960780.13,28.94,3.37,294227.75,8.86
960780.13,28.94,3.37,294225.76,8.86
960713.24,28.95,3.38,294640.55,8.88
960457.51,28.95,3.38,294541.46,8.88
960390.62,28.96,3.38,294920.34,8.89
960005.43,28.95,3.37,295019.72,8.9
959749.69,28.95,3.37,295033.31,8.9
959749.69,28.95,3.37,295033.31,8.9
959693.73,28.95,3.38,294514.37,8.89
959693.73,28.95,3.38,294569.12,8.89
959810.79,28.96,3.39,294648.78,8.89
959555.06,28.96,3.39,294591.42,8.89
959299.32,28.96,3.39,294584.02,8.89
959043.58,28.96,3.39,294584.02,8.9
958787.84,28.97,3.39,294999.65,8.91
958787.84,28.97,3.39,295004.02,8.91
958532.1,28.97,3.39,294998.03,8.91
958532.1,28.97,3.39,294998.03,8.91
958276.36,28.97,3.39,294983.54,8.92
957868.23,28.96,3.39,294556.86,8.91
957612.49,28.96,3.39,294552.03,8.91
957801.94,28.97,3.4,294549.46,8.91
957546.21,28.97,3.4,294764.22,8.92
957290.47,28.97,3.4,294705.3,8.92
957034.73,28.97,3.4,294549.46,8.92
957034.73,28.97,3.4,294549.46,8.92
957163.04,28.98,3.41,294954.62,8.93
956787.85,28.98,3.4,295701.96,8.96
956787.85,28.98,3.4,295659.89,8.95
956592.66,28.97,3.4,295537.21,8.95
956525.77,28.98,3.4,295308.64,8.95
956715.23,28.99,3.41,295580.64,8.96
956459.49,28.99,3.41,295568.62,8.96
956459.49,28.99,3.41,295568.62,8.96
956203.75,28.99,3.41,295134.44,8.95
955948.01,28.99,3.42,295074.85,8.95
956021.87,29.0,3.42,295096.52,8.95
955766.13,29.0,3.42,295345.2,8.96
955384.23,28.99,3.42,295146.19,8.96
955128.49,28.99,3.42,295154.12,8.96
954872.75,28.99,3.42,295102.42,8.96
954626.38,28.99,3.42,295192.24,8.97
954626.38,28.99,3.42,295237.78,8.97
954361.28,29.0,3.42,294904.8,8.96
954435.14,29.0,3.43,294926.48,8.96
954435.14,29.0,3.43,295083.81,8.97
954368.26,29.01,3.43,295388.79,8.98
954112.52,29.01,3.44,295381.39,8.98
953902.92,29.0,3.43,295047.97,8.97
953647.18,29.01,3.43,295047.97,8.97
953647.18,29.01,3.43,295094.85,8.98
953647.18,29.01,3.43,295094.85,8.98
953355.66,29.0,3.43,295010.71,8.97
953099.92,29.0,3.43,295391.45,8.99
953099.92,29.0,3.43,295427.08,8.99
953099.92,29.0,3.43,295421.55,8.99
953099.92,29.0,3.43,295566.07,8.99
953033.04,29.01,3.43,295369.98,8.99
952777.3,29.01,3.43,295362.58,8.99
952521.56,29.01,3.43,295290.94,8.99
952711.01,29.02,3.44,296326.42,9.03
952711.01,29.02,3.44,296326.42,9.03
952711.01,29.02,3.44,296325.11,9.03
952711.01,29.02,3.44,296325.11,9.03
952711.01,29.02,3.44,296325.11,9.03
952455.28,29.02,3.45,296618.37,9.04
952315.28,29.02,3.44,296478.37,9.03
952059.54,29.02,3.44,296850.63,9.05
952002.01,29.02,3.45,296518.07,9.04
951736.92,29.02,3.45,296425.46,9.04
951670.03,29.03,3.45,296198.4,9.03
951603.15,29.03,3.46,296015.25,9.03
951347.41,29.03,3.46,295958.12,9.03
951347.41,29.03,3.46,295958.12,9.03
951347.41,29.03,3.46,295958.17,9.03
951143.52,29.03,3.46,295870.15,9.03
950984.66,29.03,3.45,295708.96,9.03
950984.66,29.03,3.45,295708.96,9.03
950693.14,29.02,3.45,295397.52,9.02
950693.14,29.02,3.45,295396.26,9.02
950534.29,29.02,3.44,295238.42,9.01
950278.55,29.02,3.44,295172.09,9.01
950221.03,29.02,3.45,295798.58,9.03
949955.93,29.02,3.45,295514.76,9.03
949955.93,29.02,3.45,295520.24,9.03
949700.19,29.03,3.45,295514.95,9.03
949700.19,29.03,3.45,295514.95,9.03
949633.31,29.03,3.46,295604.07,9.04
949633.31,29.03,3.46,295604.07,9.04
949633.31,29.03,3.46,295604.07,9.04
949377.57,29.03,3.46,295628.62,9.04
949121.83,29.03,3.46,295621.22,9.04
949121.83,29.03,3.46,295911.09,9.05
949121.83,29.03,3.46,295913.78,9.05
948824.51,29.03,3.45,295610.16,9.04
948532.99,29.02,3.45,295253.4,9.03
948277.26,29.02,3.45,295253.4,9.04
948071.06,29.02,3.44,295038.68,9.03
948071.06,29.02,3.44,295038.68,9.03
948004.18,29.02,3.45,295352.03,9.04
948004.18,29.02,3.45,295420.11,9.04
947748.44,29.02,3.45,295183.04,9.04
947492.7,29.02,3.45,295146.56,9.04
947206.55,29.02,3.45,294962.26,9.04
946950.81,29.02,3.45,295449.93,9.05
946950.81,29.02,3.45,295449.93,9.05
946704.43,29.02,3.45,295430.79,9.06
946628.19,29.03,3.45,295301.34,9.05
946561.3,29.03,3.46,295296.22,9.06
946305.57,29.03,3.46,295293.94,9.06
946305.57,29.03,3.46,295293.94,9.06
946049.83,29.03,3.46,295368.91,9.06
945794.09,29.03,3.46,295361.08,9.07
945538.35,29.04,3.46,295298.18,9.07
945238.75,29.03,3.46,295014.06,9.06
945404.53,29.04,3.47,295483.36,9.08
945593.98,29.05,3.48,295567.79,9.08
945593.98,29.05,3.48,295567.79,9.08
945593.98,29.05,3.48,295567.79,9.08
945527.1,29.05,3.48,295897.13,9.09
945692.87,29.06,3.49,295889.74,9.09
945437.14,29.07,3.49,295889.74,9.1
945437.14,29.07,3.49,295889.74,9.1
945370.25,29.07,3.5,295897.91,9.1
944995.06,29.06,3.49,295874.13,9.1
944739.32,29.06,3.49,295889.93,9.1
944739.32,29.06,3.49,295889.93,9.1
944739.32,29.06,3.49,295889.93,9.1
944483.59,29.07,3.49,295865.96,9.11
944227.85,29.07,3.49,296344.46,9.12
944227.85,29.07,3.49,296344.46,9.12
943972.11,29.07,3.49,296371.04,9.13
943716.37,29.07,3.5,296345.42,9.13
943460.63,29.07,3.5,296301.65,9.13
943460.63,29.07,3.5,296301.65,9.13
943204.89,29.07,3.5,296301.65,9.13
942181.94,29.08,3.5,296430.78,9.15
941926.2,29.08,3.5,296444.37,9.15
941670.46,29.08,3.5,296387.01,9.15
941414.72,29.08,3.5,297313.2,9.18
941158.98,29.08,3.51,297308.38,9.19
941348.43,29.09,3.52,297305.81,9.19
941348.43,29.09,3.52,297305.81,9.19
941092.69,29.09,3.52,297305.81,9.19
940707.5,29.08,3.51,297796.62,9.21
940905.36,29.09,3.52,297552.76,9.2
940649.62,29.09,3.52,298317.42,9.23
940266.03,29.09,3.51,297958.9,9.22
940266.03,29.09,3.51,297958.9,9.22
940010.29,29.09,3.51,297954.07,9.22
939710.69,29.08,3.51,297791.77,9.22
939900.14,29.09,3.52,297789.2,9.22
939644.4,29.09,3.52,298170.08,9.23
939388.66,29.09,3.52,297982.38,9.23
939132.92,29.1,3.52,297140.87,9.21
938886.54,29.1,3.52,297213.01,9.21
938621.44,29.1,3.52,296919.66,9.2
938695.31,29.11,3.53,296726.48,9.2
938695.31,29.11,3.53,296726.48,9.2
938537.59,29.1,3.53,296567.44,9.2
938489.43,29.11,3.53,296094.28,9.18
938233.69,29.11,3.53,296089.4,9.19
937977.95,29.11,3.54,296086.88,9.19
937722.22,29.11,3.54,296086.88,9.19
937466.48,29.11,3.54,296254.43,9.2
937466.48,29.11,3.54,296234.54,9.2
937210.74,29.11,3.54,296271.59,9.2
937284.6,29.12,3.55,296293.26,9.21
937028.86,29.12,3.55,296544.08,9.22
936773.12,29.12,3.55,296536.68,9.22
936517.38,29.12,3.55,296536.68,9.22
936591.25,29.13,3.56,296728.16,9.23
936591.25,29.13,3.56,296702.34,9.23
936591.25,29.13,3.56,296737.29,9.23
936591.25,29.13,3.56,296728.69,9.23
936335.51,29.13,3.56,296698.99,9.23
936335.51,29.13,3.56,296698.99,9.23
936079.77,29.14,3.56,296826.46,9.24
936079.77,29.14,3.56,296826.46,9.24
936079.77,29.14,3.56,296826.46,9.24
935824.03,29.14,3.56,296821.64,9.24
935532.51,29.13,3.56,296475.81,9.23
935532.51,29.13,3.56,296498.92,9.23
933486.6,29.14,3.57,296491.53,9.26
933230.86,29.14,3.57,296488.95,9.26
933154.62,29.15,3.57,297101.33,9.28
933078.38,29.15,3.58,297002.81,9.28
932758.38,29.14,3.57,296682.81,9.27
932502.64,29.14,3.57,296909.56,9.28
932246.9,29.15,3.57,296896.33,9.28
931889.79,29.14,3.56,298960.28,9.35
931634.05,29.14,3.57,298981.81,9.35
931314.05,29.13,3.56,298661.81,9.34
931022.54,29.13,3.55,298499.46,9.34
930766.8,29.13,3.55,298929.76,9.35
930521.98,29.13,3.55,298218.37,9.34
930521.98,29.13,3.55,298178.08,9.33
930521.98,29.13,3.55,298224.05,9.34
930266.24,29.13,3.56,298294.0,9.34
929966.64,29.12,3.55,298007.73,9.33
929966.64,29.12,3.55,298001.78,9.33
929813.28,29.13,3.55,297787.48,9.33
929557.55,29.13,3.55,297645.91,9.33
929557.55,29.13,3.55,297707.24,9.33
929631.41,29.14,3.56,297728.91,9.33
929331.81,29.13,3.55,297782.49,9.33
929331.81,29.13,3.55,297783.46,9.33
929283.64,29.13,3.56,297976.03,9.34
929473.1,29.14,3.57,298250.97,9.35
929217.36,29.15,3.57,298246.09,9.35
928952.26,29.15,3.57,298342.77,9.36
928876.02,29.15,3.58,298225.77,9.36
928809.13,29.16,3.58,298804.46,9.38
928553.4,29.16,3.58,298801.94,9.38
928486.51,29.16,3.59,298629.38,9.38
928419.63,29.17,3.6,298702.75,9.38
928419.63,29.17,3.6,298702.82,9.38
928419.63,29.17,3.6,298702.82,9.38
928419.63,29.17,3.6,298702.82,9.38
928362.11,29.17,3.6,298406.59,9.38
928285.87,29.18,3.61,298343.91,9.38
928030.13,29.18,3.61,298343.91,9.38
928030.13,29.18,3.61,298343.91,9.38
928030.13,29.18,3.61,298343.91,9.38
927974.17,29.19,3.61,297824.96,9.37
927588.98,29.18,3.6,297520.99,9.36
927435.62,29.18,3.61,297294.53,9.35
927179.88,29.18,3.61,296434.6,9.33
926924.14,29.18,3.61,296068.63,9.32
926614.54,29.18,3.6,295888.06,9.32
926358.8,29.18,3.6,296141.32,9.33
926103.06,29.18,3.61,296221.72,9.33
926375.55,29.19,3.62,296832.74,9.35
926119.82,29.19,3.62,296788.65,9.36
926119.82,29.19,3.62,296788.77,9.36
926119.82,29.19,3.62,296788.77,9.36
925995.46,29.19,3.62,296092.43,9.33
925739.72,29.19,3.62,296048.66,9.34
925483.98,29.19,3.62,296048.66,9.34
925483.98,29.19,3.62,296045.11,9.34
925228.24,29.19,3.62,296053.03,9.34
925228.24,29.19,3.62,296053.03,9.34
924972.51,29.19,3.62,296001.34,9.34
924716.77,29.2,3.62,295996.47,9.35
924640.52,29.2,3.63,295942.12,9.35
924384.78,29.2,3.63,295939.59,9.35
924024.95,29.2,3.62,295584.85,9.34
924214.4,29.21,3.63,295843.05,9.35
924214.4,29.21,3.63,295843.05,9.35
923958.67,29.21,3.63,295681.26,9.35
923958.67,29.21,3.63,295681.26,9.35
923702.93,29.21,3.63,295608.48,9.35
923447.19,29.21,3.64,295603.6,9.35
923447.19,29.21,3.64,295603.6,9.35
923191.45,29.21,3.64,295601.08,9.35
922945.07,29.21,3.64,295614.34,9.36
922868.83,29.22,3.64,295490.03,9.35
922868.83,29.22,3.64,295490.03,9.35
922613.09,29.22,3.64,295490.03,9.36
922255.98,29.21,3.64,297123.33,9.41
922329.84,29.22,3.65,297378.59,9.42
922074.11,29.22,3.65,297123.33,9.42
921818.37,29.22,3.65,297847.6,9.44
921742.12,29.23,3.65,297168.46,9.42
921486.39,29.23,3.65,297167.2,9.43
921230.65,29.23,3.66,297166.12,9.43
921420.1,29.24,3.67,297493.48,9.44
921139.22,29.23,3.66,297075.98,9.43
921139.22,29.23,3.66,297075.98,9.43
920921.59,29.23,3.65,296857.78,9.42
920921.59,29.23,3.65,296859.78,9.42
920921.59,29.23,3.65,296859.78,9.42
920873.77,29.23,3.66,297144.68,9.43
920873.77,29.23,3.66,297144.68,9.43
920769.11,29.24,3.66,296960.42,9.43
920769.11,29.24,3.66,296960.42,9.43
920383.92,29.23,3.66,296688.14,9.42
920383.92,29.23,3.66,296688.14,9.42
920383.92,29.23,3.66,296688.14,9.42
920383.92,29.23,3.66,296688.14,9.42
920383.92,29.23,3.66,296760.73,9.42
920383.92,29.23,3.66,296760.73,9.42
920128.18,29.23,3.66,296765.66,9.43
920080.35,29.24,3.66,296146.26,9.41
919786.84,29.24,3.66,296226.91,9.42
919786.84,29.24,3.66,296226.91,9.42
919542.02,29.24,3.67,295515.52,9.4
919199.81,29.24,3.66,295120.94,9.39
918944.07,29.24,3.67,295116.06,9.39
918688.33,29.24,3.67,295113.54,9.39
918877.78,29.25,3.68,295509.64,9.41
918810.9,29.26,3.68,295280.42,9.4
918555.16,29.26,3.68,295147.74,9.4
918299.42,29.26,3.68,295639.23,9.42
918043.69,29.26,3.69,295439.21,9.42
917787.95,29.26,3.69,295583.3,9.42
917787.95,29.26,3.69,295583.3,9.42
917532.21,29.26,3.69,295578.42,9.43
917532.21,29.26,3.69,295578.42,9.43
917295.75,29.26,3.68,295506.71,9.43
917485.21,29.27,3.69,295504.18,9.43
917229.47,29.27,3.7,296164.77,9.45
917179.47,29.27,3.69,296114.77,9.45
916923.73,29.27,3.7,295683.54,9.44
916923.73,29.27,3.7,295683.54,9.44
916667.99,29.27,3.7,295883.27,9.45
916667.99,29.27,3.7,295883.27,9.45
916412.25,29.27,3.7,295876.1,9.45
916364.09,29.28,3.7,296828.87,9.48
916364.09,29.28,3.7,296827.13,9.48
916553.54,29.29,3.71,296826.9,9.48
916168.35,29.28,3.71,296953.8,9.49
915916.66,29.28,3.7,296877.58,9.49
915916.66,29.28,3.7,296877.58,9.49
915660.92,29.28,3.7,296777.76,9.49
915594.03,29.28,3.71,296750.68,9.49
915783.49,29.29,3.72,296936.3,9.5
915783.49,29.29,3.72,296946.64,9.5
915527.75,29.29,3.72,296984.77,9.5
915527.75,29.29,3.72,296984.77,9.5
915272.01,29.3,3.72,296885.04,9.5
915016.27,29.3,3.72,297473.1,9.52
914949.39,29.3,3.73,297562.23,9.53
914565.34,29.29,3.72,297160.15,9.52
914851.69,29.31,3.73,297723.64,9.54
914518.34,29.3,3.73,297398.07,9.53
914518.34,29.3,3.73,297398.07,9.53
914518.34,29.3,3.73,297398.07,9.53
914262.6,29.3,3.73,297354.3,9.53
914620.7,29.32,3.74,297942.14,9.55
914364.96,29.32,3.74,297934.75,9.55
914364.96,29.32,3.74,297934.75,9.55
914364.96,29.32,3.74,297859.23,9.55
914298.08,29.32,3.75,297859.23,9.55
913976.92,29.32,3.74,297506.95,9.54
913976.92,29.32,3.74,297609.15,9.55
913721.18,29.32,3.74,297744.27,9.55
913654.3,29.32,3.75,297665.37,9.55
913843.75,29.33,3.76,297609.15,9.55
913776.87,29.34,3.76,297609.22,9.56
913776.87,29.34,3.76,297609.22,9.56
913521.13,29.34,3.77,298592.44,9.59
913454.25,29.35,3.77,298726.31,9.6
913198.51,29.35,3.77,298718.91,9.6
912942.77,29.35,3.77,298718.91,9.6
912687.03,29.35,3.78,299103.04,9.62
912431.29,29.35,3.78,299071.86,9.62
912175.55,29.35,3.78,299064.46,9.62
911919.81,29.35,3.78,298924.23,9.62
909873.9,29.36,3.79,298916.83,9.65
909825.74,29.37,3.79,299674.33,9.67
909560.64,29.37,3.8,299055.97,9.66
909560.64,29.37,3.8,299056.07,9.66
909560.64,29.37,3.8,299101.68,9.66
909337.96,29.36,3.79,298890.5,9.65
908952.77,29.36,3.78,298454.63,9.64
908876.53,29.36,3.79,298409.22,9.64
908876.53,29.36,3.79,298409.22,9.64
908620.79,29.36,3.79,298409.22,9.64
908620.79,29.36,3.79,298409.22,9.64
908620.79,29.36,3.79,299058.06,9.66
908365.05,29.36,3.79,299142.99,9.67
908109.31,29.37,3.79,299138.16,9.67
908109.31,29.37,3.79,299138.16,9.67
908183.18,29.37,3.8,299135.59,9.68
908372.63,29.38,3.81,299432.77,9.69
908305.75,29.39,3.82,299055.83,9.68
908305.75,29.39,3.82,299064.4,9.68
908238.87,29.4,3.82,298938.09,9.68
908238.87,29.4,3.82,298938.09,9.68
908029.26,29.39,3.82,298670.58,9.67
907773.52,29.39,3.82,298640.91,9.67
907773.52,29.39,3.82,298597.14,9.67
907706.64,29.4,3.82,299542.77,9.7
907706.64,29.4,3.82,299542.77,9.7
907706.64,29.4,3.82,299542.77,9.7
907321.45,29.39,3.82,300933.14,9.75
907679.55,29.4,3.83,300096.35,9.72
907423.81,29.4,3.83,300305.08,9.73
907168.07,29.41,3.83,300096.35,9.73
906733.15,29.4,3.82,301135.38,9.76
906733.15,29.4,3.82,301207.97,9.77
906733.15,29.4,3.82,301207.97,9.77
906675.63,29.4,3.83,300915.12,9.76
906675.63,29.4,3.83,300915.12,9.76
906410.53,29.4,3.83,300752.96,9.76
906410.53,29.4,3.83,300752.96,9.76
906154.79,29.41,3.83,300745.56,9.76
906106.63,29.41,3.84,300068.52,9.74
906106.63,29.41,3.84,300068.52,9.74
906296.08,29.42,3.85,301388.99,9.78
906030.98,29.42,3.85,300593.64,9.76
905765.88,29.42,3.85,301022.45,9.78
905765.88,29.42,3.85,301491.65,9.79
905510.15,29.43,3.85,301491.65,9.8
905254.41,29.43,3.85,301491.65,9.8
904998.67,29.43,3.85,301501.74,9.8
904742.93,29.43,3.86,301492.12,9.81
904487.19,29.43,3.86,300331.43,9.77
904487.19,29.43,3.86,300331.75,9.77
904420.31,29.44,3.86,300075.86,9.77
904420.31,29.44,3.86,300075.08,9.77
904420.31,29.44,3.86,300075.08,9.77
904164.57,29.44,3.86,301129.27,9.8
903908.83,29.44,3.86,300421.26,9.78
903571.08,29.43,3.86,303053.3,9.87
903644.95,29.44,3.87,303045.9,9.87
903598.38,29.44,3.87,302999.33,9.87
903540.85,29.45,3.87,302756.52,9.87
903730.31,29.46,3.88,302756.52,9.87
903730.31,29.46,3.88,304472.77,9.92
903465.21,29.46,3.88,304558.26,9.93
903255.6,29.45,3.88,303457.02,9.89
902999.87,29.45,3.88,302842.0,9.88
902999.87,29.45,3.88,302842.0,9.88
902999.87,29.45,3.88,302842.0,9.88
902932.98,29.46,3.89,305114.62,9.95
902677.24,29.46,3.89,305114.62,9.96
902421.51,29.46,3.89,305131.09,9.96
902165.77,29.46,3.89,303785.34,9.92
901910.03,29.46,3.89,303777.11,9.92
901654.29,29.47,3.89,302895.94,9.9
901654.29,29.47,3.89,302982.04,9.9
901398.55,29.47,3.89,304029.02,9.94
901142.81,29.47,3.89,304021.63,9.94
901142.81,29.47,3.89,304021.63,9.94
900887.07,29.47,3.9,305543.72,9.99
900631.33,29.47,3.9,304904.69,9.98
900583.17,29.48,3.9,304323.67,9.96
900506.93,29.48,3.91,305374.64,10.0
900264.75,29.48,3.91,305055.35,9.99
900264.75,29.48,3.91,305055.35,9.99
900264.75,29.48,3.91,305055.35,9.99
900009.01,29.49,3.91,304701.05,9.98
899753.27,29.49,3.91,304701.05,9.99
899497.53,29.49,3.91,305061.86,10.0
899497.53,29.49,3.91,305252.56,10.01
899241.79,29.49,3.92,304769.61,9.99
899431.24,29.5,3.93,304764.92,10.0
899431.24,29.5,3.93,304762.21,10.0
899175.5,29.5,3.93,305260.98,10.02
898919.76,29.5,3.93,305123.57,10.01
898534.57,29.49,3.92,304762.21,10.0
898278.84,29.5,3.92,304754.81,10.01
898468.29,29.51,3.93,304754.81,10.01
898212.55,29.51,3.93,305294.1,10.03
897956.81,29.51,3.94,305214.71,10.03
897710.43,29.51,3.94,305375.21,10.04
897325.24,29.5,3.93,305192.19,10.03
897060.14,29.5,3.93,304895.3,10.03
897060.14,29.5,3.93,304890.78,10.03
896804.4,29.51,3.93,304887.9,10.03
896737.52,29.51,3.94,304407.0,10.02
896737.52,29.51,3.94,305138.48,10.04
896332.84,29.5,3.93,304810.95,10.03
894286.93,29.51,3.94,304803.55,10.06
894286.93,29.51,3.94,304759.78,10.06
894286.93,29.51,3.94,304759.78,10.06
894031.2,29.51,3.94,304798.61,10.06
894031.2,29.51,3.94,305164.5,10.07
893775.46,29.51,3.94,307227.28,10.15
893519.72,29.52,3.94,307451.6,10.16
893263.98,29.52,3.94,306994.03,10.14
893263.98,29.52,3.94,306994.03,10.14
893008.24,29.52,3.95,306769.71,10.14
893008.24,29.52,3.95,306769.71,10.14
892752.5,29.52,3.95,306769.71,10.14
892826.37,29.53,3.96,306789.23,10.15
892570.63,29.53,3.96,308990.96,10.22
892314.89,29.53,3.96,308971.45,10.23
892314.89,29.53,3.96,308971.45,10.23
892314.89,29.53,3.96,308971.45,10.23
892068.51,29.53,3.96,309243.12,10.24
891803.41,29.53,3.96,308948.87,10.23
891803.41,29.53,3.96,309026.05,10.23
891992.86,29.55,3.97,308709.67,10.23
892186.72,29.56,3.98,307436.93,10.18
891930.98,29.56,3.98,308268.08,10.22
891875.02,29.56,3.99,307749.13,10.2
891532.81,29.56,3.99,307350.96,10.19
891277.07,29.56,3.99,307266.38,10.19
891210.19,29.57,4.0,306869.09,10.18
891143.31,29.58,4.0,306657.55,10.18
890896.93,29.58,4.0,306569.4,10.18
890631.83,29.58,4.0,307146.2,10.2
890376.09,29.58,4.01,309490.83,10.28
890309.21,29.59,4.01,308894.09,10.26
890112.9,29.58,4.01,312094.05,10.37
890046.02,29.59,4.02,311472.64,10.35
890046.02,29.59,4.02,311428.87,10.35
889790.28,29.59,4.02,311428.87,10.36
889864.14,29.6,4.03,311724.51,10.37
890058.0,29.61,4.04,310393.79,10.33
889802.26,29.61,4.04,309623.41,10.3
889991.71,29.62,4.05,309709.34,10.31
889991.71,29.62,4.05,309653.8,10.31
889735.97,29.62,4.05,309951.4,10.32
889480.24,29.63,4.05,309965.0,10.32
889224.5,29.63,4.05,309907.63,10.33
888968.76,29.63,4.05,309026.47,10.3
888583.57,29.62,4.05,308659.16,10.29
888327.83,29.62,4.05,308654.34,10.29
