ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4759-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
807581.72,14.06,0.71,291516.48,5.07
807433.24,14.06,0.71,291414.87,5.07
807284.77,14.06,0.71,291388.33,5.07
807284.77,14.06,0.71,291388.33,5.07
807284.77,14.06,0.71,291388.33,5.07
807325.01,14.06,0.72,291106.72,5.07
807215.01,14.06,0.72,290996.43,5.07
807265.85,14.06,0.72,290861.07,5.07
807106.77,14.06,0.72,291332.16,5.08
807147.0,14.06,0.72,291214.74,5.07
806998.53,14.06,0.72,291108.27,5.07
807038.76,14.07,0.72,291170.01,5.07
807078.99,14.07,0.73,291250.12,5.08
806791.29,14.06,0.72,290924.08,5.07
806642.82,14.06,0.72,290901.9,5.07
806494.35,14.06,0.72,290790.04,5.07
806534.58,14.07,0.72,290958.99,5.07
806803.81,14.07,0.73,290852.65,5.07
806803.81,14.07,0.73,290852.65,5.07
806655.34,14.07,0.73,291246.83,5.08
806506.87,14.07,0.73,291133.72,5.08
806358.4,14.07,0.73,291118.69,5.08
806061.46,14.07,0.73,290983.93,5.08
806061.46,14.07,0.73,290983.93,5.08
806355.0,14.08,0.74,291219.11,5.08
806206.53,14.08,0.74,291256.41,5.09
806206.53,14.08,0.74,291256.41,5.09
806058.06,14.08,0.74,291229.88,5.09
805909.59,14.08,0.73,291128.27,5.09
805909.59,14.08,0.73,291128.27,5.09
805761.12,14.08,0.73,291015.16,5.08
805761.12,14.08,0.73,291015.16,5.08
805473.42,14.07,0.73,290729.17,5.08
805324.95,14.07,0.73,290714.13,5.08
805324.95,14.07,0.73,290616.47,5.08
805176.47,14.07,0.73,290503.36,5.08
804109.0,14.07,0.73,290295.62,5.08
803960.53,14.07,0.73,290280.58,5.08
804138.93,14.08,0.74,290319.53,5.08
803990.46,14.08,0.74,290432.6,5.09
803841.99,14.08,0.74,290319.5,5.08
803890.94,14.08,0.74,289883.82,5.08
803742.47,14.08,0.74,289868.79,5.08
803370.45,14.08,0.73,289538.16,5.07
803121.56,14.07,0.73,289202.79,5.07
802973.08,14.07,0.73,289089.68,5.07
802824.61,14.07,0.73,289074.65,5.07
802873.56,14.08,0.73,288638.97,5.06
802623.38,14.08,0.73,288302.31,5.06
802623.38,14.08,0.73,288302.31,5.06
802483.62,14.08,0.73,287673.94,5.05
802233.43,14.07,0.73,287341.27,5.04
802273.67,14.08,0.73,287421.39,5.04
802125.19,14.08,0.73,287376.48,5.04
802165.43,14.08,0.74,286820.93,5.03
802205.66,14.08,0.74,286539.32,5.03
802384.06,14.09,0.74,286578.27,5.03
802235.59,14.09,0.74,286691.34,5.03
802286.43,14.09,0.75,287232.65,5.04
802127.35,14.09,0.74,286995.3,5.04
802420.89,14.09,0.75,286957.55,5.04
802420.89,14.09,0.75,286957.55,5.04
802272.42,14.09,0.75,287309.79,5.05
802541.66,14.1,0.76,287203.45,5.05
802541.66,14.1,0.76,287203.45,5.05
802541.66,14.1,0.76,287203.45,5.05
802581.89,14.1,0.76,287782.8,5.06
802209.87,14.1,0.75,287410.17,5.05
802061.4,14.1,0.75,287367.51,5.05
802101.63,14.1,0.76,287445.37,5.05
802386.99,14.11,0.76,287532.66,5.06
802386.99,14.11,0.76,287532.66,5.06
802238.52,14.11,0.76,287680.34,5.06
802278.75,14.11,0.77,287760.45,5.06
801904.92,14.1,0.76,287457.34,5.06
802190.28,14.11,0.77,287742.36,5.06
801893.41,14.11,0.76,287492.19,5.06
801596.54,14.1,0.76,287242.02,5.05
801596.54,14.1,0.76,287242.02,5.05
801448.07,14.1,0.76,287215.49,5.05
801160.37,14.1,0.75,286927.25,5.05
801200.6,14.1,0.76,286988.99,5.05
801052.13,14.1,0.76,286962.45,5.05
800678.3,14.09,0.75,286712.79,5.05
800678.3,14.09,0.75,286712.79,5.05
800381.36,14.09,0.75,286584.64,5.05
800650.59,14.1,0.76,286899.21,5.05
800828.99,14.1,0.76,286938.16,5.05
800680.52,14.1,0.76,287091.58,5.06
800965.88,14.11,0.77,287178.87,5.06
800817.41,14.11,0.77,287326.55,5.06
800817.41,14.11,0.77,287326.55,5.06
800817.41,14.11,0.77,287326.55,5.06
800817.41,14.11,0.77,287326.55,5.06
800610.54,14.11,0.76,287126.03,5.06
800322.83,14.1,0.76,286839.85,5.05
800174.36,14.1,0.76,286727.99,5.05
800174.36,14.1,0.76,286630.32,5.05
799106.89,14.1,0.76,286510.21,5.06
798881.62,14.1,0.76,286351.73,5.05
798881.62,14.1,0.76,286351.73,5.05
799256.77,14.11,0.76,286872.95,5.06
799305.72,14.11,0.77,286437.28,5.06
799305.72,14.11,0.77,286437.28,5.06
799199.81,14.11,0.77,286315.77,5.05
798949.62,14.11,0.76,285974.66,5.05
799234.98,14.11,0.77,286046.82,5.05
799086.5,14.11,0.77,286279.83,5.06
798938.03,14.11,0.77,286200.27,5.06
799116.43,14.12,0.78,286376.53,5.06
798967.96,14.12,0.78,286359.17,5.06
797900.49,14.12,0.78,286239.06,5.07
797900.49,14.12,0.78,286239.06,5.07
797752.02,14.12,0.78,286296.01,5.07
797752.02,14.12,0.78,286296.01,5.07
797792.25,14.12,0.78,286118.29,5.06
797643.78,14.12,0.78,286013.28,5.06
797449.71,14.12,0.78,285815.98,5.06
797301.24,14.12,0.78,285702.87,5.06
797301.24,14.12,0.78,285702.87,5.06
797163.38,14.12,0.78,286052.04,5.07
797004.3,14.12,0.78,285816.32,5.06
797044.53,14.12,0.78,285986.44,5.07
796670.7,14.12,0.77,285613.12,5.06
796849.1,14.12,0.78,285832.14,5.07
796849.1,14.12,0.78,285832.14,5.07
796700.63,14.12,0.78,285788.37,5.07
797017.83,14.13,0.78,285496.88,5.06
796720.96,14.12,0.78,285246.71,5.06
796720.96,14.12,0.78,285246.71,5.06
796561.87,14.12,0.78,284638.9,5.05
796438.67,14.12,0.78,285193.39,5.06
796243.7,14.12,0.78,284889.32,5.05
796095.23,14.12,0.78,284816.87,5.05
795946.76,14.12,0.78,284761.17,5.05
795798.29,14.12,0.78,284648.76,5.05
795649.82,14.12,0.78,284633.03,5.05
795501.35,14.12,0.78,284590.14,5.05
795541.58,14.12,0.78,284668.23,5.05
795393.11,14.12,0.78,284641.7,5.05
795433.34,14.13,0.78,284703.44,5.06
795718.7,14.13,0.79,284790.72,5.06
795718.7,14.13,0.79,284790.72,5.06
795758.93,14.14,0.79,285068.57,5.06
795610.46,14.14,0.79,285042.04,5.06
795560.46,14.14,0.79,284992.04,5.06
795411.99,14.14,0.79,284890.43,5.06
795452.22,14.14,0.79,284970.54,5.06
795155.35,14.13,0.79,284697.15,5.06
795195.59,14.14,0.79,284815.59,5.06
795373.99,14.14,0.8,284854.54,5.06
795225.51,14.14,0.8,284967.61,5.07
795077.04,14.14,0.8,284941.08,5.07
794928.57,14.14,0.8,284839.47,5.07
794780.1,14.14,0.8,284777.87,5.07
794631.63,14.14,0.8,284725.97,5.07
794631.63,14.14,0.8,284725.97,5.07
794483.16,14.14,0.8,284837.21,5.07
794523.39,14.14,0.8,284866.82,5.07
794572.34,14.15,0.8,284431.15,5.06
794572.34,14.15,0.8,284431.15,5.06
794572.34,14.15,0.8,284431.15,5.06
794423.87,14.15,0.8,284319.28,5.06
794362.39,14.15,0.8,284162.44,5.06
794213.91,14.15,0.8,284146.16,5.06
794074.16,14.15,0.8,283517.78,5.05
793700.33,14.14,0.8,283268.12,5.05
793551.86,14.14,0.8,283156.25,5.05
793301.67,14.14,0.8,282823.59,5.04
793301.67,14.14,0.8,282823.59,5.04
792927.84,14.13,0.79,282462.15,5.03
792976.79,14.14,0.79,282026.48,5.03
792753.16,14.13,0.79,281807.78,5.02
792753.16,14.13,0.79,281710.12,5.02
792691.67,14.13,0.79,281553.27,5.02
792740.62,14.14,0.79,281117.6,5.01
792491.73,14.13,0.79,280782.24,5.01
792343.26,14.13,0.79,280765.95,5.01
792194.79,14.13,0.79,280652.84,5.01
792046.31,14.13,0.79,280637.81,5.01
792339.86,14.14,0.8,280600.05,5.01
792191.39,14.14,0.8,280952.3,5.02
792191.39,14.14,0.8,280952.3,5.02
791123.91,14.14,0.8,280832.19,5.02
790761.9,14.14,0.79,280469.55,5.01
791055.44,14.14,0.8,280431.8,5.01
790683.43,14.14,0.79,280532.63,5.02
790476.56,14.13,0.79,280372.46,5.01
790476.56,14.13,0.79,280372.46,5.01
790476.56,14.13,0.79,280372.46,5.01
790832.07,14.14,0.8,280647.81,5.02
790683.6,14.14,0.8,280605.15,5.02
790862.0,14.15,0.8,280812.79,5.02
790713.53,14.15,0.8,280699.68,5.02
790573.77,14.15,0.8,279982.92,5.01
790425.3,14.15,0.8,279967.88,5.01
790080.23,14.14,0.8,279725.43,5.01
789931.76,14.14,0.8,279505.88,5.0
790181.36,14.15,0.8,279776.4,5.01
790032.89,14.15,0.8,279651.73,5.01
790081.84,14.15,0.81,279216.06,5.0
789792.05,14.15,0.8,278911.28,5.0
789543.15,14.14,0.8,278575.91,4.99
789394.68,14.14,0.8,278462.8,4.99
789394.68,14.14,0.8,278462.8,4.99
789573.08,14.15,0.8,281344.39,5.04
789424.61,14.15,0.8,281329.36,5.04
789709.97,14.15,0.81,281416.64,5.04
789561.5,14.15,0.81,281634.53,5.05
789421.75,14.15,0.81,281006.15,5.04
789273.28,14.15,0.81,280893.04,5.04
789124.8,14.15,0.81,280878.01,5.04
788976.33,14.15,0.81,280764.9,5.04
788914.85,14.15,0.81,280616.49,5.03
788766.38,14.15,0.81,280601.46,5.04
788806.61,14.16,0.81,280676.56,5.04
788658.14,14.16,0.81,280630.05,5.04
788698.37,14.16,0.82,280452.33,5.04
788698.37,14.16,0.82,280452.33,5.04
788549.9,14.16,0.82,280403.64,5.04
788401.43,14.16,0.82,280331.19,5.03
788027.6,14.15,0.81,279957.87,5.03
788312.96,14.16,0.82,280265.29,5.03
788164.49,14.16,0.82,280152.87,5.03
787867.62,14.16,0.81,279889.75,5.03
787907.85,14.16,0.82,280319.0,5.04
787907.85,14.16,0.82,280221.33,5.04
787948.08,14.16,0.82,280236.3,5.04
787799.61,14.16,0.82,280220.56,5.04
787651.14,14.16,0.82,280148.11,5.04
787502.67,14.16,0.82,280092.42,5.04
787502.67,14.16,0.82,280092.42,5.04
787734.77,14.17,0.82,279985.47,5.04
787775.0,14.17,0.83,280526.85,5.05
787401.17,14.16,0.82,280223.74,5.04
787686.53,14.17,0.83,280295.9,5.04
787686.53,14.17,0.83,280198.23,5.04
787312.7,14.16,0.82,280013.87,5.04
787164.23,14.16,0.82,280057.93,5.04
787015.76,14.16,0.82,280015.27,5.04
786867.29,14.16,0.82,279929.78,5.04
786916.24,14.17,0.82,279494.11,5.03
787162.83,14.17,0.83,279643.62,5.04
787162.83,14.17,0.83,279643.62,5.04
787432.06,14.18,0.84,279537.27,5.03
787717.42,14.19,0.84,280365.06,5.05
787568.95,14.19,0.84,280338.52,5.05
787278.38,14.18,0.84,280016.67,5.04
787129.91,14.18,0.84,279915.06,5.04
786981.44,14.18,0.84,279801.95,5.04
786841.68,14.18,0.84,279085.18,5.03
786780.2,14.18,0.84,279029.62,5.03
786631.73,14.18,0.84,279014.58,5.03
786483.26,14.18,0.84,278988.04,5.03
786483.26,14.18,0.84,278988.04,5.03
786197.77,14.18,0.83,278713.17,5.03
786049.3,14.18,0.83,278611.56,5.03
786290.12,14.18,0.84,277905.12,5.01
786069.36,14.18,0.84,278060.52,5.02
785920.89,14.18,0.84,277840.98,5.01
785633.18,14.18,0.83,277443.56,5.01
785484.71,14.18,0.83,277318.9,5.01
785336.24,14.18,0.83,279913.6,5.05
784962.41,14.17,0.83,279651.42,5.05
784813.94,14.17,0.83,279538.49,5.05
784813.94,14.17,0.83,279538.49,5.05
784854.17,14.17,0.83,279709.35,5.05
785139.53,14.18,0.84,279781.51,5.05
785139.53,14.18,0.84,279781.51,5.05
784991.06,14.18,0.84,280014.52,5.06
784617.23,14.17,0.83,279641.21,5.05
784910.77,14.18,0.84,279603.46,5.05
784762.3,14.18,0.84,279955.7,5.06
784613.83,14.18,0.84,279842.59,5.06
784465.36,14.18,0.84,279827.55,5.06
784465.36,14.18,0.84,279827.55,5.06
784316.89,14.18,0.84,279714.44,5.06
784168.42,14.18,0.84,279699.41,5.06
784019.95,14.18,0.84,279626.96,5.06
784019.95,14.18,0.84,279529.29,5.06
783871.48,14.18,0.84,279473.59,5.06
783723.01,14.18,0.84,279401.14,5.06
782655.53,14.18,0.84,279281.03,5.06
782655.53,14.18,0.84,279281.03,5.06
782507.06,14.18,0.84,279225.34,5.06
782685.46,14.19,0.84,279264.28,5.06
782536.99,14.19,0.84,279417.71,5.07
782585.94,14.19,0.85,278982.04,5.06
782337.05,14.19,0.84,278646.67,5.05
782040.18,14.18,0.84,278356.15,5.05
782040.18,14.18,0.84,278356.15,5.05
782089.13,14.19,0.84,277920.48,5.04
781838.94,14.18,0.84,277579.38,5.04
781838.94,14.18,0.84,277579.38,5.04
781690.47,14.18,0.84,277466.96,5.03
781739.42,14.19,0.84,277031.29,5.03
781819.28,14.19,0.85,277030.71,5.03
781859.51,14.19,0.85,276475.17,5.02
781711.04,14.19,0.85,276459.43,5.02
781562.57,14.19,0.85,276416.77,5.02
781414.1,14.19,0.85,276331.29,5.02
781414.1,14.19,0.85,276331.29,5.02
781189.39,14.19,0.85,276076.6,5.01
781495.98,14.2,0.85,275866.08,5.01
781557.82,14.2,0.86,275742.35,5.01
781555.21,14.2,0.86,276584.91,5.03
781185.27,14.2,0.85,276191.82,5.02
781470.63,14.2,0.86,276142.73,5.02
781470.63,14.2,0.86,276142.73,5.02
781096.8,14.2,0.85,276093.96,5.02
780948.33,14.2,0.85,276197.0,5.02
780799.86,14.2,0.85,276172.09,5.02
780651.39,14.2,0.85,276107.94,5.02
780511.64,14.2,0.85,275479.57,5.01
780511.64,14.2,0.85,275479.57,5.01
780511.64,14.2,0.85,275479.57,5.01
780261.45,14.19,0.85,275146.91,5.01
780112.97,14.19,0.85,275034.49,5.0
779964.5,14.19,0.85,275018.76,5.0
779816.03,14.19,0.85,274945.93,5.0
779856.26,14.2,0.85,274908.18,5.0
779707.79,14.2,0.85,275151.88,5.01
779559.32,14.2,0.85,275038.23,5.01
779410.85,14.2,0.85,274926.37,5.01
779262.38,14.2,0.85,274910.09,5.01
779302.61,14.2,0.86,274990.2,5.01
779154.14,14.2,0.86,274967.31,5.01
779005.67,14.2,0.85,274924.65,5.01
778857.2,14.2,0.85,274839.17,5.01
778897.43,14.2,0.86,274919.28,5.01
778897.43,14.2,0.86,274821.62,5.01
778748.96,14.2,0.86,274776.71,5.01
778600.49,14.2,0.86,274734.05,5.01
778885.85,14.21,0.86,275011.67,5.02
779117.95,14.21,0.87,274941.58,5.02
778969.48,14.21,0.87,275125.72,5.02
778969.48,14.21,0.87,275125.72,5.02
778821.01,14.21,0.87,275156.89,5.02
778672.54,14.21,0.87,275193.66,5.02
778524.07,14.21,0.87,275167.12,5.02
778524.07,14.21,0.87,275167.12,5.02
778564.3,14.22,0.87,275228.86,5.03
778564.3,14.22,0.87,275228.86,5.03
778564.3,14.22,0.87,275228.86,5.03
778564.3,14.22,0.87,275228.86,5.03
778200.47,14.21,0.87,274935.75,5.02
778052.0,14.21,0.87,274822.64,5.02
777903.53,14.21,0.87,274807.61,5.02
777686.22,14.21,0.86,274619.66,5.02
777971.58,14.21,0.87,274706.94,5.02
777971.58,14.21,0.87,274706.94,5.02
777597.75,14.21,0.86,274507.45,5.02
777449.28,14.21,0.86,274551.51,5.02
777449.28,14.21,0.86,274551.51,5.02
777300.81,14.21,0.86,274524.98,5.02
777152.34,14.21,0.86,274423.37,5.02
777152.34,14.21,0.86,274423.37,5.02
777003.87,14.21,0.86,274380.71,5.02
776896.46,14.21,0.86,274271.8,5.01
776747.99,14.2,0.86,274186.31,5.01
776599.52,14.2,0.86,274143.65,5.01
776599.52,14.2,0.86,274143.65,5.01
776451.05,14.2,0.86,274058.17,5.01
776736.41,14.21,0.87,274145.45,5.02
776736.41,14.21,0.87,274145.45,5.02
776596.66,14.21,0.87,273517.08,5.01
776535.17,14.21,0.87,273368.68,5.0
776535.17,14.21,0.87,273271.01,5.0
776575.4,14.22,0.87,273548.86,5.01
776426.93,14.21,0.87,273501.64,5.01
776278.46,14.21,0.87,273414.1,5.01
776278.46,14.21,0.87,273414.1,5.01
775904.63,14.21,0.87,273164.43,5.0
775756.16,14.21,0.87,273052.85,5.0
775756.16,14.21,0.87,273052.85,5.0
775756.16,14.21,0.87,272955.19,5.0
775607.69,14.21,0.87,272938.62,5.0
775893.05,14.22,0.87,272889.5,5.0
775744.58,14.22,0.87,272833.73,5.0
775445.82,14.21,0.87,272528.95,4.99
775486.05,14.21,0.87,272972.5,5.0
775337.58,14.21,0.87,272983.24,5.0
775337.58,14.21,0.87,272983.24,5.0
775189.11,14.21,0.87,272870.82,5.0
775367.51,14.22,0.87,273175.61,5.01
775407.74,14.22,0.88,273255.72,5.01
775259.27,14.22,0.88,273232.61,5.01
775150.57,14.22,0.88,273124.04,5.01
775002.1,14.22,0.88,273011.11,5.01
775002.1,14.22,0.88,273011.11,5.01
775002.1,14.22,0.88,273011.11,5.01
774853.62,14.22,0.88,272995.9,5.01
774902.58,14.22,0.88,272560.23,5.0
774653.68,14.22,0.88,272224.86,5.0
774279.85,14.21,0.87,271977.4,4.99
774279.85,14.21,0.87,271977.4,4.99
774565.21,14.22,0.88,272049.56,4.99
774416.74,14.22,0.88,272212.36,5.0
774595.14,14.23,0.88,272247.04,5.0
774595.14,14.23,0.88,272247.04,5.0
774268.27,14.22,0.88,271926.52,4.99
773894.44,14.21,0.87,271623.41,4.99
774163.67,14.22,0.88,272210.16,5.0
774015.2,14.22,0.88,272183.62,5.0
773866.73,14.22,0.88,272082.01,5.0
773718.26,14.22,0.88,271968.9,5.0
773417.68,14.22,0.87,271723.04,4.99
773277.93,14.22,0.87,271094.66,4.98
773216.44,14.22,0.87,270946.26,4.98
773501.8,14.22,0.88,271364.54,4.99
773204.93,14.22,0.88,270989.86,4.98
772831.1,14.21,0.87,270616.54,4.98
772682.63,14.21,0.87,270646.38,4.98
772534.16,14.21,0.87,270533.96,4.98
772712.56,14.22,0.87,270838.81,4.98
772564.09,14.22,0.87,270796.15,4.98
772415.62,14.22,0.87,270710.66,4.98
772267.15,14.22,0.87,270598.25,4.98
772118.68,14.22,0.87,270582.52,4.98
771970.2,14.22,0.87,270555.98,4.98
771821.73,14.22,0.87,270454.37,4.98
771694.49,14.22,0.87,269835.71,4.97
771546.02,14.22,0.87,269793.05,4.97
771397.55,14.22,0.87,269707.56,4.97
771249.08,14.22,0.87,269681.03,4.97
771100.61,14.22,0.87,269579.42,4.97
770952.14,14.22,0.87,269552.88,4.97
770981.75,14.22,0.88,269145.52,4.96
770822.67,14.22,0.88,269259.9,4.97
770674.2,14.22,0.88,268572.14,4.96
770525.73,14.22,0.88,268470.53,4.95
770238.02,14.22,0.87,268249.03,4.95
769941.15,14.21,0.87,267958.45,4.95
769792.68,14.21,0.87,267886.0,4.95
769644.21,14.21,0.87,267830.3,4.95
769495.74,14.21,0.87,267717.19,4.94
769347.27,14.21,0.87,267702.16,4.94
769347.27,14.21,0.87,267702.16,4.94
769387.5,14.21,0.87,267437.61,4.94
769438.35,14.22,0.87,267904.22,4.95
769281.86,14.22,0.87,267699.6,4.95
769133.39,14.22,0.87,267586.67,4.95
769182.34,14.22,0.88,267151.0,4.94
768933.44,14.22,0.87,266815.63,4.93
768784.97,14.22,0.87,266800.41,4.93
768833.92,14.22,0.88,266364.74,4.93
768772.44,14.22,0.88,266207.9,4.92
768772.44,14.22,0.88,266110.23,4.92
767704.96,14.22,0.88,265902.49,4.93
767556.49,14.22,0.88,265790.08,4.92
767734.89,14.23,0.88,266094.93,4.93
767586.42,14.23,0.88,266052.27,4.93
767626.65,14.23,0.89,266130.13,4.93
767478.18,14.23,0.89,266103.6,4.93
767763.54,14.24,0.89,266365.1,4.94
767615.07,14.24,0.89,266251.99,4.94
767615.07,14.24,0.89,266251.99,4.94
767615.07,14.24,0.89,266251.99,4.94
767466.6,14.24,0.89,266236.95,4.94
767259.73,14.23,0.89,266036.37,4.93
767259.73,14.23,0.89,266036.37,4.93
767111.26,14.23,0.89,265923.26,4.93
766962.79,14.23,0.89,265908.22,4.93
766962.79,14.23,0.89,265908.22,4.93
766814.32,14.23,0.89,265881.69,4.93
766992.71,14.24,0.89,266060.25,4.94
766618.88,14.23,0.89,265757.14,4.93
766904.24,14.24,0.89,265829.29,4.94
766944.48,14.24,0.9,266122.27,4.94
766570.64,14.24,0.89,265872.6,4.94
766422.17,14.23,0.89,265841.19,4.94
766273.7,14.23,0.89,265737.85,4.94
766125.23,14.23,0.89,265624.92,4.94
765976.76,14.23,0.89,265609.7,4.94
765828.29,14.23,0.89,265496.77,4.93
765679.82,14.23,0.89,265481.55,4.94
765531.35,14.23,0.89,265455.02,4.94
765531.35,14.23,0.89,265455.02,4.94
765382.88,14.23,0.89,265353.41,4.93
765234.4,14.23,0.89,265241.54,4.93
765283.36,14.24,0.89,264805.87,4.93
765034.46,14.24,0.89,264470.51,4.92
764885.99,14.24,0.89,264454.22,4.92
763818.52,14.24,0.89,264334.11,4.93
763659.81,14.23,0.89,264200.76,4.92
763511.34,14.23,0.89,264088.9,4.92
763804.89,14.24,0.9,264515.25,4.93
763432.87,14.23,0.89,264142.62,4.93
763284.4,14.23,0.89,264070.17,4.92
763324.63,14.24,0.89,264177.82,4.93
763176.16,14.24,0.89,264134.93,4.93
763027.69,14.24,0.89,264049.67,4.93
762879.22,14.24,0.89,263937.26,4.93
763164.58,14.24,0.9,264355.61,4.93
763213.53,14.25,0.9,263919.94,4.93
763065.06,14.25,0.9,263806.83,4.93
762816.17,14.24,0.9,263471.46,4.92
762667.7,14.24,0.9,263456.43,4.92
762519.22,14.24,0.9,262768.27,4.91
762751.33,14.25,0.91,262510.66,4.9
762387.5,14.24,0.9,262146.57,4.9
762239.02,14.24,0.9,262115.16,4.9
762101.17,14.24,0.9,262545.27,4.91
762101.17,14.24,0.9,262545.27,4.91
761971.51,14.25,0.9,262400.61,4.91
761823.04,14.24,0.9,262297.26,4.9
761674.57,14.24,0.9,262270.73,4.9
761526.1,14.24,0.9,262169.12,4.9
761811.46,14.25,0.91,262241.27,4.91
761811.46,14.25,0.91,262241.27,4.91
761662.98,14.25,0.91,262404.08,4.91
761366.11,14.25,0.9,262153.91,4.91
761406.35,14.25,0.91,262004.62,4.9
761257.88,14.25,0.91,261879.51,4.9
761257.88,14.25,0.91,261879.51,4.9
761257.88,14.25,0.91,261879.51,4.9
761298.11,14.25,0.91,261800.38,4.9
761149.64,14.25,0.91,262808.31,4.92
761001.17,14.25,0.91,262086.36,4.91
760637.34,14.25,0.9,261793.25,4.9
760992.85,14.25,0.91,261581.93,4.9
760590.09,14.25,0.9,262476.19,4.92
760875.45,14.25,0.91,262548.35,4.92
760501.62,14.25,0.91,262363.98,4.92
760181.62,14.24,0.9,262043.98,4.91
760033.15,14.24,0.9,262088.04,4.91
760318.51,14.25,0.91,262175.33,4.91
760577.13,14.26,0.91,261367.24,4.9
760351.86,14.25,0.91,261447.23,4.9
760196.87,14.25,0.91,262098.18,4.91
760048.4,14.25,0.91,261983.31,4.91
760088.63,14.26,0.91,261929.87,4.91
759940.16,14.26,0.91,261884.68,4.91
760225.52,14.26,0.92,261865.3,4.91
760077.05,14.26,0.92,262452.76,4.92
759928.58,14.26,0.92,262410.1,4.92
759780.11,14.26,0.92,262324.62,4.92
759958.51,14.27,0.92,262363.56,4.93
759799.81,14.26,0.92,262230.21,4.92
759799.81,14.26,0.92,262230.21,4.92
759502.86,14.26,0.92,262095.45,4.92
759354.39,14.26,0.92,262208.53,4.93
759205.92,14.26,0.92,262095.42,4.92
759057.45,14.26,0.92,262080.38,4.92
758908.98,14.26,0.92,262053.85,4.93
758760.51,14.26,0.92,261952.24,4.92
758612.04,14.26,0.92,261925.7,4.92
758463.57,14.26,0.92,261824.09,4.92
758323.81,14.26,0.92,261107.32,4.91
758073.62,14.26,0.92,260863.05,4.91
757925.15,14.26,0.92,260836.52,4.91
757635.95,14.26,0.91,260533.83,4.9
756568.47,14.26,0.91,260413.72,4.91
756420.0,14.26,0.91,260312.11,4.91
756271.53,14.26,0.91,260199.7,4.91
756123.06,14.26,0.91,260183.97,4.91
755974.59,14.26,0.91,260141.07,4.91
755677.72,14.25,0.91,259890.91,4.9
755529.25,14.25,0.91,259805.65,4.9
755529.25,14.25,0.91,259805.65,4.9
755707.65,14.26,0.91,259844.6,4.9
755707.65,14.26,0.91,259844.6,4.9
754640.17,14.26,0.92,259724.49,4.91
754491.7,14.26,0.92,259878.52,4.91
754531.93,14.26,0.92,259958.63,4.91
754383.46,14.26,0.92,259935.72,4.91
754234.99,14.26,0.92,259823.31,4.91
753960.07,14.26,0.91,259510.89,4.91
753811.6,14.26,0.91,259488.55,4.91
753604.73,14.25,0.91,259287.42,4.9
753604.73,14.25,0.91,259287.42,4.9
753456.26,14.25,0.91,259174.49,4.9
753456.26,14.25,0.91,259174.49,4.9
753307.78,14.25,0.91,259159.28,4.9
753168.03,14.25,0.91,258530.91,4.89
753014.23,14.25,0.91,257373.9,4.87
752952.75,14.25,0.91,257225.5,4.87
752804.28,14.25,0.91,257161.56,4.87
753248.73,14.26,0.92,256510.09,4.86
753087.0,14.26,0.92,256454.84,4.86
753087.0,14.26,0.92,256454.84,4.86
752938.53,14.26,0.92,256404.98,4.86
752938.53,14.26,0.92,256404.98,4.86
752978.76,14.26,0.92,256653.09,4.86
752830.29,14.26,0.92,256538.26,4.86
752681.82,14.26,0.92,256425.84,4.86
752533.35,14.26,0.92,256410.11,4.86
752533.35,14.26,0.92,256410.11,4.86
752533.35,14.26,0.92,256410.11,4.86
752384.88,14.26,0.92,256367.45,4.86
752236.41,14.26,0.92,256281.96,4.86
752236.41,14.26,0.92,256281.96,4.86
752529.95,14.27,0.93,256523.19,4.86
752570.19,14.27,0.93,256752.92,4.87
752570.19,14.27,0.93,256752.92,4.87
752421.72,14.27,0.93,256710.03,4.87
752421.72,14.27,0.93,256710.03,4.87
752049.7,14.27,0.92,256327.85,4.86
751901.23,14.27,0.92,256242.59,4.86
751752.76,14.27,0.92,256216.06,4.86
751455.82,14.27,0.92,256087.91,4.86
751307.34,14.27,0.92,255986.3,4.86
751198.64,14.26,0.92,255881.15,4.86
751198.64,14.26,0.92,255783.49,4.86
751050.17,14.26,0.92,255670.56,4.86
750901.7,14.26,0.92,255655.34,4.86
750753.23,14.26,0.92,255628.8,4.86
751038.59,14.27,0.93,255890.3,4.86
750444.7,14.27,0.93,254819.98,4.85
750169.78,14.27,0.92,254612.79,4.84
750544.93,14.27,0.93,254422.0,4.84
750396.46,14.27,0.93,254278.8,4.84
750247.99,14.27,0.93,254759.93,4.85
750060.58,14.27,0.93,254391.54,4.84
749912.11,14.27,0.93,254291.3,4.84
749952.34,14.27,0.93,254361.82,4.84
749803.87,14.27,0.93,254287.71,4.84
