ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
811928.92,45.29,32.6,641310.61,35.78
811859.57,45.31,32.62,641487.16,35.81
811859.57,45.31,32.62,641487.16,35.81
812059.32,45.34,32.65,642257.51,35.86
811935.29,45.36,32.67,642091.32,35.87
811859.56,45.38,32.69,642411.67,35.91
812267.62,45.41,32.72,643066.27,35.95
813949.54,45.52,32.82,643624.51,35.99
813880.79,45.54,32.85,642799.13,35.97
813763.63,45.54,32.85,642753.58,35.97
813660.29,45.55,32.86,643073.67,36.0
813493.34,45.57,32.87,642980.03,36.01
813865.97,45.59,32.9,643411.34,36.04
813865.97,45.59,32.9,643169.35,36.03
813930.7,45.62,32.92,643029.54,36.04
813950.47,45.64,32.95,643008.95,36.05
813789.42,45.65,32.96,644457.95,36.15
813789.42,45.65,32.96,644282.19,36.15
813665.38,45.67,32.98,645380.26,36.23
813589.66,45.69,33.0,646371.87,36.3
813465.62,45.71,33.02,646443.5,36.33
813460.88,45.73,33.04,646615.17,36.35
813291.89,45.75,33.06,646522.74,36.37
813055.92,45.76,33.07,645876.48,36.35
813321.47,45.78,33.09,646540.82,36.4
813232.58,45.81,33.11,646745.24,36.43
813071.52,45.82,33.13,647798.86,36.51
813169.12,45.83,33.14,647955.11,36.52
813169.12,45.83,33.14,647955.11,36.52
813000.12,45.84,33.15,647937.71,36.54
812806.62,45.86,33.17,647860.45,36.55
812824.16,45.87,33.18,647961.35,36.56
812655.17,45.88,33.19,648976.64,36.64
812655.17,45.88,33.19,648976.64,36.64
812655.17,45.88,33.19,648976.64,36.64
812655.17,45.88,33.19,648937.14,36.64
812900.18,45.91,33.22,649563.63,36.69
812900.18,45.91,33.22,649563.63,36.69
813317.44,45.94,33.24,649919.68,36.71
813258.43,45.96,33.27,649681.3,36.72
813064.92,45.97,33.28,649477.94,36.72
813472.97,46.0,33.31,649968.03,36.76
813279.46,46.02,33.33,650237.41,36.79
813286.98,46.04,33.35,650153.6,36.81
813117.99,46.06,33.36,650642.98,36.85
812993.95,46.08,33.38,650359.7,36.86
813264.79,46.11,33.41,650281.63,36.87
813083.54,46.12,33.43,650552.78,36.9
812890.03,46.14,33.44,650715.05,36.93
812890.03,46.14,33.44,650715.05,36.93
812723.08,46.15,33.46,650656.38,36.95
812625.07,46.17,33.48,650431.12,36.95
812900.85,46.2,33.5,650426.82,36.96
812900.85,46.2,33.5,650426.82,36.96
812900.85,46.2,33.5,650426.82,36.96
812900.85,46.2,33.5,650202.74,36.95
813646.15,46.25,33.55,651651.96,37.04
813902.69,46.27,33.58,651417.59,37.04
813897.95,46.3,33.6,651586.42,37.06
813994.48,46.32,33.63,650893.44,37.04
813801.65,46.34,33.65,650552.3,37.04
813801.65,46.34,33.65,650271.28,37.03
814151.65,46.37,33.67,651478.99,37.1
813982.66,46.38,33.69,652113.4,37.16
813813.67,46.4,33.71,652384.41,37.2
813650.93,46.42,33.72,652728.78,37.24
813835.28,46.48,33.79,654352.12,37.37
813641.77,46.5,33.8,655357.12,37.45
813566.05,46.52,33.83,655102.38,37.46
813563.47,46.54,33.85,655027.82,37.47
813216.73,46.53,33.84,654626.84,37.46
813013.13,46.55,33.85,654682.7,37.48
813008.38,46.57,33.88,654866.61,37.51
813008.38,46.57,33.88,654866.61,37.51
812839.39,46.59,33.89,655298.42,37.56
812645.88,46.6,33.91,655226.58,37.57
812417.01,46.6,33.91,655028.47,37.57
812235.76,46.61,33.92,654970.83,37.59
812642.97,46.65,33.95,655144.52,37.61
812664.79,46.67,33.98,654940.73,37.61
812497.85,46.69,33.99,654495.21,37.61
812347.09,46.69,33.99,654234.75,37.6
812024.48,46.68,33.99,653959.81,37.59
811857.53,46.7,34.01,653693.07,37.6
811666.18,46.71,34.02,655437.5,37.72
811686.38,46.71,34.02,655524.06,37.73
811519.43,46.73,34.04,655613.74,37.75
811176.49,46.73,34.04,654783.64,37.72
810946.61,46.73,34.04,654543.41,37.72
811319.28,46.78,34.09,654372.42,37.73
811152.33,46.79,34.1,654302.85,37.75
811584.9,46.83,34.13,654293.67,37.75
811415.91,46.84,34.15,654167.74,37.77
811411.17,46.86,34.17,655027.2,37.83
811411.17,46.86,34.17,655027.2,37.83
811248.43,46.88,34.19,654740.24,37.84
812805.67,46.97,34.28,656521.44,37.94
813009.63,47.0,34.31,656350.99,37.95
813009.63,47.0,34.31,656350.99,37.95
812885.59,47.02,34.33,656375.12,37.97
812704.34,47.04,34.35,657282.58,38.04
812851.09,47.07,34.37,657605.86,38.08
812851.09,47.07,34.37,657487.71,38.07
812657.58,47.08,34.39,657919.84,38.12
812877.77,47.09,34.4,658293.89,38.14
812350.22,47.09,34.39,657691.7,38.12
812226.19,47.11,34.41,657534.81,38.13
812057.2,47.12,34.43,657851.47,38.17
811888.81,47.14,34.45,657800.99,38.19
811726.07,47.16,34.47,658058.17,38.23
811563.33,47.18,34.48,657850.38,38.24
811417.56,47.2,34.5,657860.11,38.26
811437.34,47.22,34.53,657800.19,38.28
811268.35,47.24,34.54,658692.94,38.35
811144.31,47.26,34.56,658503.44,38.36
814136.74,47.45,34.76,659185.57,38.42
814136.74,47.45,34.76,659185.57,38.42
813967.75,47.47,34.77,658630.32,38.41
814375.8,47.5,34.8,659190.61,38.45
814216.91,47.52,34.82,658741.96,38.44
814216.91,47.52,34.82,658741.96,38.44
814694.43,47.55,34.86,658448.37,38.43
814607.53,47.57,34.88,658191.03,38.44
814426.28,47.59,34.9,657952.32,38.45
814257.49,47.61,34.92,657887.85,38.47
814098.59,47.63,34.93,657705.08,38.48
816226.96,47.75,35.06,660108.02,38.62
816033.45,47.77,35.08,659884.82,38.63
815852.2,47.78,35.09,660028.26,38.66
815710.49,47.8,35.11,659892.24,38.67
815341.97,47.8,35.1,659590.98,38.67
814980.27,47.79,35.1,659391.82,38.66
815184.23,47.82,35.13,660058.79,38.72
815060.19,47.84,35.15,659762.66,38.72
814681.67,47.83,35.14,659193.66,38.7
814514.72,47.85,35.16,658796.51,38.7
814514.72,47.85,35.16,658756.73,38.7
814137.92,47.84,35.15,658555.63,38.7
814137.92,47.84,35.15,658509.06,38.69
815089.15,47.92,35.23,659414.17,38.77
814750.51,47.93,35.23,659196.59,38.78
814400.27,47.96,35.27,659349.4,38.83
814293.06,47.98,35.29,659877.17,38.88
814063.17,47.98,35.29,659681.74,38.88
813939.14,48.0,35.31,659486.92,38.89
813949.23,48.0,35.31,659052.85,38.87
813767.98,48.02,35.33,658998.53,38.89
813574.47,48.04,35.34,658832.35,38.9
813411.73,48.05,35.36,659187.67,38.94
813265.82,48.07,35.38,658990.4,38.95
813265.82,48.07,35.38,658990.4,38.95
813615.82,48.1,35.41,658968.54,38.96
813446.83,48.12,35.43,658776.18,38.97
814496.5,48.18,35.49,660327.34,39.06
814389.29,48.21,35.51,660181.83,39.08
814439.19,48.21,35.52,660157.0,39.08
814659.62,48.25,35.56,660940.4,39.15
814912.91,48.28,35.59,661968.83,39.22
814433.54,48.27,35.58,661461.5,39.2
813895.44,48.35,35.66,662283.81,39.35
813726.45,48.37,35.68,662749.55,39.4
813588.3,48.37,35.68,662793.73,39.4
813407.05,48.39,35.69,663602.92,39.48
813407.05,48.39,35.69,664691.61,39.54
813097.59,48.38,35.69,664266.16,39.53
812991.9,48.4,35.71,664458.92,39.56
812739.61,48.42,35.73,664251.71,39.57
812570.82,48.44,35.74,664121.06,39.59
812570.82,48.44,35.74,663911.15,39.58
812377.31,48.45,35.76,663823.34,39.59
812147.42,48.45,35.76,663657.44,39.59
812327.95,48.46,35.77,664899.36,39.67
812327.95,48.46,35.77,664770.45,39.66
812146.7,48.48,35.79,664743.39,39.68
812391.61,48.5,35.81,664712.71,39.69
812138.48,48.5,35.81,664378.6,39.68
811775.98,48.54,35.85,664223.05,39.72
811795.76,48.56,35.87,664242.97,39.74
811614.51,48.58,35.89,664107.61,39.75
811961.9,48.61,35.92,664140.94,39.76
811961.9,48.61,35.92,664140.94,39.76
815629.93,48.86,36.17,668172.61,40.03
815543.03,48.89,36.2,667937.7,40.04
815361.78,48.91,36.21,667622.86,40.04
815361.78,48.91,36.21,667622.86,40.04
815768.99,48.94,36.25,669213.95,40.15
815970.24,48.97,36.28,670633.9,40.25
816195.03,49.0,36.31,671488.64,40.31
816216.85,49.03,36.33,671337.53,40.32
816216.85,49.03,36.33,671337.53,40.32
816035.6,49.05,36.35,671122.04,40.34
815911.57,49.07,36.38,670939.12,40.35
815311.47,49.06,36.37,670386.59,40.34
814934.67,49.05,36.36,670158.92,40.34
814813.61,49.06,36.37,669683.2,40.32
814689.58,49.08,36.39,669471.26,40.33
814565.54,49.1,36.41,670070.75,40.39
814441.5,49.12,36.43,670078.74,40.42
814260.25,49.14,36.45,670505.62,40.47
814597.99,49.17,36.48,670740.88,40.49
814597.99,49.17,36.48,670719.58,40.49
814597.99,49.17,36.48,670719.58,40.49
814452.08,49.19,36.5,670519.91,40.5
814293.18,49.21,36.52,670085.45,40.5
814111.93,49.23,36.54,669920.09,40.51
814121.61,49.26,36.57,669219.19,40.49
813940.36,49.28,36.58,669651.4,40.54
813816.32,49.3,36.61,669570.48,40.56
813622.81,49.32,36.62,669414.07,40.58
813476.9,49.34,36.65,669227.25,40.59
813484.42,49.36,36.67,669358.2,40.62
813961.94,49.4,36.71,669836.14,40.65
813983.58,49.43,36.74,669418.26,40.65
813728.5,49.42,36.73,669131.45,40.64
813998.03,49.45,36.76,669133.62,40.65
814391.88,49.5,36.81,669519.29,40.7
814391.88,49.5,36.81,669519.29,40.7
814229.14,49.52,36.83,669797.98,40.74
814504.92,49.55,36.86,669845.1,40.75
814380.89,49.58,36.88,669551.36,40.76
814380.89,49.58,36.88,669551.36,40.76
814199.64,49.6,36.9,669613.13,40.79
814199.64,49.6,36.9,669613.13,40.79
814468.22,49.64,36.95,669572.46,40.81
813800.43,49.72,37.03,669509.29,40.91
814114.92,49.76,37.06,669644.07,40.93
813911.31,49.77,37.08,669691.5,40.95
813911.31,49.77,37.08,669387.03,40.94
813758.79,49.8,37.1,670298.3,41.02
813591.84,49.82,37.12,670172.94,41.03
813432.95,49.84,37.14,671025.09,41.11
813325.74,49.86,37.17,671191.71,41.15
813529.7,49.89,37.2,670916.37,41.15
813827.36,49.93,37.23,671883.96,41.22
813448.83,49.92,37.22,671585.99,41.21
813763.32,49.95,37.26,671445.13,41.21
813763.32,49.95,37.26,671445.13,41.21
813763.32,49.95,37.26,671445.13,41.21
813307.66,49.95,37.26,670843.17,41.2
813144.92,49.97,37.28,670654.39,41.21
813249.69,49.99,37.3,670901.56,41.24
813080.69,50.01,37.32,670785.57,41.26
812934.78,50.03,37.34,670534.48,41.27
812934.78,50.03,37.34,670513.17,41.27
813149.95,50.06,37.37,670618.4,41.28
812956.44,50.08,37.39,670480.02,41.3
813201.46,50.11,37.41,670637.32,41.32
813350.32,50.14,37.45,672243.01,41.44
813168.04,50.14,37.45,671975.74,41.43
812986.79,50.16,37.47,672425.86,41.49
812793.28,50.18,37.49,672424.09,41.51
813498.76,50.25,37.56,671826.54,41.5
813633.25,50.28,37.59,672402.18,41.55
813464.26,50.3,37.61,672226.81,41.57
813493.71,50.3,37.61,672073.58,41.56
813762.3,50.35,37.66,672023.43,41.58
816218.55,50.5,37.81,674860.45,41.76
815815.91,50.5,37.81,674410.47,41.75
815856.24,50.53,37.84,673997.31,41.75
815816.34,50.56,37.87,673901.77,41.77
815612.73,50.58,37.89,673914.45,41.79
815620.25,50.61,37.91,673587.19,41.79
815949.13,50.64,37.95,673863.12,41.82
815949.13,50.64,37.95,673863.12,41.82
815949.13,50.64,37.95,673863.12,41.82
816347.88,50.67,37.97,674309.9,41.85
816240.67,50.69,38.0,674161.08,41.87
816082.03,50.69,37.99,674047.77,41.86
816082.03,50.69,37.99,673990.59,41.86
815919.29,50.71,38.02,674244.89,41.9
815919.29,50.71,38.02,674483.22,41.92
815725.78,50.73,38.03,674767.83,41.96
815966.41,50.77,38.08,674751.74,41.99
816209.63,50.8,38.11,674915.92,42.01
815800.95,50.8,38.1,674559.42,42.0
815619.7,50.82,38.12,675313.74,42.07
814951.91,50.9,38.21,675350.79,42.18
814284.12,50.99,38.29,675370.69,42.29
814102.87,51.01,38.32,675717.73,42.34
814167.6,51.04,38.35,676021.68,42.38
813986.35,51.06,38.37,675740.61,42.39
814243.63,51.09,38.4,676500.35,42.45
813575.84,51.18,38.48,676859.14,42.58
814040.01,51.22,38.53,676599.6,42.57
813810.12,51.22,38.52,676546.61,42.58
813647.38,51.24,38.55,676950.25,42.63
813540.17,51.26,38.57,676765.96,42.64
813346.66,51.28,38.59,676766.03,42.67
813153.15,51.3,38.61,676694.19,42.69
813153.15,51.3,38.61,676727.46,42.7
813266.69,51.34,38.65,677905.02,42.8
814419.84,51.45,38.76,679380.35,42.92
814250.85,51.47,38.78,679389.69,42.95
814250.85,51.47,38.78,679680.81,42.96
813971.29,51.46,38.77,680815.73,43.05
814052.84,51.5,38.8,680730.53,43.06
814070.44,51.53,38.84,680783.07,43.09
814065.7,51.56,38.86,681412.98,43.15
813989.98,51.58,38.89,681119.45,43.16
813989.98,51.58,38.89,681169.31,43.17
813848.27,51.61,38.92,680822.89,43.17
813649.72,51.61,38.91,680828.57,43.18
813468.47,51.63,38.93,680564.57,43.19
813058.19,51.63,38.93,680064.76,43.18
812828.3,51.62,38.93,679898.59,43.18
812759.62,51.68,38.99,680763.98,43.29
814127.91,51.77,39.08,682643.19,43.41
815373.58,51.87,39.17,683907.18,43.5
815286.68,51.89,39.2,684555.4,43.57
815127.79,51.92,39.22,684203.8,43.58
815127.79,51.92,39.22,685419.45,43.66
814960.84,51.94,39.25,686340.72,43.74
814436.68,51.94,39.25,686159.96,43.76
814922.01,51.98,39.28,686649.01,43.8
814420.76,51.97,39.27,686294.6,43.79
814450.64,52.0,39.3,685982.52,43.79
814374.91,52.02,39.33,686131.08,43.83
814374.91,52.02,39.33,686131.08,43.83
814618.11,52.05,39.36,686794.35,43.89
814876.08,52.09,39.4,686417.67,43.88
814682.57,52.11,39.42,686430.89,43.91
814489.06,52.13,39.44,686338.75,43.93
814776.62,52.17,39.47,688134.67,44.06
814625.75,52.16,39.47,687885.13,44.05
814645.52,52.19,39.5,688110.48,44.09
814645.52,52.19,39.5,687891.29,44.07
814606.1,52.22,39.52,688331.38,44.12
814652.91,52.25,39.55,689333.03,44.21
814988.84,52.28,39.59,690128.01,44.27
814795.33,52.31,39.61,689942.94,44.29
814750.38,52.34,39.64,694143.41,44.59
815959.51,52.45,39.76,694338.51,44.63
815241.97,52.44,39.74,693566.8,44.61
815060.72,52.46,39.77,694416.33,44.69
814936.68,52.48,39.79,694265.08,44.71
814622.86,52.48,39.79,693996.1,44.71
814622.86,52.48,39.79,693966.43,44.71
814453.87,52.5,39.81,693732.79,44.72
814453.87,52.5,39.81,693732.79,44.72
814087.73,52.51,39.81,693182.84,44.71
814437.73,52.54,39.85,694342.54,44.79
814268.74,52.56,39.87,694190.43,44.81
814538.61,52.61,39.92,693987.4,44.83
814086.16,52.61,39.92,693391.14,44.81
814081.42,52.64,39.95,693511.59,44.84
813957.38,52.66,39.97,693303.18,44.86
813763.87,52.69,39.99,693370.13,44.89
813794.16,52.69,40.0,693249.75,44.88
813813.93,52.72,40.02,693317.09,44.91
814550.4,52.78,40.09,697459.15,45.19
815687.66,52.89,40.2,699441.96,45.35
816070.66,52.94,40.25,698839.06,45.34
815729.42,52.93,40.24,698574.9,45.33
816516.5,53.01,40.32,699147.33,45.39
816322.99,53.03,40.34,699052.53,45.41
816409.53,53.07,40.38,701671.9,45.61
816404.79,53.1,40.41,702973.98,45.72
817831.98,53.23,40.53,704742.02,45.87
817650.73,53.25,40.56,704217.14,45.86
817837.02,53.28,40.59,704016.27,45.87
817529.47,53.28,40.59,703708.72,45.86
817594.2,53.32,40.62,703386.09,45.87
817433.15,53.34,40.65,705160.27,46.01
817251.9,53.36,40.67,704908.08,46.03
817058.39,53.39,40.69,705245.19,46.08
817058.39,53.39,40.69,705245.19,46.08
816824.13,53.4,40.71,705427.93,46.12
816824.13,53.4,40.71,705415.59,46.12
816306.72,53.4,40.71,705201.82,46.13
816388.81,53.4,40.71,705017.23,46.12
816221.86,53.43,40.74,704722.83,46.13
816304.55,53.47,40.78,704764.64,46.16
816304.55,53.47,40.78,704832.93,46.17
816654.55,53.5,40.81,705514.17,46.22
815920.58,53.49,40.8,704834.41,46.21
816120.77,53.53,40.83,705158.16,46.25
816255.26,53.56,40.87,705245.91,46.27
816293.07,53.59,40.9,705444.37,46.31
816278.23,53.62,40.92,705551.14,46.34
816445.17,53.65,40.96,705947.37,46.39
816702.44,53.68,40.99,705817.82,46.39
816702.44,53.68,40.99,705796.13,46.39
816426.2,53.68,40.99,705589.75,46.39
816244.95,53.7,41.01,706124.93,46.46
816264.73,53.73,41.04,706203.87,46.49
815644.54,53.83,41.14,705744.83,46.58
816051.75,53.87,41.18,705950.27,46.6
815729.13,53.87,41.17,705749.96,46.6
815547.88,53.89,41.2,705526.45,46.62
815567.66,53.92,41.23,705544.91,46.65
815374.15,53.94,41.25,706001.39,46.71
815520.9,53.98,41.28,706436.52,46.76
815413.69,54.0,41.31,706294.62,46.78
815220.18,54.03,41.34,706366.98,46.81
814985.92,54.05,41.36,706752.8,46.87
814816.93,54.07,41.38,706565.42,46.89
814623.42,54.1,41.4,706709.07,46.93
814244.9,54.09,41.39,706329.53,46.92
814264.68,54.12,41.43,706298.34,46.94
814587.44,54.16,41.46,706805.8,46.99
814406.19,54.18,41.49,706552.95,47.0
814282.15,54.21,41.52,706430.84,47.03
814113.16,54.23,41.54,706287.59,47.05
814113.16,54.23,41.54,706287.59,47.05
814120.67,54.26,41.57,706528.56,47.09
813951.68,54.29,41.59,706617.84,47.13
813973.5,54.32,41.63,706734.97,47.16
813792.25,54.34,41.65,706518.49,47.18
813590.41,54.34,41.64,705777.99,47.14
813590.41,54.34,41.64,705754.61,47.13
815018.37,54.47,41.78,707870.13,47.31
814440.88,54.46,41.77,707208.02,47.29
814210.99,54.46,41.76,706842.12,47.27
813731.62,54.45,41.76,706188.38,47.25
813230.37,54.44,41.75,705594.62,47.23
813049.12,54.46,41.77,706197.79,47.3
813453.48,54.53,41.83,705903.63,47.32
813290.74,54.55,41.86,706129.86,47.36
813129.68,54.58,41.88,707803.63,47.51
813150.72,54.58,41.89,708139.72,47.53
812968.43,54.58,41.89,708114.31,47.54
812706.12,54.6,41.9,707952.37,47.56
812512.61,54.62,41.93,707718.54,47.58
812839.17,54.66,41.96,707966.93,47.6
812680.28,54.68,41.99,707744.13,47.62
812525.38,54.71,42.02,708053.64,47.67
812331.87,54.73,42.04,708736.91,47.75
812138.36,54.76,42.06,708979.29,47.8
812014.32,54.78,42.09,708815.66,47.82
811835.43,54.81,42.12,708889.24,47.86
811835.43,54.81,42.12,708889.24,47.86
811835.43,54.81,42.12,708770.39,47.85
811835.43,54.81,42.12,708792.44,47.85
811307.88,54.8,42.11,708210.73,47.84
811009.88,54.8,42.1,708025.56,47.84
810818.54,54.82,42.13,709330.2,47.96
810625.03,54.84,42.15,709085.37,47.97
810876.25,54.89,42.2,708689.15,47.97
810707.26,54.92,42.22,708544.66,48.0
810733.29,54.95,42.26,708419.79,48.01
811043.57,54.99,42.29,709801.66,48.12
812375.3,55.11,42.42,711618.16,48.28
812050.56,55.11,42.42,711259.63,48.27
811859.22,55.13,42.44,711129.26,48.29
811357.97,55.12,42.43,710835.53,48.29
811682.79,55.16,42.47,710676.07,48.3
811682.79,55.16,42.47,710676.07,48.3
811489.28,55.19,42.5,710499.15,48.32
811496.8,55.22,42.53,710299.01,48.33
811337.9,55.25,42.55,710093.95,48.35
811337.9,55.25,42.55,709930.25,48.34
811333.16,55.28,42.58,710028.32,48.37
811010.55,55.27,42.58,710352.21,48.41
810829.3,55.3,42.6,710807.63,48.48
810648.05,55.32,42.63,710703.67,48.5
810592.5,55.36,42.66,710504.82,48.52
810362.62,55.35,42.66,710416.0,48.53
810262.86,55.38,42.69,709957.66,48.53
810155.64,55.41,42.72,709807.09,48.55
810712.89,55.49,42.8,710248.53,48.61
810560.24,55.52,42.83,709455.63,48.59
810484.52,55.55,42.86,709272.38,48.61
810484.52,55.55,42.86,709272.38,48.61
810484.52,55.55,42.86,709272.38,48.61
810799.01,55.59,42.9,708973.27,48.61
810799.01,55.59,42.9,709008.13,48.61
810799.01,55.59,42.9,709008.13,48.61
810476.39,55.59,42.89,709427.86,48.66
810476.39,55.59,42.89,709427.86,48.66
810107.87,55.58,42.89,709058.32,48.65
810321.11,55.61,42.92,709123.01,48.67
809942.59,55.6,42.91,708845.03,48.66
809818.55,55.63,42.94,708608.84,48.68
809676.84,55.66,42.97,708594.75,48.71
809517.95,55.69,43.0,708454.12,48.74
809351.0,55.72,43.02,708295.98,48.76
809169.75,55.74,43.05,707884.79,48.76
808976.24,55.77,43.07,707818.2,48.79
808976.24,55.77,43.07,707798.96,48.79
808866.5,55.8,43.1,707908.16,48.83
809193.0,55.86,43.17,707808.31,48.86
809274.55,55.89,43.2,707719.26,48.88
809055.78,55.89,43.2,707537.55,48.88
808825.89,55.89,43.2,707283.35,48.87
808991.15,55.93,43.23,707603.15,48.92
809055.88,55.96,43.27,707259.51,48.92
809345.12,56.02,43.33,707572.18,48.98
809577.69,56.06,43.37,707293.68,48.98
809562.85,56.09,43.4,708290.93,49.08
809369.34,56.12,43.43,708479.98,49.12
809282.44,56.15,43.46,709408.72,49.22
808932.2,56.21,43.51,710373.85,49.36
809034.62,56.22,43.52,710434.11,49.37
808841.11,56.24,43.55,710514.58,49.41
809220.62,56.29,43.6,712532.22,49.56
809061.73,56.32,43.62,712359.05,49.58
809061.73,56.32,43.62,712359.05,49.58
808937.69,56.35,43.65,712900.29,49.66
809000.91,56.38,43.68,712985.74,49.69
808864.22,56.38,43.68,712873.97,49.68
809137.78,56.43,43.74,713378.42,49.75
808908.85,56.46,43.76,712954.38,49.76
808908.85,56.46,43.76,712954.38,49.76
808642.15,56.45,43.76,712888.73,49.77
808544.13,56.48,43.78,713005.23,49.8
808350.62,56.5,43.81,712911.04,49.83
808187.88,56.53,43.84,712759.66,49.86
808195.4,56.56,43.87,712592.93,49.87
808032.66,56.59,43.9,712442.36,49.9
808017.82,56.62,43.93,712483.32,49.93
807848.83,56.65,43.96,712173.19,49.94
807364.71,56.65,43.96,711328.8,49.91
806986.19,56.64,43.95,711017.54,49.91
806607.66,56.63,43.94,710870.59,49.91
806845.69,56.67,43.98,711537.66,49.98
806830.85,56.7,44.01,711533.56,50.01
806684.94,56.73,44.04,711356.43,50.03
806572.97,56.73,44.04,711389.8,50.04
806465.76,56.77,44.07,711290.49,50.07
806372.01,56.8,44.11,711016.69,50.08
805890.45,56.79,44.1,710506.6,50.07
805721.46,56.82,44.13,711252.26,50.16
805552.47,56.85,44.16,711179.33,50.19
805393.57,56.88,44.18,712367.35,50.31
805703.85,56.92,44.23,713306.0,50.39
805327.05,56.91,44.22,712901.17,50.38
805317.68,56.95,44.26,713027.05,50.42
805171.76,56.98,44.29,712896.0,50.45
805330.77,57.02,44.33,714253.94,50.57
805499.52,57.07,44.38,714787.69,50.64
805375.48,57.1,44.41,716007.47,50.77
805724.73,57.15,44.45,716430.18,50.81
805950.5,57.18,44.49,717023.31,50.87
805950.5,57.18,44.49,717023.31,50.87
805781.51,57.21,44.52,716549.75,50.88
805600.26,57.24,44.55,717088.42,50.95
805463.34,57.24,44.54,716946.89,50.95
805229.09,57.26,44.57,716608.42,50.96
805047.84,57.29,44.6,716908.48,51.02
805067.62,57.32,44.63,716703.48,51.03
804463.65,57.32,44.63,716059.29,51.02
804270.14,57.35,44.66,716142.2,51.06
804383.61,57.36,44.66,716375.11,51.08
804214.62,57.38,44.69,716898.0,51.15
804047.68,57.41,44.72,716734.9,51.18
804047.68,57.41,44.72,716633.96,51.17
803817.79,57.41,44.72,716071.97,51.14
803817.79,57.41,44.72,716071.97,51.14
803659.02,57.41,44.71,715930.7,51.14
803644.18,57.44,44.75,715973.4,51.17
804890.54,57.57,44.88,717895.98,51.35
804890.54,57.57,44.88,717895.98,51.35
804766.5,57.6,44.91,717907.57,51.38
804597.51,57.63,44.94,717827.91,51.41
804404.0,57.66,44.96,717755.68,51.45
804404.0,57.66,44.96,717755.68,51.45
804404.0,57.66,44.96,717755.68,51.45
804817.05,57.69,45.0,718870.62,51.53
804650.11,57.72,45.03,718122.31,51.51
804542.89,57.75,45.06,717991.28,51.54
804380.15,57.78,45.09,718356.58,51.6
804231.72,57.82,45.12,717669.73,51.59
804253.54,57.85,45.16,717769.45,51.63
804060.03,57.88,45.19,717736.81,51.66
804067.54,57.91,45.22,717513.22,51.68
803885.52,57.94,45.25,718172.9,51.76
803716.53,57.97,45.28,718099.34,51.8
803757.27,57.97,45.28,718351.33,51.81
804084.91,58.01,45.32,718785.12,51.86
803734.67,58.07,45.38,719121.06,51.96
804877.1,58.19,45.5,719422.25,52.02
804896.88,58.23,45.54,719429.23,52.05
805233.56,58.29,45.6,719139.24,52.06
805233.56,58.29,45.6,719131.16,52.06
805109.52,58.32,45.63,719546.79,52.12
804822.26,58.38,45.69,718065.59,52.09
804661.2,58.42,45.72,719126.37,52.21
804467.69,58.44,45.75,719073.95,52.24
804308.8,58.47,45.78,718693.09,52.25
804117.45,58.5,45.81,718531.27,52.28
804330.69,58.54,45.85,718826.69,52.32
804161.7,58.57,45.88,718648.14,52.34
804067.95,58.6,45.91,720686.99,52.53
803588.01,58.6,45.91,720014.14,52.51
