ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_367d-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
645,3427,943410,6212,943410
646,3435,944410,6212,944410
646,3435,945410,6212,945410
647,3437,946410,6212,946410
647,3437,947220,6212,947220
648,3445,947220,6212,947220
649,3447,948220,6212,948220
650,3455,949220,6212,949220
651,3457,950220,6212,950220
652,3459,951220,6212,951220
652,3459,952220,6212,952220
653,3467,952220,6212,952220
654,3469,953220,6212,953220
655,3477,954220,6212,954220
655,3477,954220,6212,954220
656,3485,954810,6212,954810
657,3493,955280,6212,955280
658,3501,959280,6212,959280
659,3509,959750,6212,959750
660,3517,960560,6212,960560
660,3517,961560,6212,961560
661,3525,962030,6212,962030
661,3525,962490,6212,962490
662,3527,963490,6212,963490
663,3529,964490,6212,964490
664,3537,965300,6212,965300
665,3545,966300,6212,966300
666,3553,967110,6212,967110
667,3561,968110,6212,968110
668,3563,969110,6212,969110
668,3563,969920,6212,969920
669,3571,969920,6212,969920
669,3571,970730,6212,970730
670,3579,971100,6212,971100
671,3587,972100,6212,972100
672,3595,973100,6212,973100
672,3595,973100,6212,973100
672,3595,973100,6212,973100
673,3597,974100,6212,974100
674,3605,974570,6212,974570
674,3605,975570,6212,975570
674,3605,976570,6212,976570
674,3605,977380,6212,977380
674,3605,978380,6212,978380
675,3613,978700,6212,978700
676,3615,979510,6212,979510
677,3623,980320,6212,980320
678,3631,988320,6212,988320
678,3631,989320,6212,989320
679,3633,989780,6212,989780
680,3641,990100,6212,990100
681,3649,990570,6212,990570
681,3649,994570,6212,994570
681,3649,995570,6212,995570
681,3649,996050,6212,996050
681,3649,997050,6212,997050
682,3657,998050,6212,998050
683,3659,998370,6212,998370
684,3667,999180,6212,999180
685,3675,999180,6212,999180
685,3675,1000180,6212,1000180
686,3683,1001180,6212,1001180
687,3691,1002180,6212,1002180
688,3693,1002990,6212,1002990
689,3697,1003990,6212,1003990
690,3705,1003990,6212,1003990
691,3713,1004450,6212,1004450
691,3713,1005450,6212,1005450
691,3713,1006450,6212,1006450
692,3715,1007450,6212,1007450
692,3715,1008450,6212,1008450
692,3715,1008920,6212,1008920
692,3715,1009390,6212,1009390
692,3715,1009860,6212,1009860
693,3723,1010410,6212,1010410
693,3723,1011410,6212,1011410
693,3723,1011870,6212,1011870
693,3723,1011870,6212,1011870
694,3725,1012870,6212,1012870
695,3727,1013870,6212,1013870
696,3735,1014870,6212,1014870
697,3737,1015680,6212,1015680
698,3739,1016680,6212,1016680
699,3741,1017680,6212,1017680
699,3741,1021680,6212,1021680
699,3741,1022140,6212,1022140
700,3743,1023140,6212,1023140
700,3743,1024140,6212,1024140
701,3751,1025140,6212,1025140
701,3751,1026140,6212,1026140
702,3759,1034140,6212,1034140
702,3759,1035140,6212,1035140
703,3767,1036140,6212,1036140
703,3767,1037140,6212,1037140
704,3775,1037610,6212,1037610
704,3775,1041610,6212,1041610
705,3777,1042610,6212,1042610
706,3779,1042830,6212,1042830
706,3779,1043830,6212,1043830
706,3779,1044300,6212,1044300
706,3779,1045300,6212,1045300
707,3787,1047300,6212,1047300
708,3795,1048300,6212,1048300
708,3795,1049110,6212,1049110
709,3797,1049580,6212,1049580
709,3797,1050580,6212,1050580
710,3799,1051580,6212,1051580
711,3807,1051800,6212,1051800
712,3809,1052800,6212,1052800
713,3817,1053800,6212,1053800
714,3825,1054800,6212,1054800
715,3833,1055610,6212,1055610
715,3833,1056610,6212,1056610
716,3841,1064610,6212,1064610
717,3843,1065420,6212,1065420
717,3843,1066230,6212,1066230
717,3843,1067230,6212,1067230
717,3843,1068040,6212,1068040
718,3851,1072040,6212,1072040
718,3851,1073040,6212,1073040
719,3859,1074040,6212,1074040
719,3859,1075040,6212,1075040
719,3859,1075200,6212,1075200
720,3867,1079200,6212,1079200
720,3867,1080200,6212,1080200
720,3867,1080750,6212,1080750
720,3867,1081220,6212,1081220
720,3867,1082220,6212,1082220
720,3867,1082550,6212,1082550
721,3875,1083200,6212,1083200
721,3875,1083790,6212,1083790
721,3875,1084790,6212,1084790
722,3883,1085600,6212,1085600
723,3885,1085600,6212,1085600
723,3885,1086600,6212,1086600
723,3885,1087600,6212,1087600
723,3885,1087600,6212,1087600
724,3893,1088600,6212,1088600
724,3893,1089070,6212,1089070
724,3893,1090070,6212,1090070
725,3895,1090070,6212,1090070
726,3897,1090620,6212,1090620
727,3905,1098620,6212,1098620
727,3905,1099090,6212,1099090
727,3905,1100090,6212,1100090
727,3905,1100560,6212,1100560
728,3913,1108560,6212,1108560
729,3915,1109560,6212,1109560
729,3915,1110370,6212,1110370
730,3917,1110370,6212,1110370
731,3925,1111180,6212,1111180
731,3925,1111180,6212,1111180
731,3925,1111640,6212,1111640
732,3933,1112640,6212,1112640
733,3941,1113640,6212,1113640
733,3941,1114230,6212,1114230
734,3943,1115230,6212,1115230
735,3945,1116230,6212,1116230
735,3945,1116450,6212,1116450
736,3953,1120450,6212,1120450
736,3953,1120610,6212,1120610
737,3955,1121080,6212,1121080
737,3955,1122080,6212,1122080
738,3963,1123080,6212,1123080
738,3963,1123890,6212,1123890
739,3967,1124890,6212,1124890
739,3967,1125890,6212,1125890
739,3967,1126890,6212,1126890
739,3967,1127540,6212,1127540
739,3967,1128010,6212,1128010
739,3967,1128010,6212,1128010
740,3975,1129010,6212,1129010
741,3977,1130010,6212,1130010
741,3977,1130330,6212,1130330
741,3977,1131330,6212,1131330
742,3985,1132140,6212,1132140
743,3987,1133140,6212,1133140
743,3987,1133140,6212,1133140
743,3987,1133610,6212,1133610
744,3989,1134080,6212,1134080
745,3991,1135080,6212,1135080
746,3993,1136080,6212,1136080
746,3993,1136080,6212,1136080
746,3993,1136080,6212,1136080
746,3993,1137080,6212,1137080
746,3993,1138080,6212,1138080
746,3993,1138550,6212,1138550
746,3993,1139200,6212,1139200
747,3995,1140010,6212,1140010
747,3995,1140010,6212,1140010
747,3995,1140330,6212,1140330
748,3997,1140800,6212,1140800
749,4005,1141610,6212,1141610
749,4005,1141610,6212,1141610
750,4013,1142610,6212,1142610
751,4015,1143080,6212,1143080
752,4017,1143080,6212,1143080
752,4017,1144080,6212,1144080
752,4017,1144550,6212,1144550
752,4017,1145550,6212,1145550
752,4017,1146550,6212,1146550
752,4017,1147550,6212,1147550
752,4017,1147550,6212,1147550
752,4017,1148010,6212,1148010
752,4017,1149010,6212,1149010
752,4017,1149330,6212,1149330
753,4021,1150330,6212,1150330
754,4029,1158330,6212,1158330
755,4037,1158330,6212,1158330
755,4037,1158800,6212,1158800
755,4037,1159800,6212,1159800
755,4037,1159960,6212,1159960
755,4037,1159960,6212,1159960
755,4037,1160960,6212,1160960
756,4039,1161770,6212,1161770
757,4047,1162770,6212,1162770
757,4047,1163770,6212,1163770
757,4047,1164580,6212,1164580
757,4047,1165580,6212,1165580
757,4047,1166580,6212,1166580
757,4047,1166740,6212,1166740
758,4055,1174740,6212,1174740
759,4056,1175060,6212,1175060
760,4064,1176060,6212,1176060
761,4072,1177060,6212,1177060
762,4080,1178060,6212,1178060
762,4080,1178530,6212,1178530
763,4088,1178530,6212,1178530
764,4096,1179080,6212,1179080
764,4096,1180080,6212,1180080
765,4104,1181080,6212,1181080
766,4106,1182080,6212,1182080
767,4110,1183080,6212,1183080
767,4110,1184080,6212,1184080
767,4110,1184890,6212,1184890
767,4110,1184890,6212,1184890
767,4110,1185700,6212,1185700
767,4110,1185930,6212,1185930
768,4112,1186400,6212,1186400
769,4116,1187050,6212,1187050
769,4116,1188050,6212,1188050
770,4118,1188510,6212,1188510
770,4118,1189510,6212,1189510
770,4118,1190320,6212,1190320
771,4126,1191320,6212,1191320
772,4130,1191970,6212,1191970
773,4132,1192970,6212,1192970
773,4132,1193970,6212,1193970
773,4132,1194970,6212,1194970
773,4132,1195970,6212,1195970
774,4140,1196970,6212,1196970
774,4140,1197970,6212,1197970
775,4148,1198620,6212,1198620
775,4148,1199620,6212,1199620
776,4152,1199620,6212,1199620
777,4154,1200620,6212,1200620
777,4154,1201620,6212,1201620
777,4154,1202620,6212,1202620
778,4162,1210620,6212,1210620
778,4162,1211270,6212,1211270
778,4162,1212080,6212,1212080
779,4164,1212890,6212,1212890
780,4166,1213700,6212,1213700
781,4168,1214170,6212,1214170
782,4176,1214170,6212,1214170
783,4178,1215170,6212,1215170
784,4186,1215980,6212,1215980
784,4186,1216980,6212,1216980
784,4186,1217450,6212,1217450
784,4186,1217610,6212,1217610
784,4186,1218610,6212,1218610
785,4188,1219080,6212,1219080
786,4196,1219300,6212,1219300
787,4198,1220300,6212,1220300
787,4198,1220300,6212,1220300
788,4206,1228300,6212,1228300
789,4214,1228300,6212,1228300
790,4216,1228300,6212,1228300
790,4216,1228460,6212,1228460
790,4216,1229460,6212,1229460
790,4216,1230460,6212,1230460
790,4216,1231270,6212,1231270
791,4218,1232270,6212,1232270
792,4220,1232270,6212,1232270
793,4228,1233080,6212,1233080
793,4228,1234080,6212,1234080
793,4228,1235080,6212,1235080
794,4236,1236080,6212,1236080
794,4236,1237080,6212,1237080
794,4236,1238080,6212,1238080
794,4236,1239080,6212,1239080
794,4236,1239550,6212,1239550
794,4236,1240550,6212,1240550
795,4244,1241020,6212,1241020
795,4244,1241490,6212,1241490
796,4246,1241710,6212,1241710
797,4254,1241710,6212,1241710
797,4254,1245710,6212,1245710
797,4254,1246520,6212,1246520
797,4254,1246520,6212,1246520
797,4254,1247520,6212,1247520
797,4254,1255520,6212,1255520
798,4262,1256520,6212,1256520
798,4262,1257520,6212,1257520
799,4264,1258520,6212,1258520
799,4264,1259520,6212,1259520
799,4264,1259520,6212,1259520
800,4266,1259520,6212,1259520
801,4274,1260520,6212,1260520
802,4276,1262520,6212,1262520
803,4278,1262520,6212,1262520
803,4278,1263330,6212,1263330
804,4286,1264140,6212,1264140
804,4286,1264690,6212,1264690
805,4294,1264690,6212,1264690
805,4294,1264690,6212,1264690
806,4302,1272690,6212,1272690
806,4302,1272690,6212,1272690
807,4310,1273690,6212,1273690
808,4318,1274690,6212,1274690
808,4318,1274690,6212,1274690
809,4326,1275690,6212,1275690
809,4326,1276500,6212,1276500
809,4326,1277500,6212,1277500
809,4326,1278500,6212,1278500
810,4334,1286500,6212,1286500
811,4342,1286500,6212,1286500
811,4342,1287310,6212,1287310
811,4342,1287310,6212,1287310
811,4342,1287860,6212,1287860
812,4344,1288320,6212,1288320
813,4352,1296320,6212,1296320
814,4360,1297320,6212,1297320
814,4360,1297640,6212,1297640
814,4360,1298640,6212,1298640
814,4360,1299110,6212,1299110
815,4368,1300110,6212,1300110
815,4368,1301110,6212,1301110
815,4368,1301110,6212,1301110
815,4368,1302110,6212,1302110
816,4376,1303110,6212,1303110
817,4378,1303110,6212,1303110
817,4378,1303580,6212,1303580
818,4386,1304580,6212,1304580
819,4394,1305580,6212,1305580
819,4394,1306580,6212,1306580
820,4402,1307050,6212,1307050
820,4402,1308050,6212,1308050
821,4410,1308050,6212,1308050
821,4410,1309050,6212,1309050
822,4414,1309860,6212,1309860
823,4422,1317860,6212,1317860
823,4422,1318860,6212,1318860
823,4422,1318860,6212,1318860
823,4422,1322860,6212,1322860
823,4422,1322860,6212,1322860
824,4430,1330860,6212,1330860
824,4430,1331180,6212,1331180
824,4430,1331660,6212,1331660
824,4430,1331660,6212,1331660
824,4430,1332660,6212,1332660
824,4430,1333660,6212,1333660
824,4430,1334470,6212,1334470
824,4430,1335470,6212,1335470
824,4430,1335940,6212,1335940
824,4430,1336750,6212,1336750
824,4430,1336800,6212,1336800
824,4430,1336800,6212,1336800
825,4438,1344800,6212,1344800
825,4438,1345260,6212,1345260
825,4438,1349260,6212,1349260
825,4438,1350260,6212,1350260
825,4438,1351260,6212,1351260
825,4438,1351850,6212,1351850
825,4438,1355850,6212,1355850
825,4438,1356320,6212,1356320
826,4446,1364320,6212,1364320
826,4446,1365320,6212,1365320
826,4446,1366130,6212,1366130
826,4446,1366940,6212,1366940
826,4446,1367170,6212,1367170
827,4454,1367980,6212,1367980
828,4456,1368980,6212,1368980
828,4456,1369450,6212,1369450
828,4456,1370450,6212,1370450
829,4458,1371450,6212,1371450
829,4458,1372450,6212,1372450
830,4466,1373000,6212,1373000
831,4474,1374000,6212,1374000
831,4474,1374000,6212,1374000
831,4474,1375000,6212,1375000
831,4474,1375000,6212,1375000
831,4474,1376000,6212,1376000
831,4474,1376320,6212,1376320
831,4474,1377320,6212,1377320
831,4474,1377550,6212,1377550
831,4474,1378550,6212,1378550
832,4476,1379550,6212,1379550
832,4476,1380550,6212,1380550
832,4476,1381550,6212,1381550
832,4476,1382550,6212,1382550
832,4476,1382550,6212,1382550
833,4484,1383550,6212,1383550
833,4484,1384550,6212,1384550
834,4492,1385550,6212,1385550
835,4494,1385710,6212,1385710
836,4496,1386710,6212,1386710
837,4498,1387710,6212,1387710
838,4506,1388710,6212,1388710
838,4506,1389710,6212,1389710
838,4506,1390520,6212,1390520
838,4506,1391520,6212,1391520
838,4506,1391520,6212,1391520
838,4506,1392520,6212,1392520
838,4506,1393520,6212,1393520
838,4506,1397520,6212,1397520
838,4506,1397520,6212,1397520
839,4514,1398520,6212,1398520
839,4514,1399330,6212,1399330
840,4522,1403330,6212,1403330
841,4524,1404330,6212,1404330
841,4524,1404980,6212,1404980
841,4524,1405980,6212,1405980
841,4524,1406980,6212,1406980
841,4524,1407980,6212,1407980
841,4524,1407980,6212,1407980
842,4532,1408980,6212,1408980
842,4532,1409980,6212,1409980
842,4532,1410450,6212,1410450
843,4534,1411450,6212,1411450
843,4534,1412450,6212,1412450
844,4536,1413450,6212,1413450
845,4538,1413450,6212,1413450
846,4546,1413920,6212,1413920
847,4548,1414920,6212,1414920
847,4548,1415570,6212,1415570
847,4548,1415570,6212,1415570
847,4548,1415680,6212,1415680
847,4548,1416680,6212,1416680
847,4548,1417680,6212,1417680
848,4556,1417680,6212,1417680
849,4564,1418680,6212,1418680
849,4564,1419680,6212,1419680
849,4564,1420680,6212,1420680
849,4564,1421680,6212,1421680
849,4564,1422680,6212,1422680
849,4564,1423680,6212,1423680
849,4564,1423680,6212,1423680
850,4572,1424680,6212,1424680
850,4572,1425490,6212,1425490
850,4572,1426140,6212,1426140
850,4572,1426950,6212,1426950
851,4580,1426950,6212,1426950
852,4588,1427950,6212,1427950
853,4590,1428420,6212,1428420
854,4592,1429420,6212,1429420
855,4594,1430420,6212,1430420
855,4594,1431420,6212,1431420
855,4594,1432230,6212,1432230
855,4594,1433040,6212,1433040
855,4594,1433040,6212,1433040
856,4598,1434040,6212,1434040
856,4598,1435040,6212,1435040
856,4598,1437040,6212,1437040
856,4598,1438040,6212,1438040
856,4598,1438360,6212,1438360
857,4606,1439360,6212,1439360
858,4608,1440360,6212,1440360
858,4608,1441170,6212,1441170
858,4608,1442170,6212,1442170
858,4608,1443170,6212,1443170
858,4608,1444170,6212,1444170
858,4608,1444640,6212,1444640
859,4616,1444640,6212,1444640
859,4616,1445640,6212,1445640
860,4624,1446640,6212,1446640
861,4626,1447640,6212,1447640
861,4626,1448640,6212,1448640
861,4626,1449450,6212,1449450
862,4634,1457450,6212,1457450
862,4634,1458450,6212,1458450
862,4634,1459450,6212,1459450
862,4634,1459450,6212,1459450
863,4636,1459770,6212,1459770
864,4638,1460580,6212,1460580
865,4640,1461390,6212,1461390
865,4640,1461390,6212,1461390
866,4642,1461850,6212,1461850
867,4650,1462310,6212,1462310
867,4650,1463310,6212,1463310
867,4650,1463780,6212,1463780
867,4650,1464250,6212,1464250
868,4658,1465250,6212,1465250
868,4658,1466250,6212,1466250
868,4658,1466480,6212,1466480
868,4658,1467480,6212,1467480
868,4658,1467940,6212,1467940
868,4658,1468750,6212,1468750
868,4658,1468750,6212,1468750
868,4658,1469750,6212,1469750
869,4666,1470750,6212,1470750
869,4666,1470750,6212,1470750
870,4674,1474750,6212,1474750
871,4682,1475750,6212,1475750
872,4690,1483750,6212,1483750
872,4690,1484750,6212,1484750
872,4690,1488750,6212,1488750
872,4690,1489220,6212,1489220
872,4690,1491220,6212,1491220
873,4698,1492220,6212,1492220
873,4698,1493220,6212,1493220
873,4698,1494030,6212,1494030
873,4698,1495030,6212,1495030
873,4698,1495500,6212,1495500
873,4698,1495500,6212,1495500
874,4706,1495820,6212,1495820
875,4708,1496820,6212,1496820
875,4708,1504820,6212,1504820
875,4708,1505820,6212,1505820
875,4708,1506820,6212,1506820
875,4708,1507820,6212,1507820
876,4716,1508630,6212,1508630
876,4716,1512630,6212,1512630
876,4716,1513630,6212,1513630
876,4716,1513630,6212,1513630
876,4716,1514630,6212,1514630
877,4720,1515630,6212,1515630
877,4720,1516100,6212,1516100
878,4721,1516910,6212,1516910
879,4729,1524910,6212,1524910
879,4729,1525130,6212,1525130
879,4729,1525600,6212,1525600
879,4729,1526600,6212,1526600
879,4729,1527600,6212,1527600
879,4729,1528070,6212,1528070
879,4729,1528530,6212,1528530
880,4737,1536530,6212,1536530
880,4737,1537530,6212,1537530
880,4737,1538530,6212,1538530
881,4741,1539530,6212,1539530
882,4743,1540530,6212,1540530
882,4743,1540760,6212,1540760
882,4743,1541570,6212,1541570
882,4743,1541570,6212,1541570
882,4743,1542380,6212,1542380
882,4743,1543380,6212,1543380
882,4743,1544380,6212,1544380
883,4751,1545190,6212,1545190
883,4751,1546000,6212,1546000
884,4753,1546370,6212,1546370
884,4753,1546370,6212,1546370
885,4761,1546920,6212,1546920
886,4769,1554920,6212,1554920
886,4769,1555920,6212,1555920
886,4769,1556920,6212,1556920
886,4769,1557920,6212,1557920
886,4769,1558920,6212,1558920
887,4771,1559920,6212,1559920
887,4771,1560390,6212,1560390
887,4771,1561390,6212,1561390
887,4771,1561850,6212,1561850
887,4771,1562850,6212,1562850
888,4773,1562850,6212,1562850
888,4773,1563850,6212,1563850
888,4773,1564660,6212,1564660
889,4777,1565660,6212,1565660
889,4777,1566130,6212,1566130
889,4777,1566600,6212,1566600
890,4779,1567410,6212,1567410
890,4779,1568410,6212,1568410
891,4787,1568410,6212,1568410
891,4787,1569410,6212,1569410
891,4787,1570060,6212,1570060
891,4787,1571060,6212,1571060
892,4789,1571380,6212,1571380
892,4789,1572190,6212,1572190
893,4797,1573000,6212,1573000
893,4797,1574000,6212,1574000
893,4797,1575000,6212,1575000
893,4797,1576000,6212,1576000
894,4805,1584000,6212,1584000
894,4805,1584000,6212,1584000
894,4805,1584810,6212,1584810
894,4805,1585620,6212,1585620
894,4805,1585730,6212,1585730
895,4813,1586200,6212,1586200
895,4813,1587200,6212,1587200
895,4813,1588010,6212,1588010
895,4813,1596010,6212,1596010
895,4813,1596010,6212,1596010
895,4813,1596010,6212,1596010
895,4813,1596820,6212,1596820
895,4813,1596820,6212,1596820
895,4813,1597820,6212,1597820
895,4813,1598630,6212,1598630
895,4813,1599440,6212,1599440
895,4813,1599440,6212,1599440
895,4813,1599440,6212,1599440
895,4813,1600440,6212,1600440
895,4813,1601440,6212,1601440
895,4813,1601910,6212,1601910
895,4813,1602140,6212,1602140
896,4821,1603140,6212,1603140
897,4823,1603610,6212,1603610
898,4825,1604610,6212,1604610
898,4825,1605610,6212,1605610
898,4825,1606610,6212,1606610
898,4825,1607420,6212,1607420
898,4825,1608230,6212,1608230
899,4827,1609230,6212,1609230
899,4827,1610230,6212,1610230
899,4827,1611230,6212,1611230
899,4827,1612230,6212,1612230
900,4835,1613040,6212,1613040
900,4835,1614040,6212,1614040
900,4835,1615040,6212,1615040
901,4837,1616040,6212,1616040
902,4845,1624040,6212,1624040
902,4845,1624850,6212,1624850
902,4845,1625850,6212,1625850
903,4847,1626850,6212,1626850
904,4849,1627850,6212,1627850
904,4849,1628850,6212,1628850
904,4849,1629850,6212,1629850
905,4857,1630850,6212,1630850
906,4865,1631850,6212,1631850
906,4865,1632850,6212,1632850
906,4865,1633850,6212,1633850
906,4865,1634850,6212,1634850
907,4867,1635320,6212,1635320
907,4867,1635870,6212,1635870
907,4867,1636340,6212,1636340
907,4867,1637340,6212,1637340
907,4867,1641340,6212,1641340
907,4867,1642340,6212,1642340
907,4867,1643340,6212,1643340
908,4869,1644340,6212,1644340
908,4869,1645340,6212,1645340
908,4869,1646150,6212,1646150
908,4869,1646620,6212,1646620
908,4869,1647620,6212,1647620
908,4869,1648430,6212,1648430
908,4869,1648900,6212,1648900
908,4869,1649370,6212,1649370
909,4871,1650370,6212,1650370
910,4879,1651370,6212,1651370
910,4879,1652370,6212,1652370
910,4879,1653370,6212,1653370
910,4879,1654370,6212,1654370
910,4879,1655370,6212,1655370
910,4879,1656370,6212,1656370
910,4879,1656840,6212,1656840
911,4887,1664840,6212,1664840
911,4887,1664840,6212,1664840
911,4887,1665840,6212,1665840
911,4887,1666840,6212,1666840
911,4887,1667840,6212,1667840
911,4887,1667840,6212,1667840
911,4887,1668840,6212,1668840
911,4887,1668840,6212,1668840
912,4889,1669160,6212,1669160
912,4889,1670160,6212,1670160
912,4889,1670710,6212,1670710
913,4891,1671710,6212,1671710
914,4893,1672520,6212,1672520
915,4895,1673330,6212,1673330
915,4895,1674330,6212,1674330
915,4895,1675330,6212,1675330
915,4895,1676330,6212,1676330
915,4895,1677330,6212,1677330
915,4895,1678140,6212,1678140
916,4903,1678140,6212,1678140
916,4903,1679140,6212,1679140
916,4903,1680140,6212,1680140
916,4903,1681140,6212,1681140
916,4903,1682140,6212,1682140
916,4903,1683140,6212,1683140
917,4911,1683950,6212,1683950
917,4911,1683950,6212,1683950
917,4911,1684950,6212,1684950
918,4915,1685950,6212,1685950
918,4915,1686950,6212,1686950
919,4917,1687760,6212,1687760
920,4919,1689760,6212,1689760
921,4927,1690760,6212,1690760
921,4927,1690760,6212,1690760
922,4935,1691760,6212,1691760
923,4937,1692760,6212,1692760
923,4937,1693760,6212,1693760
924,4939,1694760,6212,1694760
925,4947,1695760,6212,1695760
925,4947,1696230,6212,1696230
926,4951,1696700,6212,1696700
927,4953,1697700,6212,1697700
927,4953,1699700,6212,1699700
