ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_cb9f-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
517737.23,25.94,12.87,363954.38,18.23
518012.24,25.96,12.89,363917.25,18.24
517856.85,25.96,12.9,363708.23,18.24
517690.57,25.97,12.9,364096.37,18.26
517726.2,25.98,12.92,364084.62,18.27
517350.36,25.97,12.91,363697.87,18.26
517195.96,25.98,12.91,363522.78,18.26
517368.92,25.99,12.93,363532.8,18.26
517214.52,26.0,12.93,363529.88,18.27
517515.27,26.02,12.96,363506.04,18.28
517139.42,26.01,12.94,364253.15,18.32
516999.38,26.01,12.95,364146.43,18.32
517369.31,26.05,12.98,364376.7,18.34
517732.3,26.07,13.01,364387.3,18.35
517232.56,26.06,12.99,363987.24,18.34
517078.16,26.06,13.0,363811.53,18.34
516923.76,26.07,13.0,363999.94,18.36
516769.37,26.07,13.01,363858.26,18.36
516634.27,26.08,13.02,363750.0,18.36
516473.44,26.08,13.02,364110.06,18.39
516506.78,26.1,13.03,364164.52,18.4
516506.78,26.1,13.03,364194.9,18.4
516776.35,26.12,13.05,364589.88,18.43
517000.71,26.14,13.07,364653.13,18.44
517001.98,26.14,13.07,364654.19,18.44
517228.77,26.16,13.09,364414.74,18.43
517228.77,26.16,13.09,364447.16,18.43
517263.1,26.17,13.11,364682.57,18.45
517108.7,26.18,13.11,364549.3,18.45
516973.6,26.18,13.12,364420.8,18.46
516597.76,26.17,13.11,364052.4,18.44
516436.93,26.18,13.11,364469.46,18.47
516436.93,26.18,13.11,364463.99,18.47
516281.54,26.18,13.12,364518.06,18.48
516115.27,26.19,13.12,364671.92,18.5
516116.54,26.19,13.12,364679.31,18.5
516340.9,26.21,13.14,364742.56,18.51
516133.54,26.2,13.14,364564.04,18.51
516167.88,26.21,13.15,364443.62,18.51
516013.48,26.22,13.15,364295.61,18.51
515821.02,26.21,13.15,364052.37,18.5
516270.99,26.24,13.17,364243.16,18.51
516135.9,26.24,13.18,364156.6,18.52
515975.06,26.25,13.18,364041.68,18.52
515819.68,26.25,13.19,364717.31,18.56
515653.4,26.26,13.19,364872.14,18.58
515877.76,26.28,13.22,364935.39,18.59
515877.76,26.28,13.22,364935.39,18.59
515723.36,26.29,13.22,364724.08,18.59
515568.97,26.29,13.23,364665.27,18.6
515266.19,26.28,13.22,364298.86,18.58
515266.19,26.28,13.22,364298.86,18.58
515300.53,26.3,13.23,364465.02,18.6
515165.43,26.3,13.24,364373.78,18.6
515440.44,26.32,13.26,364270.58,18.6
515612.41,26.34,13.28,365219.69,18.66
515446.13,26.35,13.28,365089.5,18.66
515481.76,26.36,13.3,365252.52,18.68
515327.36,26.37,13.3,365073.06,18.68
515030.01,26.36,13.29,365010.94,18.68
514818.41,26.35,13.28,364894.82,18.67
514818.41,26.35,13.28,364894.82,18.67
514664.01,26.35,13.29,364774.21,18.68
514509.61,26.36,13.29,364692.59,18.68
514374.51,26.37,13.3,364837.96,18.7
514213.68,26.37,13.31,364681.37,18.7
514058.29,26.38,13.31,364613.91,18.71
513892.02,26.38,13.32,364578.28,18.72
513664.77,26.37,13.31,364288.04,18.7
513700.4,26.39,13.32,364331.26,18.72
513700.4,26.39,13.32,364329.75,18.72
513546.01,26.39,13.33,364202.39,18.72
513391.61,26.4,13.34,364072.32,18.72
513237.21,26.41,13.34,364068.67,18.73
513537.95,26.43,13.36,364075.98,18.74
513377.12,26.43,13.37,364655.01,18.78
513410.47,26.45,13.38,364521.4,18.78
513410.47,26.45,13.38,364521.4,18.78
513244.19,26.45,13.39,364600.48,18.79
513279.82,26.47,13.4,364593.94,18.8
513052.58,26.46,13.39,364335.18,18.79
512898.18,26.46,13.4,364151.26,18.79
512743.78,26.47,13.41,365291.0,18.86
513219.49,26.5,13.43,366406.34,18.92
514410.94,26.57,13.51,367059.56,18.96
514446.57,26.59,13.52,367053.02,18.97
515137.42,26.63,13.57,367132.2,18.98
515418.86,26.65,13.59,366978.47,18.98
515591.82,26.67,13.61,367398.38,19.01
515437.42,26.68,13.61,367091.14,19.0
515302.32,26.68,13.62,366938.75,19.0
514926.48,26.67,13.61,367031.04,19.01
514786.43,26.68,13.61,367695.12,19.06
514709.85,26.69,13.62,367506.97,19.06
514944.58,26.71,13.64,367688.08,19.07
515416.05,26.74,13.67,367728.59,19.08
515261.66,26.74,13.68,367542.01,19.08
515107.26,26.75,13.69,367720.98,19.1
514687.65,26.73,13.67,367284.77,19.08
514914.44,26.75,13.69,367126.49,19.08
513869.28,26.81,13.75,366809.15,19.14
513869.28,26.81,13.75,366809.15,19.14
514115.37,26.83,13.77,367006.12,19.15
514143.27,26.85,13.78,366731.83,19.15
513987.88,26.85,13.79,366692.04,19.16
514239.99,26.87,13.81,368446.37,19.25
513864.15,26.86,13.79,368006.21,19.24
512818.99,26.92,13.85,367673.23,19.3
513290.46,26.95,13.88,367713.74,19.31
513136.06,26.95,13.89,367515.62,19.31
512981.67,26.96,13.9,367751.84,19.33
512827.27,26.97,13.9,367604.55,19.33
512880.9,26.98,13.92,367498.15,19.33
512720.07,26.99,13.92,367425.21,19.34
512344.23,26.97,13.91,367816.71,19.36
512176.28,26.97,13.9,367654.4,19.36
512020.89,26.97,13.91,367525.87,19.36
512290.46,26.99,13.93,367745.44,19.38
511904.61,26.98,13.92,367475.88,19.37
512128.98,27.0,13.94,367539.12,19.38
511974.58,27.01,13.95,367380.77,19.38
511683.39,27.0,13.94,367142.18,19.37
511528.99,27.01,13.94,367258.01,19.39
511528.99,27.01,13.94,367258.01,19.39
511374.59,27.01,13.95,367082.67,19.39
511239.49,27.02,13.95,367465.56,19.42
511078.66,27.03,13.96,367301.85,19.42
511011.36,27.04,13.97,367125.88,19.42
510757.0,27.04,13.97,367093.04,19.43
510792.63,27.05,13.99,367136.26,19.44
510638.23,27.06,13.99,366940.19,19.44
510483.83,27.07,14.0,366878.82,19.45
510483.83,27.07,14.0,366878.82,19.45
510329.44,27.07,14.01,367143.67,19.48
510038.25,27.06,14.0,366762.55,19.46
510338.99,27.08,14.02,366529.69,19.45
510366.89,27.1,14.03,366558.63,19.46
510221.89,27.1,14.04,367171.81,19.5
510221.89,27.1,14.04,367171.81,19.5
510070.67,27.11,14.04,367016.99,19.51
509782.29,27.1,14.03,366790.96,19.5
509817.92,27.11,14.05,366834.18,19.51
509663.52,27.12,14.06,366663.63,19.51
509354.73,27.13,14.07,366574.7,19.53
509655.47,27.16,14.09,367078.89,19.56
509655.47,27.16,14.09,367078.89,19.56
510615.58,27.22,14.16,368214.87,19.63
510615.58,27.22,14.16,368214.87,19.63
510615.58,27.22,14.16,368271.45,19.63
510978.57,27.25,14.19,368282.06,19.64
510824.17,27.26,14.19,368129.51,19.64
510616.82,27.25,14.19,368352.5,19.66
510462.42,27.26,14.19,368207.03,19.66
509856.7,27.28,14.22,368266.44,19.71
509892.33,27.3,14.23,368228.72,19.71
509726.06,27.3,14.24,368020.76,19.71
509571.66,27.31,14.25,367868.01,19.72
509417.26,27.32,14.25,367869.09,19.73
509262.86,27.32,14.26,368795.46,19.79
509253.58,27.34,14.27,368142.04,19.76
508898.18,27.33,14.27,367936.62,19.76
509708.4,27.39,14.32,369306.89,19.84
509744.03,27.4,14.34,369350.11,19.86
509675.49,27.41,14.35,368913.29,19.84
509521.1,27.42,14.35,368742.73,19.84
509366.7,27.42,14.36,368887.08,19.86
509212.3,27.43,14.37,368769.0,19.86
509513.04,27.45,14.39,368672.35,19.86
509352.21,27.46,14.39,368704.23,19.88
509647.48,27.49,14.43,369736.92,19.94
509647.48,27.49,14.43,369736.92,19.94
509683.11,27.51,14.44,369687.39,19.95
508637.95,27.57,14.51,369354.41,20.02
508483.55,27.58,14.51,369213.48,20.02
508093.54,27.56,14.5,368835.43,20.01
507480.5,27.54,14.48,368193.97,19.98
507326.1,27.55,14.48,368224.55,19.99
506951.67,27.54,14.47,367701.32,19.97
506797.27,27.55,14.48,367685.43,19.98
506850.9,27.56,14.5,367655.28,19.99
506534.68,27.57,14.51,367885.28,20.03
506368.41,27.58,14.51,367698.95,20.03
506368.41,27.58,14.51,367698.95,20.03
506369.68,27.58,14.51,367700.25,20.03
506369.68,27.58,14.51,367700.25,20.03
506594.04,27.6,14.54,367763.49,20.04
506628.37,27.62,14.55,367643.06,20.04
506662.7,27.63,14.57,367525.95,20.04
506508.31,27.64,14.57,367475.82,20.05
506373.21,27.65,14.58,367625.9,20.07
506648.22,27.67,14.6,367522.95,20.07
506681.56,27.68,14.62,367448.86,20.08
506305.72,27.67,14.6,368278.39,20.13
506139.44,27.68,14.61,368176.46,20.13
506502.43,27.7,14.64,368187.06,20.14
506348.03,27.71,14.65,367994.31,20.14
506193.63,27.72,14.65,368415.8,20.17
506197.57,27.72,14.65,368416.89,20.17
506043.17,27.73,14.66,368300.98,20.18
505908.08,27.73,14.67,368123.98,20.18
505908.08,27.73,14.67,368123.98,20.18
505886.3,27.75,14.68,368269.17,20.2
506448.23,27.79,14.73,369194.57,20.26
506919.7,27.83,14.76,369235.08,20.27
506765.3,27.83,14.77,369066.77,20.27
506610.9,27.84,14.78,368992.94,20.28
506456.51,27.85,14.78,369292.23,20.3
506321.41,27.85,14.79,368991.8,20.3
505945.57,27.84,14.78,368968.7,20.3
505973.47,27.85,14.79,369426.09,20.34
505828.47,27.86,14.8,369272.83,20.34
505550.13,27.85,14.79,368996.22,20.33
505373.46,27.86,14.79,368827.59,20.33
505409.09,27.87,14.81,368854.37,20.34
504363.94,27.94,14.88,368537.03,20.42
504209.54,27.95,14.88,368357.93,20.42
504055.14,27.95,14.89,368310.2,20.43
503009.98,28.02,14.96,367977.21,20.5
503044.32,28.04,14.97,368021.7,20.51
503505.84,28.06,15.0,368230.54,20.52
503533.74,28.08,15.01,367939.37,20.52
503533.74,28.08,15.01,367939.37,20.52
502488.58,28.15,15.08,367606.39,20.59
502333.2,28.15,15.09,367947.65,20.62
502028.44,28.14,15.08,367631.44,20.61
502243.36,28.16,15.1,368564.69,20.67
502714.83,28.2,15.13,368605.2,20.68
502560.43,28.21,15.14,368386.82,20.68
501515.28,28.27,15.21,368053.84,20.75
501360.88,28.28,15.22,368228.69,20.77
500995.04,28.27,15.2,368144.19,20.77
500995.04,28.27,15.2,368144.19,20.77
500840.64,28.28,15.21,367995.4,20.78
500894.27,28.29,15.23,368240.44,20.8
500894.27,28.29,15.23,368240.44,20.8
500733.44,28.3,15.23,368053.15,20.8
500588.44,28.31,15.24,368408.95,20.83
500411.78,28.31,15.25,368135.41,20.83
500411.78,28.31,15.25,368135.41,20.83
500411.78,28.31,15.25,368156.94,20.83
500447.41,28.33,15.27,368183.72,20.84
500293.01,28.34,15.27,368004.63,20.84
500138.61,28.34,15.28,368158.35,20.86
500172.94,28.36,15.3,368055.81,20.87
500037.84,28.37,15.3,367971.23,20.88
499877.01,28.38,15.31,367890.07,20.88
499721.63,28.38,15.32,368158.99,20.91
498676.47,28.45,15.39,367826.01,20.99
498385.28,28.44,15.38,367481.91,20.97
498219.01,28.45,15.38,367317.61,20.97
498254.64,28.47,15.4,367334.17,20.99
498100.24,28.47,15.41,367204.05,20.99
498100.24,28.47,15.41,367204.05,20.99
498134.57,28.49,15.42,367107.91,20.99
497845.07,28.5,15.44,367083.68,21.02
497684.24,28.51,15.45,367249.12,21.04
497717.59,28.53,15.46,367341.01,21.05
497551.31,28.53,15.47,367312.45,21.06
498113.83,28.57,15.51,367341.3,21.07
497959.43,28.58,15.51,367188.63,21.07
497805.03,28.59,15.52,367114.39,21.08
497807.57,28.59,15.52,367115.94,21.08
497811.38,28.59,15.52,367117.17,21.08
497845.71,28.6,15.54,367210.48,21.1
497549.78,28.62,15.55,367365.86,21.13
497231.49,28.61,15.54,367111.24,21.12
497076.1,28.61,15.55,367032.14,21.13
496909.83,28.62,15.56,367377.46,21.16
496945.46,28.64,15.58,367420.68,21.18
496791.06,28.65,15.58,367293.31,21.18
496633.6,28.64,15.58,367136.25,21.17
496479.2,28.65,15.58,367006.19,21.18
496851.69,28.68,15.61,367295.38,21.2
496454.8,28.66,15.6,367079.56,21.19
496319.7,28.67,15.61,366997.14,21.2
496158.87,28.68,15.61,367465.52,21.24
496067.57,28.69,15.62,367280.2,21.24
496025.94,28.7,15.64,367183.47,21.25
495907.17,28.73,15.66,367066.04,21.26
495752.77,28.73,15.67,367181.71,21.28
496042.44,28.76,15.69,367051.97,21.28
496042.44,28.76,15.69,367051.97,21.28
496234.7,28.78,15.72,366967.91,21.28
496073.87,28.79,15.72,367430.07,21.32
496107.21,28.8,15.74,367516.75,21.34
496107.21,28.8,15.74,367516.75,21.34
495940.93,28.81,15.75,367636.27,21.36
495940.93,28.81,15.75,367636.27,21.36
495940.93,28.81,15.75,367636.27,21.36
495719.06,28.8,15.74,367465.1,21.35
495443.86,28.79,15.73,367361.43,21.35
495443.86,28.79,15.73,367361.43,21.35
495443.86,28.79,15.73,367361.43,21.35
495668.22,28.82,15.75,367424.68,21.36
495513.82,28.83,15.76,367214.51,21.36
494909.1,28.86,15.79,367316.61,21.42
493863.94,28.93,15.87,366999.27,21.5
493708.55,28.94,15.88,366978.11,21.51
493542.28,28.95,15.88,366881.84,21.52
493577.91,28.97,15.9,366828.94,21.53
493859.35,28.99,15.93,366713.7,21.53
493704.95,29.0,15.93,366680.22,21.54
493550.56,29.01,15.94,367153.93,21.58
493742.81,29.03,15.96,367013.15,21.58
493602.77,29.04,15.97,366769.05,21.58
493695.01,29.06,16.0,367889.54,21.66
493695.01,29.06,16.0,367868.12,21.65
493487.66,29.05,15.99,367664.3,21.64
493519.77,29.07,16.0,367553.63,21.65
493519.77,29.07,16.0,367575.65,21.65
493555.4,29.08,16.02,367706.68,21.67
493401.0,29.09,16.03,367577.15,21.67
493401.0,29.09,16.03,367555.13,21.67
493246.6,29.1,16.04,367441.06,21.68
493528.05,29.13,16.06,367654.83,21.7
493392.95,29.13,16.07,367523.96,21.7
493252.9,29.14,16.08,367458.31,21.71
493658.64,29.18,16.12,368508.83,21.79
493658.64,29.18,16.12,368533.46,21.79
493694.27,29.2,16.14,368526.93,21.8
493385.48,29.22,16.16,368328.74,21.81
492698.92,29.2,16.13,367538.04,21.78
492544.53,29.21,16.14,367778.28,21.81
492544.53,29.21,16.14,367809.68,21.81
492409.43,29.21,16.15,367541.89,21.81
492248.6,29.22,16.16,367856.58,21.84
492570.99,29.25,16.19,368007.22,21.85
492588.42,29.26,16.19,368209.83,21.87
492526.93,29.26,16.2,368041.17,21.87
492329.46,29.26,16.19,367843.69,21.86
492868.73,29.29,16.23,368032.31,21.87
492365.09,29.27,16.21,367865.71,21.87
492056.29,29.29,16.23,367694.66,21.89
491011.13,29.37,16.3,367361.67,21.97
491045.47,29.39,16.32,367388.37,21.99
490910.37,29.39,16.33,367283.01,21.99
491185.38,29.42,16.36,367728.0,22.03
490958.13,29.41,16.35,367438.08,22.01
490813.14,29.42,16.36,367292.39,22.02
490636.47,29.43,16.36,367576.66,22.05
490672.1,29.45,16.38,367619.88,22.06
490672.1,29.45,16.38,367620.07,22.06
490517.7,29.46,16.39,367474.89,22.07
490363.3,29.46,16.4,367623.44,22.09
490208.91,29.47,16.41,367434.75,22.09
490073.81,29.48,16.42,367346.11,22.1
489912.98,29.49,16.43,367304.24,22.11
490182.8,29.52,16.46,367944.12,22.16
490218.43,29.54,16.48,367937.58,22.17
490324.26,29.55,16.49,367934.64,22.18
490169.86,29.56,16.5,367750.72,22.18
489762.55,29.55,16.48,367343.41,22.16
490043.99,29.57,16.51,367381.9,22.17
489668.15,29.56,16.49,367762.09,22.2
489702.48,29.57,16.51,367674.37,22.21
489567.38,29.58,16.52,367661.26,22.22
489427.34,29.59,16.53,368089.96,22.26
488427.34,29.55,16.49,367089.96,22.21
488350.75,29.56,16.5,366559.92,22.19
488086.16,29.57,16.5,366450.89,22.2
488121.79,29.59,16.52,366444.35,22.21
487967.39,29.6,16.53,366298.04,22.22
488409.62,29.63,16.56,366550.78,22.23
488104.86,29.62,16.55,366364.02,22.23
487950.47,29.62,16.56,366220.05,22.23
487815.37,29.63,16.57,367132.49,22.3
488182.48,29.67,16.6,367826.03,22.35
487913.45,29.65,16.59,367532.97,22.34
487913.45,29.65,16.59,367558.89,22.34
486913.45,29.61,16.55,366558.89,22.29
486913.45,29.61,16.55,366532.97,22.29
487316.82,29.64,16.58,366674.31,22.31
487316.82,29.64,16.58,366674.31,22.31
487017.0,29.64,16.58,365908.14,22.27
487101.97,29.65,16.59,366154.84,22.29
487137.6,29.67,16.61,366181.63,22.3
486983.21,29.68,16.61,366052.88,22.31
486828.81,29.69,16.62,365940.63,22.32
486674.41,29.7,16.63,366116.0,22.34
486515.68,29.69,16.63,365957.27,22.33
486380.58,29.7,16.64,365870.95,22.34
486380.58,29.7,16.64,365898.82,22.34
486547.1,29.72,16.66,365761.94,22.34
486835.78,29.75,16.68,366476.34,22.39
486503.65,29.74,16.67,366206.23,22.38
486802.06,29.76,16.7,366647.61,22.42
486802.06,29.76,16.7,366628.0,22.41
487165.04,29.79,16.73,366638.6,22.42
487010.64,29.8,16.74,366445.85,22.43
486856.25,29.81,16.75,366673.64,22.45
485811.09,29.89,16.83,366356.3,22.54
485656.69,29.9,16.84,366193.31,22.55
485479.58,29.9,16.83,365916.7,22.53
485479.58,29.9,16.83,365916.7,22.53
485344.48,29.91,16.84,366299.04,22.57
485187.02,29.9,16.84,366142.24,22.56
484889.67,29.89,16.82,365924.18,22.56
484728.83,29.9,16.83,365693.33,22.55
483683.68,29.98,16.92,365360.35,22.65
483306.82,29.97,16.9,365030.35,22.63
483520.72,29.99,16.93,365514.42,22.67
483200.72,29.98,16.91,365194.42,22.66
483236.35,30.0,16.93,365237.64,22.67
483081.96,30.01,16.94,365067.08,22.68
482842.25,30.0,16.93,364691.51,22.66
482842.25,30.0,16.93,364707.3,22.66
482687.86,30.01,16.94,364844.11,22.68
482533.46,30.02,16.95,364675.13,22.68
482398.36,30.03,16.96,364592.21,22.69
482258.31,30.04,16.97,365345.62,22.75
482334.96,30.06,16.99,364720.26,22.73
482334.96,30.06,16.99,364742.06,22.73
482105.87,30.06,17.0,364713.45,22.74
482668.38,30.1,17.04,364742.3,22.75
482513.99,30.11,17.05,364539.14,22.75
482359.59,30.12,17.06,364787.21,22.78
482041.3,30.11,17.04,364633.66,22.78
482322.74,30.14,17.07,364511.05,22.77
482187.64,30.15,17.08,365685.1,22.86
481842.98,30.13,17.07,365534.03,22.86
481923.58,30.15,17.09,364685.95,22.82
482702.07,30.21,17.15,366150.46,22.92
482737.7,30.23,17.17,366080.47,22.93
483019.14,30.26,17.19,365977.74,22.93
482864.74,30.27,17.2,366194.58,22.95
482403.38,30.25,17.19,365604.58,22.93
482248.99,30.26,17.2,365488.24,22.94
482113.89,30.27,17.21,365379.63,22.94
481953.06,30.28,17.22,365746.69,22.98
481953.06,30.28,17.22,365746.69,22.98
481577.22,30.27,17.2,365553.37,22.98
481463.77,30.28,17.22,365595.6,22.99
481716.84,30.31,17.24,365727.49,23.01
481889.79,30.33,17.26,365470.09,23.0
481735.39,30.34,17.27,365335.83,23.01
481735.39,30.34,17.27,365335.83,23.01
481613.16,30.35,17.28,365456.99,23.03
481493.9,30.36,17.3,367936.41,23.2
480448.74,30.45,17.38,367603.43,23.3
480450.01,30.45,17.38,367607.17,23.3
480022.45,30.5,17.43,367535.14,23.35
481913.54,30.63,17.56,368123.35,23.4
481778.44,30.64,17.57,368068.91,23.41
481778.44,30.64,17.57,368109.42,23.41
481617.61,30.65,17.58,368013.93,23.42
481226.33,30.63,17.57,367643.93,23.4
481067.6,30.63,17.56,367485.2,23.39
480912.21,30.64,17.57,367579.61,23.42
480444.08,30.62,17.56,366628.71,23.37
480277.81,30.63,17.57,366423.3,23.37
480102.59,30.63,17.57,366213.11,23.37
480102.59,30.63,17.57,366213.11,23.37
480138.22,30.66,17.59,366256.33,23.39
480138.22,30.66,17.59,366256.33,23.39
480311.18,30.68,17.62,366071.17,23.38
480156.78,30.69,17.63,366007.21,23.39
480002.38,30.7,17.64,366127.85,23.42
480285.66,30.73,17.66,365994.84,23.42
480124.83,30.74,17.67,366497.61,23.46
479969.44,30.75,17.68,366547.34,23.48
480247.23,30.77,17.71,366807.0,23.51
480247.23,30.77,17.71,366807.0,23.51
480247.23,30.77,17.71,366778.61,23.5
480247.23,30.77,17.71,366778.61,23.5
480247.23,30.77,17.71,366778.61,23.5
479873.17,30.76,17.7,366687.43,23.5
479445.6,30.81,17.75,366615.39,23.56
479310.51,30.82,17.76,366489.77,23.57
479149.67,30.83,17.77,366622.75,23.59
478994.29,30.84,17.78,366490.56,23.6
478828.01,30.85,17.79,366354.45,23.6
478620.66,30.84,17.78,366137.57,23.59
478656.29,30.86,17.8,366088.04,23.61
478501.89,30.87,17.81,365975.93,23.61
478505.7,30.87,17.81,366009.81,23.62
478505.7,30.87,17.81,365945.53,23.61
478304.68,30.87,17.8,365722.4,23.6
478586.12,30.89,17.83,365752.86,23.61
478431.73,30.9,17.84,365883.37,23.63
478436.8,30.9,17.84,365961.41,23.64
478301.7,30.92,17.85,365826.16,23.65
478559.25,30.94,17.88,365719.06,23.65
478592.59,30.96,17.9,366658.37,23.72
478426.32,30.97,17.91,366501.33,23.73
478650.68,31.0,17.94,366564.57,23.74
478653.22,31.0,17.94,366565.75,23.74
478498.82,31.01,17.95,366355.57,23.74
478533.15,31.03,17.97,366297.31,23.75
478378.76,31.04,17.98,366445.48,23.78
478378.76,31.04,17.98,366445.48,23.78
478378.76,31.04,17.98,366445.48,23.78
478243.66,31.05,17.99,366363.7,23.79
478082.83,31.06,18.0,366241.37,23.8
477794.45,31.05,17.98,366138.23,23.79
477639.06,31.06,17.99,366469.81,23.83
477472.78,31.07,18.0,366443.94,23.84
476427.63,31.16,18.1,366110.96,23.95
476463.26,31.19,18.12,366040.96,23.96
476154.46,31.21,18.14,366096.19,23.99
476327.42,31.23,18.17,365937.67,23.99
475951.58,31.22,18.15,365537.34,23.97
476252.32,31.25,18.18,365504.91,23.98
476093.59,31.24,18.17,365346.44,23.97
475932.76,31.25,18.18,365829.02,24.02
475777.37,31.26,18.19,365836.91,24.04
475611.09,31.27,18.2,365859.45,24.05
475646.73,31.29,18.23,365863.73,24.07
475492.33,31.3,18.24,365697.8,24.07
475172.33,31.29,18.22,365377.8,24.06
475017.93,31.3,18.23,365521.41,24.08
474863.53,31.31,18.24,365362.26,24.09
474728.43,31.32,18.26,365300.08,24.1
474355.71,31.3,18.24,365054.92,24.09
474383.61,31.32,18.26,365278.55,24.12
474083.14,31.31,18.25,364973.45,24.1
473927.75,31.32,18.26,364751.33,24.11
473761.47,31.33,18.27,364844.93,24.13
473797.1,31.35,18.29,364888.15,24.15
473797.1,31.35,18.29,364888.15,24.15
473642.71,31.36,18.3,364760.79,24.15
473642.71,31.36,18.3,364760.79,24.15
473677.04,31.38,18.32,364635.23,24.16
473677.04,31.38,18.32,364635.23,24.16
472631.88,31.48,18.42,364302.25,24.26
472631.88,31.48,18.42,364302.25,24.26
472631.88,31.48,18.42,364302.25,24.26
472913.33,31.51,18.44,364566.04,24.29
472966.96,31.53,18.47,364451.01,24.3
472969.5,31.53,18.47,364452.09,24.3
472808.67,31.54,18.48,364293.5,24.3
471763.51,31.64,18.57,363960.52,24.41
471608.12,31.65,18.59,364547.82,24.47
471441.85,31.66,18.6,364476.52,24.48
471477.48,31.68,18.62,364519.74,24.5
471323.08,31.69,18.63,364362.96,24.5
470947.24,31.68,18.62,364169.4,24.5
470792.84,31.69,18.63,364341.68,24.52
470827.17,31.71,18.65,364240.08,24.53
470827.17,31.71,18.65,364240.08,24.53
470692.07,31.72,18.66,364125.81,24.54
470975.31,31.75,18.69,364036.28,24.54
470975.31,31.75,18.69,364036.28,24.54
470832.84,31.75,18.68,364462.22,24.57
470726.65,31.74,18.68,364353.29,24.57
470571.26,31.75,18.69,364346.99,24.58
470404.99,31.76,18.7,364280.11,24.6
470440.62,31.79,18.72,364306.89,24.62
470286.22,31.8,18.73,364118.46,24.62
470320.55,31.82,18.75,364070.41,24.63
470610.22,31.85,18.78,364308.53,24.65
470610.22,31.85,18.78,364308.53,24.65
470663.85,31.87,18.8,364206.44,24.66
470663.85,31.87,18.8,364227.86,24.66
470503.02,31.88,18.81,364056.69,24.67
470347.63,31.89,18.83,364131.68,24.69
470347.63,31.89,18.83,364131.68,24.69
470347.63,31.89,18.83,364110.26,24.69
470120.93,31.88,18.82,364719.09,24.73
469954.65,31.89,18.83,364539.76,24.74
470426.12,31.93,18.87,364582.09,24.75
470271.73,31.95,18.88,364425.9,24.76
470117.33,31.96,18.89,364338.14,24.77
469962.93,31.97,18.9,364660.75,24.8
469827.83,31.98,18.92,364342.05,24.8
469451.99,31.96,18.9,364408.94,24.81
469311.94,31.98,18.91,365134.42,24.88
469388.59,32.0,18.94,364738.42,24.87
469388.59,32.0,18.94,364763.05,24.87
469158.23,32.01,18.94,364479.75,24.86
469193.86,32.03,18.97,364484.03,24.88
469193.86,32.03,18.97,364484.22,24.88
469475.3,32.06,19.0,364333.87,24.88
469475.3,32.06,19.0,364333.87,24.88
469099.46,32.04,18.98,364607.25,24.91
468945.06,32.06,18.99,364275.06,24.9
469226.5,32.09,19.02,364255.98,24.91
469091.41,32.1,19.03,365377.57,25.0
469091.41,32.1,19.03,365356.16,25.0
469091.41,32.1,19.03,365377.94,25.0
469014.45,32.11,19.05,365341.02,25.02
468863.27,32.13,19.06,364443.37,24.97
468823.08,32.14,19.08,364879.0,25.02
469294.56,32.18,19.12,364921.33,25.03
469140.16,32.2,19.13,364765.13,25.03
468728.87,32.18,19.11,364331.45,25.01
468728.87,32.18,19.11,364332.71,25.01
468353.03,32.16,19.1,364576.11,25.04
468198.63,32.17,19.11,364471.55,25.05
468232.97,32.19,19.13,364347.98,25.05
467187.81,32.3,19.24,364015.0,25.17
