ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5a66-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
757184.47,34.18,20.59,522524.67,23.59
757184.47,34.18,20.59,522524.67,23.59
757453.29,34.2,20.61,522513.95,23.59
757317.33,34.21,20.62,523137.73,23.63
757249.1,34.22,20.63,523043.72,23.64
757172.98,34.24,20.64,523230.77,23.66
757224.67,34.25,20.66,523230.95,23.67
757088.71,34.26,20.66,523230.58,23.68
757140.4,34.28,20.68,523230.58,23.69
757140.4,34.28,20.68,523230.58,23.69
757145.1,34.28,20.68,523286.94,23.69
757145.1,34.28,20.68,523286.94,23.69
757196.79,34.29,20.7,523297.59,23.7
757060.83,34.3,20.7,523286.94,23.71
756924.87,34.31,20.71,523332.55,23.72
757193.7,34.33,20.73,523944.02,23.75
757057.74,34.34,20.74,524257.91,23.78
757109.43,34.35,20.76,524258.09,23.79
756973.47,34.36,20.77,524257.72,23.8
757025.16,34.38,20.78,524257.72,23.81
756889.2,34.39,20.79,524267.23,23.82
757124.97,34.41,20.81,524257.72,23.82
756989.01,34.42,20.82,524257.72,23.84
756853.05,34.43,20.83,524960.88,23.88
756508.27,34.42,20.82,524579.31,23.87
756510.61,34.42,20.82,524582.21,23.87
756562.31,34.43,20.84,524783.07,23.88
756426.35,34.44,20.85,524782.87,23.9
756431.04,34.44,20.85,524785.04,23.9
756482.73,34.46,20.86,524785.04,23.9
756482.73,34.46,20.86,524826.29,23.91
756346.77,34.47,20.87,524826.29,23.92
756615.6,34.49,20.89,524871.26,23.92
756667.29,34.5,20.91,524840.16,23.93
756674.34,34.5,20.91,524842.43,23.93
756674.34,34.5,20.91,524888.08,23.93
756362.61,34.49,20.9,524602.83,23.92
756204.2,34.49,20.89,524444.93,23.92
756068.24,34.5,20.9,524432.39,23.93
755932.28,34.51,20.91,524506.56,23.94
755829.89,34.52,20.92,525162.03,23.98
755456.23,34.51,20.91,524871.06,23.98
755725.05,34.53,20.93,524870.86,23.98
755589.09,34.54,20.94,524870.86,23.99
755453.14,34.55,20.95,524919.45,24.01
755245.88,34.54,20.95,524979.16,24.01
755522.34,34.56,20.97,524886.86,24.01
755325.73,34.56,20.96,525214.3,24.03
755377.42,34.58,20.98,525071.22,24.03
755429.11,34.59,20.99,525012.45,24.04
755697.93,34.61,21.01,524957.86,24.04
755386.11,34.6,21.01,525994.19,24.1
755220.38,34.61,21.02,525717.91,24.09
755489.21,34.63,21.04,525717.71,24.1
755353.25,34.64,21.05,525717.71,24.11
755589.02,34.66,21.07,525747.54,24.12
755453.06,34.67,21.08,525724.6,24.13
755317.1,34.68,21.08,525717.71,24.14
755181.14,34.69,21.09,526269.67,24.17
754846.35,34.68,21.09,525886.29,24.16
754851.05,34.68,21.09,525900.04,24.16
754851.05,34.68,21.09,525854.39,24.16
754748.05,34.69,21.1,525886.74,24.17
754579.13,34.7,21.11,526137.76,24.2
754847.96,34.72,21.13,526137.57,24.2
754712.0,34.73,21.14,526137.57,24.21
754763.69,34.75,21.15,526137.57,24.22
754627.73,34.76,21.16,526300.32,24.24
754491.77,34.77,21.17,526146.98,24.24
754146.98,34.76,21.16,526258.92,24.25
754213.61,34.77,21.18,527023.28,24.3
754581.03,34.81,21.21,527229.68,24.32
754309.11,34.83,21.23,527234.5,24.34
753221.44,34.91,21.31,527234.3,24.43
753085.48,34.92,21.32,527229.77,24.44
753354.3,34.94,21.34,527229.33,24.45
753009.52,34.93,21.33,527337.46,24.46
752873.56,34.94,21.34,527332.39,24.47
752413.97,34.93,21.33,526870.28,24.46
752278.01,34.94,21.34,526844.1,24.47
751996.29,34.93,21.33,526552.15,24.46
751924.19,34.94,21.35,526901.52,24.49
751724.37,34.95,21.35,526535.23,24.48
751588.41,34.96,21.36,526535.04,24.49
751452.45,34.97,21.37,526535.04,24.5
751316.49,34.98,21.38,526536.89,24.51
751592.95,35.0,21.4,526535.17,24.52
751456.99,35.01,21.41,526842.59,24.55
751321.03,35.02,21.42,526741.08,24.55
751372.72,35.04,21.44,526705.52,24.56
751236.76,35.05,21.45,527164.27,24.59
751122.76,35.04,21.45,527004.46,24.59
751122.76,35.04,21.45,527004.46,24.59
750986.8,35.05,21.46,527004.26,24.6
750850.84,35.06,21.47,527004.26,24.61
751119.67,35.08,21.49,527044.48,24.62
750922.29,35.08,21.48,527012.98,24.62
750922.29,35.08,21.48,527065.65,24.62
751198.75,35.1,21.51,527056.93,24.63
751434.52,35.12,21.53,527400.57,24.65
751298.56,35.13,21.54,527389.84,24.66
751170.07,35.14,21.55,527309.09,24.67
751026.64,35.15,21.56,528088.14,24.72
751078.33,35.17,21.57,528088.32,24.73
750487.08,35.15,21.56,527497.07,24.71
750538.77,35.17,21.57,527496.69,24.72
750206.35,35.16,21.56,527083.47,24.7
750258.04,35.17,21.58,527083.47,24.71
750122.08,35.18,21.59,527083.47,24.72
750173.77,35.2,21.6,527158.31,24.74
750225.46,35.22,21.62,527314.23,24.75
750494.29,35.24,21.64,527373.15,24.76
750678.0,35.26,21.66,528720.6,24.83
750542.04,35.27,21.67,528720.41,24.84
750406.08,35.28,21.68,528720.41,24.86
750406.08,35.28,21.68,528720.41,24.86
750589.8,35.3,21.7,528851.13,24.87
750245.01,35.29,21.69,528462.62,24.86
750109.05,35.3,21.7,528450.6,24.87
750160.74,35.31,21.72,528590.59,24.88
749871.07,35.31,21.71,528372.08,24.88
749581.4,35.3,21.7,528233.62,24.87
749599.42,35.31,21.72,529532.39,24.95
749881.19,35.34,21.75,529169.38,24.94
750150.01,35.36,21.77,529169.19,24.94
750014.05,35.37,21.78,529169.19,24.96
750015.57,35.37,21.78,529169.7,24.96
749879.61,35.38,21.79,529273.16,24.97
749547.24,35.38,21.78,528809.75,24.96
749202.46,35.37,21.78,528791.62,24.97
749202.46,35.37,21.78,528791.62,24.97
749066.5,35.38,21.79,528878.89,24.98
750138.73,35.45,21.85,531335.56,25.11
750155.42,35.46,21.86,530628.21,25.08
750122.66,35.47,21.88,530366.3,25.08
749986.7,35.48,21.89,530366.1,25.09
749850.74,35.49,21.9,530366.1,25.1
749714.78,35.5,21.91,530378.47,25.12
749766.47,35.52,21.92,530373.21,25.13
749608.06,35.51,21.92,530214.8,25.12
749472.1,35.52,21.93,530207.69,25.13
749744.14,35.55,21.95,530566.63,25.16
749637.23,35.54,21.95,530461.49,25.15
749641.93,35.54,21.95,530477.4,25.15
749693.62,35.56,21.96,530708.49,25.17
749693.62,35.56,21.96,530708.49,25.17
749745.31,35.58,21.98,530972.86,25.2
749609.35,35.59,21.99,530972.67,25.21
749661.05,35.6,22.01,530972.67,25.22
749503.39,35.6,22.0,530840.85,25.21
749367.43,35.61,22.01,530871.08,25.23
749636.26,35.63,22.03,531055.09,25.24
749500.3,35.64,22.04,530978.06,25.25
749364.34,35.65,22.05,530958.49,25.26
749155.0,35.65,22.05,532106.48,25.32
748961.05,35.64,22.05,531956.52,25.32
748633.05,35.63,22.04,531741.96,25.31
748600.09,35.65,22.05,531090.71,25.29
748868.91,35.67,22.07,531090.52,25.3
748496.86,35.67,22.07,530726.13,25.29
748548.55,35.69,22.09,530726.13,25.3
748412.59,35.7,22.1,530726.13,25.31
748276.63,35.71,22.11,530767.6,25.33
748328.32,35.72,22.13,530733.38,25.34
748380.01,35.74,22.14,530731.32,25.35
748431.71,35.76,22.16,530726.13,25.35
748086.92,35.75,22.15,531622.95,25.4
748086.92,35.75,22.15,531622.95,25.4
748355.75,35.77,22.17,531886.0,25.42
748219.79,35.78,22.18,531885.8,25.43
747875.0,35.77,22.17,531532.63,25.42
747739.04,35.78,22.18,531532.63,25.43
748015.5,35.8,22.21,531533.14,25.44
747818.89,35.8,22.2,531723.77,25.45
748087.71,35.82,22.22,531751.66,25.46
748087.71,35.82,22.22,531751.66,25.46
748087.71,35.82,22.22,531751.66,25.46
747742.93,35.81,22.21,531734.48,25.47
748759.15,35.88,22.28,534259.66,25.6
748472.88,35.88,22.28,533542.14,25.57
748336.92,35.89,22.29,533541.94,25.59
748200.96,35.9,22.3,533541.94,25.6
747880.96,35.89,22.29,533221.94,25.59
747745.0,35.9,22.3,533301.13,25.6
747313.26,35.89,22.3,532251.19,25.57
747177.3,35.91,22.31,532351.27,25.58
746529.44,35.89,22.3,531861.71,25.57
746581.14,35.91,22.31,531682.44,25.57
746581.14,35.91,22.31,531682.44,25.57
746977.94,35.93,22.34,532312.2,25.61
746853.17,35.93,22.33,531937.09,25.59
746904.86,35.95,22.35,531893.38,25.6
746768.9,35.96,22.36,532482.51,25.64
746632.94,35.97,22.37,532482.31,25.65
746909.41,35.99,22.39,532495.82,25.66
746751.75,35.99,22.39,532338.79,25.65
746803.45,36.0,22.41,532325.29,25.66
746611.26,36.0,22.4,532099.5,25.65
746475.3,36.01,22.41,532472.01,25.68
746132.88,36.0,22.4,532464.11,25.69
746095.8,36.01,22.42,534134.69,25.78
746014.94,36.03,22.43,533311.93,25.76
746109.06,36.05,22.45,533021.09,25.75
745589.04,36.04,22.45,532356.28,25.73
745985.84,36.07,22.47,532356.09,25.74
745630.85,36.06,22.46,532356.09,25.74
745899.68,36.08,22.48,532358.26,25.75
745899.68,36.08,22.48,532358.26,25.75
745951.37,36.1,22.5,532357.26,25.76
744951.37,36.07,22.47,531357.26,25.72
745003.06,36.08,22.49,531356.09,25.73
744867.1,36.09,22.5,531356.09,25.75
744918.79,36.11,22.51,531747.61,25.78
744970.48,36.13,22.53,532086.34,25.8
745022.18,36.14,22.55,532681.39,25.84
744886.22,36.15,22.56,532681.2,25.85
744750.26,36.17,22.57,532681.2,25.87
744933.97,36.19,22.59,532689.31,25.88
744798.01,36.2,22.6,533091.25,25.91
744662.05,36.21,22.61,532839.35,25.91
744713.74,36.22,22.63,533264.18,25.94
744765.43,36.24,22.64,533317.35,25.95
744420.65,36.23,22.64,533005.54,25.94
744472.34,36.25,22.65,533118.94,25.96
744524.03,36.27,22.67,533119.12,25.97
744792.86,36.29,22.69,533118.75,25.97
744458.07,36.28,22.68,533118.75,25.98
744785.91,36.3,22.71,533133.24,25.99
744785.91,36.3,22.71,533133.24,25.99
744649.95,36.31,22.72,533127.64,26.0
744513.99,36.32,22.73,533118.75,26.01
744513.99,36.32,22.73,533118.75,26.01
744208.22,36.32,22.72,533557.2,26.04
744008.54,36.31,22.72,533492.23,26.04
744060.23,36.33,22.73,533411.93,26.04
743924.27,36.34,22.74,533236.95,26.05
744193.1,36.36,22.77,534080.31,26.1
744057.14,36.37,22.78,534080.12,26.11
744108.83,36.39,22.79,534080.12,26.12
743972.87,36.4,22.8,534080.12,26.13
743836.91,36.41,22.82,534113.55,26.15
743639.53,36.41,22.81,533877.35,26.14
743908.36,36.43,22.83,533868.97,26.14
743772.4,36.44,22.84,533843.91,26.16
743525.63,36.43,22.84,534348.01,26.18
743577.33,36.45,22.86,534422.21,26.2
743577.33,36.45,22.86,534422.21,26.2
743527.33,36.45,22.85,534372.21,26.2
743391.37,36.46,22.87,534273.98,26.2
743255.41,36.47,22.88,534273.79,26.22
743119.45,36.48,22.89,534313.41,26.23
743355.22,36.51,22.91,534275.38,26.24
743219.26,36.52,22.92,534273.86,26.25
743083.3,36.53,22.93,534520.05,26.28
743083.3,36.53,22.93,534520.05,26.28
742947.34,36.54,22.94,534428.57,26.28
742818.84,36.55,22.96,534336.96,26.29
743087.84,36.57,22.98,535113.39,26.34
742951.88,36.58,22.99,535113.2,26.35
743003.57,36.6,23.01,535113.2,26.36
742867.61,36.61,23.02,535126.65,26.37
742529.62,36.6,23.01,534727.43,26.36
742581.31,36.62,23.03,534720.88,26.37
742365.51,36.62,23.02,534556.27,26.37
742365.51,36.62,23.02,534556.27,26.37
742634.33,36.64,23.04,534549.36,26.37
742634.33,36.64,23.04,534549.36,26.37
742686.02,36.65,23.06,534549.36,26.38
742341.24,36.65,23.05,535006.61,26.41
742205.28,36.66,23.06,534963.07,26.42
742256.97,36.67,23.08,535247.74,26.45
742525.8,36.7,23.1,535247.54,26.45
742328.42,36.69,23.1,535247.54,26.46
742192.46,36.7,23.11,535301.44,26.47
741996.29,36.7,23.1,535111.05,26.47
742330.83,36.72,23.12,535067.15,26.47
742189.14,36.72,23.12,535057.16,26.47
742053.18,36.73,23.13,535579.57,26.51
742104.87,36.75,23.15,535344.44,26.51
741968.91,36.76,23.16,535266.43,26.52
742217.01,36.79,23.19,536445.25,26.59
741888.54,36.79,23.19,535979.14,26.58
741752.58,36.8,23.2,535978.95,26.59
741616.62,36.81,23.22,535978.95,26.6
741885.44,36.83,23.24,535978.95,26.61
740885.44,36.8,23.21,534978.95,26.57
740885.44,36.8,23.21,534955.55,26.57
740749.48,36.81,23.22,534984.65,26.59
740613.52,36.83,23.23,534966.25,26.6
740268.74,36.82,23.22,534955.55,26.61
740132.78,36.83,23.23,535248.36,26.63
739937.37,36.82,23.23,535046.37,26.63
739989.06,36.84,23.24,535087.54,26.64
739853.1,36.85,23.26,534975.82,26.65
740036.81,36.87,23.28,534975.62,26.66
740088.51,36.89,23.29,534975.62,26.67
739952.55,36.9,23.31,534975.62,26.68
739662.87,36.89,23.3,534993.86,26.68
739526.91,36.9,23.31,535097.67,26.7
739311.11,36.9,23.3,534881.35,26.7
739362.8,36.92,23.32,534819.28,26.7
739546.51,36.94,23.34,534775.62,26.71
739546.51,36.94,23.34,534799.31,26.71
739598.2,36.95,23.36,534782.99,26.72
739462.24,36.97,23.37,535696.37,26.78
739698.01,36.99,23.39,535696.18,26.79
739966.84,37.01,23.41,535696.18,26.79
739830.88,37.02,23.43,535711.12,26.81
739830.88,37.02,23.43,535693.06,26.81
739619.04,37.02,23.42,535486.02,26.8
739483.08,37.03,23.43,535483.48,26.81
739347.13,37.04,23.44,535817.19,26.84
739002.34,37.03,23.43,535807.09,26.85
738881.32,37.04,23.45,535581.74,26.85
739133.15,37.07,23.48,536596.17,26.92
739133.15,37.07,23.48,536612.92,26.92
738786.55,37.07,23.48,536114.31,26.9
738650.59,37.08,23.49,536114.11,26.92
738514.63,37.1,23.5,536114.11,26.93
738378.67,37.11,23.51,536115.17,26.94
738430.36,37.13,23.53,536114.12,26.95
738699.18,37.15,23.55,536114.11,26.96
738364.4,37.14,23.54,536156.97,26.97
738074.73,37.13,23.53,535833.0,26.96
737938.77,37.14,23.55,535813.83,26.97
737802.81,37.15,23.56,535790.14,26.98
737802.81,37.15,23.56,535781.26,26.98
738079.27,37.18,23.58,536454.17,27.02
737736.85,37.17,23.57,536074.64,27.01
737920.56,37.19,23.59,536074.44,27.02
738189.38,37.21,23.62,536074.44,27.02
737855.57,37.2,23.61,535737.96,27.01
737510.79,37.19,23.6,535737.96,27.02
737779.61,37.22,23.62,535943.85,27.03
737831.3,37.23,23.64,535832.57,27.04
738015.01,37.26,23.66,535899.15,27.05
737879.05,37.27,23.67,537271.87,27.14
737938.21,37.29,23.69,537084.46,27.14
737938.21,37.29,23.69,537062.35,27.14
737938.21,37.29,23.69,537033.41,27.13
737794.79,37.3,23.7,536797.66,27.14
737658.83,37.31,23.71,536797.47,27.15
737710.52,37.33,23.73,536797.47,27.16
737762.21,37.35,23.75,536806.79,27.17
737562.54,37.34,23.74,537019.66,27.19
737798.31,37.36,23.77,537010.51,27.19
737488.55,37.36,23.76,536656.89,27.18
737757.37,37.38,23.78,536656.72,27.19
737757.37,37.38,23.78,536689.73,27.19
737621.41,37.39,23.79,537116.46,27.23
737673.1,37.41,23.81,537446.29,27.25
737537.14,37.42,23.82,537659.98,27.28
737588.83,37.44,23.84,537659.98,27.29
737589.59,37.44,23.84,537661.95,27.29
737254.81,37.43,23.83,537693.4,27.3
737118.85,37.44,23.85,537693.4,27.31
737380.04,37.46,23.87,537693.4,27.32
737244.08,37.48,23.88,537693.4,27.33
736896.93,37.47,23.87,537693.4,27.34
736948.62,37.49,23.89,537734.56,27.35
736730.2,37.48,23.88,537531.8,27.35
736536.24,37.47,23.88,537259.09,27.34
736400.28,37.49,23.89,537269.19,27.35
736669.11,37.51,23.91,537342.87,27.36
736669.11,37.51,23.91,537342.87,27.36
736678.38,37.51,23.91,537372.17,27.36
736542.42,37.52,23.93,538065.49,27.41
736594.11,37.54,23.94,538065.67,27.42
736458.15,37.55,23.96,538065.29,27.44
736458.15,37.55,23.96,538065.29,27.44
736458.15,37.55,23.96,538065.29,27.44
736113.36,37.54,23.95,537703.2,27.42
736447.9,37.57,23.97,537703.2,27.43
736184.81,37.56,23.97,537732.16,27.44
735640.97,37.61,24.02,538220.01,27.52
735824.68,37.63,24.04,538345.68,27.53
736060.45,37.66,24.06,538345.49,27.54
736336.91,37.68,24.08,538345.49,27.55
736200.95,37.69,24.1,538350.13,27.56
736384.67,37.71,24.12,538358.42,27.57
736248.71,37.73,24.13,538351.65,27.59
736300.4,37.74,24.15,538381.12,27.6
736164.44,37.76,24.16,539424.72,27.67
736216.13,37.78,24.18,539788.95,27.7
736267.82,37.79,24.2,539789.13,27.71
736068.15,37.79,24.19,539663.72,27.7
735932.19,37.8,24.2,539663.34,27.72
735589.77,37.79,24.2,539202.95,27.7
735641.46,37.81,24.21,539202.95,27.71
735505.5,37.82,24.23,539203.48,27.73
735369.54,37.83,24.24,539214.97,27.74
735233.58,37.85,24.25,539211.69,27.76
735285.27,37.87,24.27,539219.41,27.77
735336.96,37.88,24.29,539954.08,27.82
735520.68,37.91,24.31,539953.89,27.83
735520.68,37.91,24.31,539953.89,27.83
735572.37,37.92,24.33,539953.89,27.84
735436.41,37.94,24.34,539975.6,27.85
735708.44,37.96,24.37,539955.02,27.86
735977.27,37.99,24.39,539953.89,27.87
736028.96,38.0,24.41,539953.89,27.88
735893.0,38.02,24.42,541186.3,27.96
735757.04,38.03,24.43,541344.37,27.98
735412.26,38.02,24.42,540955.85,27.97
735276.3,38.03,24.44,540955.65,27.98
735140.34,38.05,24.45,540955.65,28.0
735004.38,38.06,24.46,540984.55,28.01
734868.42,38.07,24.48,540987.35,28.03
734654.13,38.06,24.47,540791.74,28.02
734518.17,38.08,24.48,540760.04,28.03
734397.14,38.09,24.49,541562.65,28.09
734397.14,38.09,24.49,541533.13,28.09
734279.21,38.1,24.51,540965.46,28.07
734602.21,38.13,24.53,541222.44,28.09
734871.04,38.15,24.56,541222.24,28.1
734735.08,38.17,24.57,541222.24,28.11
734786.77,38.19,24.59,541222.24,28.13
734587.09,38.18,24.58,541178.53,28.13
734451.13,38.19,24.6,541200.48,28.14
734161.46,38.18,24.59,541083.76,28.14
733967.51,38.18,24.58,540811.16,28.13
733831.55,38.19,24.59,540795.44,28.14
733553.55,38.18,24.59,540488.48,28.13
733417.59,38.2,24.6,540482.26,28.15
733314.59,38.21,24.61,540636.72,28.17
733145.67,38.22,24.62,541105.26,28.21
733197.36,38.24,24.64,541105.07,28.22
733061.4,38.25,24.66,541115.85,28.24
733113.1,38.27,24.68,541108.74,28.25
732977.14,38.28,24.69,541107.53,28.26
732977.14,38.28,24.69,541140.51,28.26
732841.18,38.3,24.7,541143.42,28.28
732659.25,38.29,24.7,540961.5,28.27
732710.95,38.31,24.72,540959.56,28.29
732574.99,38.32,24.73,541610.0,28.33
732232.55,38.32,24.72,541236.99,28.32
732501.37,38.34,24.74,541491.04,28.34
732343.72,38.33,24.74,541339.0,28.34
732207.76,38.35,24.75,541338.81,28.35
732259.45,38.37,24.77,541338.81,28.36
732123.49,38.38,24.78,541338.81,28.38
732007.51,38.38,24.78,541182.6,28.37
732059.2,38.4,24.8,541194.29,28.39
731850.4,38.39,24.79,541086.83,28.38
731800.4,38.39,24.79,541036.83,28.38
731852.09,38.41,24.81,541037.39,28.39
731716.13,38.42,24.82,541026.14,28.41
731899.85,38.44,24.85,541848.28,28.46
731899.85,38.44,24.85,541826.03,28.46
731763.89,38.46,24.86,541839.76,28.48
731815.58,38.48,24.88,541839.94,28.49
731679.62,38.49,24.89,541839.57,28.5
731948.44,38.51,24.92,541839.57,28.51
731953.14,38.51,24.92,541853.31,28.51
731817.18,38.53,24.93,541878.11,28.53
731482.4,38.52,24.92,541853.31,28.53
731346.44,38.53,24.93,541966.9,28.55
731210.48,38.54,24.95,541941.35,28.57
731052.82,38.54,24.94,541785.45,28.56
730916.86,38.55,24.96,541744.46,28.57
730866.86,38.55,24.95,541694.46,28.57
730866.86,38.55,24.95,541694.46,28.57
730730.91,38.56,24.97,541902.23,28.6
731007.37,38.59,24.99,541902.04,28.6
730664.95,38.58,24.98,541902.04,28.61
730716.64,38.6,25.0,541902.04,28.62
730985.46,38.62,25.03,541920.98,28.63
730849.5,38.63,25.04,541902.09,28.65
730713.54,38.65,25.05,542073.6,28.67
730577.58,38.66,25.07,542077.49,28.69
730449.09,38.67,25.08,541982.24,28.7
730305.66,38.69,25.09,542594.68,28.74
730169.7,38.7,25.11,542531.34,28.76
730169.7,38.7,25.11,542556.15,28.76
730033.74,38.71,25.12,542543.41,28.77
729689.72,38.71,25.11,542168.09,28.76
729873.43,38.73,25.13,542622.16,28.79
729925.12,38.75,25.15,542445.95,28.8
729789.16,38.76,25.17,542172.71,28.8
729653.2,38.78,25.18,542942.62,28.85
729660.25,38.78,25.18,542951.98,28.85
729531.75,38.79,25.19,542622.65,28.85
729531.75,38.79,25.19,542622.65,28.85
729793.11,38.81,25.22,542969.17,28.88
729657.15,38.83,25.23,542968.98,28.89
729708.84,38.85,25.25,542968.98,28.9
729760.54,38.87,25.27,542968.98,28.92
729624.58,38.88,25.28,543002.64,28.93
729488.62,38.89,25.3,542975.12,28.95
729149.77,38.88,25.29,542764.07,28.94
729149.77,38.88,25.29,542764.07,28.94
729201.46,38.9,25.31,542761.5,28.96
729253.16,38.92,25.33,542757.92,28.97
729063.48,38.92,25.32,542610.23,28.96
728927.52,38.93,25.33,543358.64,29.02
729196.35,38.96,25.36,543358.44,29.03
729060.39,38.97,25.37,543358.44,29.04
728924.43,38.98,25.39,543360.87,29.06
728976.12,39.0,25.41,543361.07,29.07
728631.34,38.99,25.4,543381.06,29.08
728907.8,39.02,25.42,543358.44,29.09
728771.84,39.03,25.44,543930.09,29.13
728963.02,39.06,25.46,544095.68,29.15
728963.02,39.06,25.46,544095.68,29.15
728690.12,39.05,25.45,543701.92,29.14
728486.86,39.04,25.45,543491.25,29.13
728306.58,39.06,25.46,543817.78,29.16
728358.27,39.08,25.48,543817.58,29.17
728199.86,39.07,25.47,543658.92,29.17
728063.9,39.08,25.49,543669.71,29.19
727927.94,39.1,25.5,543670.04,29.2
727927.94,39.1,25.5,543652.32,29.2
727979.63,39.12,25.52,543641.68,29.21
728314.17,39.14,25.55,543691.82,29.22
728178.21,39.16,25.56,543713.58,29.24
728042.25,39.17,25.57,543761.45,29.25
727979.4,39.17,25.57,544416.74,29.29
727979.4,39.17,25.57,544435.48,29.29
727843.44,39.18,25.59,544398.51,29.31
727707.48,39.2,25.6,544398.31,29.32
727976.3,39.22,25.63,544398.31,29.33
727840.34,39.24,25.64,544510.09,29.35
727840.34,39.24,25.64,544510.09,29.35
727892.04,39.26,25.66,544512.52,29.37
727756.08,39.27,25.67,544548.72,29.38
727620.12,39.28,25.69,544529.46,29.4
727290.27,39.28,25.68,545216.39,29.44
727292.61,39.28,25.68,545218.74,29.44
727292.61,39.28,25.68,545218.74,29.44
727634.06,39.32,25.72,545261.54,29.46
727634.06,39.32,25.72,545261.54,29.46
727194.93,39.31,25.71,544836.98,29.45
727058.97,39.32,25.73,544836.78,29.47
727058.97,39.32,25.73,544836.78,29.47
726923.01,39.34,25.74,544836.78,29.48
726787.05,39.35,25.76,544842.65,29.5
726467.05,39.34,25.74,544522.65,29.49
726518.74,39.36,25.76,544521.29,29.5
726382.78,39.37,25.78,544783.16,29.53
726246.82,39.39,25.79,544716.68,29.54
726187.85,39.41,25.81,544731.39,29.56
726187.85,39.41,25.81,544822.56,29.57
725977.25,39.42,25.82,544797.96,29.58
725977.25,39.42,25.82,544797.96,29.58
725841.29,39.43,25.83,544797.76,29.6
726110.11,39.46,25.86,544797.76,29.6
726110.11,39.46,25.86,544795.35,29.6
725974.15,39.47,25.87,544833.46,29.62
725838.19,39.48,25.89,544810.48,29.64
725493.41,39.48,25.88,544795.35,29.64
725762.24,39.5,25.9,545785.55,29.7
725626.28,39.51,25.92,545137.76,29.69
725358.63,39.51,25.91,544861.48,29.68
725290.39,39.52,25.93,544730.13,29.68
725370.23,39.54,25.94,545384.39,29.73
724931.93,39.53,25.94,544829.07,29.71
724938.97,39.53,25.94,544896.22,29.71
725273.5,39.56,25.96,544896.02,29.72
725273.5,39.56,25.96,544896.02,29.72
725131.82,39.56,25.96,544896.02,29.72
725183.51,39.58,25.98,544896.02,29.74
725047.55,39.59,26.0,544910.81,29.75
725099.24,39.61,26.02,544903.84,29.77
724963.28,39.63,26.03,544896.02,29.78
724804.87,39.62,26.02,544737.61,29.78
724606.07,39.61,26.02,544814.29,29.79
724789.78,39.64,26.04,544787.69,29.79
724500.11,39.63,26.03,544737.61,29.8
724551.8,39.65,26.05,545547.2,29.85
724820.62,39.68,26.08,545782.74,29.88
724820.62,39.68,26.08,545782.74,29.88
724872.31,39.7,26.1,545782.92,29.89
724736.35,39.71,26.11,545782.55,29.9
724538.97,39.71,26.11,545672.69,29.9
724488.97,39.7,26.11,545622.69,29.9
724353.01,39.72,26.12,545631.58,29.92
724621.84,39.74,26.15,545625.29,29.93
724673.53,39.76,26.17,545623.81,29.94
724537.57,39.78,26.18,545622.69,29.96
724192.79,39.77,26.17,546043.6,29.99
724527.32,39.8,26.2,545836.71,29.98
724391.36,39.81,26.21,546572.96,30.04
724255.4,39.82,26.23,546572.77,30.05
