ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b3d0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1570478.82,26.75,1.17,235445.08,4.01
1570272.62,26.75,1.17,235374.23,4.01
1570304.64,26.75,1.17,235387.74,4.01
1570304.64,26.75,1.17,235387.74,4.01
1570098.44,26.75,1.17,235382.36,4.01
1570107.74,26.75,1.17,235406.49,4.01
1569901.54,26.75,1.17,235404.32,4.01
1575775.78,26.85,1.27,243309.35,4.15
1575757.62,26.85,1.27,243405.74,4.15
1575551.43,26.85,1.27,243331.68,4.15
1575346.47,26.85,1.27,243027.58,4.14
1575140.27,26.85,1.27,242956.51,4.14
1575122.11,26.86,1.27,243106.92,4.14
1575103.95,26.86,1.27,243203.31,4.15
1575103.95,26.86,1.27,243203.31,4.15
1574897.75,26.86,1.27,243198.14,4.15
1574582.21,26.86,1.27,242967.25,4.14
1574376.01,26.86,1.27,242896.42,4.14
1574169.81,26.86,1.27,242891.01,4.14
1574169.81,26.86,1.27,242891.01,4.14
1573851.07,26.85,1.27,242572.27,4.14
1573644.87,26.86,1.27,242570.1,4.14
1573412.33,26.86,1.27,242564.89,4.14
1573412.33,26.86,1.27,242564.89,4.14
1573206.14,26.86,1.27,242490.82,4.14
1572941.58,26.86,1.27,242463.3,4.14
1572872.04,26.86,1.27,242024.9,4.13
1572891.02,26.86,1.28,242464.92,4.14
1572891.02,26.86,1.28,242417.32,4.14
1572626.46,26.86,1.28,242458.38,4.14
1572361.91,26.86,1.28,242433.57,4.14
1572100.84,26.87,1.28,242409.75,4.14
1572328.36,26.87,1.28,242718.3,4.15
1572122.16,26.87,1.28,242647.67,4.15
1571915.96,26.87,1.28,242642.06,4.15
1571756.04,26.87,1.28,242519.45,4.15
1571686.51,26.88,1.29,242081.05,4.14
1571420.79,26.88,1.29,242216.91,4.14
1571420.79,26.88,1.29,242216.91,4.14
1571420.79,26.88,1.29,242270.62,4.14
1571146.03,26.88,1.29,242213.97,4.14
1570949.08,26.87,1.28,242031.85,4.14
1570742.88,26.88,1.28,241960.85,4.14
1570536.68,26.88,1.28,241955.61,4.14
1570376.76,26.88,1.29,241832.99,4.14
1570850.85,26.89,1.3,241942.73,4.14
1570850.85,26.89,1.3,241942.73,4.14
1570571.44,26.89,1.3,241783.55,4.14
1570365.25,26.89,1.3,241781.53,4.14
1569948.28,26.88,1.29,241383.17,4.13
1569408.13,26.88,1.29,240885.42,4.13
1569201.93,26.88,1.29,240811.21,4.13
1568936.21,26.88,1.29,240778.53,4.13
1568670.49,26.88,1.29,240658.33,4.12
1568424.79,26.88,1.29,240941.84,4.13
1568406.62,26.88,1.29,241038.23,4.13
1568406.62,26.88,1.29,241038.23,4.13
1568200.43,26.89,1.29,240967.16,4.13
1567887.32,26.88,1.29,240673.32,4.13
1567681.12,26.89,1.29,240668.16,4.13
1567307.41,26.88,1.28,240428.48,4.12
1567101.21,26.88,1.29,240357.41,4.12
1566895.01,26.88,1.29,240352.24,4.12
1566895.01,26.88,1.29,240352.24,4.12
1566688.81,26.88,1.29,240350.22,4.12
1566670.65,26.89,1.29,240500.63,4.13
1566473.7,26.89,1.29,240318.5,4.12
1566241.16,26.89,1.29,240322.97,4.13
1566034.97,26.89,1.29,240248.76,4.12
1565770.41,26.89,1.29,240219.57,4.13
1565505.85,26.89,1.29,240207.46,4.13
1565733.37,26.89,1.29,240291.86,4.13
1565468.81,26.89,1.29,240360.82,4.13
1565207.74,26.89,1.29,240316.79,4.13
1564942.02,26.89,1.29,240281.7,4.13
1564676.3,26.89,1.29,240466.87,4.13
1564658.14,26.9,1.3,240787.42,4.14
1564392.42,26.9,1.3,240591.91,4.14
1564186.22,26.9,1.3,240589.74,4.14
1563190.36,26.89,1.28,239592.3,4.12
1563535.09,26.89,1.29,239153.15,4.11
1563535.09,26.89,1.29,239145.15,4.11
1563269.11,26.89,1.29,239067.71,4.11
1563163.38,26.89,1.29,239360.61,4.12
1562957.18,26.9,1.29,239286.54,4.12
1562691.2,26.9,1.29,239281.14,4.12
1562465.32,26.89,1.29,239187.6,4.12
1562259.12,26.89,1.29,239185.57,4.12
1562259.12,26.89,1.29,239174.03,4.12
1562052.92,26.9,1.29,239099.82,4.12
1562034.76,26.9,1.29,239196.21,4.12
1561596.05,26.89,1.29,238820.89,4.11
1561596.05,26.89,1.29,238820.89,4.11
1561438.22,26.89,1.29,238663.89,4.11
1561756.18,26.9,1.29,239194.39,4.12
1561738.02,26.9,1.3,239290.78,4.12
1561421.69,26.9,1.29,238944.24,4.12
1561215.5,26.9,1.29,238942.21,4.12
1561197.34,26.9,1.29,239092.63,4.12
1561424.86,26.91,1.3,239156.35,4.12
1561061.14,26.91,1.3,239191.78,4.12
1560854.94,26.91,1.3,239117.57,4.12
1560648.74,26.91,1.3,239046.5,4.12
1560442.55,26.91,1.3,239041.33,4.12
1560226.21,26.91,1.29,238879.16,4.12
1560227.9,26.91,1.29,238897.39,4.12
1560621.83,26.92,1.3,238969.38,4.12
1558537.39,26.92,1.31,238912.06,4.13
1558331.2,26.92,1.31,238841.2,4.13
1558313.04,26.92,1.31,238905.56,4.13
1558313.04,26.92,1.31,238905.56,4.13
1558106.84,26.92,1.31,238900.18,4.13
1557874.3,26.93,1.31,238904.64,4.13
1558269.34,26.93,1.32,238837.66,4.13
1557797.87,26.93,1.31,239041.52,4.13
1557533.31,26.93,1.31,239016.85,4.13
1557268.75,26.93,1.31,239064.9,4.13
1557062.56,26.93,1.31,238994.07,4.13
1557181.1,26.93,1.32,239158.27,4.14
1557162.94,26.94,1.32,239254.66,4.14
1556956.74,26.94,1.32,239249.25,4.14
1557075.28,26.94,1.32,239501.09,4.14
1557302.8,26.95,1.33,239585.49,4.15
1557302.8,26.95,1.33,239585.49,4.15
1557284.64,26.95,1.33,239906.03,4.15
1556910.92,26.95,1.33,239666.36,4.15
1557138.44,26.96,1.33,239750.75,4.15
1556764.72,26.95,1.33,239595.6,4.15
1556992.24,26.96,1.33,240073.43,4.16
1556974.08,26.96,1.34,240169.82,4.16
1556709.53,26.96,1.34,240126.72,4.16
1556414.79,26.96,1.33,239905.52,4.16
1556153.72,26.96,1.33,239886.51,4.16
1556135.56,26.96,1.34,240036.93,4.16
1555761.84,26.96,1.33,239673.62,4.15
1555496.12,26.96,1.33,239979.93,4.16
1555201.38,26.95,1.33,239767.98,4.16
1555131.84,26.96,1.33,239329.59,4.15
1554973.81,26.95,1.33,239178.09,4.15
1554745.14,26.95,1.33,239087.3,4.14
1554748.61,26.96,1.33,239137.68,4.15
1554749.59,26.96,1.33,239150.24,4.15
1554446.82,26.96,1.33,238911.66,4.14
1554674.34,26.96,1.34,238996.06,4.14
1554468.14,26.96,1.34,238925.06,4.14
1554242.25,26.96,1.33,238770.68,4.14
1554036.05,26.96,1.34,238765.44,4.14
1553761.3,26.96,1.34,238702.58,4.14
1554059.51,26.97,1.34,239397.46,4.15
1553780.1,26.97,1.34,239319.38,4.15
1553582.94,26.97,1.34,239614.4,4.16
1553376.74,26.97,1.34,239543.33,4.16
1553015.09,26.97,1.34,239163.09,4.15
1552808.89,26.97,1.34,239157.93,4.15
1552602.69,26.97,1.34,239155.9,4.15
1552396.5,26.97,1.34,239081.69,4.15
1552396.5,26.97,1.34,239081.69,4.15
1552396.5,26.97,1.34,239081.69,4.15
1552261.46,26.97,1.34,238859.59,4.15
1552055.27,26.97,1.34,238788.51,4.15
1552055.27,26.97,1.34,238788.51,4.15
1551765.89,26.97,1.34,238589.63,4.15
1551993.41,26.98,1.34,238653.36,4.15
1551787.21,26.98,1.34,238648.19,4.15
1551930.15,26.98,1.35,238434.97,4.15
1551723.95,26.99,1.35,238363.97,4.15
1551705.79,26.99,1.35,238705.18,4.15
1551636.25,26.99,1.36,238266.79,4.14
1551252.53,26.99,1.35,238017.46,4.14
1551046.34,26.99,1.35,238012.22,4.14
1550840.14,26.99,1.35,238010.19,4.14
1550633.94,26.99,1.35,237935.99,4.14
1550633.94,26.99,1.35,237935.99,4.14
1550401.4,26.99,1.35,237931.17,4.14
1550510.38,27.0,1.36,237681.66,4.14
1550350.46,27.0,1.36,237559.04,4.14
1550085.9,27.0,1.36,237531.13,4.14
1550313.42,27.0,1.37,237615.52,4.14
1550048.87,27.0,1.37,237671.39,4.14
1550030.7,27.01,1.37,237991.94,4.15
1549961.17,27.01,1.37,237553.54,4.14
1549696.61,27.01,1.37,237511.54,4.14
1548947.61,27.0,1.36,236796.76,4.13
1548232.57,26.99,1.36,236118.26,4.12
1548214.41,27.0,1.36,236214.65,4.12
1548070.74,27.0,1.36,236200.52,4.12
1547864.54,27.0,1.36,236129.45,4.12
1547864.54,27.0,1.36,236129.45,4.12
1547658.34,27.0,1.36,236124.28,4.12
1547448.3,27.0,1.35,235918.07,4.12
1547631.77,27.0,1.36,236148.45,4.12
1547613.6,27.01,1.36,236298.87,4.12
1547741.3,27.01,1.37,236115.39,4.12
1547480.23,27.01,1.37,236092.43,4.12
1547274.03,27.01,1.37,236090.41,4.12
1547255.87,27.02,1.37,236186.8,4.12
1547428.28,27.02,1.38,236569.85,4.13
1547222.08,27.02,1.38,236495.64,4.13
1544957.91,27.02,1.38,236443.5,4.14
1545167.26,27.03,1.39,236374.75,4.13
1545149.1,27.03,1.39,236961.06,4.15
1545149.1,27.03,1.39,236961.06,4.15
1544883.38,27.03,1.39,237328.28,4.15
1544658.07,27.03,1.39,237178.71,4.15
1544658.07,27.03,1.39,237178.71,4.15
1544351.94,27.03,1.39,236945.56,4.15
1544145.74,27.03,1.39,236943.54,4.15
1543945.28,27.03,1.39,236702.39,4.14
1543739.08,27.03,1.39,236628.18,4.14
1543580.58,27.03,1.38,236470.23,4.14
1543325.57,27.03,1.39,236479.0,4.14
1543093.04,27.03,1.39,236475.57,4.14
1542828.48,27.03,1.39,236446.27,4.14
1543056.0,27.04,1.39,236509.99,4.14
1542682.28,27.03,1.39,236375.51,4.14
1542909.8,27.04,1.39,236853.34,4.15
1543362.35,27.05,1.41,237072.95,4.16
1543344.19,27.06,1.41,237169.34,4.16
1542610.43,27.05,1.4,236424.8,4.15
1542345.87,27.05,1.4,236423.74,4.15
1542060.09,27.04,1.4,236101.98,4.14
1542041.93,27.05,1.4,236252.39,4.14
1541816.04,27.05,1.4,235998.61,4.14
1542043.56,27.05,1.4,236083.01,4.14
1542025.4,27.05,1.41,236403.56,4.15
1541651.68,27.05,1.4,236163.88,4.14
1541391.77,27.05,1.4,237357.21,4.17
1541619.29,27.06,1.41,237441.6,4.17
1541619.29,27.06,1.41,237441.6,4.17
1541393.41,27.05,1.4,237287.22,4.16
1541238.86,27.06,1.41,237422.21,4.17
1540665.97,27.05,1.4,237052.67,4.16
1540647.81,27.05,1.4,237434.06,4.17
1541389.58,27.07,1.42,237669.56,4.17
1541617.1,27.08,1.43,237909.83,4.18
1541391.21,27.08,1.42,237866.71,4.18
1541618.73,27.08,1.43,238129.75,4.18
1541549.2,27.09,1.43,237691.36,4.18
1541732.66,27.09,1.44,237921.75,4.18
1541860.36,27.1,1.45,237738.28,4.18
1541970.49,27.1,1.45,237489.93,4.17
1541764.3,27.11,1.45,237418.87,4.17
1541764.3,27.11,1.45,237418.87,4.17
1541882.84,27.11,1.46,237407.41,4.17
1541676.64,27.11,1.46,237402.24,4.17
1541658.48,27.12,1.46,237761.93,4.18
1541658.48,27.12,1.46,237761.93,4.18
1541640.32,27.12,1.46,237858.32,4.18
1541783.25,27.13,1.47,237645.1,4.18
1541550.71,27.13,1.47,237641.67,4.18
1541177.0,27.12,1.47,237366.06,4.18
1541177.0,27.12,1.47,237366.06,4.18
1541177.0,27.12,1.47,237366.06,4.18
1540912.44,27.12,1.47,237339.68,4.18
1540647.88,27.12,1.47,237529.59,4.18
1540383.32,27.12,1.47,237509.57,4.18
1540122.25,27.12,1.47,238208.92,4.2
1539867.25,27.12,1.47,238210.78,4.2
1539572.51,27.12,1.46,237998.83,4.19
1539306.53,27.12,1.46,237991.99,4.19
1539040.55,27.12,1.46,237915.98,4.19
1539040.55,27.12,1.46,237915.98,4.19
1539040.55,27.12,1.46,237915.98,4.19
1538834.36,27.12,1.46,237845.34,4.19
1538628.16,27.12,1.46,237839.74,4.19
1538855.68,27.13,1.47,238148.29,4.2
1539321.79,27.14,1.48,238436.25,4.2
1539321.79,27.14,1.48,238436.25,4.2
1539440.33,27.15,1.49,238424.79,4.2
1539153.3,27.15,1.49,238399.81,4.2
1538779.59,27.14,1.48,238160.13,4.2
1538779.59,27.14,1.48,238160.13,4.2
1538671.55,27.14,1.48,238057.61,4.2
1538899.07,27.15,1.49,238735.74,4.21
1538612.04,27.15,1.49,238759.46,4.21
1538612.04,27.15,1.49,238759.46,4.21
1538325.02,27.15,1.49,238740.58,4.21
1537582.73,27.14,1.48,237961.77,4.2
1537299.2,27.14,1.48,237944.94,4.2
1537011.01,27.14,1.48,238015.07,4.2
1536277.25,27.13,1.47,237270.53,4.19
1535989.06,27.13,1.47,237261.65,4.19
1535700.88,27.13,1.47,237183.39,4.19
1536045.61,27.14,1.48,236744.24,4.18
1535778.21,27.14,1.48,236556.97,4.18
1535572.01,27.14,1.48,236554.8,4.18
1535466.28,27.14,1.48,236847.7,4.19
1535260.08,27.14,1.48,236773.63,4.19
1535053.89,27.14,1.48,236771.61,4.19
1534690.17,27.14,1.48,236358.83,4.18
1533973.96,27.13,1.47,235679.17,4.17
1533628.89,27.13,1.47,235397.41,4.16
1533422.7,27.13,1.47,235323.2,4.16
1533404.54,27.13,1.47,235419.59,4.17
1533404.54,27.13,1.47,235419.59,4.17
1532655.54,27.12,1.46,234704.81,4.15
1532449.34,27.12,1.46,234702.78,4.15
1532243.14,27.12,1.46,234628.57,4.15
1532224.98,27.13,1.46,234778.98,4.16
1532347.49,27.13,1.47,234091.33,4.14
1532503.22,27.14,1.47,234771.57,4.16
1532270.68,27.14,1.47,234766.54,4.16
1531450.54,27.14,1.48,234723.24,4.16
1531450.54,27.14,1.48,234723.24,4.16
1531949.34,27.15,1.49,234875.93,4.16
1531949.34,27.15,1.49,234852.33,4.16
1531654.6,27.15,1.48,234622.19,4.16
1531236.69,27.15,1.48,234213.61,4.15
1530972.13,27.15,1.48,235475.06,4.18
1530760.51,27.15,1.48,235566.43,4.18
1530760.51,27.15,1.48,235566.43,4.18
1530801.44,27.15,1.49,236239.51,4.19
1530627.13,27.15,1.48,236028.91,4.19
1531021.06,27.16,1.5,236100.9,4.19
1530814.87,27.16,1.5,236030.08,4.19
1530608.67,27.17,1.5,236024.67,4.19
1530608.67,27.17,1.5,236024.67,4.19
1530402.47,27.17,1.5,235953.84,4.19
1530629.99,27.17,1.5,236038.23,4.19
1530748.53,27.18,1.51,236620.51,4.2
1530515.99,27.18,1.51,236616.28,4.2
1530309.8,27.18,1.51,236610.87,4.2
1532893.14,27.23,1.55,238556.28,4.24
1532243.04,27.22,1.55,237968.93,4.23
1531869.33,27.22,1.54,237548.31,4.22
1531574.59,27.21,1.54,237316.03,4.22
1531556.43,27.22,1.54,237412.42,4.22
1531538.27,27.22,1.54,237562.83,4.22
1531765.79,27.22,1.55,237647.22,4.22
1531501.23,27.23,1.55,237619.04,4.22
1531501.23,27.23,1.55,238172.91,4.23
1531242.48,27.23,1.55,238071.7,4.23
1531124.99,27.23,1.55,237925.7,4.23
1530947.71,27.23,1.55,239608.73,4.26
1531563.98,27.25,1.57,239400.25,4.26
1531347.62,27.24,1.57,239183.81,4.26
1530697.52,27.24,1.56,238377.7,4.24
1530491.33,27.24,1.56,238306.87,4.24
1530285.13,27.24,1.56,238301.46,4.24
1530266.97,27.24,1.56,238622.01,4.25
1530298.99,27.24,1.56,238635.52,4.25
1529935.27,27.24,1.56,238405.52,4.24
1529748.32,27.24,1.56,238233.39,4.24
1529876.02,27.24,1.57,238049.92,4.24
1529142.25,27.24,1.56,237305.39,4.23
1529369.77,27.24,1.56,237369.11,4.23
1529163.57,27.24,1.56,237316.16,4.23
1528884.17,27.24,1.56,236697.77,4.22
1528677.97,27.24,1.56,236674.49,4.22
1526593.53,27.25,1.57,236617.16,4.22
1527211.1,27.26,1.58,236653.77,4.22
1527420.45,27.26,1.58,237350.18,4.24
1527208.44,27.27,1.59,237214.38,4.24
1527208.44,27.27,1.59,237183.6,4.23
1527002.24,27.27,1.59,237112.97,4.23
1526984.08,27.27,1.59,237209.36,4.24
1526610.36,27.27,1.58,236771.65,4.23
1526203.96,27.26,1.58,236647.66,4.23
1525997.76,27.26,1.58,236642.06,4.23
1525804.59,27.26,1.58,236515.64,4.23
1525904.52,27.27,1.58,237119.89,4.24
1526132.04,27.27,1.59,237428.44,4.24
1526187.23,27.28,1.6,236927.88,4.23
1526314.93,27.29,1.6,236744.41,4.23
1526030.28,27.29,1.6,236694.36,4.23
1525763.05,27.28,1.6,236403.72,4.23
1525763.05,27.28,1.6,236402.63,4.23
1525693.51,27.28,1.6,235964.24,4.22
1525675.35,27.29,1.6,236060.63,4.22
1525684.65,27.29,1.6,237019.36,4.24
1525981.1,27.29,1.61,236712.96,4.23
1525821.18,27.29,1.61,236590.34,4.23
1525614.98,27.3,1.61,236588.32,4.23
1525596.82,27.3,1.61,236738.73,4.24
1525370.93,27.3,1.61,236645.19,4.23
1525301.4,27.3,1.61,236206.8,4.23
1525095.2,27.3,1.61,236132.59,4.23
1524935.28,27.3,1.62,236009.97,4.23
1525062.98,27.31,1.62,235826.5,4.22
1524336.83,27.3,1.61,235056.47,4.21
1524654.79,27.31,1.62,235140.9,4.21
1524448.6,27.31,1.62,235070.07,4.21
1524140.77,27.31,1.62,235185.22,4.21
1523934.58,27.31,1.62,235179.81,4.21
1523916.42,27.31,1.62,235287.51,4.22
1524044.11,27.32,1.63,235104.03,4.21
1526691.37,27.37,1.68,241109.07,4.32
1526485.17,27.37,1.68,241038.0,4.32
1526485.17,27.37,1.68,241038.0,4.32
1526467.01,27.38,1.68,240967.91,4.32
1526260.81,27.38,1.68,240962.75,4.32
1526260.81,27.38,1.68,240962.75,4.32
1526054.61,27.38,1.68,240960.72,4.32
1526036.45,27.38,1.69,241322.79,4.33
1525830.26,27.38,1.69,241248.58,4.33
1525564.28,27.38,1.69,241241.75,4.33
1525298.3,27.38,1.69,241165.73,4.33
1525228.76,27.39,1.69,240727.34,4.32
1525068.85,27.39,1.69,240604.72,4.32
1524856.48,27.38,1.69,240402.5,4.32
1524650.28,27.39,1.69,240331.42,4.32
1524885.98,27.39,1.7,240328.9,4.32
1524867.82,27.4,1.7,240743.05,4.33
1524661.63,27.4,1.7,240737.88,4.33
1524455.43,27.4,1.7,240735.86,4.33
1524249.23,27.4,1.7,240661.65,4.33
1523515.47,27.39,1.69,239917.11,4.31
1522781.7,27.38,1.68,239172.57,4.3
1522575.51,27.38,1.68,239101.5,4.3
1522575.51,27.38,1.68,239101.5,4.3
1522575.51,27.38,1.68,239101.5,4.3
1522369.31,27.39,1.68,239096.34,4.3
1522163.11,27.39,1.68,239094.31,4.3
1521956.91,27.39,1.68,239020.1,4.3
1521750.72,27.39,1.68,238949.27,4.3
1521544.52,27.39,1.68,238943.87,4.3
1521544.52,27.39,1.68,238943.87,4.3
1521544.52,27.39,1.68,238943.87,4.3
1520810.76,27.38,1.68,238199.33,4.29
1520741.22,27.38,1.68,237760.94,4.28
1520535.02,27.39,1.68,237758.77,4.28
1520375.1,27.39,1.68,237636.15,4.28
1520375.1,27.39,1.68,237636.15,4.28
1520168.91,27.39,1.68,237562.08,4.28
1519962.71,27.39,1.68,237491.02,4.28
1519756.51,27.39,1.68,237485.85,4.28
1519227.52,27.39,1.68,236535.9,4.26
1519227.52,27.39,1.68,236535.9,4.26
1518948.12,27.39,1.68,235917.52,4.25
1518878.58,27.39,1.68,235479.13,4.25
1519307.25,27.4,1.69,236269.34,4.26
1519101.05,27.4,1.69,236267.32,4.26
1518894.85,27.4,1.69,236193.11,4.26
1518688.65,27.41,1.69,236140.16,4.26
1518482.46,27.41,1.69,236116.87,4.26
1518485.92,27.41,1.7,236167.25,4.26
1518279.73,27.41,1.7,236165.23,4.26
1518073.53,27.41,1.7,236091.02,4.26
1517867.33,27.41,1.7,236088.99,4.26
1517797.79,27.42,1.7,235650.6,4.26
1517591.6,27.42,1.7,235576.39,4.26
1517366.03,27.41,1.7,235472.04,4.25
1517159.83,27.42,1.7,235470.01,4.26
1516953.64,27.42,1.7,235395.8,4.25
1516747.44,27.42,1.7,235393.78,4.26
1516747.44,27.42,1.7,235393.78,4.26
1516541.24,27.42,1.7,235319.57,4.25
1516335.04,27.42,1.7,235248.5,4.25
1516128.85,27.42,1.7,235243.33,4.25
1515922.65,27.42,1.7,235241.16,4.26
1515716.45,27.42,1.7,235167.1,4.25
1515556.53,27.43,1.7,235044.48,4.25
1515573.06,27.43,1.7,235038.74,4.25
1515573.06,27.43,1.7,235004.28,4.25
1515366.86,27.43,1.7,234933.45,4.25
1515485.4,27.43,1.7,234864.19,4.25
1515279.21,27.43,1.7,234858.78,4.25
1515073.01,27.44,1.71,234787.71,4.25
1515187.39,27.44,1.71,234712.15,4.25
1515202.88,27.44,1.71,234727.39,4.25
1514997.93,27.44,1.71,234925.59,4.25
1514791.73,27.44,1.71,234920.43,4.26
1515027.43,27.45,1.71,235156.34,4.26
1514821.23,27.45,1.71,235085.26,4.26
1514821.23,27.45,1.71,235921.97,4.27
1514615.04,27.45,1.71,235916.81,4.28
1514341.38,27.44,1.71,235755.87,4.27
1514086.38,27.45,1.71,235832.58,4.27
1514008.7,27.45,1.71,236381.95,4.29
1514452.48,27.46,1.73,236524.84,4.29
1514185.59,27.46,1.73,236433.04,4.29
1513979.4,27.46,1.73,236362.21,4.29
1514206.92,27.47,1.73,236446.61,4.29
1514000.72,27.47,1.73,236441.2,4.29
1513794.52,27.47,1.73,236439.17,4.29
1513588.32,27.47,1.73,236364.96,4.29
1513716.02,27.48,1.74,236181.49,4.29
1513509.82,27.48,1.74,236179.32,4.29
1513303.62,27.48,1.74,236105.26,4.29
1513944.04,27.49,1.75,241154.97,4.38
1513580.32,27.49,1.75,241170.96,4.38
1513273.93,27.49,1.75,241031.38,4.38
1518484.0,27.58,1.84,243079.54,4.42
1518277.8,27.58,1.84,243008.91,4.42
1518071.6,27.59,1.84,243003.31,4.42
1518088.13,27.59,1.84,242971.47,4.42
1518103.62,27.59,1.84,243478.97,4.42
1517897.43,27.59,1.85,243476.95,4.43
1517971.8,27.59,1.85,247019.69,4.49
1517765.6,27.59,1.85,246945.48,4.49
1521403.56,27.66,1.91,249426.29,4.53
1521245.52,27.65,1.91,249290.17,4.53
1521039.32,27.66,1.91,249219.34,4.53
1521021.16,27.66,1.91,249282.47,4.53
1520814.97,27.66,1.91,249277.06,4.53
1520831.49,27.66,1.91,249265.2,4.53
1520625.3,27.66,1.91,249194.37,4.53
1520419.1,27.66,1.91,249188.97,4.53
1520537.64,27.67,1.92,249177.51,4.53
1520197.28,27.67,1.92,248816.37,4.53
1520542.02,27.67,1.92,248377.22,4.52
1520335.82,27.67,1.92,248306.39,4.52
1520317.66,27.68,1.93,248666.08,4.53
1520101.33,27.67,1.92,248466.11,4.52
1520450.52,27.68,1.93,249277.25,4.54
1520734.87,27.69,1.94,248870.08,4.53
1520528.67,27.69,1.94,248864.68,4.53
1519794.91,27.68,1.93,248120.14,4.52
1519588.71,27.69,1.93,248118.11,4.52
1519293.97,27.68,1.93,247906.16,4.52
1519293.97,27.68,1.93,247904.05,4.52
1519087.77,27.68,1.93,247829.84,4.52
1519731.21,27.7,1.94,248159.53,4.52
1519446.57,27.7,1.94,248253.63,4.53
1519240.37,27.7,1.94,248183.0,4.52
1519467.89,27.7,1.95,248267.39,4.53
1518938.38,27.7,1.94,247729.7,4.52
1518732.19,27.7,1.94,247724.1,4.52
1518358.47,27.7,1.94,247568.94,4.52
1518152.27,27.7,1.94,247498.11,4.52
1517993.5,27.69,1.94,247339.61,4.51
1517975.34,27.7,1.94,247575.64,4.52
1517897.67,27.7,1.94,247667.11,4.52
1517913.16,27.7,1.94,247656.84,4.52
1517706.96,27.7,1.94,247651.43,4.52
1517500.77,27.7,1.94,247580.36,4.52
1517294.57,27.71,1.94,247575.2,4.52
1517422.26,27.71,1.95,247391.73,4.52
1517216.07,27.71,1.95,247320.66,4.52
1517009.87,27.72,1.95,247315.49,4.52
1516743.89,27.72,1.95,247240.69,4.52
1516477.91,27.72,1.95,247232.64,4.52
1516400.24,27.72,1.95,247381.35,4.52
1516194.04,27.72,1.95,247310.72,4.52
1515987.85,27.72,1.95,247305.12,4.52
1515781.65,27.72,1.95,247234.04,4.52
1515575.45,27.72,1.95,247228.88,4.52
1515369.25,27.72,1.95,247157.88,4.52
1515163.06,27.73,1.95,247152.64,4.52
1515398.76,27.73,1.96,247150.12,4.52
1515380.6,27.74,1.96,247564.27,4.53
1515174.4,27.74,1.96,247493.63,4.53
1515174.4,27.74,1.96,247850.27,4.54
1515296.91,27.74,1.97,247162.62,4.53
1515090.72,27.74,1.97,247157.01,4.53
1514884.52,27.75,1.97,247154.84,4.53
1514678.32,27.75,1.97,247080.78,4.53
1514472.12,27.75,1.97,247078.61,4.53
1514312.21,27.75,1.97,247413.51,4.53
1514106.01,27.75,1.97,247339.45,4.53
1514224.55,27.76,1.98,247270.18,4.53
1514224.55,27.76,1.98,246918.79,4.53
1514018.35,27.76,1.98,246848.16,4.53
1514000.19,27.76,1.98,247339.44,4.54
1513628.29,27.76,1.98,247091.33,4.53
1513912.64,27.76,1.98,246684.16,4.52
1513627.99,27.76,1.98,246778.26,4.53
1513421.79,27.76,1.98,246772.66,4.53
1512688.03,27.76,1.97,246028.12,4.51
1512669.87,27.76,1.98,246124.51,4.52
1512651.71,27.76,1.98,246274.92,4.52
1512445.51,27.77,1.98,246203.85,4.52
1512239.32,27.77,1.98,246198.69,4.52
1512466.84,27.77,1.99,246262.41,4.52
1512308.49,27.77,1.98,246109.89,4.52
1511934.77,27.77,1.98,245975.4,4.52
1512535.93,27.78,1.99,248255.14,4.56
1512552.46,27.78,1.99,248243.29,4.56
1512534.3,27.78,1.99,248479.31,4.56
1512993.82,27.8,2.01,247732.92,4.55
1513121.52,27.8,2.01,247549.44,4.55
1513249.21,27.81,2.02,247365.97,4.55
1513476.73,27.82,2.03,247450.37,4.55
1513103.01,27.81,2.02,247295.21,4.55
1512896.82,27.81,2.02,247293.04,4.55
1512690.62,27.82,2.02,247218.98,4.55
1512672.46,27.82,2.03,247455.0,4.55
1511938.7,27.81,2.02,246710.47,4.54
1511732.5,27.81,2.02,246639.39,4.54
1510998.73,27.8,2.01,245894.86,4.52
1510929.2,27.81,2.01,245456.47,4.52
1511101.61,27.81,2.02,245387.52,4.52
1510941.69,27.81,2.02,245264.9,4.51
1510735.49,27.82,2.02,245259.74,4.52
1510717.33,27.82,2.02,245808.13,4.53
1515999.71,27.92,2.12,251490.06,4.63
1515981.55,27.92,2.12,251586.45,4.63
1515775.35,27.92,2.12,251584.42,4.63
1515569.15,27.92,2.12,251510.21,4.63
