ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
593731.17,27.85,14.51,403900.25,18.95
593505.91,27.85,14.5,404028.49,18.96
593791.27,27.87,14.52,403932.82,18.96
593208.5,27.85,14.51,403239.3,18.93
593208.5,27.85,14.51,403276.55,18.93
593208.5,27.85,14.51,403276.55,18.93
593060.03,27.86,14.51,403035.7,18.93
593100.26,27.87,14.53,402972.58,18.94
592923.61,27.89,14.54,403013.08,18.96
592549.78,27.88,14.53,402953.11,18.96
592401.31,27.88,14.54,402856.85,18.96
592252.84,27.89,14.55,403015.47,18.98
592538.66,27.92,14.57,403371.13,19.0
592578.9,27.93,14.58,404226.04,19.05
592578.9,27.93,14.58,404226.04,19.05
592550.72,27.94,14.6,404189.38,19.06
592402.25,27.95,14.6,404117.11,19.06
591819.48,27.93,14.59,403557.72,19.05
591671.01,27.94,14.59,403723.37,19.06
591671.01,27.94,14.59,403723.37,19.06
591522.54,27.94,14.6,403596.42,19.07
591897.69,27.97,14.62,403397.39,19.06
591749.22,27.97,14.63,403404.89,19.07
591266.21,27.96,14.61,402814.87,19.05
591138.97,27.97,14.62,403409.27,19.08
591428.2,27.99,14.65,403345.53,19.09
591400.03,28.0,14.66,403338.27,19.1
590926.43,28.03,14.69,403210.89,19.13
590926.43,28.03,14.69,403210.89,19.13
590777.96,28.04,14.7,403090.59,19.13
590170.56,28.03,14.68,402404.89,19.11
590022.09,28.03,14.69,402856.05,19.14
589873.62,28.04,14.69,402508.42,19.13
589725.15,28.04,14.7,402374.75,19.13
589597.9,28.05,14.71,403056.91,19.18
589768.87,28.07,14.72,404229.6,19.24
589642.01,28.08,14.73,403709.93,19.22
589450.7,28.08,14.74,403487.36,19.22
589255.97,28.07,14.73,403282.57,19.21
589255.97,28.07,14.73,403282.57,19.21
589255.97,28.07,14.73,403282.57,19.21
589227.79,28.09,14.74,403275.31,19.22
589079.32,28.09,14.75,403173.64,19.23
589484.97,28.12,14.77,403195.88,19.23
589663.37,28.13,14.79,403071.39,19.23
589514.9,28.14,14.8,403235.84,19.25
589141.07,28.13,14.79,403433.48,19.26
589141.07,28.13,14.79,403433.48,19.26
588992.6,28.14,14.79,403429.98,19.27
589032.83,28.15,14.81,403367.16,19.28
589032.83,28.15,14.81,403367.16,19.28
589318.19,28.17,14.83,403214.1,19.27
589318.19,28.17,14.83,403091.78,19.27
589169.72,28.18,14.83,403036.13,19.27
589021.25,28.18,14.84,402955.44,19.28
588915.61,28.19,14.85,402928.51,19.29
588724.31,28.19,14.85,402821.99,19.29
588696.13,28.21,14.86,402847.56,19.3
588736.36,28.22,14.88,402815.23,19.31
588587.89,28.23,14.88,402721.17,19.31
588439.42,28.23,14.89,402647.07,19.32
588290.95,28.24,14.9,402838.57,19.34
588469.35,28.26,14.91,403873.74,19.39
588320.88,28.26,14.92,403842.66,19.4
589090.27,28.31,14.97,405246.66,19.48
589359.5,28.33,14.99,404979.85,19.47
589399.74,28.35,15.0,405813.8,19.52
589102.87,28.34,14.99,406007.31,19.53
589102.87,28.34,14.99,406138.41,19.54
589263.39,28.36,15.01,406176.23,19.55
589235.21,28.37,15.02,406139.57,19.55
589076.51,28.36,15.02,405985.95,19.55
588702.68,28.35,15.01,405540.25,19.53
588364.98,28.34,15.0,405253.55,19.52
588405.21,28.35,15.01,405174.29,19.52
588690.57,28.37,15.03,405086.82,19.52
588542.1,28.38,15.04,404995.92,19.53
588542.1,28.38,15.04,404995.92,19.53
588178.27,28.37,15.02,405131.27,19.54
587963.46,28.37,15.03,404491.66,19.52
588003.69,28.38,15.04,404389.39,19.52
587855.22,28.39,15.05,404614.11,19.54
588033.62,28.41,15.06,404552.16,19.54
587885.15,28.41,15.07,404457.77,19.55
587736.68,28.42,15.08,404282.33,19.55
587736.68,28.42,15.08,404282.33,19.55
586669.2,28.48,15.14,404064.55,19.62
586962.75,28.5,15.16,404658.13,19.65
586590.73,28.49,15.15,404218.25,19.63
586590.73,28.49,15.15,404218.25,19.63
586463.49,28.5,15.15,404297.73,19.64
586728.08,28.52,15.18,404732.53,19.68
586699.9,28.54,15.19,404747.49,19.69
586117.14,28.52,15.18,404188.1,19.67
585820.27,28.51,15.17,403864.66,19.66
585671.8,28.52,15.17,403735.74,19.66
585523.33,28.52,15.18,403844.34,19.67
585374.86,28.53,15.19,403772.1,19.68
585226.38,28.54,15.19,403692.4,19.69
585458.49,28.56,15.21,403531.41,19.68
585310.02,28.56,15.22,403501.01,19.69
585172.16,28.57,15.23,403702.57,19.71
585179.94,28.57,15.23,403704.1,19.71
585457.11,28.59,15.25,405505.62,19.8
585457.11,28.59,15.25,405688.21,19.81
585298.03,28.6,15.25,405456.57,19.81
585596.72,28.62,15.28,405459.9,19.82
585221.07,28.61,15.27,405018.78,19.8
585111.07,28.61,15.26,404908.78,19.8
585111.07,28.61,15.26,404908.78,19.8
585082.9,28.62,15.28,404934.35,19.81
584934.43,28.63,15.28,404840.3,19.81
584974.66,28.64,15.3,404762.55,19.82
584826.19,28.65,15.3,404688.44,19.82
584677.72,28.65,15.31,404755.81,19.84
584529.24,28.66,15.32,404671.2,19.84
584380.77,28.67,15.32,404716.62,19.85
584330.77,28.66,15.32,404666.62,19.85
584192.92,28.67,15.33,404791.29,19.87
584033.83,28.68,15.33,404563.26,19.87
584303.06,28.7,15.36,404662.5,19.88
584274.89,28.71,15.37,404610.45,19.88
583978.01,28.7,15.36,404376.33,19.87
584263.38,28.72,15.38,404326.82,19.88
584263.38,28.72,15.38,404326.82,19.88
584114.9,28.73,15.39,404501.82,19.89
584293.3,28.75,15.4,404388.2,19.9
584144.83,28.75,15.41,404306.4,19.9
584185.06,28.77,15.42,404287.97,19.91
583821.23,28.76,15.41,405280.76,19.96
583861.47,28.77,15.43,405568.08,19.98
583712.99,28.78,15.43,405393.99,19.99
583564.52,28.78,15.44,405474.21,20.0
583437.28,28.79,15.45,406054.56,20.04
583437.28,28.79,15.45,406054.56,20.04
583726.52,28.82,15.48,405918.15,20.04
584011.88,28.84,15.5,406166.46,20.06
584011.88,28.84,15.5,406166.46,20.06
583638.04,28.83,15.48,406379.03,20.07
583798.57,28.85,15.5,406416.85,20.08
582731.09,28.91,15.57,406199.07,20.15
582909.49,28.93,15.58,406086.84,20.15
582949.73,28.94,15.6,406029.64,20.16
582921.55,28.95,15.61,406055.2,20.17
582773.08,28.96,15.62,405926.4,20.17
582624.61,28.97,15.62,405887.04,20.18
582476.13,28.98,15.63,406088.67,20.2
582654.53,28.99,15.65,406179.18,20.21
582452.73,28.99,15.64,405963.58,20.2
581845.33,28.97,15.63,405354.59,20.18
581885.56,28.98,15.64,405300.15,20.19
581737.09,28.99,15.65,405214.13,20.19
580669.61,29.05,15.71,404996.35,20.26
580521.14,29.06,15.72,404914.37,20.27
580521.14,29.06,15.72,404914.37,20.27
580372.67,29.07,15.73,405008.75,20.29
580372.67,29.07,15.73,405008.75,20.29
580372.67,29.07,15.73,405008.75,20.29
580224.2,29.08,15.73,404805.56,20.29
580027.33,29.07,15.73,404358.76,20.27
580312.69,29.09,15.75,404293.67,20.27
580312.69,29.09,15.75,404293.67,20.27
580352.92,29.1,15.76,405711.91,20.35
580324.74,29.12,15.77,405704.65,20.36
580176.27,29.12,15.78,405613.13,20.36
580354.67,29.14,15.8,405740.92,20.37
579980.84,29.13,15.79,405966.47,20.39
579832.37,29.14,15.79,406030.09,20.4
579874.83,29.14,15.8,406432.35,20.42
579726.36,29.15,15.8,406310.79,20.43
579726.36,29.15,15.8,406310.79,20.43
579577.88,29.15,15.81,407096.84,20.48
579738.41,29.17,15.83,407134.65,20.49
579745.03,29.17,15.83,407169.38,20.49
579586.33,29.17,15.83,407015.77,20.48
579437.85,29.18,15.83,406449.11,20.47
579437.85,29.18,15.83,406449.11,20.47
579335.88,29.19,15.84,406477.02,20.48
579140.91,29.19,15.85,406168.67,20.47
579112.73,29.2,15.86,406167.38,20.48
579112.73,29.2,15.86,406167.38,20.48
578815.86,29.19,15.85,406091.93,20.48
579101.22,29.22,15.87,405999.38,20.48
578952.75,29.22,15.88,405875.46,20.49
578804.28,29.23,15.89,405991.5,20.5
578440.45,29.22,15.87,406089.73,20.51
578152.75,29.21,15.86,405770.03,20.5
578192.98,29.22,15.88,405698.74,20.5
578200.9,29.22,15.88,405699.88,20.5
578052.42,29.23,15.89,405614.54,20.51
578407.94,29.25,15.91,405505.4,20.51
577340.46,29.32,15.97,405287.62,20.58
577380.69,29.33,15.99,405418.12,20.6
577380.69,29.33,15.99,405418.12,20.6
577380.69,29.33,15.99,405418.12,20.6
577232.22,29.34,16.0,405344.79,20.6
577083.75,29.35,16.0,405469.75,20.62
577123.99,29.36,16.02,405519.1,20.63
576778.91,29.35,16.01,405311.02,20.63
576630.44,29.36,16.01,405268.85,20.63
576481.97,29.37,16.02,405136.12,20.64
576185.1,29.35,16.01,404818.62,20.62
575888.23,29.34,16.0,404370.48,20.6
575591.36,29.33,15.99,404216.31,20.6
575442.89,29.34,16.0,404108.3,20.61
575442.89,29.34,16.0,404108.3,20.61
575294.41,29.35,16.01,404137.39,20.62
574226.94,29.41,16.07,403919.61,20.69
574078.47,29.42,16.08,403822.51,20.7
574336.87,29.45,16.11,406720.53,20.86
574377.1,29.46,16.12,406700.71,20.86
576376.35,29.58,16.24,406544.28,20.87
576661.71,29.6,16.26,408094.61,20.95
576633.53,29.62,16.27,408109.57,20.96
576259.7,29.61,16.26,407715.06,20.95
576824.44,29.64,16.3,407719.61,20.95
576675.97,29.65,16.3,407618.43,20.96
576203.05,29.63,16.29,407503.16,20.96
575135.57,29.7,16.36,407285.39,21.03
574987.1,29.71,16.36,407229.01,21.04
574838.63,29.71,16.37,407343.85,21.06
574690.16,29.72,16.38,407315.08,21.07
574730.39,29.74,16.39,407471.26,21.08
574581.92,29.74,16.4,407340.09,21.09
574622.15,29.76,16.42,407263.36,21.09
574662.39,29.77,16.43,407200.0,21.1
574513.91,29.78,16.44,407356.94,21.12
574692.31,29.8,16.46,407414.83,21.13
574543.84,29.81,16.46,407227.82,21.13
574515.66,29.82,16.48,407198.67,21.14
574367.19,29.83,16.49,407100.26,21.14
574407.43,29.84,16.5,406999.17,21.15
574447.66,29.86,16.52,406955.6,21.15
574447.66,29.86,16.52,406955.6,21.15
573380.18,29.93,16.58,406737.82,21.23
573231.71,29.94,16.59,407299.8,21.27
573083.24,29.94,16.6,406981.97,21.27
573352.47,29.97,16.62,408756.12,21.36
573473.9,29.99,16.65,409366.02,21.41
574356.26,30.05,16.71,410019.42,21.45
574770.1,30.08,16.74,410014.09,21.46
574398.09,30.07,16.72,409907.95,21.46
574369.91,30.08,16.74,409933.52,21.47
574663.45,30.1,16.76,410100.14,21.48
574366.58,30.09,16.75,409521.53,21.46
574218.11,30.1,16.76,409392.01,21.46
573930.41,30.09,16.75,409380.13,21.46
573332.73,30.08,16.73,408782.45,21.44
572960.72,30.06,16.72,408692.13,21.44
572812.25,30.07,16.73,408675.14,21.46
572812.25,30.07,16.73,408675.14,21.46
573097.61,30.09,16.75,408595.21,21.46
572949.14,30.1,16.76,408639.98,21.47
572800.66,30.11,16.77,408587.03,21.48
572979.06,30.13,16.79,408967.44,21.51
573019.3,30.15,16.8,408749.92,21.5
573059.53,30.16,16.82,408676.03,21.51
573059.53,30.16,16.82,408843.63,21.52
572911.06,30.17,16.82,408790.55,21.53
572762.59,30.18,16.83,408949.88,21.55
571695.11,30.25,16.9,408732.1,21.63
571735.34,30.26,16.92,408579.38,21.63
571735.34,30.26,16.92,408513.34,21.62
571775.58,30.28,16.93,410116.68,21.72
571627.11,30.29,16.94,409921.79,21.72
571787.63,30.31,16.96,409959.6,21.73
571759.45,30.32,16.98,409946.32,21.74
571799.69,30.34,16.99,409786.66,21.74
571839.92,30.35,17.01,409913.31,21.76
570772.44,30.42,17.08,409695.53,21.84
570623.97,30.43,17.09,409599.88,21.85
570475.5,30.44,17.1,409728.4,21.86
570111.67,30.43,17.09,409191.12,21.84
569963.2,30.44,17.09,409119.95,21.85
569963.2,30.44,17.09,409182.51,21.85
569814.73,30.45,17.1,409067.0,21.86
569666.26,30.45,17.11,409357.38,21.88
569528.4,30.46,17.12,409196.21,21.89
569568.63,30.48,17.14,409125.64,21.89
569409.55,30.49,17.14,408945.74,21.9
569409.55,30.49,17.14,408945.74,21.9
568342.07,30.56,17.22,408727.97,21.98
568382.3,30.58,17.23,408677.99,21.98
568382.3,30.58,17.23,408677.99,21.98
568354.13,30.59,17.25,408703.56,22.0
568205.65,30.6,17.26,408609.51,22.0
568057.18,30.61,17.26,408535.4,22.01
567908.71,30.62,17.27,408700.56,22.03
567760.24,30.62,17.28,408635.73,22.04
567611.77,30.63,17.29,408565.87,22.05
567506.13,30.64,17.3,408758.19,22.07
567314.83,30.65,17.31,408460.22,22.07
567286.65,30.67,17.32,408443.23,22.08
567286.65,30.67,17.32,408443.23,22.08
567326.88,30.68,17.34,408393.41,22.09
567326.88,30.68,17.34,408393.41,22.09
566733.0,30.72,17.37,408246.49,22.13
567018.36,30.74,17.4,409453.62,22.2
566869.89,30.75,17.4,409343.05,22.2
566572.95,30.76,17.42,409257.8,22.22
566199.11,30.75,17.41,408876.75,22.21
566199.11,30.75,17.41,408876.75,22.21
566050.64,30.76,17.42,409047.07,22.23
565902.17,30.77,17.43,408906.93,22.23
566187.53,30.79,17.45,409213.86,22.26
566348.06,30.81,17.47,409251.68,22.27
565974.23,30.8,17.46,409316.26,22.28
565974.23,30.8,17.46,409316.26,22.28
565825.76,30.81,17.47,409281.58,22.29
566111.12,30.83,17.49,409189.04,22.29
565962.64,30.84,17.5,409432.78,22.31
565588.81,30.83,17.49,409363.71,22.31
565882.36,30.85,17.51,409506.5,22.33
565510.34,30.84,17.5,409358.7,22.33
565795.7,30.87,17.52,409682.45,22.35
565475.7,30.85,17.51,409362.45,22.34
565101.87,30.84,17.5,409305.62,22.34
565371.1,30.87,17.52,409007.32,22.33
565233.25,30.87,17.53,408859.45,22.33
565074.16,30.88,17.54,408677.86,22.34
565074.16,30.88,17.54,408677.86,22.34
564006.69,30.96,17.62,408460.09,22.42
563978.51,30.98,17.63,408424.09,22.43
564263.87,31.0,17.66,409832.22,22.51
564115.4,31.01,17.66,409936.69,22.53
563966.93,31.02,17.67,409871.5,22.54
563614.32,31.01,17.66,409602.96,22.53
563465.85,31.01,17.67,409569.89,22.54
562398.38,31.09,17.75,409352.11,22.63
562101.51,31.08,17.74,409244.22,22.63
561953.04,31.09,17.75,409245.91,22.64
561804.56,31.1,17.76,409593.84,22.67
561804.56,31.1,17.76,409593.84,22.67
561666.71,31.11,17.77,409165.44,22.66
562391.12,31.16,17.81,409321.97,22.68
562391.12,31.16,17.81,409321.97,22.68
562592.13,31.17,17.83,410068.25,22.72
562433.05,31.18,17.84,409959.04,22.73
562593.57,31.21,17.86,409996.86,22.74
563038.02,31.23,17.89,409868.05,22.74
563009.84,31.25,17.91,409883.01,22.75
562861.37,31.26,17.92,409765.15,22.76
562712.9,31.27,17.92,409862.07,22.77
562753.13,31.28,17.94,409827.76,22.78
562604.66,31.29,17.95,409765.09,22.79
562456.19,31.3,17.96,409718.15,22.8
562462.67,31.3,17.96,409726.86,22.8
562314.2,31.31,17.97,409728.03,22.82
562138.98,31.31,17.96,409871.37,22.83
561900.05,31.3,17.96,409860.32,22.83
562177.23,31.32,17.98,409843.05,22.84
562071.59,31.33,17.99,409878.02,22.85
562249.99,31.36,18.01,409797.76,22.85
562058.68,31.36,18.02,409659.43,22.86
562030.51,31.38,18.04,409666.96,22.87
561654.86,31.37,18.02,409599.27,22.87
561506.39,31.38,18.03,409464.18,22.88
561684.79,31.4,18.05,410364.52,22.94
561684.79,31.4,18.05,410364.52,22.94
561536.32,31.41,18.06,410496.88,22.96
561387.85,31.41,18.07,410411.53,22.97
561566.25,31.44,18.09,410532.39,22.98
561417.77,31.45,18.1,410441.87,22.99
561417.77,31.45,18.1,410487.46,22.99
561269.3,31.45,18.11,410544.11,23.01
560795.71,31.5,18.16,410494.21,23.06
560690.08,31.51,18.17,410687.66,23.08
560498.77,31.52,18.17,410390.85,23.08
560470.59,31.53,18.19,410377.47,23.09
560510.83,31.55,18.21,410845.41,23.13
560362.35,31.56,18.22,410733.58,23.13
560213.88,31.57,18.23,410844.24,23.15
560065.41,31.58,18.24,410759.57,23.16
560471.07,31.61,18.27,410781.81,23.17
560471.07,31.61,18.27,410781.81,23.17
560322.59,31.62,18.28,410709.92,23.18
560174.12,31.63,18.29,410867.2,23.2
560025.65,31.64,18.29,410722.47,23.2
559651.82,31.63,18.28,410611.12,23.2
559503.35,31.64,18.29,410551.89,23.21
559475.17,31.65,18.31,410566.85,23.23
559760.53,31.68,18.33,410742.47,23.24
559938.93,31.7,18.35,410619.96,23.24
559790.46,31.71,18.36,410518.78,23.25
559641.99,31.72,18.37,410462.4,23.26
559493.52,31.73,18.38,410505.57,23.28
559345.05,31.74,18.39,410445.35,23.29
559196.58,31.75,18.4,410418.86,23.3
558822.74,31.73,18.39,410319.35,23.3
559108.1,31.76,18.41,411395.44,23.37
558959.63,31.77,18.42,411547.74,23.39
558811.16,31.78,18.43,411363.8,23.39
558782.98,31.79,18.45,411389.36,23.41
558634.51,31.8,18.46,411306.24,23.42
558270.68,31.79,18.45,410658.57,23.38
558626.2,31.82,18.47,412087.95,23.47
558329.33,31.81,18.46,412030.78,23.47
558180.85,31.82,18.47,411945.74,23.48
558242.31,31.83,18.49,411255.22,23.45
557945.44,31.82,18.48,410829.4,23.43
557759.08,31.82,18.48,410337.2,23.41
557610.6,31.83,18.49,410674.33,23.44
557610.6,31.83,18.49,410636.37,23.44
557493.98,31.84,18.5,411069.19,23.48
557287.11,31.83,18.49,410982.08,23.48
558024.66,31.89,18.55,411769.14,23.54
558319.25,31.93,18.58,412758.55,23.6
558319.25,31.93,18.58,412796.89,23.61
558319.25,31.93,18.58,412750.91,23.6
558219.2,31.93,18.59,412579.88,23.6
558191.02,31.95,18.6,412594.84,23.61
558042.55,31.96,18.61,412511.4,23.62
558203.07,31.98,18.64,412549.21,23.64
558488.43,32.01,18.66,412456.67,23.64
558339.96,32.01,18.67,412569.76,23.66
558380.19,32.03,18.69,412495.58,23.66
558420.43,32.05,18.71,412608.24,23.68
557893.51,32.04,18.69,411709.02,23.64
557745.04,32.05,18.7,411614.72,23.65
557596.57,32.06,18.71,411606.05,23.66
557541.1,32.07,18.73,412055.37,23.7
557167.27,32.06,18.72,411987.49,23.71
557207.5,32.08,18.73,411932.8,23.71
557179.32,32.09,18.75,411958.37,23.73
557219.55,32.11,18.77,411924.66,23.74
557219.55,32.11,18.77,411976.76,23.74
556922.61,32.13,18.79,411986.55,23.77
556756.72,32.13,18.78,411780.85,23.76
556598.01,32.12,18.78,411627.23,23.75
556449.54,32.13,18.79,411492.74,23.76
556901.69,32.16,18.82,412696.71,23.83
556524.71,32.15,18.8,411754.74,23.79
556810.07,32.17,18.83,413078.57,23.87
556436.24,32.16,18.82,412664.92,23.85
556287.76,32.17,18.83,412803.49,23.87
556074.13,32.16,18.82,412662.23,23.87
555074.13,32.12,18.78,411662.23,23.82
554925.66,32.13,18.79,411641.8,23.84
555331.31,32.17,18.82,411675.18,23.84
555182.84,32.18,18.83,411681.14,23.86
554907.92,32.17,18.82,411547.68,23.86
554948.15,32.18,18.84,411700.49,23.88
554820.91,32.19,18.85,411989.96,23.91
555106.27,32.22,18.88,411908.92,23.91
554732.44,32.21,18.86,411827.31,23.91
554664.46,32.22,18.88,411637.57,23.91
554949.82,32.25,18.9,411732.63,23.93
554699.63,32.25,18.91,411399.96,23.92
554671.45,32.27,18.93,411425.53,23.94
554522.98,32.28,18.94,411331.48,23.94
554374.51,32.29,18.95,411257.37,23.95
554226.03,32.3,18.96,411516.78,23.98
554077.56,32.31,18.97,411423.77,23.99
554099.93,32.33,18.99,411480.39,24.01
554071.75,32.35,19.0,411473.13,24.02
553697.92,32.33,18.99,411408.03,24.02
553549.45,32.34,19.0,411287.73,24.03
553390.75,32.34,18.99,411134.12,24.02
553676.11,32.36,19.02,411066.48,24.03
552988.21,32.34,19.0,410333.52,24.0
552514.62,32.39,19.05,410206.14,24.05
552554.85,32.41,19.06,410653.63,24.09
552790.13,32.44,19.1,411103.56,24.13
552641.66,32.45,19.11,411665.53,24.17
552493.19,32.46,19.12,411429.11,24.17
552473.22,32.48,19.14,411394.43,24.19
552099.39,32.47,19.12,411043.59,24.17
552384.75,32.49,19.15,410920.62,24.17
552356.58,32.51,19.17,410883.96,24.18
552208.1,32.52,19.18,410793.06,24.19
551834.27,32.51,19.16,411686.87,24.25
551685.8,32.52,19.17,411999.89,24.28
551864.2,32.54,19.2,412101.15,24.3
551657.33,32.53,19.19,411971.12,24.29
551508.86,32.54,19.2,411664.6,24.29
551392.23,32.56,19.21,411779.54,24.31
552080.51,32.62,19.27,413013.9,24.4
551914.98,32.62,19.28,412567.88,24.39
551917.57,32.62,19.28,412569.08,24.39
551808.87,32.62,19.28,412460.38,24.38
551105.81,32.6,19.25,411712.25,24.35
551105.81,32.6,19.25,411712.25,24.35
551907.68,32.66,19.32,412949.49,24.44
552313.33,32.7,19.35,412972.83,24.45
551939.5,32.69,19.34,412867.27,24.45
551465.91,32.73,19.39,412739.89,24.5
551437.73,32.75,19.41,412723.98,24.51
551477.96,32.77,19.43,412682.41,24.52
551329.49,32.78,19.44,412583.19,24.53
551329.49,32.78,19.44,412583.19,24.53
550262.02,32.87,19.53,412365.41,24.64
550262.02,32.87,19.53,412365.41,24.64
550113.55,32.88,19.54,412429.73,24.65
549965.07,32.9,19.55,412377.49,24.67
550409.52,32.93,19.58,412557.61,24.68
550108.3,32.92,19.57,412466.59,24.68
549991.67,32.93,19.59,412568.25,24.7
549779.97,32.92,19.58,413073.21,24.74
550073.52,32.95,19.61,412724.16,24.72
550064.04,32.97,19.62,413553.65,24.79
550064.04,32.97,19.62,413553.65,24.79
549924.29,32.98,19.64,413125.48,24.78
549964.52,33.0,19.65,412847.55,24.77
550199.8,33.03,19.69,412561.66,24.77
549859.63,33.02,19.68,414154.31,24.87
549889.25,33.04,19.7,413557.82,24.85
550286.0,33.07,19.73,412733.12,24.8
550387.05,33.08,19.74,414202.17,24.9
550358.87,33.1,19.76,414200.88,24.91
550436.79,33.11,19.77,414169.32,24.92
550597.31,33.14,19.8,414207.14,24.93
550448.84,33.15,19.81,414124.99,24.94
550448.84,33.15,19.81,414124.99,24.94
550680.95,33.18,19.83,413968.64,24.94
550950.18,33.2,19.86,414103.35,24.96
551128.58,33.23,19.88,414001.03,24.96
550980.1,33.24,19.89,414240.13,24.99
550980.1,33.24,19.89,414240.13,24.99
550729.92,33.24,19.9,414059.57,24.99
550729.92,33.24,19.9,414059.57,24.99
550581.44,33.25,19.91,413995.33,25.0
549878.39,33.23,19.89,413235.33,24.97
549918.62,33.25,19.91,413394.67,25.0
549621.75,33.24,19.9,413219.73,24.99
549661.98,33.26,19.91,413165.08,25.0
549513.51,33.27,19.93,413022.42,25.01
549535.88,33.29,19.95,413930.13,25.08
549821.24,33.32,19.97,415378.15,25.17
549821.24,33.32,19.97,415346.73,25.17
549244.28,33.3,19.96,414527.23,25.13
549026.69,33.31,19.97,413680.53,25.1
549066.93,33.33,19.98,414109.41,25.14
549066.93,33.33,19.98,414109.41,25.14
548816.74,33.33,19.99,413881.86,25.14
548442.91,33.32,19.98,413302.67,25.11
548152.33,33.31,19.97,413289.52,25.11
548124.15,33.33,19.98,413304.48,25.13
548124.15,33.33,19.98,413304.48,25.13
547975.68,33.34,20.0,413209.7,25.14
547827.21,33.35,20.01,413300.36,25.16
547827.21,33.35,20.01,413300.36,25.16
547678.74,33.36,20.02,413187.06,25.17
547391.04,33.35,20.01,412844.6,25.15
547391.04,33.35,20.01,412844.6,25.15
547391.04,33.35,20.01,412844.6,25.15
547242.57,33.36,20.02,412790.86,25.16
547094.1,33.37,20.03,412759.36,25.18
547589.54,33.41,20.07,412774.91,25.18
547441.07,33.42,20.08,412925.43,25.21
547292.6,33.43,20.09,412744.84,25.21
547264.42,33.45,20.11,412752.37,25.23
547264.42,33.45,20.11,412752.37,25.23
547115.95,33.46,20.12,412617.28,25.24
547115.95,33.46,20.12,412617.28,25.24
547156.18,33.48,20.14,412534.85,25.24
547007.71,33.49,20.15,412664.66,25.27
547007.71,33.49,20.15,412664.66,25.27
546859.24,33.5,20.16,412534.23,25.27
546899.47,33.52,20.18,412474.45,25.28
546751.0,33.53,20.19,412496.7,25.3
546645.08,33.53,20.19,412633.68,25.31
546496.61,33.54,20.2,412563.92,25.32
546358.75,33.56,20.21,412758.16,25.35
546071.05,33.55,20.2,412618.4,25.35
545774.11,33.57,20.23,412435.58,25.37
545774.11,33.57,20.23,412435.58,25.37
545952.51,33.59,20.25,412560.41,25.39
546130.91,33.62,20.27,412478.29,25.39
545971.82,33.63,20.28,412241.96,25.39
545943.64,33.65,20.3,412256.91,25.41
546229.0,33.67,20.33,412182.11,25.41
545855.17,33.66,20.32,413211.44,25.48
545696.47,33.65,20.31,413057.82,25.47
545102.59,33.7,20.36,412889.95,25.53
544954.11,33.71,20.37,412806.5,25.54
544954.11,33.71,20.37,412806.5,25.54
544805.64,33.72,20.38,412732.39,25.55
544657.17,33.74,20.39,412919.42,25.58
544508.7,33.75,20.4,412743.71,25.58
544360.23,33.76,20.42,412765.69,25.6
544459.93,33.79,20.44,413159.02,25.64
544063.29,33.78,20.44,412657.21,25.62
543856.42,33.78,20.43,411882.22,25.58
543828.24,33.79,20.45,411897.17,25.6
543828.24,33.79,20.45,411897.17,25.6
