ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_806c-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
686633.87,65.57,51.95,626125.18,59.79
686481.81,65.57,51.95,625811.9,59.78
686345.61,65.62,52.0,625791.22,59.83
686397.54,65.68,52.06,626086.98,59.91
686449.47,65.73,52.11,626079.07,59.95
686151.95,65.73,52.11,625909.34,59.96
686407.0,65.79,52.17,626720.95,60.07
686270.8,65.84,52.22,626461.05,60.1
686134.59,65.89,52.27,626460.79,60.16
685873.33,65.89,52.27,626343.05,60.17
686094.65,65.94,52.32,626343.05,60.2
686022.77,65.95,52.33,626454.2,60.22
686074.7,66.0,52.38,626361.52,60.26
686074.7,66.0,52.38,626339.42,60.26
685938.49,66.05,52.43,626321.04,60.31
685990.43,66.11,52.49,626320.95,60.36
686042.36,66.17,52.55,627126.26,60.48
686263.68,66.22,52.6,627070.54,60.51
686002.91,66.22,52.6,626757.92,60.5
686018.09,66.28,52.66,627360.63,60.61
686021.81,66.28,52.66,627362.47,60.61
685885.61,66.33,52.71,627362.21,60.67
685885.61,66.33,52.71,627386.05,60.67
686057.42,66.39,52.77,627386.05,60.71
685921.21,66.44,52.82,627459.94,60.78
685921.21,66.44,52.82,627443.21,60.77
685973.14,66.49,52.87,627383.71,60.82
686025.08,66.55,52.93,627377.29,60.86
685888.87,66.6,52.98,627847.91,60.97
686060.68,66.66,53.04,628026.91,61.02
686112.61,66.72,53.1,628313.99,61.1
686164.55,66.78,53.16,628314.11,61.15
686385.87,66.83,53.21,628313.73,61.18
686437.8,66.89,53.27,628313.73,61.22
686150.27,66.89,53.27,628332.28,61.25
686371.59,66.94,53.32,628331.73,61.28
686371.59,66.94,53.32,628350.5,61.28
686235.39,66.99,53.37,628332.51,61.34
686077.25,66.99,53.37,628174.37,61.33
686129.18,67.05,53.43,628174.37,61.38
686129.18,67.05,53.43,628443.05,61.41
685831.66,67.05,53.43,629058.87,61.5
686052.98,67.1,53.48,629051.0,61.53
686063.72,67.1,53.48,629053.58,61.53
686115.65,67.16,53.54,629491.8,61.62
686167.59,67.22,53.6,629491.92,61.67
685880.06,67.22,53.6,629401.15,61.69
685636.79,67.22,53.6,629129.56,61.68
685636.79,67.22,53.6,629101.85,61.68
685688.73,67.28,53.66,629101.47,61.72
685688.73,67.28,53.66,629079.37,61.72
685740.66,67.34,53.71,629079.37,61.77
685604.45,67.39,53.77,629079.37,61.83
685388.81,67.38,53.76,628928.13,61.83
685252.6,67.43,53.81,629037.78,61.9
685304.54,67.49,53.87,629189.16,61.97
685304.54,67.49,53.87,629211.52,61.97
685168.33,67.55,53.93,628950.49,62.0
685220.26,67.61,53.99,629888.25,62.15
685272.19,67.67,54.04,629888.37,62.2
685540.32,67.71,54.09,629887.99,62.22
685592.25,67.77,54.15,629887.99,62.27
685504.74,67.79,54.16,629891.82,62.29
685556.67,67.84,54.22,629892.56,62.34
685728.48,67.91,54.28,629889.38,62.38
685956.55,67.96,54.34,629887.99,62.4
685662.28,67.96,54.34,630634.12,62.51
685662.28,67.96,54.34,630618.86,62.51
685526.07,68.02,54.39,630333.73,62.54
685578.0,68.08,54.45,631045.58,62.66
685749.81,68.14,54.52,631045.32,62.7
685749.81,68.14,54.52,631010.87,62.7
685801.75,68.2,54.58,631010.87,62.75
685665.54,68.25,54.63,631115.75,62.82
685675.05,68.25,54.63,631117.39,62.82
685497.03,68.25,54.63,631198.71,62.84
685718.35,68.3,54.68,631334.09,62.89
685400.79,68.29,54.67,631019.79,62.87
685264.58,68.35,54.73,630800.97,62.92
685484.86,68.41,54.79,630779.54,62.95
685348.65,68.46,54.84,631903.27,63.13
684259.01,68.91,55.29,631903.0,63.63
684122.8,68.96,55.34,631970.29,63.7
683986.6,69.02,55.4,631970.03,63.77
683700.74,69.02,55.4,631672.68,63.77
683706.26,69.02,55.4,631683.73,63.77
683706.26,69.02,55.4,631654.65,63.77
683927.58,69.08,55.46,631654.65,63.8
683927.58,69.08,55.46,631673.42,63.8
683979.52,69.14,55.52,631675.84,63.85
683691.99,69.14,55.52,631673.42,63.88
683743.92,69.2,55.58,631673.42,63.93
683753.23,69.21,55.58,631720.11,63.94
683925.05,69.27,55.65,631893.84,64.0
683788.84,69.32,55.7,631739.78,64.05
683652.64,69.38,55.76,632589.09,64.2
683602.64,69.38,55.76,632539.09,64.2
683602.64,69.38,55.76,632539.09,64.2
683365.9,69.38,55.76,632333.52,64.2
683587.22,69.43,55.81,632597.31,64.25
683388.13,69.44,55.82,632389.61,64.26
683440.06,69.5,55.88,632389.73,64.31
683661.38,69.56,55.94,632389.35,64.34
683525.17,69.61,55.99,632389.35,64.41
683388.97,69.67,56.05,632389.8,64.47
683091.44,69.67,56.05,632519.95,64.52
683312.76,69.73,56.11,632564.78,64.55
683484.58,69.79,56.17,632527.99,64.59
683299.68,69.79,56.17,632352.77,64.59
683299.68,69.79,56.17,632352.77,64.59
683183.21,69.85,56.23,633429.15,64.76
683164.03,69.88,56.26,633394.96,64.79
683027.82,69.94,56.32,633394.7,64.86
683249.14,70.0,56.38,633394.7,64.89
683008.37,70.03,56.41,632974.96,64.9
682735.65,70.03,56.41,632689.89,64.89
682438.12,70.03,56.41,632789.88,64.93
682438.12,70.03,56.41,632823.62,64.94
682659.44,70.09,56.46,632812.18,64.97
682711.37,70.15,56.53,632743.02,65.01
682711.37,70.15,56.53,632743.33,65.01
682763.31,70.21,56.59,632723.94,65.07
682815.24,70.28,56.66,633309.17,65.18
682867.17,70.34,56.72,633550.76,65.26
682919.1,70.4,56.78,633990.47,65.36
682919.1,70.4,56.78,633610.64,65.32
682782.9,70.46,56.84,633610.38,65.39
682834.83,70.53,56.91,633610.38,65.44
683006.64,70.59,56.97,633610.38,65.49
683058.57,70.66,57.04,633650.79,65.55
683110.51,70.72,57.1,633671.96,65.6
682974.3,70.78,57.16,634061.88,65.71
682676.77,70.78,57.16,634243.53,65.76
682728.71,70.85,57.23,634640.33,65.86
682592.5,70.91,57.29,634617.69,65.93
682456.3,70.97,57.35,634617.43,65.99
682456.3,70.97,57.35,634847.12,66.02
682725.73,71.02,57.4,634849.44,66.04
682446.07,71.02,57.4,634618.35,66.04
682498.0,71.08,57.46,634617.07,66.1
682319.99,71.08,57.46,634355.06,66.08
681994.34,71.09,57.47,634354.02,66.12
682046.27,71.15,57.53,634354.02,66.18
682267.6,71.21,57.59,634425.65,66.22
681970.07,71.22,57.6,634371.17,66.25
682022.0,71.28,57.66,634364.35,66.3
682193.81,71.35,57.73,634354.02,66.34
682415.13,71.41,57.79,635733.12,66.52
682467.07,71.47,57.85,635733.12,66.58
682330.86,71.53,57.91,635733.12,66.65
682382.79,71.6,57.98,635733.12,66.7
682246.59,71.66,58.04,635733.12,66.77
681949.06,71.66,58.04,635418.31,66.77
681812.86,71.73,58.1,635497.52,66.85
682082.29,71.78,58.16,635418.31,66.87
682254.11,71.85,58.23,635418.31,66.92
682006.89,71.86,58.24,636209.9,67.03
682228.21,71.92,58.3,636485.12,67.1
681930.69,71.92,58.3,636124.96,67.09
681742.67,71.92,58.3,635941.94,67.09
681963.99,71.98,58.36,635941.94,67.12
681827.79,72.04,58.42,635941.94,67.19
681691.58,72.1,58.48,635942.4,67.26
681394.06,72.11,58.49,635941.94,67.3
681116.04,72.1,58.48,635857.35,67.31
681337.36,72.16,58.54,635857.35,67.34
681557.64,72.23,58.61,635917.15,67.39
681609.57,72.3,58.68,636017.72,67.46
681451.43,72.29,58.67,635859.58,67.46
681153.91,72.3,58.68,635746.11,67.48
681017.7,72.36,58.74,636346.42,67.61
681019.56,72.36,58.74,636348.28,67.61
680883.36,72.42,58.8,636292.81,67.68
680747.15,72.48,58.86,636292.81,67.75
680747.15,72.48,58.86,636294.58,67.75
680799.08,72.55,58.93,636294.58,67.81
680690.95,72.55,58.93,636187.03,67.81
680690.95,72.55,58.93,636170.14,67.8
680742.88,72.62,59.0,636170.14,67.86
680606.67,72.68,59.06,636181.33,67.94
680470.47,72.74,59.12,636170.16,68.01
680334.26,72.81,59.19,636446.99,68.11
680386.2,72.88,59.25,636703.89,68.2
680249.99,72.94,59.32,636656.92,68.26
680113.78,73.0,59.38,636656.92,68.34
680165.72,73.07,59.45,636656.92,68.4
680029.51,73.14,59.52,636656.92,68.47
679893.31,73.2,59.58,636665.03,68.55
679757.1,73.26,59.64,636656.92,68.62
680012.16,73.33,59.71,636991.64,68.7
680012.16,73.33,59.71,637068.31,68.7
679715.67,73.33,59.71,636861.89,68.71
679767.61,73.4,59.78,637150.57,68.8
679631.4,73.46,59.84,637135.77,68.87
678642.56,73.44,59.82,636148.77,68.84
678863.88,73.5,59.88,636148.77,68.87
678915.81,73.57,59.95,636148.77,68.93
678967.74,73.64,60.02,636148.77,69.0
678831.53,73.7,60.08,636154.58,69.07
678831.53,73.7,60.08,636249.67,69.08
678695.33,73.77,60.15,636243.86,69.16
678559.12,73.84,60.21,636243.86,69.23
678261.6,73.84,60.22,636552.21,69.3
678125.39,73.91,60.29,636368.21,69.36
678346.71,73.97,60.35,637021.7,69.46
678049.19,73.97,60.35,636709.97,69.46
678270.51,74.04,60.42,636709.97,69.5
678322.44,74.11,60.49,636709.97,69.56
678024.91,74.11,60.49,636709.97,69.6
678024.91,74.11,60.49,636681.27,69.59
678076.85,74.18,60.56,636681.27,69.65
678298.17,74.25,60.63,636689.0,69.69
678298.17,74.25,60.63,636718.67,69.69
678000.64,74.25,60.63,636710.94,69.73
678221.96,74.31,60.69,636710.94,69.77
678442.24,74.39,60.77,637056.12,69.85
678444.1,74.39,60.77,637057.69,69.85
678146.58,74.39,60.77,636886.51,69.87
678367.9,74.46,60.83,636922.81,69.91
678419.83,74.53,60.91,637622.36,70.05
678263.55,74.52,60.9,637463.93,70.04
678263.55,74.52,60.9,637480.98,70.04
678315.49,74.6,60.97,637480.98,70.1
678179.28,74.66,61.04,637480.98,70.18
678043.07,74.73,61.11,637481.42,70.26
677745.55,74.74,61.11,637719.72,70.32
677609.34,74.8,61.18,637719.29,70.4
677830.66,74.87,61.25,637719.29,70.44
677830.66,74.87,61.25,637645.24,70.43
677830.66,74.87,61.25,637809.56,70.45
677569.4,74.86,61.24,637515.08,70.44
677621.33,74.94,61.32,637745.71,70.53
677673.27,75.01,61.39,638042.72,70.62
677673.27,75.01,61.39,638013.64,70.62
677725.2,75.08,61.46,638472.98,70.73
677725.2,75.08,61.46,638499.53,70.74
677427.67,75.09,61.47,638212.82,70.74
677682.73,75.16,61.54,638212.82,70.79
677546.52,75.23,61.61,638212.82,70.86
677280.04,75.23,61.61,638034.98,70.87
677331.97,75.3,61.68,638035.75,70.93
677383.91,75.38,61.75,638038.31,71.0
677605.23,75.44,61.82,638034.98,71.03
677307.7,75.45,61.83,638034.98,71.07
677171.49,75.51,61.89,638481.73,71.2
677343.31,75.59,61.97,638685.07,71.27
677571.37,75.65,62.03,638993.28,71.35
677277.1,75.66,62.04,639257.4,71.41
677498.42,75.72,62.1,639257.4,71.45
677550.35,75.8,62.18,639257.4,71.51
677252.83,75.81,62.18,639257.4,71.55
677252.83,75.81,62.18,639252.31,71.55
677304.76,75.88,62.26,639252.31,71.62
677559.82,75.96,62.33,639265.27,71.66
677281.8,75.95,62.33,638904.01,71.65
677145.59,76.02,62.4,638891.05,71.73
677009.39,76.09,62.47,639327.23,71.86
677230.71,76.16,62.54,639429.58,71.91
677402.52,76.23,62.61,639843.97,72.01
677114.99,76.24,62.62,640107.88,72.07
676978.79,76.31,62.69,640107.88,72.15
677030.72,76.38,62.76,640107.88,72.22
677030.72,76.38,62.76,640141.61,72.22
676894.52,76.46,62.84,640141.8,72.3
676901.42,76.46,62.84,640156.62,72.31
676765.22,76.53,62.91,640156.43,72.39
676985.49,76.6,62.98,640237.67,72.45
676721.05,76.6,62.98,640031.7,72.45
676584.85,76.67,63.05,639950.46,72.52
676448.64,76.74,63.12,640510.17,72.67
676448.64,76.74,63.12,640510.49,72.67
676312.44,76.82,63.2,640428.8,72.74
676533.76,76.88,63.26,640428.8,72.78
676585.69,76.96,63.34,640428.8,72.85
676449.48,77.03,63.41,640428.8,72.93
676281.14,77.03,63.41,640322.66,72.94
676501.41,77.11,63.49,640330.91,72.99
676203.89,77.12,63.5,640323.32,73.02
676425.21,77.18,63.56,640326.03,73.06
676289.0,77.25,63.63,640603.52,73.18
675991.48,77.26,63.64,640452.31,73.2
675833.34,77.26,63.64,640294.76,73.2
675885.27,77.34,63.72,640528.38,73.29
675937.2,77.41,63.79,640971.7,73.41
675948.28,77.41,63.79,640984.35,73.41
675812.08,77.49,63.87,640984.35,73.49
675545.59,77.49,63.87,640946.8,73.52
675766.91,77.55,63.93,640946.8,73.56
675818.85,77.63,64.01,640946.8,73.63
675682.64,77.7,64.08,640947.05,73.71
675546.44,77.78,64.16,640946.8,73.8
675248.91,77.79,64.17,641011.25,73.84
674970.89,77.78,64.16,640648.71,73.83
675022.83,77.86,64.24,640760.84,73.91
675074.76,77.94,64.32,641010.65,74.01
674938.55,78.01,64.39,641203.77,74.12
674990.48,78.09,64.47,641203.77,74.19
674854.28,78.17,64.55,641203.77,74.27
675075.6,78.24,64.62,641203.77,74.31
674970.89,78.23,64.61,641099.95,74.31
674679.63,78.23,64.61,640875.03,74.31
674731.56,78.31,64.69,640880.89,74.38
674783.5,78.39,64.77,640895.75,74.46
674633.91,78.4,64.78,640875.03,74.48
674855.23,78.47,64.85,640875.03,74.52
674907.16,78.55,64.93,641818.17,74.7
674750.79,78.55,64.93,641662.09,74.7
674453.27,78.56,64.94,641464.28,74.71
674625.08,78.64,65.02,641745.45,74.8
674628.8,78.64,65.02,641762.28,74.81
674680.73,78.72,65.1,641762.28,74.88
674680.73,78.72,65.1,641739.67,74.87
674408.32,78.87,65.25,641739.68,75.05
674272.12,78.95,65.33,641739.67,75.14
674504.86,79.01,65.39,641769.3,75.18
674225.91,79.03,65.4,641739.67,75.22
674037.9,79.02,65.4,641849.18,75.25
674037.9,79.02,65.4,641775.42,75.24
674041.62,79.02,65.4,641806.15,75.25
674093.55,79.11,65.49,641806.15,75.32
674145.49,79.19,65.57,641806.15,75.39
673991.07,79.18,65.56,641651.74,75.38
673854.87,79.26,65.64,642300.82,75.55
674123.0,79.32,65.7,642300.82,75.58
674123.0,79.32,65.7,642418.56,75.59
673926.6,79.34,65.72,642418.56,75.63
673790.4,79.42,65.8,642418.56,75.72
673842.33,79.5,65.88,642418.56,75.8
673894.26,79.59,65.96,642418.56,75.87
673946.2,79.67,66.05,642418.56,75.94
673809.99,79.75,66.13,642418.56,76.03
673861.92,79.83,66.21,643413.82,76.22
673913.85,79.91,66.29,643552.5,76.31
674085.66,79.99,66.37,643552.5,76.37
674257.48,80.08,66.45,643552.5,76.43
674121.27,80.15,66.53,643553.78,76.52
674349.34,80.23,66.6,643552.5,76.56
674569.61,80.31,66.69,643552.5,76.62
674433.41,80.39,66.77,643955.79,76.75
674155.39,80.38,66.76,643624.61,76.74
674207.32,80.47,66.85,643814.89,76.84
673913.05,80.48,66.86,643552.5,76.85
673776.85,80.56,66.94,644519.31,77.06
674004.91,80.63,67.01,644519.31,77.1
673710.64,80.64,67.02,644519.31,77.15
673938.71,80.71,67.09,644519.31,77.19
673802.5,80.79,67.17,644519.31,77.28
673524.49,80.79,67.17,644155.22,77.27
673258.0,80.79,67.17,643956.53,77.27
672963.73,80.8,67.18,643956.53,77.32
672971.18,80.8,67.18,643958.51,77.32
673023.11,80.89,67.26,643988.31,77.4
673244.44,80.96,67.34,643980.42,77.44
673464.71,81.04,67.42,643958.51,77.49
673167.19,81.05,67.43,644533.17,77.6
673339.0,81.14,67.52,644701.83,77.69
673390.93,81.22,67.6,644991.2,77.8
673562.74,81.31,67.69,644991.2,77.86
673406.47,81.3,67.68,644836.2,77.85
673128.45,81.3,67.68,644774.01,77.88
672992.24,81.38,67.76,644774.01,77.97
673044.18,81.47,67.85,644774.01,78.05
673050.47,81.47,67.85,644765.13,78.05
673271.79,81.54,67.92,644772.17,78.09
673135.58,81.62,68.0,644765.13,78.18
673135.58,81.62,68.0,644726.57,78.18
672838.06,81.64,68.01,644726.57,78.22
672838.06,81.64,68.01,644769.53,78.23
672569.01,81.63,68.01,644507.9,78.23
672790.33,81.71,68.09,644777.17,78.31
672962.14,81.79,68.17,644990.07,78.39
672825.93,81.88,68.26,645304.69,78.53
672689.73,81.96,68.34,645304.69,78.62
672689.73,81.96,68.34,645387.01,78.63
672741.66,82.05,68.43,645387.01,78.71
672741.66,82.05,68.43,645304.19,78.7
672793.59,82.13,68.51,645304.19,78.78
672657.39,82.22,68.6,645314.66,78.88
672521.18,82.3,68.68,645304.19,78.97
672573.11,82.39,68.77,645304.19,79.05
672578.7,82.39,68.77,645306.59,79.05
672442.5,82.47,68.85,645956.43,79.23
672264.48,82.48,68.85,646195.61,79.28
672128.28,82.56,68.94,646032.55,79.35
671992.07,82.64,69.02,646032.55,79.45
671855.86,82.73,69.11,646032.55,79.55
671558.34,82.74,69.12,645694.82,79.55
671610.27,82.83,69.21,645695.14,79.63
671292.7,82.82,69.2,645377.04,79.63
671344.64,82.91,69.29,645377.23,79.71
671208.43,83.0,69.38,645377.39,79.8
671260.36,83.09,69.47,645378.17,79.88
671260.36,83.09,69.47,645470.05,79.9
671124.16,83.17,69.55,646120.1,80.08
671176.09,83.26,69.64,646211.06,80.17
671176.09,83.26,69.64,646181.86,80.16
671445.53,83.34,69.72,646181.86,80.2
671447.39,83.34,69.72,646183.43,80.2
671200.18,83.35,69.73,646183.43,80.25
671063.97,83.44,69.82,646183.43,80.35
671115.9,83.53,69.91,646183.43,80.43
671115.9,83.53,69.91,646221.54,80.43
670979.7,83.62,70.0,646221.54,80.53
670701.68,83.62,70.0,645942.25,80.53
670923.0,83.69,70.07,645942.25,80.58
670625.48,83.71,70.09,646031.79,80.64
670489.27,83.79,70.17,645945.63,80.73
670661.08,83.88,70.26,646658.87,80.88
670661.08,83.88,70.26,646708.35,80.89
670882.4,83.96,70.34,646977.17,80.97
670694.39,83.96,70.34,646562.4,80.94
670396.86,83.97,70.35,646576.69,80.99
670260.66,84.06,70.44,646576.69,81.09
670124.45,84.15,70.53,646576.69,81.19
670176.38,84.24,70.62,646576.8,81.28
670498.03,84.31,70.69,646576.69,81.3
670549.96,84.4,70.78,646576.69,81.38
670377.75,84.43,70.81,646576.69,81.43
670599.08,84.51,70.88,646867.64,81.51
670819.35,84.6,70.98,646900.18,81.58
670683.15,84.69,71.06,647920.45,81.81
670546.94,84.78,71.15,647920.45,81.91
670410.74,84.87,71.24,647920.45,82.02
670113.21,84.88,71.26,647601.32,82.03
669977.01,84.97,71.35,647601.77,82.13
669710.52,84.97,71.35,647254.37,82.12
669762.45,85.06,71.44,647254.25,82.2
669814.39,85.16,71.54,647254.16,82.29
669814.39,85.16,71.54,647394.5,82.31
669866.32,85.25,71.63,647394.44,82.39
669730.11,85.34,71.72,648045.83,82.58
669593.91,85.43,71.81,647881.03,82.66
669645.84,85.53,71.91,647881.03,82.75
669509.63,85.62,72.0,647881.03,82.86
669373.43,85.71,72.09,647881.03,82.96
669594.75,85.79,72.17,647881.03,83.01
669297.22,85.81,72.19,647881.03,83.06
669565.35,85.88,72.26,647881.03,83.1
669429.15,85.97,72.35,648040.63,83.22
669447.23,85.97,72.35,648053.06,83.22
669311.02,86.07,72.44,648012.13,83.33
669297.95,86.09,72.47,648523.99,83.42
669519.27,86.17,72.55,648804.86,83.5
669221.75,86.18,72.56,648450.74,83.51
669221.75,86.18,72.56,648435.92,83.51
669085.54,86.28,72.66,648435.92,83.61
669306.86,86.36,72.74,648435.92,83.66
669009.33,86.37,72.75,648436.36,83.72
669009.33,86.37,72.75,648579.94,83.73
669067.27,86.38,72.76,648634.57,83.74
669119.2,86.48,72.86,648634.9,83.83
669387.33,86.55,72.93,648634.14,83.86
669387.33,86.55,72.93,648603.49,83.86
669390.76,86.55,72.93,648623.35,83.86
669194.36,86.57,72.95,648623.35,83.91
669415.69,86.66,73.04,648681.85,83.97
669467.62,86.75,73.13,648786.12,84.07
669519.55,86.85,73.23,649074.99,84.2
669571.48,86.95,73.33,649617.25,84.36
669421.9,86.97,73.35,649848.05,84.42
669427.48,86.97,73.35,649856.88,84.42
669599.3,87.06,73.44,649856.88,84.5
669463.09,87.16,73.54,649856.88,84.61
669515.02,87.26,73.64,649856.88,84.7
669327.01,87.26,73.64,649857.32,84.72
669334.46,87.26,73.64,649890.31,84.72
669656.1,87.33,73.71,649889.87,84.75
669663.55,87.33,73.71,649891.5,84.75
669527.34,87.43,73.8,649891.5,84.86
669527.34,87.43,73.8,649931.5,84.87
669579.28,87.52,73.9,650164.04,84.99
669443.07,87.62,74.0,650157.51,85.1
669306.87,87.72,74.1,650908.83,85.31
669170.66,87.82,74.19,650908.83,85.42
669077.08,87.83,74.21,650651.74,85.41
669129.02,87.93,74.31,650651.74,85.5
668980.77,87.95,74.33,650540.43,85.52
669032.7,88.05,74.43,650540.43,85.61
669084.64,88.15,74.53,650540.43,85.71
669312.7,88.23,74.61,650583.38,85.76
669018.43,88.25,74.63,650540.43,85.81
669070.36,88.35,74.73,650540.43,85.9
669392.01,88.42,74.8,651371.26,86.04
669443.94,88.52,74.9,651907.37,86.2
669495.87,88.62,75.0,651907.37,86.29
669547.8,88.72,75.1,651907.37,86.39
669599.73,88.83,75.21,651907.37,86.48
669427.53,88.86,75.24,651668.32,86.5
669427.53,88.86,75.24,651768.29,86.51
668896.73,88.87,75.24,651325.31,86.53
669118.05,88.95,75.33,651325.31,86.58
669169.98,89.05,75.43,651325.31,86.68
669033.77,89.15,75.53,651623.05,86.83
668897.57,89.25,75.63,651350.48,86.91
668761.36,89.36,75.73,652408.5,87.17
668813.29,89.46,75.84,652408.5,87.26
668677.09,89.56,75.94,652408.5,87.38
668540.88,89.66,76.04,652408.73,87.5
668243.36,89.68,76.06,652112.62,87.51
668295.29,89.78,76.16,652112.79,87.61
668295.29,89.78,76.16,652039.76,87.6
668159.08,89.89,76.27,652039.35,87.72
668211.02,89.99,76.37,652039.35,87.81
668074.81,90.09,76.47,652690.63,88.02
668126.74,90.2,76.58,652782.18,88.13
668354.81,90.29,76.67,652782.18,88.18
668406.74,90.39,76.77,652782.18,88.28
668458.67,90.5,76.88,652782.18,88.38
668164.4,90.52,76.9,652783.12,88.43
668216.33,90.62,77.0,652785.59,88.53
668216.33,90.62,77.0,652866.34,88.54
668437.66,90.71,77.09,652862.93,88.6
668301.45,90.82,77.19,652862.93,88.72
668085.81,90.81,77.19,652809.33,88.74
667949.6,90.92,77.3,653528.11,88.96
668001.53,91.03,77.41,653905.99,89.11
667802.44,91.05,77.43,653654.78,89.12
667666.23,91.15,77.53,653654.78,89.24
667934.36,91.23,77.61,653654.78,89.28
667620.03,91.26,77.64,653654.78,89.35
667483.82,91.36,77.74,653654.78,89.47
667535.75,91.47,77.85,653654.78,89.57
667763.82,91.56,77.94,653689.21,89.63
667627.62,91.67,78.05,653689.29,89.76
667679.55,91.78,78.16,653804.1,89.87
667679.55,91.78,78.16,653945.17,89.89
667362.22,91.78,78.15,653629.68,89.89
667362.22,91.78,78.15,653623.46,89.89
667414.15,91.88,78.26,654120.18,90.05
667119.88,91.9,78.28,654192.19,90.12
667341.2,91.99,78.37,654192.19,90.18
667393.13,92.1,78.48,654192.19,90.28
667256.93,92.21,78.59,654192.19,90.41
667120.72,92.32,78.7,654192.75,90.53
666823.19,92.34,78.72,654194.64,90.59
666686.99,92.45,78.83,654254.83,90.73
666738.92,92.56,78.94,654368.38,90.84
666960.24,92.65,79.03,654371.56,90.9
666824.04,92.76,79.14,654967.97,91.11
666526.51,92.78,79.16,654666.21,91.13
666578.44,92.89,79.27,654666.21,91.23
666442.24,93.0,79.38,654666.21,91.36
666662.51,93.11,79.49,654666.21,91.44
666714.45,93.22,79.6,654686.64,91.54
666578.24,93.33,79.71,654679.02,91.67
666799.56,93.43,79.81,654715.1,91.73
666851.49,93.54,79.92,654877.75,91.86
666715.29,93.65,80.03,655907.34,92.13
666579.08,93.77,80.14,655907.34,92.26
666442.88,93.88,80.26,655907.34,92.39
666145.35,93.9,80.28,655576.64,92.41
666197.28,94.01,80.39,655576.67,92.51
666369.09,94.12,80.5,655576.64,92.6
666232.89,94.24,80.62,655576.64,92.73
665966.41,94.24,80.62,655281.08,92.73
665830.2,94.36,80.74,655576.46,92.9
666051.52,94.45,80.83,655653.27,92.98
665839.22,94.45,80.83,655436.65,92.98
666059.5,94.56,80.94,655861.26,93.11
666059.5,94.56,80.94,655832.94,93.11
665761.97,94.58,80.96,655961.01,93.19
665813.9,94.7,81.08,655961.01,93.3
666035.22,94.79,81.17,655961.01,93.36
665899.02,94.91,81.29,655961.01,93.49
665711.0,94.91,81.29,655635.1,93.48
665762.93,95.03,81.41,655644.06,93.59
665626.73,95.15,81.53,655635.3,93.72
665360.25,95.15,81.53,655487.62,93.74
665412.18,95.27,81.65,655487.41,93.85
665464.11,95.39,81.77,655487.41,93.96
665314.53,95.41,81.79,656485.89,94.14
665314.53,95.41,81.79,656538.63,94.15
665366.46,95.53,81.91,656674.08,94.28
665366.46,95.53,81.91,656638.49,94.28
665634.59,95.61,81.99,656638.49,94.32
665438.19,95.65,82.03,656638.49,94.38
665490.13,95.77,82.15,656638.49,94.49
665353.92,95.88,82.26,656642.36,94.63
665575.24,95.98,82.36,656641.49,94.69
665439.04,96.1,82.48,656638.49,94.83
665259.75,96.12,82.5,656735.6,94.89
665311.68,96.24,82.62,656905.86,95.03
