ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1789747.0,30.64,2.11,228545.06,3.91
1789529.95,30.64,2.11,228793.5,3.92
1789314.46,30.64,2.11,228798.76,3.92
1789624.48,30.65,2.12,229101.63,3.92
1789595.4,30.65,2.12,229189.01,3.93
1789379.91,30.65,2.12,229194.27,3.93
1789074.29,30.65,2.12,229143.37,3.93
1788781.33,30.65,2.12,229085.19,3.93
1788564.28,30.65,2.12,229011.13,3.92
1788436.7,30.66,2.12,229329.94,3.93
1788438.65,30.66,2.12,229337.21,3.93
1788223.16,30.66,2.12,229273.7,3.93
1788006.12,30.66,2.12,229268.4,3.93
1787688.75,30.66,2.12,229033.23,3.93
1787835.43,30.66,2.13,228999.8,3.93
1787539.62,30.66,2.13,228964.13,3.93
1787216.06,30.66,2.13,228989.2,3.93
1787216.06,30.66,2.13,230317.79,3.95
1786908.12,30.66,2.13,230307.88,3.95
1786880.59,30.67,2.13,230404.01,3.95
1786658.28,30.66,2.13,230188.17,3.95
1786504.76,30.67,2.13,230286.26,3.95
1786287.72,30.67,2.13,230304.79,3.95
1786126.6,30.67,2.13,229529.86,3.94
1785629.72,30.67,2.13,229392.15,3.94
1785848.49,30.67,2.14,229380.82,3.94
1785580.32,30.67,2.14,229379.89,3.94
1785364.05,30.68,2.14,229363.98,3.94
1785148.56,30.68,2.14,229663.85,3.95
1784931.51,30.68,2.14,229704.97,3.95
1784931.51,30.68,2.14,229704.97,3.95
1784716.02,30.68,2.14,229710.23,3.95
1784498.98,30.68,2.14,229636.16,3.95
1783502.85,30.67,2.13,228640.04,3.93
1783360.88,30.67,2.13,228570.21,3.93
1783360.88,30.67,2.13,228570.21,3.93
1783145.39,30.67,2.13,228506.94,3.93
1783116.31,30.67,2.13,228684.86,3.93
1782900.81,30.68,2.13,228621.35,3.93
1782683.77,30.68,2.13,228616.05,3.93
1782396.54,30.67,2.13,228418.53,3.93
1782181.05,30.68,2.13,228423.79,3.93
1782181.05,30.68,2.13,228427.2,3.93
1781964.01,30.68,2.13,228353.14,3.93
1781964.01,30.68,2.13,228353.14,3.93
1782163.48,30.68,2.13,228292.01,3.93
1782163.48,30.68,2.13,228292.01,3.93
1782013.2,30.68,2.13,228146.95,3.93
1781717.47,30.68,2.13,227862.24,3.92
1781717.47,30.68,2.13,227862.24,3.92
1781932.37,30.69,2.13,228685.88,3.94
1781716.87,30.69,2.13,228691.14,3.94
1781687.79,30.69,2.14,228778.52,3.94
1781315.85,30.69,2.13,228344.08,3.93
1781540.45,30.69,2.14,228283.42,3.93
1781323.4,30.69,2.14,228706.48,3.94
1781107.91,30.7,2.14,228642.96,3.94
1780890.87,30.7,2.14,228637.67,3.94
1780698.21,30.7,2.14,228443.71,3.94
1780698.21,30.7,2.14,228443.71,3.94
1780482.72,30.7,2.14,228380.2,3.94
1778049.15,30.7,2.14,228329.67,3.94
1777832.1,30.7,2.14,228324.37,3.94
1777804.57,30.7,2.14,228420.5,3.94
1777804.57,30.7,2.14,228420.5,3.94
1777587.53,30.7,2.14,228439.21,3.95
1777372.04,30.71,2.14,228444.47,3.95
1777159.73,30.7,2.14,228239.52,3.94
1777267.29,30.71,2.14,228478.68,3.95
1777051.79,30.71,2.14,228471.31,3.95
1776834.75,30.71,2.14,228409.87,3.95
1776526.81,30.71,2.14,228323.91,3.95
1776589.39,30.72,2.15,231445.41,4.0
1776561.86,30.72,2.15,231541.53,4.0
1777591.69,30.74,2.18,231998.69,4.01
1777591.69,30.74,2.18,231998.69,4.01
1777221.6,30.74,2.17,231637.49,4.01
1777221.6,30.74,2.17,231637.49,4.01
1777192.52,30.74,2.17,231795.44,4.01
1778118.92,30.76,2.19,232029.94,4.01
1778335.36,30.77,2.2,232100.91,4.02
1777963.42,30.76,2.19,231966.75,4.01
1778178.32,30.77,2.2,232441.65,4.02
1778150.79,30.77,2.2,232537.77,4.02
1777933.75,30.78,2.2,232534.29,4.03
1777639.14,30.77,2.2,232251.06,4.02
1777423.65,30.77,2.2,232256.32,4.02
1777394.57,30.78,2.2,232343.7,4.02
1777022.63,30.77,2.2,231983.19,4.02
1776807.14,30.78,2.2,231975.82,4.02
1776521.89,30.77,2.19,231764.25,4.01
1776492.81,30.78,2.2,231864.25,4.02
1776334.57,30.77,2.19,231706.29,4.01
1776119.08,30.78,2.2,231711.55,4.01
1776226.64,30.78,2.2,231950.71,4.02
1776226.64,30.78,2.2,231950.71,4.02
1776011.15,30.78,2.2,231887.65,4.02
1776229.91,30.79,2.21,231876.32,4.02
1776012.87,30.79,2.21,231870.57,4.02
1775718.27,30.79,2.2,231587.35,4.02
1775502.0,30.79,2.2,231571.44,4.02
1775286.51,30.79,2.2,231871.3,4.02
1775012.85,30.79,2.2,231566.15,4.02
1774795.81,30.79,2.2,231715.06,4.02
1774580.32,30.79,2.2,231720.32,4.02
1774363.27,30.79,2.2,231646.26,4.02
1774147.78,30.79,2.2,231651.52,4.02
1773849.65,30.79,2.2,231661.62,4.02
1773632.61,30.8,2.2,231587.55,4.02
1773417.11,30.8,2.2,231524.49,4.02
1773417.11,30.8,2.2,231524.49,4.02
1773417.11,30.8,2.2,231476.27,4.02
1773212.25,30.79,2.2,231266.03,4.02
1772995.2,30.8,2.2,231260.29,4.02
1772996.03,30.8,2.2,231318.5,4.02
1773241.64,30.8,2.21,231292.64,4.02
1772905.95,30.8,2.2,231278.3,4.02
1772690.46,30.8,2.2,231270.93,4.02
1772473.41,30.8,2.2,231209.49,4.02
1772257.92,30.8,2.2,231146.05,4.02
1772228.84,30.81,2.21,231324.37,4.02
1772201.31,30.81,2.21,231420.5,4.02
1772408.06,30.82,2.21,231845.83,4.03
1772192.56,30.82,2.21,231782.32,4.03
1771975.52,30.82,2.21,231777.03,4.03
1771760.02,30.82,2.22,231713.51,4.03
1771760.02,30.82,2.22,231701.37,4.03
1771542.98,30.82,2.22,231696.08,4.03
1771327.49,30.83,2.22,231632.58,4.03
1771298.41,30.83,2.22,231810.77,4.03
1771082.91,30.83,2.22,231747.26,4.03
1771082.91,30.83,2.22,231747.26,4.03
1770865.87,30.83,2.22,231741.97,4.03
1770838.34,30.84,2.22,231838.09,4.04
1770809.26,30.84,2.22,231996.05,4.04
1770501.32,30.84,2.23,231913.14,4.04
1770203.19,30.84,2.23,231955.63,4.04
1769987.7,30.84,2.23,231892.57,4.04
1769958.62,30.85,2.23,232070.28,4.04
1770278.52,30.85,2.24,232042.04,4.04
1770063.02,30.85,2.24,231978.53,4.04
1770063.02,30.85,2.24,231992.62,4.04
1769764.12,30.85,2.24,232361.21,4.05
1769606.03,30.85,2.23,231971.52,4.04
1769246.24,30.85,2.23,232757.51,4.06
1769246.24,30.85,2.23,232757.51,4.06
1769131.84,30.85,2.23,232606.78,4.06
1768914.8,30.85,2.23,232601.48,4.06
1768415.52,30.85,2.23,232243.57,4.05
1768387.99,30.85,2.23,232339.69,4.05
1768549.03,30.86,2.24,232727.75,4.06
1768333.54,30.86,2.24,232664.69,4.06
1765774.98,30.86,2.24,232616.86,4.07
1765972.9,30.87,2.25,233017.64,4.07
1765945.37,30.87,2.25,232955.13,4.07
1765945.37,30.87,2.25,232955.13,4.07
1765728.33,30.87,2.25,233132.29,4.08
1765512.84,30.87,2.25,233124.92,4.08
1765512.84,30.87,2.25,233124.92,4.08
1765295.79,30.88,2.25,233063.48,4.08
1765080.3,30.88,2.25,233068.74,4.08
1764936.81,30.88,2.25,232874.87,4.07
1764719.77,30.88,2.25,232800.81,4.07
1764561.14,30.88,2.25,232642.97,4.07
1764253.2,30.88,2.25,232600.66,4.07
1763988.52,30.88,2.25,235565.39,4.12
1763773.02,30.88,2.25,235501.88,4.12
1763987.92,30.88,2.26,235917.59,4.13
1763615.98,30.88,2.25,235556.58,4.12
1763615.98,30.88,2.25,235556.58,4.12
1764721.72,30.91,2.28,235595.29,4.13
1764694.19,30.91,2.28,235691.42,4.13
1764477.15,30.91,2.28,235709.94,4.13
1764261.66,30.91,2.28,235646.88,4.13
1763973.58,30.91,2.28,235331.81,4.12
1763944.5,30.91,2.28,235487.51,4.13
1763659.25,30.91,2.28,235192.56,4.12
1763875.69,30.92,2.28,235263.53,4.12
1763846.61,30.92,2.29,235602.52,4.13
1763474.68,30.92,2.28,235365.15,4.13
1763206.5,30.92,2.28,235361.86,4.13
1763422.95,30.92,2.29,235432.82,4.13
1763422.95,30.92,2.29,235413.72,4.13
1763198.76,30.92,2.28,235280.35,4.13
1762981.71,30.92,2.28,235476.72,4.13
1762766.22,30.92,2.29,235413.65,4.13
1762737.14,30.93,2.29,235591.37,4.13
1762521.65,30.93,2.29,235528.11,4.13
1762736.54,30.94,2.29,235943.57,4.14
1762512.35,30.93,2.29,235725.76,4.14
1763340.87,30.95,2.31,236216.18,4.15
1763313.34,30.96,2.31,236312.31,4.15
1763528.23,30.96,2.32,236626.13,4.15
1763312.74,30.96,2.32,236618.77,4.15
1763014.61,30.96,2.32,236593.99,4.16
1762797.57,30.97,2.32,236532.55,4.15
1762797.57,30.97,2.32,236554.12,4.16
1762906.68,30.97,2.32,236550.1,4.16
1762608.55,30.97,2.32,236604.21,4.16
1762579.47,30.97,2.33,236962.51,4.16
1762579.8,30.97,2.33,236963.6,4.16
1762552.27,30.98,2.33,237059.72,4.17
1762335.23,30.98,2.33,237056.23,4.17
1762037.1,30.98,2.33,237058.11,4.17
1762186.1,30.99,2.33,236995.6,4.17
1762212.83,30.99,2.34,238866.09,4.2
1762212.83,30.99,2.34,238866.09,4.2
1762646.42,31.0,2.35,238996.99,4.2
1762430.92,31.0,2.35,238989.63,4.2
1762122.98,31.0,2.35,238926.66,4.2
1761905.94,31.0,2.35,238865.22,4.2
1761690.45,31.0,2.35,238802.15,4.2
1761606.97,31.0,2.35,238322.82,4.19
1761389.93,31.01,2.35,238317.08,4.2
1761174.44,31.01,2.35,238254.02,4.19
1761179.86,31.01,2.35,238467.85,4.2
1761179.86,31.01,2.35,238468.05,4.2
1760962.82,31.01,2.35,238462.31,4.2
1760747.32,31.01,2.35,238467.57,4.2
1760375.39,31.01,2.35,238230.2,4.2
1760107.21,31.01,2.35,238227.11,4.2
1760162.34,31.01,2.35,242011.02,4.26
1760269.9,31.01,2.35,242250.18,4.27
1760054.41,31.02,2.35,242255.44,4.27
1760269.31,31.02,2.36,242533.8,4.27
1760269.31,31.02,2.36,242533.8,4.27
1760159.85,31.02,2.36,242424.35,4.27
1759787.92,31.02,2.35,242131.93,4.27
1759572.42,31.02,2.35,242124.56,4.27
1761314.97,31.05,2.38,243807.56,4.3
1761097.92,31.05,2.38,243746.12,4.3
1760585.69,31.05,2.38,243415.37,4.29
1760370.2,31.05,2.38,243408.01,4.29
1760153.15,31.05,2.38,243346.57,4.29
1759643.43,31.05,2.38,242521.61,4.28
1759427.94,31.05,2.38,242526.87,4.28
1759210.89,31.05,2.38,242452.81,4.28
1758990.59,31.05,2.38,242297.8,4.28
1758775.1,31.05,2.38,242234.29,4.28
1758558.06,31.05,2.38,242229.0,4.28
1758530.53,31.06,2.38,242325.13,4.28
1760548.6,31.1,2.42,242536.43,4.28
1760331.56,31.1,2.42,242532.95,4.28
1760556.15,31.1,2.43,242472.29,4.28
1760339.11,31.11,2.43,242895.34,4.29
1759979.02,31.1,2.42,242544.14,4.29
1759763.53,31.1,2.42,242480.88,4.29
1759763.53,31.1,2.42,242480.88,4.29
1759763.53,31.1,2.42,242480.88,4.29
1758768.59,31.09,2.41,241486.84,4.27
1758551.54,31.09,2.41,241481.3,4.27
1758336.05,31.1,2.41,241417.79,4.27
1758306.97,31.1,2.42,241595.98,4.27
1758469.55,31.11,2.42,241534.65,4.27
1758684.45,31.11,2.43,242322.43,4.29
1758468.96,31.11,2.43,242258.91,4.29
1757305.5,31.11,2.43,243628.1,4.31
1757305.5,31.11,2.43,243628.1,4.31
1756933.56,31.11,2.42,243199.6,4.31
1756933.56,31.11,2.42,243199.6,4.31
1756638.95,31.11,2.42,242988.95,4.3
1756609.87,31.11,2.42,243167.12,4.31
1756394.38,31.11,2.42,243103.86,4.31
1756177.34,31.11,2.42,243098.31,4.31
1756177.34,31.11,2.42,243098.31,4.31
1755961.84,31.12,2.42,243103.57,4.31
1755756.98,31.11,2.42,242893.33,4.3
1755488.8,31.11,2.42,242890.25,4.31
1755271.76,31.12,2.42,242816.18,4.3
1755056.27,31.12,2.42,242821.44,4.31
1755056.27,31.12,2.42,242821.44,4.31
1754839.22,31.12,2.42,242747.38,4.3
1755055.67,31.13,2.43,242818.34,4.31
1755163.23,31.13,2.43,243418.66,4.32
1754947.73,31.13,2.43,243355.15,4.32
1754669.75,31.13,2.44,243353.22,4.32
1754669.75,31.13,2.44,243353.22,4.32
1754452.7,31.14,2.44,243347.93,4.32
1754080.77,31.13,2.43,242929.06,4.31
1753786.16,31.13,2.43,242697.84,4.31
1753720.81,31.13,2.43,242146.8,4.3
1753620.86,31.13,2.43,241513.01,4.29
1753837.31,31.14,2.44,241583.98,4.29
1753620.26,31.14,2.44,241865.22,4.3
1753620.26,31.14,2.44,241865.22,4.3
1753404.77,31.14,2.44,241801.71,4.29
1753187.73,31.15,2.44,241796.41,4.3
1752972.23,31.15,2.44,241733.35,4.3
1752755.19,31.15,2.44,241727.61,4.3
1752565.07,31.15,2.44,241573.27,4.29
1752349.58,31.15,2.44,241510.21,4.29
1752051.45,31.15,2.44,241485.23,4.29
1751834.41,31.15,2.44,241479.48,4.29
1751806.88,31.15,2.44,241575.61,4.3
1751806.88,31.15,2.44,241575.61,4.3
1751444.94,31.15,2.44,241224.6,4.29
1751827.63,31.16,2.45,241846.81,4.3
1751612.13,31.16,2.45,241852.07,4.3
1751395.09,31.16,2.45,241778.0,4.3
1751094.99,31.16,2.44,241403.77,4.3
1750879.5,31.16,2.44,241340.71,4.3
1750662.46,31.16,2.44,241334.97,4.3
1750446.96,31.16,2.44,241271.46,4.3
1748091.9,31.17,2.45,241220.92,4.3
1748397.69,31.17,2.45,241737.97,4.31
1748004.57,31.17,2.45,241342.41,4.3
1747789.07,31.17,2.45,241347.67,4.3
1747789.07,31.17,2.45,241347.67,4.3
1747572.03,31.17,2.45,241273.6,4.3
1747544.5,31.18,2.45,241369.73,4.31
1747759.39,31.18,2.46,241683.56,4.31
1747731.86,31.19,2.46,241779.69,4.31
1747514.82,31.19,2.46,241776.2,4.32
1747840.39,31.2,2.47,241905.91,4.32
1747624.9,31.2,2.47,241898.54,4.32
1747252.96,31.19,2.47,241661.47,4.31
1747223.88,31.2,2.47,241783.49,4.32
1747008.39,31.2,2.47,241788.75,4.32
1747008.39,31.2,2.47,241788.75,4.32
1747314.18,31.21,2.48,242133.4,4.32
1747314.18,31.21,2.48,242133.4,4.32
1747286.65,31.21,2.48,242229.52,4.33
1747257.57,31.22,2.48,242387.48,4.33
1747257.57,31.22,2.48,242387.48,4.33
1747257.57,31.22,2.48,242387.48,4.33
1747230.04,31.22,2.48,242483.61,4.33
1747013.0,31.22,2.48,242480.12,4.33
1747013.0,31.22,2.48,242480.12,4.33
1746824.04,31.22,2.48,242384.77,4.33
1746796.51,31.22,2.49,242480.9,4.33
1746579.46,31.23,2.49,242477.41,4.34
1746551.93,31.23,2.49,242573.54,4.34
1746334.89,31.23,2.49,242570.05,4.34
1746119.4,31.23,2.49,242506.98,4.34
1745825.52,31.23,2.49,242223.62,4.33
1745608.48,31.23,2.49,242217.88,4.33
1745833.07,31.24,2.49,242157.23,4.33
1745616.03,31.24,2.49,242580.28,4.34
1745588.5,31.24,2.5,242676.41,4.34
1745371.45,31.25,2.5,242672.92,4.34
1745155.96,31.25,2.5,242678.18,4.35
1744848.02,31.25,2.5,242652.03,4.35
1744848.02,31.25,2.5,242744.44,4.35
1744818.94,31.25,2.5,242854.07,4.35
1744603.45,31.25,2.5,242790.63,4.35
1746502.68,31.29,2.53,245838.67,4.4
1746285.63,31.29,2.53,245833.31,4.4
1746258.1,31.29,2.54,245929.44,4.41
1746041.06,31.29,2.54,245925.95,4.41
1745825.57,31.3,2.54,245931.21,4.41
1745608.52,31.3,2.54,245857.14,4.41
1745580.99,31.3,2.54,245953.27,4.41
1745551.91,31.31,2.54,246111.23,4.41
1745836.45,31.31,2.55,248150.2,4.45
1745528.51,31.31,2.55,248222.37,4.45
1745168.42,31.31,2.55,247871.17,4.45
1745140.89,31.31,2.55,247967.3,4.45
1744923.85,31.31,2.55,247963.81,4.45
1744615.91,31.31,2.55,247922.81,4.45
1744310.29,31.31,2.55,247884.21,4.45
1744001.58,31.31,2.55,248144.83,4.46
1743693.64,31.31,2.55,247917.56,4.45
1743384.15,31.31,2.55,247869.17,4.45
1743384.15,31.31,2.55,247869.17,4.45
1743384.15,31.31,2.55,247869.17,4.45
1743115.98,31.32,2.55,247871.51,4.45
1742900.48,31.32,2.55,247876.77,4.45
1742683.44,31.32,2.55,247802.7,4.45
1742375.5,31.32,2.55,247726.31,4.45
1742160.0,31.32,2.55,247718.94,4.45
1742160.0,31.32,2.55,249693.21,4.49
1746977.31,31.41,2.64,254620.53,4.58
1746760.26,31.41,2.64,254559.09,4.58
1746732.73,31.41,2.64,254655.22,4.58
1746515.69,31.41,2.64,254651.73,4.58
1746488.16,31.42,2.65,254747.86,4.58
1746488.16,31.42,2.65,254747.86,4.58
1746271.12,31.42,2.65,254744.37,4.58
1746055.62,31.42,2.65,254680.87,4.58
1745838.58,31.42,2.65,254675.56,4.58
1745623.08,31.43,2.65,254612.5,4.58
1745623.08,31.43,2.65,254612.5,4.58
1745267.11,31.43,2.65,253787.55,4.57
1745238.03,31.43,2.65,253965.27,4.57
1745022.54,31.43,2.65,253902.0,4.57
1744724.41,31.43,2.65,253879.61,4.57
1744507.37,31.43,2.65,253874.06,4.57
1744291.87,31.43,2.65,253811.0,4.57
1744074.83,31.44,2.65,253805.26,4.57
1744183.94,31.44,2.66,253801.23,4.58
1743966.9,31.44,2.66,254049.68,4.58
1743751.4,31.45,2.66,254054.94,4.58
1743534.36,31.45,2.66,253980.87,4.58
1743534.36,31.45,2.66,253980.87,4.58
1743318.87,31.45,2.66,253917.43,4.58
1744241.39,31.47,2.68,253805.53,4.58
1744024.35,31.47,2.68,253800.17,4.58
1743808.85,31.47,2.68,253792.8,4.58
1743591.81,31.47,2.68,253731.36,4.58
1743591.81,31.47,2.68,253850.74,4.58
1743376.32,31.48,2.68,253787.23,4.58
1743159.27,31.48,2.68,253781.94,4.58
1742943.78,31.48,2.68,253774.57,4.58
1742726.74,31.48,2.68,253713.13,4.58
1742511.24,31.48,2.68,253649.62,4.58
1742482.16,31.49,2.68,253827.78,4.59
1742482.16,31.49,2.68,253827.78,4.59
1742482.16,31.49,2.68,253747.67,4.59
1742187.91,31.49,2.68,255699.18,4.62
1742360.37,31.49,2.69,254214.77,4.59
1742144.88,31.5,2.69,254151.71,4.59
1742809.3,31.51,2.71,256565.16,4.64
1742809.3,31.51,2.71,256565.16,4.64
1742809.3,31.51,2.71,256565.16,4.64
1742862.46,31.52,2.71,256219.05,4.63
1742645.41,31.52,2.71,256213.31,4.63
1742870.01,31.52,2.72,256152.66,4.63
1742652.96,31.53,2.72,256575.71,4.64
1742652.96,31.53,2.72,256575.71,4.64
1742437.47,31.53,2.72,256512.65,4.64
1742802.92,31.54,2.73,256658.47,4.64
1742585.87,31.54,2.73,256652.72,4.64
1742558.34,31.54,2.73,256748.85,4.65
1742341.3,31.54,2.73,256745.36,4.65
1742125.81,31.55,2.73,256681.85,4.65
1741908.76,31.55,2.73,256676.56,4.65
1741538.68,31.54,2.73,256315.35,4.64
1741323.18,31.55,2.73,256252.29,4.64
1741106.14,31.55,2.73,256246.54,4.64
1740890.64,31.55,2.73,256239.18,4.64
1740673.6,31.55,2.73,256177.74,4.64
1740458.11,31.55,2.73,256170.37,4.64
1740241.06,31.55,2.73,256108.93,4.64
1740241.06,31.55,2.73,256108.93,4.64
1740465.66,31.56,2.74,256048.28,4.64
1740248.61,31.56,2.74,256472.89,4.65
1740248.61,31.56,2.74,256472.89,4.65
1740033.12,31.56,2.74,256409.82,4.65
1739816.08,31.57,2.74,256404.08,4.65
1739816.08,31.57,2.74,256404.08,4.65
1739816.08,31.57,2.74,256404.08,4.65
1739600.58,31.57,2.74,256409.34,4.65
1739600.58,31.57,2.74,256409.34,4.65
1739383.54,31.57,2.74,256335.27,4.65
1739383.54,31.57,2.74,256335.27,4.65
1739224.91,31.57,2.74,256176.92,4.65
1738916.97,31.57,2.74,256155.78,4.65
1738889.44,31.57,2.74,256251.91,4.65
1738672.4,31.57,2.74,256248.42,4.65
1738672.4,31.57,2.74,256248.42,4.65
1738369.11,31.57,2.74,256373.64,4.66
1738153.61,31.58,2.74,256310.58,4.66
1738261.17,31.58,2.75,256618.06,4.66
1737989.26,31.58,2.74,256349.45,4.66
1737769.63,31.58,2.74,256197.24,4.66
1737554.14,31.58,2.74,256133.98,4.65
1737525.06,31.58,2.74,256311.89,4.66
1737330.17,31.58,2.74,256125.45,4.66
1737816.81,31.59,2.75,260284.84,4.73
1738018.6,31.6,2.76,260266.16,4.73
1739564.48,31.63,2.79,260194.83,4.73
1739348.99,31.63,2.79,260131.53,4.73
1739080.81,31.63,2.79,260136.05,4.73
1738795.56,31.63,2.79,260147.34,4.73
1738795.56,31.63,2.79,260147.34,4.73
1738578.52,31.63,2.79,260141.83,4.73
1738794.19,31.64,2.8,260130.58,4.73
1738766.66,31.64,2.8,260120.34,4.73
1738549.62,31.65,2.8,260832.62,4.75
1738177.68,31.64,2.8,260433.44,4.74
1738150.15,31.65,2.8,260529.56,4.74
1737933.11,31.65,2.8,260526.08,4.74
1738149.55,31.65,2.81,260597.04,4.75
1737932.51,31.66,2.81,260878.95,4.75
1737775.97,31.65,2.8,260720.86,4.75
1737748.44,31.66,2.81,260816.99,4.75
1737719.36,31.66,2.81,260974.94,4.76
1737719.36,31.66,2.81,260974.94,4.76
1737503.86,31.66,2.81,260911.43,4.75
1737286.82,31.67,2.81,260906.14,4.76
1737071.33,31.67,2.81,260898.77,4.76
1736854.28,31.67,2.81,260837.33,4.76
1736638.79,31.67,2.81,260773.82,4.76
1736421.75,31.67,2.81,260768.52,4.76
1736123.62,31.67,2.81,260738.56,4.76
1735908.12,31.68,2.81,260743.81,4.76
1735879.04,31.68,2.82,260831.19,4.76
1735663.55,31.68,2.82,260768.13,4.76
1735446.51,31.68,2.82,260762.39,4.76
1735231.01,31.69,2.82,260698.88,4.76
1734923.07,31.69,2.82,260882.13,4.76
1734706.03,31.69,2.82,260876.84,4.77
1734490.54,31.69,2.82,260813.78,4.77
1734128.6,31.69,2.81,260462.1,4.76
1734099.52,31.69,2.82,260617.8,4.76
1733884.02,31.69,2.82,260554.74,4.76
1733884.02,31.69,2.82,260554.74,4.76
1734045.06,31.7,2.82,260918.76,4.77
1733829.57,31.7,2.82,260924.02,4.77
1733612.52,31.7,2.82,260849.95,4.77
1733397.03,31.7,2.82,260786.44,4.77
1733179.99,31.7,2.82,260781.15,4.77
1733152.46,31.71,2.83,260877.28,4.77
1732935.41,31.71,2.83,260873.79,4.77
1733044.52,31.72,2.83,260812.13,4.77
1733044.52,31.72,2.83,260812.13,4.77
1732827.48,31.72,2.83,261118.21,4.78
1732799.95,31.72,2.84,261214.34,4.78
1732946.62,31.73,2.84,261289.4,4.78
1733144.54,31.74,2.85,261716.49,4.79
1733117.01,31.74,2.85,261812.62,4.79
1732899.97,31.74,2.85,261809.13,4.8
1732684.48,31.74,2.85,261745.84,4.8
1732655.4,31.75,2.85,261923.78,4.8
1732627.87,31.75,2.86,262019.91,4.8
1732329.74,31.75,2.86,262128.65,4.8
1732033.94,31.75,2.86,262067.89,4.8
1731757.2,31.75,2.86,263719.98,4.83
1732096.54,31.76,2.86,262575.3,4.81
1733113.87,31.78,2.89,264347.38,4.85
1736140.72,31.83,2.94,268751.49,4.93
1736140.72,31.83,2.94,268800.39,4.93
1736111.64,31.84,2.94,268958.35,4.93
1735896.15,31.84,2.94,268895.06,4.93
1735679.11,31.84,2.94,268889.55,4.93
1735401.12,31.84,2.95,268891.88,4.93
1735619.89,31.85,2.95,268880.55,4.93
1735247.95,31.85,2.95,268867.03,4.93
1735031.68,31.85,2.95,268946.47,4.94
1734816.19,31.85,2.95,268858.82,4.94
1734787.11,31.85,2.95,269096.38,4.94
1734571.62,31.85,2.95,269033.32,4.94
1734354.57,31.86,2.95,269027.58,4.94
1734139.08,31.86,2.95,268964.51,4.94
1734110.0,31.86,2.96,269142.23,4.95
1734272.58,31.87,2.96,269080.9,4.94
1734243.5,31.87,2.96,269626.41,4.96
1734028.01,31.88,2.96,269562.97,4.96
1733998.93,31.88,2.97,269741.29,4.96
1733998.93,31.88,2.97,269706.61,4.96
1733998.93,31.88,2.97,269706.61,4.96
1733783.44,31.88,2.97,269711.87,4.96
1733566.39,31.88,2.97,269637.81,4.96
1733538.86,31.89,2.97,269733.94,4.96
1733509.78,31.89,2.97,269891.89,4.97
1733482.25,31.9,2.98,269988.02,4.97
1733453.17,31.9,2.98,270145.98,4.97
1733562.28,31.91,2.99,270141.95,4.97
1733345.24,31.91,2.99,270390.4,4.98
1733347.56,31.91,2.99,270433.28,4.98
1733132.07,31.91,2.99,270425.91,4.98
1733239.63,31.92,2.99,270677.8,4.98
1733464.22,31.92,3.0,270617.15,4.98
1733156.28,31.92,3.0,270596.01,4.98
1732888.11,31.92,3.0,270593.59,4.98
1732671.07,31.93,3.0,271016.64,4.99
1732455.57,31.93,3.0,271009.27,4.99
1732455.57,31.93,3.0,270987.89,4.99
1730100.5,31.93,3.0,270937.35,5.0
1729883.46,31.93,3.01,270875.91,5.0
1729585.33,31.93,3.01,270850.26,5.0
1729215.24,31.93,3.0,270489.06,4.99
1728920.64,31.93,3.0,270205.83,4.99
1728626.04,31.92,2.99,269922.61,4.98
1728598.51,31.93,3.0,270018.73,4.99
1728381.47,31.93,3.0,270015.25,4.99
1728165.97,31.93,3.0,269951.98,4.99
1728165.97,31.93,3.0,269951.98,4.99
1727842.41,31.93,3.0,269933.68,4.99
1727813.33,31.93,3.0,270111.6,4.99
1727515.2,31.94,3.0,270147.99,4.99
1727515.2,31.94,3.0,270147.99,4.99
1727487.67,31.94,3.0,270244.11,5.0
1727458.59,31.94,3.01,270402.07,5.0
1727243.1,31.95,3.01,270339.01,5.0
1727026.05,31.95,3.01,270333.27,5.0
1726810.56,31.95,3.01,270270.2,5.0
1726512.43,31.95,3.01,270246.2,5.0
1726295.39,31.95,3.01,270240.46,5.0
1726444.39,31.96,3.02,270221.58,5.0
1726228.89,31.96,3.02,270158.08,5.0
1725929.99,31.96,3.02,270425.85,5.01
1725712.95,31.96,3.02,270420.55,5.01
1725742.09,31.97,3.02,270452.6,5.01
1725442.41,31.97,3.02,270897.76,5.02
1725226.92,31.97,3.02,270834.46,5.02
1725009.88,31.97,3.02,270828.95,5.02
1724802.34,31.97,3.02,270524.55,5.01
1724911.45,31.97,3.03,270520.52,5.01
1724694.41,31.98,3.03,270768.97,5.02
