ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f495-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
635296.2,16.76,4.5,542958.81,14.33
635071.93,16.76,4.5,542807.95,14.33
634054.51,16.77,4.51,541996.54,14.34
634323.26,16.78,4.52,542044.51,14.34
634139.52,16.78,4.52,541561.06,14.33
633955.78,16.78,4.52,541971.15,14.35
633772.04,16.78,4.52,541620.53,14.34
634101.69,16.79,4.53,541500.09,14.34
634276.97,16.8,4.53,541940.58,14.35
634085.92,16.8,4.53,541631.93,14.35
634085.92,16.8,4.53,541631.93,14.35
633861.64,16.8,4.53,542021.65,14.36
634130.4,16.81,4.54,542088.56,14.37
633946.66,16.81,4.54,541584.68,14.36
633946.66,16.81,4.54,541584.68,14.36
633762.92,16.81,4.54,542001.43,14.37
633564.18,16.8,4.54,541905.73,14.37
633306.8,16.81,4.55,541497.09,14.38
633148.15,16.81,4.55,541057.98,14.37
633011.1,16.82,4.55,540960.97,14.37
633186.39,16.82,4.56,541385.11,14.38
632995.33,16.82,4.56,541112.6,14.38
632771.06,16.82,4.56,541091.44,14.38
631753.64,16.83,4.56,540280.03,14.39
631661.88,16.83,4.57,541576.06,14.43
631930.64,16.84,4.58,541546.32,14.43
630913.22,16.85,4.59,540734.92,14.44
630531.61,16.84,4.58,540295.59,14.43
630347.87,16.84,4.58,539950.03,14.43
630567.3,16.85,4.59,538798.36,14.4
630383.56,16.85,4.59,539210.93,14.41
630224.9,16.85,4.59,538946.86,14.41
630087.85,16.85,4.59,538617.3,14.41
630225.83,16.86,4.6,539206.15,14.43
629928.28,16.85,4.59,538903.03,14.42
629731.3,16.85,4.59,539242.33,14.43
629568.93,16.85,4.59,538943.32,14.43
629286.47,16.86,4.6,538559.71,14.43
629286.47,16.86,4.6,538559.71,14.43
629211.63,16.87,4.6,538441.01,14.43
629428.41,16.87,4.61,538298.03,14.43
629662.35,16.88,4.62,538818.07,14.45
629247.02,16.88,4.62,538796.82,14.45
629247.02,16.88,4.62,538796.82,14.45
628948.28,16.87,4.61,538423.56,14.45
628948.28,16.87,4.61,538423.56,14.45
629217.04,16.89,4.62,538528.79,14.45
628835.43,16.88,4.61,538093.81,14.44
628835.43,16.88,4.61,538093.81,14.44
629101.63,16.89,4.62,537576.72,14.43
628949.25,16.89,4.62,538177.06,14.45
628759.24,16.89,4.62,537781.77,14.44
628622.19,16.89,4.62,537506.36,14.44
628242.25,16.88,4.61,538138.8,14.46
628223.39,16.88,4.62,537673.36,14.45
628042.09,16.88,4.62,537359.96,14.44
627024.67,16.89,4.63,536548.55,14.45
626725.93,16.88,4.62,536305.19,14.45
626491.9,16.88,4.62,536380.78,14.45
626760.66,16.89,4.63,536275.65,14.46
626576.92,16.89,4.63,535939.23,14.45
626393.18,16.89,4.63,536402.47,14.47
626393.18,16.89,4.63,536402.47,14.47
626234.52,16.89,4.63,536050.71,14.46
626286.28,16.9,4.63,535840.58,14.46
625268.86,16.91,4.64,535029.18,14.47
625268.86,16.91,4.64,535029.18,14.47
625268.86,16.91,4.64,535029.18,14.47
624251.44,16.92,4.65,534217.77,14.48
624043.77,16.92,4.65,534185.44,14.48
624294.32,16.93,4.66,534357.71,14.49
624294.32,16.93,4.66,534357.71,14.49
624294.32,16.93,4.66,534357.71,14.49
624258.86,16.93,4.66,534623.84,14.5
624527.61,16.94,4.68,534555.17,14.5
624343.87,16.94,4.67,534180.39,14.49
623326.45,16.95,4.68,533368.99,14.5
623174.07,16.95,4.68,533874.88,14.52
622156.65,16.96,4.69,533063.47,14.53
621966.64,16.96,4.69,532640.2,14.52
621595.03,16.95,4.69,532411.42,14.52
621296.29,16.94,4.68,532152.8,14.51
621159.24,16.94,4.68,531957.27,14.51
620868.93,16.94,4.67,531623.5,14.5
620868.93,16.94,4.67,531623.5,14.5
620479.96,16.94,4.67,531697.26,14.51
620185.89,16.93,4.67,531417.01,14.51
620443.94,16.94,4.67,531580.28,14.51
620712.69,16.95,4.69,531475.15,14.51
620712.69,16.95,4.69,531475.15,14.51
620366.31,16.94,4.68,531122.22,14.51
620182.57,16.94,4.68,530782.5,14.5
620182.57,16.94,4.68,530782.5,14.5
620187.64,16.95,4.68,531259.05,14.52
620187.64,16.95,4.68,531259.05,14.52
620003.9,16.95,4.68,530944.03,14.51
619891.94,16.95,4.68,530687.16,14.51
619548.99,16.94,4.68,530389.98,14.5
619341.32,16.94,4.67,530585.32,14.51
618323.9,16.95,4.68,529773.92,14.52
618323.9,16.95,4.68,529773.92,14.52
618323.9,16.95,4.68,529855.4,14.52
618321.65,16.95,4.69,529830.84,14.53
618321.65,16.95,4.69,529830.84,14.53
618097.38,16.95,4.69,529719.86,14.53
618554.94,16.97,4.7,529869.97,14.53
618371.2,16.97,4.7,529398.13,14.53
618371.2,16.97,4.7,529398.13,14.53
618376.27,16.97,4.71,529326.16,14.53
618659.22,16.98,4.72,529855.64,14.54
617641.8,16.99,4.73,529044.24,14.55
617504.75,16.99,4.73,528727.38,14.55
617485.9,16.99,4.73,528360.61,14.54
617294.84,16.99,4.73,529197.05,14.57
617070.56,16.99,4.73,529096.21,14.57
617528.13,17.01,4.74,529246.32,14.58
617528.13,17.01,4.74,529266.81,14.58
616510.71,17.02,4.75,528455.4,14.59
615493.29,17.03,4.76,527644.0,14.6
615125.81,17.03,4.76,526999.55,14.59
614942.07,17.03,4.76,527380.23,14.6
614830.1,17.03,4.76,527015.66,14.6
613812.68,17.04,4.77,526204.26,14.61
613605.02,17.04,4.77,526309.82,14.61
613413.96,17.04,4.77,526092.31,14.61
613189.69,17.03,4.77,526057.96,14.61
613189.69,17.03,4.77,526057.96,14.61
613458.44,17.05,4.78,526124.87,14.62
613458.44,17.05,4.78,526124.87,14.62
613463.51,17.05,4.79,525847.36,14.62
613279.77,17.05,4.79,525563.62,14.61
612986.82,17.04,4.78,525268.1,14.6
612828.17,17.04,4.78,525284.23,14.61
611810.75,17.05,4.79,524472.82,14.62
611673.7,17.05,4.79,524793.75,14.63
611564.89,17.05,4.79,524683.15,14.63
611357.22,17.05,4.79,524288.98,14.62
610975.62,17.04,4.78,523902.34,14.61
610975.62,17.04,4.78,523902.34,14.61
611235.92,17.05,4.79,524534.24,14.63
611337.01,17.06,4.79,524616.3,14.64
611605.77,17.07,4.8,524491.41,14.64
611077.85,17.06,4.79,523954.74,14.63
610894.11,17.06,4.79,523656.02,14.62
610710.37,17.06,4.79,524110.17,14.64
610551.72,17.06,4.79,523800.42,14.63
610414.67,17.06,4.79,523545.94,14.63
610207.0,17.06,4.79,523687.33,14.64
610015.95,17.06,4.79,523495.95,14.64
609791.67,17.06,4.79,523268.22,14.64
610060.43,17.07,4.8,523335.13,14.64
610060.43,17.07,4.8,523335.13,14.64
609876.69,17.07,4.8,522896.11,14.63
609619.31,17.08,4.81,522487.48,14.64
609466.93,17.08,4.82,522385.0,14.64
609466.93,17.08,4.82,522385.0,14.64
609466.93,17.08,4.82,522385.0,14.64
609659.87,17.09,4.82,522956.08,14.66
609522.82,17.09,4.82,522636.26,14.65
609345.36,17.09,4.82,523318.66,14.68
609619.98,17.1,4.84,523127.52,14.68
609498.96,17.1,4.84,523096.88,14.68
609364.7,17.1,4.84,523762.45,14.7
609364.7,17.1,4.84,523762.45,14.7
609633.45,17.12,4.85,523829.35,14.71
609449.71,17.12,4.85,523317.59,14.7
609297.33,17.12,4.85,523860.36,14.72
609107.32,17.12,4.85,523633.87,14.71
608089.9,17.13,4.86,522822.46,14.72
607561.98,17.12,4.85,522308.56,14.71
607440.96,17.12,4.85,522064.07,14.71
607748.3,17.13,4.86,523158.8,14.74
608323.26,17.15,4.88,523413.58,14.75
608323.26,17.15,4.88,523413.58,14.75
608321.71,17.15,4.89,522951.2,14.74
608212.9,17.15,4.88,522842.89,14.74
608481.66,17.16,4.89,522948.12,14.75
608020.33,17.15,4.89,522220.28,14.73
607836.59,17.15,4.89,521708.75,14.72
607684.21,17.15,4.89,522188.93,14.74
607683.01,17.16,4.89,521917.38,14.73
606665.59,17.17,4.9,521105.98,14.74
606528.54,17.17,4.9,520763.44,14.74
606509.68,17.17,4.91,521275.88,14.76
606094.35,17.17,4.9,520869.61,14.75
606363.11,17.18,4.92,520727.91,14.75
606368.18,17.18,4.92,520623.56,14.75
606373.25,17.19,4.92,520393.12,14.75
606189.51,17.19,4.92,520771.54,14.77
605172.08,17.2,4.93,519960.14,14.78
604154.66,17.21,4.94,519148.73,14.79
604231.51,17.21,4.95,518996.35,14.79
604023.84,17.21,4.95,518691.84,14.78
604440.02,17.23,4.96,519500.45,14.81
604215.75,17.23,4.96,519553.47,14.81
604484.5,17.24,4.97,519620.38,14.82
604300.76,17.24,4.97,519218.06,14.81
604141.96,17.23,4.97,519056.07,14.81
604147.02,17.24,4.97,518897.14,14.81
604147.02,17.24,4.97,518897.14,14.81
603832.16,17.23,4.97,518520.24,14.8
603837.23,17.24,4.97,518946.85,14.81
603725.26,17.24,4.97,518665.5,14.81
603517.6,17.24,4.97,518419.0,14.81
603326.54,17.24,4.97,518343.42,14.81
603543.87,17.24,4.98,519020.09,14.83
603812.63,17.26,4.99,519068.05,14.83
603628.89,17.26,4.99,518752.83,14.83
603445.15,17.26,4.99,518514.14,14.83
603450.22,17.26,5.0,518904.11,14.84
603338.26,17.26,5.0,518695.78,14.84
603338.26,17.26,5.0,518695.78,14.84
603338.26,17.26,5.0,518695.78,14.84
603130.59,17.26,5.0,518407.8,14.84
602908.22,17.26,4.99,518301.35,14.83
602908.22,17.26,4.99,518301.35,14.83
603045.9,17.26,5.0,518794.55,14.85
602821.63,17.26,5.0,518583.14,14.85
603090.39,17.27,5.01,518514.47,14.85
602906.65,17.27,5.01,518138.28,14.85
602722.91,17.27,5.01,518561.14,14.86
602564.1,17.27,5.0,518402.12,14.86
602405.45,17.27,5.01,518111.65,14.85
602268.4,17.27,5.01,517867.77,14.85
601869.67,17.27,5.0,517873.5,14.86
601974.14,17.28,5.01,517910.32,14.86
602242.9,17.29,5.02,517868.06,14.87
602084.09,17.28,5.02,517710.63,14.86
601900.35,17.28,5.02,517308.04,14.86
602136.92,17.29,5.03,517822.96,14.87
601978.27,17.29,5.03,517523.41,14.87
601841.22,17.3,5.03,517234.8,14.86
601962.29,17.3,5.04,518003.61,14.89
601780.99,17.3,5.04,517360.5,14.87
601735.77,17.3,5.04,517789.02,14.89
601354.17,17.3,5.03,517370.2,14.88
602064.53,17.32,5.05,517472.93,14.89
601765.79,17.31,5.05,517210.61,14.88
601467.05,17.3,5.04,516943.01,14.87
601283.31,17.3,5.04,516595.66,14.87
601519.88,17.31,5.05,517024.42,14.88
601361.23,17.31,5.05,516608.18,14.87
601224.18,17.32,5.05,516367.25,14.87
600206.76,17.33,5.06,515555.85,14.88
600327.83,17.33,5.07,516540.01,14.91
600325.58,17.34,5.07,516385.92,14.91
600325.58,17.34,5.07,516385.92,14.91
600101.31,17.34,5.07,516348.74,14.92
600101.31,17.34,5.07,516348.74,14.92
600370.07,17.35,5.08,516396.7,14.92
599706.89,17.35,5.08,515792.39,14.92
599411.91,17.34,5.08,515598.93,14.92
598394.49,17.35,5.09,514787.53,14.93
598186.82,17.35,5.09,514937.34,14.94
597805.22,17.34,5.08,514834.96,14.94
597614.16,17.34,5.08,514531.73,14.93
597699.18,17.36,5.09,514281.28,14.93
597356.78,17.36,5.09,514223.92,14.94
597132.51,17.35,5.09,514122.3,14.94
597132.51,17.35,5.09,514122.3,14.94
596372.46,17.35,5.09,513618.7,14.94
596641.22,17.36,5.1,513602.74,14.95
596646.29,17.37,5.1,513276.02,14.94
596845.5,17.38,5.11,513704.27,14.96
595828.08,17.39,5.12,512892.87,14.97
596085.95,17.4,5.13,512641.05,14.96
595704.34,17.39,5.12,512280.57,14.95
595921.12,17.4,5.13,512935.61,14.98
595743.26,17.4,5.13,512726.72,14.97
595535.59,17.39,5.13,512277.4,14.96
595533.34,17.4,5.13,512147.72,14.96
595309.07,17.4,5.13,512956.14,14.99
595577.82,17.41,5.15,512940.18,14.99
595369.08,17.4,5.14,512601.46,14.99
595185.34,17.4,5.14,512222.13,14.98
595001.61,17.4,5.14,512684.13,15.0
594842.95,17.4,5.14,512364.59,14.99
594894.71,17.41,5.15,512172.91,14.99
594687.05,17.41,5.14,512366.24,15.0
594495.99,17.41,5.14,511935.5,14.99
594300.8,17.4,5.14,511750.07,14.99
594076.52,17.4,5.14,511808.84,14.99
594345.28,17.42,5.15,511875.75,15.0
594350.35,17.42,5.16,511598.24,14.99
594166.61,17.42,5.16,511314.5,14.99
593823.73,17.41,5.15,510960.42,14.98
593619.64,17.41,5.14,510869.0,14.98
592925.22,17.41,5.14,510957.15,15.0
592700.95,17.41,5.14,510717.44,15.0
592969.7,17.42,5.15,510687.71,15.0
592969.7,17.42,5.15,510687.71,15.0
592785.96,17.42,5.15,510272.59,14.99
592633.58,17.42,5.15,510788.64,15.01
592443.57,17.42,5.15,510389.16,15.01
592161.49,17.41,5.15,510107.08,15.0
592024.44,17.41,5.15,509879.01,15.0
592005.58,17.42,5.15,510191.54,15.01
591814.52,17.42,5.15,509794.38,15.0
591590.25,17.41,5.15,509812.74,15.01
591859.01,17.43,5.16,509833.21,15.01
591675.27,17.43,5.16,509958.5,15.02
591491.53,17.43,5.16,509555.06,15.01
591491.53,17.43,5.16,509555.06,15.01
591491.53,17.43,5.16,509555.06,15.01
591757.73,17.44,5.17,509277.21,15.01
591757.73,17.44,5.17,509277.21,15.01
591645.76,17.44,5.17,509762.27,15.03
591275.83,17.43,5.17,509788.02,15.03
591256.97,17.43,5.17,509438.87,15.02
591065.91,17.43,5.17,509171.69,15.02
590841.64,17.43,5.17,509268.12,15.03
591717.63,17.46,5.19,509306.4,15.03
591560.33,17.46,5.19,508923.68,15.02
591180.39,17.45,5.18,509597.18,15.04
590996.66,17.45,5.18,509258.62,15.03
590844.27,17.45,5.18,508971.79,15.03
590654.26,17.45,5.18,508730.89,15.03
590706.02,17.45,5.19,509236.29,15.05
590498.36,17.45,5.19,508851.59,15.04
590307.3,17.45,5.19,508627.21,15.04
590083.02,17.45,5.18,508713.6,15.04
590351.78,17.46,5.2,508644.93,15.05
589984.3,17.46,5.2,508738.54,15.06
590267.25,17.47,5.21,508533.1,15.05
590130.2,17.47,5.21,508213.38,15.05
590111.35,17.48,5.21,508637.29,15.06
590109.1,17.48,5.22,508609.23,15.07
590109.1,17.48,5.22,508609.23,15.07
590109.1,17.48,5.22,508609.23,15.07
589727.49,17.47,5.21,508097.04,15.05
589569.88,17.47,5.2,507940.05,15.05
589345.6,17.47,5.2,508183.7,15.06
588328.18,17.48,5.21,507372.3,15.07
588596.94,17.49,5.23,507420.26,15.08
587579.52,17.5,5.24,506608.86,15.09
587395.78,17.5,5.24,506185.6,15.08
587594.99,17.51,5.25,506577.73,15.1
587302.04,17.51,5.24,506310.85,15.09
587302.04,17.51,5.24,506310.85,15.09
586284.62,17.52,5.25,505499.45,15.1
586716.0,17.53,5.27,505778.32,15.11
585698.58,17.54,5.28,504966.92,15.12
585775.42,17.55,5.28,504784.53,15.12
585756.56,17.55,5.29,504557.49,15.12
585341.23,17.55,5.29,505218.32,15.15
585018.48,17.54,5.28,504879.63,15.14
585287.24,17.56,5.29,504877.57,15.14
585103.5,17.56,5.29,504433.3,15.14
585103.5,17.56,5.29,504433.3,15.14
585392.72,17.57,5.3,505185.93,15.16
585391.52,17.57,5.31,504818.15,15.15
585443.28,17.58,5.31,504600.74,15.15
585061.67,17.57,5.3,504359.21,15.15
584044.25,17.58,5.32,503547.8,15.16
583847.27,17.58,5.31,504183.65,15.18
583738.46,17.58,5.31,504075.59,15.18
584017.7,17.59,5.32,504119.29,15.18
583777.93,17.59,5.32,504071.89,15.18
584235.5,17.6,5.34,504222.0,15.19
584380.5,17.61,5.35,503778.97,15.18
584158.13,17.61,5.34,503496.4,15.18
583755.03,17.6,5.33,503071.79,15.16
583755.03,17.6,5.33,503071.79,15.16
583571.29,17.6,5.33,502891.76,15.16
583571.29,17.6,5.33,502891.76,15.16
583741.37,17.61,5.34,503461.55,15.18
583793.13,17.61,5.35,503208.51,15.18
583793.13,17.61,5.35,503208.51,15.18
583585.47,17.61,5.35,502815.16,15.17
583394.41,17.61,5.34,502834.75,15.18
583611.74,17.62,5.35,504063.07,15.22
583880.5,17.63,5.37,504111.03,15.22
584025.5,17.64,5.38,503680.75,15.21
583841.76,17.64,5.37,504117.53,15.23
583841.76,17.64,5.37,504117.53,15.23
583658.02,17.64,5.37,503822.33,15.23
583546.05,17.64,5.38,503540.6,15.22
583527.2,17.65,5.38,503467.61,15.22
583336.14,17.64,5.38,503948.62,15.24
583111.87,17.64,5.38,503716.78,15.24
583111.87,17.64,5.38,503716.78,15.24
583111.87,17.64,5.38,503716.78,15.24
583380.62,17.66,5.39,503783.68,15.25
583196.88,17.66,5.39,503426.29,15.24
583013.14,17.66,5.39,503776.67,15.26
582854.49,17.66,5.39,503476.53,15.25
582679.64,17.65,5.39,503306.95,15.25
582542.59,17.65,5.39,503017.21,15.24
582365.12,17.65,5.39,503540.39,15.26
583005.17,17.68,5.41,503860.38,15.28
583273.93,17.69,5.42,503965.61,15.28
583273.93,17.69,5.42,503965.61,15.28
582256.51,17.7,5.44,503154.2,15.3
582072.77,17.7,5.44,502642.67,15.29
581769.2,17.69,5.43,502269.07,15.28
581175.7,17.68,5.42,501650.35,15.26
580194.52,17.69,5.43,500911.06,15.28
579896.24,17.69,5.42,500644.49,15.27
579597.5,17.68,5.42,500397.96,15.26
579602.56,17.68,5.42,500309.92,15.27
579772.65,17.69,5.43,500871.79,15.29
579635.6,17.69,5.43,500498.54,15.28
579426.86,17.69,5.42,500753.17,15.29
579426.86,17.69,5.42,500753.17,15.29
579144.78,17.68,5.42,500457.31,15.28
579544.35,17.7,5.43,500168.13,15.27
579353.29,17.7,5.43,499978.44,15.27
579077.8,17.69,5.42,500629.26,15.29
579077.8,17.69,5.42,500629.26,15.29
578814.15,17.69,5.42,500291.48,15.29
579082.91,17.7,5.44,500275.53,15.29
578899.17,17.7,5.44,500469.85,15.3
578849.17,17.7,5.43,500419.85,15.3
578665.43,17.7,5.43,500030.12,15.29
578481.69,17.7,5.43,499772.17,15.29
578558.54,17.71,5.44,500008.52,15.3
578350.87,17.7,5.44,499624.18,15.29
578159.81,17.7,5.44,499557.2,15.3
578244.83,17.72,5.45,499725.46,15.31
578556.82,17.73,5.46,500330.78,15.33
578556.82,17.73,5.46,500330.78,15.33
577539.4,17.74,5.48,499519.38,15.34
577544.46,17.75,5.48,499255.22,15.34
577360.72,17.75,5.48,498806.89,15.33
577248.76,17.75,5.48,498941.88,15.34
577041.1,17.75,5.48,498752.11,15.34
576850.04,17.75,5.48,498979.58,15.35
576625.77,17.74,5.48,498721.79,15.35
576894.52,17.76,5.49,498642.93,15.35
576566.95,17.75,5.49,498258.92,15.34
576383.21,17.75,5.49,497901.61,15.33
576230.82,17.75,5.49,498434.82,15.35
576040.81,17.75,5.49,498082.22,15.35
576232.5,17.76,5.5,497811.18,15.34
575950.04,17.77,5.51,497427.57,15.35
575753.06,17.77,5.51,498095.09,15.38
575641.45,17.78,5.51,497746.76,15.37
575515.85,17.78,5.51,497638.36,15.37
575403.89,17.78,5.51,497465.62,15.37
575196.22,17.78,5.51,497483.91,15.37
575196.22,17.78,5.51,497483.91,15.37
575446.77,17.79,5.52,497366.05,15.37
575222.5,17.79,5.52,497659.14,15.39
574923.76,17.78,5.51,497382.16,15.38
574542.15,17.77,5.5,496993.59,15.37
574810.91,17.78,5.52,496971.38,15.37
574627.17,17.78,5.52,496556.61,15.37
574627.17,17.78,5.52,496556.61,15.37
574443.43,17.78,5.52,496894.38,15.38
574448.5,17.79,5.52,496696.01,15.38
574336.54,17.79,5.52,496536.64,15.38
574336.54,17.79,5.52,496536.64,15.38
574317.68,17.79,5.53,496388.87,15.38
574126.62,17.79,5.53,496726.91,15.39
573902.35,17.79,5.53,496513.2,15.39
574612.71,17.82,5.55,496618.76,15.4
574428.97,17.82,5.55,496100.72,15.39
574276.59,17.82,5.55,496704.27,15.41
574275.39,17.82,5.56,496332.86,15.4
574138.34,17.82,5.56,496018.06,15.4
573960.87,17.82,5.56,497147.47,15.44
572943.45,17.83,5.57,496336.06,15.45
571962.26,17.85,5.58,495596.78,15.47
572160.71,17.86,5.6,495448.54,15.47
572160.71,17.86,5.6,495448.54,15.47
572160.71,17.86,5.6,495448.54,15.47
571567.21,17.85,5.58,494819.59,15.45
571835.97,17.86,5.6,494885.46,15.46
571652.23,17.86,5.6,494373.25,15.45
571309.84,17.86,5.6,494778.17,15.47
571614.39,17.87,5.61,494547.58,15.46
571406.72,17.87,5.61,494221.8,15.46
571225.42,17.87,5.61,494731.03,15.48
570208.0,17.89,5.62,493919.62,15.49
570208.0,17.89,5.62,493919.62,15.49
569190.58,17.9,5.63,493108.22,15.51
568980.43,17.9,5.63,492837.99,15.5
568980.43,17.9,5.63,492837.99,15.5
569249.19,17.91,5.65,492943.23,15.51
569065.45,17.91,5.65,492431.7,15.5
569070.52,17.92,5.65,492343.66,15.5
568886.78,17.92,5.65,492701.27,15.52
569103.56,17.93,5.66,492560.28,15.52
568895.89,17.93,5.66,492260.17,15.51
568704.84,17.93,5.66,492702.57,15.53
568704.84,17.93,5.66,492702.57,15.53
568480.56,17.92,5.66,492485.75,15.53
568749.32,17.94,5.67,492552.65,15.54
567731.9,17.95,5.69,491741.25,15.55
567731.9,17.95,5.69,491733.54,15.55
567548.16,17.95,5.69,491291.35,15.54
567364.42,17.95,5.69,491660.67,15.56
567647.37,17.96,5.7,491207.83,15.54
567893.27,17.97,5.71,491192.93,15.55
567874.41,17.98,5.71,491852.41,15.57
567683.36,17.98,5.71,491613.02,15.57
567524.55,17.97,5.71,491466.18,15.56
567300.28,17.97,5.71,491761.59,15.58
567569.03,17.99,5.72,491828.5,15.59
567574.1,17.99,5.73,491550.99,15.58
567390.36,17.99,5.73,491267.25,15.58
567231.71,17.99,5.73,491498.81,15.59
567094.66,17.99,5.73,491776.71,15.6
567363.42,18.01,5.74,491745.26,15.61
567166.44,18.01,5.74,491466.6,15.6
566982.7,18.01,5.74,491091.75,15.6
566830.31,18.01,5.74,491185.04,15.6
566640.3,18.01,5.74,490975.98,15.6
566548.55,18.01,5.75,492108.12,15.64
566545.37,18.01,5.75,491771.7,15.64
566505.88,18.02,5.75,491312.73,15.63
566877.08,18.04,5.77,491350.23,15.63
566456.19,18.03,5.76,490941.74,15.62
566456.19,18.03,5.76,490941.74,15.62
565438.77,18.04,5.77,490130.33,15.64
564421.35,18.05,5.79,489318.93,15.65
564690.1,18.07,5.8,489614.62,15.67
564644.88,18.07,5.81,489971.5,15.68
564789.88,18.08,5.81,489623.47,15.67
564606.14,18.08,5.81,489198.96,15.66
564287.07,18.07,5.81,488796.92,15.65
564570.03,18.08,5.82,489428.4,15.68
564761.72,18.09,5.83,489211.26,15.67
564742.86,18.1,5.83,489713.84,15.69
564551.8,18.1,5.83,489330.62,15.69
564327.53,18.09,5.83,489519.2,15.7
564596.28,18.11,5.84,489450.53,15.7
563978.4,18.11,5.85,489149.38,15.71
564247.16,18.13,5.86,489216.28,15.72
564063.42,18.13,5.86,488912.4,15.71
563879.68,18.13,5.86,489188.66,15.73
563185.25,18.13,5.86,488485.56,15.72
562960.98,18.13,5.86,488337.97,15.72
563229.73,18.14,5.88,488232.84,15.73
563045.99,18.14,5.88,487931.68,15.72
562893.61,18.14,5.88,488510.36,15.74
563113.03,18.15,5.89,489461.44,15.78
562923.02,18.15,5.89,489252.18,15.78
562906.49,18.16,5.89,488812.53,15.77
562524.88,18.15,5.88,488687.19,15.76
562119.39,18.14,5.87,488293.09,15.75
561101.97,18.15,5.89,487481.68,15.77
560803.23,18.14,5.88,487240.96,15.76
560682.21,18.14,5.88,487069.62,15.76
560605.32,18.15,5.88,486883.5,15.76
560773.85,18.16,5.89,487269.22,15.78
560552.67,18.15,5.89,487054.73,15.77
560821.43,18.17,5.9,487070.28,15.78
560280.77,18.16,5.89,486457.49,15.76
560097.03,18.16,5.89,486066.65,15.76
559944.65,18.16,5.89,486160.84,15.76
560196.24,18.17,5.9,486699.77,15.78
560059.19,18.17,5.9,486059.69,15.77
558841.07,18.18,5.91,485008.29,15.77
558825.28,18.18,5.92,486308.76,15.82
559121.57,18.2,5.93,485942.72,15.82
559390.33,18.21,5.95,486047.96,15.82
558765.23,18.2,5.93,485404.37,15.81
557747.8,18.21,5.95,484592.96,15.82
556730.38,18.23,5.96,483781.56,15.84
555712.96,18.24,5.97,482970.16,15.85
555529.22,18.24,5.97,482640.91,15.85
555376.84,18.24,5.98,482963.72,15.86
555186.83,18.24,5.98,482523.77,15.85
555049.78,18.24,5.98,482536.55,15.86
554792.97,18.24,5.97,482324.38,15.85
555035.25,18.25,5.98,482664.15,15.87
555033.0,18.25,5.99,482482.55,15.87
554808.72,18.25,5.98,482384.65,15.87
554612.91,18.24,5.98,482144.93,15.86
555070.48,18.26,6.0,482295.04,15.87
555075.54,18.27,6.0,482013.44,15.86
554843.13,18.26,6.0,481877.86,15.86
554659.39,18.26,6.0,481526.61,15.86
554475.65,18.26,6.0,481930.04,15.87
553044.75,18.26,6.0,480476.69,15.87
552932.79,18.27,6.0,480194.55,15.86
552725.13,18.27,6.0,479957.33,15.86
552534.07,18.27,6.0,480309.59,15.88
552309.79,18.26,6.0,480088.4,15.88
552309.79,18.26,6.0,480088.4,15.88
553092.72,18.29,6.03,480009.94,15.88
552075.3,18.31,6.04,479198.54,15.89
552080.37,18.31,6.05,478880.75,15.88
551062.95,18.33,6.06,478069.35,15.9
551068.02,18.33,6.07,478617.35,15.92
550850.49,18.33,6.06,478394.35,15.92
550850.49,18.33,6.06,478394.35,15.92
550554.79,18.33,6.06,477852.22,15.91
550199.62,18.32,6.06,478232.61,15.92
550199.62,18.32,6.06,478232.61,15.92
550002.64,18.32,6.05,477955.54,15.92
549800.9,18.32,6.05,477638.08,15.91
549576.62,18.32,6.05,477968.07,15.93
549845.38,18.33,6.07,477983.62,15.94
549845.38,18.33,6.07,477983.62,15.94
549850.45,18.34,6.07,477692.78,15.93
550202.97,18.35,6.09,478107.97,15.95
550019.23,18.35,6.09,477800.4,15.94
549907.26,18.35,6.09,477493.22,15.94
549699.6,18.35,6.09,477831.45,15.95
548682.18,18.37,6.1,477020.05,15.97
548491.12,18.37,6.1,476917.57,15.97
548266.85,18.37,6.1,476924.66,15.98
548535.6,18.38,6.12,476782.95,15.98
548535.6,18.38,6.12,476782.95,15.98
548376.8,18.38,6.11,476623.95,15.97
548381.86,18.38,6.12,476339.78,15.97
548063.13,18.37,6.11,476163.7,15.96
547879.39,18.37,6.11,476638.21,15.99
546861.96,18.39,6.12,475826.81,16.0
546678.22,18.39,6.12,475546.83,16.0
546678.22,18.39,6.12,475546.83,16.0
546755.07,18.4,6.13,475346.3,15.99
546547.4,18.4,6.13,475223.93,16.0
546356.35,18.4,6.13,475556.51,16.01
546644.67,18.41,6.14,475865.86,16.02
