ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d18b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1089,5220,4331410,6212,4331410
1089,5220,4332410,6212,4332410
1089,5220,4332780,6212,4332780
1089,5220,4333590,6212,4333590
1089,5220,4334240,6212,4334240
1089,5220,4334240,6212,4334240
1089,5220,4335050,6212,4335050
1089,5220,4336050,6212,4336050
1089,5220,4336050,6212,4336050
1089,5220,4336050,6212,4336050
1089,5220,4336210,6212,4336210
1090,5228,4337020,6212,4337020
1090,5228,4337490,6212,4337490
1090,5228,4337810,6212,4337810
1090,5228,4338810,6212,4338810
1090,5228,4339040,6212,4339040
1090,5228,4339510,6212,4339510
1090,5228,4340320,6212,4340320
1090,5228,4340970,6212,4340970
1090,5228,4341290,6212,4341290
1090,5228,4341760,6212,4341760
1090,5228,4342760,6212,4342760
1090,5228,4343760,6212,4343760
1090,5228,4343990,6212,4343990
1091,5236,4344990,6212,4344990
1091,5236,4345990,6212,4345990
1091,5236,4345990,6212,4345990
1091,5236,4346460,6212,4346460
1091,5236,4347110,6212,4347110
1091,5236,4348110,6212,4348110
1091,5236,4348920,6212,4348920
1091,5236,4349390,6212,4349390
1091,5236,4349860,6212,4349860
1091,5236,4350320,6212,4350320
1091,5236,4350910,6212,4350910
1092,5244,4351910,6212,4351910
1092,5244,4352140,6212,4352140
1092,5244,4352950,6212,4352950
1092,5244,4353760,6212,4353760
1092,5244,4354230,6212,4354230
1092,5244,4355040,6212,4355040
1092,5244,4355500,6212,4355500
1092,5244,4355970,6212,4355970
1092,5244,4356780,6212,4356780
1092,5244,4357250,6212,4357250
1092,5244,4358250,6212,4358250
1093,5252,4359250,6212,4359250
1093,5252,4359720,6212,4359720
1093,5252,4360530,6212,4360530
1093,5252,4360530,6212,4360530
1093,5252,4361340,6212,4361340
1093,5252,4362150,6212,4362150
1093,5252,4362960,6212,4362960
1093,5252,4363280,6212,4363280
1093,5252,4363750,6212,4363750
1093,5252,4363860,6212,4363860
1093,5252,4364180,6212,4364180
1093,5252,4364500,6212,4364500
1093,5252,4364970,6212,4364970
1093,5252,4365780,6212,4365780
1093,5252,4366250,6212,4366250
1094,5260,4367060,6212,4367060
1094,5260,4367060,6212,4367060
1094,5260,4367870,6212,4367870
1094,5260,4368190,6212,4368190
1094,5260,4368520,6212,4368520
1094,5260,4369520,6212,4369520
1094,5260,4370170,6212,4370170
1094,5260,4370170,6212,4370170
1094,5260,4370490,6212,4370490
1094,5260,4371300,6212,4371300
1094,5260,4372110,6212,4372110
1094,5260,4372580,6212,4372580
1094,5260,4373390,6212,4373390
1095,5268,4381390,6212,4381390
1096,5276,4382200,6212,4382200
1097,5284,4382430,6212,4382430
1097,5284,4382900,6212,4382900
1097,5284,4383710,6212,4383710
1097,5284,4383940,6212,4383940
1097,5284,4384400,6212,4384400
1097,5284,4384620,6212,4384620
1097,5284,4385090,6212,4385090
1097,5284,4385090,6212,4385090
1097,5284,4385420,6212,4385420
1097,5284,4385740,6212,4385740
1097,5284,4386210,6212,4386210
1097,5284,4387020,6212,4387020
1097,5284,4387490,6212,4387490
1097,5284,4387960,6212,4387960
1098,5292,4388960,6212,4388960
1098,5292,4389960,6212,4389960
1098,5292,4389960,6212,4389960
1098,5292,4390960,6212,4390960
1098,5292,4391770,6212,4391770
1098,5292,4392580,6212,4392580
1098,5292,4393050,6212,4393050
1098,5292,4393520,6212,4393520
1098,5292,4394330,6212,4394330
1098,5292,4394330,6212,4394330
1098,5292,4395330,6212,4395330
1098,5292,4395330,6212,4395330
1098,5292,4396140,6212,4396140
1098,5292,4396730,6212,4396730
1098,5292,4397540,6212,4397540
1098,5292,4398000,6212,4398000
1098,5292,4398000,6212,4398000
1098,5292,4399000,6212,4399000
1098,5292,4400000,6212,4400000
1098,5292,4400470,6212,4400470
1098,5292,4401280,6212,4401280
1099,5300,4402090,6212,4402090
1099,5300,4402560,6212,4402560
1099,5300,4402560,6212,4402560
1099,5300,4402880,6212,4402880
1099,5300,4403690,6212,4403690
1099,5300,4404500,6212,4404500
1099,5300,4405310,6212,4405310
1099,5300,4405780,6212,4405780
1099,5300,4406370,6212,4406370
1099,5300,4406840,6212,4406840
1099,5300,4407070,6212,4407070
1099,5300,4407070,6212,4407070
1099,5300,4407540,6212,4407540
1099,5300,4408190,6212,4408190
1099,5300,4408190,6212,4408190
1099,5300,4408660,6212,4408660
1100,5308,4409310,6212,4409310
1100,5308,4409630,6212,4409630
1100,5308,4409630,6212,4409630
1100,5308,4410100,6212,4410100
1100,5308,4410100,6212,4410100
1100,5308,4410570,6212,4410570
1100,5308,4411380,6212,4411380
1100,5308,4411380,6212,4411380
1100,5308,4411840,6212,4411840
1100,5308,4412310,6212,4412310
1100,5308,4413310,6212,4413310
1100,5308,4413780,6212,4413780
1100,5308,4414250,6212,4414250
1100,5308,4414570,6212,4414570
1101,5316,4415040,6212,4415040
1101,5316,4415850,6212,4415850
1101,5316,4416320,6212,4416320
1101,5316,4417320,6212,4417320
1101,5316,4418320,6212,4418320
1101,5316,4418320,6212,4418320
1101,5316,4418320,6212,4418320
1101,5316,4418780,6212,4418780
1101,5316,4419250,6212,4419250
1101,5316,4420060,6212,4420060
1101,5316,4420060,6212,4420060
1101,5316,4420060,6212,4420060
1102,5324,4420870,6212,4420870
1102,5324,4421680,6212,4421680
1103,5332,4421910,6212,4421910
1103,5332,4422720,6212,4422720
1103,5332,4423040,6212,4423040
1103,5332,4423690,6212,4423690
1103,5332,4424280,6212,4424280
1103,5332,4425280,6212,4425280
1103,5332,4425650,6212,4425650
1103,5332,4425970,6212,4425970
1103,5332,4426290,6212,4426290
1103,5332,4426760,6212,4426760
1104,5340,4427570,6212,4427570
1104,5340,4427570,6212,4427570
1104,5340,4428220,6212,4428220
1104,5340,4428220,6212,4428220
1104,5340,4428220,6212,4428220
1104,5340,4429030,6212,4429030
1104,5340,4429840,6212,4429840
1104,5340,4430650,6212,4430650
1104,5340,4431650,6212,4431650
1104,5340,4432460,6212,4432460
1104,5340,4433270,6212,4433270
1105,5348,4434080,6212,4434080
1105,5348,4434400,6212,4434400
1105,5348,4434950,6212,4434950
1105,5348,4434950,6212,4434950
1105,5348,4435950,6212,4435950
1105,5348,4436600,6212,4436600
1105,5348,4436600,6212,4436600
1105,5348,4436920,6212,4436920
1105,5348,4436920,6212,4436920
1105,5348,4437730,6212,4437730
1105,5348,4438190,6212,4438190
1105,5348,4438190,6212,4438190
1105,5348,4438190,6212,4438190
1105,5348,4438660,6212,4438660
1105,5348,4439470,6212,4439470
1105,5348,4440280,6212,4440280
1105,5348,4440510,6212,4440510
1105,5348,4441320,6212,4441320
1105,5348,4441790,6212,4441790
1105,5348,4442600,6212,4442600
1105,5348,4442600,6212,4442600
1105,5348,4443410,6212,4443410
1105,5348,4443410,6212,4443410
1105,5348,4444220,6212,4444220
1105,5348,4444440,6212,4444440
1105,5348,4445440,6212,4445440
1105,5348,4446250,6212,4446250
1105,5348,4446470,6212,4446470
1105,5348,4447280,6212,4447280
1105,5348,4447600,6212,4447600
1106,5356,4448410,6212,4448410
1106,5356,4449410,6212,4449410
1106,5356,4449880,6212,4449880
1106,5356,4450200,6212,4450200
1106,5356,4450200,6212,4450200
1106,5356,4450670,6212,4450670
1106,5356,4451140,6212,4451140
1106,5356,4452140,6212,4452140
1106,5356,4452460,6212,4452460
1106,5356,4453460,6212,4453460
1106,5356,4454050,6212,4454050
1106,5356,4455050,6212,4455050
1107,5364,4455520,6212,4455520
1107,5364,4456520,6212,4456520
1107,5364,4457330,6212,4457330
1107,5364,4457330,6212,4457330
1107,5364,4458330,6212,4458330
1107,5364,4458330,6212,4458330
1107,5364,4459140,6212,4459140
1107,5364,4459300,6212,4459300
1107,5364,4459760,6212,4459760
1107,5364,4460570,6212,4460570
1107,5364,4461380,6212,4461380
1107,5364,4462190,6212,4462190
1108,5372,4463000,6212,4463000
1108,5372,4463320,6212,4463320
1108,5372,4464320,6212,4464320
1108,5372,4465320,6212,4465320
1108,5372,4466130,6212,4466130
1108,5372,4466450,6212,4466450
1108,5372,4466680,6212,4466680
1108,5372,4467000,6212,4467000
1108,5372,4467000,6212,4467000
1108,5372,4467220,6212,4467220
1108,5372,4468220,6212,4468220
1108,5372,4468690,6212,4468690
1108,5372,4469150,6212,4469150
1108,5372,4469150,6212,4469150
1108,5372,4469470,6212,4469470
1108,5372,4469940,6212,4469940
1109,5380,4470410,6212,4470410
1109,5380,4471220,6212,4471220
1109,5380,4471690,6212,4471690
1109,5380,4472160,6212,4472160
1109,5380,4472630,6212,4472630
1109,5380,4473100,6212,4473100
1109,5380,4473560,6212,4473560
1109,5380,4474560,6212,4474560
1109,5380,4475020,6212,4475020
1109,5380,4475500,6212,4475500
1109,5380,4475500,6212,4475500
1110,5388,4475730,6212,4475730
1110,5388,4476540,6212,4476540
1110,5388,4477010,6212,4477010
1110,5388,4478010,6212,4478010
1110,5388,4478010,6212,4478010
1110,5388,4479010,6212,4479010
1110,5388,4479480,6212,4479480
1110,5388,4479800,6212,4479800
1110,5388,4480270,6212,4480270
1110,5388,4480590,6212,4480590
1110,5388,4480810,6212,4480810
1110,5388,4481130,6212,4481130
1110,5388,4481940,6212,4481940
1110,5388,4481940,6212,4481940
1110,5388,4481940,6212,4481940
1110,5388,4482410,6212,4482410
1111,5396,4483220,6212,4483220
1111,5396,4483690,6212,4483690
1111,5396,4484160,6212,4484160
1111,5396,4485160,6212,4485160
1111,5396,4485630,6212,4485630
1111,5396,4486440,6212,4486440
1111,5396,4487250,6212,4487250
1111,5396,4487900,6212,4487900
1111,5396,4488360,6212,4488360
1111,5396,4489010,6212,4489010
1111,5396,4489010,6212,4489010
1112,5404,4489330,6212,4489330
1112,5404,4490140,6212,4490140
1112,5404,4490610,6212,4490610
1112,5404,4491420,6212,4491420
1112,5404,4491890,6212,4491890
1112,5404,4492700,6212,4492700
1112,5404,4493170,6212,4493170
1112,5404,4493540,6212,4493540
1112,5404,4494350,6212,4494350
1112,5404,4495160,6212,4495160
1112,5404,4495630,6212,4495630
1112,5404,4495950,6212,4495950
1113,5412,4496760,6212,4496760
1113,5412,4496760,6212,4496760
1113,5412,4496760,6212,4496760
1113,5412,4497080,6212,4497080
1113,5412,4497890,6212,4497890
1113,5412,4498890,6212,4498890
1113,5412,4499540,6212,4499540
1113,5412,4500540,6212,4500540
1113,5412,4501090,6212,4501090
1113,5412,4501410,6212,4501410
1113,5412,4502220,6212,4502220
1113,5412,4502870,6212,4502870
1113,5412,4503190,6212,4503190
1114,5420,4503660,6212,4503660
1114,5420,4504470,6212,4504470
1114,5420,4505280,6212,4505280
1114,5420,4505930,6212,4505930
1114,5420,4506250,6212,4506250
1114,5420,4506480,6212,4506480
1114,5420,4506940,6212,4506940
1114,5420,4507750,6212,4507750
1114,5420,4508230,6212,4508230
1114,5420,4508880,6212,4508880
1114,5420,4508880,6212,4508880
1114,5420,4509350,6212,4509350
1114,5420,4509350,6212,4509350
1114,5420,4509820,6212,4509820
1115,5428,4510630,6212,4510630
1115,5428,4511440,6212,4511440
1115,5428,4511900,6212,4511900
1115,5428,4512710,6212,4512710
1115,5428,4513520,6212,4513520
1115,5428,4513990,6212,4513990
1115,5428,4514310,6212,4514310
1115,5428,4515120,6212,4515120
1115,5428,4515930,6212,4515930
1115,5428,4515930,6212,4515930
1115,5428,4516400,6212,4516400
1115,5428,4516870,6212,4516870
1116,5436,4517680,6212,4517680
1116,5436,4518140,6212,4518140
1116,5436,4519140,6212,4519140
1116,5436,4519950,6212,4519950
1116,5436,4520420,6212,4520420
1116,5436,4520420,6212,4520420
1116,5436,4521230,6212,4521230
1116,5436,4521820,6212,4521820
1116,5436,4522290,6212,4522290
1116,5436,4523100,6212,4523100
1117,5444,4523750,6212,4523750
1117,5444,4523980,6212,4523980
1117,5444,4524790,6212,4524790
1117,5444,4525110,6212,4525110
1117,5444,4525920,6212,4525920
1117,5444,4526570,6212,4526570
1117,5444,4526570,6212,4526570
1117,5444,4526570,6212,4526570
1117,5444,4527040,6212,4527040
1117,5444,4527360,6212,4527360
1117,5444,4528360,6212,4528360
1117,5444,4528360,6212,4528360
1117,5444,4528830,6212,4528830
1117,5444,4529640,6212,4529640
1117,5444,4530110,6212,4530110
1117,5444,4530330,6212,4530330
1117,5444,4531140,6212,4531140
1117,5444,4531140,6212,4531140
1118,5452,4531950,6212,4531950
1118,5452,4532420,6212,4532420
1118,5452,4533230,6212,4533230
1118,5452,4534040,6212,4534040
1118,5452,4534690,6212,4534690
1118,5452,4535160,6212,4535160
1118,5452,4536160,6212,4536160
1118,5452,4536970,6212,4536970
1118,5452,4537430,6212,4537430
1118,5452,4537900,6212,4537900
1119,5460,4538900,6212,4538900
1119,5460,4539370,6212,4539370
1119,5460,4539840,6212,4539840
1119,5460,4540310,6212,4540310
1119,5460,4540630,6212,4540630
1119,5460,4540850,6212,4540850
1119,5460,4541660,6212,4541660
1119,5460,4542310,6212,4542310
1119,5460,4542540,6212,4542540
1119,5460,4543000,6212,4543000
1119,5460,4543810,6212,4543810
1119,5460,4544130,6212,4544130
1119,5460,4544130,6212,4544130
1119,5460,4544940,6212,4544940
1120,5468,4545410,6212,4545410
1120,5468,4546220,6212,4546220
1120,5468,4547220,6212,4547220
1120,5468,4547870,6212,4547870
1120,5468,4548520,6212,4548520
1120,5468,4548520,6212,4548520
1120,5468,4549330,6212,4549330
1120,5468,4550140,6212,4550140
1120,5468,4550370,6212,4550370
1120,5468,4550840,6212,4550840
1120,5468,4551070,6212,4551070
1120,5468,4551540,6212,4551540
1121,5476,4552190,6212,4552190
1121,5476,4553190,6212,4553190
1121,5476,4554190,6212,4554190
1121,5476,4555000,6212,4555000
1121,5476,4555650,6212,4555650
1121,5476,4556460,6212,4556460
1121,5476,4557050,6212,4557050
1121,5476,4557210,6212,4557210
1121,5476,4557800,6212,4557800
1122,5484,4558800,6212,4558800
1122,5484,4559610,6212,4559610
1122,5484,4560080,6212,4560080
1122,5484,4560730,6212,4560730
1122,5484,4561200,6212,4561200
1122,5484,4561670,6212,4561670
1122,5484,4561990,6212,4561990
1122,5484,4562460,6212,4562460
1122,5484,4563270,6212,4563270
1122,5484,4563430,6212,4563430
1122,5484,4564240,6212,4564240
1122,5484,4565050,6212,4565050
1123,5492,4565860,6212,4565860
1124,5500,4566450,6212,4566450
1124,5500,4567260,6212,4567260
1124,5500,4567730,6212,4567730
1124,5500,4568200,6212,4568200
1124,5500,4568200,6212,4568200
1124,5500,4568520,6212,4568520
1124,5500,4568520,6212,4568520
1124,5500,4568890,6212,4568890
1124,5500,4568890,6212,4568890
1124,5500,4569370,6212,4569370
1124,5500,4570020,6212,4570020
1124,5500,4570020,6212,4570020
1124,5500,4570180,6212,4570180
1124,5500,4570660,6212,4570660
1124,5500,4570660,6212,4570660
1124,5500,4570660,6212,4570660
1124,5500,4571130,6212,4571130
1124,5500,4571130,6212,4571130
1124,5500,4571600,6212,4571600
1124,5500,4572070,6212,4572070
1124,5500,4573070,6212,4573070
1124,5500,4573880,6212,4573880
1124,5500,4573880,6212,4573880
1124,5500,4574350,6212,4574350
1124,5500,4574820,6212,4574820
1124,5500,4575820,6212,4575820
1124,5500,4575820,6212,4575820
1124,5500,4576290,6212,4576290
1124,5500,4576760,6212,4576760
1124,5500,4576760,6212,4576760
1124,5500,4577760,6212,4577760
1124,5500,4578570,6212,4578570
1124,5500,4579040,6212,4579040
1124,5500,4579510,6212,4579510
1125,5508,4580320,6212,4580320
1125,5508,4580320,6212,4580320
1125,5508,4580910,6212,4580910
1125,5508,4581500,6212,4581500
1125,5508,4582500,6212,4582500
1125,5508,4582970,6212,4582970
1125,5508,4583970,6212,4583970
1125,5508,4583970,6212,4583970
1125,5508,4584290,6212,4584290
1125,5508,4584760,6212,4584760
1125,5508,4584760,6212,4584760
1125,5508,4585080,6212,4585080
1125,5508,4585890,6212,4585890
1125,5508,4586360,6212,4586360
1126,5516,4587010,6212,4587010
1126,5516,4588010,6212,4588010
1126,5516,4588480,6212,4588480
1126,5516,4588950,6212,4588950
1126,5516,4589760,6212,4589760
1126,5516,4590760,6212,4590760
1126,5516,4591570,6212,4591570
1126,5516,4592380,6212,4592380
1126,5516,4592930,6212,4592930
1126,5516,4593740,6212,4593740
1127,5524,4594740,6212,4594740
1127,5524,4595390,6212,4595390
1127,5524,4596200,6212,4596200
1127,5524,4597010,6212,4597010
1127,5524,4597820,6212,4597820
1127,5524,4598630,6212,4598630
1127,5524,4598850,6212,4598850
1127,5524,4599320,6212,4599320
1127,5524,4599320,6212,4599320
1127,5524,4599320,6212,4599320
1127,5524,4599790,6212,4599790
1127,5524,4600790,6212,4600790
1128,5532,4601250,6212,4601250
1128,5532,4602250,6212,4602250
1128,5532,4602570,6212,4602570
1128,5532,4603380,6212,4603380
1128,5532,4604380,6212,4604380
1128,5532,4604700,6212,4604700
1128,5532,4604700,6212,4604700
1128,5532,4605510,6212,4605510
1128,5532,4605830,6212,4605830
1128,5532,4606300,6212,4606300
1128,5532,4606950,6212,4606950
1128,5532,4607760,6212,4607760
1128,5532,4608570,6212,4608570
1129,5540,4609380,6212,4609380
1129,5540,4609610,6212,4609610
1129,5540,4610610,6212,4610610
1129,5540,4611420,6212,4611420
1129,5540,4611890,6212,4611890
1129,5540,4612360,6212,4612360
1129,5540,4613360,6212,4613360
1129,5540,4613360,6212,4613360
1129,5540,4614010,6212,4614010
1129,5540,4614820,6212,4614820
1129,5540,4615630,6212,4615630
1129,5540,4615630,6212,4615630
1129,5540,4616100,6212,4616100
1130,5548,4616570,6212,4616570
1130,5548,4617380,6212,4617380
1130,5548,4617850,6212,4617850
1130,5548,4618660,6212,4618660
1130,5548,4618980,6212,4618980
1130,5548,4619300,6212,4619300
1130,5548,4619520,6212,4619520
1130,5548,4619520,6212,4619520
1130,5548,4620170,6212,4620170
1130,5548,4620720,6212,4620720
1130,5548,4620720,6212,4620720
1130,5548,4621720,6212,4621720
1130,5548,4622040,6212,4622040
1130,5548,4623040,6212,4623040
1131,5556,4623510,6212,4623510
1131,5556,4623510,6212,4623510
1131,5556,4624510,6212,4624510
1131,5556,4624740,6212,4624740
1131,5556,4625390,6212,4625390
1131,5556,4625860,6212,4625860
1131,5556,4626320,6212,4626320
1131,5556,4626790,6212,4626790
1131,5556,4626790,6212,4626790
1131,5556,4627060,6212,4627060
1131,5556,4627870,6212,4627870
1131,5556,4628340,6212,4628340
1131,5556,4628340,6212,4628340
1131,5556,4629150,6212,4629150
1131,5556,4630150,6212,4630150
1131,5556,4630960,6212,4630960
1132,5564,4631430,6212,4631430
1132,5564,4632240,6212,4632240
1132,5564,4633240,6212,4633240
1132,5564,4633460,6212,4633460
1132,5564,4634110,6212,4634110
1132,5564,4634430,6212,4634430
1132,5564,4635240,6212,4635240
1132,5564,4635890,6212,4635890
1132,5564,4635890,6212,4635890
1132,5564,4636360,6212,4636360
1132,5564,4636950,6212,4636950
1133,5572,4637950,6212,4637950
1133,5572,4638950,6212,4638950
1134,5580,4639170,6212,4639170
1134,5580,4640170,6212,4640170
1134,5580,4640630,6212,4640630
1134,5580,4641100,6212,4641100
1134,5580,4641910,6212,4641910
1134,5580,4642720,6212,4642720
1134,5580,4643720,6212,4643720
1134,5580,4644190,6212,4644190
1134,5580,4645000,6212,4645000
1134,5580,4645320,6212,4645320
1134,5580,4645640,6212,4645640
1134,5580,4646450,6212,4646450
1134,5580,4646450,6212,4646450
1134,5580,4647450,6212,4647450
1134,5580,4648260,6212,4648260
1134,5580,4648730,6212,4648730
1134,5580,4649200,6212,4649200
1134,5580,4649520,6212,4649520
1134,5580,4650330,6212,4650330
1134,5580,4650330,6212,4650330
1134,5580,4651140,6212,4651140
1134,5580,4651140,6212,4651140
1134,5580,4651460,6212,4651460
1135,5588,4652460,6212,4652460
1135,5588,4652460,6212,4652460
1135,5588,4653270,6212,4653270
1135,5588,4654080,6212,4654080
1135,5588,4654540,6212,4654540
1135,5588,4655010,6212,4655010
1135,5588,4655470,6212,4655470
1135,5588,4656120,6212,4656120
1135,5588,4656600,6212,4656600
1135,5588,4656920,6212,4656920
1135,5588,4657730,6212,4657730
1135,5588,4658540,6212,4658540
1135,5588,4658540,6212,4658540
1136,5596,4659540,6212,4659540
1136,5596,4660010,6212,4660010
1136,5596,4660820,6212,4660820
1136,5596,4660820,6212,4660820
1136,5596,4661630,6212,4661630
1136,5596,4662100,6212,4662100
1136,5596,4662100,6212,4662100
1136,5596,4662570,6212,4662570
1136,5596,4662730,6212,4662730
1136,5596,4663540,6212,4663540
1136,5596,4664350,6212,4664350
1136,5596,4664350,6212,4664350
1136,5596,4665160,6212,4665160
1136,5596,4665160,6212,4665160
1136,5596,4665630,6212,4665630
1137,5604,4666630,6212,4666630
1137,5604,4667220,6212,4667220
1137,5604,4668030,6212,4668030
1137,5604,4668620,6212,4668620
1137,5604,4668620,6212,4668620
1137,5604,4668940,6212,4668940
1137,5604,4669590,6212,4669590
1137,5604,4669910,6212,4669910
1137,5604,4670720,6212,4670720
1137,5604,4671530,6212,4671530
1137,5604,4672340,6212,4672340
1137,5604,4672660,6212,4672660
1137,5604,4672820,6212,4672820
1138,5612,4673470,6212,4673470
1138,5612,4673790,6212,4673790
1138,5612,4673790,6212,4673790
1138,5612,4674600,6212,4674600
1138,5612,4675410,6212,4675410
1138,5612,4675630,6212,4675630
1138,5612,4675630,6212,4675630
1138,5612,4676100,6212,4676100
1138,5612,4677100,6212,4677100
1138,5612,4677100,6212,4677100
1138,5612,4677910,6212,4677910
1138,5612,4678720,6212,4678720
1138,5612,4679180,6212,4679180
1138,5612,4679830,6212,4679830
1138,5612,4680150,6212,4680150
1139,5620,4680610,6212,4680610
1139,5620,4681610,6212,4681610
1139,5620,4681880,6212,4681880
1139,5620,4682880,6212,4682880
1139,5620,4683110,6212,4683110
1139,5620,4683110,6212,4683110
1139,5620,4683110,6212,4683110
1139,5620,4683580,6212,4683580
1139,5620,4683580,6212,4683580
1139,5620,4683950,6212,4683950
1139,5620,4684600,6212,4684600
1139,5620,4684920,6212,4684920
1139,5620,4684920,6212,4684920
1139,5620,4685390,6212,4685390
1139,5620,4686390,6212,4686390
