ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601587.59,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604688.39,99.48,78.99,601562.93,98.97
604689.61,99.48,78.99,601591.08,98.98
604689.61,99.48,78.99,601591.08,98.98
604689.61,99.48,78.99,601591.08,98.98
604689.61,99.48,78.99,601591.08,98.98
604689.61,99.48,78.99,601591.08,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604530.83,99.49,78.99,601432.11,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604533.27,99.49,78.99,601433.32,98.98
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604163.27,99.49,78.99,601063.32,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
604005.72,99.49,78.99,600904.35,98.97
603899.51,99.49,78.99,600798.14,98.98
603899.51,99.49,78.99,600798.14,98.98
603899.51,99.49,78.99,600798.14,98.98
603899.51,99.49,78.99,600798.14,98.98
603899.51,99.49,78.99,600798.14,98.98
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603579.51,99.49,78.99,600478.14,98.97
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
603581.95,99.49,78.99,600527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599527.69,98.98
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602581.95,99.49,78.99,599639.25,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599640.3,99.0
602585.61,99.49,78.99,599639.74,99.0
602585.61,99.49,78.99,599639.74,99.0
602585.61,99.49,78.99,599639.74,99.0
602585.61,99.49,78.99,599639.74,99.0
602585.61,99.49,78.99,599669.38,99.0
602585.61,99.49,78.99,599666.47,99.0
602585.61,99.49,78.99,599666.47,99.0
602585.61,99.49,78.99,599666.47,99.0
602585.61,99.49,78.99,599666.47,99.0
602585.61,99.49,78.99,599666.47,99.0
602585.61,99.49,78.99,599646.73,99.0
602585.61,99.49,78.99,599646.73,99.0
602585.61,99.49,78.99,599646.73,99.0
602585.61,99.49,78.99,599646.73,99.0
602585.61,99.49,78.99,599646.73,99.0
602585.61,99.49,78.99,599646.73,99.0
602585.61,99.49,78.99,599646.73,99.0
602585.61,99.49,78.99,599673.73,99.01
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599514.76,99.0
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599533.0,99.01
602428.19,99.49,78.99,599496.85,99.0
602428.19,99.49,78.99,599496.85,99.0
602428.19,99.49,78.99,599496.85,99.0
602428.19,99.49,78.99,599496.85,99.0
602428.19,99.49,78.99,599466.14,99.0
602428.19,99.49,78.99,599466.14,99.0
602428.19,99.49,78.99,599466.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599146.14,99.0
602108.19,99.49,78.99,599204.54,99.01
602108.19,99.49,78.99,599204.54,99.01
602108.19,99.49,78.99,599204.54,99.01
602108.19,99.49,78.99,599204.54,99.01
602108.19,99.49,78.99,599204.54,99.01
602108.19,99.49,78.99,599204.54,99.01
602108.19,99.49,78.99,599204.54,99.01
602108.19,99.49,78.99,599238.88,99.01
602108.19,99.49,78.99,599219.6,99.01
602108.19,99.49,78.99,599219.6,99.01
602108.19,99.49,78.99,599219.6,99.01
602108.19,99.49,78.99,599219.6,99.01
602109.41,99.49,78.99,599221.4,99.01
602109.41,99.49,78.99,599221.4,99.01
602109.41,99.49,78.99,599221.4,99.01
602109.41,99.49,78.99,599221.4,99.01
602109.41,99.49,78.99,599221.4,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602109.41,99.49,78.99,599238.18,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
602112.88,99.49,78.99,599239.23,99.01
601954.1,99.49,78.99,599080.64,99.01
601954.1,99.49,78.99,599080.64,99.01
601954.1,99.49,78.99,599080.64,99.01
601954.1,99.49,78.99,599080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600954.1,99.49,78.99,598080.64,99.01
600955.32,99.49,78.99,598088.97,99.01
600955.32,99.49,78.99,598088.97,99.01
600955.32,99.49,78.99,598088.97,99.01
600955.32,99.49,78.99,598088.97,99.01
600955.32,99.49,78.99,598088.97,99.01
600955.32,99.49,78.99,598088.97,99.01
600955.32,99.49,78.99,598088.97,99.01
599955.32,99.49,78.99,597088.97,99.01
599955.32,99.49,78.99,597088.97,99.01
599955.32,99.49,78.99,597058.25,99.0
599955.32,99.49,78.99,597058.25,99.0
599955.32,99.49,78.99,597058.25,99.0
599955.32,99.49,78.99,597058.25,99.0
599955.32,99.49,78.99,597058.25,99.0
599955.32,99.49,78.99,597090.46,99.01
599955.32,99.49,78.99,597090.46,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597068.7,99.01
599955.32,99.49,78.99,597097.15,99.01
599955.32,99.49,78.99,597097.15,99.01
599955.32,99.49,78.99,597097.15,99.01
599955.32,99.49,78.99,597097.15,99.01
599955.32,99.49,78.99,597097.15,99.01
599956.54,99.49,78.99,597098.42,99.01
599956.54,99.49,78.99,597098.42,99.01
599956.54,99.49,78.99,597098.42,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597102.48,99.01
599956.54,99.49,78.99,597135.06,99.02
599956.54,99.49,78.99,597135.06,99.02
599956.54,99.49,78.99,597135.06,99.02
599956.54,99.49,78.99,597135.06,99.02
599956.54,99.49,78.99,597135.06,99.02
599956.54,99.49,78.99,597135.06,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599956.54,99.49,78.99,597124.25,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599957.76,99.49,78.99,597138.59,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599958.92,99.49,78.99,597139.74,99.02
599850.14,99.49,78.99,597030.77,99.02
599850.14,99.49,78.99,597030.77,99.02
599850.14,99.49,78.99,597030.77,99.02
599850.14,99.49,78.99,597030.77,99.02
599850.14,99.49,78.99,597030.77,99.02
599850.14,99.49,78.99,597030.77,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597031.81,99.02
599852.58,99.49,78.99,597001.1,99.01
599852.58,99.49,78.99,597001.1,99.01
599852.58,99.49,78.99,597001.1,99.01
599745.03,99.49,78.99,596892.13,99.01
599745.03,99.49,78.99,596892.13,99.01
599745.03,99.49,78.99,596892.13,99.01
599745.03,99.49,78.99,596892.13,99.01
599745.03,99.49,78.99,596892.13,99.01
599745.03,99.49,78.99,596892.13,99.01
599745.03,99.49,78.99,596892.13,99.01
599745.03,99.49,78.99,596980.24,99.03
599745.03,99.49,78.99,596980.24,99.03
599745.03,99.49,78.99,596980.24,99.03
599745.03,99.49,78.99,596980.24,99.03
599745.03,99.49,78.99,596980.24,99.03
599745.03,99.49,78.99,597018.24,99.03
599425.03,99.49,78.99,596698.24,99.03
599425.03,99.49,78.99,596698.24,99.03
599425.03,99.49,78.99,596698.24,99.03
599425.03,99.49,78.99,596698.24,99.03
599426.25,99.49,78.99,596706.57,99.04
599426.25,99.49,78.99,596706.57,99.04
599426.25,99.49,78.99,596706.57,99.04
