ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_901b-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
639939.77,17.87,7.65,303035.18,8.46
639837.55,17.88,7.65,303035.18,8.47
639469.38,17.87,7.65,302633.94,8.46
639469.38,17.87,7.65,302633.94,8.46
639795.33,17.88,7.66,302633.94,8.46
639693.11,17.88,7.66,302673.31,8.46
639916.4,17.89,7.67,302650.45,8.46
639814.18,17.89,7.67,302633.94,8.46
639544.85,17.89,7.67,303311.47,8.48
639465.11,17.89,7.67,303385.87,8.49
639822.48,17.9,7.68,303490.56,8.49
640148.43,17.92,7.69,303490.56,8.49
640046.21,17.92,7.7,303490.56,8.5
639943.99,17.92,7.7,303540.95,8.5
639551.69,17.91,7.69,303368.21,8.5
639449.47,17.92,7.69,303433.62,8.5
639347.25,17.92,7.7,303506.98,8.51
639245.03,17.92,7.7,303491.55,8.51
638967.58,17.91,7.69,304188.64,8.53
639341.94,17.93,7.71,304027.52,8.53
638672.42,17.92,7.69,303377.83,8.51
638570.2,17.92,7.7,303377.83,8.51
638467.98,17.92,7.7,303377.83,8.52
638365.76,17.92,7.7,303417.57,8.52
638452.16,17.93,7.71,303394.06,8.52
638452.16,17.93,7.71,303394.06,8.52
638349.94,17.93,7.71,303473.25,8.52
637532.17,17.95,7.73,303473.25,8.54
637948.84,17.96,7.74,304690.62,8.58
638035.91,17.97,7.75,303715.16,8.55
637946.88,17.97,7.75,304287.83,8.57
637844.66,17.97,7.75,304287.83,8.57
637626.2,17.97,7.75,304079.51,8.57
637952.15,17.98,7.76,304079.51,8.57
637849.93,17.98,7.76,304090.66,8.57
637481.76,17.98,7.75,304083.67,8.57
637799.63,17.99,7.76,304201.11,8.58
637697.4,17.99,7.77,304091.07,8.58
637595.18,17.99,7.77,304084.8,8.58
637681.59,18.0,7.78,304079.51,8.58
637579.37,18.0,7.78,304753.76,8.6
637477.15,18.0,7.78,304753.76,8.61
637374.93,18.0,7.78,304753.76,8.61
637461.33,18.01,7.79,304761.07,8.61
637359.11,18.01,7.79,304764.39,8.61
636989.02,18.0,7.78,304365.9,8.6
637212.31,18.01,7.79,304376.4,8.6
637110.09,18.02,7.79,304355.27,8.61
637007.87,18.02,7.8,304946.57,8.63
637333.81,18.03,7.81,305249.35,8.64
637231.59,18.03,7.81,305249.35,8.64
637129.37,18.03,7.81,305249.35,8.64
636833.02,18.03,7.81,304945.46,8.63
636730.8,18.03,7.81,304967.91,8.64
636435.29,18.02,7.8,304640.59,8.63
636435.29,18.02,7.8,304640.59,8.63
636333.07,18.03,7.8,304636.47,8.63
636419.48,18.03,7.81,304623.93,8.63
636317.26,18.03,7.81,304622.03,8.63
635950.46,18.03,7.8,304335.26,8.63
636276.41,18.04,7.82,304925.7,8.64
636277.39,18.04,7.82,305051.38,8.65
636603.34,18.06,7.83,305051.38,8.65
636603.34,18.06,7.83,305051.38,8.65
636501.12,18.06,7.84,305051.38,8.65
636132.95,18.05,7.83,305051.38,8.66
636030.73,18.05,7.83,305051.38,8.66
635928.51,18.05,7.83,305051.38,8.66
635826.28,18.06,7.83,305051.38,8.66
635912.69,18.06,7.84,305251.13,8.67
636324.88,18.08,7.85,305338.97,8.67
636222.66,18.08,7.86,305825.26,8.69
636225.41,18.08,7.86,305847.84,8.69
636123.19,18.08,7.86,305847.84,8.69
636020.96,18.08,7.86,305847.84,8.7
635918.74,18.08,7.86,305850.56,8.7
635434.33,18.07,7.85,305326.03,8.68
635846.52,18.09,7.87,305323.33,8.69
635633.03,18.08,7.86,305332.62,8.69
635530.81,18.09,7.86,305327.69,8.69
635428.58,18.09,7.87,305323.31,8.69
635326.36,18.09,7.87,305687.37,8.7
635602.98,18.1,7.88,305914.99,8.71
635500.76,18.1,7.88,305914.99,8.71
635826.71,18.12,7.89,305914.99,8.72
635826.71,18.12,7.89,305914.99,8.72
635724.49,18.12,7.9,305926.14,8.72
635356.32,18.11,7.89,305919.42,8.72
635254.1,18.11,7.89,305915.45,8.72
635254.1,18.11,7.89,305915.45,8.72
635580.05,18.12,7.9,306349.99,8.74
635580.05,18.12,7.9,306349.99,8.74
635580.05,18.12,7.9,306349.99,8.74
635582.79,18.12,7.9,306353.61,8.74
635806.08,18.13,7.91,306283.47,8.74
635749.22,18.14,7.91,306062.14,8.73
635790.27,18.14,7.92,306959.14,8.76
635688.05,18.14,7.92,306959.14,8.76
635688.05,18.14,7.92,306959.14,8.76
635585.82,18.15,7.92,306959.14,8.76
635483.6,18.15,7.93,306960.27,8.77
635760.22,18.16,7.94,306959.14,8.77
635417.92,18.15,7.93,306578.6,8.76
635315.7,18.15,7.93,306611.15,8.76
635641.65,18.17,7.94,306605.63,8.76
635864.93,18.18,7.95,306578.6,8.76
636088.22,18.19,7.96,308088.38,8.81
636174.63,18.19,7.97,308088.38,8.81
635806.46,18.18,7.96,307635.03,8.8
635704.24,18.19,7.96,307635.03,8.8
635704.24,18.19,7.96,307635.03,8.8
635602.01,18.19,7.97,307635.03,8.8
635688.42,18.2,7.97,307644.47,8.81
635586.2,18.2,7.98,307666.42,8.81
635912.15,18.21,7.99,307639.41,8.81
635809.93,18.21,7.99,308327.79,8.83
635811.3,18.21,7.99,308329.59,8.83
635709.08,18.21,7.99,308422.71,8.84
635606.86,18.22,7.99,308422.71,8.84
635248.69,18.21,7.99,308084.6,8.83
635335.09,18.22,7.99,308084.6,8.83
635232.87,18.22,8.0,308084.6,8.84
635319.28,18.22,8.0,308095.26,8.84
635217.06,18.23,8.0,308087.45,8.84
635114.84,18.23,8.01,308084.6,8.84
635114.84,18.23,8.01,308084.6,8.84
635338.13,18.24,8.02,308810.09,8.87
635338.13,18.24,8.02,308810.09,8.87
635672.15,18.25,8.03,309017.14,8.87
635569.93,18.25,8.03,309017.14,8.87
635467.71,18.26,8.03,309017.14,8.88
635554.12,18.26,8.04,309017.14,8.88
635187.87,18.25,8.03,308863.05,8.88
635513.82,18.27,8.04,308864.72,8.88
635411.6,18.27,8.05,308863.08,8.88
635498.0,18.28,8.05,308863.05,8.88
635584.41,18.28,8.06,308863.05,8.88
635245.57,18.27,8.05,308611.5,8.88
635024.65,18.27,8.05,308391.37,8.87
634922.43,18.27,8.05,309373.96,8.9
634820.21,18.27,8.05,309373.96,8.91
634906.61,18.28,8.06,309373.96,8.91
634611.11,18.27,8.05,309058.59,8.9
634508.89,18.28,8.05,309066.59,8.9
634140.72,18.27,8.05,308665.42,8.89
634038.49,18.27,8.05,308662.41,8.89
633936.27,18.27,8.05,308659.91,8.9
633834.05,18.27,8.05,309110.9,8.91
633834.05,18.27,8.05,309110.9,8.91
634110.67,18.29,8.06,308797.66,8.9
634008.45,18.29,8.07,309235.65,8.92
633906.23,18.29,8.07,309235.65,8.92
633804.01,18.29,8.07,309235.65,8.93
633701.79,18.3,8.07,309298.8,8.93
633788.2,18.3,8.08,309327.07,8.93
633685.97,18.3,8.08,309241.36,8.93
633909.26,18.31,8.09,309235.65,8.93
633909.26,18.31,8.09,309235.65,8.93
633807.04,18.32,8.09,309827.63,8.95
633704.82,18.32,8.1,309731.03,8.95
633602.6,18.32,8.1,309731.03,8.96
633500.38,18.32,8.1,309731.03,8.96
633161.54,18.32,8.09,309450.78,8.95
633247.94,18.32,8.1,309450.78,8.95
633247.94,18.32,8.1,309450.78,8.95
633145.72,18.32,8.1,309463.4,8.96
633145.72,18.32,8.1,309463.4,8.96
633043.5,18.33,8.11,309458.21,8.96
632941.28,18.33,8.11,309451.31,8.96
632839.06,18.33,8.11,309774.16,8.97
632543.55,18.33,8.1,309473.36,8.97
632173.55,18.32,8.09,309103.36,8.96
632450.17,18.33,8.11,309290.23,8.96
632347.95,18.33,8.11,309290.23,8.97
632245.73,18.33,8.11,309290.23,8.97
632245.73,18.33,8.11,309290.23,8.97
632143.51,18.33,8.11,309290.23,8.97
632041.29,18.34,8.11,309299.97,8.97
631939.06,18.34,8.12,309294.5,8.98
631836.84,18.34,8.12,309290.23,8.98
631734.62,18.34,8.12,309433.66,8.99
631632.4,18.35,8.12,309290.23,8.98
631530.18,18.35,8.13,309290.23,8.99
631427.96,18.35,8.13,309290.23,8.99
631753.91,18.36,8.14,309447.67,8.99
631651.69,18.37,8.14,309471.76,9.0
631651.69,18.37,8.14,309471.76,9.0
631549.47,18.37,8.15,309448.95,9.0
631447.25,18.37,8.15,309362.67,9.0
631356.26,18.37,8.15,309845.05,9.02
631080.68,18.37,8.15,309601.04,9.01
631063.26,18.37,8.15,309534.17,9.01
630961.04,18.37,8.15,309534.17,9.01
630858.82,18.38,8.15,309534.17,9.02
630756.6,18.38,8.16,309540.63,9.02
631082.55,18.39,8.17,309537.96,9.02
630264.78,18.41,8.19,309537.96,9.04
630162.56,18.41,8.19,309534.17,9.04
630248.96,18.42,8.2,309534.17,9.05
630335.37,18.43,8.2,310201.53,9.07
630421.78,18.43,8.21,310502.65,9.08
630313.15,18.43,8.21,310393.81,9.08
630210.93,18.43,8.21,310393.81,9.08
630108.71,18.43,8.21,310393.81,9.08
630006.49,18.44,8.21,310456.96,9.09
629904.26,18.44,8.22,310446.1,9.09
629802.04,18.44,8.22,310407.48,9.09
629606.53,18.44,8.22,310194.99,9.08
629311.03,18.43,8.21,309918.03,9.08
628311.03,18.41,8.18,308918.03,9.05
628299.52,18.41,8.19,309753.6,9.08
627931.35,18.4,8.18,309346.16,9.07
627829.13,18.41,8.18,309346.16,9.07
627541.66,18.4,8.18,309047.93,9.06
628244.91,18.42,8.2,309180.42,9.07
627596.5,18.41,8.19,308548.69,9.05
627873.12,18.42,8.2,308550.02,9.05
627770.9,18.42,8.2,308556.34,9.06
627668.68,18.43,8.2,308549.77,9.06
627566.46,18.43,8.21,308548.69,9.06
627652.87,18.43,8.21,308923.52,9.07
627550.65,18.44,8.22,309045.99,9.08
627448.43,18.44,8.22,309058.93,9.08
627774.37,18.45,8.23,309058.93,9.08
627672.15,18.45,8.23,309058.93,9.09
627569.93,18.46,8.23,309058.93,9.09
627467.71,18.46,8.24,309074.24,9.09
627365.49,18.46,8.24,309111.05,9.1
627263.27,18.46,8.24,309069.07,9.1
627349.67,18.47,8.25,309615.12,9.12
627436.08,18.48,8.26,309851.42,9.13
627333.86,18.48,8.26,309851.42,9.13
627045.02,18.47,8.25,309618.58,9.12
626942.8,18.48,8.25,309618.58,9.12
626653.96,18.47,8.25,309385.2,9.12
626551.74,18.47,8.25,309386.33,9.12
626449.51,18.47,8.25,309388.48,9.12
626347.29,18.48,8.25,309385.2,9.13
625979.12,18.47,8.25,308997.15,9.12
626305.07,18.48,8.26,309337.5,9.13
625936.9,18.47,8.25,309226.65,9.13
626366.68,18.49,8.27,309241.8,9.13
625957.79,18.5,8.28,309257.14,9.14
625853.58,18.5,8.28,309602.5,9.15
625751.36,18.5,8.28,309597.32,9.15
625751.36,18.5,8.28,309597.32,9.15
625751.36,18.5,8.28,309597.32,9.15
625751.36,18.5,8.28,309597.32,9.15
625837.76,18.51,8.29,309835.61,9.16
625924.17,18.52,8.29,309997.52,9.17
625821.95,18.52,8.3,309936.44,9.17
625719.73,18.52,8.3,309936.44,9.17
625943.01,18.53,8.31,309936.44,9.18
625840.79,18.53,8.31,309936.44,9.18
625927.2,18.54,8.32,309949.38,9.18
626261.23,18.55,8.33,309943.11,9.18
625894.98,18.54,8.32,309936.44,9.18
625599.47,18.54,8.32,310180.33,9.19
625395.03,18.54,8.32,310339.92,9.2
625292.81,18.55,8.32,310203.01,9.2
625190.58,18.55,8.33,310203.01,9.2
625190.58,18.55,8.33,310203.01,9.2
625413.87,18.56,8.34,310203.01,9.2
625311.65,18.56,8.34,310246.39,9.21
625209.43,18.56,8.34,310207.9,9.21
625295.84,18.57,8.35,310204.18,9.21
625629.86,18.58,8.36,310621.07,9.23
625853.15,18.59,8.37,310830.78,9.23
625750.93,18.59,8.37,311504.21,9.26
625648.71,18.6,8.38,311504.21,9.26
625546.49,18.6,8.38,311504.21,9.26
625250.98,18.59,8.37,311018.06,9.25
625148.76,18.6,8.37,311026.63,9.25
624782.51,18.59,8.36,310830.96,9.25
624680.29,18.59,8.37,310822.39,9.25
624578.07,18.59,8.37,310921.32,9.26
624498.32,18.6,8.37,310984.96,9.26
624418.98,18.6,8.38,311087.38,9.27
624727.09,18.61,8.39,311269.07,9.27
624421.58,18.6,8.38,310958.53,9.26
624319.36,18.61,8.38,310958.53,9.27
624319.36,18.61,8.38,310958.53,9.27
624217.14,18.61,8.39,310958.53,9.27
624217.14,18.61,8.39,310958.53,9.27
624440.43,18.62,8.4,311041.54,9.27
624338.2,18.62,8.4,311131.15,9.28
624132.7,18.62,8.39,310958.53,9.27
624064.19,18.62,8.4,312272.82,9.32
624111.02,18.63,8.4,311321.5,9.29
624008.8,18.63,8.41,311321.5,9.29
624408.59,18.65,8.42,311896.26,9.31
624408.59,18.65,8.42,311896.26,9.31
624408.59,18.65,8.42,311896.26,9.31
624734.53,18.66,8.44,311896.26,9.32
624632.31,18.66,8.44,312019.49,9.32
624530.09,18.66,8.44,311899.44,9.32
624530.09,18.66,8.44,311899.44,9.32
624427.87,18.67,8.44,312126.26,9.33
624508.42,18.67,8.45,313508.1,9.37
625010.03,18.69,8.47,313243.98,9.37
624223.04,18.68,8.45,312426.26,9.35
624120.82,18.68,8.46,312426.26,9.35
623523.82,18.67,8.44,311798.53,9.33
623849.77,18.68,8.46,311798.53,9.34
623849.77,18.68,8.46,311830.41,9.34
623936.18,18.69,8.46,311830.41,9.34
623833.96,18.69,8.47,311898.97,9.34
623920.36,18.7,8.47,311864.6,9.34
623818.14,18.7,8.48,311916.65,9.35
623715.92,18.7,8.48,311900.26,9.35
623613.7,18.7,8.48,312641.86,9.38
623245.53,18.69,8.47,312244.27,9.37
623331.94,18.7,8.48,312244.27,9.37
623186.25,18.7,8.48,312107.6,9.36
623084.03,18.7,8.48,312107.6,9.37
622981.81,18.7,8.48,312136.69,9.37
622879.59,18.71,8.48,312129.89,9.37
623359.86,18.72,8.5,312153.1,9.38
623257.64,18.72,8.5,312506.86,9.39
623257.64,18.72,8.5,312506.86,9.39
623257.64,18.72,8.5,312506.86,9.39
623155.42,18.73,8.5,312555.43,9.39
623158.17,18.73,8.5,312556.68,9.39
623055.95,18.73,8.51,312933.75,9.41
623142.35,18.74,8.51,312933.75,9.41
623040.13,18.74,8.52,312933.75,9.41
622748.85,18.73,8.51,312558.92,9.4
623143.19,18.75,8.52,312558.92,9.4
623143.19,18.75,8.52,312571.97,9.4
622984.56,18.74,8.52,312414.71,9.4
622882.34,18.75,8.52,312414.71,9.4
622882.34,18.75,8.52,312414.71,9.4
622780.12,18.75,8.53,312414.71,9.4
623003.41,18.76,8.54,312785.97,9.42
622901.19,18.76,8.54,312980.43,9.43
622901.19,18.76,8.54,312980.43,9.43
622798.97,18.76,8.54,313217.31,9.44
622798.97,18.76,8.54,313217.31,9.44
622382.4,18.75,8.53,313004.28,9.43
622171.19,18.75,8.53,312822.26,9.43
622068.97,18.75,8.53,312822.26,9.43
621863.46,18.75,8.52,312580.0,9.42
622275.65,18.76,8.54,312580.0,9.42
622278.4,18.76,8.54,312588.36,9.42
622364.8,18.77,8.55,312588.36,9.43
622451.21,18.78,8.55,312595.03,9.43
622348.99,18.78,8.56,312588.36,9.43
622246.77,18.78,8.56,312588.36,9.43
622144.55,18.78,8.56,313283.36,9.46
622042.33,18.79,8.56,313411.75,9.47
621940.11,18.79,8.57,313590.66,9.47
621837.88,18.79,8.57,313350.19,9.47
621837.88,18.79,8.57,313350.19,9.47
621531.95,18.78,8.56,313069.11,9.46
621429.73,18.79,8.57,315585.52,9.54
621886.88,18.8,8.58,314750.65,9.52
623285.8,18.85,8.63,315355.33,9.54
623285.8,18.85,8.63,315355.33,9.54
623183.58,18.85,8.63,315355.33,9.54
623183.58,18.85,8.63,315355.33,9.54
622903.14,18.85,8.63,315868.57,9.56
622903.14,18.85,8.63,315868.57,9.56
622800.92,18.85,8.63,315871.43,9.56
622698.7,18.85,8.63,315874.53,9.56
622831.97,18.86,8.64,315295.08,9.55
622729.74,18.87,8.64,315425.24,9.56
623055.69,18.88,8.66,315289.11,9.55
623142.1,18.88,8.66,315667.09,9.57
623228.51,18.89,8.67,315851.83,9.57
623314.91,18.9,8.68,316096.82,9.58
623401.32,18.91,8.68,316096.82,9.59
623299.1,18.91,8.69,316096.82,9.59
623522.38,18.92,8.7,316168.25,9.59
623420.16,18.92,8.7,316107.42,9.59
623317.94,18.93,8.7,316116.61,9.6
623215.72,18.93,8.71,316925.14,9.63
623542.84,18.94,8.72,317081.59,9.63
623338.39,18.95,8.72,317081.59,9.64
622970.22,18.94,8.72,316901.18,9.63
622814.53,18.94,8.72,316806.41,9.63
622712.31,18.94,8.72,316933.26,9.64
623038.26,18.95,8.73,316997.09,9.64
622936.04,18.96,8.74,317142.56,9.65
623006.95,18.97,8.74,317954.94,9.68
622904.73,18.97,8.75,317954.94,9.68
622802.51,18.97,8.75,317954.94,9.68
622700.29,18.97,8.75,318132.12,9.69
622598.07,18.98,8.75,318107.01,9.7
622598.07,18.98,8.75,318107.01,9.7
622598.07,18.98,8.75,318107.01,9.7
622924.02,18.99,8.77,318004.72,9.69
622589.56,18.98,8.76,319303.34,9.73
623691.09,19.02,8.8,319707.13,9.75
624017.04,19.03,8.81,319707.13,9.75
623914.82,19.03,8.81,319707.13,9.75
624426.07,19.06,8.83,319762.7,9.76
624057.9,19.05,8.82,319762.7,9.76
623955.68,19.05,8.83,319933.41,9.77
623853.46,19.05,8.83,319785.14,9.77
623256.47,19.04,8.82,319301.04,9.75
623001.58,19.04,8.81,318620.09,9.74
623327.53,19.05,8.83,318788.62,9.74
622870.5,19.04,8.82,318507.39,9.74
622951.05,19.05,8.83,318686.7,9.74
622813.5,19.05,8.83,319252.6,9.76
622779.98,19.05,8.83,319024.86,9.76
622677.76,19.06,8.83,319024.86,9.76
622677.76,19.06,8.83,319024.86,9.76
622677.76,19.06,8.83,319063.66,9.76
622575.54,19.06,8.84,319063.66,9.77
622473.32,19.06,8.84,319063.66,9.77
622371.1,19.06,8.84,319063.66,9.77
622268.87,19.07,8.84,319064.72,9.78
622166.65,19.07,8.85,319063.73,9.78
622064.43,19.07,8.85,319184.54,9.79
622064.43,19.07,8.85,319184.54,9.79
621962.21,19.07,8.85,319063.66,9.78
621859.99,19.08,8.85,319063.66,9.79
621757.77,19.08,8.86,319063.66,9.79
621600.52,19.08,8.85,318904.81,9.79
621498.29,19.08,8.86,318904.81,9.79
621396.07,19.08,8.86,318944.85,9.79
621293.85,19.08,8.86,318906.3,9.8
621293.85,19.08,8.86,318906.3,9.8
621293.85,19.08,8.86,318906.3,9.8
621191.63,19.09,8.86,319192.64,9.81
620947.32,19.08,8.86,318944.19,9.8
621033.73,19.09,8.87,318923.29,9.8
620931.51,19.09,8.87,318832.86,9.8
620931.51,19.09,8.87,318813.09,9.8
620829.28,19.09,8.87,318813.09,9.81
620915.69,19.1,8.88,318813.09,9.81
620813.47,19.1,8.88,318841.59,9.81
619813.47,19.08,8.86,317841.59,9.78
619711.25,19.08,8.86,317818.33,9.79
618893.48,19.1,8.88,317818.33,9.81
618791.26,19.11,8.88,317817.1,9.81
619117.21,19.12,8.9,318197.81,9.83
619026.23,19.12,8.9,318278.31,9.83
619026.23,19.12,8.9,318278.31,9.83
619026.23,19.12,8.9,318278.31,9.83
618912.77,19.12,8.9,318454.8,9.84
618810.54,19.13,8.91,318454.8,9.84
618708.32,19.13,8.91,318454.8,9.85
618340.15,19.12,8.9,318061.28,9.84
618340.15,19.12,8.9,318061.28,9.84
618237.93,19.12,8.9,318061.28,9.84
618563.88,19.14,8.92,318125.75,9.84
618344.19,19.13,8.91,318064.27,9.84
618241.97,19.14,8.91,318071.03,9.84
618487.74,19.15,8.92,319084.5,9.88
618562.91,19.15,8.93,318856.29,9.87
618449.45,19.16,8.93,318746.05,9.87
618347.23,19.16,8.94,318746.05,9.88
618245.0,19.16,8.94,318746.05,9.88
618247.75,19.16,8.94,318768.63,9.88
618247.75,19.16,8.94,318768.63,9.88
618145.53,19.16,8.94,318777.2,9.88
618231.93,19.17,8.95,318770.39,9.89
618129.71,19.17,8.95,318771.38,9.89
618129.71,19.17,8.95,318771.38,9.89
618027.49,19.18,8.96,318768.63,9.89
618027.49,19.18,8.96,318768.63,9.89
618027.49,19.18,8.96,318768.63,9.89
618027.49,19.18,8.96,318777.09,9.89
617868.87,19.17,8.95,318618.89,9.89
617766.64,19.18,8.95,318911.36,9.9
617664.42,19.18,8.96,318793.54,9.9
617562.2,19.18,8.96,318793.54,9.9
617648.61,19.19,8.97,318793.54,9.9
617648.61,19.19,8.97,318793.54,9.9
617871.9,19.2,8.98,318793.54,9.91
617958.3,19.21,8.99,318799.42,9.91
618044.71,19.22,8.99,318794.1,9.91
618044.71,19.22,8.99,318794.1,9.91
617942.49,19.22,9.0,318793.54,9.91
618268.44,19.23,9.01,319902.41,9.95
618354.84,19.24,9.02,320266.31,9.96
618252.62,19.24,9.02,320266.31,9.97
617884.45,19.23,9.01,319762.07,9.95
617970.86,19.24,9.02,319762.07,9.96
617868.64,19.24,9.02,319762.07,9.96
617766.42,19.25,9.02,319789.19,9.96
618092.36,19.26,9.04,319769.07,9.96
617990.14,19.26,9.04,320227.33,9.98
617621.97,19.25,9.03,319946.93,9.97
617890.62,19.27,9.04,319896.08,9.97
617746.41,19.27,9.04,320345.96,9.99
617746.41,19.27,9.04,320345.96,9.99
617644.19,19.27,9.05,320355.22,9.99
617970.14,19.28,9.06,320351.77,10.0
618056.55,19.29,9.07,320346.92,10.0
617954.32,19.29,9.07,320352.07,10.0
618040.73,19.3,9.08,320346.26,10.0
617938.51,19.3,9.08,320348.56,10.01
617836.29,19.31,9.08,321080.4,10.03
617630.78,19.3,9.08,321046.26,10.03
617717.19,19.31,9.09,321290.4,10.04
617349.02,19.3,9.08,320890.9,10.03
617246.8,19.3,9.08,320890.9,10.04
617333.2,19.31,9.09,320890.9,10.04
617556.49,19.32,9.1,320890.9,10.04
617454.27,19.32,9.1,320913.14,10.04
617454.27,19.32,9.1,320913.14,10.04
617352.05,19.33,9.11,320916.57,10.05
617249.83,19.33,9.11,321520.96,10.07
617563.41,19.34,9.12,321189.39,10.06
616563.41,19.32,9.1,320189.39,10.03
616461.19,19.32,9.1,320754.01,10.05
616170.01,19.31,9.09,320542.56,10.05
616067.79,19.32,9.09,320542.56,10.05
615965.57,19.32,9.1,320542.56,10.05
615863.35,19.32,9.1,320542.56,10.06
615949.76,19.33,9.11,320614.3,10.06
616275.7,19.34,9.12,320590.2,10.06
616173.48,19.35,9.12,320543.57,10.06
616071.26,19.35,9.13,321068.12,10.08
615969.04,19.35,9.13,321086.8,10.09
615600.87,19.34,9.12,320790.76,10.08
616088.71,19.36,9.14,320790.76,10.08
615986.49,19.36,9.14,320793.18,10.08
615835.46,19.36,9.14,320802.19,10.08
615486.43,19.35,9.13,320790.76,10.09
615384.21,19.35,9.13,320790.76,10.09
615226.95,19.35,9.13,320633.5,10.08
615124.73,19.35,9.13,320908.67,10.1
615124.73,19.35,9.13,320909.54,10.1
615605.01,19.37,9.15,320754.33,10.09
615605.01,19.37,9.15,320754.33,10.09
615458.76,19.37,9.14,321157.39,10.11
615545.17,19.37,9.15,320927.92,10.1
615454.18,19.38,9.15,321033.13,10.11
615178.08,19.37,9.15,321320.23,10.12
615075.86,19.37,9.15,321320.23,10.12
615070.88,19.38,9.16,321180.4,10.12
614968.66,19.38,9.16,321180.4,10.12
614673.15,19.37,9.15,320924.47,10.12
615085.34,19.39,9.17,320927.52,10.12
614983.12,19.39,9.17,320925.54,10.12
614880.9,19.39,9.17,320924.82,10.12
614778.68,19.4,9.18,321203.47,10.13
614472.75,19.39,9.17,320998.09,10.13
614381.77,19.39,9.17,321313.2,10.14
614268.31,19.4,9.17,321129.38,10.14
614594.26,19.41,9.19,321129.38,10.14
614457.3,19.41,9.18,321129.38,10.14
614355.08,19.41,9.19,321160.23,10.15
614689.1,19.42,9.2,321134.17,10.15
614775.51,19.43,9.21,321129.38,10.15
614673.29,19.43,9.21,321129.38,10.15
614759.69,19.44,9.22,321739.42,10.17
614657.47,19.44,9.22,321664.05,10.18
614555.25,19.45,9.23,322025.2,10.19
614555.25,19.45,9.23,322025.2,10.19
614453.03,19.45,9.23,322025.2,10.19
614086.78,19.44,9.22,321873.0,10.19
614173.19,19.45,9.23,321873.0,10.19
614173.19,19.45,9.23,321882.5,10.19
614499.14,19.46,9.24,321882.5,10.19
614396.92,19.47,9.24,321921.55,10.2
614483.32,19.47,9.25,321902.33,10.2
614483.32,19.47,9.25,321902.33,10.2
614381.1,19.48,9.25,321922.35,10.21
614467.51,19.48,9.26,322010.02,10.21
614690.8,19.49,9.27,323201.03,10.25
614588.58,19.5,9.28,323201.03,10.25
614865.2,19.51,9.29,323201.03,10.26
614762.97,19.51,9.29,323204.02,10.26
614465.47,19.51,9.28,322900.13,10.25
614465.47,19.51,9.28,322900.13,10.25
614363.25,19.51,9.29,322897.13,10.25
614363.25,19.51,9.29,322894.36,10.25
614449.65,19.52,9.29,322894.36,10.26
614347.43,19.52,9.3,323288.83,10.27
613979.26,19.51,9.29,322859.93,10.26
613877.04,19.51,9.29,322848.16,10.26
613877.04,19.51,9.29,322848.16,10.26
613774.82,19.52,9.29,322958.53,10.27
613672.6,19.52,9.3,322958.53,10.27
613570.38,19.52,9.3,322958.53,10.28
613274.87,19.52,9.29,322675.57,10.27
613172.65,19.52,9.3,322845.7,10.28
613259.05,19.53,9.3,322743.29,10.28
613156.83,19.53,9.31,322769.78,10.28
613077.09,19.53,9.31,322769.82,10.28
613535.75,19.55,9.33,323635.02,10.31
613433.53,19.56,9.33,323635.02,10.32
613656.81,19.57,9.35,323635.02,10.32
612972.61,19.55,9.33,322865.57,10.3
612870.39,19.55,9.33,322865.93,10.3
613196.34,19.57,9.35,322865.57,10.3
613094.12,19.57,9.35,322865.57,10.31
613180.52,19.58,9.36,323279.32,10.32
613078.3,19.58,9.36,323468.15,10.33
612976.08,19.58,9.36,323822.79,10.35
612976.08,19.58,9.36,323859.74,10.35
612873.86,19.59,9.37,323859.74,10.35
612771.64,19.59,9.37,323859.74,10.35
612669.42,19.59,9.37,323872.03,10.36
612567.2,19.6,9.37,323861.32,10.36
612362.75,19.6,9.38,324062.68,10.37
611994.58,19.59,9.37,323653.28,10.36
612080.99,19.6,9.38,323706.86,10.37
612167.4,19.61,9.39,323803.79,10.37
612390.68,19.62,9.4,323803.79,10.37
612288.46,19.62,9.4,323803.79,10.38
612186.24,19.63,9.4,323892.72,10.38
612084.02,19.63,9.41,323814.26,10.39
612397.6,19.64,9.42,323803.79,10.39
612295.38,19.65,9.42,324403.27,10.41
612193.16,19.65,9.43,324493.86,10.42
612279.57,19.66,9.44,324645.7,10.42
612177.34,19.66,9.44,324645.7,10.43
612075.12,19.66,9.44,324645.7,10.43
611972.9,19.67,9.44,324645.7,10.43
611870.68,19.67,9.45,324675.01,10.44
611957.09,19.68,9.46,324646.78,10.44
