ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2c5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,500962.56,98.07
505594.94,98.97,80.18,501008.45,98.08
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,500970.27,98.07
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,501011.18,98.08
505594.94,98.97,80.18,500984.7,98.07
505594.94,98.97,80.18,500984.7,98.07
505594.94,98.97,80.18,500984.7,98.07
505276.07,98.97,80.18,500665.61,98.07
505276.07,98.97,80.18,500665.61,98.07
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505276.07,98.97,80.18,500694.34,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500746.45,98.09
505280.15,98.97,80.18,500746.45,98.09
505280.15,98.97,80.18,500746.45,98.09
505280.15,98.97,80.18,500746.45,98.09
505280.15,98.97,80.18,500746.45,98.09
505280.15,98.97,80.18,500746.45,98.09
505280.15,98.97,80.18,500746.45,98.09
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500700.56,98.08
505280.15,98.97,80.18,500749.1,98.09
505170.41,98.97,80.18,500643.04,98.09
505170.41,98.97,80.18,500643.04,98.09
505170.41,98.97,80.18,500643.04,98.09
505170.41,98.97,80.18,500643.04,98.09
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505170.41,98.97,80.18,500608.72,98.08
505012.45,98.97,80.18,500457.33,98.08
505012.45,98.97,80.18,500457.33,98.08
505012.45,98.97,80.18,500457.33,98.08
505012.45,98.97,80.18,500457.33,98.08
505012.45,98.97,80.18,500457.33,98.08
504016.71,98.97,80.18,499461.59,98.08
504016.71,98.97,80.18,499461.59,98.08
504016.71,98.97,80.18,499461.59,98.08
504016.71,98.97,80.18,499461.59,98.08
504016.71,98.97,80.18,499461.59,98.08
504016.71,98.97,80.18,499461.59,98.08
504016.71,98.97,80.18,499501.04,98.09
504016.71,98.97,80.18,499501.04,98.09
504020.78,98.97,80.18,499514.18,98.09
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504033.21,98.98,80.18,499711.01,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
504037.28,98.98,80.18,499714.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503987.28,98.98,80.18,499664.43,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499557.15,98.14
503829.32,98.98,80.18,499557.15,98.14
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499512.0,98.13
503829.32,98.98,80.18,499564.57,98.14
503829.32,98.98,80.18,499564.57,98.14
503829.32,98.98,80.18,499564.57,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503833.39,98.98,80.18,499569.1,98.14
503674.93,98.98,80.18,499411.38,98.14
503674.93,98.98,80.18,499411.38,98.14
503674.93,98.98,80.18,499411.38,98.14
503674.93,98.98,80.18,499411.38,98.14
503674.93,98.98,80.18,499411.38,98.14
503674.93,98.98,80.18,499411.38,98.14
503674.93,98.98,80.18,499411.38,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503679.0,98.98,80.18,499425.06,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499319.0,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499356.87,98.15
503569.27,98.98,80.18,499356.87,98.15
503569.27,98.98,80.18,499356.87,98.15
503569.27,98.98,80.18,499356.87,98.15
503569.27,98.98,80.18,499356.87,98.15
503569.27,98.98,80.18,499356.87,98.15
503569.27,98.98,80.18,499356.87,98.15
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499311.72,98.14
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503569.27,98.98,80.18,499364.28,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503570.25,98.98,80.18,499365.73,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
503580.43,98.98,80.19,499377.51,98.15
