ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0fad-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1265680.04,28.36,7.86,450379.36,10.09
1265935.73,28.37,7.87,451641.87,10.12
1265935.73,28.37,7.87,451641.87,10.12
1265730.75,28.37,7.88,451657.38,10.12
1265525.78,28.38,7.88,451635.64,10.13
1265760.21,28.38,7.89,451751.84,10.13
1265599.27,28.39,7.89,451034.03,10.12
1265599.27,28.39,7.89,451034.03,10.12
1265394.3,28.39,7.89,451454.84,10.13
1265378.1,28.39,7.9,451514.78,10.13
1264998.69,28.39,7.89,451365.7,10.13
1264793.72,28.39,7.89,451168.95,10.13
1264588.74,28.39,7.89,451110.49,10.13
1264572.55,28.4,7.9,451083.44,10.13
1264806.98,28.4,7.91,452931.6,10.17
1264097.3,28.39,7.9,452221.92,10.16
1264097.3,28.39,7.9,452221.92,10.16
1264081.1,28.4,7.9,452204.05,10.16
1264081.1,28.4,7.9,452204.05,10.16
1264081.1,28.4,7.9,452204.05,10.16
1264064.91,28.4,7.91,452198.61,10.16
1263879.93,28.41,7.91,452642.42,10.17
1264083.83,28.42,7.92,452611.33,10.17
1263878.86,28.42,7.92,452614.73,10.18
1264056.16,28.43,7.93,452624.78,10.18
1263766.58,28.42,7.92,451910.69,10.16
1263535.83,28.42,7.92,452123.08,10.17
1261896.02,28.43,7.94,452098.71,10.19
1262110.62,28.44,7.94,452087.6,10.19
1262345.05,28.45,7.95,452087.6,10.19
1261711.2,28.44,7.94,451491.12,10.18
1261506.23,28.44,7.95,451465.08,10.18
1261506.23,28.44,7.95,451465.08,10.18
1261126.82,28.44,7.94,451586.67,10.18
1261110.62,28.44,7.95,451686.81,10.19
1260905.65,28.45,7.95,451685.08,10.19
1260700.67,28.45,7.95,451839.83,10.2
1260495.7,28.45,7.95,451693.14,10.19
1260730.13,28.46,7.96,451774.45,10.2
1260525.15,28.46,7.96,451766.4,10.2
1260525.15,28.46,7.96,451766.4,10.2
1260320.17,28.46,7.96,451971.48,10.21
1260115.2,28.46,7.96,451766.4,10.2
1260115.2,28.46,7.96,451766.4,10.2
1260238.43,28.47,7.97,453683.68,10.25
1260033.46,28.47,7.97,453662.91,10.25
1259828.48,28.47,7.98,453659.64,10.25
1260043.08,28.48,7.98,453636.51,10.25
1260043.08,28.48,7.98,453636.51,10.25
1260043.08,28.48,7.98,453636.51,10.25
1259838.11,28.48,7.99,453738.75,10.26
1259633.13,28.49,7.99,453656.49,10.26
1259633.13,28.49,7.99,453656.49,10.26
1259253.73,28.48,7.98,453213.9,10.25
1259237.53,28.48,7.99,453212.66,10.25
1258895.25,28.48,7.98,452921.93,10.25
1258597.04,28.47,7.98,452500.44,10.24
1258392.06,28.48,7.98,452480.13,10.24
1258187.09,28.48,7.98,452835.02,10.25
1258187.09,28.48,7.98,452835.02,10.25
1257982.11,28.48,7.98,452535.13,10.25
1257777.14,28.48,7.98,452480.13,10.25
1258011.57,28.49,7.99,452496.93,10.25
1258011.57,28.49,7.99,452496.93,10.25
1257806.59,28.49,7.99,452475.69,10.25
1257601.62,28.49,8.0,452472.56,10.25
1257396.64,28.5,8.0,452549.0,10.26
1257191.66,28.5,8.0,452537.0,10.26
1256986.69,28.5,8.0,452472.56,10.26
1256970.49,28.5,8.01,452458.97,10.26
1256591.09,28.5,8.0,452457.49,10.26
1256386.11,28.5,8.0,452697.79,10.27
1256181.13,28.5,8.0,452518.72,10.27
1255976.16,28.5,8.01,452457.49,10.27
1255771.18,28.51,8.01,452454.17,10.27
1255566.21,28.51,8.01,452453.5,10.27
1255361.23,28.51,8.01,452433.6,10.27
1255595.66,28.52,8.02,452431.87,10.28
1255579.47,28.52,8.02,453079.68,10.29
1255579.47,28.52,8.02,453079.68,10.29
1255579.47,28.52,8.02,453079.68,10.29
1255579.47,28.52,8.02,453079.68,10.29
1255200.06,28.52,8.02,452616.01,10.28
1255200.06,28.52,8.02,452616.01,10.28
1255434.49,28.53,8.03,452578.7,10.28
1255229.51,28.53,8.03,452608.41,10.29
1255229.51,28.53,8.03,452608.41,10.29
1255024.54,28.53,8.03,452820.3,10.29
1254734.96,28.52,8.03,452643.71,10.29
1255341.32,28.54,8.05,453548.17,10.31
1255061.74,28.54,8.04,454792.64,10.34
1254856.77,28.54,8.04,454789.41,10.34
1254651.79,28.54,8.05,454789.41,10.35
1254651.79,28.54,8.05,454789.41,10.35
1254651.79,28.54,8.05,454789.41,10.35
1254651.79,28.54,8.05,454789.41,10.35
1254446.82,28.55,8.05,455241.47,10.36
1254241.84,28.55,8.05,455225.99,10.36
1254066.86,28.55,8.05,454984.38,10.36
1253555.26,28.54,8.05,454629.17,10.35
1253555.26,28.54,8.05,454629.17,10.35
1254131.62,28.56,8.07,456071.16,10.39
1253926.64,28.57,8.07,456067.83,10.39
1253721.67,28.57,8.07,456048.14,10.39
1253926.27,28.58,8.08,455993.96,10.39
1254049.5,28.58,8.09,455977.76,10.39
1253670.1,28.58,8.08,455950.6,10.39
1253448.81,28.58,8.08,455313.64,10.38
1252739.13,28.57,8.07,454522.32,10.37
1252534.16,28.57,8.07,454526.53,10.37
1252329.18,28.57,8.08,454814.27,10.38
1252124.21,28.58,8.08,454520.97,10.37
1251939.23,28.58,8.08,455333.49,10.39
1251923.03,28.58,8.08,455327.2,10.4
1251738.41,28.58,8.09,454725.93,10.38
1251493.08,28.59,8.09,454514.67,10.38
1251493.08,28.59,8.09,454514.67,10.38
1251288.11,28.59,8.09,454511.35,10.38
1251083.13,28.59,8.09,454515.18,10.39
1250878.16,28.59,8.09,454505.42,10.39
1250673.18,28.59,8.1,454696.6,10.4
1250468.21,28.6,8.1,454700.37,10.4
1250309.43,28.59,8.09,454608.01,10.4
1250552.15,28.6,8.1,454646.27,10.4
1250552.15,28.6,8.1,454646.27,10.4
1250552.15,28.6,8.1,454646.27,10.4
1250174.45,28.6,8.1,454623.1,10.4
1249989.47,28.6,8.1,455273.46,10.42
1250170.17,28.61,8.11,454986.3,10.41
1249965.19,28.61,8.11,454963.67,10.41
1249948.99,28.62,8.12,454946.71,10.42
1249948.99,28.62,8.12,454946.71,10.42
1249338.35,28.61,8.11,454373.44,10.4
1249133.38,28.61,8.11,454371.69,10.41
1248974.6,28.61,8.11,454223.2,10.4
1248958.4,28.61,8.11,454223.2,10.41
1249192.83,28.62,8.12,454849.57,10.42
1249192.83,28.62,8.12,454849.57,10.42
1248903.26,28.62,8.12,454543.12,10.41
1248605.05,28.61,8.11,453966.21,10.4
1248400.07,28.61,8.12,454388.08,10.41
1248383.87,28.62,8.12,454338.62,10.42
1248367.68,28.62,8.13,455793.92,10.45
1248162.7,28.62,8.13,455466.24,10.45
1247957.73,28.63,8.13,455376.68,10.45
1247957.73,28.63,8.13,455376.68,10.45
1247752.75,28.63,8.13,455907.86,10.46
1246112.94,28.64,8.15,455883.48,10.48
1246119.05,28.64,8.15,455885.99,10.48
1245991.09,28.65,8.15,455621.33,10.48
1245974.89,28.65,8.15,455603.45,10.48
1245769.92,28.65,8.16,455581.61,10.48
1245753.72,28.66,8.16,455576.18,10.48
1245374.31,28.65,8.16,455186.94,10.47
1245617.04,28.66,8.16,455185.88,10.47
1245617.04,28.66,8.16,455185.88,10.47
1245617.04,28.66,8.16,455185.88,10.47
1245617.04,28.66,8.16,455185.88,10.47
1245335.05,28.66,8.16,454914.74,10.47
1245130.07,28.66,8.17,454912.21,10.47
1244742.37,28.66,8.16,454926.85,10.47
1244537.4,28.66,8.16,454926.85,10.48
1244521.2,28.67,8.17,454914.88,10.48
1244316.23,28.67,8.17,455056.48,10.48
1244550.66,28.68,8.18,455053.8,10.48
1244345.68,28.68,8.18,455078.48,10.49
1244329.48,28.68,8.18,455078.48,10.49
1243950.08,28.68,8.18,455586.61,10.5
1243745.1,28.68,8.18,455530.32,10.5
1243745.1,28.68,8.18,455530.32,10.5
1243632.5,28.68,8.19,455839.39,10.51
1243866.93,28.69,8.19,455891.86,10.52
1243850.73,28.7,8.2,456329.81,10.53
1243645.75,28.7,8.2,456330.03,10.53
1243266.35,28.69,8.19,456453.39,10.53
1243266.35,28.69,8.19,456453.39,10.53
1242969.0,28.69,8.19,456034.34,10.53
1243203.43,28.7,8.2,456034.34,10.53
1242998.46,28.7,8.2,456017.37,10.53
1242619.05,28.7,8.2,456017.37,10.53
1242414.08,28.7,8.2,456598.54,10.55
1242648.51,28.71,8.21,456600.84,10.55
1242443.53,28.71,8.21,456560.23,10.55
1242238.55,28.71,8.21,456223.47,10.54
1242091.33,28.71,8.21,456226.16,10.55
1242419.04,28.72,8.22,456221.16,10.55
1242419.04,28.72,8.22,456221.16,10.55
1242294.77,28.72,8.23,457040.72,10.57
1242278.57,28.73,8.23,457040.72,10.57
1242083.47,28.73,8.23,457073.02,10.57
1242316.78,28.74,8.24,456766.01,10.57
1242551.21,28.75,8.25,456749.87,10.57
1242346.23,28.75,8.25,456746.54,10.57
1242141.26,28.75,8.25,456731.15,10.57
1241417.3,28.74,8.24,456007.19,10.56
1241212.32,28.74,8.24,456001.53,10.56
1241007.35,28.74,8.25,456082.02,10.56
1240802.37,28.75,8.25,456001.53,10.56
1240782.13,28.75,8.25,457292.43,10.6
1240782.13,28.75,8.25,457292.43,10.6
1240821.3,28.76,8.26,456635.39,10.58
1240805.1,28.76,8.27,456630.2,10.59
1240171.25,28.76,8.26,455996.35,10.57
1239966.27,28.76,8.26,455965.89,10.58
1239761.3,28.76,8.26,455964.94,10.58
1239463.71,28.76,8.26,456410.29,10.59
1239258.73,28.76,8.26,457742.57,10.62
1239242.53,28.76,8.26,457977.43,10.63
1239226.34,28.77,8.27,458478.35,10.64
1239226.34,28.77,8.27,458478.35,10.64
1238856.93,28.76,8.26,458490.54,10.64
1238856.93,28.76,8.26,458490.54,10.64
1238840.73,28.77,8.27,458472.66,10.65
1239168.44,28.78,8.28,458467.31,10.65
1239152.25,28.78,8.28,458466.16,10.65
1238957.15,28.78,8.28,458481.12,10.65
1238940.95,28.78,8.29,458468.85,10.65
1238940.95,28.78,8.29,458468.85,10.65
1238728.77,28.78,8.28,458061.04,10.64
1238712.58,28.79,8.29,458058.35,10.64
1238507.6,28.79,8.29,457522.63,10.63
1238507.6,28.79,8.29,457522.63,10.63
1238300.01,28.78,8.29,457570.27,10.64
1238283.82,28.79,8.29,457636.87,10.64
1238518.25,28.8,8.3,457662.64,10.64
1238557.17,28.81,8.31,457521.95,10.64
1238919.63,28.82,8.32,458502.88,10.67
1238919.63,28.82,8.32,458502.88,10.67
1238714.65,28.82,8.33,458501.03,10.67
1238837.89,28.83,8.33,460158.2,10.71
1238632.91,28.83,8.33,460156.82,10.71
1238847.51,28.84,8.34,460133.69,10.71
1238688.73,28.84,8.34,459983.82,10.71
1238672.54,28.84,8.35,459982.58,10.71
1238303.13,28.84,8.34,459443.92,10.7
1238537.56,28.85,8.35,459460.72,10.7
1238040.24,28.84,8.34,458621.8,10.68
1238040.24,28.84,8.34,458621.8,10.68
1238040.24,28.84,8.34,458690.53,10.69
1237835.26,28.84,8.35,458690.53,10.69
1237835.26,28.84,8.35,458670.09,10.69
1237455.86,28.84,8.34,458656.25,10.69
1237250.88,28.84,8.34,458969.05,10.7
1237045.91,28.84,8.34,458905.93,10.7
1236840.93,28.84,8.35,458766.24,10.7
1236840.93,28.84,8.35,458785.47,10.7
1236645.95,28.85,8.35,458973.3,10.71
1235921.99,28.84,8.34,458175.41,10.69
1236136.59,28.84,8.35,458172.45,10.69
1236136.59,28.84,8.35,458104.92,10.69
1236136.59,28.84,8.35,458176.81,10.69
1235921.62,28.85,8.35,457879.0,10.69
1235716.64,28.85,8.35,457857.16,10.69
1235511.67,28.85,8.35,457854.63,10.69
1235213.45,28.84,8.35,457767.7,10.69
1235197.26,28.85,8.35,457875.13,10.69
1235197.26,28.85,8.35,457824.14,10.69
1234992.28,28.85,8.35,457856.62,10.7
1234787.31,28.85,8.36,458347.93,10.71
1234910.54,28.86,8.36,458253.69,10.71
1234912.98,28.86,8.36,458313.12,10.71
1235036.22,28.87,8.37,458299.94,10.71
1234738.01,28.86,8.37,459894.77,10.75
1234563.03,28.87,8.37,459709.55,10.75
1235139.39,28.89,8.39,461005.43,10.78
1234934.41,28.89,8.39,461020.94,10.78
1234422.81,28.88,8.39,460096.17,10.77
1234217.83,28.89,8.39,460074.48,10.77
1234012.86,28.89,8.39,460065.66,10.77
1233714.65,28.88,8.38,459273.75,10.75
1233714.65,28.88,8.38,459273.75,10.75
1233714.65,28.88,8.38,459273.75,10.75
1233509.67,28.88,8.39,459418.46,10.76
1233752.39,28.89,8.4,460425.71,10.78
1233547.42,28.9,8.4,460464.41,10.79
1233345.3,28.89,8.39,459914.05,10.77
1232635.62,28.88,8.38,459204.37,10.76
1234020.7,28.92,8.42,461011.59,10.8
1233643.0,28.92,8.42,460966.43,10.8
1233438.02,28.92,8.42,460945.18,10.81
1233421.83,28.92,8.43,460927.31,10.81
1233082.25,28.92,8.42,460540.09,10.8
1233480.46,28.93,8.43,460533.59,10.8
1233179.2,28.92,8.43,460549.65,10.8
1233506.9,28.93,8.44,460533.59,10.8
1233301.93,28.94,8.44,460532.2,10.81
1233096.95,28.94,8.44,460530.47,10.81
1232891.98,28.94,8.44,460643.24,10.81
1232687.0,28.94,8.44,460717.39,10.82
1232482.03,28.94,8.45,461119.55,10.83
1232482.03,28.94,8.45,461119.55,10.83
1232465.83,28.95,8.45,461119.55,10.83
1232449.63,28.95,8.46,461119.55,10.83
1232650.32,28.97,8.47,461204.42,10.84
1232491.54,28.96,8.47,461066.34,10.83
1232286.57,28.97,8.47,461066.57,10.84
1231675.93,28.96,8.46,460392.61,10.82
1231470.95,28.96,8.46,460368.02,10.83
1231265.98,28.96,8.46,460480.21,10.83
1231061.0,28.96,8.47,460382.78,10.83
1230736.97,28.96,8.46,460473.37,10.83
1230860.2,28.97,8.47,460395.08,10.83
1230655.23,28.97,8.47,460381.57,10.84
1230778.46,28.98,8.48,460369.28,10.84
1230993.06,28.98,8.49,462546.97,10.89
1231207.66,28.99,8.5,462523.83,10.89
1231002.68,29.0,8.5,462522.57,10.89
1230986.49,29.0,8.5,462521.33,10.9
1230986.49,29.0,8.5,462521.33,10.9
1230970.29,29.01,8.51,462533.19,10.9
1230672.08,29.0,8.5,462118.26,10.89
1230914.8,29.01,8.51,462106.4,10.89
1231038.04,29.02,8.52,462106.4,10.89
1231038.04,29.02,8.52,462106.4,10.89
1230833.06,29.02,8.52,462329.07,10.9
1230628.08,29.02,8.52,462106.4,10.9
1230423.11,29.02,8.53,462109.8,10.9
1230218.13,29.03,8.53,462100.23,10.9
1230013.16,29.03,8.53,462855.14,10.92
1229808.18,29.03,8.53,462769.79,10.92
1228808.18,29.01,8.51,461769.79,10.9
1228834.25,29.02,8.52,463121.9,10.94
1228582.97,29.02,8.52,462281.69,10.92
1228988.28,29.04,8.54,462082.03,10.92
1228783.3,29.04,8.54,462097.54,10.92
1228578.33,29.04,8.54,462075.86,10.92
1228562.13,29.05,8.55,462623.68,10.94
1228562.13,29.05,8.55,462623.68,10.94
1228545.94,29.05,8.55,463106.15,10.95
1228340.96,29.05,8.56,463516.72,10.96
1227963.26,29.05,8.55,462709.19,10.95
1227758.29,29.05,8.55,462522.63,10.94
1227553.31,29.05,8.55,462451.15,10.94
1227553.31,29.05,8.55,462451.15,10.94
1227553.31,29.05,8.55,462451.15,10.94
1227368.33,29.05,8.56,462936.26,10.96
1227373.69,29.06,8.56,462678.34,10.96
1227550.99,29.07,8.57,464426.77,11.0
1227252.78,29.06,8.57,464220.16,10.99
1227047.81,29.07,8.57,464197.54,11.0
1226612.5,29.06,8.57,463799.61,10.99
1226596.31,29.07,8.57,463781.74,10.99
1226391.33,29.07,8.57,463779.99,10.99
1226186.35,29.07,8.58,463834.07,11.0
1225981.38,29.07,8.58,463824.81,11.0
1224981.38,29.06,8.56,462824.81,10.98
1224776.4,29.06,8.56,462779.99,10.98
1225010.83,29.07,8.57,462774.81,10.98
1224631.43,29.06,8.57,462773.49,10.98
1224426.45,29.06,8.57,463204.43,11.0
1224627.14,29.08,8.58,463384.14,11.0
1224627.14,29.08,8.58,463384.14,11.0
1224422.17,29.08,8.58,463380.81,11.0
1224422.17,29.08,8.58,463380.81,11.0
1224217.19,29.08,8.58,463359.76,11.01
1224012.22,29.08,8.59,463406.09,11.01
1223996.02,29.09,8.59,463450.47,11.01
1223979.82,29.09,8.6,463408.97,11.01
1223979.82,29.09,8.6,463408.97,11.01
1223963.62,29.1,8.6,463417.64,11.02
1223758.65,29.1,8.6,463386.45,11.02
1223553.67,29.1,8.6,463497.99,11.02
1223553.67,29.1,8.6,463497.99,11.02
1223336.21,29.1,8.6,463319.52,11.02
1223336.21,29.1,8.6,463319.52,11.02
1223151.24,29.1,8.6,463401.72,11.03
1222540.59,29.09,8.6,462791.08,11.01
1222407.99,29.1,8.6,463002.49,11.02
1222407.99,29.1,8.6,463002.49,11.02
1222642.42,29.11,8.61,463541.72,11.04
1222302.85,29.1,8.6,462999.03,11.02
1222302.85,29.1,8.6,462999.03,11.02
1222302.85,29.1,8.6,462999.03,11.02
1222005.5,29.1,8.6,462578.75,11.02
1221989.3,29.11,8.61,462831.29,11.02
1221989.3,29.11,8.61,462831.29,11.02
1221784.33,29.11,8.61,462834.69,11.03
1221486.12,29.1,8.61,462207.24,11.01
1221281.14,29.11,8.61,462180.14,11.01
1221281.14,29.11,8.61,462180.14,11.01
1221404.38,29.11,8.62,462583.41,11.03
1221199.4,29.11,8.62,462695.3,11.03
1221199.4,29.11,8.62,462695.3,11.03
1220820.0,29.11,8.61,462872.51,11.04
1220615.02,29.11,8.61,462873.15,11.04
1220410.04,29.11,8.62,462759.95,11.04
1220205.07,29.12,8.62,462898.07,11.05
1219906.86,29.11,8.61,462551.08,11.04
1219711.88,29.11,8.61,462670.32,11.04
1219954.6,29.12,8.62,462647.21,11.04
1219739.63,29.12,8.63,462389.83,11.04
1219534.65,29.13,8.63,462389.83,11.04
1219518.45,29.13,8.63,462388.58,11.05
1219313.48,29.13,8.64,462388.58,11.05
1218935.78,29.13,8.63,462432.17,11.05
1218919.59,29.13,8.63,462412.68,11.05
1218714.61,29.13,8.64,462412.68,11.05
1218698.41,29.14,8.64,462388.58,11.06
1218682.22,29.14,8.65,462388.58,11.06
1218477.24,29.15,8.65,462397.6,11.06
1218272.27,29.15,8.65,462393.19,11.06
1218506.7,29.16,8.66,462878.04,11.08
1218506.7,29.16,8.66,462878.04,11.08
1218127.29,29.15,8.65,462442.3,11.07
1217922.31,29.15,8.66,462437.68,11.07
1217717.34,29.16,8.66,462595.78,11.08
1217512.36,29.16,8.66,462437.68,11.07
1217512.36,29.16,8.66,462437.68,11.07
1217496.17,29.16,8.67,462463.41,11.08
1217291.19,29.17,8.67,462450.04,11.08
1217086.21,29.17,8.67,462454.91,11.08
1216881.24,29.17,8.67,462449.77,11.09
1216676.26,29.17,8.67,462448.14,11.09
1216471.29,29.17,8.68,462516.96,11.09
1216266.31,29.18,8.68,462958.66,11.11
1216119.54,29.18,8.68,462757.57,11.1
1216103.35,29.18,8.69,463941.69,11.13
1216087.15,29.19,8.69,463923.82,11.14
1215928.37,29.19,8.69,463803.98,11.13
1216171.09,29.2,8.7,463797.49,11.13
1215959.17,29.19,8.7,463792.52,11.13
1215695.99,29.19,8.7,463473.99,11.13
1215695.99,29.19,8.7,463473.99,11.13
1215679.79,29.2,8.7,463473.99,11.13
1215474.82,29.2,8.7,463477.39,11.13
1215269.84,29.2,8.71,463452.77,11.14
1215064.87,29.2,8.71,463625.88,11.14
1214859.89,29.21,8.71,463876.04,11.15
1214684.91,29.21,8.71,463644.6,11.15
1214634.68,29.22,8.72,464739.81,11.18
1214757.92,29.22,8.73,464761.37,11.18
1214552.94,29.23,8.73,464764.77,11.18
1214568.89,29.23,8.74,464148.53,11.17
1214191.19,29.23,8.73,464126.97,11.17
1214191.19,29.23,8.73,464126.97,11.17
1214191.19,29.23,8.73,464126.97,11.17
1213986.22,29.23,8.73,464119.37,11.17
1213781.24,29.23,8.73,464206.25,11.18
1213781.24,29.23,8.73,464206.25,11.18
1213576.27,29.23,8.74,464209.46,11.18
1213560.07,29.24,8.74,464209.46,11.18
1213356.63,29.24,8.74,464309.51,11.19
1212745.99,29.23,8.73,463635.56,11.17
1212541.02,29.23,8.73,463663.3,11.18
1212524.82,29.24,8.74,464177.41,11.19
1212524.82,29.24,8.74,464177.41,11.19
1212508.62,29.24,8.74,464538.09,11.2
1212734.76,29.25,8.75,465392.66,11.22
1212646.2,29.25,8.76,466324.03,11.25
1212487.42,29.25,8.75,466172.82,11.25
1212610.66,29.26,8.76,466156.63,11.25
1212808.25,29.27,8.77,465853.68,11.24
1212603.28,29.27,8.78,465831.84,11.25
1212608.16,29.27,8.78,465832.91,11.25
1212731.4,29.28,8.78,465824.73,11.25
1212526.42,29.28,8.79,465822.2,11.25
1212321.45,29.28,8.79,465854.12,11.25
1212116.47,29.29,8.79,465991.39,11.26
1211735.36,29.28,8.78,465568.19,11.25
1211735.36,29.28,8.78,465568.19,11.25
1211969.79,29.29,8.79,465741.12,11.26
1211767.67,29.29,8.79,465426.5,11.25
1211767.67,29.29,8.79,465426.5,11.25
1211043.71,29.28,8.78,464660.08,11.23
1210838.73,29.28,8.78,464655.86,11.24
1210838.73,29.28,8.78,464655.86,11.24
1210796.36,29.28,8.79,465687.6,11.26
1211034.31,29.3,8.8,465325.06,11.26
1211018.11,29.3,8.81,465168.52,11.26
1210813.13,29.3,8.81,465150.42,11.26
1210514.92,29.3,8.8,464711.71,11.25
1210309.95,29.3,8.8,464708.59,11.25
1210293.75,29.31,8.81,464692.2,11.25
1210088.78,29.31,8.81,465172.7,11.27
1210088.78,29.31,8.81,465172.7,11.27
1209883.8,29.31,8.81,465080.39,11.27
1209883.8,29.31,8.81,465080.39,11.27
1209073.3,29.3,8.8,464246.21,11.25
1207433.5,29.32,8.82,464221.84,11.27
1207258.52,29.32,8.82,464325.46,11.28
1206258.52,29.3,8.8,463325.46,11.25
1206043.54,29.3,8.81,463714.02,11.27
1205664.14,29.3,8.8,464363.28,11.28
1205787.37,29.31,8.81,464153.88,11.28
1206067.1,29.32,8.82,463980.03,11.28
1205862.12,29.32,8.82,463957.41,11.28
1205657.15,29.32,8.83,463955.66,11.28
1205358.94,29.32,8.82,463709.25,11.28
1205153.96,29.32,8.82,463823.26,11.28
1204948.99,29.32,8.83,463731.25,11.29
1204640.77,29.32,8.82,465045.29,11.32
1204435.8,29.32,8.82,465216.08,11.33
1204415.56,29.33,8.83,466302.55,11.35
1204198.1,29.32,8.83,466206.97,11.35
1204842.68,29.34,8.84,466625.44,11.36
1204670.76,29.34,8.84,466140.13,11.35
1204670.76,29.34,8.84,466140.13,11.35
1203961.08,29.33,8.83,465430.45,11.34
1203977.03,29.34,8.84,464825.15,11.33
1203988.66,29.34,8.84,465094.5,11.33
1203783.68,29.34,8.84,465094.5,11.34
1203578.71,29.34,8.85,465094.5,11.34
1203578.71,29.34,8.85,465094.5,11.34
1203562.51,29.35,8.85,465076.63,11.34
1203562.51,29.35,8.85,465076.63,11.34
1203562.51,29.35,8.85,465076.63,11.34
1203357.53,29.35,8.85,465076.63,11.34
1203152.56,29.35,8.86,465098.41,11.35
1203152.56,29.35,8.86,465098.41,11.35
1203480.27,29.36,8.87,465093.05,11.35
1202869.63,29.36,8.86,464419.1,11.33
1202664.65,29.36,8.86,464406.39,11.34
1202340.62,29.35,8.86,464405.25,11.34
1202340.62,29.35,8.86,464405.25,11.34
1202340.62,29.35,8.86,464405.25,11.34
1202135.64,29.36,8.86,464396.18,11.34
1201930.67,29.36,8.86,464559.13,11.35
1201725.69,29.36,8.86,464396.18,11.35
1201520.71,29.36,8.87,464373.31,11.35
1201315.74,29.37,8.87,464371.81,11.35
1201558.46,29.37,8.88,464482.79,11.36
1201353.48,29.38,8.88,464518.55,11.36
1201148.51,29.38,8.88,464497.86,11.36
1200943.53,29.38,8.88,464485.93,11.36
1200738.56,29.38,8.89,464732.59,11.37
1200543.58,29.39,8.89,464618.58,11.37
1200543.58,29.39,8.89,464618.58,11.37
1200666.82,29.39,8.9,464530.82,11.37
1200451.84,29.4,8.9,464395.03,11.37
1200451.84,29.4,8.9,464395.03,11.37
1200246.87,29.4,8.9,464391.71,11.37
1200041.89,29.4,8.9,464370.66,11.38
1199836.91,29.4,8.9,464478.82,11.38
1199631.94,29.4,8.91,464431.53,11.38
1199426.96,29.41,8.91,464370.66,11.38
1199049.27,29.4,8.9,464347.44,11.39
1198844.29,29.4,8.91,464457.42,11.39
1198828.09,29.41,8.91,465301.21,11.41
1198704.42,29.41,8.91,465597.58,11.42
1198704.42,29.41,8.91,465597.58,11.42
1198711.75,29.41,8.91,465606.7,11.42
1198506.77,29.41,8.92,465588.6,11.43
1198220.5,29.41,8.92,465182.24,11.42
1198015.52,29.42,8.92,465180.39,11.42
1197810.54,29.42,8.92,465330.23,11.43
1197605.57,29.42,8.92,465238.83,11.43
1197285.57,29.42,8.92,464918.83,11.42
1197528.29,29.43,8.93,464408.43,11.41
1197170.59,29.42,8.92,464275.22,11.41
1197423.4,29.43,8.93,465886.98,11.45
1197218.42,29.43,8.93,465824.12,11.45
1197218.42,29.43,8.93,465824.12,11.45
1197218.42,29.43,8.93,465824.12,11.45
1197013.45,29.43,8.94,465853.08,11.46
1196818.47,29.44,8.94,466085.83,11.46
1196603.5,29.44,8.94,465824.12,11.46
1196398.52,29.44,8.94,465827.52,11.46
1196324.12,29.44,8.95,465689.73,11.46
1196119.14,29.45,8.95,465693.23,11.46
1196119.14,29.45,8.95,465693.23,11.46
1195914.17,29.45,8.95,466131.6,11.48
1195709.19,29.45,8.95,466161.65,11.48
1195709.19,29.45,8.95,466161.65,11.48
1195504.21,29.45,8.96,465680.72,11.47
1195488.02,29.46,8.96,465662.85,11.47
1195488.02,29.46,8.96,465662.85,11.47
1195722.45,29.47,8.97,465658.29,11.48
1195517.47,29.47,8.97,466077.29,11.49
1195517.47,29.47,8.97,466077.29,11.49
1195352.85,29.47,8.98,465944.88,11.49
1195336.65,29.48,8.98,465942.94,11.49
1195042.3,29.47,8.98,465586.14,11.48
1194796.97,29.48,8.98,465280.78,11.48
1194592.0,29.48,8.98,465284.18,11.48
1194387.02,29.48,8.98,465258.57,11.48
1194182.04,29.48,8.98,465271.53,11.49
1194165.85,29.49,8.99,465281.61,11.49
1194289.08,29.5,9.0,465357.91,11.49
1194000.66,29.49,8.99,465120.57,11.49
1193795.69,29.49,9.0,465225.82,11.49
1193590.71,29.5,9.0,465117.76,11.49
1193385.74,29.5,9.0,465105.45,11.5
1193180.76,29.5,9.0,465293.25,11.5
1192975.79,29.5,9.0,465105.45,11.5
1193099.02,29.51,9.01,465043.74,11.5
1192894.05,29.51,9.01,465022.5,11.5
1192894.05,29.51,9.01,465022.5,11.5
1192894.05,29.51,9.01,465022.5,11.5
1192514.64,29.51,9.01,464997.82,11.51
1192637.88,29.51,9.02,466676.1,11.55
