ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
908351.44,15.54,1.95,194414.7,3.33
908215.48,15.54,1.95,194380.53,3.33
908550.02,15.55,1.95,194380.34,3.33
908550.02,15.55,1.95,194380.14,3.33
908414.06,15.55,1.95,194277.23,3.33
909608.34,15.57,1.97,195133.12,3.34
909608.34,15.57,1.97,195030.21,3.34
909923.26,15.58,1.98,194813.53,3.34
909787.3,15.58,1.98,194813.33,3.34
909651.34,15.58,1.98,194813.33,3.34
909651.34,15.58,1.98,194816.61,3.34
909703.03,15.58,1.99,194939.71,3.34
909971.86,15.59,1.99,194939.52,3.34
909835.9,15.59,1.99,194939.14,3.34
909699.94,15.59,1.99,194836.23,3.34
909563.98,15.59,1.99,194733.33,3.34
909428.02,15.59,1.99,194733.13,3.34
909762.55,15.6,2.0,194786.49,3.34
909762.55,15.6,2.0,194683.58,3.34
909626.59,15.6,2.0,194683.58,3.34
909678.28,15.6,2.0,194683.76,3.34
909542.32,15.6,2.0,194683.76,3.34
909939.13,15.61,2.01,194334.11,3.33
909803.17,15.61,2.01,194333.92,3.33
909854.86,15.61,2.01,194333.92,3.33
910251.66,15.62,2.02,194641.61,3.34
910115.7,15.62,2.02,194607.44,3.34
910387.74,15.62,2.03,194605.99,3.34
910251.78,15.63,2.03,194605.8,3.34
910648.59,15.63,2.04,194605.8,3.34
910512.63,15.63,2.04,194605.61,3.34
913968.79,15.69,2.1,197724.57,3.39
914365.59,15.7,2.1,197750.45,3.4
914229.63,15.7,2.1,197750.45,3.4
913766.87,15.69,2.1,197214.55,3.39
913766.87,15.69,2.1,197217.83,3.39
913818.56,15.7,2.1,197218.01,3.39
913682.6,15.7,2.1,197198.39,3.39
913734.29,15.7,2.1,197257.04,3.39
913598.33,15.7,2.11,197256.85,3.39
913462.37,15.7,2.11,197256.85,3.39
913326.41,15.7,2.11,197256.65,3.39
913326.41,15.7,2.11,197153.75,3.39
913326.41,15.7,2.11,197050.84,3.39
913654.25,15.71,2.11,197050.64,3.39
913684.12,15.71,2.11,197747.65,3.4
913684.12,15.71,2.11,197644.75,3.4
913548.16,15.71,2.11,197644.55,3.4
913412.2,15.71,2.11,197644.36,3.4
913276.24,15.71,2.11,197561.06,3.4
913548.28,15.72,2.12,197983.58,3.41
913412.32,15.72,2.12,198138.92,3.41
913681.14,15.72,2.13,198138.92,3.41
913949.97,15.73,2.13,198213.4,3.41
913814.01,15.73,2.13,198219.95,3.41
914148.54,15.74,2.14,198219.76,3.41
914012.58,15.74,2.14,198219.56,3.41
913876.62,15.74,2.14,198219.37,3.41
914148.66,15.74,2.15,198219.18,3.41
914148.66,15.74,2.15,198116.01,3.41
914200.35,15.75,2.15,198115.63,3.41
914472.39,15.75,2.16,198116.42,3.41
914336.43,15.75,2.16,198116.23,3.41
914200.47,15.75,2.16,198116.23,3.41
914200.47,15.75,2.16,198116.23,3.41
914064.51,15.75,2.16,198115.85,3.41
914116.2,15.76,2.16,198116.03,3.41
913991.31,15.76,2.16,197506.64,3.4
913991.31,15.76,2.16,197403.73,3.4
914325.84,15.76,2.17,197403.54,3.4
914325.84,15.76,2.17,197403.54,3.4
913238.17,15.77,2.17,197403.34,3.41
913238.17,15.77,2.17,197726.77,3.41
913553.09,15.77,2.18,197524.16,3.41
913868.01,15.78,2.19,197307.47,3.41
913868.01,15.78,2.19,197307.47,3.41
913868.01,15.78,2.19,197307.28,3.41
913732.05,15.78,2.19,197287.66,3.41
913596.09,15.78,2.19,197287.47,3.41
913647.78,15.79,2.19,197287.45,3.41
913831.49,15.79,2.2,197287.25,3.41
913695.53,15.79,2.2,197287.52,3.41
913964.36,15.8,2.2,197511.85,3.41
914016.05,15.8,2.2,197634.96,3.42
914251.82,15.81,2.21,197634.58,3.42
914115.86,15.81,2.21,197634.58,3.42
914471.15,15.81,2.22,197869.66,3.42
914471.15,15.81,2.22,197869.66,3.42
914471.15,15.81,2.22,197766.75,3.42
915114.74,15.83,2.23,197938.87,3.42
915298.45,15.83,2.23,198023.51,3.42
915589.2,15.84,2.24,198253.44,3.43
915923.74,15.84,2.25,198306.8,3.43
915787.78,15.84,2.25,198306.6,3.43
915787.78,15.84,2.25,198203.7,3.43
916056.6,15.85,2.25,198203.7,3.43
916325.43,15.86,2.26,198203.5,3.43
916722.23,15.86,2.27,197643.96,3.42
916586.27,15.86,2.27,197534.6,3.42
916450.31,15.86,2.27,197777.38,3.42
916719.14,15.87,2.27,197851.86,3.43
916583.18,15.87,2.27,197851.67,3.43
916447.22,15.87,2.27,197748.76,3.42
916542.43,15.87,2.28,197337.98,3.42
916406.47,15.88,2.28,197235.07,3.42
916675.29,15.88,2.29,197234.87,3.42
916969.88,15.89,2.29,197234.87,3.42
916833.92,15.89,2.29,197239.42,3.42
916697.96,15.89,2.29,197239.23,3.42
916966.78,15.89,2.3,197941.42,3.43
916830.82,15.89,2.3,197941.42,3.43
917014.53,15.9,2.3,197941.42,3.43
916878.57,15.9,2.3,197794.71,3.43
917062.29,15.9,2.31,197794.51,3.43
917062.29,15.9,2.31,197797.79,3.43
917113.98,15.91,2.31,197920.89,3.43
917448.51,15.91,2.32,197920.7,3.43
917763.43,15.92,2.33,197704.01,3.43
918160.24,15.93,2.33,197703.82,3.43
918024.28,15.93,2.33,197703.82,3.43
917888.32,15.93,2.33,197703.62,3.43
918157.14,15.94,2.34,197703.43,3.43
918477.36,15.94,2.35,197703.84,3.43
918477.36,15.94,2.35,197600.93,3.43
918746.18,15.95,2.35,197675.41,3.43
918610.22,15.95,2.35,197675.21,3.43
918938.06,15.96,2.36,197675.02,3.43
920132.34,15.98,2.38,198530.91,3.45
920408.81,15.98,2.39,198530.71,3.45
920408.81,15.98,2.39,198530.71,3.45
920272.85,15.98,2.39,198530.97,3.45
920528.29,15.99,2.39,199359.07,3.46
920579.98,15.99,2.39,199359.25,3.46
920631.67,15.99,2.4,199359.43,3.46
920683.36,16.0,2.4,199482.53,3.47
920547.4,16.0,2.4,199482.53,3.47
920411.44,16.0,2.4,199482.53,3.47
920275.48,16.0,2.4,199482.34,3.47
920275.48,16.0,2.4,199482.34,3.47
920327.17,16.0,2.4,199482.34,3.47
920191.21,16.0,2.41,199379.17,3.47
920374.93,16.01,2.41,199382.08,3.47
920709.46,16.01,2.42,199378.61,3.47
919621.78,16.02,2.42,199378.61,3.47
919485.82,16.02,2.42,199378.41,3.47
919349.86,16.02,2.42,199378.22,3.47
919213.9,16.02,2.42,199276.95,3.47
919265.59,16.02,2.42,199276.95,3.47
919265.59,16.02,2.42,199174.04,3.47
919265.59,16.02,2.42,199177.32,3.47
919129.63,16.02,2.43,199177.12,3.47
918993.67,16.02,2.43,199176.93,3.47
918857.71,16.02,2.43,199176.93,3.47
919126.54,16.03,2.43,199583.93,3.48
918990.58,16.03,2.43,199481.02,3.48
918854.62,16.03,2.43,199461.41,3.48
918718.66,16.03,2.43,199397.21,3.48
918582.7,16.03,2.43,199397.48,3.48
918859.16,16.04,2.44,199614.74,3.48
918910.85,16.04,2.44,199614.37,3.48
918774.89,16.04,2.44,199513.1,3.48
918826.59,16.04,2.45,199513.28,3.48
919177.55,16.05,2.45,199761.91,3.49
919462.01,16.06,2.46,199762.55,3.49
919697.78,16.06,2.46,200158.39,3.5
919749.47,16.06,2.47,200281.49,3.5
919613.51,16.06,2.47,200281.12,3.5
919613.51,16.06,2.47,200280.74,3.5
920275.67,16.08,2.48,200352.24,3.5
920595.88,16.08,2.49,200352.64,3.5
920932.22,16.09,2.5,200371.17,3.5
920994.98,16.09,2.5,199986.62,3.49
921046.67,16.1,2.5,199986.25,3.5
921315.5,16.1,2.51,199989.38,3.5
921179.54,16.1,2.51,199842.66,3.49
921494.46,16.11,2.52,199625.97,3.49
921678.17,16.12,2.52,199625.77,3.49
922012.71,16.12,2.53,199625.58,3.49
921999.64,16.13,2.53,199463.32,3.49
922051.33,16.13,2.53,199463.5,3.49
922385.86,16.14,2.54,199466.41,3.49
922662.33,16.14,2.55,199526.53,3.49
922526.37,16.14,2.55,199462.34,3.49
922816.83,16.15,2.55,199162.14,3.49
922868.52,16.15,2.56,199285.24,3.49
922732.56,16.15,2.56,199280.61,3.49
922596.6,16.15,2.56,198651.0,3.48
922596.6,16.15,2.56,198774.36,3.48
922460.64,16.15,2.56,198774.36,3.48
922324.68,16.16,2.56,198774.16,3.48
922188.72,16.16,2.56,198773.33,3.48
922457.54,16.16,2.57,199022.76,3.49
922641.26,16.17,2.57,199336.55,3.49
922704.02,16.17,2.57,198952.0,3.49
922568.06,16.17,2.57,198952.0,3.49
922619.75,16.17,2.58,198547.81,3.48
922483.79,16.17,2.58,198545.68,3.48
922535.48,16.18,2.58,198668.79,3.48
922399.52,16.18,2.58,198583.51,3.48
922399.52,16.18,2.58,198583.32,3.48
922671.56,16.18,2.59,198565.76,3.48
922907.33,16.19,2.59,198565.57,3.48
922771.37,16.19,2.59,198565.57,3.48
923007.14,16.2,2.6,197914.08,3.47
923275.96,16.2,2.61,198163.51,3.48
923672.77,16.21,2.61,198993.97,3.49
924007.3,16.22,2.62,198993.97,3.49
924341.83,16.22,2.63,198993.97,3.49
924393.53,16.23,2.63,199117.07,3.5
924393.53,16.23,2.63,199117.07,3.5
924393.53,16.23,2.63,199117.07,3.5
924665.56,16.23,2.64,199116.88,3.5
924934.39,16.24,2.64,199116.68,3.5
924986.08,16.24,2.65,199116.86,3.5
924850.12,16.24,2.65,199115.22,3.5
924714.16,16.24,2.65,199115.22,3.5
924714.16,16.24,2.65,199115.22,3.5
924897.87,16.25,2.65,199360.61,3.5
924897.87,16.25,2.65,199360.42,3.5
924761.91,16.25,2.65,199291.68,3.5
924761.91,16.25,2.65,199188.77,3.5
924813.6,16.25,2.66,199162.86,3.5
924677.64,16.25,2.66,199162.66,3.5
924946.47,16.26,2.66,199162.47,3.5
924735.86,16.26,2.66,198808.51,3.5
925030.45,16.26,2.67,198706.3,3.49
925214.16,16.27,2.67,198706.3,3.49
925265.85,16.27,2.68,198706.3,3.49
925449.57,16.28,2.68,198706.11,3.49
925777.41,16.28,2.69,198705.91,3.5
925641.45,16.28,2.69,198705.91,3.5
925825.16,16.29,2.69,198722.76,3.5
925689.2,16.29,2.69,198719.29,3.5
926092.92,16.3,2.7,198719.95,3.5
926144.62,16.3,2.7,198952.2,3.5
926008.66,16.3,2.71,198849.29,3.5
926060.35,16.3,2.71,198972.39,3.5
926329.17,16.31,2.71,198982.38,3.5
926329.17,16.31,2.71,198982.38,3.5
926193.21,16.31,2.71,198881.11,3.5
926057.25,16.31,2.72,198880.91,3.5
926326.08,16.32,2.72,198880.91,3.5
926190.12,16.32,2.72,198846.74,3.5
926241.81,16.32,2.73,198969.85,3.51
926105.85,16.32,2.73,199119.44,3.51
925969.89,16.32,2.73,199119.7,3.51
925969.89,16.32,2.73,198896.19,3.51
926021.58,16.33,2.73,198896.7,3.51
925885.62,16.33,2.73,198896.7,3.51
926220.15,16.33,2.74,198896.51,3.51
926084.19,16.33,2.74,198896.32,3.51
926135.89,16.34,2.74,199019.42,3.51
926463.73,16.34,2.75,199092.17,3.51
926515.42,16.35,2.75,199092.35,3.51
926567.11,16.35,2.75,199366.97,3.52
926295.19,16.35,2.75,199264.06,3.52
926295.19,16.35,2.75,199407.67,3.52
926159.23,16.35,2.76,199407.3,3.52
926023.27,16.35,2.76,199475.54,3.52
925887.31,16.35,2.76,199475.34,3.52
925939.0,16.36,2.76,199473.79,3.52
926207.83,16.36,2.77,199473.6,3.52
926542.36,16.37,2.77,199473.6,3.52
926594.05,16.37,2.78,199473.78,3.52
926870.51,16.38,2.78,199473.59,3.52
926734.56,16.38,2.78,199453.43,3.52
927003.38,16.38,2.79,199455.6,3.53
927187.09,16.39,2.79,199455.41,3.53
927187.09,16.39,2.79,199352.5,3.52
927238.78,16.39,2.8,199352.5,3.52
927507.61,16.4,2.8,199352.31,3.52
927776.43,16.41,2.81,199352.11,3.52
927640.47,16.41,2.81,199352.11,3.53
927504.51,16.41,2.81,199249.21,3.52
927504.51,16.41,2.81,199249.21,3.52
927504.51,16.41,2.81,199249.01,3.52
927556.21,16.41,2.81,199249.19,3.52
927739.92,16.41,2.82,199336.66,3.53
927603.96,16.42,2.82,199302.49,3.53
927468.0,16.42,2.82,199302.3,3.53
927519.69,16.42,2.82,199302.48,3.53
927788.52,16.42,2.83,199376.96,3.53
927652.56,16.43,2.83,199357.34,3.53
927704.25,16.43,2.83,199480.45,3.53
927568.29,16.43,2.83,199446.28,3.53
927432.33,16.43,2.83,199343.37,3.53
927296.37,16.43,2.83,199357.3,3.53
927630.9,16.44,2.84,199357.3,3.53
927814.61,16.44,2.85,199357.11,3.53
928086.65,16.45,2.85,199356.91,3.53
927921.38,16.45,2.85,199042.46,3.53
927785.42,16.45,2.85,199042.26,3.53
927649.46,16.45,2.85,199022.65,3.53
927649.46,16.45,2.85,199022.65,3.53
927649.46,16.45,2.85,199022.65,3.53
927649.46,16.45,2.85,198943.35,3.53
928311.62,16.46,2.87,199014.84,3.53
928580.45,16.47,2.87,199034.63,3.53
928849.27,16.48,2.88,199260.62,3.53
928713.31,16.48,2.88,199257.15,3.53
928982.14,16.48,2.89,199268.79,3.54
929250.96,16.49,2.89,199268.42,3.54
929302.65,16.49,2.9,199366.04,3.54
929302.65,16.49,2.9,199260.03,3.54
930135.51,16.51,2.91,199589.54,3.54
930869.65,16.52,2.92,200105.86,3.55
930733.7,16.52,2.93,200105.86,3.55
930785.39,16.52,2.93,200105.86,3.55
930649.43,16.53,2.93,200105.86,3.55
930513.47,16.53,2.93,200105.86,3.55
930377.51,16.53,2.93,200261.2,3.56
930241.55,16.53,2.93,200261.46,3.56
930105.59,16.53,2.93,200261.46,3.56
930105.59,16.53,2.93,200158.55,3.56
930105.59,16.53,2.93,200055.64,3.55
930374.41,16.53,2.94,200130.12,3.56
930643.24,16.54,2.94,200130.12,3.56
931309.02,16.55,2.96,200251.05,3.56
931173.06,16.55,2.96,200247.0,3.56
931356.77,16.56,2.96,200315.37,3.56
931356.77,16.56,2.96,200212.46,3.56
931691.31,16.57,2.97,200265.82,3.56
931555.35,16.57,2.97,200162.91,3.56
931419.39,16.57,2.97,200098.72,3.56
931471.08,16.57,2.97,200098.72,3.56
931522.77,16.57,2.98,200130.18,3.56
931386.81,16.57,2.98,200130.18,3.56
931790.54,16.58,2.99,200130.19,3.56
931654.58,16.58,2.99,200110.57,3.56
931518.62,16.58,2.99,200110.38,3.56
931570.31,16.59,2.99,200110.56,3.56
931904.84,16.59,3.0,200110.56,3.56
931768.88,16.59,3.0,200291.31,3.57
931952.59,16.6,3.0,200291.11,3.57
931816.63,16.6,3.0,200291.11,3.57
932213.44,16.61,3.01,200576.43,3.57
932397.15,16.61,3.02,200661.07,3.58
932261.19,16.61,3.02,200661.33,3.58
932530.02,16.62,3.02,200735.81,3.58
932798.84,16.63,3.03,200735.81,3.58
933067.67,16.63,3.04,200735.81,3.58
932931.71,16.63,3.04,200735.61,3.58
933208.17,16.64,3.04,200967.89,3.58
933259.86,16.64,3.05,200967.89,3.58
933123.9,16.64,3.05,200967.51,3.58
932987.94,16.64,3.05,200947.9,3.58
932851.98,16.64,3.05,200947.9,3.59
933128.44,16.65,3.05,201180.17,3.59
932992.48,16.65,3.05,201179.97,3.59
932992.48,16.65,3.05,201179.97,3.59
932856.52,16.65,3.05,201179.6,3.59
933040.24,16.66,3.06,201410.09,3.6
932904.28,16.66,3.06,201409.89,3.6
933173.1,16.66,3.07,201409.89,3.6
933037.14,16.66,3.07,201409.89,3.6
933331.73,16.67,3.07,201307.69,3.6
933331.73,16.67,3.07,201310.96,3.6
933600.55,16.68,3.08,201310.59,3.6
933464.59,16.68,3.08,201310.39,3.6
933328.63,16.68,3.08,201324.31,3.6
933623.21,16.68,3.09,201324.11,3.6
933487.26,16.68,3.09,201323.92,3.6
933351.3,16.68,3.09,201304.3,3.6
933215.34,16.68,3.09,201240.11,3.6
933267.03,16.69,3.09,201240.11,3.6
933267.03,16.69,3.09,201243.39,3.6
933131.07,16.69,3.09,201160.09,3.6
933131.07,16.69,3.09,201207.6,3.6
932995.11,16.69,3.09,201207.6,3.6
933263.93,16.69,3.1,201204.13,3.6
933315.62,16.7,3.1,201204.13,3.6
933179.66,16.7,3.1,201169.97,3.6
933238.82,16.7,3.11,201139.11,3.6
932798.33,16.7,3.1,200982.85,3.6
932662.37,16.7,3.1,200982.65,3.6
932996.9,16.7,3.11,200982.46,3.6
932996.9,16.7,3.11,200879.55,3.6
933048.6,16.71,3.11,200879.73,3.6
932912.64,16.71,3.11,200892.54,3.6
932776.68,16.71,3.11,200937.4,3.6
932839.44,16.71,3.12,200552.86,3.59
932703.48,16.71,3.12,200552.67,3.59
932755.17,16.72,3.12,200552.67,3.59
933024.0,16.72,3.13,200552.29,3.59
932689.21,16.72,3.12,200374.9,3.59
932958.04,16.72,3.13,200374.9,3.59
933226.86,16.73,3.13,200374.71,3.59
933226.86,16.73,3.13,200374.71,3.59
933226.86,16.73,3.13,200377.98,3.59
933278.55,16.73,3.14,200377.98,3.59
933462.27,16.74,3.14,200377.98,3.59
933326.31,16.74,3.14,200377.79,3.59
933595.13,16.74,3.15,200377.79,3.59
933459.17,16.75,3.15,200377.6,3.59
933323.21,16.75,3.15,200159.53,3.59
933374.9,16.75,3.15,200159.71,3.59
933238.94,16.75,3.15,200159.51,3.59
933290.63,16.75,3.16,200159.51,3.59
933154.67,16.75,3.16,200159.32,3.59
933154.67,16.75,3.16,200056.41,3.59
933041.12,16.75,3.16,199998.1,3.59
933092.81,16.76,3.16,200121.21,3.59
932956.85,16.76,3.16,200057.02,3.59
932820.89,16.76,3.16,200219.14,3.6
933155.42,16.77,3.17,201073.89,3.61
933019.46,16.77,3.17,201073.89,3.61
933019.46,16.77,3.17,201073.7,3.61
933071.15,16.77,3.17,201073.88,3.61
932935.2,16.77,3.17,201073.68,3.61
932986.89,16.77,3.18,201073.68,3.62
932850.93,16.77,3.18,201073.68,3.62
932714.97,16.78,3.18,201073.49,3.62
932991.43,16.78,3.19,201074.3,3.62
933043.12,16.78,3.19,200670.1,3.61
933226.83,16.79,3.19,201413.74,3.62
933278.53,16.79,3.2,201413.74,3.62
933462.24,16.8,3.2,201498.37,3.63
933796.77,16.81,3.21,201876.41,3.63
933660.81,16.81,3.21,201876.22,3.63
933524.85,16.81,3.21,201876.22,3.63
933311.9,16.81,3.21,201515.38,3.63
933175.94,16.81,3.21,201849.18,3.64
933444.77,16.81,3.22,201923.66,3.64
933713.59,16.82,3.22,201926.92,3.64
933713.59,16.82,3.22,201930.19,3.64
933765.28,16.82,3.23,202053.3,3.64
934034.11,16.83,3.23,202063.28,3.64
934085.8,16.83,3.24,202062.9,3.64
934413.41,16.84,3.24,202278.55,3.65
934277.45,16.84,3.24,202278.36,3.65
934141.49,16.84,3.24,202278.36,3.65
934005.53,16.84,3.24,202278.16,3.65
933650.88,16.84,3.24,201774.31,3.64
933514.92,16.84,3.24,201774.31,3.64
933698.63,16.84,3.25,201803.32,3.64
933562.67,16.84,3.25,201938.66,3.64
933831.49,16.85,3.25,201961.92,3.64
933883.19,16.85,3.26,201961.92,3.64
934286.91,16.86,3.27,202948.15,3.66
934690.63,16.87,3.27,202947.96,3.66
934554.67,16.87,3.27,202967.86,3.66
934418.71,16.87,3.27,203423.07,3.67
934470.4,16.87,3.28,203546.18,3.68
934738.25,16.88,3.28,202926.52,3.66
934602.29,16.88,3.28,202926.52,3.67
934466.33,16.88,3.29,202953.67,3.67
934330.37,16.88,3.29,202953.48,3.67
934330.37,16.88,3.29,202898.62,3.67
934194.41,16.88,3.29,202898.05,3.67
934058.46,16.88,3.29,202898.31,3.67
933922.5,16.88,3.29,202898.31,3.67
934191.32,16.89,3.29,202898.31,3.67
934055.36,16.89,3.29,202898.58,3.67
934389.89,16.9,3.3,202901.48,3.67
934658.72,16.9,3.31,202901.48,3.67
934710.41,16.91,3.31,202980.01,3.67
934710.41,16.91,3.31,203021.26,3.67
934979.23,16.91,3.32,203021.06,3.67
935162.95,16.92,3.32,203021.06,3.67
935026.99,16.92,3.32,203021.06,3.67
934891.03,16.92,3.32,202918.16,3.67
934755.07,16.92,3.32,203000.28,3.67
934806.76,16.92,3.33,203000.28,3.68
934924.0,16.93,3.33,203058.46,3.68
934579.21,16.92,3.33,202881.07,3.67
934579.21,16.92,3.33,202947.11,3.67
934579.21,16.92,3.33,202947.11,3.67
934848.04,16.93,3.33,202946.92,3.68
934712.08,16.93,3.33,202946.92,3.68
934980.9,16.94,3.34,202946.73,3.68
935032.59,16.94,3.34,203005.37,3.68
934896.63,16.94,3.34,203005.37,3.68
934944.53,16.94,3.35,202883.34,3.68
934808.57,16.94,3.35,202883.34,3.68
934672.61,16.94,3.35,202883.61,3.68
934941.43,16.95,3.35,202883.62,3.68
935217.89,16.96,3.36,202883.43,3.68
935269.58,16.96,3.36,202883.61,3.68
935546.05,16.97,3.37,202860.0,3.68
935410.09,16.97,3.37,202801.12,3.68
934866.25,16.97,3.37,202921.4,3.68
934730.29,16.97,3.37,202901.79,3.68
934730.29,16.97,3.37,202724.4,3.68
934594.33,16.97,3.38,202724.4,3.68
934646.02,16.97,3.38,203280.96,3.69
934980.55,16.98,3.39,203261.75,3.69
934980.55,16.98,3.39,203261.75,3.69
935249.38,16.99,3.39,203304.32,3.69
935249.38,16.99,3.39,203451.95,3.7
935518.2,16.99,3.4,203526.43,3.7
935790.24,17.0,3.4,203508.87,3.7
936105.16,17.01,3.41,203306.26,3.69
936433.0,17.02,3.42,202934.71,3.69
936433.0,17.02,3.42,202831.8,3.69
936297.04,17.02,3.42,202831.8,3.69
936573.5,17.02,3.43,203361.31,3.7
936845.54,17.03,3.43,203363.01,3.7
936984.93,17.04,3.44,203359.05,3.7
936848.97,17.04,3.44,203363.59,3.7
936713.01,17.04,3.44,203363.4,3.7
936577.05,17.04,3.44,203363.4,3.7
936441.09,17.04,3.44,203358.88,3.7
936305.13,17.04,3.44,203358.69,3.7
936356.83,17.04,3.45,203358.87,3.7
936753.63,17.05,3.45,203384.74,3.7
936683.59,17.05,3.46,203348.0,3.7
936735.28,17.05,3.46,203348.0,3.7
936786.97,17.06,3.46,203348.18,3.7
936651.01,17.06,3.46,203328.57,3.7
936702.71,17.06,3.47,203328.75,3.7
936971.53,17.07,3.47,203328.75,3.7
937615.12,17.08,3.49,203500.87,3.71
938011.92,17.09,3.49,203526.74,3.71
938063.61,17.09,3.5,203585.39,3.71
938115.3,17.1,3.5,203708.5,3.71
938512.11,17.1,3.51,203705.03,3.71
938556.33,17.11,3.51,204770.71,3.73
938556.33,17.11,3.51,204667.8,3.73
938556.33,17.11,3.51,204667.61,3.73
938825.16,17.11,3.52,204671.01,3.73
938825.16,17.11,3.52,204671.01,3.73
938689.2,17.12,3.52,204671.01,3.73
938553.24,17.12,3.52,204568.1,3.73
938417.28,17.12,3.52,204548.49,3.73
938417.28,17.12,3.52,204548.49,3.73
939250.13,17.13,3.54,204878.0,3.74
939646.93,17.14,3.55,204878.0,3.74
939510.97,17.14,3.55,204877.81,3.74
939375.01,17.14,3.55,204877.61,3.74
939239.05,17.14,3.55,204858.0,3.74
939507.88,17.15,3.55,204857.81,3.74
939371.92,17.15,3.55,204857.81,3.74
939648.38,17.16,3.56,204857.81,3.74
939924.84,17.16,3.57,204857.61,3.74
939976.54,17.17,3.57,204980.72,3.74
939976.54,17.17,3.57,204980.72,3.74
939840.58,17.17,3.57,204980.67,3.74
940117.04,17.17,3.58,204980.3,3.74
939654.28,17.17,3.57,204444.41,3.74
939518.32,17.17,3.57,204444.21,3.74
939518.32,17.17,3.57,204444.02,3.74
939570.01,17.17,3.58,204444.2,3.74
939434.05,17.17,3.58,204590.94,3.74
939298.09,17.17,3.58,204590.94,3.74
939414.46,17.18,3.58,204661.51,3.74
939466.16,17.18,3.58,204754.59,3.74
939330.2,17.18,3.58,204754.59,3.74
939381.89,17.18,3.59,204833.12,3.75
939650.71,17.19,3.59,204833.12,3.75
939514.75,17.19,3.59,204825.22,3.75
939514.75,17.19,3.59,204825.02,3.75
940143.56,17.2,3.61,204837.21,3.75
940412.39,17.21,3.61,204911.69,3.75
940276.43,17.21,3.61,204911.69,3.75
940328.12,17.21,3.62,204911.69,3.75
940328.12,17.21,3.62,204911.5,3.75
940596.94,17.22,3.62,204911.5,3.75
940865.77,17.23,3.63,204911.5,3.75
940729.81,17.23,3.63,204911.5,3.75
940913.52,17.23,3.64,204911.3,3.75
941182.34,17.24,3.64,204910.93,3.75
941234.04,17.24,3.65,205094.75,3.76
941098.08,17.24,3.65,205053.81,3.76
941098.08,17.24,3.65,205052.4,3.76
940010.4,17.25,3.65,205052.4,3.76
940010.4,17.25,3.65,205052.4,3.76
940344.93,17.26,3.66,205052.4,3.76
940208.97,17.26,3.66,205032.78,3.76
940073.01,17.26,3.66,205032.78,3.76
940124.7,17.26,3.67,204628.59,3.76
940401.17,17.27,3.67,204604.98,3.76
940797.97,17.28,3.68,205089.86,3.77
940662.01,17.28,3.68,205506.03,3.77
940592.69,17.28,3.68,205504.46,3.77
941224.85,17.29,3.69,206264.34,3.79
941088.89,17.29,3.69,206264.34,3.79
941357.71,17.3,3.7,206264.14,3.79
941409.41,17.3,3.7,206264.32,3.79
941273.45,17.3,3.71,206264.59,3.79
941542.27,17.31,3.71,206514.02,3.8
941593.96,17.31,3.72,206514.2,3.8
941458.0,17.31,3.72,206514.0,3.8
941509.69,17.32,3.72,206109.81,3.79
941373.74,17.32,3.72,206109.81,3.79
941237.78,17.32,3.72,206110.07,3.79
941514.24,17.32,3.73,206110.07,3.79
941565.93,17.33,3.73,206110.25,3.79
941429.97,17.33,3.73,206107.36,3.79
941404.67,17.33,3.73,205929.65,3.79
941268.71,17.33,3.73,205846.36,3.79
941132.75,17.33,3.74,205846.36,3.79
940996.79,17.33,3.74,205846.36,3.79
941291.37,17.34,3.74,205744.15,3.79
941343.07,17.34,3.75,205743.96,3.79
941207.11,17.34,3.75,205767.97,3.79
941071.15,17.34,3.75,205767.78,3.79
941339.97,17.35,3.75,205767.78,3.79
941339.97,17.35,3.75,205590.39,3.79
941204.01,17.35,3.75,205969.35,3.8
941068.05,17.35,3.75,205866.44,3.8
941464.86,17.36,3.76,205866.07,3.8
941328.9,17.36,3.76,205908.5,3.8
941380.59,17.36,3.77,205908.13,3.8
941432.28,17.37,3.77,205908.13,3.8
941483.97,17.37,3.77,205908.13,3.8
941798.89,17.38,3.78,205691.44,3.8
942067.72,17.39,3.79,205691.25,3.8
942402.25,17.39,3.8,206112.37,3.8
942453.94,17.4,3.8,206112.37,3.8
943648.23,17.42,3.82,206968.26,3.82
943648.23,17.42,3.82,206865.35,3.82
943512.27,17.42,3.82,206865.35,3.82
943512.27,17.42,3.82,206764.57,3.82
947295.22,17.49,3.89,211405.67,3.9
947346.92,17.49,3.9,211405.85,3.9
947210.96,17.49,3.9,211405.66,3.9
947075.0,17.49,3.9,211561.0,3.91
